plot,year_0,year_1,date_0,date_1,interval,nbdays,cyclone,tree_n,d_tree_n,dstem,ba,rec_n,rec_yr,Ur,rec_n_all,dead_n,mort_yr,WD_mn,dwd,totAGB,dAGB,AGB_rec,AGB_Urec,AGB_rec_all,AGB_rec_yr,AGB_Ugrow,growth,growth_yr,AGBgrowth,AGBgrowth_yr,AGB_mort,AGB_mort_R2,AGB_mort_yr,AGB_mort_yr_R2,totMort,totMort_R2,totMort_yr,totMort_yr_R2,netAGB_yr,dec,crt
EP32,2006,2008,10/9/2006,10/9/2008,11,731,1,325,5,2,28.5374686,19,19,0.2,38,14,14,0.698181811,0.001333222,328.5572282,0.734944134,1.832679205,6.60E-05,1.832745165,0.915118995,0.15440636,4.909638397,2.451461033,6.742383562,3.366580028,6.161779828,5.205769836,3.07667529,2.5993242,6.161845788,5.205835796,3.076708225,2.599357135,0.289871802,2000,49.20196188
EP32,2008,2015,10/9/2008,31/8/2015,12,2546,0,317,-8,-1,29.98765563,31,9,0.9,63,39,11,0.697830122,-0.000351689,328.2559114,-0.301316772,2.709399492,0.00103834,2.710437832,0.388574159,0.851462606,17.88164584,2.563550955,20.59208367,2.952125114,21.74382471,19.08376927,3.11724117,2.735889939,21.74486305,19.08480761,3.117390028,2.736038797,-0.165264915,2010,33.69373963
EP32,2015,2019,31/8/2015,4/10/2019,13,1495,0,313,-4,-1,28.56522569,19,9,0.5,38,18,9,0.699265523,0.001435401,318.586942,-9.668969365,1.554948035,0.00033898,1.555287015,0.379718903,0.580761017,12.42212598,3.032826744,13.977413,3.412545648,23.08724744,21.83392589,5.636685829,5.330690936,23.08758642,21.83426487,5.63676859,5.330773697,-2.224222942,2010,33.69373963
EP33,1976,1978,16/3/1976,19/3/1978,1,733,0,314,-2,-1,64.63893497,1,1,0.1,2,2,2,0.546563153,-0.000113524,593.8075554,26.80880571,0.080825732,2.59E-05,0.080851662,0.040260378,0.004314263,18.07043984,8.998240848,18.1512915,9.038501225,0.446389083,0.332466171,0.222281058,0.165552732,0.446415013,0.332492101,0.222293969,0.165565644,8.816207256,1970,NA
EP33,1978,1980,19/3/1978,16/3/1980,2,728,0,312,-2,-1,65.87601769,3,3,0.1,6,5,5,0.54872875,0.002165597,601.5241644,7.716609019,0.229209497,2.58E-05,0.229235327,0.114932547,0.006797783,14.63842339,7.33931942,14.86765872,7.454251967,7.157821652,6.892695087,3.588742999,3.455815531,7.157847482,6.892720917,3.588755949,3.455828482,3.865496018,1980,171.9075223
EP33,1980,1982,16/3/1980,1/3/1982,3,715,0,309,-3,-2,66.465066,0,0,0.1,0,3,3,0.548468511,-0.000260239,612.9264426,11.40227819,0,2.54E-05,2.54E-05,1.30E-05,0.023087987,14.02257282,7.158376336,14.0225982,7.158389293,2.643382615,2.469158259,1.349419097,1.260479391,2.643407995,2.469183639,1.349432054,1.260492347,5.808957239,1980,171.9075223
EP33,1982,1984,1/3/1982,12/3/1984,4,742,0,307,-2,-1,67.43219612,1,1,0.1,2,3,3,0.550795993,0.002327482,622.1957836,9.269340987,0.076789491,2.64E-05,0.076815861,0.037786778,0.011991668,15.08994176,7.422949788,15.16675762,7.460736566,5.909381932,5.794005974,2.906906206,2.850151186,5.909408302,5.794032344,2.906919178,2.850164158,4.553817388,1980,171.9075223
EP33,1984,1986,12/3/1984,11/4/1986,5,760,0,308,1,0,67.67715678,3,3,0.1,6,2,2,0.554631071,0.003835078,635.0056855,12.80990188,0.253926749,2.72E-05,0.253953939,0.121964721,0.000301046,12.6730441,6.08639618,12.92699804,6.208360901,0.117370018,0.057734553,0.056368496,0.027727779,0.117397208,0.057761743,0.056381554,0.027740837,6.151979347,1980,171.9075223
EP33,1986,1988,11/4/1986,17/5/1988,6,767,0,306,-2,-1,68.69695692,2,2,0.1,4,4,4,0.555877026,0.001245955,645.9050572,10.89937174,0.15152414,2.76E-05,0.15155172,0.07212044,0.00633879,11.51501434,5.479765624,11.66656606,5.551886064,0.77350553,0.556355746,0.368095852,0.264758602,0.77353311,0.556383326,0.368108976,0.264771726,5.183777088,1980,171.9075223
EP33,1988,1990,17/5/1988,28/5/1990,7,741,0,307,1,0,70.08214334,5,5,0.1,10,4,4,0.559670912,0.003793886,661.6150342,15.70997696,0.40945785,2.68E-05,0.40948466,0.20170297,0.00410006,17.3843873,8.563159734,17.79387196,8.764862705,2.087968245,1.87713518,1.028486383,0.924634738,2.087995055,1.87716199,1.028499589,0.924647944,7.736363116,1990,26.07676825
EP33,1990,1995,28/5/1990,26/6/1995,8,1855,0,280,-27,-5,71.91933137,5,2,0.1,10,32,13,0.566718464,0.007047552,648.7588271,-12.8562071,0.340046879,6.75E-05,0.340114419,0.066922783,0.817224095,21.74572191,4.278807816,22.08583633,4.345730599,35.75919999,34.13120223,7.036176817,6.715843027,35.75926753,34.13126977,7.036190107,6.715856316,-2.690459507,1990,26.07676825
EP33,1995,1998,26/6/1995,22/7/1998,9,1122,0,272,-8,-3,70.21094383,8,5,0.1,16,16,10,0.571541066,0.004822602,604.0157098,-44.74311723,0.637578641,4.14E-05,0.637620051,0.207425418,0.514809811,32.21998127,10.48154471,32.85760132,10.68897013,78.11548695,77.24971319,25.41190084,25.13025429,78.11552836,77.2497546,25.41191431,25.13026776,-14.72294418,1990,26.07676825
EP33,1998,2002,22/7/1998,20/12/2002,10,1612,0,264,-8,-2,63.91706786,5,2,0.1,10,13,6,0.573542689,0.002001623,616.2230553,12.20734543,0.437122469,6.01E-05,0.437182599,0.098989856,0.596470616,27.86155297,6.308602255,28.29873557,6.407592112,16.68780063,15.90740346,3.778565278,3.601862445,16.68786076,15.90746359,3.778578893,3.60187606,2.629013218,2000,84.87484347
EP33,2002,2006,20/12/2002,9/8/2006,11,1328,1,257,-7,-2,65.21513575,12,7,0.1,24,19,10,0.577110973,0.003568283,640.3490989,24.12604363,0.994145486,5.00E-05,0.994195476,0.273254028,0.392557033,33.55431074,9.222382092,34.54850621,9.49563612,10.81496962,9.613627801,2.972487886,2.64229981,10.81501961,9.613677791,2.972501625,2.642313549,6.523134495,2000,84.87484347
EP33,2006,2011,9/8/2006,3/10/2011,12,1881,1,258,1,0,66.6229311,10,4,0.1,20,9,3,0.582482636,0.005371663,661.6163458,21.26724687,0.982119879,7.11E-05,0.982191009,0.190589962,0.185260484,31.54558546,6.121285854,32.52777646,6.311875816,11.44571894,10.93402445,2.220992777,2.121700651,11.44579007,10.93409558,2.22100658,2.121714453,4.090869236,2010,122.5084025
EP33,2011,2015,3/10/2011,23/9/2015,13,1451,0,262,4,1,66.7827266,12,6,0.1,24,8,4,0.584274504,0.001791868,667.7236034,6.107257616,0.980601839,5.50E-05,0.980656869,0.246684877,0.399527831,15.56804712,3.916152446,16.54870399,4.162837324,10.84091918,10.36282639,2.727040317,2.606775764,10.84097421,10.36288142,2.727054159,2.606789606,1.435783164,2010,122.5084025
EP34,1976,1978,13/11/1976,18/10/1978,1,704,0,300,-3,-2,49.31485895,1,1,0.1,2,3,3,0.598687056,0.000864888,439.4083545,3.923650181,0.058035133,2.72E-05,0.058062363,0.030103356,0.100355568,9.528754925,4.940334585,9.586817288,4.97043794,6.904827517,6.750037662,3.579917676,3.499664413,6.904854747,6.750064892,3.579931794,3.499678531,1.390506147,1970,55.97039865
EP34,1978,1980,18/10/1978,23/9/1980,2,706,0,295,-5,-3,49.49795686,1,1,0.1,2,6,6,0.599680395,0.00099334,448.2136896,8.805335135,0.073605006,2.74E-05,0.073632356,0.03806772,0.015884717,9.973010969,5.156018419,10.04664333,5.194086139,1.257165558,0.921713542,0.649951032,0.47652329,1.257192908,0.921740892,0.649965172,0.47653743,4.544120967,1980,137.0336747
EP34,1980,1982,23/9/1980,18/10/1982,3,755,0,295,0,0,50.14125085,1,1,0.1,2,1,1,0.599414294,-0.000266102,458.3978885,10.18419887,0.068172334,2.93E-05,0.068201614,0.032971641,0.000581153,10.21275696,4.937293099,10.28095857,4.970264741,0.097311575,0.036576234,0.047044669,0.01768255,0.097340855,0.036605514,0.047058824,0.017696705,4.923205917,1980,137.0336747
EP34,1982,1984,18/10/1982,1/12/1984,4,775,0,290,-5,-2,51.08387163,1,1,0.1,2,6,6,0.597980057,-0.001434236,468.1919898,9.794101348,0.06900313,3.01E-05,0.06903318,0.032512401,0.003552055,11.16908594,5.260279186,11.23811912,5.292791587,1.447539781,1.053400816,0.681744542,0.496117804,1.447569831,1.053430866,0.681758695,0.496131956,4.611032893,1980,137.0336747
EP34,1984,1986,1/12/1984,13/11/1986,5,712,1,283,-7,-4,51.7104856,0,0,0.1,0,7,7,0.597605006,-0.000375052,469.2339037,1.041913869,0,2.76E-05,2.76E-05,1.41E-05,0.067405775,9.718207846,4.981946438,9.718235396,4.981960561,8.743699752,8.310611059,4.482374171,4.260355388,8.743727302,8.310638609,4.482388294,4.260369511,0.499572267,1980,137.0336747
EP34,1986,1988,13/11/1986,13/11/1988,6,731,1,283,0,0,51.28610655,4,4,0.1,8,4,4,0.599821967,0.002216961,473.58498,4.351076297,0.298716811,2.83E-05,0.298745131,0.149168225,0.002582655,7.756947014,3.873167798,8.055692145,4.022336023,3.707170183,3.494399722,1.851049407,1.744809711,3.707198503,3.494428042,1.851063548,1.744823851,2.171272475,1980,137.0336747
EP34,1988,1990,13/11/1988,25/10/1990,7,711,1,280,-3,-2,51.57231883,2,2,0.1,4,5,5,0.600542631,0.000720664,475.7079631,2.12298308,0.188370525,2.76E-05,0.188398085,0.096716316,0.055735138,8.625596019,4.428048589,8.813994104,4.524764906,6.746718602,6.484867446,3.46350533,3.329081038,6.746746162,6.484895006,3.463519478,3.329095186,1.061245427,1990,86.40647247
EP34,1990,1998,25/10/1990,10/8/1998,8,2846,0,279,-1,0,54.10065952,12,3,0.3,24,13,3,0.602366691,0.00182406,499.8738265,24.16586342,0.788052094,0.0003341,0.788386194,0.101110668,0.109506403,36.40634441,4.669120066,37.1947306,4.770230734,13.13803949,12.42255517,1.684955873,1.593194883,13.13837359,12.42288927,1.684998721,1.593237731,3.085232013,1990,86.40647247
EP34,1998,2002,10/8/1998,13/9/2002,9,1495,0,268,-11,-3,54.29189123,1,0,0.2,2,12,6,0.604493184,0.002126494,461.972096,-37.9017305,0.085669222,0.00011704,0.085786262,0.020944472,0.574771491,22.64612028,5.528985889,22.73190655,5.549930361,61.20829149,60.51152188,14.94383036,14.77371604,61.20840853,60.51163892,14.94385894,14.77374462,-9.393928579,2000,12.62358852
EP34,2002,2006,13/9/2002,20/9/2006,10,1468,1,225,-43,-11,50.65405368,6,3,0.2,12,49,24,0.604563081,6.99E-05,413.0702288,-48.90186721,0.409485815,0.0001152,0.409601015,0.101842214,1.607162702,16.10728925,4.004877778,16.51689027,4.106719992,67.02580498,64.03355766,16.66513544,15.92115024,67.02592018,64.03367286,16.66516408,15.92117888,-12.55844409,2000,12.62358852
EP34,2006,2012,20/9/2006,17/9/2012,11,2189,0,238,13,2,48.07097513,39,13,0.2,78,26,9,0.594076695,-0.010486387,413.0150839,-0.055144825,3.032629037,0.0001701,3.032799137,0.505697435,1.313804161,40.96146662,6.830029838,43.99426576,7.335727273,45.36304464,43.72308952,7.563961304,7.290510587,45.36321474,43.72325962,7.563989667,7.29053895,-0.228262394,2010,23.40466286
EP34,2012,2016,17/9/2012,22/9/2016,12,1466,0,256,18,4,46.84622334,30,15,0.2,60,12,6,0.585584974,-0.008491721,406.2584834,-6.756600571,2.108671422,0.00011114,2.108782562,0.52503795,0.474494339,24.39081708,6.072747773,26.49959965,6.597785723,33.73058342,33.05885195,8.398132979,8.230887424,33.73069456,33.05896309,8.39816065,8.230915095,-1.800374926,2010,23.40466286
EP35,1977,1979,29/4/1977,22/4/1979,1,723,0,484,-11,-6,39.96246944,1,1,0.1,2,11,11,0.678853217,0.000409533,317.3439521,-12.17851787,0.056117901,3.17E-05,0.056149631,0.028346632,0.318088703,11.41281576,5.761656643,11.46896539,5.790003276,24.83556091,24.10251222,12.53800793,12.16793494,24.83559264,24.10254395,12.53802395,12.16795096,-6.748020673,1970,11.5415988
EP35,1979,1981,22/4/1979,24/5/1981,2,763,0,484,0,0,39.11825,3,3,0.1,6,3,3,0.677921709,-0.000931508,328.0187971,10.67484505,0.18467422,3.35E-05,0.1847077,0.088359516,-0.008710708,13.14021722,6.285949262,13.32492492,6.374308778,2.641335689,2.421880203,1.263548527,1.158566545,2.641369169,2.421913683,1.263564543,1.158582561,5.110744234,1980,132.2159231
EP35,1981,1983,24/5/1981,5/6/1983,3,742,0,488,4,2,40.18730676,10,10,0.1,20,6,6,0.677021941,-0.000899768,338.7994452,10.78064806,0.729724669,3.26E-05,0.729757229,0.358977613,0.014340351,12.50768806,6.152703694,13.23744529,6.511681307,2.471105018,1.998622609,1.215570527,0.983149935,2.471137578,1.998655169,1.215586544,0.983165952,5.296094762,1980,132.2159231
EP35,1983,1985,5/6/1983,19/6/1985,4,745,0,484,-4,-2,40.94091205,1,1,0.1,2,5,5,0.678039891,0.00101795,348.9122397,10.11279451,0.088956588,3.27E-05,0.088989238,0.043598754,0.003940606,11.5333859,5.650585038,11.62237514,5.694183792,1.513488582,1.205583913,0.741507829,0.590655206,1.513521232,1.205616563,0.741523825,0.590671202,4.952659967,1980,132.2159231
EP35,1985,1987,19/6/1985,1/9/1987,5,804,1,469,-15,-7,41.59940649,0,0,0.1,0,15,14,0.677970804,-6.91E-05,352.7939024,3.881662745,0,3.53E-05,3.53E-05,1.60E-05,0.100495207,9.340236539,4.240281514,9.340271819,4.24029753,5.559069002,4.529524747,2.523706699,2.056314095,5.559104282,4.529560027,2.523722715,2.056330112,1.716574815,1980,132.2159231
EP35,1987,1989,1/9/1987,10/8/1989,6,709,1,474,5,3,41.88911649,8,8,0.1,16,3,3,0.679267244,0.00129644,364.1345506,11.34064818,0.595552775,3.11E-05,0.595583865,0.306612286,0.003579176,11.1909258,5.761195933,11.78650966,6.067808219,0.44940957,0.311723288,0.231360357,0.160478138,0.44944066,0.311754378,0.231376362,0.160494144,5.836431857,1980,132.2159231
EP35,1989,1991,10/8/1989,6/11/1991,7,818,1,457,-17,-8,42.77772884,0,0,0.1,0,17,15,0.680865078,0.001597833,368.8554345,4.720883939,0,3.60E-05,3.60E-05,1.60E-05,0.147872937,10.74745806,4.795626152,10.74749402,4.795642198,6.174447059,5.082912864,2.755101683,2.268047916,6.174483019,5.082948824,2.755117728,2.268063962,2.040524469,1990,71.65330044
EP35,1991,1995,6/11/1991,11/10/1995,8,1435,0,450,-7,-2,43.84966806,7,4,0.2,14,14,7,0.681934397,0.001069319,385.4533336,16.59789909,0.60854456,0.00012662,0.60867118,0.154818802,0.02313363,20.58100096,5.234888745,21.18967214,5.389707547,4.614780062,3.741465735,1.173794232,0.951662016,4.614906682,3.741592355,1.173826438,0.951694223,4.215881109,1990,71.65330044
EP35,1995,1998,11/10/1995,6/11/1998,9,1122,0,442,-8,-3,44.81448869,8,5,0.1,16,16,10,0.68202333,8.89E-05,393.109723,7.656389365,0.663001827,4.96E-05,0.663051407,0.215698542,0.061760412,17.30070631,5.628126385,17.96375772,5.843824927,10.36907919,9.273232941,3.373185297,3.016693425,10.36912877,9.273282521,3.373201426,3.016709554,2.470623501,1990,71.65330044
EP35,1998,2002,6/11/1998,16/1/2003,10,1532,1,420,-22,-5,45.89990673,10,5,0.2,20,32,15,0.682785437,0.000762106,402.6223719,9.512648877,0.802989195,0.00013579,0.803124985,0.191345052,0.389785517,23.14211376,5.513623708,23.94523874,5.70496876,14.82223959,12.61490042,3.531408258,3.005508259,14.82237538,12.61503621,3.53144061,3.005540611,2.17352815,2000,45.96275748
EP35,2002,2006,16/1/2003,11/8/2006,11,1303,0,406,-14,-4,45.35448913,14,8,0.1,28,27,15,0.684807718,0.002022281,402.4505588,-0.171813116,1.281975853,5.78E-05,1.282033653,0.359126848,0.318530151,14.20083622,3.977977914,15.48286988,4.337104762,15.90635555,14.07051996,4.455732752,3.941473357,15.90641335,14.07057776,4.455748943,3.941489548,-0.118644181,2000,45.96275748
EP35,2006,2012,11/8/2006,4/9/2012,12,2216,0,401,-5,-1,46.05277196,20,7,0.2,40,25,8,0.686389348,0.00158163,411.4373674,8.986808619,1.578449686,0.00019743,1.578647116,0.260020847,0.906546468,26.57463733,4.377140174,28.15328444,4.637161021,20.03841777,18.38637747,3.300551664,3.028442138,20.0386152,18.3865749,3.300584183,3.028474657,1.336576838,2010,40.75985769
EP35,2012,2016,4/9/2012,26/8/2016,13,1452,0,390,-11,-3,45.82693488,8,4,0.2,16,20,10,0.690420842,0.004031494,411.4175132,-0.019854174,0.692171839,0.00012935,0.692301189,0.17402888,0.653557328,22.02399973,5.536336021,22.71630092,5.710364901,23.49078996,22.26045279,5.90505395,5.595774978,23.49091931,22.26058214,5.905086465,5.595807493,-0.194721564,2010,40.75985769
EP37,1977,1979,23/6/1977,30/6/1979,1,737,0,267,-7,-3,56.66004634,0,0,0.1,0,7,7,0.556915702,0.006420036,668.8116513,8.018744151,0,2.63E-05,2.63E-05,1.30E-05,0.031224682,9.952808189,4.929138384,9.952834439,4.929151384,4.604097789,4.388227495,2.280184116,2.173274132,4.604124039,4.388253745,2.280197116,2.173287133,2.648954269,1970,133.7507669
EP37,1979,1981,30/6/1979,23/6/1981,2,724,0,266,-1,-1,56.68768595,2,2,0.1,4,3,3,0.555912828,-0.001002873,671.2815415,2.469890263,0.127752557,2.61E-05,0.127778657,0.064418798,0.013509617,10.00730991,5.045121709,10.13508857,5.109540508,7.678681822,7.477644714,3.871158653,3.769807073,7.678707922,7.477670814,3.871171811,3.769820231,1.238368696,1980,61.02697058
EP37,1981,1983,23/6/1981,12/6/1983,3,719,0,266,0,0,56.85396345,5,5,0.1,10,5,5,0.554232327,-0.001680501,664.586043,-6.695498533,0.23983927,2.58E-05,0.23986504,0.121767371,0.019119988,8.172776938,4.148906234,8.412641977,4.270673605,15.12723473,14.84987902,7.679333346,7.538533858,15.1272605,14.84990479,7.679346428,7.53854694,-3.408672823,1980,61.02697058
EP37,1983,1985,12/6/1983,1/6/1985,4,720,0,261,-5,-3,56.65866537,4,4,0.1,8,9,9,0.554956931,0.000724604,667.6768371,3.090794063,0.202765911,2.57E-05,0.202791641,0.102804096,0.073323736,10.65658741,5.402297784,10.85937905,5.50510188,7.841882993,7.409968846,3.975399017,3.75644254,7.841908723,7.409994576,3.975412061,3.756455583,1.529689819,1980,61.02697058
EP37,1985,1987,1/6/1985,6/8/1987,5,796,0,260,-1,0,56.54163367,2,2,0.1,4,3,3,0.554878919,-7.80E-05,676.1222931,8.445456068,0.123055208,2.86E-05,0.123083818,0.056439188,0.004324927,10.60184442,4.861398509,10.72492824,4.917837697,2.283768488,2.105907478,1.047205399,0.965648529,2.283797098,2.105936088,1.047218518,0.965661648,3.870619179,1980,61.02697058
EP37,1987,1989,6/8/1987,24/8/1989,6,749,1,261,1,0,57.27478747,6,6,0.1,12,5,5,0.556399383,0.001520464,670.7473509,-5.374942293,0.492233525,2.69E-05,0.492260425,0.239886589,0.129735461,11.36652471,5.53909415,11.85878513,5.778980739,17.36343599,17.12025245,8.461487497,8.342980164,17.36346289,17.12027935,8.461500605,8.342993273,-2.682519867,1980,61.02697058
EP37,1989,1991,24/8/1989,26/6/1991,7,671,1,260,-1,-1,56.50810279,2,2,0.1,4,3,3,0.559930458,0.003531075,680.8003729,10.05302207,0.143723897,2.42E-05,0.143748087,0.078193818,0.011554751,10.48591443,5.703962394,10.62966251,5.782156211,0.588171006,0.486627247,0.31994399,0.264707817,0.588195196,0.486651437,0.319957148,0.264720975,5.462199063,1990,NA
EP37,1991,2001,26/6/1991,10/8/2001,8,3698,0,254,-6,-1,61.9907104,17,3,0.3,34,23,5,0.559380468,-0.000549989,658.1768038,-22.62356908,1.429255835,0.00040406,1.429659895,0.141110292,2.47417728,56.76993795,5.603306477,58.19959784,5.744416769,83.29694014,82.0834119,8.221574676,8.10179701,83.2973442,82.08381596,8.221614557,8.101836891,-2.477197788,2000,68.17808826
EP37,2001,2005,10/8/2001,9/8/2005,9,1460,0,245,-9,-2,57.13542395,2,1,0.1,4,10,5,0.562995506,0.003615038,661.5702051,3.393401253,0.135736022,5.30E-05,0.135789062,0.033947266,0.202576806,18.537694,4.634423501,18.67348306,4.668370766,15.44002323,14.95219705,3.860005808,3.738049263,15.44007627,14.95225009,3.860019068,3.738062523,0.808351698,2000,68.17808826
EP37,2005,2009,9/8/2005,20/8/2009,10,1472,0,249,4,1,57.12539242,11,5,0.1,22,8,4,0.564854534,0.001859028,677.1622043,15.59199916,0.882355461,5.36E-05,0.882409081,0.218803882,0.134908414,19.67170162,4.877833623,20.5541107,5.096637505,5.139548685,4.772254761,1.274412548,1.183337628,5.139602305,4.772308381,1.274425843,1.183350923,3.822211662,2000,68.17808826
EP37,2009,2013,20/8/2009,1/10/2013,11,1503,1,238,-11,-3,58.35653008,8,4,0.1,16,19,9,0.567526298,0.002671764,617.4845598,-59.67764441,0.591567458,5.51E-05,0.591622568,0.143674143,0.908105465,20.73082425,5.034431705,21.32244682,5.178105849,81.90814159,80.88603209,19.89119872,19.64298184,81.9081967,80.8860872,19.89121211,19.64299523,-14.71310626,2010,26.60734863
EP37,2013,2018,1/10/2013,5/6/2018,12,1708,1,232,-6,-1,55.06159548,8,3,0.1,16,14,6,0.573467456,0.005941158,635.2387512,17.75419139,0.770730107,6.27E-05,0.770792807,0.164718603,0.08966644,24.27843834,5.188307958,25.04923114,5.353026561,7.384643497,6.780841977,1.578100045,1.449067518,7.384706197,6.780904677,1.578113444,1.449080917,3.774913118,2010,26.60734863
EP38,1977,1979,5/9/1977,23/9/1979,1,748,0,381,-6,-3,46.79673384,5,5,0.1,10,6,6,0.576309806,-0.000874783,406.5751918,25.27356191,0.411068365,2.79E-05,0.411096305,0.200601807,0.026434609,13.15645604,6.419928418,13.56755235,6.620530224,1.445938082,1.062858418,0.70557139,0.518640805,1.445966022,1.062886358,0.705585024,0.518654439,5.9149452,1970,262.7582519
EP38,1979,1981,23/9/1979,23/9/1981,2,731,0,375,-6,-3,47.40110042,0,0,0.1,0,6,6,0.575510896,-0.00079891,407.5923312,1.017139379,0,2.73E-05,2.73E-05,1.36E-05,0.004543585,8.71050796,4.34929604,8.71053522,4.349309651,7.697912166,7.318762792,3.843690753,3.654375402,7.697939426,7.318790052,3.843704365,3.654389014,0.505605287,1980,90.56057364
EP38,1981,1983,23/9/1981,4/10/1983,3,741,0,371,-4,-2,47.50863393,0,0,0.1,0,4,4,0.576116135,0.000605239,415.1272168,7.534885591,0,2.76E-05,2.76E-05,1.36E-05,0.005755154,10.3405696,5.093532935,10.34059719,5.093546525,2.811439166,2.601806882,1.384851951,1.281591784,2.811466756,2.601834472,1.384865541,1.281605374,3.708680984,1980,90.56057364
EP38,1983,1985,4/10/1983,12/9/1985,4,709,0,369,-2,-1,48.07278034,0,0,0.1,0,2,2,0.575097659,-0.001018476,425.4996798,10.37246296,0,2.64E-05,2.64E-05,1.36E-05,5.46E-06,10.60773573,5.460964095,10.60776215,5.460977696,0.23527823,0.081088766,0.121123489,0.041745275,0.23530465,0.081115186,0.121137091,0.041758876,5.339840605,1980,90.56057364
EP38,1985,1987,12/9/1985,11/7/1987,5,667,0,370,1,1,48.88778184,8,9,0.1,16,7,8,0.573971584,-0.001126075,429.8930581,4.393378312,0.476792056,2.48E-05,0.476816856,0.260926765,0.04658598,8.170082148,4.470884534,8.646899005,4.731811299,4.300081873,3.860025617,2.353118266,2.112307872,4.300106673,3.860050417,2.353131837,2.112321443,2.378679462,1980,90.56057364
EP38,1987,1989,11/7/1987,25/7/1989,6,745,1,366,-4,-2,49.71240173,4,4,0.1,8,8,8,0.574241765,0.000270181,437.7357012,7.842643157,0.268320008,2.77E-05,0.268347698,0.131472362,0.090891844,13.50687876,6.617464092,13.77522646,6.748936454,6.023447458,5.550798554,2.951084996,2.719518755,6.023475148,5.550826244,2.951098562,2.719532321,3.797837891,1980,90.56057364
EP38,1989,1991,25/7/1989,13/8/1991,7,749,1,366,0,0,50.02512941,8,8,0.1,16,8,8,0.574767403,0.000525638,445.1606175,7.424916251,0.487183149,2.78E-05,0.487210979,0.237425911,0.013868273,9.908397406,4.828524771,10.39560838,5.065950682,2.984532577,2.543371401,1.454411736,1.239426651,2.984560407,2.543399231,1.454425299,1.239440213,3.611525383,1990,52.51974425
EP38,1991,1995,13/8/1991,22/7/1995,8,1439,0,356,-10,-3,51.51639388,8,4,0.2,16,18,9,0.57552351,0.000756107,443.7958055,-1.364812003,0.542195265,0.00010746,0.542302725,0.1375542,0.237958983,18.00808845,4.567722226,18.55039117,4.705276427,20.1530547,19.10963586,5.111789413,4.847127929,20.15316216,19.10974332,5.11181667,4.847155186,-0.406540243,1990,52.51974425
EP38,1995,1998,22/7/1995,24/8/1998,9,1129,0,352,-4,-1,50.76165664,7,5,0.2,14,11,7,0.577272498,0.001748989,445.3991855,1.60337998,0.517447713,8.45E-05,0.517532183,0.167315542,0.213843704,16.39724662,5.301147048,16.9147788,5.46846259,15.52515806,14.88179128,5.019205218,4.811207988,15.52524253,14.88187575,5.019232527,4.811235297,0.449230063,1990,52.51974425
EP38,1998,2002,24/8/1998,25/7/2002,10,1431,0,345,-7,-2,51.30749968,3,2,0.2,6,9,5,0.579504694,0.002232196,462.7949113,17.39572586,0.209715493,0.00010727,0.209822763,0.053518734,0.124339594,24.20463641,6.173789161,24.41445917,6.227307895,7.056951027,6.593746928,1.799991003,1.681843207,7.057058297,6.593854198,1.800018364,1.681870568,4.427289531,2000,27.43287653
EP38,2002,2006,25/7/2002,13/8/2006,11,1480,1,331,-14,-3,52.23236912,15,7,0.2,30,30,15,0.582445678,0.002940984,427.3659533,-35.42895801,1.036793097,0.00011139,1.036904487,0.255723066,0.890284903,15.25631389,3.762536872,16.29321838,4.018259938,52.69836451,51.02771881,12.99655611,12.58453876,52.6984759,51.0278302,12.99658358,12.58456623,-8.978323645,2000,27.43287653
EP38,2006,2011,13/8/2006,27/9/2011,12,1871,1,323,-8,-2,49.83161999,25,10,0.3,50,33,13,0.582077769,-0.000367909,414.6590936,-12.70685974,1.902575285,0.00021173,1.902787015,0.371201101,1.627394372,26.15332172,5.102064366,28.05610874,5.473265467,42.39015112,40.51320809,8.269591213,7.90343183,42.39036285,40.51341982,8.269632518,7.903473135,-2.796367051,2010,21.67832207
EP38,2011,2016,27/9/2011,18/9/2016,13,1818,0,325,2,0,48.44734603,28,11,0.2,56,26,10,0.582353986,0.000276217,401.1519096,-13.507184,1.929581195,0.00013708,1.929718275,0.387429687,0.947082835,27.89960621,5.601406088,29.82932449,5.988835774,44.28345424,42.8302661,8.890792518,8.599035823,44.28359132,42.83040318,8.89082004,8.599063344,-2.901984266,2010,21.67832207
EP40,1978,1980,11/10/1978,14/10/1980,1,734,0,498,-4,-2,56.85367324,6,6,0.1,12,4,4,0.742188139,-0.000102087,577.5895432,13.90201671,0.407344538,3.53E-05,0.407379788,0.202579867,0.012541668,14.922451,7.420564869,15.32983078,7.623144736,1.034476424,0.729740204,0.514419475,0.362881709,1.034511674,0.729775454,0.514437004,0.362899238,7.108707732,1980,119.167387
EP40,1980,1982,14/10/1980,2/11/1982,2,749,0,492,-6,-3,57.56509826,3,3,0.1,6,9,9,0.742509743,0.000321603,579.3440899,1.754546747,0.234001091,3.60E-05,0.234037071,0.114050108,0.021722637,10.6036388,5.16732732,10.83767587,5.281377428,9.104815783,8.437433371,4.436926249,4.11169984,9.104851763,8.437469351,4.436943783,4.111717374,0.844433645,1980,119.167387
