antibody_short,animal,semana,inmunogeno,kd_molar,tipo,se_une
RYo20_wk82_20,RYo20,82,Q23.17_MD39_L14,6.6950e-08,aislado_clinico,1
RYo20_wk82_20,RYo20,82,SHIV_AD8_MD64,8.5370e-08,aislado_clinico,1
RYo20_wk82_20,RYo20,82,DU422-1_MD39v2_L14,1.3680e-06,aislado_clinico,0
RYo20_wk82_20,RYo20,82,p1981_MD39_BET1,5.5680e-08,aislado_clinico,1
RYo20_wk82_20,RYo20,82,TRO_11_MD39,2.6150e-08,aislado_clinico,1
RYo20_wk82_20,RYo20,82,0712_250_pblib001_RnS-2G_L14,5.1680e-06,aislado_clinico,0
RYo20_wk82_20,RYo20,82,0860_150_con_RnS-2G_L14,4.4510e-07,aislado_clinico,1
RYo20_wk82_20,RYo20,82,1026_120_sgaA5_RnS-2G_L14,1.7900e-06,aislado_clinico,0
RYo20_wk82_20,RYo20,82,V703-0537-RnSv2-2G_L14,1.0050e-07,aislado_clinico,1
RYo20_wk82_21,RYo20,82,N332-GT5 gp140,9.1070e-11,prime,1
RYo20_wk82_21,RYo20,82,SF162P3_MD64_B20,3.3270e-08,aislado_clinico,1
RYo20_wk82_21,RYo20,82,DU156_MD39_BET1,6.0920e-09,aislado_clinico,1
RYo20_wk82_21,RYo20,82,Q23.17_MD39_L14,2.2760e-07,aislado_clinico,1
RYo20_wk82_21,RYo20,82,SHIV_AD8_MD64,1.7510e-07,aislado_clinico,1
RYo20_wk82_21,RYo20,82,DU422-1_MD39v2_L14,4.5120e-07,aislado_clinico,1
RYo20_wk82_21,RYo20,82,p1981_MD39_BET1,1.2170e-07,aislado_clinico,1
RYo20_wk82_21,RYo20,82,TRO_11_MD39,1.8760e-07,aislado_clinico,1
RYo20_wk82_21,RYo20,82,0712_250_pblib001_RnS-2G_L14,9.7130e-06,aislado_clinico,0
RYo20_wk82_21,RYo20,82,0860_150_con_RnS-2G_L14,2.5460e-06,aislado_clinico,0
RYo20_wk82_21,RYo20,82,1026_120_sgaA5_RnS-2G_L14,8.0390e-07,aislado_clinico,1
RYo20_wk82_21,RYo20,82,V703-0537-RnSv2-2G_L14,1.7900e-07,aislado_clinico,1
RYo20_wk82_22,RYo20,82,N332-GT5 gp140,1.1240e-10,prime,1
RYo20_wk82_22,RYo20,82,SF162P3_MD64_B20,1.4550e-08,aislado_clinico,1
RYo20_wk82_22,RYo20,82,DU156_MD39_BET1,5.6460e-08,aislado_clinico,1
RYo20_wk82_22,RYo20,82,Q23.17_MD39_L14,1.0560e-07,aislado_clinico,1
RYo20_wk82_22,RYo20,82,SHIV_AD8_MD64,2.7990e-07,aislado_clinico,1
RYo20_wk82_22,RYo20,82,DU422-1_MD39v2_L14,2.0110e-06,aislado_clinico,0
RYo20_wk82_22,RYo20,82,p1981_MD39_BET1,7.9990e-08,aislado_clinico,1
RYo20_wk82_22,RYo20,82,TRO_11_MD39,7.3640e-08,aislado_clinico,1
RYo20_wk82_22,RYo20,82,0712_250_pblib001_RnS-2G_L14,2.9360e-06,aislado_clinico,0
RYo20_wk82_22,RYo20,82,0860_150_con_RnS-2G_L14,6.9300e-07,aislado_clinico,1
RYo20_wk82_22,RYo20,82,1026_120_sgaA5_RnS-2G_L14,1.5960e-06,aislado_clinico,0
RYo20_wk82_22,RYo20,82,V703-0537-RnSv2-2G_L14,6.2990e-08,aislado_clinico,1
RYo20_wk82_23,RYo20,82,N332-GT5 gp140,1.6500e-10,prime,1
RYo20_wk82_23,RYo20,82,SF162P3_MD64_B20,1.5260e-08,aislado_clinico,1
RYo20_wk82_23,RYo20,82,DU156_MD39_BET1,8.6840e-08,aislado_clinico,1
RYo20_wk82_23,RYo20,82,Q23.17_MD39_L14,1.6480e-07,aislado_clinico,1
RYo20_wk82_23,RYo20,82,SHIV_AD8_MD64,2.8670e-07,aislado_clinico,1
RYo20_wk82_23,RYo20,82,DU422-1_MD39v2_L14,3.6620e-06,aislado_clinico,0
RYo20_wk82_23,RYo20,82,p1981_MD39_BET1,9.4250e-08,aislado_clinico,1
RYo20_wk82_23,RYo20,82,TRO_11_MD39,1.1540e-07,aislado_clinico,1
RYo20_wk82_23,RYo20,82,0712_250_pblib001_RnS-2G_L14,5.3350e-06,aislado_clinico,0
RYo20_wk82_23,RYo20,82,0860_150_con_RnS-2G_L14,1.0300e-06,aislado_clinico,0
RYo20_wk82_23,RYo20,82,1026_120_sgaA5_RnS-2G_L14,2.4140e-06,aislado_clinico,0
RYo20_wk82_23,RYo20,82,V703-0537-RnSv2-2G_L14,1.2440e-07,aislado_clinico,1
RLf21_wk82_25,RLf21,82,N332-GT5 gp140,5.2520e-10,prime,1
RLf21_wk82_25,RLf21,82,SF162P3_MD64_B20,6.7690e-09,aislado_clinico,1
RLf21_wk82_25,RLf21,82,DU156_MD39_BET1,2.8900e-09,aislado_clinico,1
RLf21_wk82_25,RLf21,82,Q23.17_MD39_L14,1.2360e-07,aislado_clinico,1
RLf21_wk82_25,RLf21,82,SHIV_AD8_MD64,4.5930e-07,aislado_clinico,1
RLf21_wk82_25,RLf21,82,DU422-1_MD39v2_L14,3.1490e-06,aislado_clinico,0
RLf21_wk82_25,RLf21,82,p1981_MD39_BET1,2.0050e-07,aislado_clinico,1
RLf21_wk82_25,RLf21,82,TRO_11_MD39,5.6190e-08,aislado_clinico,1
RLf21_wk82_25,RLf21,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RLf21_wk82_25,RLf21,82,0860_150_con_RnS-2G_L14,1.3490e-06,aislado_clinico,0
RLf21_wk82_25,RLf21,82,1026_120_sgaA5_RnS-2G_L14,2.0910e-06,aislado_clinico,0
RLf21_wk82_25,RLf21,82,V703-0537-RnSv2-2G_L14,1.3890e-07,aislado_clinico,1
RLf21_wk82_26,RLf21,82,N332-GT5 gp140,1.6790e-10,prime,1
RLf21_wk82_26,RLf21,82,SF162P3_MD64_B20,1.9330e-08,aislado_clinico,1
RLf21_wk82_26,RLf21,82,DU156_MD39_BET1,1.0500e-08,aislado_clinico,1
RLf21_wk82_26,RLf21,82,Q23.17_MD39_L14,3.3110e-08,aislado_clinico,1
RLf21_wk82_26,RLf21,82,SHIV_AD8_MD64,1.3730e-07,aislado_clinico,1
RLf21_wk82_26,RLf21,82,DU422-1_MD39v2_L14,5.8220e-07,aislado_clinico,1
RLf21_wk82_26,RLf21,82,p1981_MD39_BET1,4.1070e-08,aislado_clinico,1
RLf21_wk82_26,RLf21,82,TRO_11_MD39,7.3230e-08,aislado_clinico,1
RLf21_wk82_26,RLf21,82,0712_250_pblib001_RnS-2G_L14,1.3380e-06,aislado_clinico,0
RLf21_wk82_26,RLf21,82,0860_150_con_RnS-2G_L14,2.5980e-07,aislado_clinico,1
RLf21_wk82_26,RLf21,82,1026_120_sgaA5_RnS-2G_L14,4.9630e-07,aislado_clinico,1
RLf21_wk82_26,RLf21,82,V703-0537-RnSv2-2G_L14,1.8420e-08,aislado_clinico,1
RLf21_wk82_27,RLf21,82,N332-GT5 gp140,5.8460e-10,prime,1
RLf21_wk82_27,RLf21,82,SF162P3_MD64_B20,9.8190e-09,aislado_clinico,1
RLf21_wk82_27,RLf21,82,DU156_MD39_BET1,1.9240e-09,aislado_clinico,1
RLf21_wk82_27,RLf21,82,Q23.17_MD39_L14,7.9560e-08,aislado_clinico,1
RLf21_wk82_27,RLf21,82,SHIV_AD8_MD64,1.9640e-07,aislado_clinico,1
RLf21_wk82_27,RLf21,82,DU422-1_MD39v2_L14,1.0330e-06,aislado_clinico,0
RLf21_wk82_27,RLf21,82,p1981_MD39_BET1,6.7130e-08,aislado_clinico,1
RLf21_wk82_27,RLf21,82,TRO_11_MD39,1.5600e-08,aislado_clinico,1
RLf21_wk82_27,RLf21,82,0712_250_pblib001_RnS-2G_L14,2.5390e-06,aislado_clinico,0
RLf21_wk82_27,RLf21,82,0860_150_con_RnS-2G_L14,3.2280e-07,aislado_clinico,1
RLf21_wk82_27,RLf21,82,1026_120_sgaA5_RnS-2G_L14,4.6370e-07,aislado_clinico,1
RLf21_wk82_27,RLf21,82,V703-0537-RnSv2-2G_L14,8.3520e-08,aislado_clinico,1
RLf21_wk82_29,RLf21,82,N332-GT5 gp140,3.3850e-10,prime,1
RLf21_wk82_29,RLf21,82,SF162P3_MD64_B20,8.0070e-09,aislado_clinico,1
RLf21_wk82_29,RLf21,82,DU156_MD39_BET1,6.5150e-09,aislado_clinico,1
RLf21_wk82_29,RLf21,82,Q23.17_MD39_L14,7.7450e-09,aislado_clinico,1
RLf21_wk82_29,RLf21,82,SHIV_AD8_MD64,4.8350e-08,aislado_clinico,1
RLf21_wk82_29,RLf21,82,DU422-1_MD39v2_L14,8.3230e-07,aislado_clinico,1
RLf21_wk82_29,RLf21,82,p1981_MD39_BET1,7.0730e-09,aislado_clinico,1
RLf21_wk82_29,RLf21,82,TRO_11_MD39,8.2510e-08,aislado_clinico,1
RLf21_wk82_29,RLf21,82,0712_250_pblib001_RnS-2G_L14,6.2190e-07,aislado_clinico,1
RLf21_wk82_29,RLf21,82,0860_150_con_RnS-2G_L14,5.8460e-08,aislado_clinico,1
RLf21_wk82_29,RLf21,82,1026_120_sgaA5_RnS-2G_L14,5.6100e-07,aislado_clinico,1
RLf21_wk82_29,RLf21,82,V703-0537-RnSv2-2G_L14,1.6530e-08,aislado_clinico,1
RLf21_wk82_30,RLf21,82,N332-GT5 gp140,1.7960e-10,prime,1
RLf21_wk82_30,RLf21,82,SF162P3_MD64_B20,2.7100e-09,aislado_clinico,1
RLf21_wk82_30,RLf21,82,DU156_MD39_BET1,2.9970e-09,aislado_clinico,1
RLf21_wk82_30,RLf21,82,Q23.17_MD39_L14,5.5430e-08,aislado_clinico,1
RLf21_wk82_30,RLf21,82,SHIV_AD8_MD64,1.1890e-07,aislado_clinico,1
RLf21_wk82_30,RLf21,82,DU422-1_MD39v2_L14,1.7220e-07,aislado_clinico,1
RLf21_wk82_30,RLf21,82,p1981_MD39_BET1,2.4500e-08,aislado_clinico,1
RLf21_wk82_30,RLf21,82,TRO_11_MD39,6.6990e-08,aislado_clinico,1
RLf21_wk82_30,RLf21,82,0712_250_pblib001_RnS-2G_L14,9.4880e-06,aislado_clinico,0
RLf21_wk82_30,RLf21,82,0860_150_con_RnS-2G_L14,1.1850e-06,aislado_clinico,0
RLf21_wk82_30,RLf21,82,1026_120_sgaA5_RnS-2G_L14,1.2460e-06,aislado_clinico,0
RLf21_wk82_30,RLf21,82,V703-0537-RnSv2-2G_L14,7.5900e-09,aislado_clinico,1
RLf21_wk82_54,RLf21,82,N332-GT5 gp140,1.7340e-09,prime,1
RLf21_wk82_54,RLf21,82,SF162P3_MD64_B20,1.3440e-08,aislado_clinico,1
RLf21_wk82_54,RLf21,82,DU156_MD39_BET1,1.7130e-08,aislado_clinico,1
RLf21_wk82_54,RLf21,82,Q23.17_MD39_L14,3.7280e-07,aislado_clinico,1
RLf21_wk82_54,RLf21,82,SHIV_AD8_MD64,4.8030e-07,aislado_clinico,1
RLf21_wk82_54,RLf21,82,DU422-1_MD39v2_L14,3.7150e-07,aislado_clinico,1
RLf21_wk82_54,RLf21,82,p1981_MD39_BET1,1.3980e-07,aislado_clinico,1
RLf21_wk82_54,RLf21,82,TRO_11_MD39,3.0350e-07,aislado_clinico,1
RLf21_wk82_54,RLf21,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RLf21_wk82_54,RLf21,82,0860_150_con_RnS-2G_L14,2.0300e-06,aislado_clinico,0
RLf21_wk82_54,RLf21,82,1026_120_sgaA5_RnS-2G_L14,2.6400e-06,aislado_clinico,0
RLf21_wk82_54,RLf21,82,V703-0537-RnSv2-2G_L14,2.6980e-08,aislado_clinico,1
RRr20_wk82_28,RRr20,82,N332-GT5 gp140,2.8060e-11,prime,1
RRr20_wk82_28,RRr20,82,SF162P3_MD64_B20,1.3480e-09,aislado_clinico,1
RRr20_wk82_28,RRr20,82,DU156_MD39_BET1,3.0830e-09,aislado_clinico,1
RRr20_wk82_28,RRr20,82,Q23.17_MD39_L14,9.4570e-08,aislado_clinico,1
RRr20_wk82_28,RRr20,82,SHIV_AD8_MD64,9.2820e-08,aislado_clinico,1
RRr20_wk82_28,RRr20,82,DU422-1_MD39v2_L14,7.0490e-07,aislado_clinico,1
RRr20_wk82_28,RRr20,82,p1981_MD39_BET1,1.7200e-08,aislado_clinico,1
RRr20_wk82_28,RRr20,82,TRO_11_MD39,3.0450e-07,aislado_clinico,1
RRr20_wk82_28,RRr20,82,0712_250_pblib001_RnS-2G_L14,1.8910e-06,aislado_clinico,0
RRr20_wk82_28,RRr20,82,0860_150_con_RnS-2G_L14,7.7290e-07,aislado_clinico,1
RRr20_wk82_28,RRr20,82,1026_120_sgaA5_RnS-2G_L14,2.3250e-06,aislado_clinico,0
RRr20_wk82_28,RRr20,82,V703-0537-RnSv2-2G_L14,2.5620e-08,aislado_clinico,1
RVz20_wk82_80,RVz20,82,N332-GT5 gp140,8.0520e-10,prime,1
RVz20_wk82_80,RVz20,82,SF162P3_MD64_B20,4.9300e-09,aislado_clinico,1
RVz20_wk82_80,RVz20,82,DU156_MD39_BET1,7.0430e-09,aislado_clinico,1
RVz20_wk82_80,RVz20,82,Q23.17_MD39_L14,3.1990e-07,aislado_clinico,1
RVz20_wk82_80,RVz20,82,SHIV_AD8_MD64,4.6380e-08,aislado_clinico,1
RVz20_wk82_80,RVz20,82,DU422-1_MD39v2_L14,9.2790e-06,aislado_clinico,0
RVz20_wk82_80,RVz20,82,p1981_MD39_BET1,1.3230e-07,aislado_clinico,1
RVz20_wk82_80,RVz20,82,TRO_11_MD39,1.0530e-06,aislado_clinico,0
RVz20_wk82_80,RVz20,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RVz20_wk82_80,RVz20,82,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RVz20_wk82_80,RVz20,82,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RVz20_wk82_80,RVz20,82,V703-0537-RnSv2-2G_L14,4.8010e-07,aislado_clinico,1
RLf21_wk82_55,RLf21,82,N332-GT5 gp140,1.4920e-09,prime,1
RLf21_wk82_55,RLf21,82,SF162P3_MD64_B20,1.3540e-08,aislado_clinico,1
RLf21_wk82_55,RLf21,82,DU156_MD39_BET1,1.9750e-08,aislado_clinico,1
RLf21_wk82_55,RLf21,82,Q23.17_MD39_L14,1.8980e-07,aislado_clinico,1
RLf21_wk82_55,RLf21,82,SHIV_AD8_MD64,4.6110e-07,aislado_clinico,1
RLf21_wk82_55,RLf21,82,DU422-1_MD39v2_L14,1.4700e-06,aislado_clinico,0
RLf21_wk82_55,RLf21,82,p1981_MD39_BET1,1.7570e-07,aislado_clinico,1
RLf21_wk82_55,RLf21,82,TRO_11_MD39,5.9640e-07,aislado_clinico,1
RLf21_wk82_55,RLf21,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RLf21_wk82_55,RLf21,82,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RLf21_wk82_55,RLf21,82,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RLf21_wk82_55,RLf21,82,V703-0537-RnSv2-2G_L14,3.6720e-07,aislado_clinico,1
RLy20_wk82_81,RLy20,82,N332-GT5 gp140,2.7450e-11,prime,1
RLy20_wk82_81,RLy20,82,SF162P3_MD64_B20,5.2750e-07,aislado_clinico,1
RLy20_wk82_81,RLy20,82,DU156_MD39_BET1,6.5610e-07,aislado_clinico,1
RLy20_wk82_81,RLy20,82,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RLy20_wk82_81,RLy20,82,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RLy20_wk82_81,RLy20,82,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RLy20_wk82_81,RLy20,82,p1981_MD39_BET1,6.3720e-06,aislado_clinico,0
RLy20_wk82_81,RLy20,82,TRO_11_MD39,9.0070e-06,aislado_clinico,0
RLy20_wk82_81,RLy20,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RLy20_wk82_81,RLy20,82,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RLy20_wk82_81,RLy20,82,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RLy20_wk82_81,RLy20,82,V703-0537-RnSv2-2G_L14,5.4430e-06,aislado_clinico,0
ROe21_wk82_82,ROe21,82,N332-GT5 gp140,7.9730e-10,prime,1
ROe21_wk82_82,ROe21,82,SF162P3_MD64_B20,4.5440e-09,aislado_clinico,1
ROe21_wk82_82,ROe21,82,DU156_MD39_BET1,1.7750e-07,aislado_clinico,1
ROe21_wk82_82,ROe21,82,Q23.17_MD39_L14,3.2440e-07,aislado_clinico,1
ROe21_wk82_82,ROe21,82,SHIV_AD8_MD64,7.6290e-08,aislado_clinico,1
ROe21_wk82_82,ROe21,82,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
ROe21_wk82_82,ROe21,82,p1981_MD39_BET1,2.4380e-07,aislado_clinico,1
ROe21_wk82_82,ROe21,82,TRO_11_MD39,1.2130e-05,aislado_clinico,0
ROe21_wk82_82,ROe21,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
ROe21_wk82_82,ROe21,82,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
ROe21_wk82_82,ROe21,82,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
ROe21_wk82_82,ROe21,82,V703-0537-RnSv2-2G_L14,2.6700e-07,aislado_clinico,1
ROe21_wk82_83,ROe21,82,N332-GT5 gp140,7.7170e-10,prime,1
ROe21_wk82_83,ROe21,82,SF162P3_MD64_B20,6.2850e-09,aislado_clinico,1
ROe21_wk82_83,ROe21,82,DU156_MD39_BET1,1.8300e-07,aislado_clinico,1
ROe21_wk82_83,ROe21,82,Q23.17_MD39_L14,4.0300e-07,aislado_clinico,1
ROe21_wk82_83,ROe21,82,SHIV_AD8_MD64,6.4780e-08,aislado_clinico,1
ROe21_wk82_83,ROe21,82,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
ROe21_wk82_83,ROe21,82,p1981_MD39_BET1,2.6990e-07,aislado_clinico,1
ROe21_wk82_83,ROe21,82,TRO_11_MD39,1.2130e-05,aislado_clinico,0
ROe21_wk82_83,ROe21,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
ROe21_wk82_83,ROe21,82,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
ROe21_wk82_83,ROe21,82,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
ROe21_wk82_83,ROe21,82,V703-0537-RnSv2-2G_L14,4.1490e-07,aislado_clinico,1
RQd20_wk82_56,RQd20,82,N332-GT5 gp140,2.7690e-09,prime,1
RQd20_wk82_56,RQd20,82,SF162P3_MD64_B20,1.1840e-08,aislado_clinico,1
RQd20_wk82_56,RQd20,82,DU156_MD39_BET1,1.6220e-08,aislado_clinico,1
RQd20_wk82_56,RQd20,82,Q23.17_MD39_L14,4.9100e-07,aislado_clinico,1
RQd20_wk82_56,RQd20,82,SHIV_AD8_MD64,5.9770e-07,aislado_clinico,1
RQd20_wk82_56,RQd20,82,DU422-1_MD39v2_L14,3.4940e-06,aislado_clinico,0
RQd20_wk82_56,RQd20,82,p1981_MD39_BET1,4.8810e-07,aislado_clinico,1
RQd20_wk82_56,RQd20,82,TRO_11_MD39,2.8790e-07,aislado_clinico,1
RQd20_wk82_56,RQd20,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RQd20_wk82_56,RQd20,82,0860_150_con_RnS-2G_L14,6.0730e-06,aislado_clinico,0
RQd20_wk82_56,RQd20,82,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RQd20_wk82_56,RQd20,82,V703-0537-RnSv2-2G_L14,5.8800e-07,aislado_clinico,1
RQd20_wk82_57,RQd20,82,N332-GT5 gp140,5.2650e-09,prime,1
RQd20_wk82_57,RQd20,82,SF162P3_MD64_B20,4.4900e-08,aislado_clinico,1
RQd20_wk82_57,RQd20,82,DU156_MD39_BET1,1.5210e-08,aislado_clinico,1
RQd20_wk82_57,RQd20,82,Q23.17_MD39_L14,5.7660e-07,aislado_clinico,1
RQd20_wk82_57,RQd20,82,SHIV_AD8_MD64,9.0540e-07,aislado_clinico,1
RQd20_wk82_57,RQd20,82,DU422-1_MD39v2_L14,6.1330e-06,aislado_clinico,0
RQd20_wk82_57,RQd20,82,p1981_MD39_BET1,2.8930e-07,aislado_clinico,1
RQd20_wk82_57,RQd20,82,TRO_11_MD39,3.6850e-07,aislado_clinico,1
RQd20_wk82_57,RQd20,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RQd20_wk82_57,RQd20,82,0860_150_con_RnS-2G_L14,2.6590e-06,aislado_clinico,0
RQd20_wk82_57,RQd20,82,1026_120_sgaA5_RnS-2G_L14,2.4080e-06,aislado_clinico,0
RQd20_wk82_57,RQd20,82,V703-0537-RnSv2-2G_L14,5.5570e-07,aislado_clinico,1
RQd20_wk82_58,RQd20,82,N332-GT5 gp140,1.9860e-09,prime,1
RQd20_wk82_58,RQd20,82,SF162P3_MD64_B20,1.0350e-08,aislado_clinico,1
RQd20_wk82_58,RQd20,82,DU156_MD39_BET1,2.2910e-08,aislado_clinico,1
RQd20_wk82_58,RQd20,82,Q23.17_MD39_L14,9.1160e-07,aislado_clinico,1
RQd20_wk82_58,RQd20,82,SHIV_AD8_MD64,1.7220e-06,aislado_clinico,0
RQd20_wk82_58,RQd20,82,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RQd20_wk82_58,RQd20,82,p1981_MD39_BET1,1.5670e-07,aislado_clinico,1
RQd20_wk82_58,RQd20,82,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RQd20_wk82_58,RQd20,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RQd20_wk82_58,RQd20,82,0860_150_con_RnS-2G_L14,2.4610e-06,aislado_clinico,0
RQd20_wk82_58,RQd20,82,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RQd20_wk82_58,RQd20,82,V703-0537-RnSv2-2G_L14,6.1660e-07,aislado_clinico,1
RQd20_wk82_59,RQd20,82,N332-GT5 gp140,1.3140e-08,prime,1
RQd20_wk82_59,RQd20,82,SF162P3_MD64_B20,9.4570e-09,aislado_clinico,1
RQd20_wk82_59,RQd20,82,DU156_MD39_BET1,1.0550e-08,aislado_clinico,1
RQd20_wk82_59,RQd20,82,Q23.17_MD39_L14,2.3760e-07,aislado_clinico,1
RQd20_wk82_59,RQd20,82,SHIV_AD8_MD64,5.0940e-07,aislado_clinico,1
RQd20_wk82_59,RQd20,82,DU422-1_MD39v2_L14,2.3630e-06,aislado_clinico,0
RQd20_wk82_59,RQd20,82,p1981_MD39_BET1,1.2050e-07,aislado_clinico,1
RQd20_wk82_59,RQd20,82,TRO_11_MD39,1.9090e-07,aislado_clinico,1
RQd20_wk82_59,RQd20,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RQd20_wk82_59,RQd20,82,0860_150_con_RnS-2G_L14,5.0630e-07,aislado_clinico,1
RQd20_wk82_59,RQd20,82,1026_120_sgaA5_RnS-2G_L14,1.3930e-06,aislado_clinico,0
RQd20_wk82_59,RQd20,82,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RQd20_wk82_60,RQd20,82,N332-GT5 gp140,2.6300e-08,prime,1
RQd20_wk82_60,RQd20,82,SF162P3_MD64_B20,6.7400e-08,aislado_clinico,1
RQd20_wk82_60,RQd20,82,DU156_MD39_BET1,1.6290e-08,aislado_clinico,1
RQd20_wk82_60,RQd20,82,Q23.17_MD39_L14,4.1820e-07,aislado_clinico,1
RQd20_wk82_60,RQd20,82,SHIV_AD8_MD64,8.4250e-07,aislado_clinico,1
RQd20_wk82_60,RQd20,82,DU422-1_MD39v2_L14,8.2380e-06,aislado_clinico,0
RQd20_wk82_60,RQd20,82,p1981_MD39_BET1,1.8970e-07,aislado_clinico,1
RQd20_wk82_60,RQd20,82,TRO_11_MD39,4.1340e-07,aislado_clinico,1
RQd20_wk82_60,RQd20,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RQd20_wk82_60,RQd20,82,0860_150_con_RnS-2G_L14,9.1120e-07,aislado_clinico,1
RQd20_wk82_60,RQd20,82,1026_120_sgaA5_RnS-2G_L14,1.3310e-06,aislado_clinico,0
RQd20_wk82_60,RQd20,82,V703-0537-RnSv2-2G_L14,5.3270e-07,aislado_clinico,1
RQd20_wk82_61,RQd20,82,N332-GT5 gp140,1.1740e-09,prime,1
RQd20_wk82_61,RQd20,82,SF162P3_MD64_B20,1.0620e-08,aislado_clinico,1
RQd20_wk82_61,RQd20,82,DU156_MD39_BET1,1.3880e-08,aislado_clinico,1
RQd20_wk82_61,RQd20,82,Q23.17_MD39_L14,2.0210e-07,aislado_clinico,1
RQd20_wk82_61,RQd20,82,SHIV_AD8_MD64,9.8090e-07,aislado_clinico,1
RQd20_wk82_61,RQd20,82,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RQd20_wk82_61,RQd20,82,p1981_MD39_BET1,4.6130e-08,aislado_clinico,1
RQd20_wk82_61,RQd20,82,TRO_11_MD39,2.3600e-06,aislado_clinico,0
RQd20_wk82_61,RQd20,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RQd20_wk82_61,RQd20,82,0860_150_con_RnS-2G_L14,5.7360e-06,aislado_clinico,0
RQd20_wk82_61,RQd20,82,1026_120_sgaA5_RnS-2G_L14,2.5790e-06,aislado_clinico,0
RQd20_wk82_61,RQd20,82,V703-0537-RnSv2-2G_L14,4.9660e-07,aislado_clinico,1
RQd20_wk82_62,RQd20,82,N332-GT5 gp140,3.3050e-09,prime,1
RQd20_wk82_62,RQd20,82,SF162P3_MD64_B20,1.4190e-08,aislado_clinico,1
RQd20_wk82_62,RQd20,82,DU156_MD39_BET1,1.5610e-08,aislado_clinico,1
RQd20_wk82_62,RQd20,82,Q23.17_MD39_L14,1.8010e-07,aislado_clinico,1
RQd20_wk82_62,RQd20,82,SHIV_AD8_MD64,6.2420e-07,aislado_clinico,1
RQd20_wk82_62,RQd20,82,DU422-1_MD39v2_L14,2.7620e-06,aislado_clinico,0
RQd20_wk82_62,RQd20,82,p1981_MD39_BET1,1.4300e-07,aislado_clinico,1
RQd20_wk82_62,RQd20,82,TRO_11_MD39,3.2660e-07,aislado_clinico,1
RQd20_wk82_62,RQd20,82,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RQd20_wk82_62,RQd20,82,0860_150_con_RnS-2G_L14,4.0650e-06,aislado_clinico,0
RQd20_wk82_62,RQd20,82,1026_120_sgaA5_RnS-2G_L14,3.5220e-06,aislado_clinico,0
RQd20_wk82_62,RQd20,82,V703-0537-RnSv2-2G_L14,6.0320e-07,aislado_clinico,1
REe21_wk82_84,REe21,82,N332-GT5 gp140,5.9380e-11,prime,1
REe21_wk82_84,REe21,82,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
REe21_wk82_84,REe21,82,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
REe21_wk82_84,REe21,82,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
REe21_wk82_84,REe21,82,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
