forest_id,humedad_suelo,es_primario,biomasa_viva_kgCm2,madera_muerta_kgCm2
2,5,0,0.0,1.462123348556655
2,4,0,0.0,0.9423181784220832
2,4,0,0.6513210960745061,0.1148972037630612
2,4,0,0.2094877362557982,0.0
2,5,0,1.117831975307312,0.114151058892949
2,4,0,0.3577946028088402,0.0493379972842041
2,4,0,0.9167821559933996,0.1193489190775714
2,5,0,4.257067547198597,0.0319872965721428
2,4,0,0.8712951159710179,0.1521278080648163
2,4,0,0.6829329809279743,0.0381162182622245
2,4,0,0.7603637811923059,0.0
2,4,0,0.0,1.091613459850282
2,4,0,0.1718226050892738,0.0
2,4,0,3.35607014186922,0.0
2,4,0,0.0,1.459009533990169
2,5,0,0.5526053877030825,0.0
2,5,0,0.6267098993357177,0.94085299084
2,4,0,2.666040021965542,0.0
2,4,0,9.685412020845783,0.0
2,5,0,4.646211311860084,0.0
2,4,0,0.2417910476049587,0.0
2,5,0,0.6708427663827965,0.9255397456559072
2,4,0,2.313682164680427,0.0
2,5,0,0.0,0.0
2,4,0,9.064046686993088,0.0
2,4,0,1.931176059623343,0.0
2,5,0,1.792657514918562,0.0
2,4,0,4.337054386340715,0.0
2,5,0,2.516494118307764,0.0
2,5,0,4.732256502765107,0.0
2,4,0,0.0,1.421500365096257
2,4,0,0.0,1.091613459850282
2,5,0,0.1512497216794027,0.9255397456559072
2,5,0,3.774950554352325,0.0
2,5,0,1.747359930285923,0.0
2,4,0,0.5018258838427048,0.0
2,4,0,2.094249806200327,0.0
2,5,0,0.8188830042852697,0.0
2,5,0,0.0,1.131364408695364
2,5,0,1.56302290576442,0.0
2,4,0,0.4417495937873454,1.238545663802797
2,4,0,0.0,1.02141288250948
2,4,0,0.6182069489833394,2.156062719563351
2,4,0,0.0,1.247284657098386
2,5,0,0.0,0.8954891162090102
2,4,0,0.1275274023229335,0.0544018670258571
2,4,0,5.277368327585008,0.0525257242435103
2,4,0,1.712898801058101,0.0165685488401938
2,4,0,2.437568409844936,0.0731503055327142
2,4,0,0.5214407520955802,0.0
2,4,0,4.136453609804598,0.2645831381679181
2,4,0,2.182392538382694,0.9097098946108152
2,4,0,3.091754819289388,0.3738128309572341
2,5,0,0.3912839129077599,0.9678063749049388
2,5,0,1.885176775904185,0.2684966275678775
2,5,0,0.2905213890060015,0.0
2,4,0,5.6581407691538,0.0
2,4,0,3.445585797809099,0.2067775092580408
2,4,0,0.0,1.056170712269562
2,4,0,3.594257181617247,0.0
2,4,0,5.31027680680569,0.0774667953899998
2,5,0,7.344957411960192,0.0
2,5,0,3.105611001069171,0.0326920149530816
2,4,0,4.724436109453913,0.5188960647917151
2,4,0,0.182957320384813,0.0246107309425714
2,4,0,5.586782633286559,2.219654607624525
2,4,0,0.1992926319117747,0.083097638316
2,4,0,5.405661715010574,0.2905255910802854
2,4,0,0.1952171705917997,0.9255397456559072
2,5,0,0.7386858762120048,0.2463558667354287
2,4,0,0.0,1.212496082972015
2,5,0,2.611542456066515,0.0345055299904285
2,4,0,4.241916076096645,0.1046390668732652
2,4,0,0.2984213009897093,0.1083272407019999
2,5,0,2.548027150139014,0.0
2,5,0,3.973125053387101,0.2946426046125157
2,5,0,0.4731583799958102,0.3079294379057751
2,4,0,0.0,1.330691712670883
2,4,0,0.0,3.195289015502595
2,4,0,0.0,1.622131367282545
2,5,0,0.0,1.245684121967188
2,5,0,0.0,1.287486519427463
2,5,0,0.0,1.545486880599237
2,4,0,0.0,1.287486519427463
2,4,0,0.0,2.27935533874161
2,4,0,0.0,1.307554940748409
2,4,0,0.0,1.641026408069569
2,4,0,0.0,1.584144009273724
2,5,0,0.0,1.366067246566883
2,5,0,0.0,1.264398716226592
2,5,0,0.0,2.496939057931723
2,5,0,0.0,1.469202765892568
2,4,0,0.0,1.386366501713517
2,4,0,0.0,1.186514962124856
2,5,0,0.0,1.375346776413943
2,4,0,0.0,1.003153136498133
2,4,0,0.0,1.245684121967188
2,5,0,0.0554287337988188,0.9053225583934288
2,5,0,0.0,1.672738353817983
2,5,0,0.0,1.205238974005886
2,5,0,0.0,1.320059522835897
2,4,0,0.0,0.9887001428153982
2,4,0,0.0552940424144698,1.35774451623173
2,4,0,0.0964578188422865,0.1885025940283892
2,4,0,0.2402779460176511,1.138597588066619
2,5,0,0.2929239796222539,0.0
2,5,0,0.3075289814440343,1.622131367282545
2,5,0,0.0,1.166107008066225
2,4,0,0.3282442762288811,0.0
2,4,0,0.4959806080433654,0.0225401257419668
2,5,0,0.5379062867458165,0.0
2,4,0,0.3789418599078096,0.0
