cancer,sample,SE1,SE2,SE3,SE4,SE5,SE6,SE7,SE8,SE9
LUSC,TCGA-66-2742-01,0.107647153191167,0.141766069024772,0.0751225341457695,0.0869841535250401,0.07700413668189,0.16638386797732,0.0527461524322084,0.0517934113760817,0.109130955710616
LUSC,TCGA-66-2744-01,0.093218778673811,0.11886413862416,0.0442641989250614,0.098243064883315,0.0816857664377774,0.0850299514956094,0.217793166845375,0.142749471848087,0.0993403874648762
LUSC,TCGA-66-2753-01,0.119676408564878,0.101387238839968,0.14070272123489,0.0739609428041027,0.0991630585861168,0.150150819600136,0.0287539057812484,0.031435267122574,0.161952934459733
LUSC,TCGA-66-2754-01,0.115878210292586,0.127600991606339,0.177189432978498,0.0623939586387677,0.000305059904299131,0.0488705226321441,0.00157666024245919,0.153435898889593,0.0789925897908494
LUSC,TCGA-66-2755-01,2.12993205072466e-14,0.136439304978279,0.096776977962351,0.0632809725892875,0.0500287319923975,0.113362505240553,0.222096558935219,0.159892236769688,0.122589733214495
LUSC,TCGA-66-2756-01,0.0756445743458008,0.120310260402662,0.101098855338194,0.104116119028857,0.0408392646320117,0.0888882997042446,0.0442583737367346,0.103186845204435,0.102388869213323
LUSC,TCGA-66-2757-01,0.0458967776394395,0.0827171356821891,0.211732815260547,0.0693343149824111,0.0294426419189764,0.00796815042772409,0.150389997093006,0.159432392580925,0.0892808010745353
LUSC,TCGA-66-2758-01,0.0593420469668622,0.116406697592306,0.127423273339732,0.0359516109339964,0.0202818950452063,0.120484980926089,0.183763844308409,0.206992277429587,0.0402245858999954
LUSC,TCGA-66-2759-01,0.0492700535618994,0.169694928850898,0.051854747495055,0.0510588882537142,0.0583892596087681,0.188046817685617,0.144540306687408,0.121789287569615,0.0601458680721588
LUSC,TCGA-66-2763-01,0.0345694592850626,0.169082998263279,0.0154746619987986,0.05432713244042,0.0224190842805771,0.122110932581096,0.184477464392171,0.0859089156966278,0.090111483192046
LUSC,TCGA-66-2765-01,0.0363802525891536,0.134462853518428,0.00984328423247992,0.0747668435106601,0.0931355161112373,0.0887799758145487,0.205860033571515,0.109600285935521,0.127840379509054
LUSC,TCGA-66-2766-01,0.0867670872537933,0.130353294214657,0.120647834506273,0.0789601143134324,0.0250561190395616,0.120687914745277,0.0452418118464143,0.100542701227217,0.0774190912928895
LUSC,TCGA-66-2767-01,0.0911636436691249,0.0995190490425226,0.0607209374098465,0.0559986098549576,0.0604409750197007,0.066968687764387,0.221518062971702,0.190655072228385,0.0870463815614795
LUSC,TCGA-66-2768-01,0.0383824317559657,0.163942483854945,0.023512452994555,0.0570372366838426,0.0208387562991617,0.141036483366267,0.228278705606074,0.144596495894158,0.0768678064137739
LUSC,TCGA-66-2769-01,0.0844780879696829,0.117816230099197,0.0513592043839666,0.103879047465443,0.197546648620344,0.103780359605602,0.110389196751086,0.109485582798087,0.0847601031333853
LUSC,TCGA-66-2770-01,0.0551252540029519,0.116964541449568,0.118623371951996,0.08988178537118,0.179467741912775,0.0692702219784797,0.149801062487441,0.0755573956808455,0.0808182387449238
LUSC,TCGA-66-2771-01,0.0662297319317171,0.136001239134081,0.101584570561322,0.0289005004471468,0.0247266345707201,0.164817843964942,0.171211400839111,0.145648639420259,0.0426497959403116
LUSC,TCGA-66-2773-01,0.0349080173633648,0.134233289667973,0.157359449557508,0.0844813651892195,0.0359432520484859,0.138863271144885,0.154073287747656,0.065943745239641,0.0979524427628954
LUSC,TCGA-66-2777-01,0.0555701246075285,0.225346971168676,0.0157551564148301,0.0965773349151078,0.048697226976207,0.214117629121467,0.0457635364386519,0.0892544281762034,0.109842451528412
LUSC,TCGA-66-2778-01,0.0725780338432564,0.198395951968414,0.0462170035973978,0.0340650484229168,0.044849600970818,0.245280342095364,0.0507063187003398,0.0561423016872024,0.0361744779322793
LUSC,TCGA-66-2780-01,0.0378839557729695,0.156373201135499,2.0953543973089399e-16,0.0933286206288751,0.240618420155076,0.0835754245030258,0.146167860216846,0.0513641330070118,0.0808172305722172
LUSC,TCGA-66-2781-01,0.132662871860542,0.0843741095529365,0.157775583788969,0.0593241447257875,0.126830737526544,0.19342327152791,0.0577639161856485,0.060461095925154,0.0470621746051752
LUSC,TCGA-66-2782-01,0.0671026275827992,0.106494969978421,0.053826418816202,0.0545776388082013,0.166890513812551,0.133285590512061,0.166614587294061,0.107871901107207,0.0495924286912565
LUSC,TCGA-66-2783-01,0.0634839213387952,0.175944629588315,0.000994871256341844,0.0838213724826487,0.0124069789815785,0.197358143829456,0.0595248384718833,0.104936968167198,0.0861656585795539
LUSC,TCGA-66-2785-01,0.0951692743915837,0.106195075450561,4.74017712084668e-08,0.0439546591456594,0.0471318206040897,0.109377956724786,0.286604808600459,0.165868455528277,0.0279046852496192
LUSC,TCGA-66-2786-01,0.069497629632964,0.159074016241168,0.106125963485065,0.10821810310338,0.040152547532519,0.0353743882234491,0.129375554064948,0.122174894892192,0.0956397682173945
LUSC,TCGA-66-2787-01,0.111888865479996,0.0955070650355634,0.211851228878738,0.0569854902282064,0.00993827298134631,0.0641242220432506,0.161031664544978,0.138650357541896,0.106263061078566
LUSC,TCGA-66-2788-01,0.0378406014521616,0.126764137662854,0.0540486100451013,0.109405189889482,0.229387026563711,0.0933768060980302,0.134723536748568,0.0652149471888114,0.099128101966128
LUSC,TCGA-66-2789-01,0.090899867551943,0.0841050887271505,0.135409533615194,0.168191580518566,0.214124409301148,0.0462770517549234,0.0497530893284272,0.0219700125968767,0.112984435866367
LUSC,TCGA-66-2790-01,0.1135931335779,0.0612117034011466,0.130438786613188,0.127732108307778,0.0877735519063359,0.0440196150155171,0.174986404295036,0.123700125250396,0.0895825069367202
LUSC,TCGA-66-2791-01,0.044648210814804,0.0846156536486364,0.139326634553583,0.0705492046636183,0.141313872489801,0.0491752418107824,0.211454808526715,0.177079267951366,0.0389947890405342
LUSC,TCGA-66-2792-01,0.0829883346266171,0.0863227981547871,0.0878783433562258,0.111952276551899,0.211404606873719,0.0743784893092788,0.060054137728905,0.0757083932613209,0.0783905410460565
LUSC,TCGA-66-2793-01,0.255443715583994,0.0403762121892396,0.234363844095517,0.0509800784271337,3.20804474996366e-16,0.107429253275017,0.000715764340977304,0.0643426709276287,0.0790845283554629
LUSC,TCGA-66-2794-01,0.0461741120270806,0.0578691344679463,0.0502441789952363,0.0445911837197029,0.000971522765032942,0.0501463608416093,0.357853211556608,0.245332237390335,0.0583181195530454
LUSC,TCGA-66-2795-01,0.0942352897532813,0.124014168082197,0.133390735744456,0.0961884977006503,0.199638555185284,0.0693695262107029,0.0795498243711843,0.0591281131367617,0.0553517812430025
LUSC,TCGA-66-2800-01,0.10724844362774,0.181321931890977,0.0582660740750402,0.0971102075837677,0.0931307057516396,0.243950353337805,0.0235910590925244,0.0502607873002863,0.0713848161238016
LUSC,TCGA-68-7755-01,0.0807588010564881,0.04370411879398,0.0682854729321148,0.113828389839519,0.127407011440633,0.164727738125064,0.0285464059149909,0.034311824889028,0.165472096868983
LUSC,TCGA-68-7756-01,0.0911500010063871,0.123867694561304,0.0186170385037619,0.114593793904502,0.168885159910811,0.153407320300784,0.0251079000908083,0.0220828472107018,0.113451774922642
LUSC,TCGA-68-7757-01,0.105454142891106,0.0731872612128001,0.00892900613493859,0.154047509750749,0.324985987466453,0.0746251675377323,0.00833224245279147,0.067664486927966,0.0675149034964565
LUSC,TCGA-68-8250-01,0.165599817498232,0.0928727812110996,0.0457686446624703,0.114675765131414,0.00857418988896116,0.10651516151732,0.136537262582958,0.0562665591650887,0.162348457617527
LUSC,TCGA-68-8251-01,0.0738888659769085,0.0915902499638894,0.0339867618612228,0.106542291639905,0.217141137238972,0.109896960692023,0.132806770060727,0.0958130610110964,0.0785438897202243
LUSC,TCGA-68-A59I-01,0.255346544382773,0.0580275414495721,0.112084989965506,0.133700503389803,0.122838500609759,0.0808893300040674,0.0280656468002382,0.0641870409442234,0.0787614305857689
LUSC,TCGA-68-A59J-01,0.0902087990088449,0.080915785437665,0.0377872984723365,0.107189144631776,0.0212614914379929,0.0785046281915488,0.283880035568846,0.101721625156749,0.122008148847245
LUSC,TCGA-70-6722-01,0.0616546064718229,0.120070281825042,0.0168950817984491,0.105477826583499,0.167190511283899,0.0695753165665353,0.173386811986144,0.0640763992770863,0.147501367332381
LUSC,TCGA-70-6723-01,0.0300943672439502,0.0581267699619026,0.32050367979662,0.119293660154198,3.2010680479033e-16,0.140357515473491,0.0713042347692763,0.0876455133545821,0.0748599916180891
LUSC,TCGA-77-6842-01,0.092398223766118,0.0746836297625237,0.106519848709243,0.0639347848254445,0.00928391345417517,0.126842035843942,0.219005608737651,0.131915292808794,0.154449369765704
LUSC,TCGA-77-6843-01,0.161333971246631,0.0668899429677313,0.242608831008199,0.14078752805558,0.0633679348328878,0.0688987196482238,0.0145849245263691,3.66531814441399e-16,0.151104554446813
LUSC,TCGA-77-6844-01,0.0742186299150499,0.0742217254132388,0.197685967806301,0.114201641364144,0.0164753796391746,0.11685989968981,0.0343185005989024,0.0549384533072019,0.112448875914478
LUSC,TCGA-77-6845-01,0.0962261005489704,0.138531902101018,0.13778590636239,0.0867749836843912,3.99956638888319e-16,0.08744637637804,0.00217223412297536,0.10907494746758,0.147360272030212
LUSC,TCGA-77-7138-01,0.0744098644141424,0.157161490013066,0.0954760873699048,0.0336740435398845,0.00933958320932036,0.176094219787541,0.0892208164611893,0.127836715054249,0.0825430353698214
LUSC,TCGA-77-7139-01,0.0513213063705611,0.0933302961924446,0.180504659327631,0.115911467895,0.00783315022716084,0.0655875973163919,0.0815400331066008,0.112777969360378,0.112510553578062
LUSC,TCGA-77-7140-01,0.0556613189421513,0.163999092036855,0.0713983726668386,0.0953813562586608,0.155880863147841,0.106334824056159,0.0205142262777089,0.0898562104337959,0.117346572653938
LUSC,TCGA-77-7141-01,0.119085858128131,0.0654221003415578,0.210474679429819,0.105271663885279,3.15042323315477e-16,0.100155999005514,0.114743127647272,0.027031730622692,0.112982810670723
LUSC,TCGA-77-7142-01,0.0732532942524902,0.0668008994104263,0.258264233938276,0.0877573251833387,0.0290632990629764,0.050921218198539,0.0809854032338788,0.0522305571967459,0.171019347479304
LUSC,TCGA-77-7335-01,0.0647896652804688,0.0895541073948452,0.0507373024192003,0.128370421486525,0.24759932066497,1.26076899686224e-09,0.172341391107803,0.152297582836756,0.0679415670255216
LUSC,TCGA-77-7337-01,0.0541768052941811,0.172336800561299,0.0319591269917892,0.114520430755927,0.252935091512861,0.0822981964095886,0.0291285639473411,0.0631506854197152,0.122362907410495
LUSC,TCGA-77-7338-01,0.0923353684428017,0.119447995207305,0.0357904046880634,0.14579152999262,0.179787867521438,0.152695372643929,0.0142048415953545,0.0226427681504973,0.153796910798533
LUSC,TCGA-77-7463-01,0.0671912728279698,0.105224108223722,0.00171322898382852,0.0758446417458011,0.0383962072618291,0.308152384906065,0.00390840666901964,0.104249414927704,0.0925417277699575
LUSC,TCGA-77-7465-01,0.0410917109461671,0.0896615016878721,0.208082693267334,0.0433645145227084,0.0207003286797669,0.0664622978823434,0.21667782509759,0.228096672189843,0.0568280444423994
LUSC,TCGA-77-8007-01,0.0108672031302062,0.217158356700902,0.0882858278272617,0.0572831481749095,0.135215139234676,0.0867851690775505,0.11495206701147,0.088336744414666,0.119232794261344
LUSC,TCGA-77-8008-01,0.0388983085889156,0.106764186522923,0.0459343750214575,0.150219049123871,0.353783963351908,0.0716847255129236,0.0555469423847028,0.043321673186797,0.0939382583673062
LUSC,TCGA-77-8009-01,0.10699808195957,0.109695393645733,0.102380696152371,0.184678851055482,0.0915183264191099,0.0759837049561075,0.0628844079504331,0.132973489855696,0.0710405571021577
LUSC,TCGA-77-8128-01,0.121410384740477,0.0661116796795783,3.1226839999431e-16,0.151040999350989,0.322651337530018,0.0553200780766225,0.00207072147773501,0.0579886999619856,0.121756091436131
LUSC,TCGA-77-8130-01,0.14693954188451,0.0824645432405435,0.00304300819293287,0.174203893518519,0.313510607644351,0.0800753779065608,0.0217568449928524,0.00868000525527362,0.0892269400346355
LUSC,TCGA-77-8131-01,0.124157132851974,0.234547216869281,0.0315394691656875,0.0747414982460708,0.0430470587180086,0.0988980252094997,0.127908248796177,0.0998586530791842,0.101405444192089
LUSC,TCGA-77-8133-01,0.157765475500335,0.0758825706419847,0.160653717672196,0.0677542561809724,0.00318674297993362,0.0862002811574321,0.0628729720427556,0.180076683709655,0.109869244009877
LUSC,TCGA-77-8136-01,0.0448337970581786,0.127561391059003,0.0144413790798572,0.0829600549988434,0.22560984531237,0.0303016098829207,0.232267007140782,0.142505970831229,0.057577472702767
LUSC,TCGA-77-8138-01,0.0693851251962149,0.133923736485139,0.00616595428699581,0.141368962667969,0.24795354351455,0.0864310691496094,0.0613343193050267,0.0633703690418448,0.0744483046197821
LUSC,TCGA-77-8139-01,0.103471260692174,0.0460530364980454,0.107658258798161,0.130074020042394,0.235207725914278,0.0762207711554902,0.0108654225576876,0.116355259632877,0.0708723978283634
LUSC,TCGA-77-8140-01,0.133136605945228,0.0574391652783534,0.056400204571875,0.0740938126452233,0.0283995513114856,0.211127604074199,0.0303467378484739,0.0284588252502686,0.103455432547866
LUSC,TCGA-77-8143-01,0.0629240460205686,0.1484672266529,0.0441117460380172,0.0668190931976827,4.12391404871737e-16,0.0944006164354155,0.0294413198912185,0.125166073284348,0.172555759311777
LUSC,TCGA-77-8144-01,0.055760307120222,0.121374406716654,0.0776741213789347,0.082190248565408,0.0296657166830946,0.205254374929346,0.0575193233459494,0.119180967439599,0.113020356023984
LUSC,TCGA-77-8145-01,0.177644863815173,0.072523059015269,0.0508722401714989,0.167175581861468,0.347613111314924,0.0208812337158309,0.00548535894064161,0.0102415860618109,0.0812522244900907
LUSC,TCGA-77-8146-01,0.115288452117184,0.0865232336351054,0.111594564808826,0.103504723915101,0.0936431768441251,0.135859639221863,0.0218528327230721,0.0430025541806451,0.133197665353015
LUSC,TCGA-77-8148-01,0.0922642549312277,0.0871855374850298,0.111788720458845,0.119916470614204,0.268866054475075,0.0159812704630999,0.0342873780182729,0.100197187082199,0.0680240174946541
LUSC,TCGA-77-8150-01,0.254641463030965,0.0278723013787385,0.0135703913363172,0.079492491102534,0.0332339200444363,0.151676521003528,0.0863452071283023,0.1531289434303,0.133706590966922
LUSC,TCGA-77-8153-01,0.200560408965844,0.0730970161705966,0.0350152600971313,0.113453532942056,0.0544379441293432,0.18799811473565,3.80661308487969e-16,0.102829995515596,0.058526267499735
LUSC,TCGA-77-8154-01,0.0463383032446605,0.0570212975720314,0.117632898527398,0.108616563953526,0.0648670981335842,0.16548537459982,0.0229945966158992,0.0568993482470211,0.181266407066376
LUSC,TCGA-77-8156-01,0.051260631504416,0.11061065147943,0.12218860565904,0.12005745547965,0.161489409570532,0.056304873606619,0.115858559700238,0.158983911465561,0.0858087123757101
LUSC,TCGA-77-A5FZ-01,0.133205607155695,0.0995182055536357,0.114982250272194,0.10563828456941,0.0633631102740875,0.128545023817839,0.105658695674408,0.110487753090049,0.116538787597391
LUSC,TCGA-77-A5G1-01,0.0790016462498565,0.133320978324994,0.0499207066766898,0.110866854522851,0.14050970958403,0.113311099775919,0.0791305604804457,0.0481843416671271,0.132449550777664
LUSC,TCGA-77-A5G3-01,0.11352012480068,0.0468168497707339,0.0941460252938698,0.0585180768244303,0.115101603056726,0.143896555558641,0.065413893867097,0.0667630377789757,0.0745877886269276
LUSC,TCGA-77-A5G6-01,0.156529848042432,0.0766415632745249,0.218380494246357,0.0621790151600307,0.0395346813097435,0.129196707560275,3.34245055757299e-16,0.0723486067392898,0.090683959069247
LUSC,TCGA-77-A5G7-01,1.53709486368712e-13,0.0295497581867275,0.250824283548011,0.0445464775637534,0.0385354869737108,0.204255504021535,0.0693180845513881,0.0995928182368238,0.0844182407567956
LUSC,TCGA-77-A5G8-01,0.0786125889850734,0.17570408545742,0.0520400342865979,0.0769603151505346,0.0655140102377527,0.231365873533691,0.0112046251479242,0.0625134100064297,0.0759650774071919
LUSC,TCGA-77-A5GA-01,0.0164283806416948,0.13937042958655,0.284712016458448,0.110521320453457,0.00526516253565623,0.155674531511758,0.0154222885978578,0.0795714640474423,0.0391899502249236
LUSC,TCGA-77-A5GB-01,0.119175907214345,0.163475462727279,2.28281164831704e-16,0.0637967503955305,0.183534879485162,0.109003032358156,0.0712567881431679,0.140045703964502,0.0594056834333875
LUSC,TCGA-77-A5GF-01,0.0647932983623439,0.0301474241902995,0.273730123726187,0.109668628785046,0.0365713050549921,0.121358251420039,0.141778100501267,0.0483418214779698,0.0685756786449557
LUSC,TCGA-77-A5GH-01,0.0812088115867118,0.0672455967051626,0.120361249956219,0.0526777939992924,0.0648304746420616,0.105621183269535,0.246040917884579,0.17546551431671,0.0512768891054388
LUSC,TCGA-85-6175-01,0.112156033963332,0.0662945649736001,0.0757620381620065,0.169331310438368,0.274714684341587,0.0522756168118648,0.0642580721027939,0.0578036413147447,0.104405103863616
LUSC,TCGA-85-6560-01,0.0927102031595071,0.126089769297291,0.173569925053589,0.123194254804893,0.0899725804436381,0.0766466854894818,0.0539948457401448,0.106279383455678,0.132293594006815
LUSC,TCGA-85-6561-01,0.0937387132512073,0.0634557947230965,0.0837430458355509,0.132108032099276,0.245854383146457,0.100488776793371,0.0636206444223916,0.100605796826811,0.0953866428414629
LUSC,TCGA-85-6798-01,0.116111096430607,0.121072323678299,2.53433899885005e-12,0.153840165229651,0.326388058790768,0.0667270258426635,3.14663032931176e-16,0.0291967260635092,0.0414920786312771
LUSC,TCGA-85-7696-01,0.0951471656982243,0.0755940546044579,0.31293345738563,0.107794678044658,0.0582519098759043,0.0559446046229544,0.0166679519918614,0.0821110961816963,0.0789752385963891
LUSC,TCGA-85-7697-01,0.045764479087724,0.0706435049051836,0.153744350045789,0.0601370441470513,0.112939158205653,0.111954318579832,0.0678741729281627,0.104289930081276,0.106982316677553
LUSC,TCGA-85-7698-01,0.104582963439722,0.061346906560413,0.0702057208559553,0.130363065754603,0.230377619461579,0.0484144357305154,0.0998903452212596,0.117176570705982,0.0903649167326797
LUSC,TCGA-85-7699-01,0.0722741024299541,0.0737240979278152,0.143899811401086,0.0788917321614341,0.156700356523004,0.0282871240532405,0.147082304781179,0.224417157695498,0.054233541784193
LUSC,TCGA-85-7710-01,0.0747057980764234,0.0987843578185245,0.138824946997564,0.0496159602166806,0.0199475595968388,0.0879582843429703,0.157897733601701,0.0817606349027733,0.0907906798731049
LUSC,TCGA-85-7843-01,0.0527169903922969,0.100661879842637,0.0462437505365551,0.0940281969643297,0.134754194401321,0.147522691142254,0.0578102994215243,0.0849621424715834,0.159649213103547
LUSC,TCGA-85-7844-01,0.116444669715109,0.0763442799096097,0.0974848646380019,0.164562099242791,0.243514036170538,0.0275137217871364,0.00308945624137414,0.0266093444950361,0.184075172280662
LUSC,TCGA-85-7950-01,0.0619227871662771,0.0524790895286841,0.135527166244747,0.0855648151001256,0.118887995231223,0.0657094640525384,0.189385044194544,0.16903446383101,0.0869474515730676
LUSC,TCGA-85-8048-01,0.128348549802568,0.0765405486464837,0.117905013467714,0.106875713380735,0.0881744138339848,0.0568809197594898,0.148884777896374,0.126015321087169,0.121962031597208
LUSC,TCGA-85-8049-01,0.17832937970971,0.0695312121136374,0.0371286131351789,0.126139897982597,0.149777651537564,0.122511086551259,0.0830967996023674,0.10033044939373,0.101873706322368
LUSC,TCGA-85-8052-01,0.13406337520421,0.175795197559914,0.0597432671106001,0.125276064498832,0.0358168649997093,0.0710437540256508,0.0115166033392849,0.0553766456838423,0.147194878687963
LUSC,TCGA-85-8070-01,0.16023406879975,0.0766543275078093,0.175516849872745,0.0855122941919776,0.00679144526645244,0.151427881279239,0.0248508820130238,0.0321831051234719,0.0779463203142097
LUSC,TCGA-85-8071-01,0.167656114660546,0.0562852092035165,0.13730079694823,0.0829706366669094,0.0273596274444393,0.180155699325829,0.0169070504513496,0.0854619219736703,0.0860809849602368
LUSC,TCGA-85-8072-01,0.0959585340766164,0.110334446671569,0.213489339614205,0.0854623430807617,0.0115742021124375,0.0549799083905984,0.0728834422099097,0.0694690137958636,0.101088708716546
LUSC,TCGA-85-8276-01,0.0879371739381868,0.114736311281083,0.10883102606208,0.126498358965581,0.248419658451191,0.0325044103346358,0.090965546746212,0.11005065648738,0.0437721382540176
LUSC,TCGA-85-8277-01,0.0576973802486615,0.0744864564704189,0.106381031012798,0.129355083046007,0.00890201808032596,0.147991537007238,0.108879820834664,0.159080760915424,0.0714097999074333
LUSC,TCGA-85-8287-01,0.173387496685321,0.0338253616551138,0.133106152110473,0.125630561146685,0.190692825636874,0.0578014060623776,0.0867492640503143,0.0926092696044948,0.0823418971479731
LUSC,TCGA-85-8288-01,0.135054079762235,0.068556668185319,0.0316127337150207,0.118126894727066,0.268038965902443,0.0165123465120744,0.084045058664751,0.127722029735866,0.0994717373070166
LUSC,TCGA-85-8350-01,0.144185439251009,0.0592345328712751,0.150576119177619,0.157865077787137,0.167400499487553,0.0298599928068919,0.030636774673149,0.0375845992471593,0.123575520368976
LUSC,TCGA-85-8351-01,0.199306120721872,0.0742811523453083,0.035112483715653,0.108533920743147,0.0229223511733603,0.103650832114682,0.051838462928459,0.0215242223698735,0.228856293244047
LUSC,TCGA-85-8352-01,0.109865335450005,0.0727515109609421,0.142536479528737,0.138665903631002,0.0386339308079352,0.174429906211709,0.0087610134751294,0.0534981180013481,0.0994669696306393
LUSC,TCGA-85-8353-01,0.16416020075231,0.0941373464322783,0.0274507343727359,0.126740598586675,0.207470732306726,0.0816414321378048,0.0356755843689054,0.080721897946477,0.135529266004613
LUSC,TCGA-85-8354-01,0.188285866212822,0.102192177457636,0.0481642059869416,0.102700744827978,4.96845572411024e-16,0.230492070858929,0.00245602580532358,0.10316234545665,0.0645269436491761
LUSC,TCGA-85-8355-01,0.133834580892729,0.0903238791257092,0.15240640498792,0.0713455152528333,0.005318467490411,0.0982315782925231,0.176274093735137,0.146408095912181,0.0911907731698245
LUSC,TCGA-85-8479-01,0.140368386198751,0.135834488859409,0.0184861478881475,0.0937020483663308,0.0754132489675746,0.0796531984248822,3.01534544582428e-16,0.0919699996645913,0.0955226832110346
LUSC,TCGA-85-8481-01,0.121770799766926,0.140021469496468,1.73767226763244e-16,0.101826150735593,0.231350527999911,0.0576515159040575,0.102884216034055,0.0386278323290587,0.0932582955699445
LUSC,TCGA-85-8580-01,0.117628409867519,0.086599491955242,0.072182628375369,0.0304818716097216,0.0110838638403583,0.206170417289865,0.00620743419799974,0.11564185409558,0.0736492319565339
LUSC,TCGA-85-8582-01,0.127374016759521,0.0601328384897095,0.00550898327848903,0.159134639961911,0.352824836431991,0.0430216352518258,0.0622061718111777,0.0328022187851018,0.09857951634797
LUSC,TCGA-85-8584-01,0.0855040063140341,0.0700538990191883,0.0196352010345387,0.0716693360149638,0.0822362607777885,0.0749885793656654,0.205977936429133,0.185376010868962,0.0645558700548068
LUSC,TCGA-85-8664-01,0.0772519402584541,0.0989881534628711,0.119397435971876,0.140278430756799,0.0965288370989441,0.0871413057995712,0.10214203015165,0.0602118955519343,0.105825522896766
LUSC,TCGA-85-8666-01,0.119728465768801,0.213039104824716,2.19134163071663e-16,0.101786139454224,0.148593958494795,0.126281228559358,0.0529732783313317,0.0755438900586299,0.110767297618717
LUSC,TCGA-85-A4CL-01,0.106523022015577,0.0652629231063479,0.148685160654962,0.0549976844368602,0.0455606241225081,0.096369162614426,0.122147828160149,0.211394006458254,0.0420316549715936
LUSC,TCGA-85-A4CN-01,0.0917462548433391,0.0598443312750953,0.0116169747660492,0.145125163896523,0.327782607183076,0.0549559812143413,0.0144314600279165,0.0641590509232922,0.147016693110287
LUSC,TCGA-85-A4JB-01,0.0877784429858729,0.107993940188723,0.0950774121853341,0.118325388287106,0.169551606812518,0.156198963399439,0.086321189743713,0.0474836262896636,0.0544194360663323
LUSC,TCGA-85-A4JC-01,0.0674343418452601,0.121956982650691,2.02854794033738e-16,0.115770121497035,0.231662601847648,0.184212328915826,0.0289723953733555,0.0427133290175445,0.0689336687229404
LUSC,TCGA-85-A4PA-01,0.154787766933404,0.038356414712645,0.20461993301784,0.042090095321461,0.000503130509960893,0.120643800975372,0.11789379344781,0.223006537487716,0.0935405018165912
LUSC,TCGA-85-A4QQ-01,0.136198302523461,0.153464152650661,0.13311258548569,0.0344485240831927,0.0511646237696491,0.122125114976336,0.0336333791103019,0.0278840590744575,0.0916610264907289
LUSC,TCGA-85-A4QR-01,0.269368307284862,0.0680298699974685,0.0742943046811942,0.0508207226134187,0.0111938741934531,0.114389147111916,0.0133821199455709,0.0619366846097242,0.0752408113574149
LUSC,TCGA-85-A50M-01,0.130418505525763,0.0762958320069182,0.10180059271591,0.114736064791253,0.131702371911065,0.196490145541043,0.0270043707870904,0.0339533634096436,0.105551119313472
LUSC,TCGA-85-A50Z-01,0.0311098398028693,0.200520057929028,0.0611315933481745,0.0534512841311342,0.0810684441439897,0.218405075110397,0.0634892405594549,0.0596897330789823,0.0823597120934521
LUSC,TCGA-85-A510-01,0.15994236392178,0.0697438990194084,0.161281733471741,0.0729605082071276,0.0137452888847207,0.13591260170798,0.058311620052317,0.165242629094803,0.0849403575751049
LUSC,TCGA-85-A511-01,0.0430961711121647,0.0831195057937003,0.0709568810899875,0.132693740500642,0.26912149525676,0.0714499978847735,0.128957187056113,0.112497283516012,0.0388117110473382
LUSC,TCGA-85-A512-01,0.142360620130923,0.0930704458752535,0.124348524298849,0.0639417235073842,0.0710335413732201,0.147382366974508,0.0214474885404468,0.0861241153590771,0.080604399876147
LUSC,TCGA-85-A513-01,0.179945770835915,0.110936710011155,0.0565501962283295,0.0825938221007926,0.0699571483632933,0.0992789545297017,0.113812676510644,0.12656884317586,0.0857601739367398
LUSC,TCGA-85-A53L-01,0.136652876901879,0.142894251359254,0.0540347496008553,0.03813357482642,0.103046672469394,0.192838613017363,0.0467950493608746,0.0750044310060245,0.0793194736109323
LUSC,TCGA-85-A5B5-01,0.146436962484486,0.0497920611417914,0.1936707725485,0.0928379418504809,0.0834231729000628,0.118335701158312,0.0396116192422599,0.0756805015883503,0.0546121440372968
LUSC,TCGA-90-6837-01,0.088374941106232,0.184831253633985,0.0241483917567119,0.113250611058118,0.257509913307774,0.0977926634548676,0.0179002298013311,0.0649411284422549,0.0734512303113452
LUSC,TCGA-90-7766-01,0.0250967839588622,0.0411568855145611,0.208404237568674,0.0253161078925134,2.5999180722857e-16,0.156809247509489,0.143361312964593,0.166814960177715,0.0912850679425932
LUSC,TCGA-90-7767-01,0.0468953558398069,0.0448821800071212,0.123812170158308,0.0826402953502601,0.215805919169287,0.0159475286284283,0.192723299532196,0.166808560942592,0.0626952662913086
LUSC,TCGA-90-7769-01,0.0867627031113415,0.154972225221162,3.07583484197887e-09,0.0658372459282286,0.0200708228418766,0.22522790968441,0.0288458319367843,0.0234936261735071,0.0747770310523322
LUSC,TCGA-90-7964-01,0.129897170908467,0.10189433461612,0.1139520216827,0.121059617748686,0.0528174153562205,0.138910261407545,0.0134052886224491,0.0149935576992523,0.124351767474956
LUSC,TCGA-90-A4ED-01,0.172790902156924,0.01334120954145,0.262078578645349,0.13021934858846,0.102698932307593,0.0730807326340415,0.00946592776752775,0.0409716089037004,0.0963563530473597
LUSC,TCGA-90-A4EE-01,0.0744587516829541,0.119797654841697,0.104032841686325,0.0467165240800067,0.0780916455303702,0.0576904104119635,0.22050436026285,0.208253436569534,0.0658743678233101
LUSC,TCGA-90-A59Q-01,0.0449315571805351,0.075442197170504,0.121064007250404,0.0346424509149232,0.106098189779342,0.127344419791924,0.205502881710854,0.154914194676216,0.0299199406179191
LUSC,TCGA-92-7340-01,0.0478689612103578,0.055812917380842,0.0678389961003409,0.129605677096916,0.310583825221203,0.0433395354692176,0.105319683966958,0.093993926085538,0.0938407483860052
