x_mpch,y_mpch,z_mpch
372.9412,-194.4215,-7.3710
124.4729,-386.8713,-16.9636
387.1244,-183.9226,-7.2063
238.2421,-299.1977,-12.2928
379.6908,-189.7660,-7.8007
379.5376,-189.9341,-7.3538
378.7242,-190.9775,-7.5374
239.7664,-298.9685,-12.7048
239.4327,-299.2278,-12.2866
391.8100,-181.3080,-7.3447
129.5835,-389.3075,-16.7883
96.1400,-420.0144,-17.9420
318.3082,-243.2838,-9.8950
98.8693,-421.7840,-18.6924
257.2683,-294.7465,-12.4967
132.4885,-397.3070,-16.9759
190.8773,-352.6450,-14.1526
378.0904,-199.6041,-7.4122
197.6060,-350.4861,-15.4317
294.5490,-271.8895,-11.7211
142.2712,-399.1072,-17.3197
295.2491,-272.5805,-11.4046
161.1995,-386.8658,-17.1037
164.5591,-384.0950,-17.2000
304.1950,-267.3417,-11.4217
204.3249,-351.7912,-13.9124
305.5047,-267.3924,-10.5099
150.5784,-401.9225,-16.2256
285.9905,-286.7669,-12.3113
198.8334,-364.8209,-15.0574
327.8778,-253.5698,-9.6350
327.8038,-254.3101,-10.3499
329.0328,-254.0187,-10.6328
300.0189,-282.0941,-11.5758
297.9601,-283.9266,-11.6277
291.5391,-292.7414,-11.6737
314.7364,-272.0150,-10.6195
201.0025,-375.4517,-14.5857
201.5650,-376.9489,-15.6700
295.6608,-292.1514,-11.6700
293.0374,-295.5551,-11.7685
236.2008,-350.8439,-14.4039
291.8045,-300.4981,-11.7091
295.8523,-298.8541,-11.4714
296.3286,-300.6455,-11.7576
295.5140,-306.5017,-12.0769
300.7824,-301.6538,-12.2090
241.0348,-360.2687,-14.8884
339.2684,-265.7946,-10.6121
289.7989,-314.9074,-11.3931
355.7260,241.9729,-9.1644
364.1280,225.0513,-9.2500
342.4489,251.9625,-9.7903
340.2030,254.7070,-10.2823
339.0871,255.9891,-10.3374
340.5698,251.7617,-9.9232
329.3673,261.3348,-9.8402
258.1921,347.5432,-13.0810
257.7264,345.9420,-12.1348
344.1340,239.6484,-9.2902
259.7214,341.7102,-12.1427
273.7729,321.5129,-12.6365
314.8097,267.8987,-10.1332
330.5131,243.9059,-9.6729
316.2134,257.4294,-10.0955
300.9842,269.5385,-11.2279
295.0108,272.7190,-10.4994
296.9066,269.0509,-10.3849
297.5211,268.1352,-10.1236
338.2699,221.7380,-8.5073
265.7692,300.6680,-12.8548
248.4325,316.3111,-13.1255
335.6420,220.0028,-8.8184
360.2191,189.5058,-8.4998
259.3901,295.5830,-11.5421
238.4408,308.1711,-12.9365
249.3087,295.3527,-12.6273
387.2227,151.3295,-6.8381
193.5532,347.1025,-14.1064
143.3852,390.3299,-15.3518
202.7584,330.1023,-13.0628
203.3201,324.3758,-13.0802
233.5687,294.3866,-11.9956
232.7980,293.0952,-11.6860
147.9602,375.5082,-15.3435
255.0667,264.4623,-12.2557
257.6577,259.9212,-11.8194
136.7371,374.4569,-14.9887
281.9306,235.8956,-9.8527
235.4106,279.0770,-11.3104
156.7972,352.5082,-14.7857
344.2801,175.4751,-8.0986
421.1799,101.7941,-5.8487
215.3540,288.7110,-12.2808
275.7705,232.4294,-10.6278
124.3405,370.6002,-15.6461
95.5744,390.0580,-16.6403
115.1924,371.7101,-16.9080
94.8648,389.0291,-16.3732
264.8115,235.8067,-11.4175
311.5399,191.4107,-8.4832
332.1398,172.0142,-8.5461
41.8948,426.1749,-17.5013
387.1429,123.1693,-6.5198
387.9858,122.4317,-6.1220
88.2952,381.3017,-17.9803
43.9166,418.4072,-19.5310
83.8118,379.5845,-17.3089
212.3566,269.2389,-12.4404
320.7540,176.2593,-8.4745
267.1070,221.4446,-11.3268
101.0984,361.1434,-17.4169
78.4825,378.0847,-17.9323
333.1350,162.8623,-8.3773
93.6831,363.6094,-15.6986
12.1271,431.4100,-18.2335
234.8970,243.9055,-11.5701
210.8872,263.6831,-11.3847
11.0636,429.7080,-17.5878
10.7971,429.5244,-20.5815
204.8257,266.9800,-13.0913
2.5642,433.5112,-20.0534
208.7781,262.3194,-12.0232
61.5223,383.1833,-18.4305
60.4523,383.2306,-17.0431
59.1000,384.2453,-18.4689
91.4744,356.9821,-17.5379
88.4297,359.0823,-17.8079
57.7298,384.1291,-18.8384
41.9180,396.5827,-18.0981
39.5307,395.5773,-16.9674
384.4137,114.2481,-6.6741
351.8673,140.5312,-7.5084
351.6089,140.7392,-7.4244
-4.5981,429.7081,-19.5150
158.1292,296.9385,-14.4981
83.3536,357.4138,-15.8237
90.2861,351.6773,-15.5969
79.8882,360.0672,-15.9504
73.3024,364.8273,-16.3255
0.7461,420.2469,-20.7285
321.7661,159.1169,-8.9157
115.1680,320.6712,-14.7906
130.2290,308.7054,-15.6635
-2.7154,411.9324,-18.7127
123.0310,311.4601,-15.2146
322.3426,155.9132,-8.9715
122.7202,311.3437,-15.4456
88.6427,336.0873,-14.9356
321.2755,155.1962,-7.8379
121.3373,309.4919,-15.8290
121.4188,309.1735,-15.8213
323.1366,153.4435,-7.9535
120.1610,309.9295,-13.9231
115.6991,313.0417,-14.1233
-4.0038,405.0517,-18.3466
69.7881,345.8252,-17.0766
208.9367,238.9795,-11.8915
101.3954,320.3650,-14.6141
99.6662,321.4807,-15.0111
96.5081,323.3918,-16.1812
98.6793,321.6446,-14.3577
70.0279,343.2988,-17.5076
323.0192,150.7290,-8.9147
119.6451,304.5582,-13.9598
92.4388,325.1569,-16.4822
114.3315,308.2230,-14.3100
105.7858,313.1321,-15.7162
51.4763,351.7286,-16.9996
7.6358,384.4155,-17.8336
123.7852,297.2285,-15.4036
323.5172,147.3956,-7.6857
138.3007,285.2183,-15.1953
8.7479,381.9552,-19.2750
56.2810,346.3711,-17.6810
136.1490,286.3463,-15.3637
5.2346,382.8786,-19.6321
130.9705,288.5763,-13.6020
137.3871,283.7722,-13.5554
133.6777,286.4935,-13.6182
132.6799,286.2750,-13.4719
-4.3793,387.4498,-20.0770
-3.6059,386.8236,-20.0017
243.0240,204.4070,-10.8705
129.4865,288.2855,-14.5696
127.9775,288.9869,-14.4834
-5.7219,385.2457,-18.9675
123.3458,290.1959,-15.8227
85.9662,317.4654,-16.8920
323.3157,143.4434,-8.1237
324.2780,142.7133,-7.9695
21.5747,364.1632,-17.2154
71.4945,326.6048,-17.3573
-66.7508,424.4676,-19.0474
52.6579,337.8047,-17.5577
-68.9498,425.8700,-20.4746
96.1999,304.5824,-14.3087
-71.1327,423.2833,-21.7067
-4.8681,375.5712,-17.7937
84.7987,310.9887,-14.9582
-2.0260,373.1902,-17.8596
-1.1083,372.4899,-19.0471
-70.5674,422.2802,-19.2341
82.9152,311.9810,-15.3711
-2.0345,372.0899,-17.9529
-6.1417,375.0119,-17.9750
-4.7747,373.9553,-17.7168
324.7226,138.1684,-7.3645
222.4009,211.3096,-12.0209
-77.5660,425.7085,-20.0416
25.1967,352.2038,-17.4641
81.5323,311.2492,-16.2929
-78.4614,425.0338,-20.1546
0.3573,368.6165,-18.8323
21.2924,353.1485,-17.0629
-74.4490,421.2088,-19.8726
-55.1704,407.1200,-19.8791
-51.4419,404.0362,-20.9170
-79.1671,423.4709,-22.2799
-11.9558,374.2677,-19.2822
129.5458,273.4334,-14.2792
-79.6837,420.9230,-20.2383
129.9751,272.1269,-14.3265
-50.0778,398.6213,-20.7952
-22.3905,377.9955,-19.3998
-25.5763,379.8299,-20.0611
-22.0279,377.1343,-19.7203
-13.7772,370.8238,-18.4729
-17.3254,373.2364,-18.6124
-85.3348,419.0458,-21.6122
106.6395,284.4211,-14.8020
233.9008,195.1939,-11.3116
233.9415,195.1028,-11.4830
-8.3978,362.1439,-17.7297
-85.4256,415.2497,-21.8119
-9.0925,362.4581,-18.1744
-5.6761,360.0188,-18.0006
-4.1300,358.7510,-17.8235
-84.3080,412.9569,-21.8881
198.2387,218.4418,-12.0351
-9.6465,360.0722,-19.5805
103.1386,281.5100,-14.3032
-10.5658,357.3677,-18.7325
86.2736,290.6482,-15.6910
6.3236,344.7991,-17.4065
85.9436,290.7780,-15.0663
83.4982,292.2610,-14.7315
133.4096,257.3280,-12.7944
130.2560,259.2475,-13.0054
18.1829,333.2941,-18.6529
391.5744,82.3095,-6.1325
87.3615,285.1387,-15.0718
392.3967,81.1459,-5.4580
99.4080,276.6174,-15.6543
12.1761,334.2730,-17.2602
19.9550,327.8437,-16.7164
226.5644,190.5696,-11.6362
-84.9845,396.8681,-19.4110
88.4481,280.4740,-15.5598
86.8400,281.4693,-15.5187
328.8940,121.2448,-7.0818
-91.7678,397.3346,-21.5450
-69.9750,381.4588,-18.5768
376.8700,88.8390,-6.4926
320.2358,125.2969,-7.7088
-94.4547,395.3152,-22.1860
14.9222,323.9348,-17.8818
-84.4355,388.5416,-20.5912
95.3757,271.2483,-14.0288
20.4645,319.7004,-18.3444
-81.8725,385.2904,-21.1258
54.6930,295.9706,-15.7487
-97.3143,394.0022,-21.9835
107.0769,261.4573,-15.5470
348.6071,104.8886,-7.2106
-97.4370,391.7350,-22.4670
-14.4850,338.1042,-18.4216
64.3007,286.7732,-16.3740
71.6627,281.8083,-15.7346
67.8636,284.0152,-16.1433
59.4872,289.3371,-15.2645
66.4095,284.8708,-16.4891
68.2029,283.7188,-15.8233
67.4698,283.6448,-15.4058
127.8278,244.8927,-14.2684
148.4352,231.0834,-13.3604
64.2972,284.4536,-15.4032
-98.9878,388.2292,-19.1443
148.3701,230.6995,-13.4338
23.4729,309.6783,-17.6003
22.1162,310.2206,-18.4767
63.4654,283.5750,-15.8889
62.1477,284.3535,-15.8311
13.7305,314.1927,-18.7692
19.5986,310.3967,-18.2883
127.3748,242.1919,-14.7060
60.6736,283.8442,-14.7002
14.5189,312.8555,-18.2769
-73.2791,367.9229,-21.1669
244.2375,167.7314,-9.6245
338.3977,107.9228,-7.5036
18.2473,308.2246,-18.4059
88.1394,263.5935,-14.8430
44.8964,288.7790,-16.8115
19.3703,300.6577,-16.6024
13.7991,303.8766,-17.3580
19.6802,300.1729,-17.8660
14.1000,303.5753,-17.2196
17.2529,301.0776,-17.5403
153.7454,217.1574,-13.8069
17.5420,300.2132,-16.1291
-93.2920,367.9355,-21.3830
19.1413,299.1333,-16.5656
16.9654,300.2973,-16.4710
19.7229,298.0112,-17.8801
154.8848,215.2739,-12.7525
-99.0070,369.4900,-20.2702
214.3244,178.7657,-11.8922
-104.4529,371.6975,-21.5535
-49.2682,337.2482,-19.5850
-47.8648,335.6406,-18.0769
121.8422,232.7087,-14.0786
-56.1595,339.3604,-19.7289
68.3723,264.1200,-14.5578
-88.3792,358.3896,-21.8327
72.5882,261.1396,-15.1445
70.9512,261.5323,-15.7060
212.2551,176.7329,-10.4322
251.5254,152.3348,-10.5256
214.2389,173.9360,-11.7842
71.0874,258.7499,-15.4604
211.9068,175.0569,-11.8359
108.1105,236.6752,-14.1817
15.3350,290.2628,-16.8072
161.7837,203.6537,-11.4827
-117.8829,368.3325,-19.5893
-125.7229,372.9225,-22.1539
7.6299,293.9985,-17.2319
-167.4546,397.2237,-21.5882
-64.0569,335.8357,-18.5689
-115.7917,366.0351,-21.7594
-115.5765,365.6547,-21.9758
-142.0080,380.7395,-20.4990
-111.3394,362.0457,-19.5833
-120.3192,367.1846,-21.2620
-112.4116,361.7859,-20.7927
212.1575,171.4866,-10.8966
-101.4626,354.5978,-19.0918
-104.6264,356.0055,-18.9189
394.5021,64.6005,-5.6191
-125.4379,367.4759,-22.6129
-128.2299,367.6279,-21.4745
176.0715,190.9564,-11.2822
-131.9572,368.3049,-20.9943
179.1672,188.3272,-12.2362
-125.8806,364.4786,-20.0320
202.9667,174.2205,-11.7483
-113.8831,357.1602,-20.0929
-113.6253,356.7273,-20.1882
-114.4272,356.2019,-20.1892
72.4915,248.1049,-14.3957
72.4572,248.0968,-14.2804
-125.0867,360.4569,-19.5552
14.2364,280.0693,-17.1117
190.2035,179.1523,-12.0577
193.1715,177.4211,-11.8926
-125.6452,358.6126,-19.8951
-178.9121,388.8776,-21.6620
-159.9304,377.6135,-22.7281
-162.8724,377.7043,-21.9842
-123.6433,351.4345,-22.3906
394.0143,60.2934,-5.5434
6.4661,275.2127,-16.5929
-193.2166,384.7569,-21.5015
241.2469,142.3235,-10.0306
-53.8331,303.9821,-17.3420
240.1156,142.6114,-9.4873
-57.0246,304.2489,-18.2982
-59.6326,305.2532,-20.3177
-71.4413,311.2476,-18.4859
188.3130,169.2163,-12.1089
218.3033,151.2515,-10.5873
-128.8200,334.8589,-19.7254
-125.6696,332.4302,-21.9311
-6.1118,267.5824,-18.2422
172.1553,171.8178,-11.1778
95.5757,211.9874,-14.2348
116.5799,200.6362,-13.2586
-59.6130,291.5652,-17.7136
183.4781,163.9590,-11.4408
393.7269,53.8479,-5.0092
-105.4614,310.9021,-21.5148
-157.0100,335.9402,-22.5925
90.6767,207.7576,-13.8747
376.5254,60.9424,-5.6515
396.0371,50.6854,-4.9747
399.0873,48.9786,-4.8456
-162.9111,334.7919,-20.1014
317.8462,89.3413,-7.8584
199.3422,147.6715,-11.1823
-227.9090,359.1205,-21.7075
340.9487,75.8614,-7.3562
-232.3448,360.6356,-24.3063
9.0895,240.5198,-15.5922
-209.3585,348.6550,-24.7767
199.5629,145.4685,-11.3891
-229.7137,357.6157,-23.0407
-14.5472,249.9765,-16.2977
-222.2571,351.9087,-24.4101
341.8657,74.0871,-6.4735
191.2313,147.7541,-10.6407
191.2285,147.5327,-10.5714
-216.9797,346.3543,-24.6714
-106.8510,291.5076,-19.7286
195.4259,143.9638,-11.1198
-106.6654,290.5270,-20.2895
-135.1448,304.1867,-22.0207
-107.0896,290.2566,-21.3819
6.1384,234.9682,-16.3375
317.5746,83.8556,-6.8698
6.5870,233.8930,-16.8379
-131.8612,299.0344,-20.9671
-128.9309,297.4933,-20.7343
-132.6549,299.2117,-21.6611
-136.9796,301.1498,-21.4508
370.7724,57.2559,-5.4938
-131.0971,297.3123,-22.0697
369.4149,57.7277,-5.7917
370.7759,57.0296,-5.4164
-109.3837,286.1158,-20.6179
-124.3855,292.8285,-20.5408
373.8839,55.1280,-5.3195
-127.4192,292.1990,-21.3288
-125.0113,287.9394,-21.0671
157.5481,155.1571,-11.8585
-5.5743,231.5490,-17.1668
-127.9983,288.6611,-21.0010
-192.4727,318.7317,-20.9902
-123.9042,284.0607,-20.7159
-105.5083,275.5140,-18.6633
-5.5046,228.5779,-15.9824
127.4451,166.8054,-12.9954
-107.2332,275.0520,-18.7316
125.9138,167.0708,-13.6193
140.1740,160.1361,-11.8413
-125.2401,282.3175,-19.8011
-6.0764,226.7417,-16.9324
-216.3022,323.1832,-23.8719
39.5622,204.8559,-14.5208
355.0862,60.2249,-6.2081
-121.6012,277.4784,-19.1040
183.3465,138.2018,-10.7509
-128.3265,280.0701,-19.8733
253.4010,105.8136,-8.7025
-122.1120,276.3875,-18.4586
36.2206,203.9224,-14.6894
-133.2768,280.7214,-20.0396
138.7019,157.1655,-12.8850
171.9300,141.4741,-11.1868
191.1492,132.4421,-10.8953
1.3213,217.3556,-15.8731
-109.5258,266.7712,-19.6189
237.0040,111.1508,-9.0195
-161.7532,288.9385,-21.1425
178.9601,136.6089,-10.6788
176.9076,136.6042,-11.6319
-98.8618,258.7159,-18.2228
-105.0996,261.1431,-18.8410
-92.9236,255.5699,-17.8976
2.4658,213.1611,-16.6880
172.9722,137.3487,-11.8037
-12.8333,219.2560,-16.4429
-85.9057,251.1140,-18.9701
-86.1587,249.7951,-19.8775
-91.3362,251.9969,-19.1768
-87.5985,249.3989,-19.9855
135.8681,151.5771,-12.9488
-87.8380,249.2485,-20.2134
-116.6662,260.6761,-19.5053
-185.8695,287.5272,-23.2457
-110.1125,254.2278,-19.8348
-112.5491,255.1151,-19.0182
-117.9079,257.2509,-20.2301
-109.3115,253.0221,-20.8140
-111.8920,253.6691,-20.0836
175.6999,128.9432,-11.5240
-2.9893,203.5757,-16.4703
-214.8657,290.0661,-20.7274
-122.1988,250.5830,-19.1704
-118.3197,248.6909,-20.0755
-214.5409,288.1787,-22.4938
-122.0513,249.4396,-20.2766
76.2003,166.5445,-13.2195
76.7430,166.2112,-14.1054
-127.6652,250.8393,-19.3890
-229.7284,292.6756,-23.0839
-226.4152,291.2728,-22.7407
-228.1532,291.9100,-22.7329
-214.3322,284.3087,-21.1754
-233.1650,292.0260,-24.1419
-29.6015,208.2837,-17.6916
-1.8721,195.8448,-15.0834
-215.4295,282.5995,-21.5621
-213.3283,280.8411,-21.9042
-208.4208,278.5008,-23.3022
-186.3439,268.9102,-19.9937
-186.4985,268.1847,-20.2867
-224.3258,283.0532,-20.8422
-200.1453,273.0007,-20.8691
79.1877,159.6934,-13.3000
414.2919,24.4014,-4.4740
-35.6557,204.6525,-17.0932
-36.4079,204.1361,-18.2449
-115.5539,234.9686,-21.0041
-37.2652,202.2350,-16.8627
-35.0395,201.3379,-15.8555
282.7957,75.3814,-8.6627
77.6924,156.4171,-13.7838
-36.7804,201.6424,-18.0676
76.1141,156.9793,-13.8244
-38.4692,202.1794,-18.1012
-34.6763,199.5502,-17.1393
-82.3392,218.0388,-17.1788
-26.8743,195.7223,-16.7339
-36.6981,199.2985,-17.0489
-35.7863,198.9062,-17.2800
-33.7638,198.0647,-17.2345
-35.3311,198.6191,-17.0894
-224.0494,271.9282,-24.2676
-32.0526,196.7544,-18.2020
-260.8719,286.0152,-24.2418
-85.5621,217.5638,-19.4398
-34.7985,197.3158,-16.9191
-35.5721,197.1356,-16.0222
-269.6409,288.1536,-22.1041
-266.8081,287.0308,-24.1022
-88.3390,217.2148,-19.8235
92.1566,147.0290,-13.0913
93.4860,146.2619,-13.3832
-91.2337,217.7550,-18.1715
-249.3746,278.9525,-21.6068
-90.5649,217.1984,-19.0118
-36.5837,196.0038,-16.8408
-249.4660,278.2157,-21.3929
-286.0571,291.8470,-22.1555
155.4956,121.4658,-12.3163
-37.4720,195.1210,-16.4411
-87.3343,213.9941,-17.3253
-308.8689,297.8089,-22.9060
91.3409,144.6754,-14.3872
-127.9802,227.7924,-18.7080
-144.0225,233.8380,-20.2777
-38.1726,193.4143,-15.7500
-38.7210,193.5329,-16.5793
-38.5733,193.0584,-15.8322
-127.5353,226.8075,-19.9299
-143.4556,232.7180,-19.1635
-41.2246,193.5920,-16.8144
-245.1894,270.4537,-24.2555
35.9117,163.6545,-15.3913
-242.7408,268.0484,-21.5094
-36.7910,190.0486,-16.4475
-285.2347,283.2228,-25.7898
3.7158,174.4790,-16.1466
361.0695,40.0633,-6.3880
4.2245,174.0684,-16.6925
-154.8529,233.4957,-22.0573
3.6789,174.0150,-16.9790
-240.2552,264.7413,-22.6139
-231.0181,261.1514,-24.1889
-98.3688,210.5297,-17.4925
3.2583,171.8430,-17.2268
-39.4556,187.2680,-17.2147
-35.9336,185.8133,-16.9054
-0.0798,172.1037,-17.1363
-233.6225,257.8285,-21.3528
-235.4759,257.6916,-23.1084
-236.7739,257.2500,-22.2345
-103.8730,208.0964,-17.3711
104.3461,131.6422,-13.6855
-307.5570,278.0901,-26.5466
-21.8983,174.9825,-15.8504
-111.2623,207.1661,-19.1594
-110.5297,206.8028,-17.9162
-154.3223,222.2703,-20.4549
-16.3278,171.6431,-16.5357
-313.7840,276.6100,-25.8791
74.4254,136.7684,-12.9999
165.0904,104.6918,-11.9096
68.2334,138.8325,-13.1991
158.7606,106.6792,-10.7898
-85.1695,192.5700,-18.5734
-13.6690,167.2954,-15.7351
156.7282,107.0337,-11.4630
152.6701,108.2095,-11.0332
-229.1337,242.2150,-20.7400
118.8877,118.7251,-12.7970
161.2772,103.7506,-11.6144
90.2802,128.1812,-12.6804
160.1761,103.7674,-11.6787
13.5385,154.3720,-14.4201
158.6180,104.0513,-11.7912
-88.5505,189.6793,-18.2789
-318.3673,269.1327,-24.2324
-26.7758,167.8628,-16.8797
-161.8565,214.0337,-20.8690
14.5698,152.9630,-15.6032
-171.0612,216.6018,-21.9057
-173.1310,217.1699,-20.3872
-176.5718,218.3121,-20.4871
-168.3882,215.2749,-22.1413
154.6828,104.1223,-12.4085
-44.6200,172.3306,-15.8720
-47.0400,172.8856,-17.7443
80.3363,129.0660,-13.8196
-318.9465,264.2680,-25.5818
-17.1991,161.0738,-16.4263
197.1118,86.0135,-10.1775
-151.2018,199.5769,-21.3489
-330.8387,258.5208,-23.3029
-151.0376,198.9711,-18.5794
414.7919,12.1957,-4.3501
406.0346,14.9831,-4.7195
349.1976,33.4600,-5.9137
-187.2397,207.3103,-21.0026
-104.5495,180.2155,-18.6426
-166.9424,200.1106,-21.9359
-233.4049,220.1171,-23.5675
-106.1523,178.7423,-18.5982
-166.5739,197.9744,-19.2544
-167.4918,196.9060,-21.3929
-178.8060,200.0076,-20.1274
-170.7115,196.4156,-21.6315
-200.5866,203.4669,-22.1291
158.4921,90.4029,-11.7448
9.1413,136.5146,-16.7529
-112.9624,174.5811,-19.9673
97.1497,108.9361,-13.9603
-289.9955,226.9742,-25.0644
-284.7728,223.8874,-23.0230
92.8864,107.6241,-13.5207
256.6942,57.1610,-8.7987
-2.9844,135.4051,-16.6397
-314.5679,229.3510,-24.6122
-297.4193,222.3053,-24.1861
-321.0869,229.2977,-26.0237
-293.3379,220.3249,-24.8209
-317.1052,227.0407,-25.7978
-326.0626,229.5669,-26.0820
56.6389,114.6053,-14.1357
-315.0181,225.1461,-24.5328
-345.1095,233.8023,-26.2991
104.4920,99.2505,-12.9703
101.4835,99.3991,-12.7692
-195.2541,186.7805,-22.3086
-293.1009,214.3035,-25.4149
-181.5344,181.2809,-22.2987
-182.6868,181.0333,-20.7140
92.7840,100.4119,-12.3460
-134.3283,166.3670,-18.6337
-132.7817,163.0639,-19.6440
-201.5731,182.5909,-21.4356
-203.4158,181.9355,-19.7384
115.0806,90.4015,-13.4292
-202.2902,180.3113,-22.0781
-293.6947,203.7879,-24.5003
24.1471,114.4496,-15.8309
-291.9360,202.7864,-25.1698
-290.8377,201.9433,-22.0371
-299.7201,204.4079,-25.3180
-300.5667,203.6373,-23.4530
-294.5942,201.4492,-23.5002
145.1917,79.1595,-11.1569
-300.3699,202.7722,-23.5425
95.4976,92.7647,-12.7730
-294.2215,200.6149,-23.5221
94.2943,92.9569,-12.4467
-168.6092,165.0921,-19.8209
-167.6321,164.8047,-20.0087
-20.2384,124.0815,-17.4005
93.1605,92.0246,-12.5551
-37.3155,126.9728,-17.2523
-258.7043,186.4801,-22.4081
-248.8624,183.6528,-22.3963
-254.9251,185.2789,-23.3252
-257.0065,185.6513,-22.6323
-258.0754,185.9062,-22.7264
-260.0419,186.3639,-23.7357
-256.6421,185.3046,-23.1357
-250.1489,183.4541,-22.6132
-259.9064,185.9229,-22.9551
-258.6491,185.5690,-22.8713
-296.5787,195.6250,-21.9020
-271.3163,187.4763,-24.2651
-265.4731,183.1597,-22.9167
-38.0229,121.8227,-17.0399
-37.7497,121.7454,-17.2637
121.2256,79.3390,-12.0263
-147.7028,148.5218,-19.9724
-275.1052,180.8362,-23.7320
-194.7706,157.6676,-21.4045
-94.6294,131.4276,-16.8976
-95.0794,131.1415,-16.7892
-277.5879,177.0116,-23.7480
-307.0965,184.5016,-24.8781
-209.4527,159.4896,-20.0168
419.0073,-0.5087,-4.3042
-311.9269,184.5569,-22.7757
-277.6605,175.7731,-22.0762
417.9117,-0.5066,-4.2950
416.9687,-0.3185,-4.3394
418.8287,-0.8893,-3.8737
-157.5759,143.7221,-20.3508
-155.7812,143.1539,-19.9280
-158.4058,143.4790,-18.3802
-159.3518,143.4227,-20.3564
-281.5311,173.8129,-21.2732
-160.7363,143.6336,-21.1492
1.0004,103.2246,-14.7709
-160.9107,143.4763,-20.9538
-156.3760,141.9084,-19.7727
-154.8114,141.2412,-20.9659
-279.1679,171.9150,-22.6959
121.6102,72.0838,-11.7905
-174.7393,144.5640,-21.1644
123.8716,70.4982,-12.9819
-157.3930,139.1769,-20.2237
-155.9981,138.4122,-19.8147
122.1825,70.3840,-12.0449
111.9680,72.7858,-13.4417
203.3366,50.4211,-10.7292
264.8381,34.8457,-8.4715
-158.1046,136.3131,-19.9316
127.7372,67.0872,-11.2571
-158.4514,135.5673,-21.2785
-301.6524,169.8052,-22.0559
-157.2616,135.1503,-21.0915
-358.7541,183.3123,-26.6076
-216.6188,149.1790,-19.5536
3.3904,95.8216,-15.7546
-301.6860,168.2063,-21.8789
-307.1866,168.3649,-22.1450
1.2587,95.2968,-15.1151
204.6404,47.2328,-10.1171
193.6247,48.9250,-10.8128
-301.3660,163.8672,-24.7975
-301.6639,163.8765,-24.6326
-220.3388,143.7649,-19.6871
-271.7207,155.3362,-24.3512
-285.2456,158.2214,-23.8324
-320.7659,165.8271,-23.6869
92.9450,69.1980,-13.7290
95.7281,68.2926,-13.8579
-228.0676,141.2657,-22.3775
-367.8119,172.6656,-26.7753
-368.9853,172.8693,-23.5529
-366.8727,172.3920,-25.3299
89.3261,69.2330,-13.4852
76.5229,71.8476,-12.7408
279.4113,26.2587,-8.4662
85.8178,69.4570,-12.3851
66.9613,72.7475,-12.6795
84.4064,68.8255,-12.8193
-53.0003,98.9904,-17.5116
-323.5798,158.2709,-25.6063
-322.1875,157.8656,-25.8784
78.6698,69.4207,-12.7079
-361.1773,166.3522,-23.5056
79.7679,69.1077,-12.4603
-300.1072,152.5065,-21.5031
-213.9612,133.0218,-20.9011
71.3352,70.4133,-13.1942
278.0416,24.8572,-7.6629
-213.3163,131.4436,-20.2490
-214.6106,131.7071,-20.1103
-386.5958,168.2429,-26.6003
-323.2898,152.6801,-24.3183
-303.9472,148.4671,-23.2293
-328.6755,152.5899,-23.7102
-330.1727,152.7986,-23.3300
-335.9261,153.9839,-25.2892
-308.7551,147.2776,-21.7555
-61.0632,94.3157,-18.1118
-64.1227,94.6312,-16.3458
-336.2726,151.8744,-23.8416
-338.7074,151.6797,-25.9891
-340.9846,152.1241,-25.9871
-124.2826,104.1546,-19.3078
-350.2231,150.0222,-24.7613
-69.8329,90.2830,-15.8611
-314.4910,138.8949,-25.4109
-122.6325,100.2772,-17.5710
291.7266,16.7668,-7.0656
120.7583,50.9354,-11.9273
-59.4613,86.6020,-16.7996
-348.9517,143.9669,-24.1494
293.7084,15.4157,-7.6057
-312.6021,134.0459,-24.6623
-315.2687,134.5263,-24.9266
-321.1850,135.5624,-25.1239
-303.3949,131.6421,-24.6785
-196.0484,110.3198,-22.0960
-104.8027,91.9698,-17.9956
292.5803,14.7960,-8.0150
-101.5106,91.2778,-19.3747
224.6743,27.9108,-8.6639
-319.7049,133.4484,-25.3517
-321.0181,133.5263,-24.5731
238.1825,25.1541,-8.6479
116.7177,48.4661,-12.7691
-319.2196,131.8959,-24.9451
14.5659,67.5468,-14.9241
-31.5045,76.1734,-15.1315
249.4422,22.0161,-8.1100
-30.9573,74.6712,-16.5812
-28.5953,72.0758,-17.0859
49.5431,57.5552,-14.4850
-31.9299,72.2281,-16.3961
275.7113,14.8378,-8.2652
-167.7468,94.8401,-20.1952
-34.5500,70.2814,-15.4084
62.8320,52.2406,-13.6059
-138.4943,88.0347,-17.6472
-92.8809,79.6141,-18.2073
-162.8975,91.5563,-20.2087
-100.4696,80.2721,-17.8266
62.3051,51.1187,-13.7331
16.6097,59.0517,-15.7186
-130.1148,84.7057,-19.4546
-119.3866,82.2248,-19.0932
-310.9209,115.8610,-22.6765
-150.6673,87.5723,-19.6749
-157.6956,88.5927,-18.8757
225.6460,20.9724,-8.5261
231.1275,19.9918,-8.4195
103.1615,42.0746,-11.7865
100.4012,42.5314,-12.0107
-336.2488,117.8626,-24.7486
97.6268,41.6625,-12.9702
-390.5087,124.8003,-26.8275
-101.8913,74.7495,-19.0774
-94.3595,73.3810,-19.1243
-319.1477,111.0541,-23.1138
-146.1240,81.0961,-20.2360
-144.1682,80.7668,-20.2083
