x_mpch,y_mpch,z_mpch
353.3440,496.1731,-12.2598
357.8170,490.6812,-12.7278
315.6545,531.1513,-13.4480
471.5170,339.4431,-8.2591
506.8935,296.4340,-7.5345
312.7676,491.4005,-13.8549
254.2199,552.5556,-15.8655
285.3466,519.4600,-15.5754
254.1130,551.7549,-16.3809
239.7831,566.1380,-16.0666
246.8035,536.8953,-15.7969
251.7754,530.9610,-14.1662
243.5774,533.8667,-13.3177
441.3885,332.4733,-8.4758
541.3874,229.0274,-6.6002
163.2916,595.5544,-14.5107
164.0374,588.6315,-17.7683
545.7013,217.3327,-7.1409
272.0822,479.7279,-14.1885
159.9276,586.6192,-16.0849
507.6259,250.5630,-7.7218
125.7613,613.5509,-15.3502
226.4090,517.4661,-15.4115
122.6708,613.7503,-16.1635
514.6894,240.0378,-7.7193
393.9146,351.8423,-9.2374
114.6888,612.2765,-15.8267
119.1437,602.8270,-15.4311
111.2203,610.1497,-15.5823
115.5390,605.7356,-16.0257
117.4399,602.7280,-18.1776
535.6894,215.3675,-7.2783
534.2454,216.1747,-7.0039
243.3529,475.8486,-12.9646
246.0066,473.2255,-12.6332
382.8830,345.6761,-11.2495
97.2415,602.1956,-17.1399
293.5297,425.4214,-13.9264
291.0069,426.8216,-13.0326
257.7739,456.2959,-12.6354
290.4419,426.7422,-12.6040
260.4942,453.5444,-14.5156
293.3687,423.7870,-11.5577
259.3349,454.2148,-12.3729
262.2602,451.1352,-11.6768
317.4132,401.5079,-13.3157
256.8275,455.5785,-12.6648
351.8717,369.6265,-10.7016
224.5004,480.5245,-14.4811
274.3544,435.4459,-13.3259
471.1308,256.3432,-8.6033
234.2110,461.6087,-12.0885
223.1883,470.3740,-15.1263
233.1078,461.3693,-13.9006
208.5638,481.9842,-14.0508
201.9234,481.9194,-13.4673
590.0897,148.1843,-5.4474
198.7925,482.1634,-14.4459
197.4611,483.2794,-14.3831
315.1508,381.3665,-10.8077
335.3163,362.7910,-12.2801
270.3250,408.7725,-12.7122
219.9435,449.8133,-14.4397
146.9580,507.5702,-16.0452
342.7456,345.7041,-10.7582
214.8083,450.2706,-13.0096
218.1200,447.4249,-12.4344
222.7731,443.5551,-12.6984
160.6374,494.5581,-16.7087
330.4103,353.7690,-10.8239
34.6855,595.6968,-16.4305
128.6935,517.2540,-17.7253
337.7216,345.3763,-9.7508
124.9613,518.8655,-16.1557
261.8857,406.5853,-12.6456
126.0860,517.3949,-16.5552
227.9832,434.1915,-13.1494
244.2494,420.6038,-14.3395
330.8410,348.2189,-10.0122
296.5639,375.4490,-12.6952
214.3961,441.7444,-12.5865
244.9844,416.8524,-12.3913
240.9029,419.5693,-12.0421
160.9305,481.2484,-13.3874
27.5079,584.1171,-18.5530
237.8899,415.8572,-13.0948
-25.3016,624.4850,-18.8582
341.6893,330.9830,-9.9314
411.3431,275.6156,-8.5567
-26.8952,622.9991,-19.9630
-19.4816,616.3174,-19.4652
-26.2151,621.4419,-17.8139
206.7627,436.5606,-14.3161
-21.5555,616.5311,-19.9780
253.7515,398.5751,-13.6890
224.8543,420.0195,-13.1048
-25.8443,617.6797,-17.6683
-26.1620,617.4739,-17.7389
-26.4371,617.4006,-20.8493
224.7045,418.8964,-12.0014
-32.6707,620.2141,-19.5175
374.3932,296.7681,-10.8138
372.5328,295.3644,-10.7651
584.0037,132.3086,-4.8959
573.7232,140.1819,-5.0202
-56.7527,621.2418,-20.5514
0.9503,573.8141,-15.9880
252.1179,382.1179,-12.7341
326.9704,323.9144,-10.9547
194.7795,423.9130,-14.6696
-6.2488,572.6854,-16.9499
3.5292,565.0589,-18.5951
-5.2923,571.2798,-17.9582
0.6336,563.9273,-17.6413
123.8331,470.5678,-15.6013
57.2636,519.5081,-16.3067
526.8869,168.4082,-5.9448
371.6127,282.6987,-9.7100
195.4381,412.4003,-14.0417
184.7750,419.6605,-14.7169
150.6336,443.0114,-16.5668
180.4103,417.8589,-12.9746
367.0278,280.7990,-9.3547
180.8895,413.0431,-15.1980
40.5987,511.6344,-15.0787
95.5172,471.5285,-17.5311
160.2059,423.6023,-15.5957
-65.8488,578.2302,-20.9565
104.5588,455.1758,-15.9485
174.2657,405.8024,-14.6887
254.0746,345.8766,-11.7542
-13.3100,532.3061,-16.6936
-11.8665,529.9462,-17.4052
-12.0095,528.3118,-18.9589
-10.8423,524.6117,-17.6480
239.4369,351.0812,-11.3698
-6.5561,517.2671,-16.6132
231.6784,352.1828,-12.3211
271.9763,324.3934,-12.4104
-0.4373,510.1503,-16.1296
-1.2437,507.3181,-15.4273
224.2246,353.0475,-13.0729
-7.7088,509.2010,-15.9195
262.2698,325.7289,-11.7217
-1.5600,503.2757,-18.4863
-0.7227,501.9862,-17.8298
277.9180,309.1270,-11.4318
-25.0771,507.7734,-17.5865
-174.4118,598.6010,-20.5734
-163.4885,591.1475,-21.9368
-54.7154,519.0839,-18.2675
-54.5168,518.0287,-17.6075
-175.9117,595.7836,-18.5959
-65.4123,523.9001,-19.9393
-5.0760,484.0931,-16.2790
120.0556,402.4626,-16.0623
-139.4505,570.3490,-20.6113
-169.5369,589.2413,-19.7317
154.3300,378.7838,-12.5220
476.3286,170.8978,-7.0116
354.0417,249.0338,-8.9706
-173.4279,588.2052,-22.0517
-164.3018,582.1729,-20.6450
-177.3586,590.3412,-20.9202
-175.2927,587.1279,-20.4166
-4.2004,476.7053,-15.5068
-171.6230,583.8423,-21.0923
110.3705,402.2786,-13.8628
476.7869,167.8407,-6.4673
473.6705,166.0415,-7.0359
177.0331,350.8347,-13.5415
171.0540,352.5691,-13.9914
507.0632,142.3599,-7.0437
505.7885,142.5428,-7.0696
-129.3950,533.6283,-17.2553
278.5953,282.0498,-10.0430
394.2289,210.4981,-9.1762
478.2772,158.2124,-6.4349
167.7713,347.0548,-14.8149
153.5330,350.7623,-13.2804
152.9982,348.4271,-13.4113
-101.4767,499.2250,-19.8768
-95.2261,491.8597,-16.8397
-210.0087,559.2921,-21.8924
-30.5661,450.5380,-18.1477
-30.8262,446.0010,-18.9095
-22.4688,431.9503,-15.9392
-119.0364,486.8594,-18.8933
271.2170,259.2475,-9.8529
-268.4051,551.9905,-24.3338
-224.4275,526.5823,-21.3128
-284.1414,556.2100,-24.1887
61.1457,365.8241,-15.5468
-227.4012,523.2609,-21.1506
55.2140,366.8246,-17.0632
204.4651,283.4450,-11.0363
49.2934,366.4218,-14.9431
6.0725,389.3246,-15.5246
-75.4322,432.9827,-17.7463
-33.7154,408.1572,-18.0924
-45.0538,414.1495,-17.1363
-26.1998,401.3289,-18.9551
-178.7192,480.9975,-18.9982
179.0326,288.9896,-12.0676
-209.6027,494.2108,-18.1120
96.3480,331.6533,-14.1393
-223.3379,500.9827,-19.0829
-170.1840,467.9719,-19.0778
-133.7166,448.8197,-16.9747
15.9520,369.5185,-15.7907
-9.5285,382.5553,-18.5944
14.7880,368.2158,-14.1049
149.1909,296.5789,-14.7675
147.4423,296.4256,-14.9102
-116.9159,431.6186,-17.4183
476.8931,124.4582,-6.1639
49.7076,343.7231,-15.2033
-311.0275,526.5789,-22.0863
-126.0422,429.3785,-19.5297
-322.2089,528.6837,-22.8449
-324.7343,529.7518,-23.4726
-319.9454,527.2060,-23.2465
-185.0157,458.3556,-21.5911
-326.7735,529.7161,-20.9614
-322.4617,527.2143,-23.9051
-187.5454,456.3898,-19.3155
325.2531,197.3501,-9.0147
-53.9617,378.2116,-18.0918
-65.3076,383.7757,-17.9823
-46.1910,373.8672,-18.7412
-55.2407,377.8738,-19.2923
-52.0115,376.2675,-15.8990
123.6531,289.7600,-13.8784
-49.1536,374.1351,-18.2389
488.3370,110.0675,-6.6627
-348.5318,519.9131,-21.3217
66.1359,316.1974,-16.0322
-43.4363,368.7791,-17.9043
-350.0531,517.9460,-21.2093
-184.1403,436.2078,-20.5525
-12.3151,352.3450,-18.4004
-140.1217,414.3139,-17.5021
-354.3484,517.4637,-20.5608
582.2387,62.8767,-5.2932
-35.7122,361.2275,-18.1093
-350.6328,512.7098,-24.0745
-21.9476,353.7621,-16.2810
-26.4589,355.3920,-18.1149
-24.5584,354.2520,-17.1679
-60.4761,370.9991,-16.9796
-59.9426,367.9469,-16.9529
-140.5007,404.1808,-16.5679
-180.7478,421.8359,-18.5638
438.0326,127.8466,-7.7130
437.4083,128.0875,-7.4579
437.1439,128.0940,-8.2649
290.8605,197.1201,-11.4092
438.0799,127.4953,-7.8639
-45.3483,349.6433,-15.3250
-241.2379,439.4527,-18.2721
618.4865,40.6468,-4.4445
157.0983,254.3268,-12.7549
-46.8118,348.4912,-14.8578
-211.8107,423.0805,-22.1491
88.1695,282.7754,-13.7011
404.6924,137.6135,-8.5231
89.3669,279.5820,-14.1242
246.6721,207.5449,-11.9716
-238.0003,426.4692,-19.0548
98.1972,273.5761,-14.9221
90.4098,276.9612,-15.8257
-203.8617,409.3821,-21.2605
132.1436,257.4127,-14.2502
-238.6770,423.4214,-19.6590
-235.7393,421.9372,-19.7474
155.4941,244.3286,-13.6758
291.5988,183.3750,-11.4366
-151.0622,379.6017,-19.9523
-360.8447,472.6597,-21.2437
-157.5241,381.5315,-18.2035
-156.3314,380.7004,-18.5795
-151.6112,378.5196,-17.2963
-152.6990,378.8514,-18.0200
-151.0227,378.0522,-18.0242
-147.6493,376.4681,-18.2940
-162.5723,381.3691,-19.1600
-396.9590,484.5073,-22.2320
-157.9482,378.8656,-18.7533
-34.7926,321.3267,-16.7976
137.4113,245.6152,-14.7002
-158.5076,372.1307,-20.4378
141.5081,241.3994,-12.0458
130.5512,245.4189,-14.8251
-159.7394,370.7102,-19.7643
396.6695,129.8332,-7.4708
130.4007,242.5735,-14.9036
132.9762,240.1470,-14.2605
-131.4205,352.3921,-16.3872
-382.8035,457.7753,-23.6928
-190.5745,375.5840,-18.1249
-411.0612,468.9550,-23.6934
-378.0347,454.2618,-24.1522
-374.8550,452.8778,-24.6881
-382.4940,455.9174,-24.5038
-398.2270,459.5598,-26.1225
-397.7068,459.3311,-25.5333
-398.2522,458.1485,-25.2802
220.5546,196.3141,-11.9217
-415.9861,458.5917,-21.3173
-419.0790,457.6224,-20.9281
-193.1096,361.0078,-21.3395
-378.4664,435.5234,-22.0673
-192.0433,358.9846,-17.4930
-426.0798,453.4762,-21.4249
-169.6664,346.6895,-21.0652
332.5657,142.5693,-9.5123
337.0661,140.5071,-8.2285
-253.2890,376.6260,-21.2736
-369.9328,422.9071,-23.3927
-426.5447,440.5385,-25.5367
154.2119,210.2518,-13.5609
-2.1765,270.7414,-15.4327
-317.8053,394.0827,-19.2260
-305.9499,388.2175,-19.8988
2.3244,267.1761,-14.0957
-318.7041,392.1621,-22.5713
-5.8503,269.4665,-13.9925
-0.7722,267.3557,-13.8397
-282.4777,377.3660,-21.1631
-443.3697,438.5564,-22.1328
-373.1876,410.7725,-24.1722
-361.1189,405.7102,-19.9645
-441.2525,436.8103,-22.2153
-282.4930,373.9657,-22.2187
-367.4314,405.5933,-24.0315
-283.0816,372.8768,-19.8756
-178.3354,332.3512,-19.1427
264.1614,160.8100,-11.6611
-371.2262,403.9754,-22.5122
-370.8410,402.7849,-22.1131
9.6118,256.8584,-16.0397
-371.6689,401.6507,-22.0040
-368.0514,400.0693,-22.1691
-398.3020,411.1124,-20.3779
163.9218,196.6014,-13.1395
-423.3606,418.9873,-24.7551
-421.2130,417.3556,-25.4085
-278.9742,362.9775,-22.4270
-382.2684,401.3582,-20.3290
-384.5434,402.0347,-20.2408
-274.6318,359.8528,-22.3614
-280.4958,361.9903,-22.5676
-376.8894,397.4220,-22.4103
-377.3009,397.4751,-20.3674
-374.6701,395.4208,-20.8667
-282.9674,357.3402,-21.8245
-42.5838,265.3796,-15.2152
-44.7305,266.0157,-15.2313
-283.1859,353.6436,-19.3741
-430.2031,406.3867,-23.2919
-425.3211,404.0210,-20.6218
-426.6779,403.6781,-21.9817
-345.5900,372.5687,-20.9229
-358.3754,373.7808,-23.8049
-351.1136,369.0861,-23.8019
-356.3731,370.8852,-23.8016
-352.0949,369.1267,-23.3548
-361.7449,372.5733,-22.7451
-375.0033,375.9397,-23.8742
-356.9650,369.1101,-23.4876
-357.3389,368.6135,-22.6253
-363.0340,370.6381,-21.6633
-355.5826,367.2492,-20.4715
-331.6076,358.6601,-23.4339
233.0126,156.2215,-10.4719
233.8247,155.8897,-12.4314
-349.5401,362.5313,-20.1385
-155.7525,293.0438,-17.1563
-361.6306,365.2476,-22.6976
-53.9011,254.8520,-16.9182
-361.2845,363.1500,-20.9830
-371.3076,366.4043,-23.1902
-370.1664,365.8892,-22.0441
-363.1929,363.0506,-24.4958
-369.1985,365.0590,-21.4617
-364.5801,363.1742,-21.2518
168.3377,173.1274,-11.2790
-375.4540,362.4826,-22.9256
-374.3233,361.3593,-22.4953
-371.7032,359.3060,-20.0225
-54.8085,249.1912,-17.2851
-379.2248,361.4096,-20.3478
-380.1428,360.8899,-24.2639
-371.7203,357.1166,-19.5895
-383.1372,360.5492,-20.2940
-238.5857,310.3949,-22.1210
-375.5292,357.1282,-21.8349
-376.7106,355.4719,-24.6727
-246.0578,310.2018,-21.0232
-215.1787,297.4315,-18.0274
-449.3130,376.7481,-24.3961
-274.3916,316.9581,-21.6391
-437.1866,371.8671,-25.5392
-440.4788,372.7153,-23.5097
-412.2558,362.0939,-25.5950
-440.9850,371.7738,-22.2512
-175.5756,277.9466,-19.5852
-425.3451,356.8683,-24.2791
110.5072,179.4767,-14.7242
-75.3602,239.9904,-14.7832
-413.5181,350.1834,-21.3769
-232.3618,289.7717,-17.8096
-327.6732,320.4644,-19.5660
-474.9593,368.0732,-26.3420
-414.6108,347.8731,-24.9690
-135.2592,256.2741,-17.7134
-117.3906,249.8557,-17.4382
-179.4289,269.5048,-16.2961
-469.4755,362.9874,-25.0793
-236.2639,286.9729,-17.3034
-414.2066,344.3771,-24.4349
-421.9813,346.8392,-22.6642
-179.2260,268.4466,-16.5332
-420.8270,345.7714,-20.1521
-224.2303,281.5033,-20.4027
-234.3151,284.7267,-20.7302
-419.7041,344.1004,-20.4553
-402.9120,338.5346,-20.7006
-334.6833,316.2900,-18.9030
-235.4373,284.1708,-19.0606
-241.0571,285.7552,-21.3076
-229.2376,281.9646,-20.8872
-230.5843,282.2859,-21.0966
-242.0893,285.9705,-18.2441
-235.4584,283.3272,-20.4863
-418.0103,340.5714,-22.8819
-406.5714,336.5846,-22.8022
-235.6614,280.6130,-19.5883
134.7541,161.4499,-13.4668
85.2571,175.5063,-12.3603
-215.3216,268.9349,-17.4629
-438.7102,337.7929,-25.4792
-440.0137,337.9260,-25.1751
-228.7503,270.9711,-17.2718
-237.8347,273.6531,-17.5056
-233.6648,272.0925,-17.7531
-436.2573,334.3299,-22.2186
-230.4485,269.7178,-18.5624
-441.4378,334.6867,-22.4058
-447.3594,336.1734,-21.8906
-442.4071,334.4803,-22.0444
-227.3195,266.8148,-19.4155
-328.1829,297.6111,-23.6500
-230.8843,266.6217,-19.7164
-227.8730,263.5069,-17.7621
-237.7419,266.3039,-17.5639
-323.8340,292.2253,-18.4880
463.2272,53.6439,-6.1456
-228.2179,260.6938,-17.8102
262.8956,111.7845,-9.9290
264.9062,111.1524,-9.8717
-418.3273,313.3159,-23.4748
75.8269,164.8496,-12.4700
-306.5444,277.0141,-22.2072
503.7794,38.0770,-5.2015
-429.3144,310.3393,-22.1173
509.3908,35.9020,-6.4011
-456.8921,316.2992,-25.8533
505.9955,36.4768,-5.5652
-237.1109,251.8667,-20.0839
-455.2138,312.1302,-24.0811
-433.8877,305.6240,-22.0385
-495.8263,323.3734,-22.8399
-187.9074,234.8541,-20.7897
509.6197,34.4199,-5.5652
502.1392,36.0083,-5.2998
-458.9108,309.8956,-22.4882
-446.3878,304.0717,-23.5976
-451.2681,305.2035,-24.5208
-465.3409,309.0355,-21.1093
-192.8924,231.9524,-17.6998
-525.9108,324.8293,-24.7420
88.3412,151.6240,-12.5827
-407.3492,290.3881,-22.8666
-393.7267,284.0846,-21.8145
-391.1698,282.6272,-23.3551
-399.0028,284.6866,-23.6785
-13.6392,177.3615,-15.1784
-193.3713,227.2145,-18.1403
-481.6398,304.8700,-21.1264
-489.9946,306.7711,-21.3117
-492.8711,307.3995,-22.7355
-38.7047,181.7263,-15.3549
-52.6223,184.1038,-16.8643
-34.6224,178.8439,-17.3948
-523.8566,312.3403,-25.7770
-394.5432,276.8468,-22.8637
-323.4947,257.0958,-21.1151
-521.6828,309.9082,-26.0146
-33.0504,176.5664,-15.7769
-327.2367,256.2699,-18.9783
-393.2771,274.0841,-21.5818
-435.6869,284.8429,-23.5272
-41.2696,178.1135,-16.1977
-390.7805,272.4380,-20.6635
-395.6335,273.4353,-20.5889
-391.0303,272.0101,-20.1056
-391.2323,271.6543,-20.1079
-42.4269,177.6527,-15.8059
-423.5185,277.7337,-21.9114
374.6450,63.8435,-8.1639
-202.5086,217.3228,-19.4389
-394.9529,268.4672,-21.9920
-421.4652,275.1963,-20.9621
-367.5507,260.3109,-22.7285
-393.1028,266.5067,-23.9282
-203.2003,216.1703,-20.0848
-368.9460,259.3099,-20.2845
-492.4275,291.5449,-21.5488
-464.3872,282.1072,-25.7930
101.0903,133.4374,-13.2177
-425.6869,271.3738,-20.3130
262.0001,90.6886,-9.0470
110.6181,129.9925,-12.7881
-430.4498,270.3383,-20.4635
-457.5567,277.0828,-23.4151
-519.3602,292.5773,-26.1141
-423.4786,267.5001,-22.5279
-430.3283,268.8023,-21.2630
98.1929,131.9564,-11.8889
-465.9621,277.8993,-23.5191
-426.5281,267.4669,-24.2625
-346.4415,246.5383,-21.0226
-498.0622,285.4361,-23.9623
-464.1092,276.6344,-26.0545
-434.1390,268.6190,-20.1787
-497.9815,284.4018,-21.6897
106.2266,127.9796,-14.4236
-347.8849,243.6938,-19.3222
-455.8763,271.2607,-20.7265
107.8499,127.0039,-14.0548
103.6023,127.9858,-14.6378
-435.6188,265.1123,-23.5594
-457.2063,270.6090,-21.9232
-449.6815,268.4929,-22.9576
-452.5517,269.1563,-24.8510
-441.3225,265.8179,-25.4786
-350.8762,241.1606,-21.2890
-462.0739,268.3277,-25.6327
-444.0686,263.1924,-21.0971
-52.0411,164.3808,-17.1377
-503.4714,275.3992,-23.6795
-541.9893,283.1964,-23.0201
-437.8576,256.3206,-22.6170
-505.5246,272.3856,-24.1135
-540.9119,280.1622,-23.7351
-535.7121,276.9437,-23.6747
-531.0823,275.7508,-21.5218
-532.3091,276.0162,-22.9760
-412.5055,246.3109,-24.9641
-438.1762,252.1734,-22.9675
-436.8368,251.7923,-23.1345
-533.8787,274.4911,-26.1061
-144.3881,178.2320,-17.4880
-534.1529,272.0680,-26.9538
-528.5915,270.5817,-25.9734
-532.8112,271.1861,-27.5085
-145.0636,177.0097,-17.0258
-31.2351,149.5038,-14.1827
-411.5754,240.8293,-20.1582
427.5912,38.9944,-7.1449
-45.0701,151.2893,-16.8964
-516.2684,263.0429,-23.8402
-42.8171,148.9874,-16.7960
-33.2828,146.6401,-13.8370
-550.7751,268.0668,-24.8314
-557.5924,269.6416,-24.7516
-559.8467,269.4294,-23.2521
252.7297,77.4430,-11.1647
-390.1910,227.3957,-23.3432
-270.2445,199.2063,-21.9705
-531.2684,259.7767,-26.2827
-45.5161,146.5112,-16.7721
-446.8386,240.0119,-22.2955
-504.7256,253.4488,-26.2228
-520.1327,256.6601,-26.0157
-39.5689,144.4962,-14.0439
-380.8242,223.6695,-20.1335
-396.8133,226.8378,-22.9576
-396.0120,226.4413,-22.8981
-538.2734,255.7966,-25.8419
-503.2578,246.4701,-25.4511
377.7942,45.4365,-9.0985
-522.2180,249.6477,-24.9854
-336.5918,207.0304,-19.9822
-553.4884,255.7425,-24.9505
325.9904,56.4344,-8.2752
-438.0256,227.2557,-22.8092
-41.1138,138.1058,-15.9052
-47.3593,139.0854,-15.6270
-135.4189,158.1297,-17.6722
-560.0876,251.4616,-24.4654
-535.6451,245.9388,-23.2313
327.4896,53.8327,-8.7258
-552.3136,248.5857,-24.5828
-549.9782,248.0405,-24.2510
-427.0236,220.7001,-22.2909
-548.2935,247.1984,-23.6381
338.0424,51.0042,-9.7290
-48.5004,135.4601,-15.3103
-557.2389,244.4117,-23.5235
425.6239,30.2911,-6.4596
-543.0444,239.9105,-22.3304
-537.2620,238.0892,-21.4616
-482.7359,226.0725,-24.2390
-271.2443,179.6079,-18.1235
-57.8994,133.3896,-17.6174
-319.9805,189.5774,-22.3771
-60.8651,133.3523,-16.4010
-56.2553,132.2616,-16.2738
-558.3169,239.6984,-26.5452
-58.1213,132.6005,-16.7545
-558.1431,239.5005,-22.7371
-61.9189,132.3767,-17.6215
-263.9164,175.0012,-21.0257
-191.6644,159.0252,-20.4129
30.5489,111.5803,-14.6898
-53.8538,127.9717,-16.4860
-446.1343,209.4446,-24.8410
-553.8409,231.0506,-27.5062
-580.2517,235.0627,-27.6925
-87.4810,131.6260,-17.9718
-80.6932,130.0058,-17.7712
-539.2360,224.3943,-26.6934
-339.9143,182.7850,-23.3907
-556.3488,227.1323,-26.7965
-546.7946,225.1097,-25.8751
-548.1669,225.3878,-25.9405
-559.3756,227.5292,-25.2807
-559.6623,227.2744,-26.9076
-502.4255,215.0910,-24.1890
-554.3728,225.6006,-24.9046
-309.1042,174.9812,-18.3023
-543.7745,222.7583,-25.4273
-54.5600,122.8391,-15.0609
500.4167,9.5991,-5.2226
-556.5799,224.2198,-23.3443
-191.7730,149.8336,-19.8653
-301.7444,171.5840,-20.8380
-550.6050,221.6193,-26.2837
-443.7780,199.3654,-21.5778
-296.4714,167.9382,-21.4634
-562.5382,220.9793,-25.5161
-180.4713,141.9769,-17.3331
-522.6717,209.4486,-26.6918
-293.3889,162.8189,-20.8686
57.7354,93.4869,-14.8350
-459.0525,193.4503,-22.1445
-514.6312,201.5422,-26.2047
-242.9620,149.0325,-18.3755
501.9223,5.6152,-5.5844
266.8795,50.7174,-8.9884
491.6436,7.5096,-5.4894
500.2108,5.7537,-6.0368
-551.4985,207.2609,-26.6055
-478.3815,193.1704,-23.1369
266.0423,50.2049,-9.4521
-513.4338,198.4736,-24.3640
-164.5622,131.7092,-18.7601
501.5962,4.9013,-5.8485
-305.4263,158.2050,-19.5999
-507.3527,196.3855,-23.4724
-514.3362,195.7298,-24.3513
-470.9825,187.1765,-23.4825
-517.0745,195.5884,-24.8869
164.7153,65.8197,-11.5265
98.4639,77.9251,-11.5749
-465.5825,182.0115,-24.1692
-458.3574,180.2672,-25.2024
-551.2078,195.2663,-22.5475
-460.0501,178.4763,-22.5559
-557.9919,194.6144,-24.1121
-555.6394,193.9750,-22.9042
-557.5746,193.9914,-21.7751
-564.2570,194.6946,-21.7645
-558.6796,193.2923,-24.4318
486.6363,4.0159,-5.7951
-559.8730,191.4925,-22.6181
351.6197,28.1928,-8.9406
-556.9383,190.8772,-22.4777
-554.9947,190.4702,-26.1930
221.2252,51.4175,-10.6894
-571.7568,193.1859,-26.0057
343.5758,28.9146,-7.9786
483.6199,3.6738,-6.4563
-188.7593,119.8867,-17.0153
-185.0247,118.7278,-16.6494
-517.3664,174.8900,-26.6334
-376.7454,149.2045,-19.5141
-468.8341,164.0318,-22.3044
-286.5670,131.1784,-22.2243
-285.9085,129.6724,-21.8369
-499.5017,159.3670,-25.0618
-462.4443,152.3759,-23.9362
-293.2864,124.1908,-19.3937
-517.4565,160.0245,-21.8494
-520.4980,159.5842,-21.4495
-288.4779,121.1579,-19.6008
-224.8169,110.4154,-20.3875
-291.5409,120.7234,-17.6176
-225.7235,110.2133,-20.7120
-464.3160,147.0448,-25.2283
-366.8969,131.4167,-19.0238
-286.5959,118.2847,-21.9416
-467.6836,144.5492,-24.2001
115.4276,53.7442,-14.1848
-294.3123,117.5205,-17.9053
-469.3103,142.4981,-23.7523
-307.7168,117.6067,-22.2901
-367.1717,126.5862,-20.9039
-429.7120,136.1689,-21.7818
-428.4231,135.9130,-21.9530
-210.3915,101.5897,-19.9931
-478.4956,140.5907,-24.1804
81.3407,55.6111,-14.1103
-444.2351,133.7783,-23.0801
-488.7881,139.9934,-24.4835
-481.0568,137.9555,-24.2398
-486.9666,138.1955,-22.3309
118.7540,47.6091,-11.8359
-489.1944,136.1594,-22.9738
-605.3434,151.6796,-27.9675
214.5900,31.9573,-11.3724
145.7809,41.5917,-13.1404
-285.2332,102.6283,-17.2663
-441.7820,124.9175,-23.8669
-380.0919,115.3837,-21.2315
-298.5394,103.6551,-21.4049
-383.4639,114.1740,-19.2418
-436.5110,121.6482,-21.2711
-438.1912,121.3741,-21.7291
-447.8101,121.6185,-22.1324
-438.7510,119.8700,-21.7321
146.3377,37.9953,-12.1284
-434.7507,119.0330,-21.7881
214.1352,28.3066,-12.0047
-418.6721,116.4558,-24.4245
-443.5022,119.3084,-21.9069
-386.6733,110.9491,-20.3105
-381.4723,110.0601,-19.9083
-122.2847,74.0462,-15.2302
-528.9058,130.1154,-22.7864
2.3745,56.7496,-12.9999
-425.4378,115.3304,-23.9232
-524.9478,128.8587,-21.9189
3.4164,55.7060,-15.7061
-599.6160,138.1023,-23.4656
-426.1584,114.1417,-20.6710
-527.3973,125.5705,-25.9864
-593.8625,134.0051,-24.1567
483.1367,-10.9066,-6.3385
-311.6470,95.0344,-19.4117
-399.4213,106.7592,-22.9234
-518.7444,122.4572,-24.8213
-511.7439,121.1965,-24.5056
298.5331,13.2272,-9.7184
-513.1648,121.0819,-25.2578
296.0024,12.9432,-9.9712
268.2551,16.2406,-10.3905
-431.1285,107.3058,-24.8779
-404.0152,103.7124,-22.9404
172.1331,28.1507,-13.0249
-406.4184,103.4718,-23.0455
-405.6886,103.2717,-20.8022
299.2952,11.3181,-10.4679
-379.1425,97.8428,-20.0665
-426.4514,103.4247,-21.1211
-148.6266,66.7137,-19.0053
-378.5852,95.8120,-21.7520
-205.5779,73.7593,-17.8584
-425.5644,101.5697,-19.3617
-421.9845,101.0282,-21.0964
-379.9593,95.1602,-18.7878
-418.5409,99.3062,-21.0616
-418.8352,99.1168,-21.7103
352.8341,2.2346,-7.6838
-425.3453,99.4359,-21.0990
-421.8298,98.5724,-20.6601
-419.9624,98.0355,-21.3569
-421.5409,97.8474,-21.7200
-553.6673,112.1004,-22.1764
-555.7061,111.7698,-21.9411
-609.6052,117.8912,-22.4806
-380.7417,87.7027,-20.1031
-376.4710,87.1350,-22.1566
-420.2339,91.6750,-22.0268
-431.0988,92.1204,-22.6995
-608.9517,112.8983,-25.1849
-408.1907,88.1097,-23.0344
-435.7338,91.0266,-20.7073
-420.3505,88.3400,-22.8446
-417.0930,87.8554,-21.8901
-418.3931,87.9012,-20.7268
-436.4541,89.2263,-22.7809
-430.5350,87.9242,-20.7651
-572.6796,104.1129,-23.7444
4.4306,37.2590,-13.9416
3.1456,37.2473,-15.1154
-422.9503,84.8729,-19.3238
-442.9795,86.5179,-19.8808
-495.9077,92.3808,-23.0903
-424.7861,83.8617,-20.7235
-422.0897,83.0034,-20.5017
-522.5995,93.3558,-22.1364
-519.3217,92.7097,-24.9884
-541.3955,92.5666,-26.6665
207.3185,10.2062,-9.8452
-526.0401,89.5773,-20.9107
-518.8625,88.6203,-22.4063
206.8922,9.6989,-11.1821
-523.7260,86.3768,-20.8228
-259.2144,57.4718,-21.0248
-162.5108,45.8778,-19.0051
0.1707,28.5872,-14.7228
-525.5502,82.0125,-26.6802
-291.5232,54.4529,-19.8395
-523.6509,75.8555,-21.2039
153.7052,8.5848,-11.5234
-519.0938,74.0313,-25.1986
-487.0800,69.2105,-22.0733
-426.4718,63.2925,-20.0977
479.8932,-24.0742,-6.4644
112.1005,10.3106,-13.2565
-266.0541,45.8339,-21.0342
-592.2914,76.5697,-24.2807
-428.9529,59.7756,-20.2147
-292.8982,47.0252,-20.6088
