id,region,area_ha,modulos_fiscales,clase_tamano,cobertura_forestal_2010_pct,biodiv_evitar_deforestacion,biodiv_evitar_perturbacion,biodiv_restauracion,carbono_evitar_deforestacion_mgc,carbono_evitar_perturbacion_mgc,carbono_restauracion_mgc,biodiv_evitar_deforestacion_por_ha,biodiv_evitar_perturbacion_por_ha,biodiv_restauracion_por_ha,carbono_evitar_deforestacion_mgc_por_ha,carbono_evitar_perturbacion_mgc_por_ha,carbono_restauracion_mgc_por_ha
4948,Santarem,12.3193,0.164257,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,Santarem,32.9292,0.439056,pequena,66.715,10.5351,0.247995,0.00231537,5829.92,2.62445,0,0.319931,0.00753116,7.03137e-05,177.044,0.0797,0
4950,Santarem,24.5775,0.327701,pequena,2.18007,0,0,0,0,3.47161,0,0,0,0,0,0.141251,0
4951,Santarem,35.0907,0.467875,pequena,0,0.00641689,0,0,0,0,0,0.000182866,0,0,0,0,0
4952,Santarem,29.2497,0.389996,pequena,29.0033,0,0.231766,4.2174e-05,0,16.0279,0.0490456,0,0.00792369,1.44186e-06,0,0.547967,0.00167679
4953,Santarem,75.2974,1.00397,pequena,36.1674,3.02592,0.0703669,0,2825.65,144.942,5.34045,0.0401862,0.000934519,0,37.5266,1.92493,0.0709248
4954,Santarem,97.7362,1.30315,pequena,18.7284,31.3541,1.70209,12.5819,5456.21,51.6821,2303.59,0.320804,0.0174152,0.128733,55.8259,0.528792,23.5695
4955,Santarem,59.6688,0.795584,pequena,81.1169,58.5732,0.304606,0,9755.47,30.9447,0,0.981638,0.00510495,0,163.494,0.518609,0
4956,Santarem,10.742,0.143227,pequena,65.6753,2.80847,2.30863,0.0236588,1037.6,116.276,0,0.261447,0.214916,0.00220246,96.5924,10.8244,0
4957,Santarem,148.834,1.98445,pequena,43.9138,60.1528,7.43499,0,12571.7,783.595,0,0.404161,0.049955,0,84.4684,5.2649,0
4958,Santarem,41.4081,0.552108,pequena,73.9739,6.1531,3.63132,0.00155173,2474.51,115.879,0,0.148597,0.087696,3.74741e-05,59.7592,2.79847,0
4959,Santarem,53.0021,0.706695,pequena,51.3776,56.0393,2.48071,0,11344.8,128.615,0,1.0573,0.046804,0,214.044,2.4266,0
4960,Santarem,1086.48,14.4864,mediana,83.3274,170.184,1602.31,0,54103.2,207098,0,0.156639,1.47477,0,49.7969,190.614,0
4961,Santarem,239.056,3.18741,pequena,17.8156,36.116,0,12.1993,7773.16,0,3456.7,0.151078,0,0.0510314,32.5161,0,14.4598
4962,Santarem,40.6419,0.541892,pequena,1.75759,2.10183,0,5.74711,514.628,0,835.415,0.0517159,0,0.141409,12.6625,0,20.5555
4963,Santarem,11.6287,0.15505,pequena,5.37551,0.0332383,0.0118046,0.296531,0,0,344.123,0.00285829,0.00101512,0.0254998,0,0,29.5924
4964,Santarem,32.0992,0.42799,pequena,59.5279,14.3284,0.620155,0.0303241,4062.93,7.819,0,0.446377,0.0193199,0.000944699,126.574,0.243588,0
4965,Santarem,15.0947,0.201263,pequena,88.1437,23.6473,0,0,6651.15,0,0,1.5666,0,0,440.629,0,0
4966,Santarem,28.9516,0.386022,pequena,70.9364,17.2823,0,0.0217254,7381.28,0,35.2204,0.596939,0,0.000750402,254.952,0,1.21653
4967,Santarem,15.6181,0.208242,pequena,58.3203,2.71356,0.211433,0.188213,1223.24,0,20.6521,0.173744,0.0135377,0.0120509,78.3218,0,1.32232
4968,Santarem,7.22155,0.0962873,pequena,44.515,4.04234,0,0,1204,0,0,0.559761,0,0,166.723,0,0
4969,Santarem,31.5429,0.420572,pequena,68.2307,11.2119,0.18171,0,5689.16,2.28123,0,0.355451,0.00576072,0,180.363,0.0723214,0
4970,Santarem,95.3866,1.27182,pequena,15.8201,9.39814,0.14533,6.17567,3456.31,5.5735,1745.27,0.0985268,0.00152359,0.0647436,36.2348,0.0584306,18.2968
4971,Santarem,58.7477,0.783302,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
4972,Santarem,14.9447,0.199262,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,Santarem,63.7326,0.849768,pequena,92.1934,106.881,0,0,31150.7,0,0,1.67703,0,0,488.771,0,0
4974,Santarem,47.5891,0.634522,pequena,77.6807,51.002,0.836376,0,18867.5,65.3676,0,1.07171,0.0175749,0,396.468,1.37358,0
4975,Santarem,13.8678,0.184904,pequena,3.86377,0,0,0.0630228,0,2.28801,240.185,0,0,0.00454454,0,0.164988,17.3197
4976,Santarem,44.1898,0.589198,pequena,55.37,10.7103,0.0290761,0,5566.74,3.56564,0.898188,0.24237,0.000657982,0,125.973,0.0806892,0.0203257
4977,Santarem,48.0917,0.641223,pequena,54.4025,1.33149,0,0.0346819,2123.77,5.72123,3.4604,0.0276865,0,0.000721162,44.1608,0.118965,0.0719542
4978,Santarem,35.2725,0.4703,pequena,10.3801,0.00167495,0.00660122,0,122.842,0,1.30183,4.74859e-05,0.000187149,0,3.48266,0,0.0369078
4979,Santarem,29.9728,0.399638,pequena,14.8959,0.784027,0.00451833,0.000145949,334.585,0,0,0.0261579,0.000150747,4.86939e-06,11.163,0,0
4980,Santarem,41.4264,0.552352,pequena,30.8245,24.4541,0,1.5347,8589.97,0,1293.38,0.590303,0,0.0370464,207.355,0,31.2211
4981,Santarem,964.593,12.8612,mediana,65.9055,39.2997,1222.96,0.00210574,8919.83,128613,0,0.0407423,1.26785,2.18303e-06,9.24725,133.334,0
4982,Santarem,26.3066,0.350755,pequena,31.9066,8.70838,0,0,4080.02,0,0,0.331034,0,0,155.095,0,0
4983,Santarem,19.0674,0.254232,pequena,71.1764,6.85848,1.39008,0,1832.32,45.0255,0,0.359696,0.0729037,0,96.0969,2.36138,0
4984,Santarem,10.8659,0.144879,pequena,32.8675,9.70572,0,0.994991,1807.21,0,461.625,0.893226,0,0.09157,166.32,0,42.4838
4985,Santarem,23.123,0.308306,pequena,13.1302,12.7531,0.170487,4.04177,2302.94,0,788.505,0.551534,0.00737305,0.174795,99.5953,0,34.1005
4986,Santarem,217.219,2.89625,pequena,81.094,18.3019,103.25,0,7376.76,8054.68,0,0.0842556,0.475326,0,33.9601,37.081,0
4987,Santarem,24.8706,0.331608,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
4988,Santarem,246.348,3.28465,pequena,60.8728,70.86,433.149,0,25223.2,35995.5,0,0.287641,1.75828,0,102.388,146.116,0
4989,Santarem,12.2048,0.16273,pequena,53.4139,0.373622,0.660584,0.0305422,0,24.6747,0,0.0306128,0.0541251,0.00250248,0,2.02173,0
4990,Santarem,19.7355,0.26314,pequena,76.4718,0.0806818,0,0.00502974,118.067,0,0.587538,0.00408815,0,0.000254857,5.98244,0,0.0297706
4991,Santarem,15.4577,0.206103,pequena,8.08748,0.15208,4.83692e-05,0,82.9156,0,0.0800438,0.00983847,3.12913e-06,0,5.36402,0,0.00517824
4992,Santarem,18.9888,0.253184,pequena,0,0,0,0,0,0.0436039,0,0,0,0,0,0.00229629,0
4993,Santarem,639.454,8.52606,mediana,99.9994,79.3501,978.387,0.000816345,22816.7,127833,0,0.12409,1.53003,1.27663e-06,35.6815,199.909,0
4994,Santarem,11.6018,0.15469,pequena,41.5641,2.01662,0,0,1670.31,0,0,0.17382,0,0,143.97,0,0
4995,Santarem,59.4551,0.792734,pequena,78.6953,119.253,76.0919,0,29027,5983.29,0,2.00576,1.27982,0,488.218,100.636,0
4996,Santarem,44.2085,0.589447,pequena,62.2035,4.87703,1.13818,0.000762707,2374.55,54.8207,0,0.110319,0.0257458,1.72525e-05,53.7124,1.24005,0
4997,Santarem,0.776777,0.010357,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
4998,Santarem,167.454,2.23272,pequena,94.0016,171.072,4.54623,0,44211.4,1378.39,0,1.0216,0.0271491,0,264.021,8.23144,0
4999,Santarem,140.501,1.87335,pequena,0.826106,1.28417,0.042793,0,468.202,1.00535,0,0.00913995,0.000304574,0,3.33237,0.00715544,0
5000,Santarem,1081.91,14.4254,mediana,35.336,38.7236,106.37,302.333,10806.7,16038,75073.7,0.035792,0.0983171,0.279444,9.98862,14.8238,69.3902
5001,Santarem,223.462,2.97949,pequena,56.1772,65.002,22.9419,7.07892,17476.6,723.427,513.243,0.290887,0.102666,0.0316784,78.2084,3.23737,2.29678
5002,Santarem,244.135,3.25514,pequena,96.6858,38.8667,70.1284,0,11773.7,15570.1,0,0.159201,0.287252,0,48.2262,63.7767,0
5003,Santarem,72.7614,0.970152,pequena,36.2017,25.3546,0,1.61558,11821.2,0,1845.89,0.348462,0,0.0222037,162.465,0,25.369
5004,Santarem,175.005,2.3334,pequena,5.00055,0,0.726133,0.162956,0,14.6992,75.1278,0,0.00414921,0.000931152,0,0.083993,0.429289
5005,Santarem,4.88728,0.0651637,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,Santarem,34.9024,0.465365,pequena,23.5385,0.48845,0,0.00286861,460.086,0,0,0.0139948,0,8.21895e-05,13.1821,0,0
5007,Santarem,24.44,0.325867,pequena,30.3256,8.14911,0,0,3717.04,0,0,0.333433,0,0,152.088,0,0
5008,Santarem,96.7724,1.2903,pequena,17.2542,28.8934,0.351306,25.7285,7775.41,20.8673,7498.38,0.298571,0.00363023,0.265866,80.3474,0.215633,77.4847
5009,Santarem,17.8053,0.237404,pequena,22.0667,0.590558,0,0,576.045,0,0,0.0331676,0,0,32.3525,0,0
5010,Santarem,25.9063,0.345418,pequena,53.4286,4.46241,0.93326,0.000699654,636.962,29.7786,0,0.172252,0.0360244,2.70071e-05,24.5871,1.14947,0
5011,Santarem,110.359,1.47145,pequena,34.1468,5.04103,0,0,3119.45,0,0,0.0456786,0,0,28.2665,0,0
5012,Santarem,28.9505,0.386006,pequena,2.46771,1.6914,0,6.67861,373.381,0,1197.73,0.0584241,0,0.230691,12.8972,0,41.3715
5013,Santarem,124.675,1.66234,pequena,97.1062,12.1482,9.0727,0,3005.76,2645.4,0,0.0974387,0.0727706,0,24.1087,21.2183,0
5014,Santarem,185.622,2.47495,pequena,19.7713,33.8479,2.10447,0,11959.7,275.834,0,0.182349,0.0113374,0,64.4307,1.486,0
5015,Santarem,7.78747,0.103833,pequena,92.8846,3.94674,0,0.198438,1495.19,0,107.195,0.506806,0,0.0254817,191.999,0,13.7651
5016,Santarem,72.1815,0.96242,pequena,92.1511,25.9489,56.1884,0,5307.29,10746.1,0,0.359495,0.778432,0,73.5271,148.876,0
5017,Santarem,24.9832,0.333109,pequena,14.2971,3.01677,0.0735861,0.00122282,620.2,2.96785,0,0.120752,0.00294543,4.89457e-05,24.8247,0.118794,0
5018,Santarem,43.0282,0.57371,pequena,45.8589,0.452344,0.307524,0.126078,0,18.566,0.551834,0.0105127,0.00714702,0.00293013,0,0.431484,0.0128249
5019,Santarem,274.76,3.66347,pequena,81.139,48.5974,39.2023,0,21064,8478.31,0,0.176872,0.142678,0,76.6632,30.8572,0
5020,Santarem,30.9752,0.413003,pequena,2.88287,0.500352,0,0.132403,313.402,0,166.405,0.0161533,0,0.00427449,10.1178,0,5.3722
5021,Santarem,24.8901,0.331868,pequena,7.89273,2.29003,0,0.12032,1004.16,0.203228,167.708,0.092006,0,0.00483406,40.3439,0.00816503,6.73795
5022,Santarem,15.4427,0.205903,pequena,68.8115,8.6496,0,0,5153.78,0,0,0.560109,0,0,333.736,0,0
5023,Santarem,15.1434,0.201912,pequena,5.3071,0.00676537,0.0093264,0,9.87212,2.23256,0,0.000446754,0.000615873,0,0.651909,0.147428,0
5024,Santarem,225.939,3.01252,pequena,59.3985,80.5137,15.2274,0,13611.7,2576.35,0,0.356352,0.0673961,0,60.2448,11.4029,0
5025,Santarem,8.50417,0.113389,pequena,78.7498,4.55312,0,0,2856.42,0,0,0.535399,0,0,335.884,0,0
5026,Santarem,77.46,1.0328,pequena,30.6664,0.339779,0.117173,29.1157,64.6519,7.46843,6484.77,0.00438651,0.0015127,0.37588,0.834649,0.0964166,83.7177
5027,Santarem,48.7171,0.649562,pequena,82.4791,0,0,0.000496164,0,0,0,0,0,1.01846e-05,0,0,0
5028,Santarem,101.372,1.35163,pequena,68.2585,5.76113,20.3007,0,1726.16,3351.01,0,0.0568315,0.20026,0,17.0279,33.0565,0
5029,Santarem,54.6343,0.728457,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,Santarem,37.4804,0.499738,pequena,67.8956,11.2767,8.99708,0,5970.44,883.886,20.1645,0.300868,0.240048,0,159.295,23.5826,0.538002
5031,Santarem,97.5482,1.30064,pequena,46.1368,7.52072,0.16355,0,1056.56,7.16114,0,0.0770975,0.00167661,0,10.8311,0.0734113,0
5032,Santarem,177.731,2.36975,pequena,50.2913,41.6367,15.2356,2.36432,6349.82,2183.98,363.5,0.234268,0.0857226,0.0133028,35.7271,12.2881,2.04522
5033,Santarem,233.855,3.11806,pequena,7.21572,1.05632,0.00202432,0,283.065,0,0,0.00451699,8.6563e-06,0,1.21043,0,0
5034,Santarem,107.822,1.43763,pequena,55.6522,41.4931,1.85666,0.00327486,6683.59,346.539,0,0.384829,0.0172197,3.03728e-05,61.9872,3.21399,0
5035,Santarem,912.653,12.1687,mediana,28.2247,326.676,216.413,229.468,118885,20658.9,85956.3,0.357941,0.237125,0.25143,130.263,22.6361,94.1828
5036,Santarem,151.069,2.01426,pequena,28.3698,23.9859,0.484016,0,13262.4,35.4417,0,0.158774,0.00320393,0,87.79,0.234606,0
5037,Santarem,29.6386,0.395182,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
5038,Santarem,38.6585,0.515447,pequena,18.9401,4.37218,0.649566,0.471646,1605.72,50.9595,486.935,0.113097,0.0168026,0.0122003,41.5359,1.3182,12.5958
5039,Santarem,28.1775,0.375701,pequena,11.7259,0.265239,0,0,297.512,0.988571,0,0.00941312,0,0,10.5585,0.0350837,0
5040,Santarem,58.2855,0.77714,pequena,0.153205,0.012765,0,0,28.5127,0,0,0.000219008,0,0,0.489191,0,0
5041,Santarem,5.03408,0.0671211,pequena,86.9026,0.266392,6.79499,0,343.263,461.627,0,0.0529176,1.3498,0,68.1878,91.7003,0
5042,Santarem,13.2047,0.176062,pequena,4.73397,0,0,0,0,0,0,0,0,0,0,0,0
5043,Santarem,74.132,0.988426,pequena,35.0556,0,0.0506574,2.16712,0,1.02681,1246.3,0,0.00068334,0.0292332,0,0.0138511,16.8119
5044,Santarem,4.17367,0.0556489,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,Santarem,55.8282,0.744376,pequena,3.99839,4.78229,0,59.6799,1169.66,0,11303,0.0856608,0,1.06899,20.951,0,202.46
5046,Santarem,219.444,2.92592,pequena,41.1746,2.95831,0,0,0,0,0,0.0134809,0,0,0,0,0
5047,Santarem,47.4755,0.633006,pequena,88.5736,80.3541,32.6876,0.0015982,15829.3,4859.5,0,1.69254,0.688516,3.36637e-05,333.421,102.358,0
5048,Santarem,119.902,1.5987,pequena,67.6171,111.569,4.84302,0,18481.9,1027.09,0,0.930499,0.0403914,0,154.141,8.56605,0
5049,Santarem,176.155,2.34873,pequena,88.9801,8.4606,21.6749,0,2224.82,5099.81,0,0.0480294,0.123045,0,12.6299,28.9507,0
5050,Santarem,12.9728,0.17297,pequena,12.39,0,0,0,0,0,0,0,0,0,0,0,0
5051,Santarem,290.366,3.87154,pequena,35.9507,1.73475,0.0521891,0,902.45,9.0918,0.888971,0.00597437,0.000179736,0,3.10797,0.0313115,0.00306156
5052,Santarem,50.5957,0.674609,pequena,1.05896,1.64267,0,0,227.796,0,0,0.0324665,0,0,4.50229,0,0
5053,Santarem,48.2704,0.643605,pequena,0.184992,0,0.00736558,0,0,0.111115,0,0,0.00015259,0,0,0.00230192,0
5054,Santarem,94.4155,1.25887,pequena,82.479,17.2095,4.11191,0.00920809,6799.09,173.096,0,0.182274,0.0435512,9.75274e-05,72.0125,1.83334,0
5055,Santarem,23.6371,0.315162,pequena,4.15536,0.450265,0,2.75586,69.0596,0,878.729,0.019049,0,0.11659,2.92166,0,37.1758
5056,Santarem,97.9253,1.30567,pequena,99.8439,237.085,21.5745,0,53570.8,5023.95,0,2.42108,0.220316,0,547.057,51.3039,0
5057,Santarem,139.928,1.8657,pequena,40.1382,3.63741,4.73494,0,826.402,921.383,0,0.025995,0.0338385,0,5.90593,6.58472,0
5058,Santarem,127.931,1.70575,pequena,0,0,0.000492255,0.00964637,0,0,0,0,3.84781e-06,7.54028e-05,0,0,0
5059,Santarem,64.4122,0.858829,pequena,64.326,40.2609,1.98732,0,13996.2,194.103,0,0.625051,0.0308531,0,217.291,3.01345,0
5060,Santarem,50.1853,0.669137,pequena,99.2791,141.275,6.22159,0,28498.8,2402.9,0,2.81506,0.123972,0,567.873,47.8805,0
5061,Santarem,31.1257,0.41501,pequena,0.286914,0,0,0,0,0,0,0,0,0,0,0,0
5062,Santarem,18.6348,0.248464,pequena,0.479214,0.0196853,0,0,29.0973,0,0,0.00105637,0,0,1.56145,0,0
5063,Santarem,27.922,0.372294,pequena,12.4717,0.912336,0,0.000225616,684.575,0,0,0.0326744,0,8.0802e-06,24.5174,0,0
5064,Santarem,296.522,3.95362,pequena,68.3212,50.3108,0.026024,0,12508.1,4.7915,0,0.16967,8.77641e-05,0,42.1826,0.016159,0
5065,Santarem,35.0212,0.466949,pequena,3.31467,0,0,0.0259564,0,0,3.97012,0,0,0.000741163,0,0,0.113363
5066,Santarem,26.3092,0.35079,pequena,38.3487,0,0,0,111.802,13.7253,0,0,0,0,4.24955,0.521691,0
5067,Santarem,83.1853,1.10914,pequena,22.7532,0.231578,0.0047583,0,141.408,0,0,0.00278387,5.72011e-05,0,1.69992,0,0
5068,Santarem,279.673,3.72897,pequena,99.1541,121.975,95.9871,0,34774.8,18298,0,0.436135,0.343212,0,124.341,65.4266,0
5069,Santarem,24.4613,0.326151,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,Santarem,99.1691,1.32225,pequena,99.8531,11.8347,9.97425,0,2647.32,1823.62,0,0.119339,0.100578,0,26.695,18.389,0
5071,Santarem,56.3533,0.751377,pequena,5.22957,8.08155,0,0,1000.54,0,0,0.143409,0,0,17.7547,0,0
5072,Santarem,13.1962,0.17595,pequena,25.7135,0,0,0,0,6.00083,0,0,0,0,0,0.454738,0
5073,Santarem,30.3801,0.405068,pequena,28.8048,0.427305,0,0,0,0,0,0.0140653,0,0,0,0,0
5074,Santarem,27.2966,0.363955,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,Santarem,63.5165,0.846886,pequena,92.7616,0.291814,256.337,0,837.665,24599,0,0.00459431,4.03576,0,13.1882,387.286,0
5076,Santarem,43.865,0.584867,pequena,18.3204,3.082,0,0,2129.4,3.10684,0.356174,0.070261,0,0,48.5445,0.0708273,0.00811979
5077,Santarem,22.5996,0.301327,pequena,12.6439,0.168917,0,0,0,5.98837,0,0.00747434,0,0,0,0.264977,0
5078,Santarem,53.3137,0.71085,pequena,4.18738,0.283271,0,0,140.708,0,0,0.00531329,0,0,2.63925,0,0
5079,Santarem,70.7064,0.942753,pequena,100.394,149.214,94.4171,0,44937.1,11967.8,0,2.11034,1.33534,0,635.544,169.26,0
5080,Santarem,30.1174,0.401565,pequena,6.22646,0.00326043,0.00351462,0,0,1.15936,0,0.000108257,0.000116697,0,0,0.0384945,0
5081,Santarem,15.1295,0.201727,pequena,2.95111,0,0,0,0,0,0,0,0,0,0,0,0
5082,Santarem,28.8832,0.385109,pequena,68.324,22.8724,0,0,7767.71,0,0,0.791893,0,0,268.935,0,0
5083,Santarem,90.9153,1.2122,pequena,1.37497,0.256132,0,0.0339453,259.908,0,33.5268,0.00281725,0,0.000373373,2.85879,0,0.368769
5084,Santarem,16.3081,0.217441,pequena,16.9736,1.02762,0.475125,0.452024,174.423,24.1173,40.582,0.063013,0.0291343,0.0277178,10.6955,1.47886,2.48846
5085,Santarem,25.2107,0.336142,pequena,10.6261,0.479023,0.0195364,0,183.435,1.03612,0,0.0190008,0.000774925,0,7.2761,0.0410984,0
5086,Santarem,7.81546,0.104206,pequena,17.1387,0.680696,0,0,404.385,0,0,0.0870961,0,0,51.7417,0,0
5087,Santarem,265.838,3.54451,pequena,20.6932,54.7373,1.06259,0.0184315,22082.2,35.0849,16.4173,0.205904,0.00399712,6.93334e-05,83.0661,0.131978,0.0617566
5088,Santarem,19.0772,0.254362,pequena,0.936194,0,0,0,0,0,0,0,0,0,0,0,0
5089,Santarem,45.1657,0.602209,pequena,6.52433,3.56498,0,1.68682,1648.49,0,2112.96,0.0789313,0,0.0373474,36.4987,0,46.7825
5090,Santarem,2.20371,0.0293828,pequena,8.10416,0.0696051,0,0.0789659,62.1965,0,137.443,0.0315854,0,0.0358332,28.2236,0,62.3692
5091,Santarem,51.5273,0.687031,pequena,31.5391,26.9371,0,0.720838,9840.86,0,1013.17,0.522773,0,0.0139894,190.983,0,19.6629
5092,Santarem,0.79629,0.0106172,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,Santarem,5.69203,0.0758938,pequena,62.7554,0.0844136,0.0377009,0,5.0721,0,0,0.0148301,0.00662345,0,0.891088,0,0
5094,Santarem,6.22285,0.0829713,pequena,71.7529,1.11371,0,0,139.701,0,0,0.17897,0,0,22.4497,0,0
5095,Santarem,5.60868,0.0747824,pequena,79.6056,1.91888,0,0,765.525,0,0,0.342127,0,0,136.489,0,0
5096,Santarem,5.70699,0.0760931,pequena,0,0.0186131,0.0250348,0.00751868,0,11.4156,0,0.00326146,0.0043867,0.00131745,0,2.00029,0
5097,Santarem,6.63838,0.0885117,pequena,78.0234,1.11371,0,0,139.701,0,0,0.167768,0,0,21.0444,0,0
5098,Santarem,10.2595,0.136793,pequena,60.0548,0.0838906,0,0,48.224,19.4111,0,0.00817687,0,0,4.70043,1.89202,0
5099,Santarem,14.7613,0.196818,pequena,3.02477,0.0341516,0,0,0,0.0928345,0,0.00231358,0,0,0,0.00628904,0
5100,Santarem,15.1492,0.201989,pequena,6.4829,0.122665,0.210169,6.54925,30.7374,17.8094,916.199,0.00809716,0.0138733,0.432317,2.02898,1.1756,60.4784
5101,Santarem,15.737,0.209827,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,Santarem,16.5611,0.220814,pequena,30.196,11.0605,0,0.061947,3109.35,0,187.416,0.667863,0,0.00374052,187.751,0,11.3167
5103,Santarem,19.6685,0.262247,pequena,73.0905,37.0795,1.06445,0.0429849,6657.18,79.038,0,1.88522,0.0541197,0.00218547,338.469,4.01851,0
5104,Santarem,19.8569,0.264758,pequena,66.9764,11.0342,3.10841,0.0137745,2149.34,536.414,0.461544,0.555685,0.156541,0.000693689,108.242,27.0141,0.0232436
5105,Santarem,19.9783,0.266377,pequena,3.57508,0,0.0163984,0,0,5.57533,0,0,0.000820813,0,0,0.27907,0
5106,Santarem,22.0887,0.294516,pequena,78.4269,17.6194,0.0244475,0.150221,3283.09,3.26703,140.133,0.797664,0.00110679,0.00680081,148.632,0.147905,6.34412
5107,Santarem,22.1825,0.295766,pequena,43.8782,4.0189,0,0,3034.25,0,0,0.181175,0,0,136.786,0,0
5108,Santarem,23.3659,0.311545,pequena,55.0317,2.20045,0,0.813142,452.154,0.320292,182.833,0.0941737,0,0.0348004,19.3511,0.0137077,7.82477
5109,Santarem,23.3806,0.311741,pequena,9.54857,3.99644,0.165561,2.46707,614.901,7.32001,265.293,0.17093,0.00708115,0.105518,26.2996,0.313081,11.3467
5110,Santarem,23.6902,0.315869,pequena,20.7313,1.73217,0.0127767,0,1619.57,2.43816,0,0.0731176,0.000539326,0,68.3646,0.102919,0
5111,Santarem,23.8551,0.318069,pequena,51.6508,11.7103,0,13.3167,1371.29,0,1563.79,0.49089,0,0.558234,57.4839,0,65.5536
5112,Santarem,23.9507,0.319343,pequena,41.0104,1.0858,0.958385,0.12912,716.715,130.562,0,0.0453349,0.0400149,0.00539108,29.9245,5.45127,0
5113,Santarem,24.0433,0.320578,pequena,3.71399,0.194693,0.00354269,4.22326,116.601,0.262131,724.409,0.00809761,0.000147346,0.175652,4.84964,0.0109024,30.1293
5114,Santarem,24.681,0.329079,pequena,28.2223,0.600802,0,0.0217406,60.1564,0,0,0.0243427,0,0.000880865,2.43736,0,0
5115,Santarem,25.0278,0.333704,pequena,77.7479,22.2164,53.9093,0,6899.57,3436.69,0,0.887666,2.15398,0,275.676,137.315,0
5116,Santarem,25.2564,0.336753,pequena,25.4554,5.30929,0.187457,0,786.101,12.3811,0,0.210215,0.00742215,0,31.1248,0.490216,0
5117,Santarem,25.4832,0.339777,pequena,98.0752,31.6332,100.618,0,11859.6,8506.14,0,1.24133,3.9484,0,465.39,333.794,0
5118,Santarem,25.5301,0.340401,pequena,61.5341,14.5722,76.3981,0,5229.24,5211.8,0,0.570788,2.99248,0,204.827,204.144,0
5119,Santarem,25.5491,0.340654,pequena,9.43695,0.26855,0.00019465,0,192.801,0,0,0.0105111,7.61868e-06,0,7.5463,0,0
5120,Santarem,25.7957,0.343943,pequena,46.3867,4.31781,0.0870845,0,2953.93,4.40991,0.189501,0.167385,0.00337593,0,114.513,0.170955,0.00734622
5121,Santarem,25.8055,0.344074,pequena,43.253,3.55622,0,0,629.385,0,0,0.137808,0,0,24.3895,0,0
5122,Santarem,25.8911,0.345215,pequena,53.118,4.14678,0,0.000663279,2506.07,4.91434,0,0.160162,0,2.5618e-05,96.7927,0.189808,0
5123,Santarem,25.9189,0.345586,pequena,98.1487,33.9965,91.7231,0,12950.2,7395.09,0,1.31165,3.53884,0,499.642,285.316,0
5124,Santarem,26.5301,0.353734,pequena,88.1497,69.9743,1.98568,0,24084.4,165.887,0,2.63755,0.0748466,0,907.816,6.25281,0
5125,Santarem,26.8954,0.358606,pequena,53.4571,1.35312,0,0,958.674,0,0,0.0503104,0,0,35.6445,0,0
5126,Santarem,27.0474,0.360632,pequena,35.3249,12.5321,0.0699763,0.0607818,1767.59,16.7206,0,0.463338,0.00258718,0.00224723,65.3516,0.618196,0
5127,Santarem,28.1026,0.374702,pequena,0.953276,0,0,0,0,0,0,0,0,0,0,0,0
5128,Santarem,28.2249,0.376333,pequena,24.6656,9.30365,3.86056,10.5111,2295.13,604.57,2541.95,0.329625,0.136778,0.372406,81.3157,21.4197,90.0605
5129,Santarem,28.7307,0.383076,pequena,75.8318,0.87623,2.61815,0.00224392,144.113,194.322,0,0.030498,0.0911272,7.81016e-05,5.01599,6.76357,0
5130,Santarem,29.0052,0.386735,pequena,79.7386,0,0,0,0,0.0087986,2.01108,0,0,0,0,0.000303346,0.0693352
5131,Santarem,29.1202,0.38827,pequena,0.613248,0,0.0323987,0.382941,0,2.9129,473.926,0,0.00111258,0.0131503,0,0.10003,16.2748
5132,Santarem,29.364,0.39152,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,Santarem,30.3514,0.404686,pequena,82.3816,28.2711,0,0,5192.13,0,0,0.93146,0,0,171.067,0,0
5134,Santarem,30.954,0.41272,pequena,43.8312,9.01497,29.1239,0.787123,2598.62,1427,601.883,0.291238,0.940875,0.0254288,83.9509,46.1008,19.4444
5135,Santarem,32.7544,0.436726,pequena,53.1583,21.736,0.109645,0.0683145,3911.7,0,80.1308,0.663605,0.00334749,0.00208566,119.425,0,2.44641
5136,Santarem,32.9893,0.439857,pequena,54.1332,26.3105,0.0834534,0.0114403,4337.28,0,0,0.797546,0.00252971,0.000346788,131.475,0,0
5137,Santarem,34.7656,0.463542,pequena,33.8907,16.0728,92.9882,1.09458,5358.8,4735.38,814.574,0.462317,2.67472,0.0314845,154.141,136.209,23.4304
5138,Santarem,33.9862,0.45315,pequena,86.964,61.5344,2.36357,0,14675.8,265.874,1.00689,1.81057,0.0695448,0,431.816,7.82299,0.0296264
