ecosystem,plotID,site,Tmean_GS_B_CRU,ThermGS05_abundance,ThermGSMedian_abundance,ThermGS95_abundance,debt_GSMedian_ab
grassland,9_35,9,13.8033336,0.036836885,-0.025055729,-0.065905026,0.249193681
grassland,9_36,9,13.8033336,-0.156428359,-0.056474905,0.031173029,0.280612857
grassland,9_37,9,13.8033336,-0.204653077,-0.107965862,-0.048434812,0.332103814
grassland,9_38,9,13.8033336,-0.19405008,0.112083184,0.423011545,0.112054768
grassland,9_39,9,13.8033336,-0.163240153,-0.069563898,-0.027861986,0.29370185
grassland,9_4,9,13.8033336,0.054837897,0.159174145,0.226131136,0.064963807
grassland,9_40,9,13.8033336,0.187222286,0.286116531,0.371731217,-0.061978579
grassland,9_41,9,13.8033336,-0.045081457,-0.065019002,-0.068734664,0.289156954
grassland,9_42,9,13.8033336,-0.039222807,-0.056834636,-0.065757422,0.280972588
grassland,9_43,9,13.8033336,-0.063935402,0.070856379,0.204623189,0.153281573
grassland,9_44,9,13.8033336,-0.065390494,0.019175617,0.103162271,0.204962335
grassland,9_45,9,13.8033336,0.070859263,0.063230179,0.039322754,0.160907773
grassland,9_46,9,13.8033336,-0.19916982,0.078172995,0.391958404,0.145964957
grassland,9_47,9,13.8033336,0.174962787,0.193008529,0.260245281,0.031129423
grassland,9_48,9,13.8033336,0.015368938,0.207144738,0.374399636,0.016993214
grassland,9_49,9,13.8033336,-0.048350924,-0.003917898,0.078267792,0.22805585
grassland,9_5,9,13.8033336,-0.133209461,0.000217,0.17598265,0.223920952
grassland,9_50,9,13.8033336,0.070056077,0.109098376,0.145997638,0.115039576
grassland,9_51,9,13.8033336,-0.177133389,0.056171509,0.189067971,0.167966443
grassland,9_52,9,13.8033336,-0.095722222,-0.030258081,0.00938814,0.254396033
grassland,9_53,9,13.8033336,-0.024658721,-0.003786817,0.049042469,0.227924769
grassland,9_54,9,13.8033336,-0.014386953,0.039241879,0.078486243,0.184896073
grassland,9_55,9,13.8033336,0.205779334,0.111029124,0.067099096,0.113108828
grassland,9_56,9,13.8033336,0.204688835,0.191246217,0.162200373,0.032891735
grassland,9_57,9,13.8033336,0.127594725,0.21859401,0.324859053,0.005543942
grassland,9_58,9,13.8033336,-0.089408851,-0.010555786,0.103889615,0.234693738
grassland,9_59,9,13.8033336,0.022977854,0.164712941,0.315227582,0.059425011
grassland,9_6,9,13.8033336,-0.156084222,-0.103881898,-0.075496018,0.32801985
grassland,9_60,9,13.8033336,0.06237854,0.042896529,0.05411204,0.181241423
grassland,9_61,9,13.8033336,-0.084887027,0.0358993,0.166934147,0.188238652
grassland,9_62,9,13.8033336,-0.071545321,-0.015959076,0.102837308,0.240097028
grassland,9_63,9,13.8033336,0.038353716,0.134128722,0.267141183,0.09000923
grassland,9_64,9,13.8033336,-0.178171596,-0.016606662,0.086284011,0.240744614
grassland,9_65,9,13.8033336,-0.029559643,0.059599121,0.187022021,0.164538831
grassland,9_66,9,13.8033336,0.001494915,0.056985002,0.099550431,0.16715295
grassland,9_67,9,13.8033336,-0.029957549,0.017411491,0.068311633,0.206726461
grassland,9_68,9,13.8033336,-0.06383608,0.133017295,0.332023502,0.091120657
grassland,9_69,9,13.8033336,0.012228253,0.20567756,0.411710203,0.018460392
grassland,9_7,9,13.8033336,-0.078003425,0.132732026,0.340722455,0.091405926
grassland,9_70,9,13.8033336,-0.004688243,0.119773829,0.183926612,0.104364123
grassland,9_71,9,13.8033336,-0.01339781,0.089710755,0.170028367,0.134427197
grassland,9_72,9,13.8033336,-0.017949929,0.049275462,0.128588452,0.17486249
grassland,9_73,9,13.8033336,0.020765227,0.154484388,0.339695387,0.069653564
grassland,9_74,9,13.8033336,-0.056282641,-0.029788659,-0.001346965,0.253926611
grassland,9_75,9,13.8033336,-0.035729649,0.153761943,0.299886578,0.070376009
grassland,9_76,9,13.8033336,-0.048977568,0.110784824,0.284054157,0.113353128
grassland,9_77,9,13.8033336,0.095041544,0.117163707,0.120330458,0.106974245
grassland,9_78,9,13.8033336,-0.089270628,0.054927657,0.24628175,0.169210295
grassland,9_79,9,13.8033336,0.00063,0.056073809,0.122742964,0.168064143
grassland,9_8,9,13.8033336,0.081712249,0.201366209,0.304674179,0.022771743
grassland,9_80,9,13.8033336,-0.103219338,0.087021819,0.176748134,0.137116133
grassland,9_81,9,13.8033336,0.157615304,0.111764569,0.117050829,0.112373383
grassland,9_82,9,13.8033336,0.036179191,0.182515774,0.345262737,0.041622178
grassland,9_83,9,13.8033336,0.002305872,-0.015564033,-0.037483107,0.239701985
grassland,9_84,9,13.8033336,0.065591125,0.110351548,0.128969262,0.113786404
grassland,9_85,9,13.8033336,-0.10376186,0.029810231,0.124718953,0.194327721
grassland,9_86,9,13.8033336,-0.039293633,0.002344909,0.043325213,0.221793043
grassland,9_87,9,13.8033336,0.02958352,0.057328174,0.090721754,0.166809778
grassland,9_88,9,13.8033336,-0.00309444,0.014280822,0.035869686,0.20985713
grassland,9_89,9,13.8033336,0.167908457,0.198983926,0.200612473,0.025154026
grassland,9_9,9,13.8033336,-0.01247199,-0.010679709,-0.01887469,0.234817661
grassland,9_90,9,13.8033336,-0.047262841,-0.007948,0.009284468,0.232085952
grassland,9_91,9,13.8033336,-0.086402171,-0.051448434,-0.048391707,0.275586386
grassland,9_92,9,13.8033336,-0.055189639,0.04148784,0.180324371,0.182650112
grassland,9_93,9,13.8033336,0.065853804,0.125800698,0.254843962,0.098337254
grassland,9_94,9,13.8033336,0.081424325,0.123410953,0.165420977,0.100726999
grassland,9_95,9,13.8033336,0.057249275,0.167917712,0.261466005,0.05622024
grassland,9_96,9,13.8033336,-0.105761217,0.003640091,0.147002803,0.220497861
grassland,9_97,9,13.8033336,-0.173333499,-0.041711233,0.085496085,0.265849185
grassland,9_98,9,13.8033336,-0.168435278,0.088994186,0.343741339,0.135143766
grassland,9_99,9,13.8033336,0.231735031,0.228533631,0.242525449,-0.004395679
grassland,BECK_1,BECK,14.06333348,0.061626603,0.205845434,0.251358959,0.198321303
grassland,BECK_10,BECK,14.06333348,-0.032831468,0.16286135,0.362376018,0.241305387
grassland,BECK_11,BECK,14.06333348,-0.907072636,0.343181734,1.634446667,0.060985003
grassland,BECK_12,BECK,14.06333348,0.015460726,-0.095939681,-0.159830214,0.500106418
grassland,BECK_13,BECK,14.06333348,0.217666002,0.028893716,-0.019269894,0.375273021
grassland,BECK_14,BECK,14.06333348,0.219081399,0.157125084,0.189752021,0.247041653
grassland,BECK_15,BECK,14.06333348,0.013202556,-0.021095019,-0.037475154,0.425261756
grassland,BECK_16,BECK,14.06333348,0.380746421,0.045757288,-0.058759168,0.358409449
grassland,BECK_17,BECK,14.06333348,0.130899339,0.21630345,0.21376521,0.187863287
grassland,BECK_18,BECK,14.06333348,-0.005273742,0.163432059,0.416325374,0.240734678
grassland,BECK_19,BECK,14.06333348,0.205074196,-0.010558466,0.014367338,0.414725203
grassland,BECK_2,BECK,14.06333348,0.010274196,0.010818625,0.055308487,0.393348112
grassland,BECK_20,BECK,14.06333348,-0.21654109,-0.160292412,0.040896924,0.564459149
grassland,BECK_21,BECK,14.06333348,-0.598870894,-0.221319416,0.196267514,0.625486153
grassland,BECK_22,BECK,14.06333348,-1.085070496,0.392484291,1.74822906,0.011682446
grassland,BECK_23,BECK,14.06333348,-0.963059407,0.295954384,1.448713701,0.108212353
grassland,BECK_24,BECK,14.06333348,-2.040121217,0.483765672,2.839821128,-0.079598935
grassland,BECK_25,BECK,14.06333348,-0.356829102,-0.254451869,-0.091927266,0.658618606
grassland,BECK_26,BECK,14.06333348,-1.561918107,-0.022858266,1.332506783,0.427025003
grassland,BECK_27,BECK,14.06333348,0.49802289,0.162997094,-0.045110675,0.241169643
grassland,BECK_28,BECK,14.06333348,-1.146134018,0.359138591,1.559557663,0.045028146
grassland,BECK_29,BECK,14.06333348,-0.408528753,0.098499244,0.545990297,0.305667493
grassland,BECK_3,BECK,14.06333348,-0.373759141,-0.168287391,0.086376766,0.572454128
grassland,BECK_30,BECK,14.06333348,-1.247470698,0.266919591,1.729106794,0.137247146
grassland,BECK_31,BECK,14.06333348,0.119381647,-0.072780741,-0.326686155,0.476947478
grassland,BECK_32,BECK,14.06333348,0.259786025,-0.041760809,-0.270478139,0.445927546
grassland,BECK_33,BECK,14.06333348,0.024489779,0.194185337,0.379806327,0.2099814
grassland,BECK_34,BECK,14.06333348,0.07380495,0.146597184,0.134271959,0.257569553
grassland,BECK_35,BECK,14.06333348,0.193609397,-0.102189122,-0.129867306,0.506355859
grassland,BECK_36,BECK,14.06333348,-0.301775916,-0.13786675,0.097495699,0.542033487
grassland,BECK_37,BECK,14.06333348,-0.055151672,-0.057194925,0.021178683,0.461361662
grassland,BECK_38,BECK,14.06333348,-0.81187146,-0.357987144,0.06146367,0.762153881
grassland,BECK_39,BECK,14.06333348,0.125535528,0.196485606,0.25093288,0.207681131
grassland,BECK_4,BECK,14.06333348,-0.013842204,-0.038060219,0.00042,0.442226956
grassland,BECK_40,BECK,14.06333348,-0.257600945,-0.040997362,0.18722659,0.445164099
grassland,BECK_41,BECK,14.06333348,-0.260552664,-0.211337753,0.010172885,0.61550449
grassland,BECK_42,BECK,14.06333348,0.464086152,0.449472075,0.600894961,-0.045305338
grassland,BECK_5,BECK,14.06333348,-0.040753818,0.075143275,0.203521578,0.329023462
grassland,BECK_6,BECK,14.06333348,-1.663646336,0.611484834,2.843371086,-0.207318097
grassland,BECK_7,BECK,14.06333348,0.079039372,0.123283669,0.168125365,0.280883068
grassland,BECK_8,BECK,14.06333348,-0.151946722,-0.091107312,0.090562558,0.495274049
grassland,BECK_9,BECK,14.06333348,-0.288182591,0.023856559,0.327186295,0.380310178
grassland,BEN_ANGLIA_1,BEN_ANGLIA,13.96666694,-0.00524949,0.006485192,0.023916744,0.024181468
grassland,BEN_ANGLIA_2,BEN_ANGLIA,13.96666694,-0.17033784,-0.060713379,0.016771071,0.091380039
grassland,BEN_ANGLIA_3,BEN_ANGLIA,13.96666694,-0.037650975,-0.030515735,-0.004202903,0.061182395
grassland,BEN_ANGLIA_4,BEN_ANGLIA,13.96666694,-0.375767447,-0.169826926,0.00042,0.200493586
grassland,BEN_ANGLIA_5,BEN_ANGLIA,13.96666694,-0.054399731,-0.018071042,0.016655203,0.048737702
grassland,BEN_ANGLIA_52,BEN_ANGLIA,13.96666694,0.049056095,0.06185095,0.105305894,-0.03118429
grassland,BEN_ANGLIA_53,BEN_ANGLIA,13.96666694,0.033673895,-0.046357668,-0.094637138,0.077024328
grassland,BEN_ANGLIA_54,BEN_ANGLIA,13.96666694,-0.052920548,-0.016956651,0.009063852,0.047623311
grassland,BEN_ANGLIA_55,BEN_ANGLIA,13.96666694,-0.377351996,-0.153496997,0.03550192,0.184163657
grassland,BEN_ANGLIA_56,BEN_ANGLIA,13.96666694,-0.157364536,-0.094303412,-0.002651697,0.124970072
grassland,BEN_ANGLIA_57,BEN_ANGLIA,13.96666694,-0.009344993,-0.010877366,-0.022751239,0.041544026
grassland,BEN_ANGLIA_58,BEN_ANGLIA,13.96666694,-0.075713381,-0.107457742,-0.140355415,0.138124402
grassland,BEN_ANGLIA_59,BEN_ANGLIA,13.96666694,-0.027591859,0.071804602,0.096381546,-0.041137942
grassland,BEN_ANGLIA_6,BEN_ANGLIA,13.96666694,0.013973192,0.021336302,0.032802907,0.009330358
grassland,BEN_ANGLIA_60,BEN_ANGLIA,13.96666694,-0.102679415,-0.048537739,0.082750417,0.079204399
grassland,BEN_ANGLIA_61,BEN_ANGLIA,13.96666694,-0.065672067,-0.047189104,-0.041776798,0.077855764
grassland,BEN_ANGLIA_62,BEN_ANGLIA,13.96666694,-0.150306689,-0.11061537,-0.034229834,0.14128203
grassland,BEN_ANGLIA_63,BEN_ANGLIA,13.96666694,0.068807386,-0.144581986,-0.313824943,0.175248646
grassland,BEN_ANGLIA_64,BEN_ANGLIA,13.96666694,0.02885546,-0.134187678,-0.298271932,0.164854338
grassland,BEN_ANGLIA_65,BEN_ANGLIA,13.96666694,-0.059361755,-0.056858533,-0.057666847,0.087525193
grassland,BEN_ANGLIA_66,BEN_ANGLIA,13.96666694,-0.081772329,-0.162331513,-0.21115424,0.192998173
grassland,BEN_ANGLIA_67,BEN_ANGLIA,13.96666694,-0.240277298,-0.099724032,0.032600995,0.130390692
grassland,BEN_ANGLIA_68,BEN_ANGLIA,13.96666694,-0.053507771,0.041970592,0.130633836,-0.011303932
grassland,BEN_ANGLIA_69,BEN_ANGLIA,13.96666694,0.137795559,0.108417913,0.029590305,-0.077751253
grassland,BEN_ANGLIA_7,BEN_ANGLIA,13.96666694,-0.19133006,-0.070559673,0.025694963,0.101226333
grassland,BEN_ANGLIA_8,BEN_ANGLIA,13.96666694,-0.387628841,-0.178507953,0.022983152,0.209174613
grassland,BEN_ANGLIA_9,BEN_ANGLIA,13.96666694,-0.057907344,-0.021295273,0.05470795,0.051961933
grassland,BEN_DORSET_10,BEN_DORSET,13.84000025,-0.070083453,-0.023545882,0.014018957,0.04887921
grassland,BEN_DORSET_11,BEN_DORSET,13.84000025,-0.099108808,0.002007436,0.124089534,0.023325892
grassland,BEN_DORSET_12,BEN_DORSET,13.84000025,-0.157920429,-0.0784842,-0.018120836,0.103817528
grassland,BEN_DORSET_13,BEN_DORSET,13.84000025,-0.101955718,-0.056558618,-0.011900715,0.081891946
grassland,BEN_DORSET_14,BEN_DORSET,13.84000025,0.01625421,0.024777589,0.03690195,0.000555739
grassland,BEN_DORSET_15,BEN_DORSET,13.84000025,0.00771406,0.014529939,0.031244012,0.010803389
grassland,BEN_DORSET_16,BEN_DORSET,13.84000025,-0.032668528,-0.02210752,-0.000212,0.047440848
grassland,BEN_DORSET_17,BEN_DORSET,13.84000025,-0.071550519,-0.041373425,-0.019913002,0.066706753
grassland,BEN_DORSET_18,BEN_DORSET,13.84000025,-0.268272899,-0.136505697,-0.018665485,0.161839025
grassland,BEN_DORSET_19,BEN_DORSET,13.84000025,0.041435151,0.02899809,-0.017006373,-0.003664762
grassland,BEN_DORSET_20,BEN_DORSET,13.84000025,0.011281141,-0.013448518,-0.011966079,0.038781846
grassland,BEN_DORSET_21,BEN_DORSET,13.84000025,0.006192468,0.046611343,0.085451138,-0.021278015
grassland,BEN_DORSET_22,BEN_DORSET,13.84000025,-0.040867005,-0.056174095,-0.064296847,0.081507423
grassland,BEN_DORSET_23,BEN_DORSET,13.84000025,0.057530557,0.026151658,-0.009148198,-0.00081833
grassland,BEN_DORSET_24,BEN_DORSET,13.84000025,0.054425278,0.050304705,0.033586845,-0.024971377
grassland,BEN_DORSET_25,BEN_DORSET,13.84000025,0.053338519,0.02383185,0.002488704,0.001501478
grassland,BEN_DORSET_26,BEN_DORSET,13.84000025,0.041914498,0.064182882,0.057076732,-0.038849554
grassland,BEN_DORSET_27,BEN_DORSET,13.84000025,0.069449353,-0.025825662,-0.077940461,0.05115899
grassland,BEN_DORSET_28,BEN_DORSET,13.84000025,-0.116113426,-0.094450418,-0.065620401,0.119783746
grassland,BEN_DORSET_29,BEN_DORSET,13.84000025,-0.019702433,-0.008361948,0.036427758,0.033695276
grassland,BEN_DORSET_30,BEN_DORSET,13.84000025,0.054969823,0.017957329,0.004247358,0.007375999
grassland,BEN_DORSET_31,BEN_DORSET,13.84000025,0.05161562,0.013525514,0.002506679,0.011807814
grassland,BEN_DORSET_32,BEN_DORSET,13.84000025,-0.064366363,-0.069956056,-0.066095536,0.095289384
grassland,BEN_DORSET_33,BEN_DORSET,13.84000025,0.046240624,0.029559328,0.00259432,-0.004226
grassland,BEN_DORSET_34,BEN_DORSET,13.84000025,0.020500752,0.025587154,0.022503824,-0.000253826
grassland,BEN_DORSET_35,BEN_DORSET,13.84000025,-0.069056268,-0.063742171,-0.078308232,0.089075499
grassland,BEN_DORSET_36,BEN_DORSET,13.84000025,0.00391011,-0.010930148,-0.015505726,0.036263476
grassland,BEN_DORSET_37,BEN_DORSET,13.84000025,-0.138146862,-0.043009714,0.057138117,0.068343042
grassland,BEN_DORSET_38,BEN_DORSET,13.84000025,-0.050380642,-0.043496924,0.017060653,0.068830252
grassland,BEN_DORSET_39,BEN_DORSET,13.84000025,-0.1059452,-0.070184387,-0.019407066,0.095517715
grassland,BEN_DORSET_40,BEN_DORSET,13.84000025,0.043734384,-0.002057405,-0.039976495,0.027390733
grassland,BEN_DORSET_41,BEN_DORSET,13.84000025,0.145696379,0.068004457,0.038985988,-0.042671129
grassland,BEN_DORSET_42,BEN_DORSET,13.84000025,-0.051638909,-0.058801919,-0.06442932,0.084135247
grassland,BEN_DORSET_43,BEN_DORSET,13.84000025,0.040765824,0.016573381,0.011799488,0.008759947
grassland,BEN_DORSET_44,BEN_DORSET,13.84000025,0.057202733,0.004201226,-0.037408057,0.021132102
grassland,BEN_DORSET_45,BEN_DORSET,13.84000025,-0.042314309,-0.023245316,-0.001482992,0.048578644
grassland,BEN_DORSET_46,BEN_DORSET,13.84000025,-0.077317121,-0.04335588,-0.030135329,0.068689208
grassland,BEN_DORSET_47,BEN_DORSET,13.84000025,-0.145817184,-0.043022275,0.070195578,0.068355603
grassland,BEN_DORSET_48,BEN_DORSET,13.84000025,-0.02779844,0.043345456,0.121603053,-0.018012128
grassland,BEN_DORSET_49,BEN_DORSET,13.84000025,-0.030219896,0.007024354,0.060806434,0.018308974
grassland,BEN_DORSET_50,BEN_DORSET,13.84000025,0.007021679,0.002947079,-0.004902219,0.022386249
grassland,BEN_DORSET_51,BEN_DORSET,13.84000025,-0.011401899,0.007657566,0.051310959,0.017675762
grassland,BEN_KENT_70,BEN_KENT,14.56333361,-0.077544509,-0.02289344,0.014852391,0.016226772
grassland,BEN_KENT_71,BEN_KENT,14.56333361,-0.040276919,-0.011316531,-0.013331609,0.004649863
grassland,BEN_KENT_72,BEN_KENT,14.56333361,-0.049210983,-0.040918814,-0.044749554,0.034252146
grassland,BEN_KENT_73,BEN_KENT,14.56333361,-0.107242931,-0.077699566,-0.055280184,0.071032898
grassland,BEN_KENT_74,BEN_KENT,14.56333361,-0.339964523,-0.147226582,0.109130957,0.140559914
grassland,BEN_KENT_75,BEN_KENT,14.56333361,0.021033449,-0.021351534,-0.07371306,0.014684866
grassland,BEN_YORK_76,BEN_YORK,13.25666688,0.025991754,-0.009399982,-0.00514831,0.056733316
grassland,BEN_YORK_77,BEN_YORK,13.25666688,-0.07590016,-0.019467974,0.009492348,0.066801308
grassland,BEN_YORK_78,BEN_YORK,13.25666688,-0.222442225,-0.112808637,-0.014423735,0.160141971
grassland,BEN_YORK_79,BEN_YORK,13.25666688,0.007186187,0.030363321,0.038223013,0.016970013
grassland,BEN_YORK_80,BEN_YORK,13.25666688,-0.111126569,-0.010643042,0.074315383,0.057976376
grassland,BEN_YORK_81,BEN_YORK,13.25666688,-0.0019637,0.019631242,0.052755321,0.027702092
grassland,BEN_YORK_82,BEN_YORK,13.25666688,-0.062999029,-0.020023072,0.007573751,0.067356406
grassland,BEN_YORK_83,BEN_YORK,13.25666688,-0.18161314,-0.091599546,0.048428365,0.13893288
grassland,BEN_YORK_84,BEN_YORK,13.25666688,-0.034232053,0.002274581,0.031721444,0.045058753
grassland,BEN_YORK_85,BEN_YORK,13.25666688,-0.096349507,-0.019284167,0.072812476,0.066617501
grassland,BEN_YORK_86,BEN_YORK,13.25666688,-0.213597486,-0.080985416,0.047293241,0.12831875
grassland,BEN_YORK_87,BEN_YORK,13.25666688,0.123297473,0.057684933,0.046579805,-0.010351599
grassland,BEN_YORK_88,BEN_YORK,13.25666688,0.057433505,0.018018224,0.006958897,0.02931511
grassland,BEN_YORK_89,BEN_YORK,13.25666688,0.063706633,0.05173188,0.068378617,-0.004398546
grassland,BEN_YORK_90,BEN_YORK,13.25666688,-0.191030651,-0.070018817,0.009040729,0.117352151
grassland,BEN_YORK_91,BEN_YORK,13.25666688,-0.126144891,-0.004824337,0.089355959,0.052157671
grassland,HAGG_1,HAGG,13.71000023,0.133876559,0.070713555,0.030659197,-0.079908971
grassland,HAGG_10,HAGG,13.71000023,0.019660225,0.007139904,0.028859973,-0.01633532
grassland,HAGG_11,HAGG,13.71000023,0.0311568,0.013436178,0.007462628,-0.022631594
grassland,HAGG_12,HAGG,13.71000023,0.000955,0.008129743,0.025849202,-0.017325159
grassland,HAGG_13,HAGG,13.71000023,0.00085,-0.009662685,-0.016705358,0.000467269
grassland,HAGG_14,HAGG,13.71000023,-0.00714885,-0.007499372,-0.004891556,-0.001696044
grassland,HAGG_15,HAGG,13.71000023,-0.018524354,-0.002634584,0.006138744,-0.006560832
grassland,HAGG_16,HAGG,13.71000023,0.032844506,0.014379316,-0.002929027,-0.023574732
grassland,HAGG_17,HAGG,13.71000023,-0.001609186,-0.017082904,-0.01717084,0.007887488
grassland,HAGG_18,HAGG,13.71000023,-0.017405446,-0.040854497,-0.053830731,0.031659081
grassland,HAGG_19,HAGG,13.71000023,-0.080668523,-0.078457004,-0.071583316,0.069261588
grassland,HAGG_2,HAGG,13.71000023,0.099380342,0.00562885,-0.064599866,-0.014824266
grassland,HAGG_20,HAGG,13.71000023,0.013160456,-0.005190864,-0.022986752,-0.004004552
grassland,HAGG_21,HAGG,13.71000023,0.0039551,0.008723992,0.034140485,-0.017919408
grassland,HAGG_22,HAGG,13.71000023,-0.041380124,-0.02823504,0.005069421,0.019039624
grassland,HAGG_23,HAGG,13.71000023,0.066533645,0.028755328,0.001652268,-0.037950744
grassland,HAGG_24,HAGG,13.71000023,0.044192923,0.006104146,-0.025570997,-0.015299562
grassland,HAGG_25,HAGG,13.71000023,-0.05812893,-0.089886817,-0.085881929,0.080691401
grassland,HAGG_26,HAGG,13.71000023,0.073668011,0.070509963,0.04161308,-0.079705379
grassland,HAGG_27,HAGG,13.71000023,0.061951469,0.065647791,0.056592724,-0.074843207
grassland,HAGG_28,HAGG,13.71000023,0.073057572,0.030895533,0.00698183,-0.040090949
grassland,HAGG_29,HAGG,13.71000023,0.074435206,0.028711158,0.007378783,-0.037906574
grassland,HAGG_3,HAGG,13.71000023,0.060945855,0.091990749,0.111139203,-0.101186165
grassland,HAGG_30,HAGG,13.71000023,0.033711107,0.033291544,0.049398621,-0.04248696
grassland,HAGG_31,HAGG,13.71000023,0.078626666,0.083112915,0.104049422,-0.092308331
grassland,HAGG_32,HAGG,13.71000023,-0.030611706,-0.070519553,-0.108482879,0.061324137
grassland,HAGG_33,HAGG,13.71000023,0.002537134,0.007480723,0.006254956,-0.016676139
grassland,HAGG_34,HAGG,13.71000023,0.01072301,0.006311405,0.004024711,-0.015506821
grassland,HAGG_35,HAGG,13.71000023,0.060081703,0.061834029,0.06067819,-0.071029445
grassland,HAGG_36,HAGG,13.71000023,0.013014446,0.051612527,0.08194907,-0.060807943
grassland,HAGG_4,HAGG,13.71000023,-0.139712905,-0.045117022,-0.017887611,0.035921606
grassland,HAGG_5,HAGG,13.71000023,0.008124202,-0.026947939,-0.071111129,0.017752523
grassland,HAGG_6,HAGG,13.71000023,0.066386744,0.025120279,0.007056394,-0.034315695
grassland,HAGG_7,HAGG,13.71000023,-0.03653506,-0.032147504,-0.038355931,0.022952088
grassland,HAGG_8,HAGG,13.71000023,-0.000678,-0.013426416,-0.029256169,0.004231
grassland,HAGG_9,HAGG,13.71000023,-0.054397378,-0.095554274,-0.120765734,0.086358858
grassland,HAGZ_1,HAGZ,13.9200002,0.141358382,0.082877993,0.02354015,-0.06318107
grassland,HAGZ_10,HAGZ,13.9200002,-0.000387,0.018193034,0.045267801,0.001503889
grassland,HAGZ_11,HAGZ,13.9200002,-0.269066769,-0.237337836,-0.189190098,0.257034759
grassland,HAGZ_12,HAGZ,13.9200002,-0.100203101,0.014132443,0.088227406,0.00556448
grassland,HAGZ_13,HAGZ,13.9200002,-0.138593806,-0.134938511,-0.147767623,0.154635434
grassland,HAGZ_14,HAGZ,13.9200002,0.011243952,0.01859585,0.05259024,0.001101073
grassland,HAGZ_15,HAGZ,13.9200002,-0.072743618,-0.069389227,-0.000616,0.08908615
grassland,HAGZ_16,HAGZ,13.9200002,0.01073224,0.10952878,0.194123844,-0.089831857
grassland,HAGZ_17,HAGZ,13.9200002,-0.050986802,0.0231847,0.082940495,-0.003487777
grassland,HAGZ_18,HAGZ,13.9200002,0.015955387,0.044079768,0.073650564,-0.024382845
grassland,HAGZ_19,HAGZ,13.9200002,-0.029712199,0.009652959,0.107055124,0.010043964
grassland,HAGZ_2,HAGZ,13.9200002,0.058205925,-0.11486465,-0.185920168,0.134561573
grassland,HAGZ_20,HAGZ,13.9200002,-0.008288117,0.007655084,0.054678066,0.012041839
grassland,HAGZ_21,HAGZ,13.9200002,-0.179410567,-0.074201289,0.014538423,0.093898212
grassland,HAGZ_22,HAGZ,13.9200002,0.011943015,-0.026598314,-0.048188413,0.046295237
grassland,HAGZ_23,HAGZ,13.9200002,-0.063717452,-0.05600108,-0.02734642,0.075698003
grassland,HAGZ_24,HAGZ,13.9200002,0.062239898,0.033401452,0.025065792,-0.013704529
grassland,HAGZ_25,HAGZ,13.9200002,-0.064119399,-0.098018727,-0.132222131,0.11771565
grassland,HAGZ_26,HAGZ,13.9200002,0.108462031,0.118086991,0.156266134,-0.098390068
grassland,HAGZ_27,HAGZ,13.9200002,-0.002936581,-0.058836823,-0.071160295,0.078533746
grassland,HAGZ_28,HAGZ,13.9200002,-0.167182569,-0.092254232,-0.054970643,0.111951155
grassland,HAGZ_29,HAGZ,13.9200002,-0.003154227,-0.014499748,-0.036717338,0.034196671
grassland,HAGZ_3,HAGZ,13.9200002,0.099623746,0.06365275,0.096012789,-0.043955827
grassland,HAGZ_30,HAGZ,13.9200002,0.135665415,0.028694961,0.062222998,-0.008998038
grassland,HAGZ_31,HAGZ,13.9200002,-0.023520498,-0.076198893,-0.114373015,0.095895816
grassland,HAGZ_32,HAGZ,13.9200002,0.076862915,0.081596889,0.053785963,-0.061899966
grassland,HAGZ_33,HAGZ,13.9200002,0.039673825,-0.020324373,-0.040758147,0.040021296
grassland,HAGZ_34,HAGZ,13.9200002,-0.207826742,-0.092332902,0.056191096,0.112029825
grassland,HAGZ_35,HAGZ,13.9200002,-0.039650249,0.01060955,0.150053932,0.009087373
grassland,HAGZ_36,HAGZ,13.9200002,0.02701477,-0.005121848,-0.016719338,0.024818771
grassland,HAGZ_37,HAGZ,13.9200002,0.064013352,0.020819975,-0.002175828,-0.001123052
grassland,HAGZ_38,HAGZ,13.9200002,0.088947543,0.050874243,0.014951792,-0.03117732
grassland,HAGZ_39,HAGZ,13.9200002,0.046201394,0.087829098,0.126660077,-0.068132175
grassland,HAGZ_4,HAGZ,13.9200002,0.032995442,0.003247395,-0.036354666,0.016449528
grassland,HAGZ_40,HAGZ,13.9200002,0.073084654,0.103778411,0.136995377,-0.084081488
grassland,HAGZ_41,HAGZ,13.9200002,0.134901227,0.14033292,0.147033206,-0.120635997
grassland,HAGZ_42,HAGZ,13.9200002,0.101701223,0.077000968,0.079010571,-0.057304045
grassland,HAGZ_43,HAGZ,13.9200002,-0.334641969,-0.298501634,-0.256086719,0.318198557
grassland,HAGZ_44,HAGZ,13.9200002,-0.115476434,0.016615498,0.108359228,0.003081425
grassland,HAGZ_45,HAGZ,13.9200002,-0.116402305,-0.000119,0.017437086,0.019815923
grassland,HAGZ_46,HAGZ,13.9200002,0.054644323,-0.203816857,-0.28038136,0.22351378
grassland,HAGZ_47,HAGZ,13.9200002,0.118178216,0.052740489,0.035751938,-0.033043566
grassland,HAGZ_5,HAGZ,13.9200002,0.051662477,-0.056621561,-0.139400462,0.076318484
grassland,HAGZ_6,HAGZ,13.9200002,0.016335592,-0.003002639,0.003761337,0.022699562
grassland,HAGZ_7,HAGZ,13.9200002,0.057803422,-0.064873145,-0.155049446,0.084570068
