anio,dlod_decadal_ms,dlod_multidecadal_ms
1993.8316222,1.56985,-0.0908765
1993.83436,1.56976,-0.0911058
1993.8370979,1.56967,-0.0913352
1993.8398357,1.56958,-0.0915647
1993.8425736,1.56949,-0.0917941
1993.8453114,1.5694,-0.0920235
1993.8480493,1.56931,-0.092253
1993.8507871,1.56922,-0.0924825
1993.853525,1.56913,-0.092712
1993.8562628,1.56904,-0.0929416
1993.8590007,1.56896,-0.0931711
1993.8617385,1.56887,-0.0934007
1993.8644764,1.56878,-0.0936303
1993.8672142,1.56869,-0.0938599
1993.8699521,1.56861,-0.0940895
1993.8726899,1.56852,-0.0943192
1993.8754278,1.56844,-0.0945489
1993.8781656,1.56835,-0.0947786
1993.8809035,1.56826,-0.0950083
1993.8836413,1.56818,-0.095238
1993.8863792,1.56809,-0.0954678
1993.889117,1.56801,-0.0956975
1993.8918549,1.56793,-0.0959273
1993.8945927,1.56784,-0.0961571
1993.8973306,1.56776,-0.096387
1993.9000684,1.56768,-0.0966168
1993.9028063,1.5676,-0.0968467
1993.9055441,1.56751,-0.0970766
1993.908282,1.56743,-0.0973065
1993.9110198,1.56736,-0.0975364
1993.9137577,1.56727,-0.0977664
1993.9164956,1.5672,-0.0979963
1993.9192334,1.56712,-0.0982263
1993.9219713,1.56704,-0.0984563
1993.9247091,1.56696,-0.0986864
1993.927447,1.56688,-0.0989164
1993.9301848,1.5668,-0.0991465
1993.9329227,1.56673,-0.0993766
1993.9356605,1.56665,-0.0996067
1993.9383984,1.56658,-0.0998368
1993.9411362,1.5665,-0.100067
1993.9438741,1.56643,-0.100297
1993.9466119,1.56635,-0.100527
1993.9493498,1.56628,-0.100758
1993.9520876,1.5662,-0.100988
1993.9548255,1.56613,-0.101218
1993.9575633,1.56606,-0.101448
1993.9603012,1.56599,-0.101679
1993.963039,1.56592,-0.101909
1993.9657769,1.56585,-0.102139
1993.9685147,1.56578,-0.10237
1993.9712526,1.56571,-0.1026
1993.9739904,1.56564,-0.10283
1993.9767283,1.56557,-0.103061
1993.9794661,1.5655,-0.103291
1993.982204,1.56544,-0.103522
1993.9849418,1.56537,-0.103752
1993.9876797,1.5653,-0.103983
1993.9904175,1.56524,-0.104213
1993.9931554,1.56517,-0.104444
1993.9958932,1.56511,-0.104674
1993.9986311,1.56505,-0.104905
1994.0013689,1.56499,-0.105135
1994.0041068,1.56493,-0.105366
1994.0068446,1.56487,-0.105596
1994.0095825,1.56481,-0.105827
1994.0123203,1.56476,-0.106058
1994.0150582,1.5647,-0.106288
1994.017796,1.56465,-0.106519
1994.0205339,1.56459,-0.10675
1994.0232717,1.56454,-0.106981
1994.0260096,1.56448,-0.107211
1994.0287474,1.56443,-0.107442
1994.0314853,1.56438,-0.107673
1994.0342231,1.56433,-0.107904
1994.036961,1.56427,-0.108135
1994.0396988,1.56422,-0.108365
1994.0424367,1.56417,-0.108596
1994.0451745,1.56412,-0.108827
1994.0479124,1.56407,-0.109058
1994.0506502,1.56402,-0.109289
1994.0533881,1.56397,-0.10952
1994.0561259,1.56393,-0.109751
1994.0588638,1.56388,-0.109982
1994.0616016,1.56383,-0.110213
1994.0643395,1.56378,-0.110444
1994.0670773,1.56373,-0.110675
1994.0698152,1.56369,-0.110906
1994.072553,1.56364,-0.111137
1994.0752909,1.5636,-0.111368
1994.0780287,1.56355,-0.1116
1994.0807666,1.56351,-0.111831
1994.0835044,1.56346,-0.112062
1994.0862423,1.56342,-0.112293
1994.0889802,1.56337,-0.112524
1994.091718,1.56333,-0.112756
1994.0944559,1.56329,-0.112987
1994.0971937,1.56324,-0.113218
1994.0999316,1.5632,-0.113449
1994.1026694,1.56316,-0.113681
1994.1054073,1.56312,-0.113912
1994.1081451,1.56307,-0.114143
1994.110883,1.56303,-0.114375
1994.1136208,1.56299,-0.114606
1994.1163587,1.56295,-0.114838
1994.1190965,1.56291,-0.115069
1994.1218344,1.56287,-0.115301
1994.1245722,1.56283,-0.115532
1994.1273101,1.56279,-0.115763
1994.1300479,1.56275,-0.115995
1994.1327858,1.56271,-0.116227
1994.1355236,1.56267,-0.116458
1994.1382615,1.56263,-0.11669
1994.1409993,1.5626,-0.116921
1994.1437372,1.56256,-0.117153
1994.146475,1.56252,-0.117384
1994.1492129,1.56248,-0.117616
1994.1519507,1.56244,-0.117848
1994.1546886,1.5624,-0.11808
1994.1574264,1.56237,-0.118311
1994.1601643,1.56233,-0.118543
1994.1629021,1.56229,-0.118775
1994.16564,1.56225,-0.119006
1994.1683778,1.56222,-0.119238
1994.1711157,1.56218,-0.11947
1994.1738535,1.56214,-0.119702
1994.1765914,1.5621,-0.119934
1994.1793292,1.56207,-0.120166
1994.1820671,1.56203,-0.120398
1994.1848049,1.56199,-0.120629
1994.1875428,1.56196,-0.120861
1994.1902806,1.56192,-0.121093
1994.1930185,1.56188,-0.121325
1994.1957563,1.56185,-0.121557
1994.1984942,1.56181,-0.121789
1994.201232,1.56177,-0.122021
1994.2039699,1.56174,-0.122253
1994.2067077,1.5617,-0.122485
1994.2094456,1.56166,-0.122717
1994.2121834,1.56163,-0.12295
1994.2149213,1.56159,-0.123182
1994.2176591,1.56155,-0.123414
1994.220397,1.56152,-0.123646
1994.2231348,1.56148,-0.123878
1994.2258727,1.56145,-0.12411
1994.2286105,1.56141,-0.124343
1994.2313484,1.56137,-0.124575
1994.2340862,1.56133,-0.124807
1994.2368241,1.5613,-0.125039
1994.2395619,1.56126,-0.125272
1994.2422998,1.56122,-0.125504
1994.2450376,1.56119,-0.125736
1994.2477755,1.56115,-0.125969
1994.2505133,1.56111,-0.126201
1994.2532512,1.56107,-0.126434
1994.255989,1.56104,-0.126666
1994.2587269,1.561,-0.126898
1994.2614648,1.56096,-0.127131
1994.2642026,1.56092,-0.127363
1994.2669405,1.56088,-0.127596
1994.2696783,1.56085,-0.127828
1994.2724162,1.56081,-0.128061
1994.275154,1.56077,-0.128294
1994.2778919,1.56073,-0.128526
1994.2806297,1.56069,-0.128759
1994.2833676,1.56065,-0.128991
1994.2861054,1.56061,-0.129224
1994.2888433,1.56057,-0.129457
1994.2915811,1.56053,-0.129689
1994.294319,1.56049,-0.129922
1994.2970568,1.56045,-0.130155
1994.2997947,1.56041,-0.130387
1994.3025325,1.56037,-0.13062
1994.3052704,1.56033,-0.130853
1994.3080082,1.56028,-0.131086
1994.3107461,1.56024,-0.131319
1994.3134839,1.5602,-0.131551
1994.3162218,1.56016,-0.131784
1994.3189596,1.56011,-0.132017
1994.3216975,1.56007,-0.13225
1994.3244353,1.56003,-0.132483
1994.3271732,1.55998,-0.132716
1994.329911,1.55994,-0.132949
1994.3326489,1.55989,-0.133182
1994.3353867,1.55985,-0.133415
1994.3381246,1.5598,-0.133648
1994.3408624,1.55976,-0.133881
1994.3436003,1.55971,-0.134114
1994.3463381,1.55966,-0.134347
1994.349076,1.55962,-0.13458
1994.3518138,1.55957,-0.134813
1994.3545517,1.55952,-0.135046
1994.3572895,1.55948,-0.135279
1994.3600274,1.55943,-0.135513
1994.3627652,1.55938,-0.135746
1994.3655031,1.55933,-0.135979
1994.3682409,1.55928,-0.136212
1994.3709788,1.55923,-0.136446
1994.3737166,1.55918,-0.136679
1994.3764545,1.55913,-0.136912
1994.3791923,1.55907,-0.137145
1994.3819302,1.55902,-0.137379
1994.384668,1.55897,-0.137612
1994.3874059,1.55892,-0.137845
1994.3901437,1.55886,-0.138079
1994.3928816,1.55881,-0.138312
1994.3956194,1.55875,-0.138546
1994.3983573,1.5587,-0.138779
1994.4010951,1.55864,-0.139013
1994.403833,1.55858,-0.139246
1994.4065708,1.55853,-0.13948
1994.4093087,1.55847,-0.139713
1994.4120465,1.55841,-0.139947
1994.4147844,1.55835,-0.14018
1994.4175222,1.55829,-0.140414
1994.4202601,1.55823,-0.140647
1994.4229979,1.55817,-0.140881
1994.4257358,1.55811,-0.141115
1994.4284736,1.55805,-0.141348
1994.4312115,1.55799,-0.141582
1994.4339493,1.55792,-0.141816
1994.4366872,1.55786,-0.142049
1994.4394251,1.5578,-0.142283
1994.4421629,1.55773,-0.142517
1994.4449008,1.55766,-0.142751
1994.4476386,1.5576,-0.142984
1994.4503765,1.55753,-0.143218
1994.4531143,1.55746,-0.143452
1994.4558522,1.55739,-0.143686
1994.45859,1.55732,-0.14392
1994.4613279,1.55725,-0.144154
1994.4640657,1.55718,-0.144388
1994.4668036,1.55711,-0.144622
1994.4695414,1.55704,-0.144856
1994.4722793,1.55697,-0.14509
1994.4750171,1.55689,-0.145323
1994.477755,1.55682,-0.145558
1994.4804928,1.55674,-0.145792
1994.4832307,1.55666,-0.146026
1994.4859685,1.55659,-0.14626
1994.4887064,1.55651,-0.146494
1994.4914442,1.55643,-0.146728
1994.4941821,1.55635,-0.146962
1994.4969199,1.55627,-0.147196
1994.4996578,1.55619,-0.14743
1994.5023956,1.55611,-0.147664
1994.5051335,1.55603,-0.147899
1994.5078713,1.55594,-0.148133
1994.5106092,1.55586,-0.148367
1994.513347,1.55577,-0.148601
1994.5160849,1.55569,-0.148836
1994.5188227,1.5556,-0.14907
1994.5215606,1.55551,-0.149304
1994.5242984,1.55542,-0.149539
1994.5270363,1.55533,-0.149773
1994.5297741,1.55524,-0.150007
1994.532512,1.55515,-0.150242
1994.5352498,1.55506,-0.150476
1994.5379877,1.55497,-0.150711
1994.5407255,1.55487,-0.150945
1994.5434634,1.55478,-0.15118
1994.5462012,1.55468,-0.151414
1994.5489391,1.55458,-0.151649
1994.5516769,1.55448,-0.151883
1994.5544148,1.55439,-0.152118
1994.5571526,1.55428,-0.152352
1994.5598905,1.55418,-0.152587
1994.5626283,1.55408,-0.152822
1994.5653662,1.55398,-0.153056
1994.568104,1.55387,-0.153291
1994.5708419,1.55377,-0.153525
1994.5735797,1.55366,-0.15376
1994.5763176,1.55356,-0.153995
1994.5790554,1.55344,-0.15423
1994.5817933,1.55334,-0.154464
1994.5845311,1.55322,-0.154699
1994.587269,1.55311,-0.154934
1994.5900068,1.553,-0.155169
1994.5927447,1.55289,-0.155404
1994.5954825,1.55277,-0.155638
1994.5982204,1.55266,-0.155873
1994.6009582,1.55254,-0.156108
1994.6036961,1.55242,-0.156343
1994.6064339,1.5523,-0.156578
1994.6091718,1.55218,-0.156813
1994.6119097,1.55206,-0.157048
1994.6146475,1.55193,-0.157283
1994.6173854,1.55181,-0.157518
1994.6201232,1.55169,-0.157753
1994.6228611,1.55156,-0.157988
1994.6255989,1.55143,-0.158223
1994.6283368,1.5513,-0.158458
1994.6310746,1.55117,-0.158693
1994.6338125,1.55104,-0.158928
1994.6365503,1.55091,-0.159163
1994.6392882,1.55078,-0.159399
1994.642026,1.55064,-0.159634
1994.6447639,1.5505,-0.159869
1994.6475017,1.55037,-0.160104
1994.6502396,1.55023,-0.160339
1994.6529774,1.55009,-0.160575
1994.6557153,1.54995,-0.16081
1994.6584531,1.5498,-0.161045
1994.661191,1.54966,-0.16128
1994.6639288,1.54951,-0.161516
1994.6666667,1.54937,-0.161751
1994.6694045,1.54922,-0.161986
1994.6721424,1.54907,-0.162222
1994.6748802,1.54892,-0.162457
1994.6776181,1.54877,-0.162693
1994.6803559,1.54861,-0.162928
1994.6830938,1.54846,-0.163164
1994.6858316,1.5483,-0.163399
1994.6885695,1.54815,-0.163635
1994.6913073,1.54799,-0.16387
1994.6940452,1.54783,-0.164106
1994.696783,1.54767,-0.164341
1994.6995209,1.54751,-0.164577
1994.7022587,1.54734,-0.164812
1994.7049966,1.54718,-0.165048
1994.7077344,1.547,-0.165284
1994.7104723,1.54684,-0.165519
1994.7132101,1.54667,-0.165755
1994.715948,1.5465,-0.165991
1994.7186858,1.54632,-0.166226
1994.7214237,1.54615,-0.166462
1994.7241615,1.54597,-0.166698
1994.7268994,1.5458,-0.166934
1994.7296372,1.54562,-0.167169
1994.7323751,1.54544,-0.167405
1994.7351129,1.54526,-0.167641
1994.7378508,1.54507,-0.167877
1994.7405886,1.54489,-0.168113
1994.7433265,1.5447,-0.168349
1994.7460643,1.54451,-0.168584
1994.7488022,1.54433,-0.16882
1994.75154,1.54413,-0.169056
1994.7542779,1.54394,-0.169292
1994.7570157,1.54375,-0.169528
1994.7597536,1.54355,-0.169764
1994.7624914,1.54335,-0.17
1994.7652293,1.54315,-0.170236
1994.7679671,1.54295,-0.170472
1994.770705,1.54275,-0.170708
1994.7734428,1.54255,-0.170945
1994.7761807,1.54234,-0.171181
1994.7789185,1.54214,-0.171417
1994.7816564,1.54193,-0.171653
1994.7843943,1.54172,-0.171889
1994.7871321,1.5415,-0.172125
1994.78987,1.54129,-0.172361
1994.7926078,1.54108,-0.172598
1994.7953457,1.54086,-0.172834
1994.7980835,1.54064,-0.17307
1994.8008214,1.54042,-0.173306
1994.8035592,1.5402,-0.173543
1994.8062971,1.53998,-0.173779
1994.8090349,1.53975,-0.174015
1994.8117728,1.53952,-0.174252
1994.8145106,1.5393,-0.174488
1994.8172485,1.53906,-0.174724
1994.8199863,1.53883,-0.174961
1994.8227242,1.53859,-0.175197
1994.825462,1.53836,-0.175434
1994.8281999,1.53813,-0.17567
1994.8309377,1.53788,-0.175907
1994.8336756,1.53764,-0.176143
1994.8364134,1.5374,-0.17638
1994.8391513,1.53715,-0.176616
1994.8418891,1.53691,-0.176853
1994.844627,1.53666,-0.177089
1994.8473648,1.53641,-0.177326
1994.8501027,1.53616,-0.177563
1994.8528405,1.5359,-0.177799
1994.8555784,1.53565,-0.178036
1994.8583162,1.53539,-0.178273
1994.8610541,1.53513,-0.178509
1994.8637919,1.53487,-0.178746
1994.8665298,1.5346,-0.178983
1994.8692676,1.53434,-0.17922
1994.8720055,1.53408,-0.179456
1994.8747433,1.5338,-0.179693
1994.8774812,1.53353,-0.17993
1994.880219,1.53327,-0.180167
1994.8829569,1.53298,-0.180404
1994.8856947,1.53271,-0.18064
1994.8884326,1.53243,-0.180877
1994.8911704,1.53215,-0.181114
1994.8939083,1.53187,-0.181351
1994.8966461,1.53158,-0.181588
1994.899384,1.5313,-0.181825
1994.9021218,1.531,-0.182062
1994.9048597,1.53072,-0.182299
1994.9075975,1.53043,-0.182536
1994.9103354,1.53013,-0.182773
1994.9130732,1.52984,-0.18301
1994.9158111,1.52954,-0.183247
1994.9185489,1.52923,-0.183484
1994.9212868,1.52894,-0.183721
1994.9240246,1.52862,-0.183958
1994.9267625,1.52832,-0.184196
1994.9295003,1.52802,-0.184433
1994.9322382,1.5277,-0.18467
1994.934976,1.52739,-0.184907
1994.9377139,1.52708,-0.185144
1994.9404517,1.52676,-0.185381
1994.9431896,1.52644,-0.185619
1994.9459274,1.52611,-0.185856
1994.9486653,1.52579,-0.186093
1994.9514031,1.52547,-0.186331
1994.954141,1.52514,-0.186568
1994.9568789,1.52481,-0.186805
1994.9596167,1.52449,-0.187043
1994.9623546,1.52414,-0.18728
1994.9650924,1.52381,-0.187517
1994.9678303,1.52347,-0.187755
1994.9705681,1.52313,-0.187992
1994.973306,1.52279,-0.18823
1994.9760438,1.52244,-0.188467
1994.9787817,1.5221,-0.188705
1994.9815195,1.52174,-0.188942
1994.9842574,1.52139,-0.18918
1994.9869952,1.52104,-0.189417
1994.9897331,1.52068,-0.189655
1994.9924709,1.52033,-0.189892
1994.9952088,1.51997,-0.19013
1994.9979466,1.5196,-0.190368
1995.0006845,1.51925,-0.190605
1995.0034223,1.51889,-0.190843
1995.0061602,1.51853,-0.191081
1995.008898,1.51818,-0.191318
1995.0116359,1.51781,-0.191556
1995.0143737,1.51744,-0.191794
1995.0171116,1.51708,-0.192031
1995.0198494,1.5167,-0.192269
1995.0225873,1.51633,-0.192507
1995.0253251,1.51595,-0.192745
1995.028063,1.51558,-0.192983
1995.0308008,1.51521,-0.19322
1995.0335387,1.51482,-0.193458
1995.0362765,1.51444,-0.193696
1995.0390144,1.51406,-0.193934
1995.0417522,1.51366,-0.194172
1995.0444901,1.51328,-0.19441
1995.0472279,1.51287,-0.194648
1995.0499658,1.51249,-0.194886
1995.0527036,1.51209,-0.195124
1995.0554415,1.51169,-0.195362
1995.0581793,1.51129,-0.1956
1995.0609172,1.51089,-0.195838
1995.063655,1.51048,-0.196076
1995.0663929,1.51008,-0.196314
1995.0691307,1.50966,-0.196552
1995.0718686,1.50925,-0.19679
1995.0746064,1.50885,-0.197028
1995.0773443,1.50842,-0.197267
1995.0800821,1.50801,-0.197505
1995.08282,1.50758,-0.197743
1995.0855578,1.50716,-0.197981
1995.0882957,1.50674,-0.198219
1995.0910335,1.50631,-0.198458
1995.0937714,1.50589,-0.198696
1995.0965092,1.50546,-0.198934
1995.0992471,1.50502,-0.199172
1995.1019849,1.50459,-0.199411
1995.1047228,1.50415,-0.199649
1995.1074606,1.50371,-0.199887
1995.1101985,1.50328,-0.200126
1995.1129363,1.50283,-0.200364
1995.1156742,1.50239,-0.200603
1995.118412,1.50195,-0.200841
1995.1211499,1.50149,-0.201079
1995.1238877,1.50104,-0.201318
1995.1266256,1.50058,-0.201556
1995.1293634,1.50013,-0.201795
1995.1321013,1.49968,-0.202033
1995.1348392,1.49921,-0.202272
1995.137577,1.49876,-0.20251
1995.1403149,1.4983,-0.202749
1995.1430527,1.49783,-0.202988
1995.1457906,1.49737,-0.203226
1995.1485284,1.49689,-0.203465
1995.1512663,1.49643,-0.203703
1995.1540041,1.49596,-0.203942
1995.156742,1.49548,-0.204181
1995.1594798,1.49501,-0.204419
1995.1622177,1.49452,-0.204658
1995.1649555,1.49405,-0.204897
1995.1676934,1.49357,-0.205136
1995.1704312,1.49308,-0.205374
1995.1731691,1.4926,-0.205613
1995.1759069,1.49212,-0.205852
1995.1786448,1.49162,-0.206091
1995.1813826,1.49113,-0.20633
1995.1841205,1.49063,-0.206568
1995.1868583,1.49014,-0.206807
1995.1895962,1.48965,-0.207046
1995.192334,1.48914,-0.207285
1995.1950719,1.48865,-0.207524
1995.1978097,1.48815,-0.207763
1995.2005476,1.48763,-0.208002
1995.2032854,1.48714,-0.208241
1995.2060233,1.48662,-0.20848
1995.2087611,1.48611,-0.208719
1995.211499,1.48561,-0.208958
1995.2142368,1.48508,-0.209197
1995.2169747,1.48458,-0.209436
1995.2197125,1.48407,-0.209675
1995.2224504,1.48354,-0.209914
1995.2251882,1.48302,-0.210153
1995.2279261,1.48249,-0.210392
1995.2306639,1.48197,-0.210631
1995.2334018,1.48145,-0.210871
1995.2361396,1.48091,-0.21111
1995.2388775,1.48039,-0.211349
1995.2416153,1.47985,-0.211588
1995.2443532,1.47932,-0.211827
1995.247091,1.4788,-0.212067
1995.2498289,1.47825,-0.212306
1995.2525667,1.47772,-0.212545
1995.2553046,1.47718,-0.212785
1995.2580424,1.47663,-0.213024
1995.2607803,1.47609,-0.213263
1995.2635181,1.47554,-0.213503
1995.266256,1.475,-0.213742
1995.2689938,1.47446,-0.213981
1995.2717317,1.47389,-0.214221
1995.2744695,1.47335,-0.21446
1995.2772074,1.47281,-0.2147
1995.2799452,1.47224,-0.214939
1995.2826831,1.47169,-0.215179
1995.2854209,1.47112,-0.215418
1995.2881588,1.47057,-0.215658
1995.2908966,1.47001,-0.215897
1995.2936345,1.46944,-0.216137
1995.2963723,1.46888,-0.216376
1995.2991102,1.46832,-0.216616
1995.301848,1.46774,-0.216855
1995.3045859,1.46718,-0.217095
1995.3073238,1.46659,-0.217335
1995.3100616,1.46603,-0.217574
1995.3127995,1.46546,-0.217814
1995.3155373,1.46487,-0.218054
1995.3182752,1.4643,-0.218293
1995.321013,1.46371,-0.218533
1995.3237509,1.46314,-0.218773
1995.3264887,1.46256,-0.219013
1995.3292266,1.46196,-0.219252
1995.3319644,1.46139,-0.219492
1995.3347023,1.46081,-0.219732
1995.3374401,1.4602,-0.219972
1995.340178,1.45962,-0.220212
1995.3429158,1.45902,-0.220452
1995.3456537,1.45843,-0.220691
1995.3483915,1.45785,-0.220931
1995.3511294,1.45724,-0.221171
1995.3538672,1.45665,-0.221411
1995.3566051,1.45605,-0.221651
1995.3593429,1.45544,-0.221891
1995.3620808,1.45485,-0.222131
1995.3648186,1.45423,-0.222371
1995.3675565,1.45363,-0.222611
1995.3702943,1.45303,-0.222851
1995.3730322,1.45241,-0.223091
1995.37577,1.45181,-0.223331
1995.3785079,1.45121,-0.223571
1995.3812457,1.45058,-0.223811
1995.3839836,1.44997,-0.224052
1995.3867214,1.44934,-0.224292
1995.3894593,1.44874,-0.224532
1995.3921971,1.44813,-0.224772
1995.394935,1.44749,-0.225012
1995.3976728,1.44688,-0.225252
1995.4004107,1.44624,-0.225493
1995.4031485,1.44563,-0.225733
1995.4058864,1.44501,-0.225973
1995.4086242,1.44437,-0.226213
1995.4113621,1.44375,-0.226454
1995.4140999,1.44313,-0.226694
1995.4168378,1.44248,-0.226934
1995.4195756,1.44186,-0.227175
1995.4223135,1.44121,-0.227415
1995.4250513,1.44058,-0.227655
1995.4277892,1.43995,-0.227896
1995.430527,1.4393,-0.228136
1995.4332649,1.43867,-0.228377
1995.4360027,1.43804,-0.228617
1995.4387406,1.43738,-0.228857
1995.4414784,1.43675,-0.229098
1995.4442163,1.43609,-0.229338
1995.4469541,1.43545,-0.229579
1995.449692,1.43481,-0.229819
1995.4524298,1.43415,-0.23006
1995.4551677,1.43351,-0.2303
1995.4579055,1.43287,-0.230541
1995.4606434,1.4322,-0.230782
1995.4633812,1.43156,-0.231022
1995.4661191,1.43089,-0.231263
1995.4688569,1.43024,-0.231504
1995.4715948,1.42959,-0.231744
1995.4743326,1.42892,-0.231985
1995.4770705,1.42826,-0.232226
1995.4798084,1.42761,-0.232466
1995.4825462,1.42693,-0.232707
1995.4852841,1.42628,-0.232948
1995.4880219,1.4256,-0.233188
1995.4907598,1.42494,-0.233429
1995.4934976,1.42428,-0.23367
1995.4962355,1.4236,-0.233911
1995.4989733,1.42294,-0.234152
1995.5017112,1.42225,-0.234392
1995.504449,1.42159,-0.234633
1995.5071869,1.42093,-0.234874
1995.5099247,1.42024,-0.235115
1995.5126626,1.41957,-0.235356
1995.5154004,1.4189,-0.235597
1995.5181383,1.41821,-0.235838
1995.5208761,1.41754,-0.236079
1995.523614,1.41684,-0.23632
1995.5263518,1.41617,-0.236561
1995.5290897,1.4155,-0.236802
1995.5318275,1.4148,-0.237043
1995.5345654,1.41412,-0.237284
1995.5373032,1.41344,-0.237525
1995.5400411,1.41274,-0.237766
1995.5427789,1.41206,-0.238007
1995.5455168,1.41136,-0.238248
1995.5482546,1.41068,-0.238489
1995.5509925,1.40999,-0.23873
1995.5537303,1.40928,-0.238972
1995.5564682,1.4086,-0.239213
1995.559206,1.40792,-0.239454
1995.5619439,1.4072,-0.239695
1995.5646817,1.40652,-0.239936
1995.5674196,1.4058,-0.240177
1995.5701574,1.40511,-0.240419
1995.5728953,1.40442,-0.24066
1995.5756331,1.4037,-0.240901
1995.578371,1.40301,-0.241143
1995.5811088,1.40229,-0.241384
1995.5838467,1.4016,-0.241625
1995.5865845,1.4009,-0.241867
1995.5893224,1.40018,-0.242108
1995.5920602,1.39948,-0.242349
1995.5947981,1.39878,-0.242591
1995.5975359,1.39806,-0.242832
1995.6002738,1.39736,-0.243074
1995.6030116,1.39663,-0.243315
1995.6057495,1.39592,-0.243556
1995.6084873,1.39522,-0.243798
1995.6112252,1.39449,-0.244039
1995.613963,1.39378,-0.244281
1995.6167009,1.39308,-0.244522
1995.6194387,1.39234,-0.244764
1995.6221766,1.39164,-0.245005
1995.6249144,1.3909,-0.245247
1995.6276523,1.39019,-0.245489
1995.6303901,1.38948,-0.24573
1995.633128,1.38874,-0.245972
1995.6358658,1.38803,-0.246213
1995.6386037,1.38731,-0.246455
1995.6413415,1.38657,-0.246697
1995.6440794,1.38586,-0.246938
1995.6468172,1.38511,-0.24718
1995.6495551,1.3844,-0.247422
1995.652293,1.38368,-0.247664
1995.6550308,1.38293,-0.247905
1995.6577687,1.38221,-0.248147
1995.6605065,1.38146,-0.248389
1995.6632444,1.38074,-0.248631
1995.6659822,1.38002,-0.248872
1995.6687201,1.37927,-0.249114
1995.6714579,1.37855,-0.249356
1995.6741958,1.37782,-0.249598
1995.6769336,1.37707,-0.24984
1995.6796715,1.37634,-0.250082
1995.6824093,1.37559,-0.250324
1995.6851472,1.37486,-0.250566
1995.687885,1.37413,-0.250807
1995.6906229,1.37337,-0.251049
1995.6933607,1.37264,-0.251291
1995.6960986,1.37191,-0.251533
1995.6988364,1.37115,-0.251775
1995.7015743,1.37042,-0.252017
1995.7043121,1.36966,-0.252259
1995.70705,1.36892,-0.252501
1995.7097878,1.36819,-0.252743
1995.7125257,1.36742,-0.252986
1995.7152635,1.36669,-0.253228
1995.7180014,1.36595,-0.25347
1995.7207392,1.36518,-0.253712
1995.7234771,1.36445,-0.253954
1995.7262149,1.36368,-0.254196
1995.7289528,1.36294,-0.254438
1995.7316906,1.3622,-0.25468
1995.7344285,1.36143,-0.254923
1995.7371663,1.36068,-0.255165
1995.7399042,1.35991,-0.255407
1995.742642,1.35917,-0.255649
1995.7453799,1.35843,-0.255892
1995.7481177,1.35765,-0.256134
1995.7508556,1.35691,-0.256376
1995.7535934,1.35616,-0.256618
1995.7563313,1.35539,-0.256861
1995.7590691,1.35464,-0.257103
1995.761807,1.35386,-0.257345
1995.7645448,1.35311,-0.257588
1995.7672827,1.35236,-0.25783
1995.7700205,1.35158,-0.258073
1995.7727584,1.35083,-0.258315
1995.7754962,1.35008,-0.258557
1995.7782341,1.3493,-0.2588
1995.7809719,1.34855,-0.259042
1995.7837098,1.34777,-0.259285
1995.7864476,1.34701,-0.259527
1995.7891855,1.34626,-0.25977
1995.7919233,1.34548,-0.260012
1995.7946612,1.34472,-0.260255
1995.797399,1.34396,-0.260497
1995.8001369,1.34318,-0.26074
1995.8028747,1.34242,-0.260983
1995.8056126,1.34164,-0.261225
1995.8083504,1.34088,-0.261468
1995.8110883,1.34012,-0.26171
1995.8138261,1.33933,-0.261953
1995.816564,1.33857,-0.262196
1995.8193018,1.33778,-0.262438
1995.8220397,1.33702,-0.262681
1995.8247775,1.33626,-0.262924
1995.8275154,1.33547,-0.263166
1995.8302533,1.33471,-0.263409
1995.8329911,1.33394,-0.263652
1995.835729,1.33315,-0.263895
1995.8384668,1.33239,-0.264137
1995.8412047,1.33159,-0.26438
1995.8439425,1.33083,-0.264623
1995.8466804,1.33006,-0.264866
1995.8494182,1.32927,-0.265109
1995.8521561,1.3285,-0.265351
1995.8548939,1.32773,-0.265594
1995.8576318,1.32694,-0.265837
1995.8603696,1.32617,-0.26608
1995.8631075,1.32537,-0.266323
1995.8658453,1.32461,-0.266566
1995.8685832,1.32384,-0.266809
1995.871321,1.32304,-0.267052
1995.8740589,1.32227,-0.267295
1995.8767967,1.3215,-0.267538
1995.8795346,1.3207,-0.267781
1995.8822724,1.31993,-0.268024
1995.8850103,1.31913,-0.268267
1995.8877481,1.31836,-0.26851
1995.890486,1.31758,-0.268753
1995.8932238,1.31678,-0.268996
1995.8959617,1.31601,-0.269239
1995.8986995,1.31524,-0.269482
1995.9014374,1.31443,-0.269725
1995.9041752,1.31366,-0.269968
1995.9069131,1.31286,-0.270211
1995.9096509,1.31208,-0.270455
1995.9123888,1.31131,-0.270698
1995.9151266,1.3105,-0.270941
1995.9178645,1.30973,-0.271184
1995.9206023,1.30892,-0.271427
1995.9233402,1.30815,-0.271671
1995.926078,1.30737,-0.271914
1995.9288159,1.30656,-0.272157
1995.9315537,1.30579,-0.2724
1995.9342916,1.30501,-0.272644
1995.9370294,1.3042,-0.272887
1995.9397673,1.30342,-0.27313
1995.9425051,1.30262,-0.273374
1995.945243,1.30184,-0.273617
1995.9479808,1.30106,-0.27386
1995.9507187,1.30025,-0.274104
1995.9534565,1.29947,-0.274347
1995.9561944,1.29869,-0.27459
1995.9589322,1.29788,-0.274834
1995.9616701,1.2971,-0.275077
