Stimuli,DF,Duration,Pitch,AMVariance,SpectralCentroid,ShannonEntropy,Roughness,AttackSlope,rmsEnergy,Brightness,SpectralSkewness,SpectralSpread
animalSounds_093,608.0,3.148843537414966,293.1203600260635,0.035730352889239,1665.5277468731358,0.8203186887903196,16.321257789287777,4.565165558500767,0.1649496952194524,0.5214619625579855,3.364953000437356,1793.8800377175867
animalSounds_094,845.9999999999999,2.20843537414966,867.2167183793972,0.041754426913690725,1471.8833471078744,0.8060110114134491,53.350543112639755,2.8106726097536368,0.1892810860654338,0.5643617688688447,4.894408288985188,1353.2231797389509
animalSounds_095,795.9999999999999,3.122721088435374,770.739806200342,0.03056613117574647,1477.710319546404,0.7726641115743288,0.0,9.735850234607259,0.13543418949256017,0.4374243706993602,4.156525194748731,1688.3533306478646
animalSounds_096,718.0,4.037006802721089,453.39764883054283,0.045748628056156114,1673.8170531819612,0.8135225038760319,23.865786794842087,4.356864691038073,0.18090600117744057,0.5401705439485461,3.9182895862090987,1947.2337144868882
animalSounds_097,633.0,4.2982312925170065,578.3035207027723,0.03352114438391359,1598.7379474493675,0.8127934039540534,0.4923971699156847,8.69721064073263,0.15808484870364717,0.6131466118351497,4.642293555985548,1895.3265425060772
animalSounds_098,953.0,3.3578231292517007,730.6553818731514,0.0526507678334905,1361.4653859669484,0.8031246097967903,2.5157124060824203,2.430610687778281,0.2034719257562724,0.423301825416916,4.641008115202417,1776.061967893985
animalSounds_099,558.9999999999999,2.809251700680272,570.6440916893098,0.04072961142408555,1820.2407839428943,0.7905084272109654,0.0,4.331939306082326,0.1687505152202265,0.4965451201594195,2.8886422772702147,2440.555171610474
animalSounds_100,634.0,3.7235374149659863,306.43806031380313,0.046846594281028976,2067.388131193783,0.8495301547031173,105.38453711719637,4.473196670341433,0.18418441307454567,0.5956342752361523,3.1622590847299756,2408.2883645317715
animalSounds_101,630.0,4.19374149659864,699.4027978750951,0.07371981496495013,1748.6728609352074,0.8325052253681774,40.58273125035795,4.511974819099522,0.2459272083921555,0.48090875559830176,3.575677330284653,2255.930153662063
animalSounds_102,722.0,2.652517006802721,721.963739941367,0.04024311542574649,1945.4293242619733,0.8311955614251018,129.79615488204786,13.628634508173038,0.17764203565260056,0.5357492748478847,2.9593555007528307,2250.0656387258546
animalSounds_103,1113.9999999999998,2.7831292517006805,264.3261101144004,0.034969131451944566,1487.1501903200158,0.8123826586213718,75.30943920671122,8.732282438308122,0.18219910155676886,0.5029351722165801,4.033942985568935,1963.9715996203013
animalSounds_104,724.0,2.600272108843537,759.9325513580094,0.06106754464465778,1314.8178357711831,0.7549549193115132,100.9037681767449,3.929033402346553,0.29057409582821025,0.3377765010734035,4.490927713969216,1522.2596806817207
animalSounds_105,582.0,2.992108843537415,620.360250302379,0.03835047128201876,1863.3210519077277,0.8363402476079662,8.40310093475851,4.402464054022987,0.17370924856119893,0.6116751838618738,3.115559975975568,2227.8559024534366
animalSounds_106,521.0,2.7308843537414966,659.7440595794973,0.041897877824144586,1677.8429933381472,0.8122217879498729,1.6469067916460733,6.771721117928858,0.18067533874769745,0.4388038632644653,3.4547964765844257,2425.66966840476
animalSounds_107,687.0,2.652517006802721,319.9843032249703,0.04911389819343854,1601.3829688187125,0.8000670897152556,2.4502019338418557,10.004433794985232,0.2223919227046473,0.4066672092608982,3.7097905628205687,2287.3206350765818
animalSounds_108,807.0,2.156190476190476,305.1275976945506,0.028242209225838703,1992.4006039881808,0.8288317759977445,168.8121154053043,8.78342757592921,0.18906070395361269,0.7011437236497435,2.829164490144928,1767.648501146244
animalSounds_109,1185.0,1.999455782312925,282.7973492830167,0.06198622124570702,1218.6411829049093,0.7597235135237685,12.270692757068494,10.714288044808818,0.22477500447282012,0.32098961270790005,4.665450337582376,2068.578895069931
animalSounds_110,1291.9999999999998,3.0965986394557823,332.6950170829043,0.040252683698620235,1642.0735043149793,0.8297439622734865,0.24358083082740975,4.570660652456913,0.18818054882133672,0.5993729251321913,3.450816924966499,1566.7475974033441
animalSounds_111,1293.9999999999998,3.174965986394558,629.1182835903146,0.031229478960305833,1384.0413947784616,0.785445920504303,1.845963534409456,5.293494942782545,0.15523282565796073,0.6381041348426971,5.724534753502327,1355.0326450419716
animalSounds_112,2213.0,2.0517006802721087,,0.08599416850550046,3356.656026955291,0.7976136827766731,288.5560814225982,55.812722663226516,0.2807720047639027,0.9902977267136784,1.1822514632040992,1284.193546043613
