meander_id,cuenca,tipo_canal_codigo,tipo_canal_nombre,slope_t1_pct,slope_t2_pct,migration_m_yr_t1,migration_m_yr_t2,migration_norm_t1,migration_norm_t2,curvatura_R_t1,curvatura_R_t2,sinuosidad_C_t1,sinuosidad_C_t2
UYTRB_M285,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.098516506,0.105588568,0.754,1.9673,0.01947,0.04547,3.60463,2.78503,2.46793,2.31464
UYTRB_M286,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.081946055,0.075819418,1.29913,3.41825,0.02894,0.06854,4.16067,3.96109,1.51261,1.37817
UYTRB_M287,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,1.019702101,0.878105383,1.98433,2.78492,0.04587,0.05527,3.23052,2.23916,2.03811,1.84036
UYTRB_M288,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.242723356,0.237445091,1.55942,2.07515,0.03303,0.04619,5.32161,5.73145,1.92498,1.99027
UYTRB_M289,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.047746656,0.041130823,1.16933,2.12254,0.02031,0.03637,2.96707,3.12419,1.66542,1.65408
UYTRB_M290,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.213427241,0.194820613,1.74167,3.03587,0.03648,0.05178,5.22771,4.4003,2.13311,1.86773
UYTRB_M291,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.018307474,0.017080635,1.684,2.57397,0.0323,0.04321,3.4119,2.27383,2.83552,2.66908
UYTRB_M292,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.00207911,0.002071144,0.68267,0.70508,0.01458,0.01442,4.53529,4.36751,3.52021,3.46891
UYTRB_M293,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.153639332,0.139924721,4.35367,7.16444,0.09971,0.1639,3.35948,3.43821,3.60285,3.59867
UYTRB_M294,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.163840419,0.202831185,1.022,3.88,0.02088,0.07858,3.21093,2.62787,3.32527,3.31429
UYTRB_M295,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.471333744,0.561130297,1.47933,1.06303,0.02991,0.0223,4.02333,3.25696,3.35341,3.39942
UYTRB_M296,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.001155075,0.001114047,0.824,0.93159,0.01776,0.01754,6.52302,5.83931,3.22367,3.04889
UYTRB_M297,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.03718457,0.034169343,0.65367,0.87683,0.01489,0.01704,2.72255,2.33979,3.21475,3.00917
UYTRB_M298,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.087223882,0.084037144,0.71533,1.22349,0.01786,0.02588,1.88611,1.30631,3.31855,3.10451
UYTRB_M299,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.081022504,0.075556759,0.73533,0.96556,0.01822,0.02215,2.62339,2.45745,3.29623,3.20155
UYTRB_M300,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.088021583,0.086560601,0.981,1.3619,0.01793,0.02035,3.05725,2.2548,2.92293,2.65485
UYTRB_M301,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.040035031,0.037473125,0.418,1.01111,0.00684,0.0148,3.56451,3.33183,2.73563,2.59298
UYTRB_M302,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.054948829,0.049049262,0.76667,1.32048,0.02261,0.032,2.12935,2.03463,3.53359,3.27842
UYTRB_M303,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.123346387,0.121798971,1.07433,1.37016,0.03409,0.03888,2.20764,1.88135,3.6179,3.46734
UYTRB_M304,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.093570535,0.086393711,1.28033,1.71016,0.03843,0.05124,2.23206,2.09858,3.51403,3.51488
UYTRB_M305,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.160621068,0.133537101,0.61333,1.42714,0.01807,0.04238,2.06263,1.8331,3.49143,3.51087
UYTRB_M306,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.059039719,0.050856508,0.7954,0.81,0.02809,0.02437,2.17793,1.93499,3.69147,3.47964
UYTRB_M307,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.383978497,0.307485346,0.707,1.02508,0.0251,0.03202,2.00109,1.40398,3.65335,3.48152
UYTRB_M308,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.04167752,0.037312041,0.951,0.75238,0.028,0.02083,1.94716,1.72443,3.40202,3.33404
UYTRB_M309,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.352785536,0.335551703,0.78833,1.18683,0.02472,0.03482,1.23558,1.05504,3.47609,3.38656
UYTRB_M310,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.2327442,0.19643471,0.865,0.97254,0.03041,0.03426,2.03672,2.03017,3.56049,3.54787
UYTRB_M311,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.23907359,0.196674561,0.59433,1.47873,0.02075,0.04846,2.48506,2.35115,3.50362,3.42472
UYTRB_M312,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.537118742,0.562151165,0.85867,1.26857,0.03144,0.04386,2.05176,1.6615,3.52386,3.45936
UYTRB_M313,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.032476495,0.028537727,0.93133,1.31762,0.03536,0.04203,2.0583,1.57195,3.55242,3.32757
UYTRB_M314,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.266079075,0.239742277,0.64733,1.5427,0.01891,0.04282,2.75606,2.42326,3.16859,3.10011
UYTRB_M315,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.705165336,0.642784994,0.74633,1.07159,0.02324,0.03111,3.25983,2.94402,3.25025,3.15778
UYTRB_M316,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.011404459,0.010362605,0.43967,1.29111,0.01391,0.04131,2.09788,2.1589,3.2679,3.28477
UYTRB_M317,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.153441893,0.147930818,0.803,1.26333,0.03083,0.04254,1.89437,1.70091,3.52386,3.35869
UYTRB_M318,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.067649844,0.066365808,1.24733,1.47048,0.04596,0.0481,2.31323,1.62427,3.41102,3.24405
UYTRB_M319,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.062547888,0.057185338,0.95267,1.24683,0.03115,0.04444,2.06759,2.08826,3.293,3.40108
UYTRB_M320,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.051178382,0.042113834,0.70533,1.08206,0.01737,0.02582,1.72635,1.60549,2.95017,2.90457
UYTRB_M321,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.156070154,0.132398453,0.70133,1.02381,0.01912,0.0232,2.12288,1.87121,3.10259,2.85931
UYTRB_M322,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.040601717,0.036131301,1.452,2.26984,0.04584,0.06037,1.63802,1.10394,3.35439,3.12664
UYTRB_M323,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.11087358,0.10261541,0.65433,1.3846,0.021,0.03791,1.62978,1.18194,3.42624,3.218
UYTRB_M324,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.022528484,0.019831498,0.79767,1.52587,0.01914,0.04228,3.28074,3.53898,3.07234,3.25251
UYTRB_M325,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.106977615,0.093739015,0.79633,1.46032,0.02225,0.04439,2.00185,2.19192,3.26043,3.37464
UYTRB_M326,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.056975187,0.056019794,0.98633,1.16413,0.03025,0.03471,1.97165,1.59691,3.41551,3.37578
UYTRB_M327,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.031088727,0.026638607,0.83833,1.40365,0.02506,0.03257,1.48931,1.09151,3.38353,3.05287
UYTRB_M328,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.003282051,0.003051975,1.10667,1.57317,0.03011,0.03405,1.41958,0.96546,3.30008,3.00514
UYTRB_M329,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.017553637,0.017158251,1.39967,1.61302,0.02938,0.02923,2.49565,2.05284,2.99011,2.79816
UYTRB_M330,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.039690907,0.036697248,1.39233,1.49238,0.0272,0.02862,2.44776,2.30409,2.93622,2.90904
UYTRB_M331,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.047206552,0.043773893,0.87467,1.21063,0.01761,0.02144,2.86668,2.34908,3.00358,2.82666
UYTRB_M332,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.054139067,0.047397483,0.79867,1.63968,0.01741,0.02897,1.91337,1.51251,3.08612,2.8132
UYTRB_M333,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.089770636,0.087437746,0.78767,1.06476,0.01386,0.01538,2.5221,2.10304,2.80479,2.55531
UYTRB_M334,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.029018311,0.026043023,0.76767,0.99032,0.0171,0.02535,2.5637,2.7696,2.89808,3.07477
UYTRB_M335,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.033951678,0.037648358,0.71233,1.62,0.0128,0.02089,3.50235,2.5739,2.5985,2.21048
UYTRB_M336,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.022237912,0.020818731,1.317,1.34968,0.02762,0.02778,3.25463,3.30317,2.63093,2.60694
UYTRB_M337,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.040665077,0.038619731,1.13433,1.63413,0.02514,0.03455,3.74123,3.79021,2.80826,2.75393
UYTRB_M338,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.039141624,0.035397186,1.09233,1.60556,0.02548,0.03516,2.41007,2.22894,2.93488,2.85354
UYTRB_M339,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.140482323,0.136806184,1.08067,1.23317,0.02559,0.0275,4.08366,3.5022,3.01365,2.93867
UYTRB_M340,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.267092035,0.421713563,1.19867,1.94242,0.03149,0.04481,1.84642,1.60882,3.16284,2.99682
UYTRB_M341,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.475297382,0.539570968,1.42333,1.63349,0.03054,0.02565,4.00043,3.26887,2.98221,2.59405
UYTRB_M342,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.323984287,0.323912867,0.958,1.3881,0.01867,0.01969,4.39502,3.19655,2.88422,2.47056
UYTRB_M343,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.015030531,0.014723782,1.14167,1.21746,0.01688,0.01412,4.01389,3.06907,2.60091,2.28875
UYTRB_M344,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.111295986,0.108989846,0.943,1.44603,0.01852,0.02025,3.1908,2.21731,2.98592,2.542
UYTRB_M345,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.007003917,0.006998219,0.95767,1.56794,0.01303,0.016,5.43234,4.09103,2.40304,2.03331
UYTRB_M346,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.009637811,0.009526758,1.287,1.1746,0.02161,0.01355,5.97003,4.06258,2.70829,2.21782
UYTRB_M347,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.001122442,0.001115115,0.86267,1.42708,0.01427,0.01791,5.54566,4.19835,2.65649,2.29877
UYTRB_M348,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.001613189,0.001407862,2.075,3.81222,0.03627,0.04626,3.55213,3.04546,2.8181,2.35625
UYTRB_M349,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.288504939,0.288218377,1.736,3.0646,0.02795,0.03692,3.39082,2.45605,2.75798,2.3758
UYTRB_M350,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.26248503,0.24070906,1.20767,1.64635,0.02054,0.02015,3.83228,2.59489,2.87575,2.45793
UYTRB_M351,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.586765405,0.53023562,1.07467,1.96683,0.01681,0.02111,3.03829,2.50863,2.62569,2.13517
UYTRB_M352,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.055368942,0.052426319,1.23067,1.47048,0.01866,0.01975,6.53178,5.86393,2.06255,1.91136
UYTRB_M353,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.046635402,0.044858472,0.71533,1.03683,0.01128,0.01258,5.3717,3.9823,1.41971,1.07643
UYTRB_M354,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.078039035,0.073681289,0.77367,1.07444,0.01513,0.01763,4.2783,3.40443,2.10821,1.87582
UYTRB_M355,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.238087815,0.226810842,1.01033,1.85346,0.02024,0.03478,3.81832,3.24199,2.20761,2.1242
UYTRB_M356,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.038238846,0.034371545,1.08133,1.14365,0.02251,0.01703,5.57788,4.20744,1.48026,1.06074
UYTRB_M357,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.013789965,0.013186436,1.145,2.17667,0.01748,0.02691,4.56114,3.64033,1.07301,0.80358
UYTRB_M358,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.012954752,0.011903132,1.348,1.22476,0.02561,0.0191,3.08722,2.45469,1.66019,1.41056
UYTRB_M359,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.017340038,0.016681031,1.21167,1.55667,0.01799,0.01705,3.3435,2.3617,1.04452,0.64003
UYTRB_M360,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.151343443,0.148617328,0.843,1.33683,0.00994,0.01368,5.54009,4.76175,1.03895,0.85224
UYTRB_M361,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.080245551,0.080401202,0.84067,1.09079,0.01333,0.01466,3.4167,2.76856,1.12061,0.9182
UYTRB_M362,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.065424838,0.065959435,0.98467,1.39635,0.0138,0.01918,3.84623,3.22566,0.96054,0.93669
UYTRB_M363,Yarlung_Tsangpo,5,densely grass-vegetated-coarse-grained sand,0.038932661,0.038511818,0.763,0.92635,0.01103,0.01219,8.63696,8.63726,1.702,1.58732
UYTRB_M364,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.001049767,0.001009377,0.25467,0.6619,0.0057,0.01472,3.2258,3.22049,3.34027,3.32762
UYTRB_M365,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.018123822,0.017880878,0.353,0.73556,0.00954,0.0213,5.07555,5.49594,3.53246,3.62579
UYTRB_M366,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.024592986,0.024274594,0.423,0.48397,0.01114,0.01117,2.91732,2.55282,3.31671,3.14504
UYTRB_M367,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.012014465,0.011466181,0.35933,0.56778,0.01082,0.01578,4.10534,3.82018,3.31507,3.21583
UYTRB_M368,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.676500079,0.682779726,0.299,0.49127,0.01134,0.01827,5.21767,4.86479,3.45847,3.4401
UYTRB_M369,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.042903264,0.040888925,0.71433,0.62873,0.02345,0.01902,2.85659,2.63474,3.08749,2.97811
UYTRB_M370,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.158224719,0.157933181,0.56333,0.6581,0.01443,0.01514,4.24276,3.72664,1.68125,1.55229
UYTRB_M371,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.176681047,0.153273018,0.472,0.46127,0.01255,0.01189,3.40485,3.48289,2.57342,2.55507
UYTRB_M372,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.129811827,0.123261077,0.50633,0.46905,0.01341,0.01207,2.79676,2.61498,1.72499,1.6964
UYTRB_M373,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.12914057,0.109370799,0.05733,0.57651,0.00206,0.01939,3.74449,3.78552,2.42199,2.34478
UYTRB_M374,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.003524726,0.003336373,0.41133,0.58143,0.01345,0.01773,2.95931,2.94069,2.30412,2.20944
UYTRB_M375,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.004150239,0.003398605,0.37333,0.57603,0.01256,0.01721,2.48699,2.37035,2.0368,1.88159
UYTRB_M376,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.007576045,0.007581453,0.45967,0.59381,0.01641,0.01923,3.83022,3.10979,2.41525,2.29239
UYTRB_M377,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.128988152,0.130518769,0.58767,0.89444,0.01978,0.02697,4.60193,3.89399,2.05168,1.89954
UYTRB_M378,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.127917451,0.127367352,0.60725,0.76365,0.0169,0.01808,2.90151,2.27705,1.78871,1.59306
UYTRB_M379,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.004125625,0.003955227,0.627,0.63143,0.01675,0.01479,5.22623,4.77115,1.74174,1.56663
UYTRB_M380,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.003735385,0.002836853,0.908,1.36429,0.02464,0.03168,1.71795,1.36071,2.05917,1.86134
UYTRB_M381,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.005434684,0.005310518,0.667,0.69048,0.0165,0.01446,3.68555,2.90707,2.81481,2.59488
UYTRB_M382,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.346016485,0.306730545,0.72233,1.03937,0.01762,0.02081,2.17133,1.76238,2.87081,2.61892
UYTRB_M383,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.18972857,0.188344608,0.556,0.63238,0.01461,0.01606,3.77158,3.55976,3.14747,3.10291
UYTRB_M384,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.607148278,0.557965505,0.45967,0.83762,0.01202,0.01979,2.93058,2.76324,3.12203,2.99146
UYTRB_M385,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.432673696,0.457662229,0.63367,0.96683,0.01527,0.01626,3.98196,2.95629,3.03687,2.58709
UYTRB_M386,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002293539,0.002085006,0.628,0.68937,0.01547,0.01788,3.96337,4.37152,3.61102,3.67581
UYTRB_M387,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.004166688,0.004325088,0.97967,1.73429,0.01623,0.02175,2.34587,1.66356,3.11316,2.73725
UYTRB_M388,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.005283295,0.004624527,0.855,1.32111,0.0224,0.02667,3.21847,2.35412,3.78837,3.45503
UYTRB_M389,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.008618795,0.008628401,0.841,1.92714,0.0201,0.03907,5.59239,4.60238,3.24515,3.03883
UYTRB_M390,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.012827955,0.011828813,0.701,1.97063,0.01455,0.02931,4.49611,3.21289,3.12341,2.68461
UYTRB_M391,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002437568,0.002627218,2.31319,3.08758,0.04439,0.04472,5.57792,4.08257,3.26099,2.89777
UYTRB_M392,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.00345765,0.003802462,1.203,3.37571,0.02542,0.06399,4.10272,3.1971,3.68088,3.53785
UYTRB_M393,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.297530497,0.296538629,0.65067,2.31508,0.0129,0.0405,8.52842,7.45209,3.07928,2.92683
UYTRB_M394,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.003383522,0.003249118,0.51427,0.59794,0.01183,0.01204,5.06205,4.41149,3.38588,3.21726
UYTRB_M395,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.006780542,0.006398157,0.792,1.92429,0.01656,0.03246,3.55853,2.86365,3.53905,3.27181
UYTRB_M396,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.342909804,0.423235636,0.913,2.54364,0.01792,0.0524,3.28105,3.06043,1.93767,2.02637
UYTRB_M397,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.159364137,0.153266003,0.93967,1.40667,0.02061,0.02717,4.16679,3.74912,2.25577,2.09172
UYTRB_M398,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.46669778,0.357732995,0.561,0.89317,0.01003,0.00849,2.91199,2.35412,1.21427,0.3898
UYTRB_M399,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.101621068,0.103172556,0.91367,1.0846,0.01577,0.01613,8.61576,7.14471,2.01558,1.81929
UYTRB_M400,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.207452094,0.226184301,0.43567,0.78698,0.00651,0.00947,7.03008,5.23639,1.58002,1.30519
UYTRB_M401,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.153038654,0.150495223,0.563,1.48476,0.00952,0.01802,4.21753,2.89939,3.29949,2.86603
UYTRB_M402,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.001011329,0.001002766,0.89667,1.6681,0.01735,0.02908,6.35087,5.7567,2.62536,2.48708
UYTRB_M403,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.012064473,0.011342798,0.54667,0.72254,0.01346,0.01554,3.67004,3.17954,3.46801,3.28628
UYTRB_M404,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.003165559,0.004316454,0.98067,0.83433,0.01753,0.01553,3.68461,3.66379,1.81367,1.86912
UYTRB_M405,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.000783655,0.000785427,0.50933,1.03,0.00758,0.01465,2.99451,3.26681,2.64496,2.58613
UYTRB_M406,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.001174481,0.001149328,1.09467,1.37667,0.01355,0.01464,3.57321,3.04591,2.34307,2.14516
UYTRB_M407,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.003225347,0.003153165,0.61133,1.20778,0.00677,0.01115,3.53532,3.08148,1.06658,0.82776
UYTRB_M408,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.00373638,0.003728596,1.15533,2.48683,0.0129,0.02326,5.1375,4.27497,2.18872,1.95934
UYTRB_M409,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.003580059,0.00345917,0.797,0.95778,0.0085,0.00822,3.76878,3.24639,0.8388,0.55548
UYTRB_M410,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.08841746,0.087876379,0.87567,1.28032,0.00603,0.00804,2.93113,2.63944,0.44821,0.32656
UYTRB_M411,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.003607121,0.003704155,1.09033,1.19175,0.00741,0.00742,4.6488,4.16295,0.79702,0.68238
UYTRB_M412,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.004199727,0.004235464,0.443,1.0481,0.00315,0.0063,3.44252,2.85467,0.52552,0.29671
UYTRB_M413,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.07324174,0.074512564,1.25667,1.46746,0.02162,0.01958,6.5044,5.09076,1.66669,1.35102
UYTRB_M414,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002394507,0.002296246,0.85074,0.97,0.02172,0.02484,2.37568,2.29157,3.03062,3.03469
UYTRB_M415,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.516436588,0.521540282,0.78958,0.93533,0.01478,0.01691,2.90513,2.6796,2.58069,2.52695
UYTRB_M416,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.149517539,0.149256383,0.73306,1.0025,0.01893,0.02361,3.12468,2.69175,3.01794,2.9067
UYTRB_M417,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002679528,0.002602986,0.75444,1.5075,0.01226,0.02137,4.99101,4.33877,2.37475,2.19861
UYTRB_M418,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.003833253,0.003548784,0.75963,1.05283,0.0173,0.02135,2.30788,1.91239,2.8165,2.66822
UYTRB_M419,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002544222,0.002424664,0.47556,1.05933,0.01206,0.02356,2.31347,1.9602,2.92626,2.76319
UYTRB_M420,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.180511525,0.172250864,0.57815,0.97633,0.01092,0.01642,4.52009,4.06594,2.70116,2.55333
UYTRB_M421,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.136531819,0.107206798,1.5125,3.32767,0.03417,0.07548,2.92515,2.55271,2.81601,2.83186
UYTRB_M422,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.001803337,0.001762078,0.8663,1.45533,0.02003,0.0291,4.04017,3.46269,2.78685,2.6021
UYTRB_M423,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.061835271,0.05609696,1.29403,2.72367,0.03189,0.05007,3.97293,2.96525,2.82427,2.45735
UYTRB_M424,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.175370071,0.168847615,0.79444,1.36367,0.01604,0.02148,4.3074,3.16915,2.05941,1.7512
UYTRB_M425,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.101139846,0.117790717,1.11407,1.9485,0.02435,0.0337,3.74988,2.93198,1.90189,1.611
UYTRB_M426,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.795248391,1.257252118,1.26378,1.3005,0.03333,0.02835,2.95481,2.28334,2.21116,1.96616
UYTRB_M427,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.06099157,0.06509934,0.92764,1.73733,0.01686,0.02539,6.83998,5.86231,1.78497,1.50703
UYTRB_M428,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.263177518,0.229297026,1.18889,1.8445,0.03417,0.05127,3.7928,3.42116,2.42459,2.38236
UYTRB_M429,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.114843526,0.111752394,0.70667,1.042,0.01339,0.01353,3.25099,2.04752,1.93441,1.44291
