meander_id,tributario,decada,temp_C,precip_mm,glacier_index,ndvi,meltwater_AMB,discharge_Q,sediment_Qs,migration_m_yr,migration_norm,RPMI
JYR_M054,JYR,2010s,-2.72,26.09,26.99,0.214,-0.00537,165.54,1.21,0.74,0.019,0.0019
JYR_M055,JYR,2010s,-2.7,26.09,26.99,0.214,-0.00536,165.54,1.21,0.5,0.013,0.0013
JYR_M056,JYR,2010s,-2.66,26.09,26.99,0.214,-0.00535,165.54,1.21,0.89,0.025,0.0025
JYR_M057,JYR,2010s,-2.66,26.09,26.99,0.214,-0.00535,165.54,1.21,0.79,0.019,0.0019
JYR_M058,JYR,2010s,-2.66,26.09,26.99,0.214,-0.00534,165.54,1.21,1.16,0.032,0.0032
JYR_M059,JYR,2010s,-2.66,26.09,26.99,0.214,-0.00533,165.54,1.21,0.63,0.016,0.0016
JYR_M060,JYR,2010s,-2.66,26.09,26.99,0.214,-0.00533,165.54,1.21,0.86,0.022,0.0022
JYR_M061,JYR,2010s,-2.75,25.81,26.99,0.214,-0.00533,165.54,1.21,1.16,0.035,0.0035
JYR_M062,JYR,2010s,-2.75,25.81,26.99,0.214,-0.00533,165.54,1.21,0.93,0.025,0.0025
JYR_M063,JYR,2010s,-2.75,25.81,26.99,0.214,-0.00532,165.54,1.21,1.06,0.032,0.0032
JYR_M064,JYR,2010s,-2.57,25.69,26.99,0.214,-0.00531,165.54,1.21,0.42,0.009,0.0009
JYR_M065,JYR,2010s,-2.58,25.67,26.99,0.214,-0.0053,165.54,1.21,0.64,0.02,0.002
JYR_M066,JYR,2010s,-2.58,25.54,26.99,0.214,-0.00529,165.54,1.21,0.54,0.016,0.0016
JYR_M067,JYR,2010s,-2.58,25.54,26.99,0.214,-0.0053,165.54,1.21,1.15,0.024,0.0024
JYR_M070,JYR,2010s,-2.44,25.32,26.99,0.214,-0.00524,165.54,1.21,1.35,0.027,0.0027
JYR_M071,JYR,2010s,-2.43,25.36,26.99,0.214,-0.00523,165.54,1.21,1.72,0.035,0.0035
JYR_M072,JYR,2010s,-2.43,25.33,26.99,0.214,-0.00523,165.54,1.21,1.19,0.033,0.0033
JYR_M073,JYR,2010s,-2.43,25.36,26.99,0.214,-0.00522,165.54,1.21,0.61,0.018,0.0018
JYR_M076,JYR,2010s,-2.21,24.86,26.99,0.214,-0.0049,165.54,1.21,,,
JYR_M077,JYR,2010s,-2.16,24.81,26.99,0.214,-0.00485,165.54,1.21,0.54,0.015,0.0015
JYR_M083,JYR,2010s,-2.01,24.68,26.99,0.214,-0.00478,165.54,1.21,0.64,0.005,0.0006
JYR_M084,JYR,2010s,-1.95,24.45,26.99,0.214,-0.00477,165.54,1.21,0.3,0.008,0.0008
JYR_M085,JYR,2010s,-1.95,24.42,26.99,0.214,-0.00476,165.54,1.21,1.14,0.033,0.0033
JYR_M086,JYR,2010s,-1.97,24.42,26.99,0.214,-0.00475,165.54,1.21,1.35,0.035,0.0035
JYR_M087,JYR,2010s,-1.97,24.42,26.99,0.214,-0.00475,165.54,1.21,0.92,0.028,0.0028
JYR_M088,JYR,2010s,-1.97,24.42,26.99,0.214,-0.00475,165.54,1.21,0.8,0.03,0.003
JYR_M089,JYR,2010s,-1.97,24.42,26.99,0.214,-0.00474,165.54,1.21,0.31,0.013,0.0013
JYR_M093,JYR,2010s,-1.9,24.16,26.99,0.214,-0.00468,165.54,1.21,0.53,0.016,0.0016
JYR_M094,JYR,2010s,-1.9,24.16,26.99,0.214,-0.00468,165.54,1.21,0.86,0.031,0.0031
JYR_M095,JYR,2010s,-1.91,24.15,26.99,0.214,-0.00466,165.54,1.21,1.06,0.042,0.0042
JYR_M096,JYR,2010s,-1.78,24.07,26.99,0.214,-0.00465,165.54,1.21,1.12,0.034,0.0034
JYR_M097,JYR,2010s,-1.79,24.01,26.99,0.214,-0.00465,165.54,1.21,0.56,0.019,0.0019
JYR_M098,JYR,2010s,-1.84,23.85,26.99,0.214,-0.00461,165.54,1.21,,,
JYR_M099,JYR,2010s,-1.72,23.75,26.99,0.214,-0.00461,165.54,1.21,2.24,0.063,0.0063
JYR_M100,JYR,2010s,-1.72,23.72,26.99,0.214,-0.0046,165.54,1.21,,,
JYR_M101,JYR,2010s,-1.68,23.73,26.99,0.214,-0.0046,165.54,1.21,1.35,0.041,0.0041
JYR_M102,JYR,2010s,-1.68,23.73,26.99,0.214,-0.00459,165.54,1.21,1.57,0.049,0.0049
JYR_M103,JYR,2010s,-1.67,23.72,26.99,0.214,-0.00458,165.54,1.21,1.09,0.033,0.0033
YTR_M001,YTR,2010s,-1.64,23.65,26.99,0.214,-0.00457,165.54,1.21,,,
YTR_M002,YTR,2010s,-1.42,23.93,26.99,0.214,-0.00445,165.54,1.21,,,
YTR_M003,YTR,2010s,-1.39,23.94,26.99,0.214,-0.00444,165.54,1.21,2.78,0.092,0.0092
YTR_M004,YTR,2010s,-1.39,23.94,26.99,0.214,-0.00444,165.54,1.21,2.05,0.067,0.0067
YTR_M005,YTR,2010s,-1.39,23.94,26.99,0.214,-0.00444,165.54,1.21,1.95,0.063,0.0063
YTR_M006,YTR,2010s,-1.39,23.95,26.99,0.214,-0.00443,165.54,1.21,4.12,0.128,0.0128
YTR_M007,YTR,2010s,-1.37,23.95,26.99,0.214,-0.00443,165.54,1.21,3.09,0.085,0.0085
YTR_M008,YTR,2010s,-1.36,23.92,26.99,0.214,-0.00443,165.54,1.21,5.43,0.166,0.0166
YTR_M009,YTR,2010s,-1.36,23.92,26.99,0.214,-0.00442,165.54,1.21,6.96,0.234,0.0234
YTR_M010,YTR,2010s,-1.33,23.92,26.99,0.214,-0.00442,165.54,1.21,1.87,0.054,0.0054
YTR_M011,YTR,2010s,-1.33,23.94,26.99,0.214,-0.00441,165.54,1.21,2.92,0.107,0.0107
YTR_M012,YTR,2010s,-1.33,23.95,26.99,0.214,-0.00441,165.54,1.21,,,
YTR_M013,YTR,2010s,-1.33,23.95,26.99,0.214,-0.0044,165.54,1.21,,,
YTR_M014,YTR,2010s,-1.33,23.95,26.99,0.214,-0.00442,165.54,1.21,4.2,0.127,0.0127
YTR_M015,YTR,2010s,-1.33,23.95,26.99,0.214,-0.00441,165.54,1.21,3.02,0.071,0.0071
YTR_M016,YTR,2010s,-1.27,24.0,26.99,0.214,-0.00438,165.54,1.21,,,
YTR_M017,YTR,2010s,-1.24,23.87,26.99,0.214,-0.00437,165.54,1.21,3.61,0.082,0.0131
YTR_M018,YTR,2010s,-1.22,23.91,26.99,0.214,-0.00435,165.54,1.21,4.44,0.101,0.0101
YTR_M019,YTR,2010s,-1.19,23.78,26.99,0.214,-0.00435,165.54,1.21,4.08,0.091,0.0091
YTR_M020,YTR,2010s,-1.19,23.78,26.99,0.214,-0.00435,165.54,1.21,1.57,0.021,0.0021
YTR_M021,YTR,2010s,-1.21,24.01,26.99,0.214,-0.00435,165.54,1.21,3.47,0.064,0.0064
YTR_M022,YTR,2010s,-1.21,23.99,26.99,0.214,-0.00435,165.54,1.21,3.57,0.106,0.0106
YTR_M024,YTR,2010s,-1.21,24.12,26.99,0.214,-0.00435,165.54,1.21,3.59,0.013,0.0013
YTR_M025,YTR,2010s,-1.21,24.14,26.99,0.214,-0.00435,165.54,1.21,2.07,0.049,0.0061
YTR_M026,YTR,2010s,-1.21,24.33,26.99,0.214,-0.00435,165.54,1.21,11.76,0.322,0.0322
YTR_M027,YTR,2010s,-1.25,24.18,26.99,0.214,-0.00434,165.54,1.21,0.91,0.018,0.0022
YTR_M028,YTR,2010s,-1.24,24.19,26.99,0.214,-0.00433,165.54,1.21,1.21,0.03,0.003
YTR_M029,YTR,2010s,-1.22,24.25,26.99,0.214,-0.00433,165.54,1.21,3.71,0.07,0.007
YTR_M031,YTR,2010s,-1.24,24.25,26.99,0.214,-0.00433,165.54,1.21,6.25,0.123,0.0123
YTR_M032,YTR,2010s,-1.19,24.51,26.99,0.214,-0.00432,165.54,1.21,10.25,0.185,0.0234
YTR_M033,YTR,2010s,-1.17,24.48,26.99,0.214,-0.0043,165.54,1.21,2.01,0.007,0.0014
YTR_M035,YTR,2010s,-1.24,24.53,26.99,0.214,-0.00423,165.54,1.21,2.53,0.044,0.0044
YTR_M036,YTR,2010s,-1.24,24.53,26.99,0.214,-0.00422,165.54,1.21,1.49,0.031,0.0039
YTR_M038,YTR,2010s,-1.25,24.38,26.99,0.214,-0.0042,165.54,1.21,2.56,0.015,0.0019
YTR_M039,YTR,2010s,-1.25,24.37,26.99,0.214,-0.0042,165.54,1.21,1.03,0.015,0.0015
YTR_M040,YTR,2010s,-1.26,24.37,26.99,0.214,-0.00419,165.54,1.21,7.57,0.076,0.0076
YTR_M042,YTR,2010s,-1.25,24.42,26.99,0.214,-0.00416,165.54,1.21,4.18,0.079,0.0079
YTR_M045,YTR,2010s,-1.24,24.59,26.99,0.214,-0.00413,165.54,1.21,,,
YTR_M046,YTR,2010s,-1.22,24.44,26.99,0.214,-0.00412,165.54,1.21,2.81,0.069,0.0069
YTR_M047,YTR,2010s,-1.22,24.44,26.99,0.214,-0.00411,165.54,1.21,2.31,0.043,0.0043
YTR_M048,YTR,2010s,-1.14,24.41,26.99,0.214,-0.00407,165.54,1.21,4.97,0.096,0.0096
YTR_M049,YTR,2010s,-1.14,24.41,26.99,0.214,-0.00406,165.54,1.21,2.47,0.05,0.005
YTR_M051,YTR,2010s,-1.0,24.55,26.99,0.214,-0.00405,165.54,1.21,,,
YTR_M052,YTR,2010s,-0.99,24.53,26.99,0.214,-0.00403,165.54,1.21,4.61,0.114,0.0114
YTR_M053,YTR,2010s,-0.96,24.53,26.99,0.214,-0.00402,165.54,1.21,2.43,0.055,0.0055
YTR_M054,YTR,2010s,-0.88,24.23,26.99,0.214,-0.00399,165.54,1.21,,,
YTR_M055,YTR,2010s,-0.82,24.51,26.99,0.214,-0.00398,165.54,1.21,,,
YTR_M056,YTR,2010s,-0.82,24.51,26.99,0.214,-0.00397,165.54,1.21,3.47,0.06,0.006
YTR_M057,YTR,2010s,-0.75,24.52,26.99,0.214,-0.00397,165.54,1.21,,,
YTR_M058,YTR,2010s,-0.71,24.43,26.99,0.214,-0.00394,165.54,1.21,3.93,0.047,0.0047
YTR_M059,YTR,2010s,-0.71,24.41,26.99,0.214,-0.00393,165.54,1.21,,,
YTR_M060,YTR,2010s,-0.68,24.21,26.99,0.214,-0.00392,165.54,1.21,,,
YTR_M061,YTR,2010s,-0.67,24.16,26.99,0.214,-0.0039,165.54,1.21,,,
YTR_M062,YTR,2010s,-0.67,24.15,26.99,0.214,-0.0039,165.54,1.21,,,
YTR_M063,YTR,2010s,-0.63,24.16,26.99,0.214,-0.00388,165.54,1.21,1.89,0.027,0.0034
YTR_M064,YTR,2010s,-0.62,24.09,26.99,0.214,-0.00387,165.54,1.21,5.89,0.115,0.0115
YTR_M065,YTR,2010s,-0.59,24.06,26.99,0.214,-0.00385,165.54,1.21,0.83,0.011,0.0011
YTR_M066,YTR,2010s,-0.55,24.07,26.99,0.214,-0.00383,165.54,1.21,6.09,0.117,0.0117
YTR_M067,YTR,2010s,-0.55,24.05,26.99,0.214,-0.00382,165.54,1.21,3.73,0.08,0.008
YTR_M068,YTR,2010s,-0.55,24.13,26.99,0.214,-0.0038,165.54,1.21,7.71,0.151,0.019
YTR_M069,YTR,2010s,-0.55,24.01,26.99,0.214,-0.00379,165.54,1.21,18.61,0.342,0.0431
YTR_M070,YTR,2010s,-0.53,24.21,26.99,0.214,-0.00378,165.54,1.21,5.28,0.116,0.0116
YTR_M072,YTR,2010s,-0.53,24.2,26.99,0.214,-0.00377,165.54,1.21,1.67,0.049,0.0049
YTR_M073,YTR,2010s,-0.52,24.09,26.99,0.214,-0.00377,165.54,1.21,6.37,0.111,0.0111
YTR_M074,YTR,2010s,-0.51,24.22,26.99,0.214,-0.00376,165.54,1.21,1.57,0.029,0.0029
YTR_M075,YTR,2010s,-0.48,24.13,26.99,0.214,-0.00374,165.54,1.21,2.71,0.056,0.0056
YTR_M077,YTR,2010s,-0.4,24.11,26.99,0.214,-0.00373,165.54,1.21,1.82,0.037,0.0037
YTR_M078,YTR,2010s,-0.4,24.11,26.99,0.214,-0.00373,165.54,1.21,1.27,0.025,0.0032
YTR_M080,YTR,2010s,-0.4,24.14,26.99,0.214,-0.00371,165.54,1.21,4.52,0.079,0.0079
YTR_M081,YTR,2010s,-0.33,24.18,26.99,0.214,-0.00369,165.54,1.21,11.24,0.226,0.0226
YTR_M082,YTR,2010s,-0.33,24.18,26.99,0.214,-0.00368,165.54,1.21,,,
YTR_M083,YTR,2010s,-0.35,24.12,26.99,0.214,-0.00367,165.54,1.21,10.69,0.285,0.0358
YTR_M084,YTR,2010s,-0.34,24.02,26.99,0.214,-0.00366,165.54,1.21,13.01,0.277,0.0349
YTR_M085,YTR,2010s,-0.38,23.94,26.99,0.214,-0.00366,165.54,1.21,3.27,0.054,0.0054
YTR_M086,YTR,2010s,-0.33,23.67,26.99,0.214,-0.00361,165.54,1.21,1.91,0.03,0.003
YTR_M087,YTR,2010s,-0.29,23.61,26.99,0.214,-0.0036,165.54,1.21,3.9,0.058,0.0058
YTR_M089,YTR,2010s,-0.22,23.6,26.99,0.214,-0.00358,165.54,1.21,5.73,0.09,0.0143
YTR_M091,YTR,2010s,-0.16,23.6,26.99,0.214,-0.00356,165.54,1.21,2.05,0.024,0.0024
YTR_M092,YTR,2010s,-0.07,23.5,26.99,0.214,-0.00353,165.54,1.21,2.31,0.041,0.0041
YTR_M093,YTR,2010s,-0.05,23.56,26.99,0.214,-0.00353,165.54,1.21,1.78,0.026,0.0026
YTR_M094,YTR,2010s,-0.03,23.49,26.99,0.214,-0.00352,165.54,1.21,2.44,0.023,0.0023
YTR_M095,YTR,2010s,0.01,23.41,26.99,0.214,-0.0035,165.54,1.21,1.51,0.022,0.0028
YTR_M096,YTR,2010s,0.06,23.37,26.99,0.214,-0.00348,165.54,1.21,1.43,0.022,0.0022
YTR_M097,YTR,2010s,0.08,23.36,26.99,0.214,-0.00346,165.54,1.21,3.44,0.05,0.005
YTR_M098,YTR,2010s,0.1,23.36,26.99,0.214,-0.00345,165.54,1.21,1.63,0.024,0.0024
YTR_M099,YTR,2010s,0.14,23.28,26.99,0.214,-0.00344,165.54,1.21,2.33,0.022,0.0022
YTR_M100,YTR,2010s,0.16,23.43,26.99,0.214,-0.00343,165.54,1.21,1.7,0.023,0.0023
YTR_M101,YTR,2010s,0.2,23.29,26.99,0.214,-0.00342,165.54,1.21,1.33,0.013,0.0013
YTR_M102,YTR,2010s,0.21,23.41,26.99,0.214,-0.00342,165.54,1.21,2.7,0.034,0.0034
YTR_M103,YTR,2010s,0.22,23.39,26.99,0.214,-0.00341,165.54,1.21,2.0,0.029,0.0029
YTR_M104,YTR,2010s,0.26,23.44,26.99,0.214,-0.0034,165.54,1.21,0.75,0.014,0.0014
YTR_M105,YTR,2010s,0.27,23.39,26.99,0.214,-0.0034,165.54,1.21,1.13,0.025,0.0025
YTR_M106,YTR,2010s,0.3,23.38,26.99,0.214,-0.00339,165.54,1.21,2.15,0.039,0.0039
YTR_M107,YTR,2010s,0.3,23.38,26.99,0.214,-0.00339,165.54,1.21,1.08,0.022,0.0022
YTR_M108,YTR,2010s,0.3,23.38,26.99,0.214,-0.00338,165.54,1.21,1.5,0.028,0.0028
YTR_M109,YTR,2010s,0.41,23.45,26.99,0.214,-0.00327,165.54,1.21,2.68,0.025,0.0025
YTR_M110,YTR,2010s,0.4,23.52,26.99,0.214,-0.00327,165.54,1.21,1.66,0.021,0.0021
YTR_M113,YTR,2010s,0.39,23.51,26.99,0.214,-0.00326,165.54,1.21,1.77,0.028,0.0028
YTR_M114,YTR,2010s,0.39,23.56,26.99,0.214,-0.00326,165.54,1.21,1.85,0.025,0.0025
YTR_M115,YTR,2010s,0.4,23.51,26.99,0.214,-0.00325,165.54,1.21,2.68,0.037,0.0037
YTR_M116,YTR,2010s,0.42,23.51,26.99,0.214,-0.00324,165.54,1.21,4.28,0.047,0.0047
YTR_M117,YTR,2010s,0.43,23.49,26.99,0.214,-0.00323,165.54,1.21,,,
YTR_M118,YTR,2010s,0.43,23.52,26.99,0.214,-0.00323,165.54,1.21,3.6,0.026,0.0026
YTR_M120,YTR,2010s,0.55,23.43,26.99,0.214,-0.00314,165.54,1.21,2.7,0.033,0.0033
YTR_M121,YTR,2010s,0.56,23.4,26.99,0.214,-0.00313,165.54,1.21,1.2,0.02,0.002
YTR_M122,YTR,2010s,0.58,23.32,26.99,0.214,-0.00313,165.54,1.21,0.77,0.018,0.0018
YTR_M123,YTR,2010s,0.58,23.32,26.99,0.214,-0.00313,165.54,1.21,1.56,0.029,0.0029
YTR_M124,YTR,2010s,0.59,23.4,26.99,0.214,-0.00311,165.54,1.21,1.86,0.025,0.0025
YTR_M131,YTR,2010s,1.64,24.32,26.99,0.214,-0.00238,165.54,1.21,1.7,0.012,0.0012
YTR_M132,YTR,2010s,1.64,24.32,26.99,0.214,-0.00237,165.54,1.21,1.14,0.008,0.0008
YTR_M133,YTR,2010s,1.66,24.06,26.99,0.214,-0.0023,165.54,1.21,1.99,0.012,0.0012
YTR_M137,YTR,2010s,1.78,25.83,26.99,0.214,-0.002,165.54,1.21,2.87,0.028,0.0028
YTR_M138,YTR,2010s,1.8,25.95,26.99,0.214,-0.00198,165.54,1.21,3.07,0.028,0.0028
YTR_M144,YTR,2010s,1.84,25.27,26.99,0.214,-0.00187,165.54,1.21,1.97,0.016,0.0016
YTR_M145,YTR,2010s,1.88,25.19,26.99,0.214,-0.00187,165.54,1.21,1.58,0.01,0.001
YTR_M146,YTR,2010s,1.89,24.89,26.99,0.214,-0.00186,165.54,1.21,2.87,0.023,0.0023
YTR_M147,YTR,2010s,1.96,24.95,26.99,0.214,-0.00184,165.54,1.21,17.51,0.181,0.0288
YTR_M148,YTR,2010s,1.87,25.27,26.99,0.214,-0.00186,165.54,1.21,2.21,0.024,0.0024
YTR_M151,YTR,2010s,1.97,25.4,26.99,0.214,-0.00177,165.54,1.21,5.53,0.118,0.0149
YTR_M153,YTR,2010s,2.13,25.57,26.99,0.214,-0.00177,165.54,1.21,3.4,0.043,0.0063
YTR_M154,YTR,2010s,2.13,25.48,26.99,0.214,-0.00177,165.54,1.21,3.31,0.044,0.0063
YTR_M155,YTR,2010s,2.13,25.49,26.99,0.214,-0.00177,165.54,1.21,,,
YTR_M156,YTR,2010s,2.13,25.49,26.99,0.214,-0.00176,165.54,1.21,,,
YTR_M157,YTR,2010s,2.14,25.31,26.99,0.214,-0.00175,165.54,1.21,6.69,0.057,0.0057
YTR_M158,YTR,2010s,2.13,25.13,26.99,0.214,-0.00175,165.54,1.21,2.72,0.02,0.002
JTR_M005,JTR,2010s,-2.14,27.48,26.99,0.214,-0.00436,165.54,1.21,1.39,0.033,0.0033
JTR_M006,JTR,2010s,-2.14,27.48,26.99,0.214,-0.00436,165.54,1.21,0.65,0.015,0.0015
JTR_M009,JTR,2010s,-1.89,27.24,26.99,0.214,-0.00436,165.54,1.21,0.54,0.012,0.0012
JTR_M010,JTR,2010s,-1.88,27.15,26.99,0.214,-0.00436,165.54,1.21,0.87,0.017,0.0017
JTR_M011,JTR,2010s,-1.88,27.15,26.99,0.214,-0.00435,165.54,1.21,2.01,0.038,0.0038
JTR_M012,JTR,2010s,-1.84,27.1,26.99,0.214,-0.00435,165.54,1.21,1.02,0.025,0.0025
JTR_M014,JTR,2010s,-1.84,26.84,26.99,0.214,-0.00436,165.54,1.21,0.75,0.021,0.0021
JTR_M016,JTR,2010s,-1.84,26.59,26.99,0.214,-0.00434,165.54,1.21,0.67,0.018,0.0018
JTR_M020,JTR,2010s,-1.61,26.1,26.99,0.214,-0.00425,165.54,1.21,1.58,0.035,0.0035
JTR_M022,JTR,2010s,-0.83,25.47,26.99,0.214,-0.00394,165.54,1.21,3.56,0.124,0.0156
JTR_M023,JTR,2010s,-0.83,25.47,26.99,0.214,-0.00394,165.54,1.21,2.41,0.077,0.0077
JTR_M024,JTR,2010s,-0.83,25.47,26.99,0.214,-0.00393,165.54,1.21,1.42,0.053,0.0067
JTR_M025,JTR,2010s,-0.87,25.54,26.99,0.214,-0.00393,165.54,1.21,,,
JTR_M026,JTR,2010s,-0.87,25.54,26.99,0.214,-0.00393,165.54,1.21,1.49,0.052,0.0052
JTR_M027,JTR,2010s,-0.87,25.54,26.99,0.214,-0.00393,165.54,1.21,1.94,0.076,0.0076
JTR_M028,JTR,2010s,-0.86,25.57,26.99,0.214,-0.00393,165.54,1.21,,,
JTR_M029,JTR,2010s,-0.74,25.69,26.99,0.214,-0.00393,165.54,1.21,1.28,0.042,0.0042
JTR_M033,JTR,2010s,-0.62,25.75,26.99,0.214,-0.0039,165.54,1.21,1.47,0.044,0.0064
JTR_M034,JTR,2010s,-0.69,25.59,26.99,0.214,-0.00389,165.54,1.21,2.03,0.056,0.0056
JTR_M035,JTR,2010s,-0.69,25.59,26.99,0.214,-0.00388,165.54,1.21,3.31,0.122,0.0154
JTR_M036,JTR,2010s,-0.46,26.15,26.99,0.214,-0.00386,165.54,1.21,2.49,0.06,0.0075
JTR_M037,JTR,2010s,-0.44,26.13,26.99,0.214,-0.00385,165.54,1.21,5.17,0.11,0.011
JTR_M038,JTR,2010s,-0.44,26.13,26.99,0.214,-0.00385,165.54,1.21,1.71,0.058,0.0074
JTR_M039,JTR,2010s,-0.44,26.16,26.99,0.214,-0.00384,165.54,1.21,4.24,0.126,0.0126
JTR_M040,JTR,2010s,-0.45,26.28,26.99,0.214,-0.00384,165.54,1.21,,,
JTR_M041,JTR,2010s,-0.45,26.28,26.99,0.214,-0.00384,165.54,1.21,3.02,0.083,0.0083
JTR_M042,JTR,2010s,-0.43,26.26,26.99,0.214,-0.00383,165.54,1.21,,,
JTR_M046,JTR,2010s,-0.41,26.12,26.99,0.214,-0.00381,165.54,1.21,0.69,0.019,0.0019
JTR_M048,JTR,2010s,-0.41,26.12,26.99,0.214,-0.0038,165.54,1.21,,,
JTR_M049,JTR,2010s,-0.39,26.02,26.99,0.214,-0.00379,165.54,1.21,5.65,0.035,0.0043
JTR_M050,JTR,2010s,-0.39,26.02,26.99,0.214,-0.00379,165.54,1.21,1.42,0.032,0.0032
JTR_M051,JTR,2010s,-0.38,26.0,26.99,0.214,-0.00378,165.54,1.21,10.72,0.302,0.0302
JTR_M052,JTR,2010s,-0.37,25.93,26.99,0.214,-0.00378,165.54,1.21,2.56,0.044,0.0055
JTR_M053,JTR,2010s,-0.36,25.91,26.99,0.214,-0.00377,165.54,1.21,1.61,0.025,0.0025
JTR_M054,JTR,2010s,-0.35,25.91,26.99,0.214,-0.00376,165.54,1.21,2.59,0.049,0.0049
JTR_M055,JTR,2010s,-0.35,25.91,26.99,0.214,-0.00376,165.54,1.21,2.92,0.027,0.0027
JTR_M056,JTR,2010s,-0.27,25.86,26.99,0.214,-0.00376,165.54,1.21,3.17,0.03,0.003
JTR_M057,JTR,2010s,-0.27,25.86,26.99,0.214,-0.00375,165.54,1.21,2.09,0.035,0.0035
JTR_M059,JTR,2010s,-0.25,25.7,26.99,0.214,-0.00374,165.54,1.21,3.25,0.068,0.0068
JTR_M060,JTR,2010s,-0.25,25.7,26.99,0.214,-0.00374,165.54,1.21,2.65,0.056,0.0056
JTR_M061,JTR,2010s,-0.26,25.61,26.99,0.214,-0.00373,165.54,1.21,3.14,0.033,0.0033
JTR_M062,JTR,2010s,-0.26,25.61,26.99,0.214,-0.00373,165.54,1.21,1.55,0.016,0.0016
JTR_M063,JTR,2010s,-0.23,25.19,26.99,0.214,-0.00369,165.54,1.21,,,
JTR_M065,JTR,2010s,-0.27,24.94,26.99,0.214,-0.00366,165.54,1.21,2.57,0.015,0.0019
JTR_M066,JTR,2010s,-0.28,24.94,26.99,0.214,-0.00366,165.54,1.21,1.09,0.02,0.002
JTR_M067,JTR,2010s,-0.28,24.94,26.99,0.214,-0.00365,165.54,1.21,2.41,0.04,0.004
JTR_M069,JTR,2010s,-0.28,24.94,26.99,0.214,-0.00364,165.54,1.21,1.91,0.026,0.0026
JTR_M070,JTR,2010s,-0.27,24.93,26.99,0.214,-0.00363,165.54,1.21,,,
JTR_M071,JTR,2010s,-0.27,24.93,26.99,0.214,-0.00363,165.54,1.21,0.69,0.016,0.0016
JTR_M072,JTR,2010s,-0.28,24.93,26.99,0.214,-0.00363,165.54,1.21,0.85,0.014,0.0014
JTR_M073,JTR,2010s,-0.27,24.93,26.99,0.214,-0.00362,165.54,1.21,0.65,0.008,0.0008
JTR_M074,JTR,2010s,-0.27,24.93,26.99,0.214,-0.00362,165.54,1.21,2.18,0.021,0.0021
JTR_M084,JTR,2010s,-0.13,24.65,26.99,0.214,-0.00353,165.54,1.21,2.22,0.028,0.0028
JTR_M086,JTR,2010s,-0.12,24.65,26.99,0.214,-0.00352,165.54,1.21,1.75,0.023,0.0029
LTR_M001,LTR,2010s,-0.35,19.57,26.99,0.214,-0.00327,165.54,1.21,3.42,0.074,0.0074
LTR_M002,LTR,2010s,-0.35,19.71,26.99,0.214,-0.00328,165.54,1.21,2.38,0.07,0.007
LTR_M004,LTR,2010s,-0.35,19.72,26.99,0.214,-0.00328,165.54,1.21,3.49,0.045,0.0045
LTR_M005,LTR,2010s,-0.34,19.79,26.99,0.214,-0.00329,165.54,1.21,1.64,0.026,0.0026
LTR_M006,LTR,2010s,-0.33,19.79,26.99,0.214,-0.0033,165.54,1.21,1.35,0.022,0.0022
LTR_M007,LTR,2010s,-0.35,19.79,26.99,0.214,-0.00331,165.54,1.21,,,
LTR_M009,LTR,2010s,-0.39,19.82,26.99,0.214,-0.00333,165.54,1.21,2.89,0.062,0.0062
LTR_M010,LTR,2010s,-0.39,19.82,26.99,0.214,-0.00333,165.54,1.21,12.0,0.204,0.0204
LTR_M011,LTR,2010s,-0.33,19.85,26.99,0.214,-0.00333,165.54,1.21,3.2,0.045,0.0057
LTR_M012,LTR,2010s,-0.33,19.85,26.99,0.214,-0.00334,165.54,1.21,1.27,0.016,0.0016
LTR_M013,LTR,2010s,-0.33,19.93,26.99,0.214,-0.00335,165.54,1.21,1.45,0.012,0.0016
LTR_M014,LTR,2010s,-0.33,19.93,26.99,0.214,-0.00335,165.54,1.21,1.74,0.026,0.0026
LTR_M015,LTR,2010s,-0.32,20.06,26.99,0.214,-0.00336,165.54,1.21,0.62,0.01,0.001
LTR_M016,LTR,2010s,-0.3,20.06,26.99,0.214,-0.00336,165.54,1.21,1.99,0.038,0.0038
LTR_M017,LTR,2010s,-0.32,20.06,26.99,0.214,-0.00336,165.54,1.21,1.73,0.043,0.0043
LTR_M018,LTR,2010s,-0.3,20.07,26.99,0.214,-0.00337,165.54,1.21,5.94,0.092,0.0092
LTR_M019,LTR,2010s,-0.32,20.09,26.99,0.214,-0.00337,165.54,1.21,1.75,0.029,0.0029
LTR_M020,LTR,2010s,-0.33,20.09,26.99,0.214,-0.00338,165.54,1.21,1.99,0.038,0.0038
LTR_M021,LTR,2010s,-0.33,20.09,26.99,0.214,-0.00338,165.54,1.21,2.36,0.047,0.0047
LTR_M022,LTR,2010s,-0.33,20.16,26.99,0.214,-0.00338,165.54,1.21,1.71,0.021,0.0021
LTR_M023,LTR,2010s,-0.28,20.2,26.99,0.214,-0.00339,165.54,1.21,2.39,0.039,0.0049
LTR_M024,LTR,2010s,-0.28,20.2,26.99,0.214,-0.00339,165.54,1.21,,,
LTR_M025,LTR,2010s,-0.28,20.2,26.99,0.214,-0.00339,165.54,1.21,4.68,0.07,0.007
LTR_M026,LTR,2010s,-0.27,20.33,26.99,0.214,-0.0034,165.54,1.21,,,
LTR_M027,LTR,2010s,-0.27,20.33,26.99,0.214,-0.00341,165.54,1.21,7.08,0.131,0.0165
