cell_id,zscore_bin_11,zscore_bin_33,zscore_bin_56,zscore_bin_78,zscore_bin_101,zscore_bin_123,zscore_bin_146,zscore_bin_168,zscore_bin_191,zscore_bin_213,zscore_bin_236,zscore_bin_258,zscore_bin_281,zscore_bin_303,zscore_bin_326,zscore_bin_348,preferred_direction_deg
88,0.21293620245545122,-0.035911941429486935,0.15080552485732698,-0.1312223715456038,-0.04024563077046486,,-1.2385798881679968,,-1.0796936226151463,-1.1319846422168298,-0.7804314211959472,-0.8059319192512732,0.16144639414325548,1.6164349869024561,1.8833618420952747,1.219016486738982,123.75
89,1.1671604613381499,0.02100607350009592,-0.3934280113773755,-0.8848555396235667,-0.9129458063350168,-1.082644442761168,-0.8824870767200665,-0.8076772163317524,-0.5167652681726359,-0.5381561317190133,-0.4288904118781069,-0.19606791023638576,0.6156217147109857,1.236294315944929,2.0050793278997006,1.5987559217612273,326.25
90,1.3768473760762894,0.7305218587553856,0.325279425159553,0.06437082095313607,-0.22128289598079615,-0.6063316048800392,-0.8549209818867612,-1.0548232181814228,-1.166884890842912,-1.4707004926574858,-1.0256328565551187,-0.33992970372561165,0.30823541605164007,0.9295691389649503,1.3757474566849413,1.6299351520642538,348.75
91,0.999219876782706,0.926087708012028,0.20695212480702774,0.4706707971961182,-0.05897536476147729,-0.2254398610967935,-1.0387505788184903,-1.4253434773550158,-1.5311552233581156,-1.1540588991843566,-0.8416510509729588,-0.3588425816050208,0.1519892021908002,0.9743119715495087,1.3840611496703046,1.520924206943732,348.75
92,0.9158986556508592,0.032834561455280735,-0.7481795536776209,-0.8743530721746451,-1.2075685424933886,-1.5267013813455041,-1.6893785282722003,-0.8273573529680905,0.16802855532743494,0.18207647559461734,0.8627246655654002,0.9014734527186881,1.1610523838243003,0.5798100127369228,0.855981119940454,1.2136585481174915,348.75
93,0.42301709664122966,0.5498486449914123,-0.19454570602646387,-0.38520295963715795,-1.1007330399012794,-1.156617674981394,-1.20719449637107,-1.1998885558202768,,,,,0.7240786370034928,1.2387863524890805,0.8689989647835739,1.4394527368288488,191.25
94,0.8670959405588899,0.17560910996854714,-0.4164911795920839,-0.8975300448349562,-1.0190122883936508,-1.184408412389936,-1.3576593414327982,-0.7043507842438368,-0.013938953446408792,0.18214747540830245,-0.38597325573084934,-0.28278980082290717,0.09050175213313631,1.506879433453375,1.7187114715579523,1.7212088778072172,348.75
95,1.7396156248025607,0.9557269925471014,-0.1308612619260508,-1.3518520479016678,-1.1707563541032735,-0.4778857837839786,-0.3764423332491248,-0.2914878556797227,-0.10121768419145498,0.062267528861038944,-0.28569416575873574,-1.0264893484835953,-0.9399612906292097,0.21247129308490706,1.239491456966078,1.9430752294451297,348.75
96,1.1172881990247525,0.918610412359789,0.3734378992910806,-0.17497790205977876,-0.6865045109341165,-1.2152453331341357,-1.0851750852135285,-1.335669724309599,-0.8793382558732643,-0.8457370616934968,-0.3335365664770453,-0.2584224060420137,0.21424140293659147,1.0172659416854481,1.4379356039155489,1.735827386523772,348.75
97,1.2233143008254115,0.8430294034958807,0.6946606232384364,0.8273092442195881,0.6328128200633611,0.5650932284225222,0.10902223590828487,-0.11118308447509243,-1.1480354128563832,-1.1169281402167426,-1.2038140986910424,-0.9261082843491875,-1.49515784562065,-0.8016180939661077,0.14390725033995283,1.7636958536617697,348.75
