basin_id,conc_ene,conc_feb,conc_mar,conc_abr,conc_may,conc_jun,conc_jul,conc_ago,conc_sep,conc_oct,conc_nov,conc_dic,pe_pct,pp_pct,pe_pp_pct
974,622.4492973966424,600.0286163030984,369.87096361316185,194.04000910951214,176.46698389336228,187.79864284407657,153.31184492776447,186.22721544610073,165.90233120235405,237.56759346344697,346.621017014597,501.77510077541797,44.72,18.54,63.26
975,93.3561355245497,113.63522078457356,73.51155247664018,47.70601343226939,47.16059899864257,40.61509278286213,40.28312552336332,46.31777075377249,44.83776790717525,67.97952495587339,77.19337026627078,87.32257884902587,13.98,22.58,36.55
976,290.3646275112458,322.3137919102029,319.27181475392416,259.1332613938692,229.0138759292806,259.8250037233637,246.15996373379664,264.6683958435842,228.91774577570865,210.39262999032,212.04984113681658,283.5203748031043,21.31,23.43,44.73
977,734.7284945035985,654.0876319709313,534.3209542041842,702.3467502043823,479.38804566163753,339.1434275377256,372.78773390975715,364.1835144656338,363.2123067557645,435.73092690676816,634.3426527121236,752.633491837159,19.69,19.92,39.61
978,26.20336688789305,31.207259265973413,46.388823387018576,41.88335121997017,60.867849397739654,69.39361326279122,68.83839923186811,69.12242907335325,59.74132399005975,54.50649583885376,31.257576577512996,23.286448029798898,9.76,20.8,30.56
979,117.82189205552426,117.90332561250261,117.12707190105256,111.53009337784724,133.8996605355532,172.12372722063463,164.64726378218901,180.47311555682032,156.31662214451387,148.2961428933393,117.29423052931682,119.81052058562247,17.32,21.54,38.87
980,533.4816539330869,586.6918742575464,540.7782203264,475.68945521479895,353.4293274374202,206.71457079911582,211.807186187268,149.04734600995403,215.13051757372835,213.21674368089134,259.4805306849711,474.79151912318923,4.64,13.98,18.62
981,3641.257498235654,3696.667359734809,3762.898618072207,3506.0742458330706,4196.447361788757,4273.083503694127,3834.3295822657406,2862.9016338002407,2495.466825856701,3495.3474865493067,3470.974184926177,3339.9078693485403,30.56,28.07,58.63
982,1474.2874331000055,1608.2195111719777,1561.8668944644457,1390.358494129227,920.2881353075006,782.9062426698245,464.96215108838095,477.20448780857026,521.8074633007492,727.0052017907199,1091.221896238427,1116.7335503242823,36.26,14.17,50.43
983,420.6080137927908,404.8815732231709,248.19188950196082,359.6795249495086,307.21789132479756,263.4391740965144,265.7070824168604,140.4143561598683,131.97581211640488,261.9478040106107,372.5957714693008,493.6321574143882,24.65,23.41,48.06
984,292.84351935100193,391.531373662969,179.5331055706555,137.50312447493215,138.55909933596936,117.07444113214089,102.0102967089991,126.68487461034958,142.60030479108815,193.13243036013554,245.73406458540694,292.1683364412581,14.76,20.12,34.87
985,6443.111784359932,6609.827144432407,7215.839617941269,13072.599873717969,11002.234834319903,7686.034555834156,9696.257220854983,10780.352953068601,9429.974505235676,8732.720191573859,6056.014798116587,5992.750476960134,30.88,22.9,53.78
986,3056.251372662448,2963.6508358561737,3693.479598771952,6470.079724246392,6090.297108610491,4202.150982229211,4645.001579891793,5383.841875021649,4770.202850387142,4137.67438170507,2772.6784393053804,2840.8315435919635,24.21,20.84,45.05
987,362.35212155760115,414.73962314635844,610.9140311010766,379.72494366752954,371.5815858471846,501.4746505213543,306.46664054688137,294.52615034031857,290.21784550342903,352.8497539591879,367.4872908975848,327.069558792253,24.41,23.54,47.94
988,680.1244056116394,830.6767497581817,683.3994042028376,737.7606789741398,767.4663297900485,914.5015941321835,585.5086698170604,444.52760445980624,640.0873667680975,764.2325856084124,768.5416243337236,795.99859076661,28.83,48.99,77.82
989,13.748800442896309,16.828296951030744,19.86263127365062,26.478259589033925,28.016993194390825,31.21363063066835,49.49488676732148,59.28714780582241,41.67174466013824,18.47237662053091,14.115174633765655,15.018523885765639,29.72,21.96,51.69
991,98.46599861785577,110.00798275611041,86.34744368472087,68.07711937813716,66.6958686941242,64.35994771403888,45.39704313384507,54.36103253597309,65.5422410414166,78.3848292094013,88.56404484240177,85.49272451490711,28.33,22.4,50.73
992,158.32215252278226,126.42933134863152,191.10491427720999,242.16396294225117,244.0915840245272,259.03732773243513,237.48069803730962,266.7463510100695,248.86909481232624,164.35919756093617,197.3602234932907,175.39716652568296,24.39,22.65,47.04
993,1865.2637290807993,1927.2061304304539,1851.103911101478,1999.5006852684203,2332.4157252873133,1894.6083744379614,1497.192016608272,1396.9132572769174,1452.0736880073896,1418.2918406526962,1551.4112076595347,1867.8188257995703,41.03,22.95,63.97
994,870.6973342135379,780.6039669555363,885.3619215421625,663.8837661895972,515.3847846837301,502.8658452773635,486.7495752162408,520.9810440135705,596.7385885382085,655.0838944555303,586.8036902641319,674.2449575067861,18.59,22.56,41.15
995,31.37864170099493,27.61910311594522,28.591488022814403,35.44085496629615,36.55370045729278,41.00532324550507,40.393853571755365,43.26032170891542,35.59465047443744,34.54851414913872,30.676126019139897,25.286532823784317,45.43,11.35,56.78
996,618.5181936705725,568.1830798954369,562.4695205559171,448.66281893612734,368.1736289991838,385.2636109612984,377.48699538861047,374.06184248884165,397.33105143049823,358.9586754423872,403.17662249486807,530.0243858103914,13.56,20.43,33.99
997,10.24385629376069,8.856550120885684,13.241890350556153,16.154940178674725,17.570691541557256,17.852518811988173,20.153484192540084,29.844090913116187,18.533656412237185,15.005113078475734,10.911009750908962,11.946042641909846,30.73,21.73,52.46
998,138.54069123757415,159.96081669437402,146.21825782309784,260.000640183098,403.4776988580451,221.9191962713483,291.7568627287542,271.95716001198446,197.89789239905903,203.1578817836406,167.985519193234,179.48585543928002,22.95,21.02,43.97
999,267.8268759981181,376.68784849596295,619.6667260795252,628.2246602628215,686.4906754460518,1086.7898946352584,1304.7305052707172,1491.454107681582,1164.3828463225234,539.2443908682392,450.80818591839784,342.20629650031185,28.11,20.71,48.82
1000,248.46593069418225,324.5500959828315,316.7037882307343,487.54671416666736,455.3331039733255,295.97951308705825,402.50826624992806,502.39022170190947,407.78292019285715,364.7656528241915,354.445281627387,300.77577759939436,24.62,25.08,49.7
1001,358.58521705351006,318.8427097761738,319.06938255462876,386.17700223182925,424.60891982035025,531.5136418760306,518.8238106273591,564.5464474650583,450.0811139354059,368.5717380092366,302.0996563760056,314.3756162134216,15.12,21.17,36.29
1002,165.68291191658258,170.38415883815173,173.2259493529082,242.4734615993966,188.9773740067133,174.4546233159952,135.35982388857119,121.4857679304029,112.41782615942462,163.4631686958638,201.16766905957937,179.64277743701044,23.21,18.79,42.0
1003,368.3282054389139,403.6491494866995,490.31167014597486,562.3966830552016,519.0895800969059,591.5292329875294,568.7477231933738,415.7677660117344,437.67738228066077,380.6405133671838,418.58671415609587,376.7491804631144,18.08,22.02,40.11
1005,287.89808065537534,297.94801867860633,255.38004180148351,200.65081228837906,174.73044875201646,166.17177868715797,178.48288474290487,210.22707503959685,266.63057184074955,279.88716479996003,308.90652566639545,349.0094558716495,26.0,23.62,49.61
1006,2274.649158985688,2347.597884221646,1729.4674036349845,1794.6958366241815,1709.8414549942402,1387.4894253276418,1905.955833436955,1280.1374479728204,1419.267545352632,1932.6944838484656,1993.581666436407,2408.1309560571813,4.7,13.55,18.25
1007,53.30652856132714,49.04153836434424,56.39313091037929,72.3057452159368,96.80692438107012,121.5962693595478,150.81211135479015,162.18573668596144,99.38518731494891,74.02659406756527,65.70618022743302,54.521468191335046,27.66,17.06,44.71
1008,47.68631672013024,45.25624353631124,54.99192435117507,55.63179297983411,57.517881165397824,57.14496315746578,56.008525889640886,68.85894458473462,64.79154788458908,67.97396023128556,53.548909340289406,53.756454301647736,25.85,16.81,42.66
1009,134.38162467440876,129.32276635448065,232.48755981577702,213.42702863138166,173.2054187059222,383.14002467435887,180.50212033857125,350.1743114763411,426.3549751611007,238.37204543792376,178.49353497620586,129.45043358677492,14.67,21.52,36.19
1010,215.46595899109215,197.90253136824282,202.59282616584363,166.3975422674757,175.77401443390266,146.34825589613,147.21027582104486,148.72470314344952,160.5649934600022,172.3676151228276,170.3348662682942,210.65930875067937,26.31,17.7,44.01
1011,162.40243658235357,227.28464468846144,246.1681162857686,308.60052291519435,682.2970127547203,1228.3070660228925,1355.839649923977,972.0095339403094,792.864069795569,429.66233170890644,210.2193323148511,222.39314111178075,26.53,18.74,45.27
1012,247.76230121661962,178.01058775798043,188.34246222641576,124.67843641892395,144.15409547368736,221.354283782073,446.9107594560434,495.29764166195406,506.709286789159,341.6531582263096,181.02188950731698,159.42514338319424,29.61,19.19,48.79
1013,754.9566487750785,924.6660803314122,759.1577685468334,1326.1727763876947,1320.9832934791687,1093.2265999633871,1143.0815242013664,821.1227278716283,729.9889856160478,713.0487799784158,1028.609686241995,838.6001885223382,21.93,20.52,42.45
1014,128.48329534656392,161.71073066888957,173.33034926289037,175.83148631711626,213.35743748319203,275.5674390967993,263.38393954392706,216.91135348280474,198.8267816702814,179.52988380347247,102.43356523592955,91.34814426787031,25.04,18.83,43.88
1015,429.03137762999006,348.8094040531063,633.2189804203273,978.0172078450524,919.4266766845346,849.3443588545103,770.2516417005339,617.4360469512587,578.5822041734133,579.0122192212225,635.333436156384,524.4913142960432,23.32,22.58,45.9
1016,179.85324203842427,170.45545961294647,175.0096296672816,176.4347051600994,190.94827744648163,209.73291374076229,171.02679942228653,169.86244535761818,186.55377035274944,176.41973934232388,166.28884179296836,158.2131089842909,8.59,10.21,18.8
1017,42.472016569130204,39.3864375180164,47.60736159708912,55.581147633600146,59.00477927887386,57.54903609089403,58.082047216072475,60.11844053245433,41.96340202613926,37.24646860732735,38.51384400322543,31.536448175303384,22.1,13.1,35.21
1018,70.83782860936871,78.91170637872058,65.88745973532458,75.99817363672908,84.59461757070265,103.40168169735685,113.05938385465903,99.41176319501433,84.06682461450809,82.58295089110011,76.74460208589069,66.25713988828947,20.67,15.1,35.76
1019,270.0365422003864,525.0079195896994,296.02646137122446,305.7261026288774,444.39435097003474,448.98402542520114,445.6365780371833,505.3164157977418,278.6261443078802,355.8492489197001,430.32090027687116,409.47685401109874,11.71,15.95,27.66
1020,95.71791532035428,94.94160541036733,187.1224859406906,177.03285046330708,189.16289482870528,370.1039795884593,211.16436618060843,337.22937588453146,370.0623856188525,179.00439359707198,147.85834141538172,105.50136780704025,19.61,24.58,44.19
1021,32.736002943669035,40.57356908974929,62.063050968900654,63.87386691236369,61.61072538268845,66.52598408377091,72.1373432998748,58.23437726432517,62.1869656219408,40.14186955998797,44.08792022459984,36.408929571664046,33.56,23.51,57.06
1022,1390.2001873725474,1471.7750729243817,1139.2654737785097,863.0825323018122,555.3348942684197,522.6567986850065,508.19842187898263,674.2932526700921,833.0060099324623,1323.0053921285296,1709.0083837053896,1470.5172348561787,21.34,17.9,39.25
1023,147.1087327789881,119.70829523433288,98.25928448592462,85.28660154692732,99.17460790794914,91.37516832343164,77.25536247894826,102.88231570974186,86.19511010295992,81.16410269142773,103.38965828321044,99.94359212912875,33.0,18.94,51.95
1024,175.90939294841982,177.36157851247503,184.42842882187952,127.59486966462094,146.92818352277922,111.22108046656241,122.5328506766907,136.7229513934941,173.88336387876174,195.92729146692636,192.90223790713176,181.7871134249693,18.22,23.1,41.32
1025,135.51703225924263,97.65438984065591,98.1670400028515,104.94395807152279,72.43630068125856,64.90253644766794,75.79835379840793,70.39513835807757,78.9693759691995,156.674118451732,155.57202207427028,135.19621791616072,35.58,25.77,61.35
1026,92.391503307932,87.17921680561994,105.13314981022151,78.10677320552645,92.66446131814172,104.005104317844,92.70049425087952,97.39061588074358,84.89658614704113,118.40053580990195,126.17250844754463,109.64899295449067,18.21,25.18,43.39
1027,77.72598252795216,84.6948128653668,96.08754251932581,70.83295853794576,65.91038628066298,91.29768813528794,66.53151894312545,75.37994503172465,77.0378280091975,78.65017389519099,81.26449026873455,81.9227762770119,25.07,25.69,50.76
1029,173.03933631014166,142.06989122423823,101.66716528496089,71.06792159980462,60.44640014641002,62.59627930221034,70.93030800717341,57.66071133154153,77.72444470989093,109.06746981207604,152.18208429000384,162.53874195976516,10.44,19.4,29.84
1030,81.78766725467682,90.54377042118723,90.4488823952623,63.0907327224826,70.40486151661344,74.38488543089056,67.78319303716862,78.80277400574943,64.92333104513705,96.20113686610833,100.104078422659,89.41111949412837,15.86,21.97,37.83
1031,24.696833962846444,25.02809754201636,27.04177183780658,30.362218501300877,24.422379543861062,30.349583533009746,26.195587105188,32.33060058157056,33.37144400507615,28.396675619202096,29.768739777502535,31.340552597434407,53.51,19.97,73.48
1032,125.69690460667856,152.15886306256672,181.30848246922145,191.3190722591884,175.8062920616256,172.4825588463351,149.82633633826362,111.14616877304374,115.45307394866859,160.86512832601008,171.38570793237662,110.42734201025729,23.37,27.23,50.6
1033,76.80211667405982,116.40922478481947,63.871624040177956,101.60786382628663,58.823060089742185,56.92708581515615,44.54101398358846,42.17320354080283,84.75877212122928,68.78546384921282,114.11011253983578,93.27888510368523,18.98,20.24,39.22
1034,86.96595322199533,98.76869524456602,96.05269262715444,100.69230790841314,118.25138489020718,130.53392014627977,120.11147903574643,116.03207738432852,141.3096765772342,128.37236239469846,100.861862583954,94.9313362228373,5.2,14.09,19.29
1035,355.4597653559673,334.95375629694433,343.1143327409498,434.01175445471694,523.1319225302739,595.1465582280358,558.5817119635475,475.5411984582855,455.33130981240294,414.3353431073845,365.4753018113885,434.7920488808475,12.84,26.62,39.46
1036,70.54266134589814,68.1115182324226,65.0414038807582,136.016161730526,87.03921219099271,113.63012088918948,73.44409855891355,71.99713978697224,66.50059800161938,74.26783994344821,78.41193519558486,86.98178792551231,6.36,13.89,20.25
1037,126.37461552917712,176.42679193017906,235.3360827706322,407.10489834899187,395.22516861003544,431.0101680353724,293.2591465734592,278.8180834408225,278.84930119569697,278.8244740955385,290.1366980270929,142.28272056961555,24.39,24.24,48.63
1038,44.94466649985881,44.18332088347798,47.30117257170789,56.79338355225556,62.200599050096415,77.64806833558772,77.75351738185906,68.83472011658081,67.23314719839715,52.36096989355436,49.697662583280156,44.49954503672812,23.15,14.74,37.89
1039,18.56052026001162,23.001930426917323,18.105403116722687,28.639617528315593,32.56968017208356,36.56081177436363,64.30530864071599,55.907215291885834,49.35451899701806,35.53251413835672,20.28787026595897,19.47550231130447,9.01,14.55,23.57
1040,145.68991438700485,207.1842820247284,210.04537131392152,233.0757251777087,213.2103187478202,215.6058890473729,212.40559315374486,150.43802072787366,146.51751702946976,162.20712644725958,176.27416901729896,137.97560389882838,25.07,22.25,47.32
1041,32.10417451990484,32.23959833460712,37.78262718992383,50.04010492055584,57.32764997623371,68.32914797506724,58.90015722134108,54.40905651300075,49.37122825855052,55.504558305234866,42.17927866453236,44.53257047076637,23.5,18.64,42.14
1042,1092.6099428658085,1294.0544952770977,744.2848142518048,728.0883874352471,657.4089486018545,734.8336210225443,963.199656443531,863.7260375577823,685.6499842977797,772.9144356432167,1004.7348922624662,922.2619892323168,30.52,17.68,48.21
1043,85.69055554636594,106.49133153913398,122.7572358610215,154.84765823006242,177.8934000732754,176.7788858959992,206.63155769236485,198.11748679466663,142.11894323210754,144.39804772517542,138.72102113260846,86.39277238282628,28.77,24.31,53.08
1044,134.08683733140285,127.87182858764503,101.28002573102316,205.03610658811968,240.72894589633415,263.8337819175775,208.37507045581677,182.6389427060821,172.97230727450082,149.79377063401913,176.24794770366515,100.8310593729643,24.12,24.6,48.72
1045,2.3632876154153717,3.6821295092193402,5.402211039400174,10.766879998125923,11.093927563322294,13.080868045557498,13.334755041010402,11.651315416676919,12.770968599788072,6.347139304710421,2.910340706715665,2.1452417128913153,34.09,27.98,62.07
1046,91.0085289578189,91.16390712981205,90.4366257337983,103.8077790129314,117.45261588189105,132.26261587401956,114.30087588426672,106.2713283241899,93.76701066386163,99.51993632068195,98.9633084463263,89.52124187818964,32.86,14.88,47.74
1047,1227.9282523871077,1484.020385163622,1919.4829909820298,2900.124605507875,2532.6727367723697,2696.785748970136,2582.831033842231,2020.2345275799548,1833.4071914754777,2436.0306457103143,1327.6158665903906,1475.5225204223136,18.49,21.74,40.23
1049,37.24129905080055,40.6841771879968,37.7603966244204,39.085031015317455,40.61751265289498,42.786692289548526,36.01068540898637,45.01383663457523,40.136081203750784,39.36491774470953,39.323166970727605,41.00010988877794,35.86,15.13,50.99
1050,8.676793768690448,9.10119781063348,9.358271358212276,9.314032059978235,9.734344135085186,10.9459973812957,10.474128757165476,9.710770812399058,8.89860991860208,8.403680096645525,8.006153528788369,7.595518221871688,18.99,23.8,42.79
1051,107.6452673006328,83.7068550507211,91.53146136873002,79.78436244947483,75.11869267445215,62.549795412149116,76.06874759364118,68.53549106209407,68.67596791247054,77.3091167770263,81.83974139308584,94.81994919062733,10.68,22.26,32.94
1053,1047.4023031096879,1072.417075813685,1049.954797614423,676.5570312302322,1884.1796805730196,640.0859942688661,840.4415466551179,659.1930781255923,886.5692913968061,1116.5976560157633,832.5552895308896,935.8114104435855,6.47,12.13,18.6
1054,81.02249489550171,74.46118677120812,98.97046949693762,147.24309572242046,142.64964974015874,145.887766141059,103.90343325421436,110.67741526882931,96.8734233534315,114.66963294317578,69.63423873115134,54.0461508306867,24.39,24.89,49.29
1055,311.39570538950085,333.210782028089,394.2108623476261,703.1896445628715,688.887875858948,658.9539691765473,583.9965713121682,529.4493712152874,487.3245567392801,548.1495780220955,270.13367760650164,223.5371812954751,24.12,23.61,47.73
1056,7.856624859423156,6.775755083050969,8.036299492542552,8.045024464674693,15.97871288159109,19.114229022322036,19.295925461508986,12.66763258148472,8.553989447215306,7.244226409562708,6.469636839993551,7.106088207327739,22.18,28.87,51.05
1057,224.14225708890146,232.52998679866374,295.9264329376388,328.39094485103584,361.7732109168831,363.15344652725224,372.8508548361318,489.7516271053102,304.211936279709,237.63553710914937,249.14525021294992,247.09076832131205,5.43,11.45,16.88
1058,87.61832118340513,316.6810838071314,241.9712440157811,230.7276909515178,660.137368024372,809.899058356596,457.1120694785381,569.9335487989289,220.6972591495302,109.64511891876563,469.4772064539578,227.9721021411617,21.64,23.9,45.54
1059,110.74993226493851,69.00859800332188,76.15481844346095,62.37240095840199,58.43194074791722,48.001088573238015,62.2268526783346,53.1795672747812,67.14231865504709,68.88547195518642,84.74129872769385,108.57001633296551,15.05,21.25,36.3
1060,407.24535110480537,350.45579156023575,486.29024673435634,542.5197796944212,535.3007379813808,675.6807206321357,643.5383606325628,569.6484735251986,437.67505541346594,426.0313046017751,496.7171010984614,392.0722475313366,12.54,27.52,40.06
1061,10.747028386737288,11.759564821097188,12.49558085889874,14.896972763158457,12.442567268701312,15.348267913070003,12.596121806599836,16.70290919963733,15.38163308661395,13.59505162763979,14.351195699836898,14.590229470425703,55.26,18.78,74.04
1062,1719.6070889237933,1696.0803530343626,1748.0600789772777,2025.27184042987,2387.8103022222185,1053.159865484793,1208.7538828650697,1059.5657271645034,1938.051140499741,2253.2403524407614,2114.403638545472,2038.6822224501454,6.42,13.38,19.8
1063,35.81888713188095,34.461326557756784,34.29722717370726,35.65736517568554,33.455738288864694,31.72985467061297,29.946492962612645,32.75441549929681,35.998335478973175,33.875327333132965,34.01043835245411,31.92495830643826,8.65,11.24,19.89
1064,390.314120578779,308.4251233317804,552.4031899234267,706.1867578538426,805.9743397131089,717.5574251946837,652.3032255495239,537.896128817812,550.330819898662,417.87558751125215,404.42327086622504,400.9819622741133,55.12,34.81,89.93
1065,49.34555064658473,52.73647086191129,93.0755352803218,109.62954837199139,124.93428138037471,194.55541437663877,258.63232167446745,233.2552532053566,246.02720696939514,98.46813095075318,87.09527220246088,67.1204680202175,32.3,16.91,49.21
1066,46.86776016957119,48.12650462407373,52.712491602855565,49.810737989197484,47.97729804604507,57.56334908876825,53.30498059532312,54.1463420524518,62.15820225924854,60.961744713579954,51.87659763730098,53.257022045987654,50.06,20.5,70.56
1067,779.3437260776743,838.6028196059484,465.7533392048903,365.33999856287085,348.19525238349485,384.6744546779371,337.90998336260304,391.4270576249334,437.0440112463997,496.7142576002927,527.3490125860569,485.5368820493046,22.59,25.66,48.25
1068,203.85163647761487,205.5909011527012,287.61910656811654,313.43276652619977,505.8726162897037,473.58834687930073,428.87513882642946,383.5463566035408,535.912896365486,323.64797225790716,177.11626261672154,202.94159626627265,36.88,17.84,54.72
1069,86.05121670099484,74.80714582337644,105.52935592264176,128.62256160181875,188.2648357617131,144.15846193973675,136.65672698978582,191.0018624409927,187.08646085162417,112.44587568581821,105.90227411253802,144.56478187652178,28.2,22.47,50.67
1070,124.88271917430252,108.73912335494671,176.41534201320925,195.98009280196175,311.99128127564467,234.54212953442757,212.09329616956856,304.2304999116754,315.10247362140075,160.66258083429474,152.03503894465968,158.43090808327435,28.96,22.43,51.39
1071,200.22906648921432,157.8527145487162,160.69416540850528,123.12156660991853,114.24088500300722,154.3502557976377,119.56042902863793,161.89226148730467,197.52526482498322,227.7787991255768,180.16595574209765,161.32230074425732,20.99,29.38,50.37
1072,26.015533115048726,26.37782695332017,29.723918341654645,28.02424962372523,30.860775785865666,29.526817582319836,24.215367579890316,39.60531756472433,43.28365844088676,50.600107426210236,39.586791959371574,35.1896228534279,31.5,16.47,47.97
1073,119.05832128834452,177.93004724420666,210.96820419891006,329.73692469086933,467.60259208213074,392.81134128296094,393.13119576616333,423.88003238284693,409.59318157066934,287.80247164792274,161.9051434145795,141.0566241176845,34.9,28.39,63.29
1074,269.4068331618312,276.83014529121044,394.2346247129279,678.0083400214884,842.5463600080798,825.8025984863542,1141.6412597623494,867.2602892678386,697.8259888586825,502.988308287378,294.7261041183587,274.8037740194647,20.61,27.91,48.52
1075,725.6326899188373,627.7521528843066,978.2259119786166,513.3949806378452,484.4752983252732,478.91556585957716,554.6456353736402,613.2280052873639,481.70013527518546,457.7716175962206,314.1024427961421,492.50547211958894,13.16,29.4,42.56
1076,418.7362956580427,546.260931499821,668.8855074528461,598.823990682984,749.2663877569529,578.1813197782922,692.2204930787296,518.8475384344791,468.7420563413655,508.6562009169363,343.3689023135686,445.6785099328403,51.85,31.45,83.3
1077,88.2304456786717,88.76856167627452,94.21879674481872,129.77314506037126,182.10775246107178,219.3733930577679,204.16551991131334,174.94430440145186,118.77897866335282,104.33058135538597,100.8015634715193,125.96512565640224,28.45,25.83,54.28
1078,157.4415746136532,176.52103203847514,204.73613190176155,224.66515699198345,400.7405815631619,417.3395804910535,429.40555103126115,486.5468776327329,341.04180987013336,311.9267477356262,145.74803277949346,156.72876678762862,26.01,29.74,55.75
1080,509.58182663098745,495.28518701761004,407.80213218563733,355.15759273174206,233.214165924923,221.52166763897185,234.05886081289242,227.74625486590753,439.4453625722047,570.9643632959778,555.0025291592664,536.2013155365014,16.27,28.27,44.55
1081,729.7726520673318,629.9931950286673,1083.3719796715793,682.8267575570609,510.4201436759389,261.74915673473,364.82205381872546,381.60717809582513,567.6141471002016,660.8624833094208,625.6022043936794,799.2838856770977,4.79,12.67,17.47
1082,98.70799074735594,106.33346726021306,99.13558356838267,95.6464039064953,118.43051390920216,136.36006460018083,146.7254480932613,142.6032044205046,139.05827333789927,118.84303986472399,91.37336261771344,90.59046387593338,5.62,12.55,18.17
1083,49.710251535891594,51.15470982033047,57.96323469114703,66.83743117410508,88.87205539936694,71.16782572075653,61.29010113726055,61.8718991845031,56.96328568620815,64.37110011874864,52.42133389573913,43.2842228221483,47.89,19.21,67.1
1084,247.30688825606788,240.0867748975878,345.6594589929975,520.5430389281553,759.7985859195597,738.6840422258341,975.4405827595995,913.067612076679,656.3106607938728,451.4220875996909,265.8535217653705,254.61934058027404,15.65,31.26,46.91
1085,15.6341935686429,11.428453344321085,18.53768102887771,21.495468223724252,21.22169804377395,26.246440174656588,43.47478042691672,43.130653586443216,28.213602865969367,17.431762997988773,13.989397017697184,17.17500311207936,7.3,19.42,26.71
1086,156.63888976934226,158.12479568781177,225.64800380436483,336.1802915008245,435.65298385993844,270.2774800471228,313.59953156584584,322.75000314339036,266.73447219880194,206.5480253246278,193.54921422426207,147.81635759056715,18.98,25.14,44.12
1087,74.57867314069354,71.040342247052,66.92085147273777,91.97657407287427,99.68710591699164,121.47925966704125,124.63490171313019,117.5566393071077,111.2806200798082,97.7049545048797,79.32701017892646,83.04208551592625,29.74,21.12,50.86
1088,83.2874637242721,74.0082134049911,106.98348350755255,130.1942987800908,142.87957127430033,140.62592536397406,142.56492208436578,139.50223731181796,112.96455780378415,113.7754815354852,102.6223406665735,109.40278886412696,18.38,26.49,44.87
1089,97.76162374058627,99.220065495788,89.42098126159169,102.69634818911283,134.72839049795945,142.10576136412928,155.90663382860245,126.78361187977312,122.92796284084713,100.61494125898528,99.61192472611661,94.45337298989705,47.4,14.77,62.18
1090,86.43023752270517,89.50099882493454,160.5895208110407,205.9486150871929,286.2903339114278,301.3462813159587,311.04421044244816,206.25010400562255,190.44698582035372,158.01419471290254,87.28874205478363,84.99882852413072,34.05,29.03,63.08
1091,1064.9006278823415,892.529033879552,1141.6818890806726,1001.3369950105817,1243.8867742455063,1514.267895071776,1335.3656022464804,1793.7962187612948,1377.6846099151512,1055.696591282774,976.228622097617,896.6558498404839,22.16,21.76,43.92
1092,466.22702355218456,482.60879043348467,954.879667198526,930.8135044334236,779.9632591738311,1015.367700539659,1619.4248554597393,1145.9686911679178,1160.1245622023116,777.6485111501482,782.7814330835765,468.0647830243048,28.14,17.12,45.26
1093,605.6836837899547,621.3136255598499,495.2615209162988,388.272409312102,514.7203073970686,706.2816450394535,658.0654007917032,658.2278937615587,535.6184947687512,455.7646304110858,316.0193250740867,395.16659585575076,29.5,23.5,53.0
1094,10.299301408057033,9.885931951169855,8.621332382834325,11.560554917299465,14.640995805094079,17.78247284344736,21.508962323751103,21.141876513733035,13.342245411095101,10.892139668663908,11.226650522241462,9.745262066424386,30.83,19.73,50.56
1095,196.32068078480378,271.74869829713026,209.1057293971197,194.55805507089772,262.93081421988165,215.5080155033822,177.05670766539495,148.7719479583288,165.0628944606794,290.01648701373773,299.3619566090398,190.86956036215688,28.22,7.78,36.0
1096,55.23965320198853,50.84604905623487,71.7519931970273,85.97314169711639,93.03965943708415,94.84124027355384,72.33323978565151,108.71083822183614,101.01876725789423,92.69490941638976,77.59168011051842,74.27392816155813,33.2,17.43,50.63
1097,10.30765738809415,10.228519649446357,11.359416109716637,15.710588435822556,17.774507404070462,17.15130091011303,26.176647434629356,25.06178597120379,14.938632332137022,13.439353429552831,11.405878225440254,8.53280466091841,41.12,13.74,54.86
1098,16.847571678949034,16.596999095559745,20.15455809700372,22.345097732791512,22.725237927222487,29.553608949099292,33.908210927732,31.20867992266043,22.483075570446093,19.190566896146237,17.388028574436245,17.73318906123451,38.82,0.24,39.06
1099,1112.883504407317,551.4273215313978,520.6138471340454,504.3904720487561,375.09749937991245,335.6805246380687,397.30949270666986,427.2914569947639,497.56785221909325,482.41093421096554,573.1887234915674,1224.1446138196488,19.4,23.41,42.81
1100,98.12599568476408,101.24584942464777,108.75881994292061,92.90420121889838,101.77651917724002,112.64818665418535,123.23841445280237,110.16246475348345,126.78122461781251,111.61509464060204,115.42773483738121,113.84807060780771,39.79,16.73,56.52
1101,63.03227541339671,64.85072927774962,78.23742285380708,85.38421828872488,96.47586695836345,147.19508631470958,199.33977895307632,168.83549696356297,116.20722515754635,77.23846509021281,66.2645209646773,66.7426997713506,30.32,0.25,30.56
1102,26.024432320351963,25.205444715751277,39.50680557811414,46.46836101386569,51.2322557937052,53.482242931969246,54.94332846493861,78.65816969232057,51.81483958934803,40.789867843733155,28.907316734601736,31.211920554483587,29.9,21.34,51.24
1103,502.6459908311223,634.8383521079447,338.12582916480096,590.7095729544673,491.8515677506776,584.715633854113,675.887670163729,524.3892772242101,615.9645858514006,347.33641437031224,425.8420817133981,619.0630928659973,26.9,21.4,48.3
1104,501.520184987308,491.88384222972036,547.3810930885787,451.0954427447701,365.31974139961477,277.99341311875827,317.59957698860865,318.7239498367383,415.50161444608796,462.3072113913945,462.70088203903794,647.6429188136306,5.15,8.52,13.66
