especie,condicion,glucolisis,oxphos
Xenopus,ALI,0.1033187337535164,0.1320519958160408
Xenopus,ALI,0.02562048214222127,0.1684254479198299
Xenopus,ALI,0.05072463768115942,0.08795593346155144
Xenopus,ALI,0.06915215610867785,0.08919593751054425
Xenopus,ALI,0.06156749635010505,0.0837677565205655
Xenopus,ALI,0.0426592600505644,0.07911141478557208
Xenopus,ALI,0.08660043442652138,0.0905329486790161
Xenopus,ALI,0.02419613289178506,0.05571161048689138
Xenopus,ALI,0.07344300822561692,0.1229586327900935
Xenopus,ALI,0.02800626713670192,0.01967135675000843
Xenopus,ALI,0.05132998611259481,0.1212631170496339
Xenopus,ALI,0.1023751023751024,0.00626328575766778
Xenopus,ALI,0.1017519495780365,0.07324037520666735
Xenopus,ALI,0.109087348217783,0.08719252960825995
Xenopus,ALI,0.03340098992272905,0.0714942470560448
Xenopus,ALI,0.07312252964426877,0.06044808853797618
Xenopus,ALI,0.05182850835024748,0.1722298140837467
Xenopus,ALI,0.05765053591140547,0.06163326247595911
Xenopus,ALI,0.139301356692661,0.1505170901238317
Xenopus,ALI,0.04604208952035039,0.08257836488173567
Xenopus,ALI,0.06767439376135029,0.0779642001552114
Xenopus,ALI,0.04435067478545739,0.165764078685427
Xenopus,ALI,0.05622618666096927,0.1092974997469379
Xenopus,ALI,0.01654025567069045,0.08902301177582077
Xenopus,ALI,0.0935797457536588,0.1531236292472248
Xenopus,ALI,0.077733860342556,0.09779582953740257
Xenopus,ALI,0.1102446319837624,0.1738789351148902
Xenopus,ALI,0.04625574190791582,0.03585045719877181
Xenopus,ALI,0.05772175337392729,0.1132916624489658
Xenopus,ALI,0.1072534985578464,0.2239008671592941
Xenopus,ALI,0.05287896592244418,0.08148598036238486
Xenopus,ALI,0.09685574902966207,0.1769452036305969
Xenopus,ALI,0.1177936830110743,0.1072223909302561
Xenopus,ALI,0.10346116867856,0.1020894489995614
Xenopus,ALI,0.09028593811202507,0.1272859938590276
Xenopus,ALI,0.07134209308122351,0.08463660289502986
Xenopus,ALI,0.08517608517608517,0.1566032324459291
Xenopus,ALI,0.08537193319802015,0.1300570233154503
Xenopus,ALI,0.1422568813873162,0.114759422343692
Xenopus,ALI,0.05772175337392729,0.1067457907345548
Xenopus,ALI,0.1054018445322793,0.081823396430138
Xenopus,ALI,0.1257522344478866,0.1026335324088133
Xenopus,ALI,0.09382900687248513,0.1500236191247427
Xenopus,ALI,0.09847594630203325,0.1884932685494483
Xenopus,ALI,0.05608375173592565,0.08934777474103317
Xenopus,ALI,0.1705302140084749,0.181074332759726
Xenopus,ALI,0.06350817220382438,0.1232960488578466
Xenopus,ALI,0.0540006409571627,0.08983281033842831
Xenopus,ALI,0.0,0.102055707392786
Xenopus,ALI,0.02241569632873981,0.05475419239464183
Xenopus,ALI,0.05446355446355446,0.05199159833991294
Xenopus,ALI,0.0540362496884236,0.126674427236225
Xenopus,ALI,0.06997115692767866,0.07510881668185039
Xenopus,ALI,0.122226970053057,0.1472736781725546
Xenopus,ALI,0.0285403981056155,0.08955865978337889
Xenopus,ALI,0.0711996581561799,0.1414785572088943
Xenopus,ALI,0.0226827618131966,0.06192006613354928
Xenopus,ALI,0.06032119075597336,0.1120305698957384
Xenopus,ALI,0.04773350425524338,0.1052232007288187
Xenopus,ALI,0.0936153544849197,0.1508249822856564
Xenopus,ALI,0.03324075063205498,0.05927135000168708
Xenopus,ALI,0.04586404586404586,0.05738603772311637
Xenopus,ALI,0.03000035608731261,0.1127517967405608
Xenopus,ALI,0.1037460385286472,0.1294370212909539
Xenopus,ALI,0.05943097247445073,0.1205629787090461
Xenopus,ALI,0.08770430509560945,0.1443044167763269
Xenopus,ALI,0.02643948296122209,0.1450298613219962
Xenopus,ALI,0.07226792009400705,0.1096011742079158
Xenopus,ALI,0.09336609336609336,0.07211846678138813
Xenopus,ALI,0.06564469607947869,0.1491800789553598
Xenopus,ALI,0.05752590535199231,0.1367631676620441
Xenopus,ALI,0.02245130506000071,0.072814387421129
Xenopus,ALI,0.0929031798597016,0.1691888517731214
Xenopus,ALI,0.06904532991489513,0.09351908087863144
Xenopus,ALI,0.071911832781398,0.08154924587508858
Xenopus,ALI,0.1025887547626678,0.1414110739953437
Xenopus,ALI,0.08161521204999465,0.1527862131794716
Xenopus,ALI,0.02453441583876367,0.08258258258258258
Xenopus,ALI,0.08820282733326211,0.1341186692310288
Xenopus,ALI,0.05109852935939892,0.07746229375442859
Xenopus,ALI,0.04239219456610761,0.1443044167763269
Xenopus,ALI,0.1295623686928035,0.1269738839963559
Xenopus,ALI,0.1615390093650963,0.07965549819482404
Xenopus,ALI,0.07933625324929673,0.1026166616054257
Xenopus,ALI,0.02214863084428302,0.0569220906299558
Xenopus,ALI,0.05617277356407791,0.07919155110166345
Xenopus,ALI,0.06660613182352312,0.1422208725579512
Xenopus,ALI,0.146618950966777,0.1662870735904444
Xenopus,ALI,0.1087846740020653,0.03474541957688025
Xenopus,ALI,0.04294412990065164,0.06653001315922664
Xenopus,ALI,0.1129686999252217,0.1184878698923643
Xenopus,ALI,0.03539507887333974,0.07031750851975571
Xenopus,ALI,0.1167610298045081,0.1367800384654317
Xenopus,ALI,0.08770430509560945,0.1210184904005129
Xenopus,ALI,0.1227967097532315,0.1185258291999865
Xenopus,ALI,0.05332407506320549,0.0918320005398657
Xenopus,ALI,0.07938966634618809,0.08346408205958768
Xenopus,ALI,0.04046932307801873,0.1347555420589129
Xenopus,ALI,0.04061175800306235,0.08864763640044539
Xenopus,ALI,0.05250507424420468,0.1432837331713736
Xenopus,ALI,0.05998290780899477,0.1742500927894186
Xenopus,ALI,0.1046718655414308,0.09914549380841516
Xenopus,ALI,0.01118114161592423,0.09463255390221682
Xenopus,ALI,0.07365666061318235,0.1315205655093296
Xenopus,ALI,0.03332977246020724,0.1085298781927995
Xenopus,ALI,0.02626143930491756,0.09580507473765901
Xenopus,ALI,0.07061211409037496,0.1275854506191585
Xenopus,ALI,0.01240964284442545,0.03831359449336978
Xenopus,ALI,0.04030908378734466,0.0491530856699396
Xenopus,ALI,0.08245201723462593,0.1666582312649728
Xenopus,ALI,0.08919987180856746,0.0475925363565813
Xenopus,ALI,0.09062422105900367,0.100975975975976
Xenopus,ALI,0.02846918064309369,0.08337972804264938
Xenopus,ALI,0.03309831570701136,0.09534112764449842
Xenopus,ALI,0.09851155503329416,0.1149787427877316
Xenopus,ALI,0.09959762133675178,0.114071937105645
Xenopus,ALI,0.06797706797706797,0.07550949826230725
Xenopus,ALI,0.1231884057971015,0.2032256976077201
Xenopus,ALI,0.06110458284371328,0.1333890069845126
Xenopus,ALI,0.1278887583235409,0.1654266626176739
Xenopus,ALI,0.141384467471424,0.1489565408104734
Xenopus,ALI,0.08166862514688601,0.09422765462091305
Xenopus,ALI,0.07419079158209593,0.06919560009447649
Xenopus,ALI,0.0227183705444575,0.008076897121840941
Xenopus,ALI,0.06881387316169925,0.09262071059823869
Xenopus,ALI,0.0001424349250436207,0.1455612916287073
Xenopus,ALI,0.09430972474450736,0.1381128319330567
Xenopus,ALI,0.1372360502795285,0.125788710058373
Xenopus,ALI,0.1563045258697432,0.1896784424874313
Xenopus,ALI,0.06767439376135029,0.1283699429766846
Xenopus,ALI,0.07954990563686216,0.04698096973377872
Xenopus,ALI,0.03922301748388705,0.1440091777170429
Xenopus,ALI,0.06523519566997828,0.09961787630326956
Xenopus,ALI,0.05649325214542606,0.1126800958261632
Xenopus,ALI,0.0,0.05046479063332996
Xenopus,ALI,0.06726489335184987,0.09756385599082228
Xenopus,ALI,0.03389951216038173,0.07435806593109964
Xenopus,ALI,0.03185201011287968,0.0910643789857273
Xenopus,ALI,0.04865933126802692,0.08025862941593279
Xenopus,ALI,0.07896236157105722,0.1413520261834869
Xenopus,ALI,0.1279421714204323,0.06126632250227756
Xenopus,ALI,0.04486700138874052,0.1417991024732598
Xenopus,ALI,0.0154719937328633,0.1107315180348888
Xenopus,ALI,0.05373357547270591,0.1111279819144988
Xenopus,ALI,0.07565074956379304,0.1074459290751426
Xenopus,ALI,0.05207776946907382,0.09457350609036003
Xenopus,ALI,0.02485489442011181,0.07300840166008706
Xenopus,ALI,0.04217854217854218,0.109246887336775
Xenopus,ALI,0.07618488053270663,0.1783412626109255
Xenopus,ALI,0.02181034789730442,0.06235870702162837
Xenopus,ALI,0.09972225189616495,0.06033842831595641
Xenopus,ALI,0.1238293629597977,0.1187831089516483
Xenopus,ALI,0.1118114161592422,0.1414743395080474
Xenopus,ALI,0.09956201260549087,0.1090908324054392
Xenopus,ALI,0.0657515222732614,0.07647535175625063
Xenopus,ALI,0.1451411886194495,0.1594164389108209
Xenopus,ALI,0.07971014492753623,0.1640348213381921
Xenopus,ALI,0.06860022077413382,0.09887134325336573
Xenopus,ALI,0.04107467150945412,0.126573202415899
Xenopus,ALI,0.06049923441227789,0.04621756588048723
Xenopus,ALI,0.07264181177224656,0.1360883355265378
Xenopus,ALI,0.1195563152084891,0.1643047541923947
Xenopus,ALI,0.0819000819000819,0.1165392921010898
Xenopus,ALI,0.06096214791866966,0.0889428754597294
Xenopus,ALI,0.0997400562617954,0.1921415797820292
Xenopus,ALI,0.03000035608731261,0.05355214765327125
Xenopus,ALI,0.1438948830253178,0.1797837163005702
Xenopus,ALI,0.06625004451091408,0.07956692647703884
Xenopus,ALI,0.08665384752341274,0.1512931470796639
Xenopus,ALI,0.04253462949115123,0.1486613017511894
Xenopus,ALI,0.04048712744364918,0.05035513041131019
Xenopus,ALI,0.1171171171171171,0.1600659648412457
Xenopus,ALI,0.07495637930420539,0.1336842460437966
Xenopus,ALI,0.08061816757468931,0.1543889395012991
Xenopus,ALI,0.04395897874158744,0.08440462934844957
Xenopus,ALI,0.1014848840935798,0.1126885312278571
Xenopus,ALI,0.08499804151978065,0.0857964706279313
Xenopus,ALI,0.05216679129722608,0.1102549178391875
Xenopus,ALI,0.08125912473738561,0.1026757094172824
Xenopus,ALI,0.0756685539294235,0.212289536727739
Xenopus,ALI,0.03224370615674964,0.1622718223841819
Xenopus,ALI,0.02389345867606737,0.109196274926612
Xenopus,ALI,0.1162447032012249,0.1145485373013463
Xenopus,ALI,0.108339564861304,0.04647906333299592
Xenopus,ALI,0.0956806608980522,0.1302594729561022
Xenopus,ALI,0.1190934017020974,0.1570292202314674
Xenopus,ALI,0.1021792543531674,0.1206304619225968
Xenopus,ALI,0.0754014884449667,0.07130866821878058
Xenopus,ALI,0.08686749991097817,0.04395687822654114
Xenopus,ALI,0.05458818502296763,0.123473192293417
Xenopus,ALI,0.01727023466153901,0.1442833282720923
Xenopus,ALI,0.06176334437204002,0.1603696393022236
Xenopus,ALI,0.01586368977673325,0.09956726389310659
Xenopus,ALI,0.09495068190720364,0.0829706110604987
Xenopus,ALI,0.09293878859096251,0.06429884941120896
Xenopus,ALI,0.1123277427625254,0.1158054121537268
Xenopus,ALI,0.07159135420004985,0.07237152883220299
Xenopus,ALI,0.07792970836449098,0.1384713365050444
Xenopus,ALI,0.04103906277819321,0.1096138273104565
Xenopus,ALI,0.08619093401702098,0.1160584742045416
Xenopus,ALI,0.05522914218566392,0.1374717414043257
Xenopus,ALI,0.06041021258412563,0.07948679016094747
Xenopus,ALI,0.06046362568101699,0.1018406046495934
Xenopus,ALI,0.03630310152049283,0.08449320106623477
Xenopus,ALI,0.09062422105900367,0.1023425110503762
Xenopus,ALI,0.1379126161734857,0.1129542463812127
Xenopus,ALI,0.1245237332193854,0.1243673448729628
Xenopus,ALI,0.03532386141081793,0.06250632655127038
Xenopus,ALI,0.07865968735533953,0.08357795998245436
Xenopus,ALI,0.1260905173948652,0.1577124877686675
Xenopus,ALI,0.07298009471922516,0.1606184836521915
Xenopus,ALI,0.06227967097532315,0.0822367311131356
Xenopus,ALI,0.04629135063917673,0.0945692883895131
Xenopus,ALI,0.0681551116333725,0.1247342848466444
Xenopus,ALI,0.03514581775451341,0.1387918817694098
Xenopus,ALI,0.02768578855535377,0.01273745655768128
Xenopus,ALI,0.04267706441619485,0.05676181799777305
Xenopus,ALI,0.09147883060926539,0.05544589533353578
Xenopus,ALI,0.05914610262436349,0.1576450045551169
Xenopus,ALI,0.07358544315066054,0.1359997638087526
Xenopus,ALI,0.04992344122778905,0.06145190133954179
Xenopus,ALI,0.06035679948723427,0.04490164321624996
Xenopus,ALI,0.06973970017448278,0.06867260518945913
Xenopus,ALI,0.1261973435886479,0.08299169956473328
Xenopus,ALI,0.006765658939571983,0.0626328575766778
Xenopus,ALI,0.03122885731581384,0.07484310152849478
Xenopus,ALI,0.04386995691343518,0.09715052130782467
Xenopus,ALI,0.07652316347968521,0.1237136012416911
Xenopus,ALI,0.06160310508136595,0.09947869217532139
Xenopus,ALI,0.076042445607663,0.08369605560616797
Xenopus,ALI,0.1133782003347221,0.1017435975301144
Xenopus,ALI,0.1021080368906456,0.1171339879205048
Xenopus,ALI,0.05620838229533882,0.1314151229881567
Xenopus,ALI,0.06892069935548197,0.03256486823902554
Xenopus,ALI,0.09516433429476907,0.1585602456388973
Xenopus,ALI,0.1089627176583698,0.08561510949151399
Xenopus,ALI,0.09787059787059788,0.1414110739953437
Xenopus,ALI,0.04137734572517181,0.1232116948409083
Xenopus,ALI,0.1033899512160382,0.1063830684617201
Xenopus,ALI,0.06039240821849517,0.104864696156831
Xenopus,ALI,0.02859381120250686,0.0756107230826332
Xenopus,ALI,0.0760068368764021,0.09930154873975099
Xenopus,ALI,0.07597122814514119,0.1352110537503796
Xenopus,ALI,0.09340170209735427,0.08397864156291122
Xenopus,ALI,0.02843357191183278,0.0840587778790026
Xenopus,ALI,0.0502439198091372,0.06342156763505079
Xenopus,ALI,0.06005412527151657,0.1184583459864359
Xenopus,ALI,0.1224762311718833,0.1139918007895536
Xenopus,ALI,0.03498557846383933,0.1081882444241995
Xenopus,ALI,0.1184168358081402,0.1502766811755576
Xenopus,ALI,0.05887903713990671,0.09611718460033067
Xenopus,ALI,0.1318591318591319,0.2250480817896548
Xenopus,ALI,0.1295979774240644,0.158184870263522
Xenopus,ALI,0.07050528789659224,0.0651930019907548
Xenopus,ALI,0.09386461560374604,0.1587795660829369
Xenopus,ALI,0.04326460848199978,0.07136771603063738
Xenopus,ALI,0.1309867179432397,0.06703191956000945
Xenopus,ALI,0.07958551436812307,0.1254175523838445
Xenopus,ALI,0.04639817683295944,0.05076846509430779
Xenopus,ALI,0.07411957411957412,0.1624869251273746
Xenopus,ALI,0.05989388598084251,0.1064463339744239
Xenopus,ALI,0.04285510807249938,0.03161166784762291
Xenopus,ALI,0.03178079265035787,0.07382241792354152
Xenopus,ALI,0.09067763415589503,0.1112545129399062
Xenopus,ALI,0.09717622761101022,0.08621824071262274
Xenopus,ALI,0.1070754549015419,0.09482656814117488
Xenopus,ALI,0.04646939429548125,0.1555361541316597
Xenopus,ALI,0.03865327778371257,0.1148142524547019
Xenopus,ALI,0.05909268952747214,0.1325623376185174
Xenopus,ALI,0.04769789552398248,0.06647940074906367
Xenopus,ALI,0.0885055015489798,0.1278385126699733
Xenopus,ALI,0.05238044368479151,0.07512146978439113
Xenopus,ALI,0.1120072641811772,0.1364847994061477
Xenopus,ALI,0.01132357654096785,0.08499932516786449
Xenopus,ALI,0.05676031762988284,0.01269949725005905
Xenopus,ALI,0.04639817683295944,0.06418075378749535
Xenopus,ALI,0.0,0.06598592974997469
Xenopus,ALI,0.02918135526831179,0.05377990349900462
Xenopus,ALI,0.01369155716981804,0.09498684077335763
Xenopus,ALI,0.04109247587508457,0.129677430239228
Xenopus,ALI,0.1072178898265855,0.2092401390154199
Xenopus,ALI,0.1272656055264751,0.0736073151803489
Xenopus,ALI,0.09749670619235837,0.1428999223943044
Xenopus,ALI,0.1011644055122316,0.1109887977865506
Xenopus,ALI,0.03329416372894634,0.04860056685899383
Xenopus,ALI,0.06160310508136595,0.09878698923642744
Xenopus,ALI,0.09765694548303244,0.08623089381516348
Xenopus,ALI,0.1045472349820176,0.1782779970982218
Xenopus,ALI,0.05583449061709931,0.09963474710665722
Xenopus,ALI,0.09749670619235837,0.08901879407497384
Xenopus,ALI,0.04255243385678168,0.09606657219016769
Xenopus,ALI,0.1000249261118826,0.1474676924115126
Xenopus,ALI,0.07095039703735356,0.1222500590478119
Xenopus,ALI,0.04023786632482285,0.05547541923946418
Xenopus,ALI,0.120535555318164,0.1496693322536019
Xenopus,ALI,0.02145426058469537,0.00749063670411985
Xenopus,ALI,0.1204465334900117,0.129479198299423
Xenopus,ALI,0.08765089199871809,0.1355569052198266
Xenopus,ALI,0.09751451055798882,0.1184836521915174
Xenopus,ALI,0.1362746145354841,0.1291797415392921
Xenopus,ALI,0.09407826799131147,0.1199640651887843
Xenopus,ALI,0.06318769362247623,0.08250666396733812
Xenopus,ALI,0.04796496100843927,0.01799271181293653
Xenopus,ALI,0.01228501228501228,0.01152275871376995
Xenopus,ALI,0.09708720578285795,0.08428231602388905
Xenopus,ALI,0.1053306270697575,0.06382646691635456
Xenopus,ALI,0.1003988177901221,0.08677075952356851
Xenopus,ALI,0.04429726168856604,0.04369538077403246
Xenopus,ALI,0.06965067834633051,0.1049026554644532
Xenopus,ALI,0.139888900758466,0.1203394405641597
Xenopus,ALI,0.07622048926396753,0.08613388669568445
Xenopus,ALI,0.05684933945803511,0.04190707561494078
Xenopus,ALI,0.03692625431755867,0.1093692006613355
Xenopus,ALI,0.1049389310258875,0.09033471673921112
Xenopus,ALI,0.06293843250364989,0.09728970543577285
Xenopus,ALI,0.08588825980130328,0.06211408037250734
Xenopus,ALI,0.08647580386710821,0.139078685427
Xenopus,ALI,0.05766834027703593,0.1626556331612511
Xenopus,ALI,0.07837481750525228,0.05787529102135844
Xenopus,ALI,0.1068618025139764,0.07430323582008976
Xenopus,ALI,0.0822383648470605,0.1586277288524479
Xenopus,ALI,0.1124167645906776,0.07534500792927759
Xenopus,ALI,0.06970409144322187,0.08345142895704694
Xenopus,ALI,0.07162696293131075,0.05793012113236833
Xenopus,ALI,0.03352562048214222,0.0670740965684786
Xenopus,ALI,0.05465940248548944,0.06814117488274792
Xenopus,ALI,0.0880603924082185,0.1193946755744509
Xenopus,ALI,0.1523519566997828,0.1134434996794547
Xenopus,ALI,0.07921162268988356,0.159905692209063
Xenopus,ALI,0.09468361642274686,0.146906738198873
Xenopus,ALI,0.1342983299505039,0.1406729763471337
Xenopus,ALI,0.03601823167040558,0.0639276917366805
Xenopus,ALI,0.07735996866431649,0.1139158821743091
Xenopus,ALI,0.05124096428444255,0.1024901305800182
Xenopus,ALI,0.05063561585300716,0.1038102709451024
Xenopus,ALI,0.06884948189296015,0.08451850727131625
Xenopus,ALI,0.08829184916141437,0.1435663191281169
Xenopus,ALI,0.05496207670120713,0.1014399230691366
Xenopus,ALI,0.1179183135704875,0.1339879205047744
Xenopus,ALI,0.09858277249581597,0.1648657084050343
Xenopus,ALI,0.1049923441227789,0.137109019131491
Xenopus,ALI,0.0746893138197486,0.1612806626851571
Xenopus,ALI,0.08010184097140619,0.04158653035057529
Xenopus,ALI,0.01881921447138838,0.04748709383540844
Xenopus,ALI,0.03304490261012,0.107817086749671
Xenopus,ALI,0.1112772851903287,0.04360680905624726
Xenopus,ALI,0.06325891108499804,0.06390238553159902
Xenopus,ALI,0.05061781148737671,0.0972475284273037
Xenopus,ALI,0.03762062457714632,0.08472517461281506
Xenopus,ALI,0.1154078980165937,0.09136805344670514
Xenopus,ALI,0.04518747997008866,0.08480531092890643
Xenopus,ALI,0.08384075775380123,0.07235465802881533
Xenopus,ALI,0.1123099383968949,0.1487878327765968
Xenopus,ALI,0.05841612363351494,0.1026925802206701
Xenopus,ALI,0.04743083003952569,0.05699800924520026
Xenopus,ALI,0.06213723605027953,0.08978219792826535
Xenopus,ALI,0.0209913470783036,0.03716637986300907
Xenopus,ALI,0.04246341202862942,0.03455140533792219
Xenopus,ALI,0.08660043442652138,0.06089938252859601
Xenopus,ALI,0.08026208026208026,0.07554323986908257
Xenopus,ALI,0.01404764448242709,0.1143418699598475
Xenopus,ALI,0.08697432610476089,0.07901440766609306
Xenopus,ALI,0.04070077983121461,0.04431116509768195
Xenopus,ALI,0.1044938218851262,0.126526807706583
Xenopus,ALI,0.06343695474130256,0.06787967743023923
Xenopus,ALI,0.06165651817825731,0.111313560751763
Xenopus,ALI,0.08686749991097817,0.06744103654216013
Xenopus,ALI,0.03381049033222946,0.01877298646961568
Xenopus,ALI,0.09863618559270733,0.1302552552552552
Xenopus,ALI,0.04524089306698002,0.1026335324088133
Xenopus,ALI,0.03146031406900972,0.07295357154907717
Xenopus,ALI,0.05270092226613966,0.0466519890677194
Xenopus,ALI,0.08302175693480042,0.09899365657792623
Xenopus,ALI,0.08341345297867037,0.1542581907750447
Xenopus,ALI,0.05132998611259481,0.07238839963559064
Xenopus,ALI,0.107591781504825,0.1027600634342207
Xenopus,ALI,0.09065982979026457,0.1103477072578196
Xenopus,ALI,0.08487341096036748,0.03769359246887337
Xenopus,ALI,0.06603639212334865,0.05896767554070925
Xenopus,ALI,0.0719474415126589,0.05321051388467119
Xenopus,ALI,0.07267742050350746,0.0804695144582785
Xenopus,ALI,0.1013424491685361,0.1850474069575193
Xenopus,ALI,0.121087490652708,0.1957898910146101
Xenopus,ALI,0.05944877684008119,0.07424840570907987
Xenopus,ALI,0.07812555638642595,0.09137227114755204
Xenopus,ALI,0.03950788733397429,0.1354092856901846
Xenopus,ALI,0.112470177687569,0.2609955461079057
Xenopus,ALI,0.1409037495994018,0.2544834160002699
Xenopus,ALI,0.05656446960794787,0.09760181529844451
Xenopus,ALI,0.146067015632233,0.1068259270506462
Xenopus,ALI,0.03922301748388705,0.05643705503256065
Xenopus,ALI,0.06479008652921696,0.1078128690488241
Xenopus,ALI,0.1449097318662536,0.2191770422107501
Xenopus,ALI,0.05022611544350675,0.1024226473664676
Xenopus,ALI,0.1439482961222092,0.1834531160373857
Xenopus,ALI,0.01280133888829541,0.1404072611937781
Xenopus,ALI,0.08756187017056583,0.07138036913317812
Xenopus,ALI,0.1261439304917566,0.1076357256132537
Xenopus,ALI,0.07201865897518071,0.1381887505483011
Xenopus,ALI,0.01725243029590856,0.1083274285521477
Xenopus,ALI,0.02675996154257024,0.05453065424975537
Xenopus,ALI,0.06033899512160382,0.06131693491244053
Xenopus,ALI,0.1385001602392907,0.2194554104666464
Xenopus,ALI,0.07246376811594203,0.1513648479940615
Xenopus,ALI,0.05636862158601289,0.06266238148260621
Xenopus,ALI,0.09950859950859951,0.09843692006613355
Xenopus,ALI,0.06404230317273796,0.04649593413638357
Xenopus,ALI,0.07972794929316668,0.113430846576914
Xenopus,ALI,0.1003454046932308,0.1521113810439653
Xenopus,ALI,0.05895025460242852,0.08882477983601579
Xenopus,ALI,0.07582879322009757,0.1362781320646489
Xenopus,ALI,0.1575686358295054,0.1759751324358066
Xenopus,ALI,0.02665313534878752,0.1059866045821102
Xenopus,ALI,0.08905743688352384,0.1791805850794615
Xenopus,ALI,0.1011466011466012,0.2179412558626042
Xenopus,ALI,0.07362105188192145,0.1148606471640179
Xenopus,ALI,0.02599437382046078,0.1166953470324257
Xenopus,ALI,0.03226151052238009,0.05120710598238688
Xenopus,ALI,0.04119930206886729,0.06045230623882309
Xenopus,ALI,0.05841612363351494,0.09555201268684414
Xenopus,ALI,0.05859416728981946,0.06520987279414246
Xenopus,ALI,0.02994694299042125,0.06240088403009751
Xenopus,ALI,0.09461239896022505,0.1293948442824847
Xenopus,ALI,0.04627354627354627,0.1329334952930459
Xenopus,ALI,0.07460029199159635,0.06007693086344772
Xenopus,ALI,0.1052772139728661,0.1551228194486622
Xenopus,ALI,0.08827404479578392,0.07736950433579647
Xenopus,ALI,0.08579923797315102,0.1197110031379694
Xenopus,ALI,0.06190577929708364,0.08851688767419104
Xenopus,ALI,0.07561514083253214,0.05737760232142255
Xenopus,ALI,0.1474913648826692,0.07757195397644835
Xenopus,ALI,0.1336217640565467,0.08661048689138577
Xenopus,ALI,0.04985222376526725,0.07786297533488545
Xenopus,ALI,0.04153758501584588,0.05034247730876944
Xenopus,ALI,0.05140120357511662,0.05475419239464183
Xenopus,ALI,0.1101378057899797,0.1204406653844856
Xenopus,ALI,0.105508670726062,0.1468645611904039
Xenopus,ALI,0.06803048107395933,0.06516769578567332
Xenopus,ALI,0.04981661503400634,0.161921753213888
Xenopus,ALI,0.01924651924651925,0.05662263386982488
Xenopus,ALI,0.1142684186162447,0.1585349394338158
Xenopus,ALI,0.05086707260620304,0.05873570199412896
Xenopus,ALI,0.06130043086564826,0.05850794614839559
Xenopus,ALI,0.07251718121283339,0.1221783581334143
Xenopus,ALI,0.09997151301499127,0.1249156459830617
Xenopus,ALI,0.0708257664779404,0.08727688362519823
Xenopus,ALI,0.06584054410141367,0.1557428214731585
Xenopus,ALI,0.07287326852544244,0.06340469683166312
Xenopus,ALI,0.0997756649930563,0.1188295036609643
Xenopus,ALI,0.08506925898230246,0.1528115193845531
Xenopus,ALI,0.02862941993376776,0.1197194385396633
Xenopus,ALI,0.0908378734465691,0.1292261362486082
Xenopus,ALI,0.0475376562333084,0.05094982623072511
Xenopus,ALI,0.09895666417405548,0.1284247730876944
Xenopus,ALI,0.07321155147242103,0.09399568107433276
Xenopus,ALI,0.09694477085781433,0.1264129297837163
Xenopus,ALI,0.09338389773172381,0.1477587137699497
Xenopus,ALI,0.1559306341915038,0.1236672065323751
Xenopus,ALI,0.1767261332478724,0.1743470999088977
Xenopus,ALI,0.02868283303065912,0.1192259675405743
Xenopus,ALI,0.09051739486522095,0.1730775719539764
Xenopus,ALI,0.01887262756827974,0.06088251172520835
Xenopus,ALI,0.03774525513655948,0.0763488207308432
Xenopus,ALI,0.07579318448883667,0.07694773425110504
Xenopus,ALI,0.05798881885838408,0.08273863751391841
Xenopus,ALI,0.1067371719545633,0.1501965448594662
Xenopus,ALI,0.0526831179005092,0.08268802510375545
Xenopus,ALI,0.09957981697112132,0.08212707089111583
Xenopus,ALI,0.05882562404301535,0.1294032796841786
Xenopus,ALI,0.03772745077092903,0.06915342308600736
Xenopus,ALI,0.07835701313962183,0.06434524412052502
Xenopus,ALI,0.06827974219278567,0.08850845227249722
Xenopus,ALI,0.09491507317594274,0.1406434524412052
Xenopus,ALI,0.09003667699319873,0.1492475621689105
Xenopus,ALI,0.06363280276323754,0.1085762729021156
Xenopus,ALI,0.07371007371007371,0.09961365860242265
Xenopus,ALI,0.1358651141259837,0.1225452981070959
Xenopus,ALI,0.03601823167040558,0.1353839794851031
Xenopus,ALI,0.110778762952676,0.1007946148395587
Xenopus,ALI,0.0491934622369405,0.1949674393494618
Xenopus,ALI,0.004148417191895452,0.1064800755811992
Xenopus,ALI,0.05647544777979561,0.1294918514019638
Xenopus,ALI,0.06064166933732151,0.0787022978034214
Xenopus,ALI,0.01965601965601966,0.08671171171171171
Xenopus,ALI,0.04826763522415696,0.07503289806660593
Xenopus,ALI,0.08747284834241356,0.06050291864898606
Xenopus,ALI,0.0002670654844567888,0.05264955967203158
Xenopus,ALI,0.1397642701990528,0.1094619900799676
Xenopus,ALI,0.1082683473987822,0.1586530350575295
Xenopus,ALI,0.04095004095004095,0.0803514188345649
Xenopus,ALI,0.0980130327956415,0.2064058440462935
Xenopus,ALI,0.09730085817042339,0.03733930559773256
Xenopus,ALI,0.05877221094612399,0.1403735195870027
Xenopus,ALI,0.07488516184168358,0.0832911563248642
Xenopus,ALI,0.1165295730513122,0.09779161183655566
Xenopus,ALI,0.0722145069971157,0.1163031008536626
Xenopus,ALI,0.1132535697753089,0.1362317373553329
Xenopus,ALI,0.08777552255813126,0.1007819617370179
Xenopus,ALI,0.1363458319980059,0.1346163579309647
Xenopus,ALI,0.09512872556350817,0.1527819954786247
Xenopus,ALI,0.09760353238614108,0.09673718662482707
