f_loss,dF_SW_Wm2,dF_SW_SE_Wm2,dCF_color,dF_LW_Wm2,dF_LW_SE_Wm2,dCTH_color_m
0.3724936203287973,-0.29049095153808596,1.3819058668241373,0.01724708528165468,0.5688748168945312,0.29378569574430985,9.722593534795731
0.37635202111329613,3.321380157470703,1.459565895700721,0.025180554903476097,0.5871141052246094,0.3195008189271541,9.447538916439933
0.3807061697207307,5.439747161865235,1.380106711339167,0.035652090460681345,-0.23536865234375,0.31872389061933415,-7.623150791089559
0.3849236135380884,2.8012875366210936,1.5415601686439788,0.031554527833209424,0.342667236328125,0.3391066879161627,-12.521454525477996
0.38939659163085916,5.51296745300293,1.470206012988364,0.03886743972622913,-0.09014785766601563,0.341414126266343,44.94556997503553
0.39379265760120746,3.5932186126708983,1.428249382172131,0.030133799148230746,0.6249018859863281,0.33833745258087544,9.35380008755898
0.39835699362127863,3.315925369262695,1.4279785188499485,0.03526221977414101,0.469886474609375,0.3500163313268576,-24.125749414617363
0.40304452880042085,3.038637847900391,1.4289446087355449,0.03738373568044982,-0.08504440307617188,0.31846363212730977,7.172742455276017
0.407628955809745,1.9898705291748047,1.4445394149468078,0.022345719872618543,-0.004380645751953125,0.3363146423766061,7.502551006181591
0.41218189362712543,1.3699026489257813,1.3420562421393527,0.021310191889141628,0.8117579650878907,0.2883294331486517,-48.69962164333889
0.41722833119018515,4.061146850585938,1.3493093292038758,0.02867461146202259,0.3989118957519531,0.2962437465044232,-10.74923614767146
0.4223836514664858,5.577303085327149,1.4651244546888718,0.04391020587011176,0.6122239685058594,0.3505791803143061,-26.33077157171149
0.42760521631990067,2.5206890869140626,1.3765558684995982,0.025473234665948294,0.13641510009765626,0.32009916887292744,-13.547160862628077
0.43231087118814215,3.211333465576172,1.4046805935581672,0.03789454632937196,0.9303707885742187,0.31588202141903127,-34.6044947191612
0.4369609352487282,2.5405316162109375,1.4757978417853155,0.023484523492902153,0.25721588134765627,0.28921337302223726,-15.47477601086282
0.4420390157812521,3.800345001220703,1.5156319984336835,0.028112266323146843,0.00842010498046875,0.3183940627770751,-18.090545490223874
0.4478519999634244,0.5381716918945313,1.4889508548216317,0.022902685358720854,0.850555419921875,0.30848897173373213,-21.926702613039957
0.45339843717395467,3.837642288208008,1.4442424078855247,0.02907928836213135,0.5899473571777344,0.32368206117804504,-26.145363847414654
0.4593176555797506,4.999684371948242,1.440357671796795,0.0338160457262448,0.3997509765625,0.35006085061600367,-19.256370495527218
0.46557692567756104,4.168092727661133,1.365710379827146,0.031398792733619625,0.35032119750976565,0.31312654308958404,-29.340568341706927
0.47264276111702974,1.134635238647461,1.5170656463167864,0.020208248327620245,0.33470901489257815,0.33675086341439525,-39.513397035259885
0.47893941532691664,2.9704519653320314,1.4769270729500608,0.0285502140544903,0.22693435668945314,0.31122026816127946,-47.477945295303904
0.4853599508565542,5.224991073608399,1.5933374878186863,0.046282674920538176,0.16787811279296874,0.2940023034374065,-41.86396996180216
0.4919212159853595,4.860323715209961,1.4397320965414473,0.051427387722663545,0.27494857788085936,0.31132597716748417,-9.47280911107858
0.4987755038562171,4.773654098510742,1.504004115107543,0.03888559131056371,0.6325299072265625,0.32366738828690383,-47.779124661495814
0.5056690191542812,6.141253890991211,1.319099709357373,0.04716546345891351,-0.2196417236328125,0.32718985849471655,-12.672947854110875
0.5120011556249614,4.275173873901367,1.4070507219025272,0.03539680539061876,0.4578582763671875,0.2891467049068208,-27.88221163627429
0.519224670285996,6.082544403076172,1.509981048557362,0.04046317280524109,0.44193084716796877,0.3247987754902496,-40.47957216341471
0.5271375519313937,5.249022598266602,1.4113505605202785,0.03564124814160877,0.5684603881835938,0.3063390708829638,-23.463051135723408
0.5359696546769551,4.823951339721679,1.4968605571546285,0.053346259396397054,0.6777777099609374,0.31065661816618156,-35.45578626485971
0.5442644894604969,5.516543426513672,1.3618808590942317,0.046231071046114396,0.63927001953125,0.2914453976096843,-1.190830022096634
0.5527880591172236,5.918671035766602,1.520760915505898,0.05793116862775704,0.7311984252929687,0.29581035521911114,-41.004586713919366
0.5621837744139804,6.973147964477539,1.3312532435981412,0.048975481933199,0.2342828369140625,0.29345146209181305,-52.267532174785934
0.5707811079955754,3.4999668121337892,1.43679864130632,0.039087049180714824,0.5853330993652344,0.31943060725037453,-33.29082412423247
0.5796950380482876,5.66373161315918,1.4210271518811388,0.04893891197421121,0.8860353088378906,0.3331933783449885,-36.13713777885235
0.5895412020731692,7.416322631835937,1.5087458399669,0.05625097835821082,0.7089183044433593,0.34441378180235205,-36.36058252684924
0.5988838497833686,7.705837554931641,1.4745149799507815,0.05240935009234981,0.00978790283203125,0.306976927022501,-32.671349997423135
0.6099466545220836,6.7344956207275395,1.3014442851693377,0.05399100427893289,0.920810546875,0.30117935635047827,-60.652553727946334
0.6208363565108422,3.5459090423583985,1.5992469968916114,0.04446809049984412,0.36508071899414063,0.3414416769008516,-34.69870182184073
0.6330644203030803,5.2896476745605465,1.332867356415437,0.04225179060481239,1.0879774475097657,0.32386758847791086,-37.09890486038837
0.6455137880701262,9.59191307067871,1.4694888055167863,0.06537557246283071,0.451053466796875,0.2858958385448462,-55.260615864979854
0.6587507969303388,8.512556381225586,1.4083816499695376,0.061616974139614034,0.3908673095703125,0.3636426705686527,-22.255583522246056
0.6735591643753049,6.200567474365235,1.4934392900182627,0.05010246961457479,0.4072834777832031,0.3470758467393406,-34.5550537109375
0.6901703123518687,8.989253768920898,1.4864649235141787,0.06690901918545293,0.2200921630859375,0.36173441343657997,-60.25312394660136
0.7139427377545899,7.117238845825195,1.5815482250149433,0.06849217436300221,0.6412223815917969,0.3535296679319937,-41.20167415944775
0.7456662693313569,8.183806991577148,1.4751621281753966,0.06695037067710886,0.9815780639648437,0.3139739110583408,-103.61041319675935
0.7816975904703003,9.248161163330078,1.4569566619101584,0.07105395274979831,0.7457640075683594,0.33109653814760437,-66.58431887626648
0.8489495210005779,11.564573044293777,1.3544480834984993,0.09025560753908107,0.6625286074851057,0.287927443465025,-45.90756358469234
