sciName,order,family,genus,BioRealm,DOMESTICATED_large,extinct,Synanthropy_level_simple,WildMeat,Traded_all,Traded_legal,Traded_illegal,Traded_all_live,Traded_all_product,timeTraded_all_1980_2019,Zoonose_vector_1,ZOONOTIC_NB_all,Zoonose_virus_vector_1,ZOONOTIC_NB_viruses,PhyloDist_Homosapiens_mean,pubs_pubmed_all_log,pubs_X
Taphozous_troughtoni,CHIROPTERA,EMBALLONURIDAE,Taphozous,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712938590255,0,0
Myzopoda_aurita,CHIROPTERA,MYZOPODIDAE,Myzopoda,Afrotropic,no,0,yes,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712814717385,0.6931471805599453,0
Myzopoda_schliemanni,CHIROPTERA,MYZOPODIDAE,Myzopoda,Afrotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712814717385,0,0
Nycteris_arge,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712927894875,0,0
Nycteris_aurita,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771292811787,0,0
Nycteris_gambiensis,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,yes,yes,no,no,no,no,no,0,Zoonotic,1,Zoonotic,1,165.7712925467125,0,0
Nycteris_grandis,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,yes,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712926513005,1.09861228866811,0.04342340063114344
Nycteris_hispida,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771292699212,1.6094379124341,0.07302745023742771
Nycteris_intermedia,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771292401554,0,0
Nycteris_javanica,CHIROPTERA,NYCTERIDAE,Nycteris,Indomalaya,no,0,no,no,yes,yes,yes,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712929396275,0.6931471805599453,0.02323705875925246
Nycteris_macrotis,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,yes,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712925235295,0.6931471805599453,0
Nycteris_major,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712920479055,0,0
Nycteris_nana,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,no,no,no,no,no,no,no,0,Zoonotic,1,Zoonotic,1,165.771292447817,0.6931471805599453,0.02323705875925246
Nycteris_parisii,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771292929885,0,0
Nycteris_thebaica,CHIROPTERA,NYCTERIDAE,Nycteris,multiple,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,165.771292690262,2.484906649788,0.03437608785834607
Nycteris_tragata,CHIROPTERA,NYCTERIDAE,Nycteris,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712929224295,0,0
Nycteris_woodi,CHIROPTERA,NYCTERIDAE,Nycteris,Afrotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771292583894,0,0
Amorphochilus_schnablii,CHIROPTERA,FURIPTERIDAE,Amorphochilus,Neotropic,no,0,yes,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771278835085,0,0
Furipterus_horrens,CHIROPTERA,FURIPTERIDAE,Furipterus,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771278835085,1.09861228866811,0.03023633288979501
Mormoops_blainvillei,CHIROPTERA,MORMOOPIDAE,Mormoops,Nearctic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712812501685,1.09861228866811,0.03023633288979501
Mormoops_megalophylla,CHIROPTERA,MORMOOPIDAE,Mormoops,multiple,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,2,Zoonotic,2,165.7712812501685,2.564949357461537,0.08255083706538961
Pteronotus_alitonus,CHIROPTERA,MORMOOPIDAE,Pteronotus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712814596185,1.09861228866811,0.03023633288979501
Pteronotus_davyi,CHIROPTERA,MORMOOPIDAE,Pteronotus,multiple,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,7,Zoonotic,6,165.7712814596185,1.791759469228055,0.07082051609058544
Pteronotus_fulvus,CHIROPTERA,MORMOOPIDAE,Pteronotus,multiple,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712814596185,0.6931471805599453,0.02323705875925246
Pteronotus_fuscus,CHIROPTERA,MORMOOPIDAE,Pteronotus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712814596185,0,0
Pteronotus_gymnonotus,CHIROPTERA,MORMOOPIDAE,Pteronotus,multiple,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712814624085,1.386294361119891,0
Pteronotus_macleayii,CHIROPTERA,MORMOOPIDAE,Pteronotus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712812283185,1.09861228866811,0
Pteronotus_mesoamericanus,CHIROPTERA,MORMOOPIDAE,Pteronotus,multiple,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712814596185,1.791759469228055,0.06006692551972168
Pteronotus_mexicanus,CHIROPTERA,MORMOOPIDAE,Pteronotus,Nearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712814596185,0.6931471805599453,0
Pteronotus_paraguanensis,CHIROPTERA,MORMOOPIDAE,Pteronotus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712810324585,0,0
Pteronotus_parnellii,CHIROPTERA,MORMOOPIDAE,Pteronotus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,0,Zoonotic,7,Zoonotic,7,165.7712810654085,5.010635294096256,0.0677396304559355
Pteronotus_personatus,CHIROPTERA,MORMOOPIDAE,Pteronotus,multiple,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712809656085,2.397895272798371,0.04965549146070054
Pteronotus_portoricensis,CHIROPTERA,MORMOOPIDAE,Pteronotus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712814596185,0,0
Pteronotus_psilotis,CHIROPTERA,MORMOOPIDAE,Pteronotus,Nearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712814596185,0.6931471805599453,0
Pteronotus_pusillus,CHIROPTERA,MORMOOPIDAE,Pteronotus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712814596185,0,0
Pteronotus_quadridens,CHIROPTERA,MORMOOPIDAE,Pteronotus,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712812405285,2.079441541679836,0.05005470584013823
Pteronotus_rubiginosus,CHIROPTERA,MORMOOPIDAE,Pteronotus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712814596185,1.386294361119891,0.04647411751850491
Mystacina_robusta,CHIROPTERA,MYSTACINIDAE,Mystacina,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712820668785,0,0
Mystacina_tuberculata,CHIROPTERA,MYSTACINIDAE,Mystacina,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712820668785,2.995732273553991,0.06492792212463291
Noctilio_albiventris,CHIROPTERA,NOCTILIONIDAE,Noctilio,multiple,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,1,NotZoonotic,0,165.771279523475,3.637586159726386,0.1049429067108518
Noctilio_leporinus,CHIROPTERA,NOCTILIONIDAE,Noctilio,multiple,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771279523475,3.295836866004329,0.09976652247749636
Carollia_benkeithi,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771281121215,0.6931471805599453,0
Carollia_brevicaudum,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,Neotropic,no,0,no,no,yes,yes,yes,no,yes,0,Zoonotic,4,Zoonotic,3,165.7712812462,3.091042453358316,0.06400914747551731
Carollia_castanea,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771281121215,1.945910149055313,0
Carollia_manu,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.77128118156,0.6931471805599453,0
Carollia_monohernandezi,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281121215,0,0
Carollia_perspicillata,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,multiple,no,0,no,no,yes,yes,no,yes,yes,0,Zoonotic,16,Zoonotic,14,165.7712812462,5.560681631015528,0.1499821770762835
Carollia_sowelli,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,multiple,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771281194065,2.302585092994046,0.04990501551925937
Carollia_subrufa,CHIROPTERA,PHYLLOSTOMIDAE,Carollia,multiple,no,0,yes,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,165.77128118156,0,0
Desmodus_rotundus,CHIROPTERA,PHYLLOSTOMIDAE,Desmodus,multiple,no,0,yes,no,yes,yes,yes,yes,yes,0,Zoonotic,10,Zoonotic,8,165.7712811069785,6.1779441140506,0.2138024881616099
Diaemus_youngii,CHIROPTERA,PHYLLOSTOMIDAE,Diaemus,multiple,no,0,yes,no,no,no,no,no,no,0,Zoonotic,1,Zoonotic,1,165.7712811287385,3.332204510175204,0.09911836180686473
Diphylla_ecaudata,CHIROPTERA,PHYLLOSTOMIDAE,Diphylla,multiple,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,165.771281354303,3.13549421592915,0.0979669598840565
Brachyphylla_cavernarum,CHIROPTERA,PHYLLOSTOMIDAE,Brachyphylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281332475,1.6094379124341,0.04828952233593779
Brachyphylla_nana,CHIROPTERA,PHYLLOSTOMIDAE,Brachyphylla,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771281332475,0,0
Erophylla_bombifrons,CHIROPTERA,PHYLLOSTOMIDAE,Erophylla,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712816684595,0.6931471805599453,0
Erophylla_sezekorni,CHIROPTERA,PHYLLOSTOMIDAE,Erophylla,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712816684595,1.791759469228055,0.04931333494885793
Phyllonycteris_aphylla,CHIROPTERA,PHYLLOSTOMIDAE,Phyllonycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712816456695,0,0
Phyllonycteris_poeyi,CHIROPTERA,PHYLLOSTOMIDAE,Phyllonycteris,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712816456695,1.09861228866811,0
Anoura_aequatoris,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280808245,0,0
Anoura_cadenai,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280808245,0,0
Anoura_caudifer,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,165.771280808245,2.19722457733622,0.05005282773458254
Anoura_cultrata,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712810700105,1.09861228866811,0
Anoura_fistulata,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280660046,0.6931471805599453,0
Anoura_geoffroyi,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,multiple,no,0,yes,no,yes,yes,no,yes,yes,0,Zoonotic,8,Zoonotic,8,165.771280629815,3.49650756146648,0.09204631697405456
Anoura_javieri,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280808245,0,0
Anoura_latidens,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,Neotropic,no,0,yes,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280786985,0,0
Anoura_luismanueli,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.77128081123,0,0
Anoura_peruana,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280808245,0.6931471805599453,0.02323705875925246
Choeroniscus_godmani,CHIROPTERA,PHYLLOSTOMIDAE,Choeroniscus,multiple,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281307589,1.09861228866811,0.04342340063114344
Choeroniscus_minor,CHIROPTERA,PHYLLOSTOMIDAE,Choeroniscus,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712812760385,0.6931471805599453,0
Choeroniscus_periosus,CHIROPTERA,PHYLLOSTOMIDAE,Choeroniscus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281392974,0,0
Choeronycteris_mexicana,CHIROPTERA,PHYLLOSTOMIDAE,Choeronycteris,multiple,no,0,yes,no,no,no,no,no,no,0,Zoonotic,1,NotZoonotic,0,165.7712814802045,2.484906649788,0.03437608785834607
Dryadonycteris_capixaba,CHIROPTERA,PHYLLOSTOMIDAE,Dryadonycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281124152,0,0
Hylonycteris_underwoodi,CHIROPTERA,PHYLLOSTOMIDAE,Hylonycteris,multiple,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771280964875,2.19722457733622,0
Lichonycteris_degener,CHIROPTERA,PHYLLOSTOMIDAE,Lichonycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281512035,0,0
Lichonycteris_obscura,CHIROPTERA,PHYLLOSTOMIDAE,Lichonycteris,multiple,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281512035,0,0
Musonycteris_harrisoni,CHIROPTERA,PHYLLOSTOMIDAE,Musonycteris,Nearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.77128134584,1.945910149055313,0.03580214071068193
Scleronycteris_ega,CHIROPTERA,PHYLLOSTOMIDAE,Scleronycteris,Neotropic,no,0,yes,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712807588704,0,0
Glossophaga_antillarum,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281382805,0,0
Glossophaga_bakeri,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281382805,0,0
Glossophaga_commissarisi,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,multiple,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,165.771281382805,2.302585092994046,0
Glossophaga_leachii,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,multiple,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771281225542,0,0
Glossophaga_longirostris,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,165.771281225542,1.791759469228055,0.03557286976327486
Glossophaga_morenoi,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Nearctic,no,0,yes,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,165.771281239947,0,0
Glossophaga_mutica,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,multiple,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281382805,0,0
Glossophaga_soricina,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Neotropic,no,0,yes,no,yes,yes,yes,yes,yes,0,Zoonotic,10,Zoonotic,9,165.771281078965,4.882801922586371,0.1158589940817426
Glossophaga_valens,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281382805,0,0
Leptonycteris_curasoae,CHIROPTERA,PHYLLOSTOMIDAE,Leptonycteris,Neotropic,no,0,no,no,yes,yes,no,yes,yes,0,Zoonotic,3,Zoonotic,1,165.7712808745155,3.091042453358316,0.02965977064225785
Leptonycteris_nivalis,CHIROPTERA,PHYLLOSTOMIDAE,Leptonycteris,Nearctic,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,2,Zoonotic,1,165.771280737265,2.397895272798371,0.04965549146070054
Leptonycteris_yerbabuenae,CHIROPTERA,PHYLLOSTOMIDAE,Leptonycteris,multiple,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712808745155,3.761200115693562,0.08752785348819163
Monophyllus_plethodon,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281036885,0.6931471805599453,0.02323705875925246
Monophyllus_redmani,CHIROPTERA,PHYLLOSTOMIDAE,Monophyllus,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771281036885,2.079441541679836,0.06049682135491721
Glyphonycteris_behnii,CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.77128103887,0,0
Glyphonycteris_daviesi,CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712807441,0,0
Glyphonycteris_sylvestris,CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,multiple,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280976095,0.6931471805599453,0
Neonycteris_pusilla,CHIROPTERA,PHYLLOSTOMIDAE,Neonycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712814501135,0,0
Trinycteris_nicefori,CHIROPTERA,PHYLLOSTOMIDAE,Trinycteris,multiple,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771280935625,1.09861228866811,0
Hsunycteris_cadenai,CHIROPTERA,PHYLLOSTOMIDAE,Hsunycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712806911295,0,0
Hsunycteris_dashe,CHIROPTERA,PHYLLOSTOMIDAE,Hsunycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712806911295,0,0
Hsunycteris_pattoni,CHIROPTERA,PHYLLOSTOMIDAE,Hsunycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712806911295,0,0
Hsunycteris_thomasi,CHIROPTERA,PHYLLOSTOMIDAE,Hsunycteris,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771280854785,0,0
Lionycteris_spurrelli,CHIROPTERA,PHYLLOSTOMIDAE,Lionycteris,Neotropic,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.771280860158,1.09861228866811,0
Lonchophylla_bokermanni,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712810514744,1.6094379124341,0
Lonchophylla_chocoana,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712808682005,0,0
Lonchophylla_concava,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712807636375,0.6931471805599453,0
Lonchophylla_dekeyseri,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712806261995,1.09861228866811,0
Lonchophylla_fornicata,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.77128058415,0,0
Lonchophylla_handleyi,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712810006554,0,0
Lonchophylla_hesperia,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280784229,0,0
Lonchophylla_inexpectata,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280740558,0,0
Lonchophylla_mordax,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712807636365,1.09861228866811,0.03023633288979501
Lonchophylla_orcesi,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280723538,0,0
Lonchophylla_orienticollina,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712809583285,0,0
Lonchophylla_peracchii,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712810978725,0,0
Lonchophylla_robusta,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,Neotropic,no,0,yes,no,yes,yes,no,no,yes,0,Zoonotic,2,Zoonotic,2,165.7712809410826,0,0
Platalina_genovensium,CHIROPTERA,PHYLLOSTOMIDAE,Platalina,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771280701055,0,0
Xeronycteris_vieirai,CHIROPTERA,PHYLLOSTOMIDAE,Xeronycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.77128072337,0,0
Lonchorhina_aurita,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,multiple,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,165.771281258111,2.079441541679836,0.05005470584013823
Lonchorhina_fernandezi,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712808371265,0,0
Lonchorhina_inusitata,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281260527,0,0
Lonchorhina_mankomara,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281258111,0,0
Lonchorhina_marinkellei,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281184818,0,0
Lonchorhina_orinocensis,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712812672835,0,0
Macrotus_californicus,CHIROPTERA,PHYLLOSTOMIDAE,Macrotus,Nearctic,no,0,yes,no,no,no,no,no,no,0,Zoonotic,1,Zoonotic,1,165.7712813730685,2.94443897916644,0.04627962188831288
Macrotus_waterhousii,CHIROPTERA,PHYLLOSTOMIDAE,Macrotus,multiple,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712813730685,2.890371757896165,0.03149076062868152
Lampronycteris_brachyotis,CHIROPTERA,PHYLLOSTOMIDAE,Lampronycteris,multiple,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712809650145,0.6931471805599453,0
Micronycteris_brosseti,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712811625685,0,0
Micronycteris_buriri,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712810345435,0,0
Micronycteris_giovanniae,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.771281290514,0,0
Micronycteris_hirsuta,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,Neotropic,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,165.7712815303735,1.09861228866811,0
Micronycteris_matses,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,165.7712810034836,0,0
