depth_m,age_AD,CH4
358.497,545.53,680
358.501,545.5,679.6
358.506,545.48,679.9
358.512,545.45,679.8
358.517,545.42,681.7
358.522,545.39,680.8
358.527,545.37,682.2
358.532,545.34,681.5
358.536,545.32,681.8
358.541,545.29,681.1
358.546,545.26,682.9
358.551,545.24,681.6
358.556,545.21,681.6
358.561,545.19,681.3
358.566,545.16,681.2
358.571,545.13,679.8
358.576,545.1,680.6
358.582,545.07,681.3
358.586,545.05,682
358.591,545.03,681.4
358.596,545,683
358.601,544.96,682.4
358.606,544.92,682.2
358.611,544.88,683
358.616,544.84,682.5
358.621,544.81,682.4
358.626,544.77,682
358.631,544.73,682.1
358.635,544.7,681
358.64,544.66,681.8
358.645,544.63,683.3
358.651,544.58,681.4
358.656,544.54,682.4
358.661,544.51,683.1
358.666,544.47,682.8
358.671,544.44,681.7
358.676,544.4,682.9
358.681,544.36,682.8
358.686,544.32,682.6
358.691,544.29,683.5
358.696,544.25,683.4
358.701,544.21,682.3
358.706,544.17,683.1
358.711,544.13,683.7
358.716,544.1,684.6
358.72,544.07,684.6
358.725,544.03,684.4
358.731,543.99,685.3
358.736,543.95,685.1
358.741,543.92,685.1
358.746,543.89,685
358.75,543.86,685.2
358.755,543.83,685
358.761,543.8,683.6
358.765,543.77,684.4
358.77,543.74,685.7
358.775,543.71,686.3
358.78,543.67,685.6
358.786,543.64,686.8
358.791,543.6,685.7
358.796,543.57,684.7
358.801,543.54,686.2
358.806,543.51,686.7
358.811,543.48,685.6
358.815,543.45,684.9
358.82,543.42,686.3
358.825,543.38,685.7
358.83,543.36,686.1
358.835,543.32,685.5
358.84,543.29,685.9
358.846,543.25,685
358.851,543.22,685.4
358.855,543.19,686.1
358.86,543.16,686
358.865,543.13,686.2
358.87,543.1,686.1
358.875,543.07,685.1
358.88,543.04,685.9
358.885,543,686.1
358.891,542.97,685.8
358.896,542.93,685.6
358.901,542.9,684.7
358.905,542.87,685.5
358.91,542.84,685.7
358.916,542.8,685.7
358.921,542.77,685.4
358.926,542.74,685.1
358.931,542.71,684.4
358.935,542.68,684.6
358.94,542.64,685.1
358.945,542.61,684.1
358.95,542.58,685.2
358.955,542.55,684.2
358.96,542.52,684.1
358.965,542.48,684.3
358.97,542.44,683.5
358.975,542.42,683.3
358.979,542.39,683.1
358.985,542.35,682.7
358.99,542.31,682.7
358.995,542.28,682.6
359,542.25,682.5
359.005,542.22,681.5
359.01,542.19,681.2
359.015,542.15,680.5
359.02,542.12,680.9
359.025,542.09,680.8
359.03,542.05,680
359.035,542.02,679.9
359.039,542,680.1
359.045,541.96,680.4
359.05,541.93,680
359.054,541.91,681.6
359.059,541.88,680.5
359.064,541.85,679.9
359.07,541.82,680.9
359.075,541.78,679.6
359.08,541.76,682
359.085,541.73,681.5
359.09,541.7,681
359.095,541.67,679.8
359.1,541.64,681.9
359.105,541.61,680.5
359.11,541.58,680.1
359.114,541.55,681.7
359.12,541.52,681.8
359.125,541.49,681
359.13,541.46,680.6
359.134,541.44,680.9
359.139,541.41,680.9
359.144,541.38,681.8
359.15,541.34,683.1
359.155,541.32,682.8
359.16,541.28,682.7
359.166,541.25,682.3
359.171,541.22,681.7
359.176,541.19,682.4
359.182,541.16,681.7
359.187,541.13,681.5
359.192,541.09,681.1
359.197,541.06,681.1
359.203,541.03,682.6
359.207,541,682.7
359.212,540.98,683.2
359.217,540.96,682
359.223,540.93,682.3
359.228,540.9,681
359.234,540.87,681.8
359.239,540.85,683
359.244,540.82,682.3
359.249,540.8,684
359.255,540.77,683.6
359.26,540.75,684.7
359.266,540.72,684.4
359.271,540.7,685.3
359.276,540.67,683.9
359.282,540.64,684.9
359.287,540.62,685.1
359.292,540.59,685.3
359.297,540.57,686.2
359.303,540.54,686.1
359.308,540.52,686.6
359.313,540.49,687.6
359.318,540.46,688
359.324,540.44,689
359.329,540.41,687.9
359.334,540.39,687.7
359.338,540.37,689.5
359.344,540.34,688.1
359.349,540.32,688.1
359.354,540.29,686.8
359.36,540.26,686.7
359.366,540.23,687.4
359.37,540.21,688.2
359.375,540.19,688.8
359.381,540.16,688.6
359.386,540.13,687.3
359.392,540.11,686
359.397,540.08,684.8
359.402,540.06,686.3
359.407,540.03,686.9
359.413,540.01,686.5
359.418,539.98,688.2
359.423,539.94,688.2
359.428,539.91,687.6
359.434,539.88,688.4
359.439,539.85,687.9
359.444,539.82,686.3
359.449,539.79,685.8
359.455,539.75,684.9
359.46,539.72,684.8
359.465,539.7,687.2
359.471,539.66,687.6
359.476,539.63,686.1
359.482,539.6,685
359.486,539.57,683.8
359.491,539.54,683.7
359.497,539.5,685.9
359.503,539.47,685
359.507,539.44,685.6
359.512,539.41,684.9
359.518,539.38,684
359.524,539.34,685.4
359.529,539.31,687.8
359.534,539.28,688.6
359.539,539.25,688.3
359.544,539.22,685.6
359.549,539.19,683.4
359.555,539.16,684.2
359.561,539.12,684.5
359.566,539.09,685.7
359.571,539.06,685.7
359.576,539.03,685.6
359.581,539,684.9
359.586,538.97,683
359.591,538.94,683
359.596,538.91,683
359.602,538.87,683.7
359.607,538.84,684.9
359.613,538.8,684.2
359.618,538.77,685.2
359.624,538.74,685.8
359.628,538.71,686.5
359.634,538.68,687
359.639,538.65,686.9
359.644,538.61,685.4
359.65,538.58,685.2
359.655,538.55,687.1
359.66,538.51,687
359.665,538.48,688.9
359.67,538.46,687.3
359.675,538.42,686.3
359.681,538.39,687.1
359.687,538.35,686.2
359.692,538.32,685.7
359.697,538.29,684.9
359.702,538.26,685.3
359.708,538.22,687.2
359.713,538.19,686.5
359.718,538.16,686.3
359.724,538.13,684.6
359.729,538.09,684
359.734,538.06,682.9
359.739,538.03,682.6
359.745,538,682.2
359.749,537.98,683.4
359.755,537.95,683.7
359.76,537.93,681.9
359.765,537.9,681.3
359.77,537.88,680.8
359.776,537.85,681.1
359.781,537.83,680.9
359.786,537.8,681.3
359.792,537.77,678.9
359.797,537.75,679.6
359.803,537.72,679.2
359.807,537.7,680
359.813,537.67,679.7
359.818,537.65,679.5
359.824,537.62,679.5
359.829,537.6,680
359.834,537.57,679.9
359.839,537.55,681.3
359.844,537.53,680.4
359.849,537.5,681.3
359.855,537.47,680.7
359.86,537.45,681.3
359.865,537.43,679.3
359.87,537.4,679.9
359.876,537.37,681.7
359.882,537.35,681.1
359.887,537.32,682.1
359.892,537.3,682.2
359.896,537.28,683.1
359.902,537.25,681.7
359.907,537.22,684.2
359.913,537.2,683.5
359.918,537.17,685
359.924,537.15,683.6
359.929,537.12,683.9
359.934,537.1,684.2
359.939,537.07,686.1
359.944,537.05,685
359.949,537.03,687
359.954,537,685.9
359.96,536.97,684.9
359.965,536.93,685.1
359.971,536.89,681.9
359.976,536.85,680.4
359.981,536.82,681.3
359.986,536.79,682.1
359.992,536.75,683.6
359.997,536.71,683.2
360.003,536.68,681.5
360.008,536.64,681
360.013,536.61,679.7
360.018,536.57,679
360.023,536.54,678.5
360.028,536.51,678.7
360.034,536.47,676.7
360.039,536.43,677.2
360.045,536.4,677.8
360.049,536.37,678.6
360.054,536.33,678.8
360.059,536.3,678.4
360.065,536.26,677.8
360.071,536.22,677
360.075,536.19,676
360.081,536.16,675.7
360.086,536.12,677.9
360.092,536.08,679.1
360.097,536.05,679.8
360.103,536.01,681.6
360.107,535.98,679.6
360.112,535.96,681.1
360.117,535.93,680.7
360.123,535.89,679.4
360.129,535.86,682.2
360.134,535.83,682.2
360.139,535.8,684.1
360.144,535.78,686.6
360.149,535.75,686.6
360.155,535.72,684.2
360.159,535.69,682.9
360.165,535.66,682.2
360.17,535.63,682.8
360.176,535.6,684.7
360.182,535.57,683.5
360.187,535.54,682.7
360.192,535.51,681
360.197,535.48,681.2
360.202,535.45,682.4
360.208,535.42,682
360.213,535.39,684.1
360.218,535.36,683
360.223,535.34,682.5
360.228,535.31,682.6
360.234,535.28,681.6
360.239,535.25,684
360.245,535.22,684.2
360.25,535.19,684.3
360.255,535.16,685.1
360.26,535.13,683.9
360.265,535.11,682.3
360.27,535.07,682.7
360.276,535.04,683.5
360.281,535.01,683.7
360.286,534.99,685.9
360.291,534.95,684.2
360.297,534.92,681.4
360.302,534.89,679.6
360.308,534.86,679.2
360.312,534.83,678.6
360.317,534.8,678.1
360.322,534.77,679.2
360.327,534.74,678.2
360.333,534.71,676.1
360.338,534.67,674.5
360.344,534.64,673.9
360.348,534.61,673.8
360.354,534.58,672.9
360.36,534.55,672.7
360.365,534.51,671.2
360.37,534.49,670.8
360.374,534.46,669.8
360.38,534.43,669.6
360.385,534.39,670.5
360.391,534.36,669.6
360.396,534.33,668.8
360.401,534.3,669
360.406,534.27,670.1
360.412,534.23,669.9
360.417,534.2,670.2
360.423,534.17,671.7
360.427,534.14,671.7
360.432,534.11,673.6
360.438,534.08,674.7
360.443,534.05,675.7
360.449,534.02,677.5
360.454,533.99,677.5
360.459,533.96,678.3
360.463,533.94,677.6
360.469,533.91,677.9
360.474,533.89,677.4
360.479,533.86,677.6
360.484,533.84,678
360.49,533.81,678
360.496,533.78,680.8
360.5,533.76,681.4
360.505,533.73,679.4
360.511,533.7,677.5
360.516,533.68,677.3
360.521,533.65,676.2
360.527,533.62,677
360.532,533.6,677.2
360.538,533.57,676
360.543,533.55,676.2
360.547,533.52,676.2
360.552,533.5,676.4
360.557,533.47,675.5
360.563,533.45,675.6
360.568,533.42,674.6
360.573,533.4,675.4
360.579,533.37,676.4
360.585,533.34,674.2
360.589,533.32,676.1
360.594,533.29,675.6
360.6,533.27,675.7
360.605,533.24,675.7
360.611,533.21,675.4
360.616,533.19,674.8
360.621,533.16,675.6
360.626,533.14,676
360.631,533.11,675.1
360.637,533.08,676.5
360.642,533.06,676.1
360.647,533.03,676
360.652,533.01,675.3
360.657,532.98,675.1
360.663,532.95,674.1
360.668,532.92,675.3
360.673,532.89,676.8
360.678,532.86,676.6
360.683,532.83,675.4
360.688,532.8,675.9
360.693,532.77,675.2
360.699,532.74,675
360.704,532.71,676.2
360.71,532.68,675.4
360.715,532.65,675.5
360.721,532.62,675.2
360.725,532.59,674.4
360.73,532.57,675.7
360.735,532.54,676.1
360.741,532.5,675
360.747,532.47,674.4
360.752,532.44,675.5
360.757,532.41,675.9
360.762,532.38,675.9
360.768,532.35,677.4
360.773,532.32,676.7
360.778,532.29,678.7
360.783,532.27,678.8
360.788,532.24,678.8
360.793,532.21,679.6
360.798,532.18,680
360.804,532.15,680.1
360.809,532.12,683.1
360.814,532.09,683
360.819,532.06,681.8
360.824,532.03,681.5
360.829,532,682.5
360.835,531.97,683.1
360.841,531.93,683.6
360.846,531.9,683.9
360.851,531.87,682.7
360.856,531.83,683.9
360.862,531.8,683.5
360.867,531.77,684.4
360.872,531.74,683.7
360.876,531.71,684.6
360.882,531.68,684.9
360.888,531.64,685.5
360.893,531.61,685.7
360.898,531.58,687.2
360.903,531.54,687.2
360.909,531.51,689.6
360.913,531.48,689.2
360.919,531.45,689.8
360.924,531.41,691.6
360.93,531.38,692.3
360.934,531.35,694.5
360.94,531.32,695.6
360.945,531.29,698
360.95,531.25,699
360.955,531.22,697.8
360.96,531.2,698.6
360.966,531.16,700.4
360.971,531.12,700.2
360.977,531.09,701
360.982,531.06,700
360.987,531.03,700.3
360.992,531,698.7
360.997,530.97,699.7
361.003,530.93,702.4
361.008,530.91,700.7
361.012,530.88,700.3
361.017,530.85,699.5
361.023,530.81,697.9
361.028,530.78,696.2
361.033,530.75,695.9
361.038,530.72,695
361.044,530.69,695.5
361.049,530.66,692.3
361.055,530.63,693.3
361.06,530.6,690.8
361.065,530.57,691.2
361.07,530.54,690.9
361.075,530.5,689.4
361.081,530.47,688.4
361.086,530.44,687.2
361.092,530.41,687.8
361.096,530.38,686.2
361.101,530.35,685.4
361.106,530.32,683.7
361.112,530.29,683.6
361.117,530.26,682.9
361.123,530.22,682.9
361.128,530.19,683
361.133,530.17,680.6
361.138,530.14,679.7
361.143,530.1,679.1
361.149,530.07,679.2
361.154,530.04,680.6
361.159,530.01,682
361.164,529.98,680.7
361.17,529.95,678.6
361.175,529.92,677.9
361.18,529.89,680.3
361.185,529.86,680.9
361.191,529.82,679.5
361.196,529.79,679
361.201,529.76,678.4
361.207,529.72,678.8
361.211,529.7,678.6
361.217,529.66,679.3
361.222,529.63,679.7
361.228,529.6,678.5
361.233,529.57,680.2
361.238,529.54,679
361.242,529.51,678.8
361.248,529.48,678.5
361.253,529.44,677.4
361.259,529.41,677.5
361.264,529.38,676.5
361.268,529.35,676.5
361.274,529.32,674.6
361.28,529.28,675.6
361.285,529.25,675.6
361.289,529.22,675.3
361.295,529.19,674.1
361.3,529.16,675.1
361.306,529.12,676.4
361.311,529.09,676.4
361.317,529.06,677
361.322,529.03,675.9
361.327,528.99,676.3
361.332,528.96,676.3
361.336,528.92,676.7
361.342,528.88,677.2
361.347,528.84,677.3
361.353,528.79,678.9
361.357,528.76,679.1
361.362,528.72,681
361.368,528.68,681.3
361.373,528.64,682.4
361.378,528.6,679.9
361.382,528.57,679.9
361.388,528.52,680.8
361.393,528.48,681
361.398,528.44,683.4
361.403,528.4,683
361.408,528.37,683.2
361.413,528.33,683.2
361.418,528.29,682.1
361.423,528.25,683
361.428,528.21,682.7
361.433,528.18,683.9
361.437,528.14,683.5
361.442,528.1,684.7
361.448,528.06,685.8
361.453,528.02,684.9
361.458,527.99,686.8
361.463,527.96,686.5
361.469,527.93,689.2
361.474,527.91,690.3
361.478,527.88,690.9
361.483,527.85,690.4
361.489,527.83,690.5
361.494,527.8,691.9
361.499,527.77,692.9
361.504,527.75,694.3
361.508,527.72,692.6
361.513,527.7,693
361.518,527.67,695.7
361.523,527.64,693
361.528,527.62,693.2
361.533,527.59,692.9
361.538,527.57,693.6
361.543,527.54,692.6
361.548,527.51,692.5
361.553,527.49,689.8
361.558,527.46,690.8
361.563,527.43,691.7
361.569,527.4,690
361.574,527.38,687.8
361.579,527.35,687.2
361.584,527.33,685.9
361.588,527.3,684.9
361.593,527.28,683.6
361.599,527.25,683
361.604,527.22,682
361.609,527.19,683
361.614,527.17,680.7
361.619,527.14,681.3
361.624,527.12,680.7
361.628,527.09,680
361.634,527.06,680.9
361.639,527.03,678.5
361.644,527.01,679.5
361.648,526.98,678.9
361.653,526.96,678.3
361.659,526.92,678
361.664,526.89,676.9
361.669,526.86,676.4
361.674,526.83,676.3
361.679,526.8,675.6
361.684,526.77,675.3
361.689,526.74,674.8
361.695,526.71,674.9
361.7,526.68,674
361.705,526.65,673.4
361.709,526.63,673.1
361.714,526.6,671.6
361.719,526.57,671.5
361.725,526.53,670.7
361.73,526.51,669.5
361.735,526.48,670.2
361.74,526.45,668.8
361.744,526.42,667.6
361.749,526.39,668.2
361.754,526.36,667.5
361.759,526.33,668.6
361.764,526.3,667.3
361.769,526.27,667.8
361.774,526.25,667.3
361.779,526.21,666.4
361.785,526.18,667.5
361.79,526.15,667.3
361.795,526.12,667.6
361.799,526.1,666.6
361.805,526.06,666.2
361.81,526.03,666.7
361.815,526,667.7
361.82,525.97,665.9
361.825,525.94,667.1
361.829,525.9,666.6
361.835,525.86,667.2
361.84,525.83,667.2
361.845,525.79,667.3
361.85,525.76,666.8
361.855,525.72,666.3
361.86,525.69,666.8
361.865,525.65,667.7
361.87,525.61,666.6
361.875,525.58,666
361.879,525.55,666.4
361.884,525.51,666.9
361.89,525.48,666.4
361.895,525.44,665.4
361.9,525.4,666.8
361.905,525.37,666.3
361.911,525.33,665.4
361.916,525.3,665.2
361.921,525.26,666
361.925,525.23,664.8
361.93,525.19,666.8
361.935,525.16,666.2
361.94,525.13,667
361.945,525.09,667.3
361.95,525.06,668.2
361.955,525.02,668.2
361.96,524.99,670
361.965,524.97,670.4
361.97,524.95,670.9
361.975,524.93,672
361.981,524.9,672.3
361.986,524.88,672.2
361.991,524.86,674.5
361.995,524.84,674.3
362,524.82,676.6
362.006,524.8,676.4
362.011,524.78,677.5
362.016,524.75,678.1
362.021,524.73,678.1
362.026,524.71,679.1
362.03,524.7,677.7
362.035,524.67,678.9
362.041,524.65,680.2
362.046,524.63,680.1
362.051,524.61,679.8
362.056,524.59,681.6
362.061,524.57,680.2
362.066,524.54,678.8
362.071,524.53,679.5
362.076,524.5,679.7
362.648,522.21,777.7
362.653,522.19,779.1
362.657,522.17,780.4
362.662,522.15,782.3
362.667,522.12,781.9
362.671,522.1,782.3
362.676,522.08,779.9
362.681,522.05,777.8
362.686,522.03,777.9
362.69,522.01,777.3
362.695,521.98,776.1
362.7,521.95,775.5
362.705,521.93,773.9
362.709,521.9,772.5
362.714,521.87,770.8
362.719,521.84,770
362.724,521.82,767.8
362.728,521.79,766.4
362.733,521.77,759.1
362.738,521.74,752.4
362.743,521.71,746.2
362.747,521.68,737.1
362.752,521.66,727.7
362.756,521.63,718.1
362.761,521.6,708.5
362.766,521.57,701.2
362.771,521.54,697.2
362.776,521.52,694.3
362.781,521.49,691.2
362.785,521.47,691.9
362.79,521.44,692.5
362.794,521.41,692.4
362.799,521.38,690.2
362.804,521.36,689.2
362.808,521.33,689.2
362.814,521.3,689
362.819,521.27,688.3
362.823,521.25,687.2
362.828,521.22,687
362.833,521.19,685.9
362.838,521.17,684.7
362.842,521.14,685.9
362.847,521.11,684.5
362.852,521.09,684.1
362.856,521.06,682.4
362.861,521.03,683.5
362.866,521.01,681.8
362.871,520.98,682.4
362.875,520.95,680.7
362.88,520.92,680.6
362.884,520.89,680.1
362.889,520.86,679.6
362.894,520.83,680.4
362.899,520.8,681.2
362.904,520.77,681.1
362.908,520.74,677.3
362.913,520.71,676.4
362.917,520.68,677.1
362.922,520.65,676.4
362.927,520.62,676.1
362.932,520.59,676.2
362.936,520.56,675.5
362.941,520.53,675.3
362.946,520.5,674.8
362.952,520.47,674.8
362.956,520.44,674.6
362.961,520.41,673.8
362.965,520.39,673.5
362.97,520.36,673.6
362.974,520.33,673.4
362.979,520.3,672.3
362.984,520.26,673.8
362.99,520.23,673
362.994,520.2,674.4
362.999,520.17,673.1
363.003,520.15,673.9
363.008,520.12,671.6
363.013,520.09,672.3
363.018,520.05,672.4
363.023,520.02,672.7
363.027,520,672.3
363.032,519.97,671.9
363.037,519.94,671.2
363.042,519.92,672.3
363.046,519.89,674
363.051,519.87,673.7
363.055,519.85,676.6
363.06,519.82,675.2
363.065,519.79,674
363.07,519.77,673
363.075,519.74,674.2
363.079,519.72,672.9
363.083,519.7,672.8
363.088,519.67,674.8
363.093,519.64,674.8
363.099,519.61,675.2
363.103,519.59,675.4
363.108,519.57,675.3
363.112,519.54,675.6
363.117,519.52,675.5
363.122,519.49,676.1
363.126,519.47,673.6
363.131,519.44,675.5
363.136,519.42,676.2
363.141,519.39,678
363.146,519.36,677.1
363.151,519.34,678.2
363.155,519.31,677.4
363.16,519.29,677.4
363.165,519.26,680.1
363.17,519.24,680.7
363.174,519.21,680.7
363.179,519.18,679.3
363.183,519.16,678.3
363.188,519.14,678.7
363.193,519.11,677.7
363.197,519.09,676.3
363.202,519.06,679
363.207,519.04,679.4
363.212,519.01,680.4
363.217,518.99,679.1
363.221,518.97,679.8
363.226,518.94,679.8
363.231,518.92,680.4
363.236,518.89,679.3
363.241,518.87,680.3
363.246,518.85,681.5
363.25,518.82,680.6
363.255,518.8,681.1
363.259,518.78,681.3
363.264,518.76,681.5
363.268,518.74,683.3
363.274,518.71,684
363.279,518.69,683.1
363.283,518.67,682.9
363.287,518.65,682.9
363.292,518.62,685.3
363.297,518.6,685.4
363.302,518.58,685.9
363.306,518.55,683.6
363.311,518.53,683.8
363.316,518.51,682.2
363.321,518.48,683.4
363.326,518.46,682.9
363.33,518.44,685.6
363.336,518.41,684.6
363.34,518.39,682.6
363.345,518.37,682.2
363.349,518.35,682.9
363.657,516.77,676.3
363.663,516.74,675.4
363.668,516.71,671.7
363.673,516.69,672.4
363.678,516.66,673.3
363.683,516.64,672.9
363.688,516.61,672.8
363.693,516.58,671.7
363.697,516.56,670.4
363.702,516.53,668.3
363.707,516.5,668.9
363.713,516.47,667.5
363.718,516.45,667.8
363.722,516.42,666.9
363.727,516.4,667.3
363.732,516.37,666.8
363.737,516.35,667.4
363.742,516.32,666.6
363.747,516.3,667.7
363.752,516.27,666.8
363.757,516.24,667.7
363.763,516.21,666.8
363.768,516.18,667
363.773,516.16,667.4
363.777,516.13,667.7
363.782,516.11,668.3
363.787,516.08,669.4
363.792,516.06,668.7
363.796,516.03,669.8
363.801,516,670.3
363.807,515.98,670.7
363.812,515.95,671.4
363.817,515.92,670.8
363.822,515.89,671.5
363.827,515.87,672.3
363.832,515.84,672.4
363.837,515.81,673.2
363.842,515.79,675
363.847,515.76,677.2
363.852,515.74,676
363.857,515.71,675.2
363.861,515.69,674.2
363.866,515.66,674.2
363.872,515.63,674.5
363.876,515.61,673.8
363.881,515.58,674.2
363.887,515.55,673.8
363.891,515.53,673
363.896,515.5,673.1
363.901,515.47,673
363.906,515.45,673.3
363.911,515.42,672.4
363.917,515.39,671.6
363.922,515.37,670.4
363.927,515.34,669.7
363.931,515.32,668.7
363.936,515.29,670
363.941,515.26,667.6
363.946,515.24,666.2
363.951,515.21,666.3
363.956,515.18,665.3
363.961,515.16,664.6
363.966,515.13,664.1
363.971,515.1,663.4
363.975,515.08,663.3
363.98,515.05,661.7
363.986,515.03,661.3
363.991,515,660.8
363.996,514.97,661.5
364.001,514.95,659.7
364.006,514.92,661.8
364.011,514.9,660.7
364.016,514.87,660.9
364.02,514.85,660.8
364.025,514.82,661.3
364.03,514.8,661.4
364.035,514.78,662.1
364.04,514.75,664.7
364.045,514.72,665.8
364.05,514.7,665.2
364.055,514.68,665.8
364.06,514.65,667
364.065,514.63,667.6
364.07,514.6,666.6
364.076,514.57,666.5
364.081,514.55,667.8
364.085,514.52,667.5
364.09,514.5,667.3
364.095,514.47,668.3
364.1,514.45,670.3
364.105,514.43,670.3
364.11,514.4,669.6
364.115,514.37,668.3
364.12,514.35,668.3
364.124,514.33,667.6
364.129,514.3,668.3
364.134,514.28,669.5
364.14,514.25,670
364.145,514.23,667.9
364.15,514.2,668.9
364.155,514.17,666.5
364.16,514.15,666.4
364.164,514.13,666.6
364.17,514.1,667.3
364.175,514.08,667.8
364.179,514.05,668.8
364.184,514.03,669.1
364.189,514,668.6
364.194,513.98,669.4
364.199,513.96,668.8
374.376,459.09,683.2
374.381,459.06,684
374.387,459.02,685.1
374.393,458.99,685.2
374.399,458.97,685.3
374.405,458.95,684.9
374.411,458.93,685.2
374.416,458.91,684.2
374.422,458.89,683.9
374.428,458.86,683.1
374.433,458.85,681.8
374.439,458.82,681.1
374.445,458.8,680.2
374.45,458.78,678.9
374.455,458.76,679.3
374.461,458.74,678.9
374.467,458.72,677.9
374.473,458.7,677.8
374.479,458.67,677.3
374.485,458.65,677.8
374.49,458.63,679.8
374.496,458.61,681.6
374.502,458.59,682.7
374.508,458.57,682
374.513,458.55,681.7
374.519,458.53,680.9
374.525,458.51,680.7
374.53,458.49,680.6
374.536,458.47,682.7
374.542,458.44,684.9
374.548,458.42,686.4
374.554,458.4,686.1
374.56,458.38,687.8
374.566,458.36,685.3
374.571,458.34,682.8
374.577,458.31,682
374.583,458.29,681.4
374.588,458.27,681.1
374.595,458.25,680
374.601,458.23,677.5
374.607,458.21,678.9
374.612,458.18,678
374.617,458.16,676.7
374.623,458.14,676
374.63,458.12,674.9
374.636,458.1,675
374.641,458.08,674.9
374.647,458.06,674.3
374.653,458.03,674
374.658,458.01,673.4
374.664,457.99,674.2
374.67,457.96,675
374.676,457.93,677.8
374.681,457.9,675.4
374.687,457.87,676.9
374.693,457.84,677.9
374.699,457.81,678.8
374.705,457.77,678.3
374.711,457.74,678.4
374.717,457.71,680.6
374.723,457.68,682
374.729,457.65,681.8
374.734,457.62,679
374.74,457.59,678.4
374.746,457.56,676.6
374.752,457.53,676.3
374.757,457.5,676.3
374.762,457.47,676.5
374.768,457.44,677.1
374.774,457.41,676.7
374.78,457.38,675.5
374.787,457.34,674.8
374.793,457.31,672.9
374.799,457.28,672.8
374.804,457.25,673.3
374.81,457.22,673
374.815,457.19,672.9
374.822,457.16,671.8
374.828,457.13,671.2
374.833,457.1,672.1
374.839,457.07,672.4
374.844,457.04,672
374.851,457,672.5
374.857,456.97,672.1
374.862,456.93,671.7
374.868,456.9,671.9
375.281,454.02,681.3
375.287,453.99,680.1
375.292,453.95,680.3
375.298,453.92,680.5
375.303,453.89,679.3
375.309,453.85,678.8
375.316,453.81,678.3
375.322,453.78,677.5
375.328,453.74,677.7
375.333,453.71,677.5
375.338,453.68,678.5
375.344,453.64,679.7
375.351,453.6,682.1
375.385,453.4,682.5
375.39,453.36,683.4
375.395,453.34,682.4
375.399,453.31,681.1
375.404,453.28,680.2
375.408,453.26,678.6
375.413,453.23,680.1
375.419,453.19,680.2
375.423,453.17,679.3
375.428,453.14,680.2
375.433,453.11,679
375.437,453.08,679.2
375.442,453.06,678.6
375.446,453.03,679.5
375.451,453,680.8
375.456,452.97,679.8
375.46,452.95,680
375.465,452.92,680.5
375.471,452.89,678.9
375.475,452.87,679.2
375.479,452.84,678.3
375.484,452.82,680.2
375.489,452.79,678.2
375.494,452.76,677.8
375.499,452.73,678.7
375.504,452.71,678.2
375.508,452.68,678.9
375.513,452.66,679.5
375.517,452.64,680.9
375.522,452.61,682.3
375.526,452.58,683.2
375.531,452.56,684.5
375.536,452.53,684.8
375.541,452.5,685.4
375.546,452.47,684.3
375.55,452.45,684.2
375.555,452.43,684.5
375.559,452.4,683.3
375.565,452.37,682.6
375.57,452.34,679.9
375.574,452.32,679.3
375.579,452.29,678.2
375.584,452.26,677.6
375.588,452.24,678.8
375.592,452.22,679
375.598,452.19,678.6
375.603,452.16,678.3
375.608,452.13,677
375.612,452.11,677.4
375.617,452.08,678.5
375.621,452.06,678.4
375.625,452.03,679
375.631,452.01,678.3
375.635,451.98,679.9
375.64,451.95,678.8
375.644,451.93,678.9
375.649,451.9,679.6
375.654,451.87,678.3
375.66,451.84,678.1
375.665,451.81,677.4
375.67,451.78,677
375.675,451.75,677.4
375.68,451.72,677.2
375.685,451.69,678
375.69,451.66,678.6
375.695,451.63,678.5
375.7,451.6,679.4
375.705,451.58,680.8
375.709,451.55,681.9
375.714,451.52,682.6
375.719,451.49,683.4
375.724,451.47,685.1
375.729,451.43,688
375.735,451.4,689.3
375.74,451.37,688.8
375.745,451.35,687.2
375.749,451.32,687
375.785,451.12,685.3
375.79,451.08,686.2
375.795,451.05,688
375.8,451.03,688.1
375.805,451,688
375.809,450.98,688.3
375.814,450.95,688.2
375.819,450.92,688.3
375.865,450.68,687.6
375.87,450.65,687.7
375.875,450.62,688.2
375.88,450.6,686.5
375.885,450.57,686.4
375.889,450.55,686.3
375.894,450.52,686.7
375.9,450.5,687.2
375.905,450.47,686.1
375.91,450.44,685.2
375.915,450.42,685.4
375.92,450.39,686.3
375.925,450.37,687.1
375.93,450.34,686.9
375.935,450.31,686.9
375.94,450.29,687.8
375.945,450.26,687.8
375.951,450.23,688
375.956,450.2,689
375.96,450.18,687.6
375.965,450.15,687.2
375.97,450.13,686.8
375.975,450.1,686.4
375.981,450.07,684.5
375.986,450.04,684.1
375.991,450.01,683
375.996,449.99,681.5
376,449.96,681.1
376.005,449.94,681
376.01,449.91,679.9
376.015,449.88,679.2
376.021,449.85,679.1
376.026,449.82,677.6
376.031,449.79,678.2
376.036,449.77,677.6
376.04,449.74,678.6
376.045,449.71,678.8
376.101,449.4,678.3
376.106,449.37,677.6
376.111,449.34,679.1
376.116,449.31,678.9
376.121,449.29,677.6
376.126,449.26,678.1
376.131,449.23,677.7
376.137,449.2,676.7
376.142,449.17,677
376.146,449.15,676.9
376.151,449.12,676.1
376.156,449.09,675.9
376.161,449.06,676.8
376.166,449.03,675.2
