y_km,x_km,vort_llc4320_zeta_f,vort_goflow_zeta_f,div_llc4320_delta_f,div_goflow_delta_f,gradT_sst
264.0,36.0,-0.20711514353752136,-0.2183617800474167,-0.011437326669692993,0.08541305363178253,0.7710950970649719
264.0,40.0,-0.2881631553173065,-0.18308591842651367,0.03775886446237564,0.05335652455687523,0.7791016697883606
264.0,44.0,-0.23388449847698212,-0.05296175926923752,-0.03541841357946396,0.007825745269656181,0.7854737043380737
264.0,48.0,-0.2825213074684143,-0.10999523103237152,-0.08089148253202438,0.02186967246234417,0.7557905912399292
264.0,52.0,-0.29665407538414,-0.1313696950674057,0.12575951218605042,-0.04190625250339508,0.769045889377594
264.0,56.0,0.05542302876710892,0.017473218962550163,-0.07911228388547897,-0.0791994035243988,0.7937502861022949
264.0,60.0,0.11063683778047562,0.05550316721200943,-0.047405876219272614,-0.03428773954510689,0.7335615754127502
264.0,64.0,0.13415323197841644,0.1581791490316391,-0.10418803989887238,-0.11917504668235779,0.7713109850883484
264.0,68.0,0.19568467140197754,0.22774919867515564,0.038415394723415375,-0.057856373488903046,0.7969672679901123
264.0,72.0,0.10338801145553589,0.06213028356432915,0.08069970458745956,0.07995562255382538,0.7134587168693542
264.0,76.0,0.10196243226528168,-0.027003373950719833,-0.06982327997684479,-0.023620687425136566,0.7626508474349976
264.0,80.0,1.6778867575339973e-05,0.014387638308107853,0.11471688002347946,-0.12815164029598236,0.7124189138412476
264.0,84.0,-0.2432919144630432,0.17521816492080688,0.051618412137031555,-0.18694409728050232,0.7849765419960022
264.0,88.0,0.016790781170129776,0.2815610468387604,-0.22610367834568024,-0.052973974496126175,0.8007693290710449
264.0,92.0,0.221628800034523,0.2757378816604614,-0.04816422238945961,-0.11649923026561737,0.7908837795257568
264.0,96.0,0.0659237802028656,0.04696858674287796,0.1020134836435318,-0.005266868509352207,0.7897874116897583
264.0,100.0,0.14983370900154114,-0.03426559641957283,-0.08762653172016144,0.08773401379585266,0.7718997597694397
264.0,104.0,0.023293079808354378,-0.04761737957596779,-0.06827037036418915,0.021085096523165703,0.7679964303970337
264.0,108.0,-0.18693245947360992,-0.17180801928043365,0.01084909774363041,-0.11577720940113068,0.7954440116882324
264.0,112.0,-0.2708141803741455,-0.36514487862586975,0.026532096788287163,-0.10057731717824936,0.7930282354354858
264.0,116.0,-0.2651059925556183,-0.4736669659614563,0.019785622134804726,-0.04326411709189415,0.7817648649215698
264.0,120.0,-0.19953583180904388,-0.39897269010543823,0.021606748923659325,-0.06724903732538223,0.7690203189849854
264.0,124.0,-0.1353093981742859,-0.20169228315353394,0.04151492938399315,-0.14525161683559418,0.7284448742866516
264.0,128.0,-0.11564028263092041,-0.10805273056030273,0.060724981129169464,-0.11780661344528198,0.7765532732009888
264.0,132.0,-0.07941721379756927,-0.05183340981602669,0.024616442620754242,-0.0937676802277565,0.7981254458427429
264.0,136.0,-0.060449372977018356,0.008065295405685902,-0.000868676055688411,-0.016397342085838318,0.8022602200508118
264.0,140.0,-0.044726062566041946,0.03376384079456329,-0.0013529033167287707,0.01982906088232994,0.8063222765922546
264.0,144.0,0.037267282605171204,0.07637599110603333,-0.002455729292705655,-0.04422212764620781,0.8112764954566956
264.0,148.0,0.09323552995920181,0.0546630434691906,-0.03587539866566658,-0.08059863746166229,0.8139733672142029
264.0,152.0,0.12943559885025024,0.030166639015078545,-0.09651300311088562,-0.10378231108188629,0.8011614680290222
264.0,156.0,0.136798694729805,0.007844791747629642,-0.14674845337867737,-0.03540005907416344,0.7449631690979004
264.0,160.0,0.11297266185283661,-0.03191183879971504,-0.1606176346540451,0.09451502561569214,0.7169337868690491
264.0,164.0,0.08935803174972534,-0.055296797305345535,-0.14461275935173035,0.11278394609689713,0.7373837828636169
264.0,168.0,0.09114646911621094,-0.0725761130452156,-0.1589907854795456,0.0142516503110528,0.7386956214904785
264.0,172.0,0.09704973548650742,-0.02160358615219593,-0.19298790395259857,0.0463164746761322,0.7426556944847107
264.0,176.0,0.12729807198047638,0.09231448918581009,-0.1633594036102295,0.0796649381518364,0.7474929690361023
264.0,180.0,0.20207180082798004,0.17944008111953735,-0.10663805902004242,0.05919310450553894,0.7473531365394592
264.0,184.0,0.30011239647865295,0.21817314624786377,-0.03689029812812805,0.00425320491194725,0.7408900260925293
264.0,188.0,0.3827517032623291,0.25290489196777344,0.03670889139175415,-0.0007757917628623545,0.7473262548446655
264.0,192.0,0.4107019305229187,0.2666923999786377,0.08274334669113159,0.06014757975935936,0.729699432849884
264.0,196.0,0.4074101448059082,0.24029135704040527,0.0876215472817421,0.05378515273332596,0.7435398697853088
264.0,200.0,0.40023553371429443,0.22521725296974182,0.08279287815093994,0.06380945444107056,0.7723485231399536
264.0,204.0,0.3696120083332062,0.199574276804924,0.07172507792711258,0.05577123537659645,0.7832168340682983
264.0,208.0,0.30839958786964417,0.1485206037759781,0.10020424425601959,0.09326834976673126,0.8013277649879456
264.0,212.0,0.23627948760986328,0.11384768784046173,0.1490464210510254,0.11484380066394806,0.807375967502594
264.0,216.0,0.1602480709552765,0.08156940340995789,0.16181497275829315,0.13121254742145538,0.8085310459136963
264.0,220.0,0.10774581134319305,0.09601002931594849,0.16135835647583008,0.11770426481962204,0.8089225888252258
264.0,224.0,0.08482754975557327,0.12101562321186066,0.16308504343032837,0.050731219351291656,0.8107532858848572
264.0,228.0,0.0813365951180458,0.13845837116241455,0.15567685663700104,-1.6511929061380215e-05,0.8147076964378357
264.0,232.0,0.08444343507289886,0.1731330007314682,0.12749478220939636,0.013178864493966103,0.818906843662262
264.0,236.0,0.09745163470506668,0.22812899947166443,0.07398314774036407,0.02199353650212288,0.8176074624061584
264.0,240.0,0.10875970125198364,0.2648192346096039,0.03230109438300133,-0.012853209860622883,0.8154729604721069
264.0,244.0,0.10983135551214218,0.28244665265083313,0.020633960142731667,0.0001214900185004808,0.8145177960395813
264.0,248.0,0.1294739693403244,0.27346593141555786,0.018224885687232018,0.0190763920545578,0.8046560287475586
264.0,252.0,0.156823992729187,0.2706964313983917,0.019548147916793823,0.023733535781502724,0.7964262962341309
264.0,256.0,0.17654810845851898,0.2512446343898773,0.02331044152379036,0.015587558969855309,0.7965660095214844
264.0,260.0,0.19890542328357697,0.23560695350170135,0.032952770590782166,0.030747925862669945,0.7832391858100891
264.0,264.0,0.21656730771064758,0.22133420407772064,0.03732392564415932,0.003685849951580167,0.747739315032959
264.0,268.0,0.24980393052101135,0.20862318575382233,0.03604176640510559,0.006688742432743311,0.719633162021637
264.0,272.0,0.2783772945404053,0.20079371333122253,0.0444936603307724,0.012317441403865814,0.7298250794410706
264.0,276.0,0.27213340997695923,0.20319288969039917,0.04138319194316864,0.010855275206267834,0.7487764954566956
264.0,280.0,0.2496415674686432,0.20913752913475037,0.027436165139079094,-0.01615733653306961,0.7534731030464172
264.0,284.0,0.18628548085689545,0.19263896346092224,0.05844692885875702,-0.006335260812193155,0.756489098072052
264.0,288.0,0.13281910121440887,0.20860177278518677,0.04884211719036102,0.04283381998538971,0.7738509178161621
264.0,292.0,0.21313132345676422,0.22181813418865204,-0.044522132724523544,0.06124835088849068,0.7615216374397278
264.0,296.0,0.23219230771064758,0.21418890357017517,-0.019642911851406097,0.03638076037168503,0.7515242695808411
264.0,300.0,0.17339184880256653,0.1924266219139099,0.07153665274381638,0.024329040199518204,0.7927853465080261
264.0,304.0,0.25953686237335205,0.13228461146354675,0.007931110449135303,0.04495968297123909,0.7826633453369141
264.0,308.0,0.23963730037212372,0.13261863589286804,0.08659836649894714,0.06486084312200546,0.716473400592804
264.0,312.0,0.13636614382266998,0.1454426497220993,0.1011936217546463,0.077125683426857,0.7860088348388672
264.0,316.0,0.17020773887634277,0.1524030864238739,-0.09368284791707993,0.13808488845825195,0.7884383201599121
264.0,320.0,0.48853567242622375,0.1536862552165985,-0.1467921882867813,0.058153338730335236,0.7937041521072388
264.0,324.0,-0.2517703175544739,0.0862199068069458,0.09536735713481903,0.0036062852013856173,0.7821019887924194
264.0,328.0,-0.13485659658908844,-0.02545206807553768,0.11520344018936157,0.04366005212068558,0.7629488110542297
264.0,332.0,0.06516863405704498,0.07425415515899658,0.03222712129354477,0.013483456335961819,0.7545792460441589
264.0,336.0,-0.09325598180294037,0.19824571907520294,0.0449109748005867,-0.1545778512954712,0.7863237261772156
264.0,340.0,-0.017710290849208832,0.13480107486248016,0.04248857498168945,0.08777231723070145,0.789317786693573
264.0,344.0,0.0813237726688385,-0.02732953429222107,-0.042673807591199875,0.11359204351902008,0.7573997974395752
264.0,348.0,-0.022607434540987015,0.001283721299842,0.01622246392071247,-0.019340727478265762,0.7492071390151978
264.0,352.0,0.0595557726919651,0.16519036889076233,0.03404746577143669,0.00481762271374464,0.76675945520401
264.0,356.0,0.16446730494499207,0.16064168512821198,0.08547227829694748,0.004259065724909306,0.7464661598205566
264.0,360.0,0.20516222715377808,0.09265408664941788,0.0036625175271183252,0.04165443405508995,0.7446132302284241
264.0,364.0,0.12936089932918549,0.16257920861244202,0.006501664873212576,0.010583057999610901,0.7895183563232422
264.0,368.0,0.10513373464345932,0.12279824167490005,0.023708954453468323,0.03421725332736969,0.7792702913284302
264.0,372.0,0.06961633265018463,0.18843640387058258,0.06332872062921524,-0.020296065136790276,0.8008584380149841
264.0,376.0,-0.043951455503702164,-0.1150297299027443,-0.057449061423540115,-0.13288593292236328,0.7946721911430359
264.0,380.0,-0.29935386776924133,-0.311489075422287,-0.06638734042644501,0.051242370158433914,0.7511572241783142
264.0,384.0,-0.4799182415008545,-0.19198112189769745,0.024052057415246964,0.14651446044445038,0.7630094289779663
264.0,388.0,-0.39958885312080383,-0.16996945440769196,0.18491734564304352,0.052349671721458435,0.7738555073738098
264.0,392.0,-0.08669692277908325,-0.1253984272480011,0.06945693492889404,0.07583408802747726,0.791073739528656
264.0,396.0,0.16536109149456024,-0.052629537880420685,0.04876619949936867,0.09314177185297012,0.7870111465454102
264.0,400.0,-0.05278301611542702,0.022475121542811394,0.06325370818376541,0.09317203611135483,0.7827118635177612
264.0,404.0,-0.1413760632276535,0.046198539435863495,0.10322199016809464,0.15107809007167816,0.7612172961235046
264.0,408.0,-0.2645125985145569,0.005266366992145777,0.13741375505924225,0.1818300038576126,0.7905444502830505
264.0,412.0,-0.26408159732818604,-0.09507983177900314,-0.000621227954979986,0.033078499138355255,0.800809919834137
264.0,416.0,-0.09264999628067017,-0.1681777983903885,-0.044291287660598755,-0.05197693407535553,0.7788975834846497
264.0,420.0,-0.02692784182727337,-0.05496785417199135,0.02329361066222191,-0.05741455778479576,0.7601044774055481
264.0,424.0,0.017646433785557747,-0.00393063947558403,-0.08445888757705688,-0.03052036464214325,0.759081244468689
264.0,428.0,0.0701589360833168,0.014881164766848087,-0.0687616690993309,0.091700479388237,0.7191471457481384
264.0,432.0,-0.013275004923343658,0.06416942924261093,0.020947013050317764,0.07451701164245605,0.7482635378837585
264.0,436.0,-0.013522762805223465,0.09230801463127136,0.08807238191366196,0.026156917214393616,0.715254008769989
264.0,440.0,0.022667445242404938,0.07745371013879776,0.0548877976834774,-3.929396370949689e-06,0.7651005983352661
264.0,444.0,0.04350491985678673,0.06435438245534897,0.01599298045039177,-0.00636832881718874,0.7733055353164673
264.0,448.0,0.04171257093548775,0.06688065081834793,0.016823722049593925,-0.038022395223379135,0.7725085020065308
264.0,452.0,0.01868417114019394,0.05828183516860008,0.005495631601661444,-0.06132517009973526,0.7700663805007935
264.0,456.0,-0.01925315149128437,0.031943924725055695,0.010847668163478374,-0.07871954143047333,0.7668328285217285
264.0,460.0,-0.06342864781618118,0.024268338456749916,0.04242414981126785,-0.07359549403190613,0.7642467021942139
264.0,464.0,-0.025426657870411873,0.03477904945611954,0.02362307533621788,-0.020118918269872665,0.766918957233429
264.0,468.0,0.007913531735539436,0.041955433785915375,0.03129718452692032,0.007104532793164253,0.7722503542900085
264.0,472.0,0.029098890721797943,0.04609185829758644,0.015619036741554737,0.006730509921908379,0.772358238697052
264.0,476.0,0.05284343659877777,0.024143971502780914,-0.005243292544037104,0.01360032893717289,0.7677362561225891
264.0,480.0,0.11320565640926361,0.024733835831284523,-0.011594383977353573,-0.033135198056697845,0.7594718933105469
264.0,484.0,0.1789226531982422,0.04446246102452278,-0.06384898722171783,-0.05210220068693161,0.7386993765830994
264.0,488.0,0.07411743700504303,0.07599075138568878,-0.05176631361246109,-0.015666494145989418,0.7604625225067139
264.0,492.0,-0.047457754611968994,0.05154654011130333,0.005370903294533491,-0.0060142469592392445,0.7539969086647034
264.0,496.0,-0.1224164143204689,0.018339017406105995,0.00874714832752943,-0.0020142884459346533,0.7413745522499084
264.0,500.0,-0.02091032825410366,0.01115443091839552,0.004416554234921932,0.04183261841535568,0.7411067485809326
264.0,504.0,-0.03675542026758194,-0.018011607229709625,0.023364827036857605,-0.023764582350850105,0.7482661008834839
264.0,508.0,-0.011319762095808983,0.2684169113636017,-0.008364927023649216,0.14689914882183075,0.7397631406784058
268.0,0.0,-0.25875183939933777,-0.43921342492103577,0.038167666643857956,-0.06754660606384277,0.7492416501045227
268.0,4.0,-0.2865971624851227,-0.5396855473518372,0.027429921552538872,0.02544521354138851,0.7024600505828857
268.0,8.0,-0.268419086933136,-0.25198256969451904,0.008770416490733624,0.030947981402277946,0.7379084229469299
268.0,12.0,-0.2577197849750519,-0.24144163727760315,0.021810054779052734,0.00518193282186985,0.7559458017349243
268.0,16.0,-0.2409197837114334,-0.2028963416814804,0.044641897082328796,0.027717407792806625,0.7599024176597595
268.0,20.0,-0.11629414558410645,-0.17882655560970306,0.008566741831600666,0.023680057376623154,0.7592261433601379
268.0,24.0,0.020113561302423477,-0.20458528399467468,-0.0684259682893753,0.02735486999154091,0.7556297779083252
268.0,28.0,-0.14920814335346222,-0.2501860558986664,-0.0009275468182750046,0.014653979800641537,0.7468831539154053
268.0,32.0,-0.2366161346435547,-0.23306259512901306,0.015217800624668598,0.025416027754545212,0.7398693561553955
268.0,36.0,-0.2093382626771927,-0.2087172418832779,0.012655972503125668,0.05142536759376526,0.7364884614944458
268.0,40.0,-0.2539423406124115,-0.19653251767158508,-0.004285554867237806,0.03698663413524628,0.7372906804084778
268.0,44.0,-0.22877393662929535,-0.08611404150724411,0.024625372141599655,0.03719187527894974,0.7706753015518188
268.0,48.0,-0.2061040997505188,-0.07624127715826035,-0.12833715975284576,0.0037647371646016836,0.7906453013420105
268.0,52.0,-0.31417179107666016,-0.18231163918972015,0.09223383665084839,-0.01776822842657566,0.777683436870575
268.0,56.0,-0.1339040994644165,-0.12261596322059631,0.021618282422423363,-0.08137181401252747,0.766099750995636
268.0,60.0,0.010201379656791687,0.011030575260519981,-0.027723412960767746,-0.10039924085140228,0.8001722097396851
268.0,64.0,0.029471393674612045,0.02102564089000225,-0.05665348097681999,-0.0983910784125328,0.7793932557106018
268.0,68.0,0.17539700865745544,0.14778226613998413,-0.14215323328971863,-0.1373012214899063,0.7658759951591492
268.0,72.0,0.18777287006378174,0.23434726893901825,0.06352223455905914,-0.06907961517572403,0.7994394898414612
268.0,76.0,0.09313242882490158,0.060159940272569656,0.11594166606664658,0.08073295652866364,0.7389913201332092
268.0,80.0,0.11838214099407196,-0.05715809389948845,-0.03033125214278698,0.0014963580761104822,0.7692229151725769
268.0,84.0,0.07205453515052795,-0.08613315969705582,0.09906937181949615,-0.08280501514673233,0.7284855246543884
268.0,88.0,-0.265333890914917,0.13364192843437195,0.10841064155101776,-0.07204548269510269,0.7892808318138123
268.0,92.0,0.12204397469758987,0.3540773391723633,-0.23702755570411682,-0.10923951119184494,0.801183819770813
268.0,96.0,0.15162785351276398,0.30902716517448425,-0.0808260515332222,-0.2440706342458725,0.759963870048523
268.0,100.0,0.09124043583869934,0.14821846783161163,0.0448739267885685,-0.17467321455478668,0.8026974201202393
268.0,104.0,0.1648802012205124,0.04916298761963844,0.021246587857604027,-0.08593578636646271,0.7991476058959961
268.0,108.0,0.18161043524742126,-0.045948125422000885,-0.02181101404130459,-0.03100372850894928,0.7776568531990051
268.0,112.0,0.08112429827451706,-0.06208634376525879,-0.0450621023774147,-0.03911176323890686,0.7658131122589111
268.0,116.0,-0.005383660085499287,-0.07874488830566406,-0.05205431953072548,-0.0631449967622757,0.7763906717300415
268.0,120.0,-0.059335529804229736,-0.19040094316005707,-0.039997294545173645,-0.09057493507862091,0.7806016206741333
268.0,124.0,-0.095861054956913,-0.2374577671289444,0.014098073355853558,-0.08663053065538406,0.7805314064025879
268.0,128.0,-0.09339316934347153,-0.1895819455385208,0.05982533097267151,-0.035115957260131836,0.7747552990913391
268.0,132.0,-0.10530508309602737,-0.06760675460100174,0.07439951598644257,0.024185260757803917,0.7589422464370728
268.0,136.0,-0.1177423819899559,-0.05820206552743912,0.08482309430837631,0.017849929630756378,0.7774255871772766
268.0,140.0,-0.12563957273960114,0.035925064235925674,0.12582558393478394,-0.03383753076195717,0.7853883504867554
268.0,144.0,-0.07403391599655151,0.05898157134652138,0.057003509253263474,-0.09908406436443329,0.7923144698143005
268.0,148.0,-0.0474262535572052,-0.014851548708975315,0.004051337484270334,-0.0472797192633152,0.7823678851127625
268.0,152.0,-0.022036898881196976,-0.0425281785428524,0.01998390257358551,-0.04334716871380806,0.807732880115509
268.0,156.0,-0.001180443330667913,-0.0025338211562484503,0.022904880344867706,-0.033951424062252045,0.8086708784103394
268.0,160.0,0.01353269349783659,0.029632989317178726,-0.017937708646059036,0.001987632131204009,0.771745502948761
268.0,164.0,0.04332274943590164,-0.00012233221787028015,-0.03346044197678566,-0.002457641065120697,0.7361438274383545
268.0,168.0,-0.00010379277227912098,0.03526139259338379,-0.0011580397840589285,-0.02840542420744896,0.7242637276649475
268.0,172.0,-0.03341441601514816,0.13454380631446838,0.05280139297246933,-0.00023652387608308345,0.7131737470626831
268.0,176.0,0.08224412798881531,0.20415237545967102,0.05816643312573433,0.025606868788599968,0.7379026412963867
268.0,180.0,0.18793177604675293,0.2499903440475464,0.011108841747045517,-0.0694034993648529,0.7643415927886963
268.0,184.0,0.28160974383354187,0.2950332760810852,-0.027650244534015656,-0.1423153579235077,0.7571457028388977
268.0,188.0,0.41629910469055176,0.30908387899398804,-0.018508724868297577,-0.07830578088760376,0.7588782906532288
268.0,192.0,0.5105298757553101,0.2835388481616974,-0.03969311714172363,-0.020096559077501297,0.7292504906654358
268.0,196.0,0.5145723223686218,0.26180019974708557,-0.05198762193322182,-0.016441280022263527,0.7232130169868469
268.0,200.0,0.488465279340744,0.23289526998996735,-0.03970441594719887,-0.032641757279634476,0.7698577046394348
268.0,204.0,0.46248653531074524,0.20691238343715668,-0.014566440135240555,-0.05945230647921562,0.7819812893867493
268.0,208.0,0.4411793053150177,0.18174228072166443,-0.009422467090189457,-0.05690231919288635,0.7868735790252686
268.0,212.0,0.4114348292350769,0.16959679126739502,-0.019761811941862106,-0.03059900365769863,0.7973012924194336
268.0,216.0,0.37782904505729675,0.14897164702415466,-0.004948937334120274,-0.019827360287308693,0.8042753338813782
268.0,220.0,0.3527999222278595,0.17947563529014587,-0.005246237851679325,-0.032221660017967224,0.8075690269470215
268.0,224.0,0.3311639130115509,0.22212344408035278,-0.012546318583190441,-0.04392416030168533,0.8082340359687805
268.0,228.0,0.3016640245914459,0.2496069073677063,-0.02200605906546116,-0.003669134574010968,0.8057973980903625
268.0,232.0,0.27003294229507446,0.279260516166687,-0.028254028409719467,0.052835140377283096,0.7988695502281189
268.0,236.0,0.2419106811285019,0.284621924161911,-0.020039180293679237,0.05564498156309128,0.7946878671646118
268.0,240.0,0.22811441123485565,0.2791617214679718,-0.028706984594464302,0.02874140813946724,0.7929574847221375
268.0,244.0,0.22689507901668549,0.25112882256507874,-0.049275174736976624,0.03511863574385643,0.776780366897583
268.0,248.0,0.2228964865207672,0.21683195233345032,-0.05459032580256462,0.06586923450231552,0.7688450217247009
268.0,252.0,0.2015538364648819,0.17391684651374817,-0.04562389850616455,0.055550627410411835,0.7799889445304871
268.0,256.0,0.18650279939174652,0.1694735288619995,-0.03308146819472313,0.021712828427553177,0.7759175300598145
268.0,260.0,0.14977696537971497,0.15445853769779205,-0.015207118354737759,-0.009849757887423038,0.7380178570747375
268.0,264.0,0.12553809583187103,0.13759535551071167,-0.017832107841968536,-0.02960207127034664,0.7316656112670898
268.0,268.0,0.12013522535562515,0.1401173621416092,-0.014815201051533222,-0.017724458128213882,0.69609534740448
268.0,272.0,0.11448130756616592,0.14766204357147217,-0.017144616693258286,0.009593202732503414,0.728229820728302
268.0,276.0,0.11446761339902878,0.14828169345855713,-0.025812942534685135,0.05033520609140396,0.7400956153869629
268.0,280.0,0.13010698556900024,0.1502259075641632,-0.011683612130582333,0.07641636580228806,0.750378429889679
268.0,284.0,0.15447749197483063,0.19633503258228302,-0.016758278012275696,0.0978979542851448,0.757585346698761
268.0,288.0,0.18712599575519562,0.200130432844162,-0.039706792682409286,0.08552464097738266,0.7479128837585449
268.0,292.0,0.204776331782341,0.19004379212856293,0.008010072633624077,-0.013700185343623161,0.7712259888648987
268.0,296.0,0.2291935235261917,0.20751409232616425,0.05295902118086815,-0.03401537239551544,0.795695960521698
268.0,300.0,0.3149115741252899,0.11238983273506165,-0.01752856932580471,0.02790900692343712,0.7751553654670715
268.0,304.0,0.2584034204483032,0.1063995212316513,0.0769355446100235,0.05426224693655968,0.7500610947608948
268.0,308.0,0.17061182856559753,0.13608357310295105,0.1446724683046341,0.030473746359348297,0.7838907837867737
268.0,312.0,0.07198627293109894,0.15313299000263214,-0.0002705607330426574,0.10157144069671631,0.7857399582862854
268.0,316.0,0.3428366482257843,0.15013167262077332,-0.18944458663463593,0.08989720046520233,0.7897322177886963
268.0,320.0,0.07712352275848389,0.1609467715024948,0.043495457619428635,-0.021686475723981857,0.784401535987854
268.0,324.0,-0.3166516423225403,0.04985671862959862,0.1419491469860077,-0.12076299637556076,0.7740879058837891
268.0,328.0,0.0796259269118309,0.07604330778121948,-0.07451408356428146,0.06737671047449112,0.7632261514663696
268.0,332.0,0.32960745692253113,0.05451354756951332,-0.11910518258810043,0.06270547956228256,0.76038658618927
268.0,336.0,-0.09076608717441559,0.251126229763031,0.0935787707567215,-0.026862122118473053,0.7850836515426636
268.0,340.0,0.01286716852337122,0.14543050527572632,0.0520327128469944,0.12077827006578445,0.787381649017334
268.0,344.0,-0.009198807179927826,-0.04135396331548691,-0.060846079140901566,0.08770404756069183,0.7616380453109741
268.0,348.0,0.08135443925857544,0.009993194602429867,-0.017677487805485725,-0.08653037250041962,0.746145486831665
268.0,352.0,-0.022077742964029312,0.08911874890327454,0.07190433889627457,-0.021419959142804146,0.7646169066429138
268.0,356.0,-0.118192158639431,0.11992982029914856,0.011088013648986816,0.08891686052083969,0.7466753125190735
268.0,360.0,-0.026955556124448776,0.1412564367055893,0.08971608430147171,0.06007710099220276,0.7649997472763062
268.0,364.0,-0.15275143086910248,0.0681040808558464,0.062436360865831375,0.06929031759500504,0.7863825559616089
268.0,368.0,-0.08842206001281738,0.10140645503997803,0.03003639169037342,0.009435690008103848,0.7635932564735413
268.0,372.0,-0.01539113000035286,0.10255388915538788,0.021896451711654663,-0.1212501972913742,0.8037325143814087
268.0,376.0,-0.09951578080654144,-0.26484906673431396,-0.07663313299417496,-0.11493726074695587,0.7678465843200684
268.0,380.0,-0.3061121702194214,-0.2772018015384674,-0.008342348039150238,0.04509533941745758,0.7463782429695129
268.0,384.0,-0.44855964183807373,-0.19904208183288574,0.10503873974084854,0.11203258484601974,0.773878812789917
268.0,388.0,-0.2906692922115326,-0.14786162972450256,0.2179052084684372,0.04585881903767586,0.7775967717170715
268.0,392.0,0.024137649685144424,0.06693501770496368,0.03927801176905632,-0.02336064912378788,0.7804999947547913
268.0,396.0,0.15121908485889435,0.2875533998012543,-0.08896543830633163,-0.07020943611860275,0.8049786686897278
268.0,400.0,0.2590070962905884,0.3371497094631195,-0.15003818273544312,-0.06253502517938614,0.8014748096466064
268.0,404.0,0.23774214088916779,0.27298203110694885,-0.025772133842110634,0.1347159743309021,0.8041478991508484
268.0,408.0,0.22706571221351624,0.07425788044929504,-0.13260482251644135,0.19030949473381042,0.7981329560279846
268.0,412.0,0.20734897255897522,-0.06841792166233063,-0.14586815237998962,0.03855407238006592,0.7859999537467957
268.0,416.0,0.04929337650537491,-0.015431116335093975,0.014631672762334347,-0.08399023860692978,0.7651724815368652
268.0,420.0,0.05375467613339424,-0.04613132029771805,-0.09062246978282928,-0.03724769502878189,0.748955488204956
268.0,424.0,0.0024887495674192905,-0.04372357577085495,-0.022456826642155647,0.0384770892560482,0.7291102409362793
268.0,428.0,-0.06854618340730667,-0.019006289541721344,0.03594821318984032,0.03660060465335846,0.7486585378646851
268.0,432.0,0.0020257276482880116,0.010421006008982658,0.0538053959608078,0.06471135467290878,0.7591884732246399
268.0,436.0,-0.0077919792383909225,0.061239153146743774,0.009874583221971989,0.0334613062441349,0.7739399075508118
268.0,440.0,-0.07345279306173325,-0.011642972938716412,0.0029508767183870077,-0.015783194452524185,0.7640390992164612
268.0,444.0,-0.08135990798473358,-0.10536474734544754,0.017737701535224915,-0.05594845861196518,0.748349130153656
268.0,448.0,-0.056760165840387344,-0.10465599596500397,0.027775365859270096,-0.052425920963287354,0.7287275791168213
268.0,452.0,-0.05903976410627365,-0.050096191465854645,0.003732268698513508,-0.04447447881102562,0.7159086465835571
268.0,456.0,-0.03060736507177353,-0.030997442081570625,-0.0192909874022007,-0.060117315500974655,0.7093908190727234
268.0,460.0,-0.01362312026321888,0.007002326659858227,0.002396632684394717,-0.06961756199598312,0.6932260394096375
268.0,464.0,0.030153285712003708,0.056461822241544724,0.011352681554853916,-0.0439472496509552,0.681816816329956
268.0,468.0,0.03434281051158905,0.07200547307729721,0.022786078974604607,-0.03573271259665489,0.6832834482192993
268.0,472.0,-0.004405006766319275,0.09801126271486282,0.059609171003103256,-0.00828295573592186,0.7485778331756592
268.0,476.0,0.036525897681713104,0.07783352583646774,0.01568812131881714,0.07223504781723022,0.7688407897949219
268.0,480.0,0.04232335835695267,0.012200828641653061,-0.00048562788288109004,0.078374944627285,0.7649556994438171
268.0,484.0,0.02054790034890175,-0.00028092670254409313,-0.004048312548547983,-0.01278341468423605,0.7572810649871826
268.0,488.0,0.049310918897390366,0.03224296495318413,-0.03803281858563423,-0.039830490946769714,0.757556140422821
268.0,492.0,0.07585243135690689,0.05287192761898041,-0.05030965805053711,-0.06181015074253082,0.7435459494590759
268.0,496.0,0.07939852029085159,0.05935579165816307,-0.004014904610812664,-0.038004208356142044,0.7470188140869141
268.0,500.0,0.0374300517141819,0.08512016385793686,0.020359249785542488,0.015942972153425217,0.7296023368835449
268.0,504.0,0.032912857830524445,0.06579943746328354,0.027213286608457565,-0.06051450967788696,0.7163338661193848
268.0,508.0,0.045724786818027496,0.32065635919570923,0.011534973047673702,0.1510258913040161,0.7381336092948914
272.0,0.0,-0.2677523195743561,-0.4352915585041046,0.027219485491514206,-0.02058120258152485,0.7197832465171814
272.0,4.0,-0.2823886573314667,-0.5695556402206421,0.03635762631893158,0.01645178161561489,0.7578448057174683
272.0,8.0,-0.29703837633132935,-0.3318208158016205,0.031650442630052567,-0.016556957736611366,0.7344382405281067
272.0,12.0,-0.3076302409172058,-0.28532999753952026,0.02890847623348236,-0.033616017550230026,0.7092345356941223
272.0,16.0,-0.2933720052242279,-0.25173887610435486,0.03600059077143669,0.0020651414524763823,0.7003836631774902
272.0,20.0,-0.24025359749794006,-0.23086434602737427,0.03745776414871216,0.035638000816106796,0.7473212480545044
272.0,24.0,-0.12250366061925888,-0.2340487688779831,-0.027193905785679817,0.02833378128707409,0.7528862953186035
272.0,28.0,-0.15730659663677216,-0.28504320979118347,-0.04160613939166069,0.017360234633088112,0.7515084147453308
