site_code,lat,lon,proteccion,proteccion_detallada,edad_mpa,biomasa_piscivoros,riqueza_peces
GBR164,-18.65033,147.40462,sin protección,sin protección,-2.0,0.3796360414080578,-0.19600035942436755
GBR165,-18.6292,147.08325,protección parcial,parcial,2.0,0.9681508780326971,1.5504793749894568
GBR166,-18.622629999999997,147.08408,protección parcial,parcial,2.0,0.9367761218310952,1.1782787758520843
GBR167,-18.61763,147.44025,protección parcial,parcial,2.0,-0.02556615661302504,0.5484008388503773
GBR168,-18.535989999999998,147.53253,sin protección,sin protección,-2.0,-0.2973579229501341,1.092386329897306
GBR169,-18.47873,146.88358,protección parcial,parcial,2.0,-0.4485871854716051,1.149647960533825
GBR17,-23.24371,151.77568,protección total,total (otras),1.0,1.0114011008052821,0.8919706226694902
GBR17,-23.24371,151.77568,protección total,total (otras),1.0,0.6608545491113639,2.438034649855499
GBR17,-23.24371,151.77568,protección total,total (otras),1.0,1.118458327556289,1.092386329897306
GBR170,-18.47673,147.06026,protección parcial,parcial,2.0,0.7160883909055132,1.1782787758520843
GBR171,-18.474529999999998,147.05788,protección parcial,parcial,2.0,0.5843821398520213,1.8081567128537914
GBR172,-18.47182,146.87865,protección parcial,parcial,2.0,0.9340491934188812,1.5218485596711973
GBR173,-18.462870000000002,147.00476,protección total,total (otras),2.0,0.9296177354337941,1.979941604763348
GBR174,-18.46053,147.0013,protección total,total (otras),2.0,0.9593268365500333,1.9513107894450885
GBR175,-18.43517,147.06155,protección parcial,parcial,2.0,-0.09297275800840227,0.7774473613964525
GBR176,-18.42833,147.05953,protección parcial,parcial,2.0,0.13695473326306715,0.6342932848051555
GBR178,-18.40403,147.44847,sin protección,sin protección,-2.0,-0.09678396893439636,0.9206014379877496
GBR179,-18.268829999999998,147.37874,sin protección,sin protección,-2.0,0.3234423800822538,1.092386329897306
GBR18,-23.202679999999997,150.96978000000001,protección parcial,parcial,1.0,-2.4821733557870593,-1.3412329721547442
GBR18,-23.202679999999997,150.96978000000001,protección parcial,parcial,1.0,1.013470218967064,-1.3698637874730035
GBR180,-18.26705,147.38376,sin protección,sin protección,-2.0,-1.2459232912527887,0.3193543163043019
GBR181,-18.26259,147.37756000000002,sin protección,sin protección,-2.0,-0.9570173823007677,0.09030779375822658
GBR181,-18.26259,147.37756000000002,sin protección,sin protección,-2.0,-2.4821733557870593,0.09030779375822658
GBR183,-18.046770000000002,146.20102,sin protección,sin protección,-4.0,0.6691169996620512,-0.31052362069740524
GBR184,-18.03954,146.20022,sin protección,sin protección,-4.0,-0.11324121401125674,-1.0262940036538906
GBR186,-18.0375,146.17934,sin protección,sin protección,-4.0,0.5779438130005625,-0.711355035153037
GBR186,-18.0375,146.17934,sin protección,sin protección,-4.0,-0.08845720552218612,-1.1121864496086689
GBR187,-18.03613,146.20003,sin protección,sin protección,-4.0,0.6951965733851196,0.06167697843996717
GBR187,-18.03613,146.20003,sin protección,sin protección,-4.0,0.030601953261283798,-0.7972474811078153
GBR189,-17.77205,146.44973000000002,sin protección,sin protección,-4.0,0.9631713912137032,0.9206014379877496
GBR19,-23.21627,150.9634,protección parcial,parcial,1.0,0.5878713524072344,-1.2839713415182252
GBR19,-23.21627,150.9634,protección parcial,parcial,1.0,0.31409322759022956,-0.9690323730173718
GBR190,-17.47175,146.40778,protección parcial,parcial,2.0,0.5632587407192691,1.292802037125122
GBR191,-17.46858,146.40593,protección parcial,parcial,2.0,0.5464478265423016,0.8347089920329713
GBR192,-17.2294,146.09131000000002,sin protección,sin protección,-4.0,0.5760350219487712,-0.5682009585617399
GBR192,-17.2294,146.09131000000002,sin protección,sin protección,-4.0,0.19264199456119235,-0.7399858504712965
GBR193,-17.22682,146.09528,sin protección,sin protección,-4.0,-0.812510199387762,-0.4536776972887023
GBR193,-17.22682,146.09528,sin protección,sin protección,-4.0,-1.2510766377851001,-0.911770742380853
GBR194,-17.216620000000002,146.08918,sin protección,sin protección,-4.0,0.05449580174421483,-0.16736954410610816
GBR194,-17.216620000000002,146.08918,sin protección,sin protección,-4.0,-0.4551317976641056,0.03304616312170775
GBR195,-17.20315,146.07662,sin protección,sin protección,-4.0,-0.5277748407593722,-0.024215467514811077
GBR196,-17.16368,146.01283,protección parcial,parcial,2.0,0.4735602867050625,0.118938609076486
GBR197,-17.16215,146.00698,protección parcial,parcial,2.0,0.6432391027792672,-0.711355035153037
GBR198,-17.16005,146.00575,protección parcial,parcial,2.0,0.8877195247132565,-0.4823085126069617
GBR199,-17.15843,146.01482,protección parcial,parcial,2.0,-0.5401831051319698,-0.4823085126069617
GBR2,-23.89878,152.41618,protección parcial,parcial,1.0,-2.4821733557870593,0.1475694243947454
GBR2,-23.89878,152.41618,protección parcial,parcial,1.0,-0.1865988751681831,0.17620023971300483
GBR20,-23.16153,150.92055,protección total,total (otras),1.0,0.871809288148344,-1.0835556342904094
GBR20,-23.16153,150.92055,protección total,total (otras),1.0,-0.16047818897138807,-0.8545091117443341
GBR200,-16.93144,145.98775,sin protección,sin protección,-4.0,0.300814910780595,0.4338775775773396
GBR200,-16.93144,145.98775,sin protección,sin protección,-4.0,1.5547487073456774,2.266249757945942
GBR201,-16.88857,146.19183999999998,sin protección,sin protección,-4.0,0.5181385641582671,0.7316380568872376
GBR202,-16.869670000000003,146.23933,protección total,total (otras),2.0,1.2305926190479142,1.7508950822172726
GBR203,-16.8535,146.24258,protección total,total (otras),2.0,0.49320910803065426,1.6650026362624943
GBR204,-16.78849,146.26848999999999,sin protección,sin protección,-4.0,0.5086720536508894,0.9377799271787051
GBR204,-16.78849,146.26848999999999,sin protección,sin protección,-4.0,-0.644066129599114,0.8347089920329713
GBR204,-16.78849,146.26848999999999,sin protección,sin protección,-4.0,-0.4742661071600211,0.6629241001234149
GBR205,-16.78773,146.26774,sin protección,sin protección,-4.0,0.6538482712931377,1.3500636677616409
GBR205,-16.78773,146.26774,sin protección,sin protección,-4.0,-0.17817568413150556,0.6629241001234149
GBR206,-16.78387,146.27118000000002,sin protección,sin protección,-4.0,1.0653257395753037,1.6077410056259755
GBR206,-16.78387,146.27118000000002,sin protección,sin protección,-4.0,0.716775498168972,0.37661594694082073
GBR206,-16.78387,146.27118000000002,sin protección,sin protección,-4.0,0.6221326017443534,1.006493883942528
GBR207,-16.73392,146.26511000000002,sin protección,sin protección,-4.0,-0.3763493449789231,2.266249757945942
GBR207,-16.73392,146.26511000000002,sin protección,sin protección,-4.0,0.532264660516638,1.5504793749894568
GBR207,-16.73392,146.26511000000002,sin protección,sin protección,-4.0,-0.8646105233332824,0.6629241001234149
GBR207,-16.73392,146.26511000000002,sin protección,sin protección,-4.0,0.355973302966693,1.1210171452155655
GBR208,-16.73186,146.26677,sin protección,sin protección,-4.0,0.4119530452416136,2.237618942627683
GBR208,-16.73186,146.26677,sin protección,sin protección,-4.0,0.7468472189663318,0.949232253306009
GBR208,-16.73186,146.26677,sin protección,sin protección,-4.0,0.2957801035343938,0.7774473613964525
GBR208,-16.73186,146.26677,sin protección,sin protección,-4.0,0.1818637621559632,0.9206014379877496
GBR209,-16.7296,146.2678,sin protección,sin protección,-4.0,0.2146364365977151,2.123095681354645
GBR209,-16.7296,146.2678,sin protección,sin protección,-4.0,0.24892678338926666,1.1210171452155655
GBR209,-16.7296,146.2678,sin protección,sin protección,-4.0,-0.18206861204393113,0.949232253306009
GBR21,-23.15748,151.07047,protección parcial,parcial,1.0,1.3025459614167136,-0.2532619900608864
GBR21,-23.15748,151.07047,protección parcial,parcial,1.0,0.6359166798754694,-0.5968317738799994
GBR210,-16.60383,145.96884,sin protección,sin protección,-4.0,0.6589067032438671,0.49113920821385837
GBR210,-16.60383,145.96884,sin protección,sin protección,-4.0,0.44360349841382407,1.292802037125122
GBR210,-16.60383,145.96884,sin protección,sin protección,-4.0,-0.8339009823310521,0.17620023971300483
GBR211,-16.55388,146.04401000000001,protección total,total (otras),2.0,1.1233591736575153,1.4645869290346785
GBR211,-16.55388,146.04401000000001,protección total,total (otras),2.0,-2.4821733557870593,0.4338775775773396
GBR211,-16.55388,146.04401000000001,protección total,total (otras),2.0,0.5082184103128664,0.6342932848051555
GBR212,-16.55161,146.04213000000001,protección total,total (otras),2.0,0.579040659030969,1.9226799741268292
GBR212,-16.55161,146.04213000000001,protección total,total (otras),2.0,-2.4821733557870593,0.1475694243947454
GBR213,-16.52825,145.99348999999998,sin protección,sin protección,-4.0,-0.34769097758325523,0.9206014379877496
GBR213,-16.52825,145.99348999999998,sin protección,sin protección,-4.0,0.27312343605116757,0.949232253306009
GBR213,-16.52825,145.99348999999998,sin protección,sin protección,-4.0,-1.1004401721646762,0.26209268566778304
GBR213,-16.52825,145.99348999999998,sin protección,sin protección,-4.0,0.7310075670923105,1.4073252983981597
GBR214,-16.772867,145.977017,protección total,total (otras),2.0,0.754222897757624,1.5218485596711973
GBR215,-16.76915,145.973567,protección total,total (otras),2.0,1.091482474511133,1.1210171452155655
GBR215,-16.76915,145.973567,protección total,total (otras),2.0,0.638745122762932,1.092386329897306
GBR216,-16.42525,145.99103,sin protección,sin protección,-4.0,0.793568654769608,0.6629241001234149
GBR217,-15.9758,145.8291,sin protección,sin protección,-4.0,-0.8630203755251091,1.1210171452155655
GBR217,-15.9758,145.8291,sin protección,sin protección,-4.0,0.20256365054089667,1.3500636677616409
GBR217,-15.9758,145.8291,sin protección,sin protección,-4.0,-2.4821733557870593,0.5484008388503773
GBR218,-15.96846,145.81968,sin protección,sin protección,-4.0,0.06230609382288738,2.438034649855499
GBR218,-15.96846,145.81968,sin protección,sin protección,-4.0,1.4881491660235706,1.836787528172051
GBR218,-15.96846,145.81968,sin protección,sin protección,-4.0,-0.6972535445274913,1.0637555145790467
GBR219,-15.9609,145.80432,sin protección,sin protección,-4.0,-0.2972648210660825,0.4338775775773396
GBR22,-23.156579999999998,151.0729,protección parcial,parcial,1.0,0.9889207366343294,0.2907235009860425
GBR22,-23.156579999999998,151.0729,protección parcial,parcial,1.0,1.015012164495148,-0.5968317738799994
GBR220,-14.694729999999998,145.45921,sin protección,sin protección,-4.0,-0.1570839010303431,0.40524676225908013
GBR220,-14.694729999999998,145.45921,sin protección,sin protección,-4.0,1.3184580803677106,0.49113920821385837
GBR220,-14.694729999999998,145.45921,sin protección,sin protección,-4.0,-0.3213212939737689,-0.31052362069740524
GBR220,-14.694729999999998,145.45921,sin protección,sin protección,-4.0,0.058212263735857604,0.3193543163043019
GBR221,-14.689420000000002,145.46617,sin protección,sin protección,-4.0,0.21548200920914126,0.5054546158729881
GBR221,-14.689420000000002,145.46617,sin protección,sin protección,-4.0,-0.6178777984031766,1.1210171452155655
GBR221,-14.689420000000002,145.46617,sin protección,sin protección,-4.0,-2.4821733557870593,-0.3964160666521835
GBR222,-14.68924,145.44413,sin protección,sin protección,-4.0,0.9820080598350647,0.1475694243947454
GBR223,-14.687170000000002,145.46565,sin protección,sin protección,-4.0,0.29791386869664593,0.462508392895599
GBR223,-14.687170000000002,145.46565,sin protección,sin protección,-4.0,0.7314807465890526,-0.11010791346958933
GBR224,-14.687079999999998,145.44326999999998,sin protección,sin protección,-4.0,0.3806761866992314,0.03304616312170775
GBR224,-14.687079999999998,145.44326999999998,sin protección,sin protección,-4.0,0.8807308906232066,0.5484008388503773
GBR224,-14.687079999999998,145.44326999999998,sin protección,sin protección,-4.0,0.5676441073187571,1.8654183434903102
GBR225,-14.68689,145.44195,sin protección,sin protección,-4.0,1.1865004109534512,0.5484008388503773
GBR225,-14.68689,145.44195,sin protección,sin protección,-4.0,-0.803083255398277,-0.6540934045165182
GBR226,-14.682789999999999,145.46565,sin protección,sin protección,-4.0,0.13113439369731683,1.1210171452155655
GBR226,-14.682789999999999,145.46565,sin protección,sin protección,-4.0,0.41835598020363424,0.20483105503126425
GBR227,-14.665410000000001,145.44227,sin protección,sin protección,-4.0,-0.16346255992938022,1.0351246992607872
GBR227,-14.665410000000001,145.44227,sin protección,sin protección,-4.0,-0.1294935063199473,0.06167697843996717
GBR227,-14.665410000000001,145.44227,sin protección,sin protección,-4.0,0.5700794412658869,0.03304616312170775
GBR228,-14.657060000000001,145.45076,sin protección,sin protección,-4.0,0.014433593904859036,0.6915549154416742
GBR228,-14.657060000000001,145.45076,sin protección,sin protección,-4.0,-0.08867271582437111,1.8081567128537914
GBR228,-14.657060000000001,145.45076,sin protección,sin protección,-4.0,-0.708449888249677,0.06167697843996717
GBR228,-14.657060000000001,145.45076,sin protección,sin protección,-4.0,-0.3583224430269513,0.3193543163043019
GBR228,-14.657060000000001,145.45076,sin protección,sin protección,-4.0,-0.03331095388255578,-0.4250468819704429
GBR228,-14.657060000000001,145.45076,sin protección,sin protección,-4.0,-2.4821733557870593,-0.024215467514811077
GBR229,-14.65528,145.45049,sin protección,sin protección,-4.0,-0.055102343968872716,1.3500636677616409
GBR229,-14.65528,145.45049,sin protección,sin protección,-4.0,-0.0003373407176402293,1.4645869290346785
GBR229,-14.65528,145.45049,sin protección,sin protección,-4.0,-1.0560987758227156,0.20483105503126425
GBR229,-14.65528,145.45049,sin protección,sin protección,-4.0,0.5812234863645878,0.7774473613964525
GBR229,-14.65528,145.45049,sin protección,sin protección,-4.0,-0.41019442891970886,-0.6254625891982588
GBR229,-14.65528,145.45049,sin protección,sin protección,-4.0,-0.4099111607630948,-0.4250468819704429
GBR23,-20.377979999999997,148.88837,protección total,total (otras),1.0,0.23775130286027843,-0.8831399270625935
GBR23,-20.377979999999997,148.88837,protección total,total (otras),1.0,0.08784657342429462,-1.4271254181095223
GBR230,-14.65277,145.4505,sin protección,sin protección,-4.0,-0.1579059064406957,0.49113920821385837
GBR230,-14.65277,145.4505,sin protección,sin protección,-4.0,0.39743818418778404,-0.13873872878784874
GBR231,-14.651010000000001,145.44851,sin protección,sin protección,-4.0,1.3772647987025113,1.292802037125122
GBR231,-14.651010000000001,145.44851,sin protección,sin protección,-4.0,1.6975749847804253,1.235540406488603
GBR231,-14.651010000000001,145.44851,sin protección,sin protección,-4.0,1.87413348605132,0.8347089920329713
GBR231,-14.651010000000001,145.44851,sin protección,sin protección,-4.0,1.3201389601545364,0.5197700235321178
GBR231,-14.651010000000001,145.44851,sin protección,sin protección,-4.0,0.8279272509894023,0.20483105503126425
GBR231,-14.651010000000001,145.44851,sin protección,sin protección,-4.0,1.66885054503648,1.4073252983981597
GBR232,-14.6461,145.45386000000002,sin protección,sin protección,-4.0,0.0353414226671242,1.7795258975355321
GBR232,-14.6461,145.45386000000002,sin protección,sin protección,-4.0,0.2750248966909112,1.2641712218068626
GBR232,-14.6461,145.45386000000002,sin protección,sin protección,-4.0,0.29863429989219925,0.8347089920329713
GBR233,-14.645879999999998,145.45546000000002,sin protección,sin protección,-4.0,-0.01339834865876058,1.292802037125122
GBR234,-14.64524,145.45471,sin protección,sin protección,-4.0,0.36191905338080355,2.266249757945942
GBR234,-14.64524,145.45471,sin protección,sin protección,-4.0,-0.023497615423407985,2.8388660643111305
GBR234,-14.64524,145.45471,sin protección,sin protección,-4.0,-0.7604365998747195,1.235540406488603
GBR234,-14.64524,145.45471,sin protección,sin protección,-4.0,-0.4007622890325931,0.49113920821385837
GBR235,-13.963029999999998,143.83638,sin protección,sin protección,-1.0,0.8544628779862944,-0.6254625891982588
GBR236,-13.9568,143.8381,sin protección,sin protección,-1.0,1.241796657064998,-0.2532619900608864
GBR237,-12.40092,143.37201000000002,sin protección,sin protección,-1.0,0.5318295277429155,0.6629241001234149
GBR237,-12.40092,143.37201000000002,sin protección,sin protección,-1.0,1.1324136987657658,0.5197700235321178
GBR238,-12.095930000000001,143.25527,sin protección,sin protección,-1.0,0.1846873384089524,0.26209268566778304
GBR238,-12.095930000000001,143.25527,sin protección,sin protección,-1.0,1.3829818202105937,0.23346187034952365
GBR239,-12.092210000000001,143.25496,sin protección,sin protección,-1.0,1.1240407663373355,-0.31052362069740524
GBR239,-12.092210000000001,143.25496,sin protección,sin protección,-1.0,0.9144615506408318,-0.22463117474262698
GBR24,-19.81261,149.13291999999998,protección parcial,parcial,1.0,-0.31168671080431165,0.06167697843996717
GBR24,-19.81261,149.13291999999998,protección parcial,parcial,1.0,-0.3959486231339639,0.49113920821385837
GBR24,-19.81261,149.13291999999998,protección parcial,parcial,1.0,0.7281597804120313,0.3193543163043019
GBR24,-19.81261,149.13291999999998,protección parcial,parcial,1.0,-0.37666610527741895,0.17620023971300483
GBR240,-12.08897,143.25535,sin protección,sin protección,-1.0,-0.22521230870017786,0.09030779375822658
GBR240,-12.08897,143.25535,sin protección,sin protección,-1.0,1.4584329937597655,0.49113920821385837
GBR241,-12.08221,143.25496,sin protección,sin protección,-1.0,0.028872495330799632,0.09030779375822658
GBR243,-23.53652,151.75731000000002,protección parcial,parcial,1.0,-0.19393847596661024,0.6342932848051555
GBR243,-23.53652,151.75731000000002,protección parcial,parcial,1.0,-0.14976426339781393,0.3193543163043019
GBR243,-23.53652,151.75731000000002,protección parcial,parcial,1.0,0.7455376594069097,0.5197700235321178
GBR244,-23.5341,151.74968,protección parcial,parcial,1.0,0.21798176822144377,0.40524676225908013
GBR244,-23.5341,151.74968,protección parcial,parcial,1.0,0.11470794827762283,0.06167697843996717
GBR244,-23.5341,151.74968,protección parcial,parcial,1.0,-0.7400134264908577,0.23346187034952365
GBR245,-23.53296,151.74516,protección parcial,parcial,1.0,-0.6136111598647122,0.17620023971300483
GBR246,-23.50019,151.78232,protección total,total (otras),1.0,-1.0480738040299122,2.0085724200816073
GBR247,-23.49845,151.7789,protección total,total (otras),1.0,-2.4821733557870593,0.949232253306009
GBR247,-23.49845,151.7789,protección total,total (otras),1.0,1.2820998094960667,0.8347089920329713
GBR247,-23.49845,151.7789,protección total,total (otras),1.0,0.01854799405929482,0.8060781767147119
GBR248,-23.49835,151.7747,protección total,total (otras),1.0,-0.8096136119767855,-0.19600035942436755
GBR248,-23.49835,151.7747,protección total,total (otras),1.0,0.8869808143786114,-0.33915443601566464
GBR248,-23.49835,151.7747,protección total,total (otras),1.0,0.15552567900020053,0.5484008388503773
GBR249,-23.257379999999998,151.94713000000002,protección parcial,parcial,1.0,-0.3620007816289221,1.5504793749894568
GBR249,-23.257379999999998,151.94713000000002,protección parcial,parcial,1.0,0.545324766951868,1.4073252983981597
GBR25,-19.813489999999998,149.13617,protección parcial,parcial,1.0,0.7685802781212013,0.40524676225908013
GBR25,-19.813489999999998,149.13617,protección parcial,parcial,1.0,0.49460912781507105,0.7488165460781931
GBR25,-19.813489999999998,149.13617,protección parcial,parcial,1.0,0.5806302263291525,0.6629241001234149
GBR250,-23.25245,151.94545,protección parcial,parcial,1.0,-0.06852320796367456,0.20483105503126425
GBR250,-23.25245,151.94545,protección parcial,parcial,1.0,-2.4821733557870593,0.0044153478034483365
GBR251,-23.249570000000002,151.94255,protección parcial,parcial,1.0,-0.20604783402419025,1.006493883942528
GBR251,-23.249570000000002,151.94255,protección parcial,parcial,1.0,-2.4821733557870593,0.40524676225908013
GBR252,-23.19801,150.96855,sin protección,sin protección,-4.0,0.5542419865445646,-0.19600035942436755
GBR252,-23.19801,150.96855,sin protección,sin protección,-4.0,-0.2115886470035977,-0.9976631883356312
GBR252,-23.19801,150.96855,sin protección,sin protección,-4.0,-0.7808724173595093,-1.1121864496086689
GBR253,-23.1957,150.93748,sin protección,sin protección,-4.0,-0.11227909896599987,-0.5395701432434805
GBR253,-23.1957,150.93748,sin protección,sin protección,-4.0,-2.4821733557870593,-1.5416486793825601
GBR253,-23.1957,150.93748,sin protección,sin protección,-4.0,-0.1496590913511671,-0.9976631883356312
GBR254,-23.18833,150.93451000000002,sin protección,sin protección,-4.0,-2.4821733557870593,-1.1503608700330148
GBR254,-23.18833,150.93451000000002,sin protección,sin protección,-4.0,-0.16259196304753054,-1.2267097108817064
GBR255,-23.18769,150.9803,sin protección,sin protección,-4.0,0.544559362771103,0.09030779375822658
GBR255,-23.18769,150.9803,sin protección,sin protección,-4.0,-1.0665371521455642,-0.9690323730173718
GBR255,-23.18769,150.9803,sin protección,sin protección,-4.0,-1.8034976654783323,-1.5416486793825601
GBR256,-23.18698,150.9337,sin protección,sin protección,-4.0,1.0740051469199097,-0.6159189840921723
GBR256,-23.18698,150.9337,sin protección,sin protección,-4.0,-0.02246798827049889,-1.255340526199966
GBR257,-23.1778,151.91543000000001,protección total,total (otras),1.0,-0.14632091085707524,1.3214328524433814
GBR257,-23.1778,151.91543000000001,protección total,total (otras),1.0,0.17150620188523052,0.949232253306009
GBR257,-23.1778,151.91543000000001,protección total,total (otras),1.0,-0.2246113984126012,0.4338775775773396
GBR258,-23.1762,151.91215,protección total,total (otras),1.0,0.01672805028707759,1.2069095911703438
GBR259,-23.17548,151.90863000000002,protección total,total (otras),1.0,0.1838015730297201,1.579110190307716
GBR259,-23.17548,151.90863000000002,protección total,total (otras),1.0,1.03433863781453,1.2069095911703438
GBR259,-23.17548,151.90863000000002,protección total,total (otras),1.0,-0.4555740914514149,0.34798513162256134
GBR26,-19.79262,149.07111,protección total,total (otras),1.0,1.5929759200844094,0.949232253306009
GBR26,-19.79262,149.07111,protección total,total (otras),1.0,1.5127195078278193,0.8633398073512307
GBR26,-19.79262,149.07111,protección total,total (otras),1.0,0.4624233761315343,-0.052846282833070496
GBR26,-19.79262,149.07111,protección total,total (otras),1.0,0.8588702499862384,0.4338775775773396
GBR26,-19.79262,149.07111,protección total,total (otras),1.0,0.9305448236200969,-0.052846282833070496
GBR260,-23.17116,150.92335,sin protección,sin protección,-4.0,-0.41773747090648555,-0.711355035153037
GBR260,-23.17116,150.92335,sin protección,sin protección,-4.0,-0.9099438037752902,-1.255340526199966
GBR261,-23.17081,150.92013,sin protección,sin protección,-4.0,0.7774514562127595,-0.19600035942436755
GBR261,-23.17081,150.92013,sin protección,sin protección,-4.0,-1.2691141872701464,-1.0262940036538906
GBR262,-23.16641,150.95166,sin protección,sin protección,-4.0,0.9029782344364435,-0.5395701432434805
GBR262,-23.16641,150.95166,sin protección,sin protección,-4.0,-0.05546034051670901,-0.9690323730173718
GBR263,-23.16335,150.92145,sin protección,sin protección,-4.0,-0.7067462382054712,-1.1312736598208417
GBR263,-23.16335,150.92145,sin protección,sin protección,-4.0,-0.27807699300452443,-1.255340526199966
GBR264,-23.15684,150.95608000000001,sin protección,sin protección,-4.0,-1.3230684409551534,-0.9976631883356312
GBR264,-23.15684,150.95608000000001,sin protección,sin protección,-4.0,-0.6669618221294834,-1.0835556342904094
GBR265,-22.37484,152.5451,sin protección,sin protección,-1.0,0.707954761849159,0.37661594694082073
GBR265,-22.37484,152.5451,sin protección,sin protección,-1.0,0.9650825175857402,0.8633398073512307
GBR266,-21.4054,151.63843,protección parcial,parcial,5.0,-0.12398408437890494,0.1475694243947454
GBR267,-21.45628,151.47352,protección total,total (otras),5.0,0.8181675044211737,-0.16736954410610816
GBR268,-21.454729999999998,151.4654,protección total,total (otras),5.0,-0.6217387224357898,-0.6827242198347776
GBR269,-21.07121,150.45552,protección parcial,parcial,5.0,0.5127637911052934,-0.33915443601566464
GBR27,-19.795170000000002,149.07878,protección total,total (otras),1.0,1.2444172337763415,0.34798513162256134
GBR27,-19.795170000000002,149.07878,protección total,total (otras),1.0,0.5727179816988084,0.03304616312170775
GBR27,-19.795170000000002,149.07878,protección total,total (otras),1.0,0.03595418648008795,0.3193543163043019
GBR270,-21.4301,151.58421,protección parcial,parcial,5.0,0.4722651692333723,0.09030779375822658
GBR271,-21.40775,151.63504,protección parcial,parcial,5.0,1.0778979901096435,-0.13873872878784874
GBR272,-21.16035,151.75494,protección total,total (otras),5.0,0.880421141273259,-0.11010791346958933
GBR273,-21.213829999999998,151.98273999999998,protección parcial,parcial,5.0,-0.2642637136454584,-0.16736954410610816
GBR274,-21.21314,152.23688,protección total,total (otras),5.0,0.9181329528282781,0.2907235009860425
GBR275,-21.21086,152.23938,protección total,total (otras),5.0,0.41047350174526454,-0.19600035942436755
GBR276,-21.1836,152.54451,protección parcial,parcial,5.0,0.6376626326317076,0.8347089920329713
GBR278,-21.12904,152.75896,protección total,total (otras),5.0,0.38917498693866404,0.7201857307599338
GBR279,-20.37545,148.8864,protección total,total (otras),5.0,0.74919288625558,-1.2267097108817064
GBR28,-18.56912,146.48232,protección total,total (otras),1.0,-0.5946774433243791,0.7201857307599338
GBR28,-18.56912,146.48232,protección total,total (otras),1.0,-0.5242649695269075,0.3193543163043019
GBR282,-21.548250198364258,152.38885498046875,protección parcial,parcial,8.0,0.3384844285275395,1.1210171452155655
GBR283,-21.54414939880371,152.39295959472656,protección parcial,parcial,8.0,0.19096316655858409,1.1210171452155655
GBR284,-21.474729537963867,151.18997192382812,protección total,total (otras),8.0,0.8478253155982781,0.17620023971300483
GBR285,-23.433340072631836,151.93174743652344,protección total,total (otras),8.0,1.5907233393173268,2.5525579111285364
GBR285,-23.433340072631836,151.93174743652344,protección total,total (otras),8.0,1.2454859979460267,1.6936334515807538
GBR286,-23.434120178222656,151.9181671142578,protección total,total (otras),8.0,0.9597231971082135,2.208988127309423
GBR287,-23.460689544677734,151.8633270263672,protección parcial,parcial,8.0,1.249378206595933,1.4073252983981597
GBR288,-23.437339782714844,151.98126220703125,protección parcial,parcial,8.0,1.3711474237321168,1.1210171452155655
GBR289,-23.43364906311035,151.9645233154297,protección parcial,parcial,8.0,1.1431820672757687,0.7774473613964525
GBR29,-17.65532,146.45682,protección parcial,parcial,1.0,0.41236195661711167,0.20483105503126425
GBR290,-23.441600799560547,151.9049530029297,protección total,total (otras),8.0,1.0566469666723095,1.8081567128537914
GBR290,-23.441600799560547,151.9049530029297,protección total,total (otras),8.0,1.7548772606364331,0.20483105503126425
GBR291,-23.454179763793945,151.9108123779297,protección total,total (otras),8.0,0.8417446129511593,1.636371820944235
GBR291,-23.454179763793945,151.9108123779297,protección total,total (otras),8.0,0.6403517929460519,0.949232253306009
GBR292,-23.447219848632812,151.9119873046875,protección total,total (otras),8.0,1.5775201470089253,1.4645869290346785
GBR293,-23.49134063720703,152.07974243164062,protección total,total (otras),9.0,-2.4821733557870593,0.09030779375822658
GBR294,-23.496490478515625,152.07037353515625,protección total,total (otras),9.0,-2.4821733557870593,-0.13873872878784874
GBR295,-23.49456024169922,152.0785369873047,protección total,total (otras),9.0,-2.4821733557870593,0.03304616312170775
GBR296,-23.494760513305664,152.0880126953125,protección total,total (otras),9.0,0.9396920316184177,0.37661594694082073
GBR297,-23.500110626220703,152.07745361328125,protección total,total (otras),9.0,0.6143429608151805,0.3193543163043019
GBR298,-23.503429412841797,152.08180236816406,protección total,total (otras),9.0,-0.06579767710765706,0.4338775775773396
GBR299,-23.504159927368164,152.0894012451172,protección total,total (otras),9.0,-1.2322311103044326,0.26209268566778304
GBR3,-23.89929,152.39361,protección total,total (otras),1.0,-1.545057896994392,0.2907235009860425
GBR3,-23.89929,152.39361,protección total,total (otras),1.0,0.5811104661222657,1.0637555145790467
GBR30,-17.51851,146.50336000000001,protección total,total (otras),1.0,0.7980995618513553,0.5484008388503773
GBR30,-17.51851,146.50336000000001,protección total,total (otras),1.0,0.017112986934625533,-0.052846282833070496
GBR300,-23.499969482421875,152.08920288085938,protección total,total (otras),9.0,0.3208974081517394,1.006493883942528
GBR301,-23.498449325561523,152.09141540527344,protección total,total (otras),9.0,0.6909998980028923,0.7201857307599338
GBR302,-23.487459182739258,152.08143615722656,protección total,total (otras),9.0,-2.4821733557870593,0.1475694243947454
GBR303,-23.494979858398438,152.04478454589844,protección total,total (otras),9.0,0.8927436042765959,1.9226799741268292
GBR315,-23.49,152.08,protección total,total (otras),9.0,-2.4821733557870593,-0.2532619900608864
GBR317,-23.49,152.08,protección total,total (otras),9.0,-2.4821733557870593,-0.13873872878784874
GBR32,-17.52126,146.50107,protección total,total (otras),1.0,0.5581307792776528,0.6629241001234149
