biomasa_piscivoros,biomasa_herbivoros,riqueza_peces,NN_score,NP_score,proteccion
2.2938659923624374,3.1876503252299067,16.0,-0.2845469176006623,-0.5587695724420773,sin protección
0.0,2.782935794165518,14.0,-0.5120835371625658,-1.5014853046557448,sin protección
2.370410022362168,0.0,11.0,0.2681010510217582,-0.8787563861855267,protección parcial
1.9715272846891785,0.44821147108422354,8.0,0.12778248851806562,-0.8412962579010951,protección parcial
2.716212694591605,1.7020454118247208,35.0,0.10747579667750201,-0.23641275019521546,protección total
0.0,4.038590481454313,43.0,0.08899019710781575,-0.24956849373737655,protección total
2.532306935008359,3.614636555201343,17.0,0.25144493236498694,-0.7852677024758231,protección parcial
3.1010650357428426,2.8080883076162726,19.0,0.4586198614375915,-0.21789642584228977,protección parcial
3.650815521313953,3.8741563321086985,51.0,0.2813124281593788,-0.04782745450611142,sin protección
2.786024445090251,3.8378844911593655,43.0,0.29328011387005437,-0.16215605742725595,sin protección
,,58.0,-0.09038390841761682,0.33023256908037263,sin protección
2.6118290932485313,3.851995960307492,53.0,-0.4410208485124215,-0.04314107734786383,sin protección
3.566395092386168,3.6524422918874677,62.0,0.13915166768784207,-0.10447980845132593,sin protección
3.008523703507946,3.314640145649591,50.0,-0.07009027333722527,-0.2723018668464002,sin protección
3.7172122548119586,4.129278981823779,40.0,0.2433697214363502,-0.0776866385190509,sin protección
3.9412782101735324,3.6954976187185635,56.0,0.1278283270764669,0.08139393700046296,sin protección
3.709412596968345,3.512658099148533,61.0,0.03652243835590688,0.10636319023826307,sin protección
3.395081773445517,3.985815233706094,63.0,0.012828152332317336,-0.1547332448314899,sin protección
0.0,4.241457617537475,59.0,-0.3704882159257379,-0.07640757842035238,sin protección
4.363497813099706,3.992059473966918,65.0,0.2464146493034131,0.39327365795855646,sin protección
0.0,4.041152641677509,51.0,-0.4891683806930829,0.28872802288451194,sin protección
2.555519763943943,4.6346833835713115,53.0,-0.44520131825232284,-0.09206010194809922,sin protección
0.0,3.4540740164878154,33.0,-0.37751737181841516,-0.24269477590218655,sin protección
4.008315258310102,4.571403117016055,51.0,0.2736516268595949,-0.05708444355157392,sin protección
3.9159530642499765,4.517313387199736,65.0,-0.010930738137334906,0.3685013819515523,sin protección
3.9700476876594593,4.618790597515337,57.0,0.05232253034603122,0.37637161319158485,sin protección
2.65170354105755,4.202309691372616,61.0,-0.026479947748710556,0.23268776122455984,sin protección
,,44.0,-0.2674889934341048,0.3338350118748674,sin protección
2.395569339413753,4.138074051575981,52.0,-0.3811103125135591,0.23637245636860005,sin protección
3.489166011135944,4.40963126106351,65.0,0.11955927564038861,0.2826563790415573,sin protección
4.02808422238477,4.4518011940039655,61.0,-0.09570698851487314,0.15712438202640402,sin protección
2.4766003594081827,4.449734334254764,67.0,-0.5087460909688168,0.2510475752579054,sin protección
4.638898467308703,4.660163330952331,68.0,0.3144507459637893,0.12435631241394367,sin protección
,,81.0,-0.10381138223557626,0.6391297121167008,sin protección
2.5767616883857194,3.8504862769275934,77.0,0.32121762666433723,0.3879071739306863,sin protección
3.839496480528849,4.067357229919411,78.0,0.09657985790178375,0.4747268904040232,sin protección
1.6640926751099734,4.495187511303332,79.0,-0.06033874048233051,0.5651004548860725,sin protección
1.3847365991747718,4.630716161268387,78.0,0.05692488413793245,0.17571861613385584,sin protección
3.598295157709325,3.9976793255874243,75.0,0.002300988452769011,0.3264541724055971,sin protección
3.913819829387927,0.0,29.0,-0.31026962016371973,0.17707056085731518,sin protección
3.4540556816644683,2.6762289201186813,30.0,0.2721770994773974,-0.06548871920938722,sin protección
0.0,3.973393038819835,38.0,-0.410749273569928,-0.18892913926463475,sin protección
2.691619505688316,3.6772444833580527,40.0,0.00372484148203972,-0.199270079364544,sin protección
2.0222874367523884,2.9653372082281946,30.0,-0.22269323151391562,-0.12460243138480047,sin protección
2.0628835078519097,2.3896377159232323,33.0,-0.4573738329164218,-0.07244214070415962,sin protección
3.350483822030978,2.821483933265897,45.0,0.19022916746106278,-0.24030143912711777,sin protección
2.4766768658660596,0.0,28.0,-0.4027446563104206,-0.28480579399524897,sin protección
1.981253583281838,3.911040313791964,59.0,0.18679776922075408,0.14347029218487659,sin protección
