time_bjd,flux_ppm
10273.228369079716,301.6931956107971
10273.2288297269,301.4630949951247
10273.22929037407,301.23445755458886
10273.229751021241,301.0072837072997
10273.230211668426,300.7815738680364
10273.230672315582,300.55732847378283
10273.231132962766,300.3345479077879
10273.231593609944,300.113232589716
10273.232054257121,299.8933829179151
10273.232975551477,299.45808208142745
10273.233436198632,299.2426316985597
10273.23389684581,299.02864849495893
10273.23435749298,298.8161328549843
10273.23481814015,298.60508514367723
10273.23527878732,298.3955057218601
10273.23573943449,298.18739494524846
10273.236200081661,297.9807531651169
10273.236660728846,297.77558071963915
10273.237121376023,297.57187795764753
10273.237582023194,297.3696452148733
10273.238042670357,297.1688828183883
10273.23850331752,296.969591089713
10273.238963964712,296.7717703326045
10273.239424611875,296.5754208861249
10273.239885259052,296.3805430380439
10273.240345906215,296.18713710255486
10273.2408065534,295.9952033600999
10273.241267200563,295.80474211998717
10273.24172784774,295.61575365155693
10273.242188494925,295.428238238582
10273.242649142081,295.24219617016456
10273.243109789251,295.0576276963268
10273.243570436422,294.87453308840725
10273.244031083606,294.6929125966502
10273.244952377932,294.334095004789
10273.24541302511,294.1568983785281
10273.245873672273,293.9811768587486
10273.246334319443,293.806930667051
10273.246794966635,293.6341600232595
10273.247255613784,293.46286517251133
10273.247716260961,293.29304630243416
10273.248176908124,293.124703637293
10273.248637555294,292.9578373722652
10273.249098202472,292.7924477069688
10273.249558849635,292.6285348401336
10273.25001949682,292.46609894695297
10273.250480143983,292.3051402246024
10273.25094079116,292.14565883650675
10273.25140143833,291.9876549607459
10273.2518620855,291.83112876007834
10273.252322732686,291.6760803901575
10273.252783379841,291.5225100204033
10273.253244027012,291.3704177838206
10273.253704674175,-463.239418402428
10273.254165321345,-2244.073730044649
10273.254625968515,-4303.972120071276
10273.25508661567,-6169.39299398278
10273.256007910033,-7010.387676035235
10273.256468557203,-7083.848014044825
10273.256929204366,-7139.738943750084
10273.257389851537,-7183.61269876322
10273.257850498707,-7218.688343971325
10273.258311145892,-7247.054330824288
10273.258771793033,-7270.163632666305
10273.259232440203,-7289.076872658118
10273.26015373455,-7317.342561337426
10273.260614381714,-7327.809691073162
10273.261075028884,-7336.393006848074
10273.26153567604,-7343.41415473605
10273.26199632321,-7349.13646854285
10273.26245697038,-7353.776404742774
10273.262917617543,-7357.511942750805
10273.263378264706,-7360.488839810997
10273.263838911891,-7362.825328805167
10273.264299559047,-7364.615655662265
10273.264760206232,-7365.932728940705
10273.265220853395,-7366.830065651864
10273.265681500565,-7367.343164937257
10273.266142147735,-7367.490392642728
10273.26660279489,-7367.2734312809625
10273.267063442061,-7366.677320974624
10273.267524089224,-7365.670094075516
10273.267984736394,-7364.2019818728195
10273.26844538355,-7362.204146678652
10273.26890603072,-7359.586860089751
10273.269366677883,-7356.2354250404915
10273.269827325053,-7352.010351044047
10273.270287972231,-7346.740674237684
10273.270748619394,-7340.21798856388
10273.271669913713,-7322.343892472105
10273.272130560905,-7310.303211645719
10273.272591208046,-7295.595115457742
10273.273051855223,-7277.625716351044
10273.273512502386,-7255.632982046345
10273.273973149557,-7228.614523862587
10273.27443379672,-7195.207576101925
10273.274894443904,-7153.4741418946005
10273.275355091053,-7100.474391942835
10273.275815738223,-7031.273316558728
10273.276276385372,-6935.830055534553
10273.276737032542,-6458.494760561373
10273.277197679705,-4703.414838586384
10273.277658326882,-2640.9654099615045
10273.278118974045,-768.1192018562655
10273.278579621216,285.2849423913284
10273.279040268371,285.2157699988478
10273.279500915542,285.14807668722494
10273.279961562712,285.08186229325713
10273.28042220986,285.0171266461921
10273.280882857045,284.9538695599563
10273.2813435042,284.8920908600228
