year_ce,tsub_amoc_proxy
1471.0,2.0412750233911456
1472.0,2.041049527085106
1473.0,2.0407900182846865
1474.0,2.0408913878536974
1475.0,2.041502474977685
1476.0,2.0424252106959124
1477.0,2.0434667783773937
1478.0,2.0446054584498716
1479.0,2.0459952882567958
1480.0,2.0473839486279806
1481.0,2.0487567733038268
1482.0,2.049969115625336
1483.0,2.0510915675533763
1484.0,2.052272823420584
1485.0,2.0534945508849107
1486.0,2.054584282429323
1487.0,2.055250981296923
1488.0,2.0556081465449045
1489.0,2.0555157671723596
1490.0,2.0549690560235225
1491.0,2.0539537139874993
1492.0,2.052707441152785
1493.0,2.0516783227112647
1494.0,2.050925796499141
1495.0,2.050246373323602
1496.0,2.0494043344245196
1497.0,2.0482801966409654
1498.0,2.046845287808315
1499.0,2.0454503349872346
1500.0,2.04431687358594
1501.0,2.0431056523218314
1502.0,2.0414980523029502
1503.0,2.0394308950129316
1504.0,2.037546474280938
1505.0,2.0354182595397026
1506.0,2.032980319050329
1507.0,2.0304523836861517
1508.0,2.027853910729079
1509.0,2.025299349435099
1510.0,2.0227940122085153
1511.0,2.0203523365892413
1512.0,2.0178577947582665
1513.0,2.0156206471621827
1514.0,2.013566000468726
1515.0,2.011303375727406
1516.0,2.0093341809285654
1517.0,2.0078066877498095
1518.0,2.0068587325257656
1519.0,2.0061547828399053
1520.0,2.0053098441347847
1521.0,2.0043553620230465
1522.0,2.0032644667048265
1523.0,2.0020539917754028
1524.0,2.000794432143072
1525.0,1.9992914614887636
1526.0,1.9975799219098214
1527.0,1.9957607659707346
1528.0,1.9938689822509204
1529.0,1.9919890670687286
1530.0,1.989653833298971
1531.0,1.9871949272679914
1532.0,1.9850235676782946
1533.0,1.98314602234908
1534.0,1.9816286562926524
1535.0,1.9797289530756261
1536.0,1.9773867998576964
1537.0,1.9746392416251535
1538.0,1.9713919892247511
1539.0,1.967827454561975
1540.0,1.9645765581818673
1541.0,1.9614956965929058
1542.0,1.9587477226344956
1543.0,1.9562751572394572
1544.0,1.9541506747089683
1545.0,1.9520831059572967
1546.0,1.9499570369211723
1547.0,1.9471618003572186
1548.0,1.943836537923315
1549.0,1.9401501300260051
1550.0,1.9359911028323094
1551.0,1.9319012849909085
1552.0,1.927998303009062
1553.0,1.9242191305960024
1554.0,1.9204724849486472
1555.0,1.916444842615459
1556.0,1.9119907467250652
1557.0,1.907371581466688
1558.0,1.9029531035962006
1559.0,1.8982398848269697
1560.0,1.89316603183816
1561.0,1.888162407041463
1562.0,1.8827118535555638
1563.0,1.8765949146302943
1564.0,1.8703638521406543
1565.0,1.8644694334188106
1566.0,1.8596291481346057
1567.0,1.8557302301204133
1568.0,1.8524315221308274
1569.0,1.8494783824812706
1570.0,1.8466745762878138
1571.0,1.843428855581189
1572.0,1.8397613957289758
1573.0,1.8357368492066826
1574.0,1.8315879574555876
1575.0,1.8272116827423692
1576.0,1.8230549359280983
1577.0,1.8194848795622254
1578.0,1.8166764930248824
1579.0,1.8144138224721016
1580.0,1.812303565711586
1581.0,1.8103442111001884
1582.0,1.8083883020191511
1583.0,1.8063152431882072
1584.0,1.8043764542321319
1585.0,1.802751162280511
1586.0,1.8019334083965888
1587.0,1.8016860446960528
1588.0,1.801667433962381
1589.0,1.8017241567576168
1590.0,1.8025236021359907
1591.0,1.8040598936076313
1592.0,1.805969525302192
1593.0,1.8085222343217422
1594.0,1.8120724251491225
1595.0,1.816073850454361
1596.0,1.8199349728957914
1597.0,1.823217838138412
1598.0,1.8257707878891543
1599.0,1.8278353141813621
1600.0,1.829509671009887
1601.0,1.831062939232119
1602.0,1.8325162544557039
1603.0,1.8339777118432425
1604.0,1.835423192024384
1605.0,1.8370693890071688
1606.0,1.8391664023342695
1607.0,1.841404774436084
1608.0,1.8436123871390344
1609.0,1.8456770793442248
1610.0,1.8476333761210815
1611.0,1.8496083162664831
1612.0,1.8515341619173769
1613.0,1.8532215744299374
1614.0,1.8546059514455164
1615.0,1.8559604675064612
1616.0,1.8573332286357362
1617.0,1.8584511465552498
1618.0,1.8595455749867797
1619.0,1.8606955266863294
1620.0,1.8616031983708208
1621.0,1.8624226192704718
1622.0,1.863158456419257
1623.0,1.8638753948809885
1624.0,1.864448729298923
1625.0,1.8647045303630607
1626.0,1.8646170043410175
1627.0,1.8645162554868353
1628.0,1.8643336355155986
1629.0,1.8643267941121073
1630.0,1.864457013995159
1631.0,1.8647993690311848
1632.0,1.8652109481716623
1633.0,1.8657160681753826
1634.0,1.8664513764740427
1635.0,1.867212961405893
1636.0,1.8678938410645656
1637.0,1.8681868155168857
1638.0,1.8680304767346798
1639.0,1.8676850690195002
1640.0,1.8674391910323944
1641.0,1.8669407252349974
1642.0,1.8660361914505899
1643.0,1.8649214003726104
1644.0,1.8638335593889992
1645.0,1.8629491692622628
1646.0,1.8620378980248138
1647.0,1.8608344692787868
1648.0,1.8591602259832318
1649.0,1.8572372214507165
1650.0,1.8554234703686885
1651.0,1.853931673089832
1652.0,1.8526240960601355
1653.0,1.851309574977167
1654.0,1.8498706144612709
1655.0,1.8483065744886602
1656.0,1.8465205735179784
1657.0,1.8445226491079723
1658.0,1.8422269950806003
1659.0,1.839646578229067
1660.0,1.8369427764346304
1661.0,1.8340694281895744
1662.0,1.8312796988193876
1663.0,1.8284210539173371
1664.0,1.8254305067359469
1665.0,1.8221916748614708
1666.0,1.818890234810496
1667.0,1.8154131875319952
1668.0,1.8118028087730624
1669.0,1.8083044420024517
1670.0,1.8049095928317191
1671.0,1.8014165287417538
1672.0,1.798140878341109
1673.0,1.795328048293395
1674.0,1.793295355670185
1675.0,1.7919763383149006
1676.0,1.791134485732388
1677.0,1.790666123172843
1678.0,1.7905299807399917
1679.0,1.790633629039125
1680.0,1.7909793358017376
1681.0,1.7913164538372524
1682.0,1.7916505007796568
1683.0,1.7918175338066122
1684.0,1.7918928605738005
1685.0,1.7919146682187392
1686.0,1.7916810690144724
1687.0,1.7911518221351772
1688.0,1.7905468777387923
1689.0,1.7899459768770167
1690.0,1.7896226137265874
1691.0,1.789652355932693
1692.0,1.7900632441522402
1693.0,1.79074423687956
1694.0,1.7915608273869421
1695.0,1.7923269795909027
1696.0,1.7930375076756566
1697.0,1.7936569696191036
1698.0,1.7941244818375475
1699.0,1.7943490844215324
1700.0,1.7942334794662287
1701.0,1.793823805983222
1702.0,1.7933779282037539
1703.0,1.7929117576560047
1704.0,1.7922403998771421
1705.0,1.7910977939042683
1706.0,1.7893992088782122
1707.0,1.7872461554201862
1708.0,1.7848666795744106
1709.0,1.781854490697799
1710.0,1.7783475680140644
1711.0,1.7741950806191222
1712.0,1.7698644846243252
1713.0,1.7653851791167106
1714.0,1.7606875078635542
1715.0,1.7559000930944384
1716.0,1.751032471780546
1717.0,1.7463075455370582
1718.0,1.7417441253483235
1719.0,1.7371998109390323
1720.0,1.7326369869930982
1721.0,1.728038801522505
1722.0,1.7233066157094057
1723.0,1.71849723625605
1724.0,1.7137370068448514
1725.0,1.709333675243378
1726.0,1.705306439219838
1727.0,1.7017241719081015
1728.0,1.6982310578237767
1729.0,1.6945926386637673
1730.0,1.690558348448526
1731.0,1.685920216768793
1732.0,1.6808778266029565
1733.0,1.6755861648622634
1734.0,1.6702598111755835
1735.0,1.6651780397030578
1736.0,1.6604134524419072
1737.0,1.656191814308265
1738.0,1.6525021695678312
1739.0,1.6490731225910835
1740.0,1.6461440265468634
1741.0,1.6435048309147464
1742.0,1.6409854377194688
1743.0,1.6379989007620979
1744.0,1.6345880876714332
1745.0,1.630943062787074
1746.0,1.6271704128874762
1747.0,1.6234177446385019
1748.0,1.6195542388016997
1749.0,1.6155635404649313
1750.0,1.43283121475359
1751.0,1.4218205515339457
1752.0,1.4112576369757885
1753.0,1.4058968819859288
1754.0,1.3991591445626144
1755.0,1.3889339198344763
1756.0,1.378362265052659
1757.0,1.3757547972887363
1758.0,1.3752111278344208
1759.0,1.3749231267231041
1760.0,1.372877321775009
1761.0,1.3731257465385278
1762.0,1.3753068434524789
1763.0,1.3795326549981275
1764.0,1.3846539333289323
1765.0,1.3889891058264103
1766.0,1.389057251859045
1767.0,1.3887062349118213
1768.0,1.3877430972006586
1769.0,1.3860337847254598
1770.0,1.4039435718175368
1771.0,1.403256964894787
1772.0,1.398794379573061
1773.0,1.3971100074133656
1774.0,1.3951606687278912
1775.0,1.3932286887773988
1776.0,1.3924429718412545
1777.0,1.3919756674497785
1778.0,1.3903303972372587
1779.0,1.386990460231035
1780.0,1.3827574575567971
1781.0,1.3783698774593427
1782.0,1.3742532046009757
1783.0,1.3709170330660532
1784.0,1.3687703404190532
1785.0,1.3679999679082573
1786.0,1.366736603564376
1787.0,1.3661468494607727
1788.0,1.3654158912020349
1789.0,1.3636180126636699
1790.0,1.3599143320150846
1791.0,1.355109714805729
1792.0,1.351059715056753
1793.0,1.3468801854053638
1794.0,1.3420839173035275
1795.0,1.3372777767985564
1796.0,1.3329906085358996
1797.0,1.3284543913258404
1798.0,1.3213133567647795
1799.0,1.3103454907506757
1800.0,1.3035241933331891
1801.0,1.38936987464912
1802.0,1.3799801493124246
1803.0,1.3702591890479887
1804.0,1.3599957748710667
1805.0,1.3495669798184582
1806.0,1.3389524749833854
1807.0,1.3278142967185365
1808.0,1.3155296857225376
1809.0,1.3027998671293655
1810.0,1.2893920563231662
1811.0,1.2755776484169785
1812.0,1.2614196442008994
1813.0,1.2459390354553825
1814.0,1.2280889726835738
1815.0,1.208744358903901
1816.0,1.1879741487035742
1817.0,1.1662068243557195
1818.0,1.1432878095448686
1819.0,1.1198137764232037
1820.0,1.0961954380226961
1821.0,1.072691264979386
1822.0,1.0497673550806388
1823.0,1.0274491010675577
1824.0,1.0055020237273813
1825.0,0.9826828591348646
1826.0,0.9598493841598694
1827.0,0.9375373008918817
1828.0,0.9158212657639386
1829.0,0.8946012618835704
1830.0,0.8747342932621053
1831.0,0.8558142905442795
1832.0,0.8374806495720493
1833.0,0.8192407924794355
1834.0,0.8012746605458787
1835.0,0.7841416085437296
1836.0,0.76758982757606
1837.0,0.7523878907943247
1838.0,0.7391224721119503
1839.0,0.727793294478992
1840.0,0.7172989460936856
1841.0,0.7083061833002888
1842.0,0.6998187136710217
1843.0,0.6917074085828846
1844.0,0.6849284942065152
1845.0,0.6787949725462211
1846.0,0.6727115727828292
1847.0,0.6672553565344085
1848.0,0.6619760642335059
1849.0,0.6566600119456287
1850.0,0.6515824216972723
1851.0,0.6476436927482682
1852.0,0.643875217900653
1853.0,0.6395992919968271
1854.0,0.6352565965375344
1855.0,0.630629646549944
1856.0,0.6259554843166083
1857.0,0.6209477705211253
1858.0,0.6153570439975689
1859.0,0.6101861008648326
1860.0,0.605371479335757
1861.0,0.5988124645569923
1862.0,0.5914173060086839
1863.0,0.5828660193146892
1864.0,0.5737758876288067
1865.0,0.563918483737834
1866.0,0.5528464709136274
1867.0,0.5415297392376116
1868.0,0.5286701664702632
1869.0,0.5138564033009623
1870.0,0.49841659153709134
1871.0,0.4822474254072007
1872.0,0.4653463579066687
1873.0,0.4477804178748694
1874.0,0.4292307898420827
1875.0,0.40961947540375165
1876.0,0.3907912776634335
1877.0,0.37208447824827007
1878.0,0.3512038301780403
1879.0,0.3296715172396584
1880.0,0.30924861674027115
1881.0,0.2888696463374532
1882.0,0.2672776030079323
1883.0,0.2444455359135364
1884.0,0.219673536269141
1885.0,0.19420320699174964
1886.0,0.16945088565982713
1887.0,0.14526296408026543
1888.0,0.12122925554431835
1889.0,0.0970605229435828
1890.0,0.07272640364186264
1891.0,0.04825399095824988
1892.0,0.025263289843609205
1893.0,0.0027930134269073537
1894.0,-0.019066929865469262
1895.0,-0.041326221039705346
1896.0,-0.06330276265879319
1897.0,-0.08412200340085943
1898.0,-0.10476352053691768
1899.0,-0.12463335095973008
1900.0,-0.14347555959915248
1901.0,-0.1622379104541082
1902.0,-0.17990131021049288
1903.0,-0.19643144928741335
1904.0,-0.2114726548919279
1905.0,-0.22463346652320404
1906.0,-0.23589156843672204
1907.0,-0.24648829900844418
1908.0,-0.2563047096562939
1909.0,-0.2633105983108213
1910.0,-0.2687029412169468
1911.0,-0.274083613697285
1912.0,-0.278755147419716
1913.0,-0.28225681357803606
1914.0,-0.2840225852352395
1915.0,-0.2828514862152534
1916.0,-0.28089349883269654
1917.0,-0.27967716276500604
1918.0,-0.2785642711044854
1919.0,-0.27786621289287616
1920.0,-0.2781245623609087
1921.0,-0.28041887005321003
1922.0,-0.2846560840118304
1923.0,-0.2912084594529325
1924.0,-0.299875555973561
1925.0,-0.30945504602360924
1926.0,-0.31972786863693164
1927.0,-0.33081906390607146
1928.0,-0.34309325819653286
1929.0,-0.35704646800968376
1930.0,-0.37225768050951974
1931.0,-0.3885873864972081
1932.0,-0.4062225312239944
1933.0,-0.42539160176704344
1934.0,-0.4463702275743993
1935.0,-0.4685903049061679
1936.0,-0.4920867402977791
1937.0,-0.5168000913296122
1938.0,-0.542404376500183
1939.0,-0.5691087251647486
1940.0,-0.5958177966700421
1941.0,-0.6225064768817906
1942.0,-0.6502236594641058
1943.0,-0.678788469704145
1944.0,-0.7079584936107794
1945.0,-0.7380185292992836
1946.0,-0.7695603426428561
1947.0,-0.8012282096294963
1948.0,-0.8318480058609701
1949.0,-0.8616425667234153
1950.0,-0.8908726626402317
1951.0,-0.918980260216433
1952.0,-0.945811925302656
1953.0,-0.9715520466692018
1954.0,-0.9965900344819614
1955.0,-1.0211117822032139
1956.0,-1.0449688535709056
1957.0,-1.0675971936320972
1958.0,-1.0890024610039788
1959.0,-1.1104815389384937
1960.0,-1.1312284425361858
1961.0,-1.1515606027849135
1962.0,-1.1715028883548617
1963.0,-1.1903538008895032
1964.0,-1.2086790231795532
1965.0,-1.2265815866949186
1966.0,-1.2443562080373805
1967.0,-1.2617125631915094
1968.0,-1.2791165484386975
1969.0,-1.296952104043686
1970.0,-1.3149275431091243
1971.0,-1.5196153574828046
1972.0,-1.5465973839987752
1973.0,-1.5728613488147043
1974.0,-1.5981101212584998
1975.0,-1.6225974012183157
1976.0,-1.6459899999599124
1977.0,-1.668113118323216
1978.0,-1.6901863486223716
1979.0,-1.7132083654995527
1980.0,-1.7373939120050257
1981.0,-1.7620651412720605
1982.0,-1.7869153443444925
1983.0,-1.8118025911583615
1984.0,-1.8349757374553843
1985.0,-1.8577395364365485
1986.0,-1.8772882053792228
1987.0,-1.9020407600764178
1988.0,-1.9292885789024319
1989.0,-1.9581138968329932
1990.0,-1.9903150660451265
1991.0,-2.024142571013237
1992.0,-2.058869193317277
1993.0,-2.0901683109533744
1994.0,-2.114185078351613
1995.0,-2.1362075016589532
1996.0,-2.1629994304704083
1997.0,-2.195913090031917
1998.0,-2.223719910193568
1999.0,-2.2422700125087403
2000.0,-2.251692553526342
