modelo,tipo_top,familia,presion_pa,presion_hpa,tendencia_k_decada
JRA55,reanalysis,Reanalysis,80000.0,800.0,0.15683567498164294
JRA55,reanalysis,Reanalysis,77500.0,775.0,0.16052728047067066
JRA55,reanalysis,Reanalysis,75000.0,750.0,0.1633828055661871
JRA55,reanalysis,Reanalysis,70000.0,700.0,0.16315052941362485
JRA55,reanalysis,Reanalysis,65000.0,650.0,0.16092760537608614
JRA55,reanalysis,Reanalysis,60000.0,600.0,0.15742427052336874
JRA55,reanalysis,Reanalysis,55000.0,550.0,0.15021865543351132
JRA55,reanalysis,Reanalysis,50000.0,500.0,0.1415638076664214
JRA55,reanalysis,Reanalysis,45000.0,450.0,0.13718966980271172
JRA55,reanalysis,Reanalysis,40000.0,400.0,0.1389006451657514
JRA55,reanalysis,Reanalysis,35000.0,350.0,0.14148238521571832
JRA55,reanalysis,Reanalysis,30000.0,300.0,0.13008068545374687
JRA55,reanalysis,Reanalysis,25000.0,250.0,0.07986393047439809
JRA55,reanalysis,Reanalysis,22500.0,225.0,0.04418565054328713
JRA55,reanalysis,Reanalysis,20000.0,200.0,0.011906807092590597
JRA55,reanalysis,Reanalysis,17500.0,175.0,-0.017133287145929398
JRA55,reanalysis,Reanalysis,15000.0,150.0,-0.06504791630944197
JRA55,reanalysis,Reanalysis,12500.0,125.0,-0.14914739271099345
JRA55,reanalysis,Reanalysis,10000.0,100.0,-0.24389611110363127
JRA55,reanalysis,Reanalysis,7000.0,70.0,-0.33588026661342907
JRA55,reanalysis,Reanalysis,5000.0,50.0,-0.34920695224379583
JRA55,reanalysis,Reanalysis,3000.0,30.0,-0.3814419742422466
JRA55,reanalysis,Reanalysis,2000.0,20.0,-0.2623385654527013
JRA55,reanalysis,Reanalysis,1000.0,10.0,-0.5312111280011496
JRA55,reanalysis,Reanalysis,700.0,7.0,-0.6384604119800634
JRA55,reanalysis,Reanalysis,500.0,5.0,-0.809641736745051
JRA55,reanalysis,Reanalysis,300.0,3.0,-1.127368708697831
JRA55,reanalysis,Reanalysis,200.0,2.0,-1.3996831435375865
JRA55,reanalysis,Reanalysis,100.0,1.0,-1.5497816686379273
MERRA2,reanalysis,Reanalysis,100000.0,1000.0,0.11073448930921022
MERRA2,reanalysis,Reanalysis,97500.0,975.0,0.06022717762185875
MERRA2,reanalysis,Reanalysis,95000.0,950.0,0.07620297513780477
MERRA2,reanalysis,Reanalysis,92500.0,925.0,0.08006019810926501
MERRA2,reanalysis,Reanalysis,90000.0,900.0,0.07988691341478922
MERRA2,reanalysis,Reanalysis,87500.0,875.0,0.0947853139024092
MERRA2,reanalysis,Reanalysis,85000.0,850.0,0.12354958786477396
MERRA2,reanalysis,Reanalysis,82500.0,825.0,0.15661175313377024
MERRA2,reanalysis,Reanalysis,80000.0,800.0,0.17848205375658105
MERRA2,reanalysis,Reanalysis,77500.0,775.0,0.18441164705809665
MERRA2,reanalysis,Reanalysis,75000.0,750.0,0.17843000345648816
MERRA2,reanalysis,Reanalysis,72500.0,725.0,0.1691504841045397
MERRA2,reanalysis,Reanalysis,70000.0,700.0,0.15727895475444276
MERRA2,reanalysis,Reanalysis,65000.0,650.0,0.13553226887198158
MERRA2,reanalysis,Reanalysis,60000.0,600.0,0.13235854990923643
MERRA2,reanalysis,Reanalysis,55000.0,550.0,0.14954815465501292
MERRA2,reanalysis,Reanalysis,50000.0,500.0,0.180861479157301
MERRA2,reanalysis,Reanalysis,45000.0,450.0,0.21476514152396103
MERRA2,reanalysis,Reanalysis,40000.0,400.0,0.23666748023847303
MERRA2,reanalysis,Reanalysis,35000.0,350.0,0.2612836786218652
MERRA2,reanalysis,Reanalysis,30000.0,300.0,0.2106569783583273
MERRA2,reanalysis,Reanalysis,25000.0,250.0,0.17174576174288542
MERRA2,reanalysis,Reanalysis,20000.0,200.0,0.18304326711420582
MERRA2,reanalysis,Reanalysis,15000.0,150.0,0.12213707742764882
MERRA2,reanalysis,Reanalysis,10000.0,100.0,-0.13634196388251027
MERRA2,reanalysis,Reanalysis,7000.0,70.0,-0.24863077949936074
MERRA2,reanalysis,Reanalysis,5000.0,50.0,-0.4230096269765954
MERRA2,reanalysis,Reanalysis,4000.0,40.0,-0.5100120398420236
MERRA2,reanalysis,Reanalysis,3000.0,30.0,-0.519045635666912
MERRA2,reanalysis,Reanalysis,2000.0,20.0,-0.43617746121795187
MERRA2,reanalysis,Reanalysis,1000.0,10.0,-0.6888984308023903
MERRA2,reanalysis,Reanalysis,700.0,7.0,-0.6909003471219684
MERRA2,reanalysis,Reanalysis,500.0,5.0,-0.8034102120487212
MERRA2,reanalysis,Reanalysis,400.0,4.0,-1.0215506487170427
MERRA2,reanalysis,Reanalysis,300.0,3.0,-1.4872093634917596
MERRA2,reanalysis,Reanalysis,200.0,2.0,-1.3459305897960752
MERRA2,reanalysis,Reanalysis,100.0,1.0,0.5892083246496528
MERRA2,reanalysis,Reanalysis,69.9999988079071,0.699999988079071,0.4791392721523531
MERRA2,reanalysis,Reanalysis,50.0,0.5,-0.569922175728311
MERRA2,reanalysis,Reanalysis,40.00000059604645,0.4000000059604645,-1.1983821120162816
MERRA2,reanalysis,Reanalysis,30.000001192092896,0.30000001192092896,-1.5373228510280181
MERRA2,reanalysis,Reanalysis,10.000000149011612,0.10000000149011612,-2.113410488724577
