escenario,co2_ppm,presion_pa,presion_hpa,altura_km,temperatura_k
8xPI,2240.0,23726.23828125,237.26239013671875,10.752598762512207,207.2460479736328
8xPI,2240.0,22256.552734375,222.56552124023438,11.149252891540527,205.20968627929688
8xPI,2240.0,20863.23828125,208.63238525390625,11.54699420928955,203.46310424804688
8xPI,2240.0,19543.41015625,195.43409729003906,11.946385383605957,202.0391387939453
8xPI,2240.0,18294.216796875,182.94216918945312,12.348265647888184,201.0631866455078
8xPI,2240.0,17112.841796875,171.12841796875,12.752384185791016,199.98390197753906
8xPI,2240.0,15996.5107421875,159.96510314941406,13.159463882446289,199.28048706054688
8xPI,2240.0,14942.498046875,149.42498779296875,13.56945514678955,198.565673828125
8xPI,2240.0,13948.1298828125,139.48129272460938,13.982695579528809,198.0270538330078
8xPI,2240.0,13010.7880859375,130.10787963867188,14.399442672729492,197.61947631835938
8xPI,2240.0,12127.9111328125,121.27911376953125,14.819892883300781,197.31173706054688
8xPI,2240.0,11297.0029296875,112.97003173828125,15.244501113891602,197.22036743164062
8xPI,2240.0,10515.630859375,105.15631103515625,15.673628807067871,197.29534912109375
8xPI,2240.0,9781.4267578125,97.81427001953125,16.107898712158203,197.6505889892578
8xPI,2240.0,9092.0947265625,90.92094421386719,16.54780387878418,198.21954345703125
8xPI,2240.0,8445.4052734375,84.45405578613281,16.99394989013672,199.045654296875
8xPI,2240.0,7839.2021484375,78.39202117919922,17.446868896484375,200.0910186767578
8xPI,2240.0,7271.39990234375,72.71399688720703,17.907033920288086,201.32025146484375
8xPI,2240.0,6739.98681640625,67.39987182617188,18.37483024597168,202.69168090820312
8xPI,2240.0,6243.0224609375,62.43022537231445,18.850433349609375,204.1116180419922
8xPI,2240.0,5778.63916015625,57.78639221191406,19.33396339416504,205.55307006835938
8xPI,2240.0,5345.041015625,53.450408935546875,19.825275421142578,206.90635681152344
8xPI,2240.0,4940.50537109375,49.405052185058594,20.324256896972656,208.18653869628906
8xPI,2240.0,4563.37841796875,45.633785247802734,20.83058738708496,209.3077392578125
8xPI,2240.0,4212.07861328125,42.120784759521484,21.344045639038086,210.31748962402344
8xPI,2240.0,3885.091552734375,38.850914001464844,21.864286422729492,211.16831970214844
8xPI,2240.0,3580.971435546875,35.809715270996094,22.391090393066406,211.91188049316406
8xPI,2240.0,3298.3388671875,32.9833869934082,22.924175262451172,212.53195190429688
8xPI,2240.0,3035.879638671875,30.358797073364258,23.463363647460938,213.06617736816406
8xPI,2240.0,2792.342041015625,27.923419952392578,24.008453369140625,213.5127410888672
8xPI,2240.0,2566.537109375,25.66537094116211,24.559316635131836,213.89938354492188
8xPI,2240.0,2357.334716796875,23.573347091674805,25.115808486938477,214.22337341308594
8xPI,2240.0,2163.6640625,21.636640548706055,25.677858352661133,214.51220703125
8xPI,2240.0,1984.509521484375,19.845094680786133,26.24536895751953,214.75970458984375
8xPI,2240.0,1818.9107666015625,18.18910789489746,26.818307876586914,214.9888153076172
8xPI,2240.0,1665.95947265625,16.659595489501953,27.39665985107422,215.20655822753906
8xPI,2240.0,1524.7978515625,15.247978210449219,27.980392456054688,215.40841674804688
8xPI,2240.0,1394.616943359375,13.94616985321045,28.569612503051758,215.6442108154297
8xPI,2240.0,1274.6544189453125,12.746543884277344,29.164262771606445,215.8543701171875
8xPI,2240.0,1164.1925048828125,11.641924858093262,29.764602661132812,216.15345764160156
8xPI,2240.0,1062.5562744140625,10.62556266784668,30.370548248291016,216.4158172607422
8xPI,2240.0,969.11181640625,9.691118240356445,30.982500076293945,216.81507873535156
8xPI,2240.0,883.2643432617188,8.832643508911133,31.600372314453125,217.1777801513672
8xPI,2240.0,804.4560546875,8.044560432434082,32.22465515136719,217.70298767089844
8xPI,2240.0,732.1646728515625,7.321646690368652,32.85532760620117,218.21224975585938
8xPI,2240.0,665.9015502929688,6.659015655517578,33.492897033691406,218.8854522705078
8xPI,2240.0,605.2100219726562,6.05210018157959,34.13746643066406,219.58328247070312
8xPI,2240.0,549.6636962890625,5.496636867523193,34.789512634277344,220.4309844970703
8xPI,2240.0,498.8647155761719,4.988646984100342,35.44929504394531,221.352294921875
8xPI,2240.0,452.4424743652344,4.5244245529174805,36.11726379394531,222.40501403808594
8xPI,2240.0,410.05181884765625,4.100518226623535,36.793827056884766,223.57862854003906
8xPI,2240.0,371.371826171875,3.7137181758880615,37.47942352294922,224.87484741210938
8xPI,2240.0,336.104248046875,3.3610424995422363,38.174591064453125,226.3292999267578
8xPI,2240.0,303.9721984863281,3.039721965789795,38.879756927490234,227.8976593017578
8xPI,2240.0,274.7189025878906,2.7471890449523926,39.59542465209961,229.6035919189453
8xPI,2240.0,248.10646057128906,2.481064558029175,40.32183074951172,231.3588104248047
8xPI,2240.0,223.9145965576172,2.2391459941864014,41.05908966064453,233.12234497070312
8xPI,2240.0,201.93963623046875,2.0193963050842285,41.80703353881836,234.80918884277344
8xPI,2240.0,181.9933624267578,1.8199336528778076,42.565128326416016,236.3041534423828
8xPI,2240.0,163.90203857421875,1.6390204429626465,43.33283233642578,237.6071014404297
8xPI,2240.0,147.5054168701172,1.475054144859314,44.10900115966797,238.54063415527344
8xPI,2240.0,132.65585327148438,1.3265585899353027,44.892906188964844,239.23733520507812
8xPI,2240.0,119.21742248535156,1.1921741962432861,45.68304443359375,239.46694946289062
8xPI,2240.0,107.06507873535156,1.0706508159637451,46.478729248046875,239.48680114746094
8xPI,2240.0,96.08393096923828,0.9608393311500549,47.27837371826172,239.03060913085938
8xPI,2240.0,86.16849517822266,0.8616849780082703,48.08147048950195,238.42745971679688
8xPI,2240.0,77.22200775146484,0.7722200751304626,48.88652038574219,237.3905487060547
8xPI,2240.0,69.1557846069336,0.6915578246116638,49.693172454833984,236.26429748535156
8xPI,2240.0,61.888607025146484,0.6188860535621643,50.50013732910156,234.7746124267578
8xPI,2240.0,55.346195220947266,0.5534619688987732,51.30717086791992,233.23587036132812
8xPI,2240.0,49.460628509521484,0.49460628628730774,52.11327362060547,231.42648315429688
8xPI,2240.0,44.169891357421875,0.44169890880584717,52.91828536987305,229.59632873535156
8xPI,2240.0,39.417388916015625,0.39417389035224915,53.721492767333984,227.58633422851562
8xPI,2240.0,35.151527404785156,0.3515152633190155,54.522769927978516,225.56594848632812
8xPI,2240.0,31.32530975341797,0.31325310468673706,55.32162094116211,223.4307403564453
8xPI,2240.0,27.895963668823242,0.27895963191986084,56.11791229248047,221.28662109375
8xPI,2240.0,24.824596405029297,0.248245969414711,56.91128921508789,219.06983947753906
8xPI,2240.0,22.075870513916016,0.22075870633125305,57.70160675048828,216.84024047851562
8xPI,2240.0,19.61771011352539,0.19617709517478943,58.48860549926758,214.56797790527344
8xPI,2240.0,17.4210205078125,0.17421020567417145,59.27207565307617,212.2655029296875
8xPI,2240.0,15.459439277648926,0.15459439158439636,60.05186080932617,209.94921875
8xPI,2240.0,13.709091186523438,0.13709090650081635,60.827598571777344,207.56468200683594
8xPI,2240.0,12.148382186889648,0.12148382514715195,61.59922790527344,205.1905059814453
8xPI,2240.0,10.75778865814209,0.10757789015769958,62.366180419921875,202.69512939453125
8xPI,2240.0,9.519681930541992,0.09519682079553604,63.12843704223633,200.22528076171875
8xPI,2240.0,8.418149948120117,0.08418150246143341,63.885353088378906,197.61476135253906
8xPI,2240.0,7.438848972320557,0.07438848912715912,64.63695526123047,195.04385375976562
8xPI,2240.0,6.568854331970215,0.06568854302167892,65.38282775878906,192.392333984375
8xPI,2240.0,5.796533107757568,0.05796533077955246,66.12298583984375,189.77755737304688
8xPI,2240.0,5.111423492431641,0.05111423507332802,66.857421875,187.1932830810547
8xPI,2240.0,4.504122734069824,0.04504122585058212,67.58596801757812,184.59413146972656
8xPI,2240.0,3.96618914604187,0.039661891758441925,68.3089828491211,182.11431884765625
8xPI,2240.0,3.4900481700897217,0.0349004827439785,69.02599334716797,179.5452880859375
8xPI,2240.0,3.068910598754883,0.03068910539150238,69.73739624023438,177.10342407226562
8xPI,2240.0,2.696695566177368,0.02696695551276207,70.44247436523438,174.51441955566406
8xPI,2240.0,2.367960214614868,0.02367960289120674,71.140869140625,171.8614959716797
8xPI,2240.0,2.0778379440307617,0.02077838033437729,71.83123016357422,168.91017150878906
8xPI,2240.0,1.8219809532165527,0.018219809979200363,72.51068878173828,165.29782104492188
8xPI,2240.0,1.5965068340301514,0.015965068712830544,73.17594909667969,160.92221069335938
8xPI,2240.0,1.397952914237976,0.013979529030621052,73.81941986083984,154.7737274169922
8xPI,2240.0,1.2232328653335571,0.01223232876509428,74.4326171875,146.66136169433594
8xPI,2240.0,1.0695979595184326,0.010695979930460453,74.99405670166016,133.53280639648438
