id,Distribution,Upper,Weight,n_languages
loose lognormal weighted,lognormal,loose,weighted,5822.0
loose lognormal weighted,lognormal,loose,weighted,5940.0
loose lognormal weighted,lognormal,loose,weighted,6023.0
loose lognormal weighted,lognormal,loose,weighted,6120.0
loose lognormal weighted,lognormal,loose,weighted,6443.0
loose lognormal weighted,lognormal,loose,weighted,6266.0
loose lognormal weighted,lognormal,loose,weighted,6449.0
loose lognormal weighted,lognormal,loose,weighted,6436.0
loose lognormal weighted,lognormal,loose,weighted,6593.0
loose lognormal weighted,lognormal,loose,weighted,6689.0
loose lognormal weighted,lognormal,loose,weighted,6827.0
loose lognormal weighted,lognormal,loose,weighted,6973.0
loose lognormal weighted,lognormal,loose,weighted,7051.0
loose lognormal weighted,lognormal,loose,weighted,4409.0
loose lognormal weighted,lognormal,loose,weighted,4715.0
loose lognormal weighted,lognormal,loose,weighted,4795.0
loose lognormal weighted,lognormal,loose,weighted,4903.0
loose lognormal weighted,lognormal,loose,weighted,4942.0
loose lognormal weighted,lognormal,loose,weighted,5072.0
loose lognormal weighted,lognormal,loose,weighted,5026.0
loose lognormal weighted,lognormal,loose,weighted,5139.0
loose lognormal weighted,lognormal,loose,weighted,5314.0
loose lognormal weighted,lognormal,loose,weighted,5435.0
loose lognormal weighted,lognormal,loose,weighted,5535.0
loose lognormal weighted,lognormal,loose,weighted,5511.0
loose lognormal weighted,lognormal,loose,weighted,5883.0
loose lognormal weighted,lognormal,loose,weighted,5818.0
loose lognormal weighted,lognormal,loose,weighted,5990.0
loose lognormal weighted,lognormal,loose,weighted,5995.0
loose lognormal weighted,lognormal,loose,weighted,6211.0
loose lognormal weighted,lognormal,loose,weighted,6322.0
loose lognormal weighted,lognormal,loose,weighted,6248.0
loose lognormal weighted,lognormal,loose,weighted,6330.0
loose lognormal weighted,lognormal,loose,weighted,6479.0
loose lognormal weighted,lognormal,loose,weighted,6533.0
loose lognormal weighted,lognormal,loose,weighted,6618.0
loose lognormal weighted,lognormal,loose,weighted,6964.0
loose lognormal weighted,lognormal,loose,weighted,7241.0
loose lognormal weighted,lognormal,loose,weighted,6972.0
loose lognormal weighted,lognormal,loose,weighted,7188.0
loose lognormal weighted,lognormal,loose,weighted,3938.0
loose lognormal weighted,lognormal,loose,weighted,4096.0
loose lognormal weighted,lognormal,loose,weighted,4288.0
loose lognormal weighted,lognormal,loose,weighted,4254.0
loose lognormal weighted,lognormal,loose,weighted,4368.0
loose lognormal weighted,lognormal,loose,weighted,4504.0
loose lognormal weighted,lognormal,loose,weighted,4599.0
loose lognormal weighted,lognormal,loose,weighted,4748.0
loose lognormal weighted,lognormal,loose,weighted,4644.0
loose lognormal weighted,lognormal,loose,weighted,4821.0
loose lognormal weighted,lognormal,loose,weighted,4798.0
loose lognormal weighted,lognormal,loose,weighted,4989.0
loose lognormal weighted,lognormal,loose,weighted,5090.0
loose lognormal weighted,lognormal,loose,weighted,5099.0
loose lognormal weighted,lognormal,loose,weighted,5301.0
loose lognormal weighted,lognormal,loose,weighted,5467.0
loose lognormal weighted,lognormal,loose,weighted,5349.0
loose lognormal weighted,lognormal,loose,weighted,5768.0
loose lognormal weighted,lognormal,loose,weighted,5495.0
loose lognormal weighted,lognormal,loose,weighted,5924.0
loose lognormal weighted,lognormal,loose,weighted,5936.0
loose lognormal weighted,lognormal,loose,weighted,5935.0
loose lognormal weighted,lognormal,loose,weighted,6091.0
loose lognormal weighted,lognormal,loose,weighted,6191.0
loose lognormal weighted,lognormal,loose,weighted,6173.0
loose lognormal weighted,lognormal,loose,weighted,6253.0
loose lognormal weighted,lognormal,loose,weighted,6482.0
loose lognormal weighted,lognormal,loose,weighted,6296.0
loose lognormal weighted,lognormal,loose,weighted,6219.0
loose lognormal weighted,lognormal,loose,weighted,6328.0
loose lognormal weighted,lognormal,loose,weighted,6555.0
loose lognormal weighted,lognormal,loose,weighted,6653.0
loose lognormal weighted,lognormal,loose,weighted,6934.0
loose lognormal weighted,lognormal,loose,weighted,6980.0
loose lognormal weighted,lognormal,loose,weighted,7145.0
loose lognormal weighted,lognormal,loose,weighted,7227.0
loose lognormal weighted,lognormal,loose,weighted,7540.0
loose lognormal weighted,lognormal,loose,weighted,7504.0
loose lognormal weighted,lognormal,loose,weighted,7799.0
loose lognormal weighted,lognormal,loose,weighted,7877.0
loose lognormal weighted,lognormal,loose,weighted,7973.0
loose lognormal weighted,lognormal,loose,weighted,8060.0
loose lognormal weighted,lognormal,loose,weighted,8233.0
loose lognormal weighted,lognormal,loose,weighted,8314.0
loose lognormal weighted,lognormal,loose,weighted,8509.0
loose lognormal weighted,lognormal,loose,weighted,8533.0
loose lognormal weighted,lognormal,loose,weighted,8631.0
loose lognormal weighted,lognormal,loose,weighted,8851.0
loose lognormal weighted,lognormal,loose,weighted,8975.0
loose lognormal weighted,lognormal,loose,weighted,9249.0
loose lognormal weighted,lognormal,loose,weighted,9277.0
loose lognormal weighted,lognormal,loose,weighted,9415.0
loose lognormal weighted,lognormal,loose,weighted,9601.0
loose lognormal weighted,lognormal,loose,weighted,9827.0
loose lognormal weighted,lognormal,loose,weighted,5012.0
loose lognormal weighted,lognormal,loose,weighted,5258.0
loose lognormal weighted,lognormal,loose,weighted,5261.0
loose lognormal weighted,lognormal,loose,weighted,5419.0
loose lognormal weighted,lognormal,loose,weighted,5558.0
loose lognormal weighted,lognormal,loose,weighted,5591.0
loose lognormal weighted,lognormal,loose,weighted,5623.0
loose lognormal weighted,lognormal,loose,weighted,5870.0
loose lognormal weighted,lognormal,loose,weighted,6074.0
loose lognormal weighted,lognormal,loose,weighted,6049.0
loose lognormal weighted,lognormal,loose,weighted,6154.0
loose lognormal weighted,lognormal,loose,weighted,6257.0
loose lognormal weighted,lognormal,loose,weighted,6282.0
loose lognormal weighted,lognormal,loose,weighted,6338.0
loose lognormal weighted,lognormal,loose,weighted,6592.0
loose lognormal weighted,lognormal,loose,weighted,6729.0
loose lognormal weighted,lognormal,loose,weighted,6749.0
loose lognormal weighted,lognormal,loose,weighted,6883.0
loose lognormal weighted,lognormal,loose,weighted,6987.0
loose lognormal weighted,lognormal,loose,weighted,6925.0
loose lognormal weighted,lognormal,loose,weighted,7275.0
loose lognormal weighted,lognormal,loose,weighted,7288.0
loose lognormal weighted,lognormal,loose,weighted,7579.0
loose lognormal weighted,lognormal,loose,weighted,7705.0
loose lognormal weighted,lognormal,loose,weighted,7859.0
loose lognormal weighted,lognormal,loose,weighted,7921.0
loose lognormal weighted,lognormal,loose,weighted,8093.0
loose lognormal weighted,lognormal,loose,weighted,4032.0
loose lognormal weighted,lognormal,loose,weighted,4117.0
loose lognormal weighted,lognormal,loose,weighted,4283.0
loose lognormal weighted,lognormal,loose,weighted,4426.0
loose lognormal weighted,lognormal,loose,weighted,4481.0
loose lognormal weighted,lognormal,loose,weighted,4433.0
loose lognormal weighted,lognormal,loose,weighted,4746.0
loose lognormal weighted,lognormal,loose,weighted,4603.0
loose lognormal weighted,lognormal,loose,weighted,4792.0
loose lognormal weighted,lognormal,loose,weighted,4992.0
loose lognormal weighted,lognormal,loose,weighted,4907.0
loose lognormal weighted,lognormal,loose,weighted,5039.0
loose lognormal weighted,lognormal,loose,weighted,5165.0
loose lognormal weighted,lognormal,loose,weighted,5205.0
loose lognormal weighted,lognormal,loose,weighted,5445.0
loose lognormal weighted,lognormal,loose,weighted,5463.0
loose lognormal weighted,lognormal,loose,weighted,5630.0
loose lognormal weighted,lognormal,loose,weighted,5691.0
loose lognormal weighted,lognormal,loose,weighted,5734.0
loose lognormal weighted,lognormal,loose,weighted,5759.0
loose lognormal weighted,lognormal,loose,weighted,5965.0
loose lognormal weighted,lognormal,loose,weighted,6063.0
loose lognormal weighted,lognormal,loose,weighted,6192.0
loose lognormal weighted,lognormal,loose,weighted,6080.0
loose lognormal weighted,lognormal,loose,weighted,6452.0
loose lognormal weighted,lognormal,loose,weighted,6332.0
loose lognormal weighted,lognormal,loose,weighted,6301.0
loose lognormal weighted,lognormal,loose,weighted,3903.0
loose lognormal weighted,lognormal,loose,weighted,3944.0
loose lognormal weighted,lognormal,loose,weighted,4017.0
loose lognormal weighted,lognormal,loose,weighted,4105.0
loose lognormal weighted,lognormal,loose,weighted,4181.0
loose lognormal weighted,lognormal,loose,weighted,4192.0
loose lognormal weighted,lognormal,loose,weighted,4309.0
loose lognormal weighted,lognormal,loose,weighted,4435.0
loose lognormal weighted,lognormal,loose,weighted,4558.0
loose lognormal weighted,lognormal,loose,weighted,4610.0
loose lognormal weighted,lognormal,loose,weighted,4645.0
loose lognormal weighted,lognormal,loose,weighted,4762.0
loose lognormal weighted,lognormal,loose,weighted,4869.0
loose lognormal weighted,lognormal,loose,weighted,4953.0
loose lognormal weighted,lognormal,loose,weighted,5042.0
loose lognormal weighted,lognormal,loose,weighted,5204.0
loose lognormal weighted,lognormal,loose,weighted,5210.0
loose lognormal weighted,lognormal,loose,weighted,5293.0
loose lognormal weighted,lognormal,loose,weighted,5347.0
loose lognormal weighted,lognormal,loose,weighted,5587.0
loose lognormal weighted,lognormal,loose,weighted,5659.0
loose lognormal weighted,lognormal,loose,weighted,5730.0
loose lognormal weighted,lognormal,loose,weighted,5667.0
loose lognormal weighted,lognormal,loose,weighted,5907.0
loose lognormal weighted,lognormal,loose,weighted,6047.0
loose lognormal weighted,lognormal,loose,weighted,6008.0
loose lognormal weighted,lognormal,loose,weighted,6250.0
loose lognormal weighted,lognormal,loose,weighted,5041.0
loose lognormal weighted,lognormal,loose,weighted,5146.0
loose lognormal weighted,lognormal,loose,weighted,5418.0
loose lognormal weighted,lognormal,loose,weighted,5492.0
loose lognormal weighted,lognormal,loose,weighted,5684.0
loose lognormal weighted,lognormal,loose,weighted,5711.0
loose lognormal weighted,lognormal,loose,weighted,5762.0
loose lognormal weighted,lognormal,loose,weighted,5945.0
loose lognormal weighted,lognormal,loose,weighted,6161.0
loose lognormal weighted,lognormal,loose,weighted,6170.0
loose lognormal weighted,lognormal,loose,weighted,6209.0
loose lognormal weighted,lognormal,loose,weighted,6637.0
loose lognormal weighted,lognormal,loose,weighted,6549.0
loose lognormal weighted,lognormal,loose,weighted,6523.0
loose lognormal weighted,lognormal,loose,weighted,6671.0
loose lognormal weighted,lognormal,loose,weighted,6999.0
loose lognormal weighted,lognormal,loose,weighted,7116.0
loose lognormal weighted,lognormal,loose,weighted,6953.0
loose lognormal weighted,lognormal,loose,weighted,7242.0
loose lognormal weighted,lognormal,loose,weighted,7475.0
loose lognormal weighted,lognormal,loose,weighted,7710.0
loose lognormal weighted,lognormal,loose,weighted,7582.0
loose lognormal weighted,lognormal,loose,weighted,7715.0
loose lognormal weighted,lognormal,loose,weighted,7704.0
loose lognormal weighted,lognormal,loose,weighted,8019.0
loose lognormal weighted,lognormal,loose,weighted,8105.0
loose lognormal weighted,lognormal,loose,weighted,8119.0
loose lognormal weighted,lognormal,loose,weighted,4862.0
loose lognormal weighted,lognormal,loose,weighted,4879.0
loose lognormal weighted,lognormal,loose,weighted,4970.0
loose lognormal weighted,lognormal,loose,weighted,4964.0
loose lognormal weighted,lognormal,loose,weighted,5270.0
loose lognormal weighted,lognormal,loose,weighted,5412.0
loose lognormal weighted,lognormal,loose,weighted,5437.0
loose lognormal weighted,lognormal,loose,weighted,5647.0
loose lognormal weighted,lognormal,loose,weighted,5624.0
loose lognormal weighted,lognormal,loose,weighted,5708.0
loose lognormal weighted,lognormal,loose,weighted,5853.0
loose lognormal weighted,lognormal,loose,weighted,6073.0
loose lognormal weighted,lognormal,loose,weighted,6091.0
loose lognormal weighted,lognormal,loose,weighted,6172.0
loose lognormal weighted,lognormal,loose,weighted,6485.0
loose lognormal weighted,lognormal,loose,weighted,6434.0
loose lognormal weighted,lognormal,loose,weighted,6518.0
loose lognormal weighted,lognormal,loose,weighted,6725.0
loose lognormal weighted,lognormal,loose,weighted,6783.0
loose lognormal weighted,lognormal,loose,weighted,6841.0
loose lognormal weighted,lognormal,loose,weighted,7019.0
loose lognormal weighted,lognormal,loose,weighted,7121.0
loose lognormal weighted,lognormal,loose,weighted,7333.0
loose lognormal weighted,lognormal,loose,weighted,7183.0
loose lognormal weighted,lognormal,loose,weighted,7512.0
loose lognormal weighted,lognormal,loose,weighted,7446.0
loose lognormal weighted,lognormal,loose,weighted,7904.0
loose lognormal weighted,lognormal,loose,weighted,4279.0
loose lognormal weighted,lognormal,loose,weighted,4370.0
loose lognormal weighted,lognormal,loose,weighted,4387.0
loose lognormal weighted,lognormal,loose,weighted,4603.0
loose lognormal weighted,lognormal,loose,weighted,4644.0
loose lognormal weighted,lognormal,loose,weighted,4749.0
loose lognormal weighted,lognormal,loose,weighted,4845.0
loose lognormal weighted,lognormal,loose,weighted,4951.0
loose lognormal weighted,lognormal,loose,weighted,5124.0
loose lognormal weighted,lognormal,loose,weighted,5170.0
loose lognormal weighted,lognormal,loose,weighted,5352.0
loose lognormal weighted,lognormal,loose,weighted,5512.0
loose lognormal weighted,lognormal,loose,weighted,5487.0
loose lognormal weighted,lognormal,loose,weighted,5719.0
loose lognormal weighted,lognormal,loose,weighted,5733.0
loose lognormal weighted,lognormal,loose,weighted,5623.0
loose lognormal weighted,lognormal,loose,weighted,5811.0
loose lognormal weighted,lognormal,loose,weighted,5964.0
loose lognormal weighted,lognormal,loose,weighted,6029.0
loose lognormal weighted,lognormal,loose,weighted,6153.0
loose lognormal weighted,lognormal,loose,weighted,6434.0
loose lognormal weighted,lognormal,loose,weighted,6340.0
loose lognormal weighted,lognormal,loose,weighted,6382.0
loose lognormal weighted,lognormal,loose,weighted,6568.0
loose lognormal weighted,lognormal,loose,weighted,6605.0
loose lognormal weighted,lognormal,loose,weighted,6660.0
loose lognormal weighted,lognormal,loose,weighted,6775.0
loose lognormal weighted,lognormal,loose,weighted,4791.0
loose lognormal weighted,lognormal,loose,weighted,4998.0
loose lognormal weighted,lognormal,loose,weighted,5002.0
loose lognormal weighted,lognormal,loose,weighted,5014.0
loose lognormal weighted,lognormal,loose,weighted,5254.0
loose lognormal weighted,lognormal,loose,weighted,5262.0
loose lognormal weighted,lognormal,loose,weighted,5494.0
loose lognormal weighted,lognormal,loose,weighted,5580.0
loose lognormal weighted,lognormal,loose,weighted,5606.0
loose lognormal weighted,lognormal,loose,weighted,5711.0
loose lognormal weighted,lognormal,loose,weighted,5843.0
loose lognormal weighted,lognormal,loose,weighted,5912.0
loose lognormal weighted,lognormal,loose,weighted,6105.0
loose lognormal weighted,lognormal,loose,weighted,6099.0
loose lognormal weighted,lognormal,loose,weighted,6374.0
loose lognormal weighted,lognormal,loose,weighted,6516.0
loose lognormal weighted,lognormal,loose,weighted,6586.0
loose lognormal weighted,lognormal,loose,weighted,6664.0
loose lognormal weighted,lognormal,loose,weighted,6742.0
loose lognormal weighted,lognormal,loose,weighted,6855.0
loose lognormal weighted,lognormal,loose,weighted,6891.0
loose lognormal weighted,lognormal,loose,weighted,7171.0
loose lognormal weighted,lognormal,loose,weighted,7295.0
loose lognormal weighted,lognormal,loose,weighted,7387.0
loose lognormal weighted,lognormal,loose,weighted,7346.0
loose lognormal weighted,lognormal,loose,weighted,7442.0
loose lognormal weighted,lognormal,loose,weighted,7604.0
loose lognormal weighted,lognormal,loose,weighted,5019.0
loose lognormal weighted,lognormal,loose,weighted,5129.0
loose lognormal weighted,lognormal,loose,weighted,5220.0
loose lognormal weighted,lognormal,loose,weighted,5374.0
loose lognormal weighted,lognormal,loose,weighted,5509.0
loose lognormal weighted,lognormal,loose,weighted,5679.0
loose lognormal weighted,lognormal,loose,weighted,5683.0
loose lognormal weighted,lognormal,loose,weighted,5765.0
loose lognormal weighted,lognormal,loose,weighted,5930.0
loose lognormal weighted,lognormal,loose,weighted,6239.0
loose lognormal weighted,lognormal,loose,weighted,6130.0
loose lognormal weighted,lognormal,loose,weighted,6231.0
loose lognormal weighted,lognormal,loose,weighted,6530.0
loose lognormal weighted,lognormal,loose,weighted,6508.0
loose lognormal weighted,lognormal,loose,weighted,6836.0
loose lognormal weighted,lognormal,loose,weighted,6843.0
loose lognormal weighted,lognormal,loose,weighted,6963.0
loose lognormal weighted,lognormal,loose,weighted,6928.0
loose lognormal weighted,lognormal,loose,weighted,7101.0
loose lognormal weighted,lognormal,loose,weighted,7140.0
loose lognormal weighted,lognormal,loose,weighted,7261.0
loose lognormal weighted,lognormal,loose,weighted,7370.0
loose lognormal weighted,lognormal,loose,weighted,7560.0
loose lognormal weighted,lognormal,loose,weighted,7811.0
loose lognormal weighted,lognormal,loose,weighted,7948.0
loose lognormal weighted,lognormal,loose,weighted,8045.0
loose lognormal weighted,lognormal,loose,weighted,8080.0
loose lognormal weighted,lognormal,loose,weighted,4556.0
loose lognormal weighted,lognormal,loose,weighted,4793.0
loose lognormal weighted,lognormal,loose,weighted,4951.0
loose lognormal weighted,lognormal,loose,weighted,4995.0
loose lognormal weighted,lognormal,loose,weighted,5246.0
loose lognormal weighted,lognormal,loose,weighted,5131.0
loose lognormal weighted,lognormal,loose,weighted,5243.0
loose lognormal weighted,lognormal,loose,weighted,5311.0
loose lognormal weighted,lognormal,loose,weighted,5401.0
loose lognormal weighted,lognormal,loose,weighted,5547.0
loose lognormal weighted,lognormal,loose,weighted,5697.0
loose lognormal weighted,lognormal,loose,weighted,5785.0
loose lognormal weighted,lognormal,loose,weighted,5774.0
loose lognormal weighted,lognormal,loose,weighted,6019.0
loose lognormal weighted,lognormal,loose,weighted,5901.0
loose lognormal weighted,lognormal,loose,weighted,6292.0
loose lognormal weighted,lognormal,loose,weighted,6209.0
loose lognormal weighted,lognormal,loose,weighted,6384.0
loose lognormal weighted,lognormal,loose,weighted,6484.0
loose lognormal weighted,lognormal,loose,weighted,6553.0
loose lognormal weighted,lognormal,loose,weighted,6860.0
loose lognormal weighted,lognormal,loose,weighted,6745.0
loose lognormal weighted,lognormal,loose,weighted,6938.0
loose lognormal weighted,lognormal,loose,weighted,7025.0
loose lognormal weighted,lognormal,loose,weighted,7167.0
loose lognormal weighted,lognormal,loose,weighted,7173.0
loose lognormal weighted,lognormal,loose,weighted,7299.0
loose lognormal weighted,lognormal,loose,weighted,4791.0
loose lognormal weighted,lognormal,loose,weighted,4905.0
loose lognormal weighted,lognormal,loose,weighted,5006.0
loose lognormal weighted,lognormal,loose,weighted,5039.0
loose lognormal weighted,lognormal,loose,weighted,5140.0
loose lognormal weighted,lognormal,loose,weighted,5307.0
loose lognormal weighted,lognormal,loose,weighted,5492.0
loose lognormal weighted,lognormal,loose,weighted,5522.0
loose lognormal weighted,lognormal,loose,weighted,5613.0
loose lognormal weighted,lognormal,loose,weighted,5817.0
loose lognormal weighted,lognormal,loose,weighted,5877.0
loose lognormal weighted,lognormal,loose,weighted,5986.0
loose lognormal weighted,lognormal,loose,weighted,6058.0
loose lognormal weighted,lognormal,loose,weighted,6059.0
loose lognormal weighted,lognormal,loose,weighted,6275.0
loose lognormal weighted,lognormal,loose,weighted,6479.0
loose lognormal weighted,lognormal,loose,weighted,6574.0
loose lognormal weighted,lognormal,loose,weighted,6520.0
loose lognormal weighted,lognormal,loose,weighted,6681.0
loose lognormal weighted,lognormal,loose,weighted,6891.0
loose lognormal weighted,lognormal,loose,weighted,6772.0
loose lognormal weighted,lognormal,loose,weighted,7102.0
loose lognormal weighted,lognormal,loose,weighted,7192.0
loose lognormal weighted,lognormal,loose,weighted,7101.0
loose lognormal weighted,lognormal,loose,weighted,7484.0
loose lognormal weighted,lognormal,loose,weighted,7420.0
loose lognormal weighted,lognormal,loose,weighted,7552.0
loose lognormal weighted,lognormal,loose,weighted,3695.0
loose lognormal weighted,lognormal,loose,weighted,3852.0
loose lognormal weighted,lognormal,loose,weighted,3921.0
loose lognormal weighted,lognormal,loose,weighted,3911.0
loose lognormal weighted,lognormal,loose,weighted,4088.0
loose lognormal weighted,lognormal,loose,weighted,4145.0
loose lognormal weighted,lognormal,loose,weighted,4303.0
loose lognormal weighted,lognormal,loose,weighted,4465.0
loose lognormal weighted,lognormal,loose,weighted,4372.0
loose lognormal weighted,lognormal,loose,weighted,4609.0
loose lognormal weighted,lognormal,loose,weighted,4518.0
loose lognormal weighted,lognormal,loose,weighted,4644.0
loose lognormal weighted,lognormal,loose,weighted,4655.0
loose lognormal weighted,lognormal,loose,weighted,4838.0
loose lognormal weighted,lognormal,loose,weighted,4945.0
loose lognormal weighted,lognormal,loose,weighted,4941.0
loose lognormal weighted,lognormal,loose,weighted,5102.0
loose lognormal weighted,lognormal,loose,weighted,5295.0
loose lognormal weighted,lognormal,loose,weighted,5197.0
loose lognormal weighted,lognormal,loose,weighted,5228.0
loose lognormal weighted,lognormal,loose,weighted,5539.0
loose lognormal weighted,lognormal,loose,weighted,5440.0
loose lognormal weighted,lognormal,loose,weighted,5478.0
loose lognormal weighted,lognormal,loose,weighted,5721.0
loose lognormal weighted,lognormal,loose,weighted,5685.0
loose lognormal weighted,lognormal,loose,weighted,5849.0
loose lognormal weighted,lognormal,loose,weighted,5879.0
loose lognormal weighted,lognormal,loose,weighted,4529.0
loose lognormal weighted,lognormal,loose,weighted,4628.0
loose lognormal weighted,lognormal,loose,weighted,4723.0
loose lognormal weighted,lognormal,loose,weighted,4821.0
loose lognormal weighted,lognormal,loose,weighted,4957.0
loose lognormal weighted,lognormal,loose,weighted,5132.0
loose lognormal weighted,lognormal,loose,weighted,5343.0
loose lognormal weighted,lognormal,loose,weighted,5379.0
loose lognormal weighted,lognormal,loose,weighted,5465.0
loose lognormal weighted,lognormal,loose,weighted,5637.0
loose lognormal weighted,lognormal,loose,weighted,5437.0
loose lognormal weighted,lognormal,loose,weighted,5782.0
loose lognormal weighted,lognormal,loose,weighted,5893.0
loose lognormal weighted,lognormal,loose,weighted,5792.0
loose lognormal weighted,lognormal,loose,weighted,6004.0
loose lognormal weighted,lognormal,loose,weighted,6068.0
loose lognormal weighted,lognormal,loose,weighted,6122.0
loose lognormal weighted,lognormal,loose,weighted,6445.0
loose lognormal weighted,lognormal,loose,weighted,6355.0
loose lognormal weighted,lognormal,loose,weighted,6414.0
loose lognormal weighted,lognormal,loose,weighted,6517.0
loose lognormal weighted,lognormal,loose,weighted,6728.0
loose lognormal weighted,lognormal,loose,weighted,6801.0
loose lognormal weighted,lognormal,loose,weighted,6959.0
loose lognormal weighted,lognormal,loose,weighted,7068.0
loose lognormal weighted,lognormal,loose,weighted,7171.0
loose lognormal weighted,lognormal,loose,weighted,7314.0
loose lognormal weighted,lognormal,loose,weighted,4574.0
loose lognormal weighted,lognormal,loose,weighted,4688.0
loose lognormal weighted,lognormal,loose,weighted,4792.0
loose lognormal weighted,lognormal,loose,weighted,4837.0
loose lognormal weighted,lognormal,loose,weighted,4944.0
loose lognormal weighted,lognormal,loose,weighted,5245.0
loose lognormal weighted,lognormal,loose,weighted,5313.0
loose lognormal weighted,lognormal,loose,weighted,5391.0
loose lognormal weighted,lognormal,loose,weighted,5339.0
loose lognormal weighted,lognormal,loose,weighted,5584.0
loose lognormal weighted,lognormal,loose,weighted,5518.0
loose lognormal weighted,lognormal,loose,weighted,5812.0
loose lognormal weighted,lognormal,loose,weighted,5835.0
loose lognormal weighted,lognormal,loose,weighted,6061.0
loose lognormal weighted,lognormal,loose,weighted,6192.0
loose lognormal weighted,lognormal,loose,weighted,6292.0
loose lognormal weighted,lognormal,loose,weighted,6392.0
loose lognormal weighted,lognormal,loose,weighted,6511.0
loose lognormal weighted,lognormal,loose,weighted,6485.0
loose lognormal weighted,lognormal,loose,weighted,6665.0
loose lognormal weighted,lognormal,loose,weighted,6630.0
loose lognormal weighted,lognormal,loose,weighted,6606.0
loose lognormal weighted,lognormal,loose,weighted,6970.0
loose lognormal weighted,lognormal,loose,weighted,6979.0
loose lognormal weighted,lognormal,loose,weighted,7106.0
loose lognormal weighted,lognormal,loose,weighted,7293.0
loose lognormal weighted,lognormal,loose,weighted,7497.0
loose lognormal weighted,lognormal,loose,weighted,4303.0
loose lognormal weighted,lognormal,loose,weighted,4390.0
loose lognormal weighted,lognormal,loose,weighted,4474.0
loose lognormal weighted,lognormal,loose,weighted,4711.0
loose lognormal weighted,lognormal,loose,weighted,4615.0
loose lognormal weighted,lognormal,loose,weighted,4811.0
loose lognormal weighted,lognormal,loose,weighted,4959.0
loose lognormal weighted,lognormal,loose,weighted,4911.0
loose lognormal weighted,lognormal,loose,weighted,5149.0
loose lognormal weighted,lognormal,loose,weighted,5175.0
loose lognormal weighted,lognormal,loose,weighted,5341.0
loose lognormal weighted,lognormal,loose,weighted,5362.0
loose lognormal weighted,lognormal,loose,weighted,5411.0
loose lognormal weighted,lognormal,loose,weighted,5608.0
loose lognormal weighted,lognormal,loose,weighted,5647.0
loose lognormal weighted,lognormal,loose,weighted,5988.0
loose lognormal weighted,lognormal,loose,weighted,5968.0
loose lognormal weighted,lognormal,loose,weighted,5901.0
loose lognormal weighted,lognormal,loose,weighted,6049.0
loose lognormal weighted,lognormal,loose,weighted,6182.0
loose lognormal weighted,lognormal,loose,weighted,6252.0
loose lognormal weighted,lognormal,loose,weighted,6327.0
loose lognormal weighted,lognormal,loose,weighted,6488.0
loose lognormal weighted,lognormal,loose,weighted,6443.0
loose lognormal weighted,lognormal,loose,weighted,6744.0
loose lognormal weighted,lognormal,loose,weighted,6757.0
loose lognormal weighted,lognormal,loose,weighted,6971.0
loose lognormal weighted,lognormal,loose,weighted,4470.0
loose lognormal weighted,lognormal,loose,weighted,4597.0
loose lognormal weighted,lognormal,loose,weighted,4768.0
loose lognormal weighted,lognormal,loose,weighted,4781.0
loose lognormal weighted,lognormal,loose,weighted,4998.0
loose lognormal weighted,lognormal,loose,weighted,4900.0
loose lognormal weighted,lognormal,loose,weighted,5256.0
loose lognormal weighted,lognormal,loose,weighted,5105.0
loose lognormal weighted,lognormal,loose,weighted,5302.0
loose lognormal weighted,lognormal,loose,weighted,5458.0
loose lognormal weighted,lognormal,loose,weighted,5594.0
loose lognormal weighted,lognormal,loose,weighted,5565.0
loose lognormal weighted,lognormal,loose,weighted,5594.0
loose lognormal weighted,lognormal,loose,weighted,5850.0
loose lognormal weighted,lognormal,loose,weighted,6052.0
loose lognormal weighted,lognormal,loose,weighted,6022.0
loose lognormal weighted,lognormal,loose,weighted,6204.0
loose lognormal weighted,lognormal,loose,weighted,6162.0
loose lognormal weighted,lognormal,loose,weighted,6124.0
loose lognormal weighted,lognormal,loose,weighted,6297.0
loose lognormal weighted,lognormal,loose,weighted,6623.0
loose lognormal weighted,lognormal,loose,weighted,6579.0
loose lognormal weighted,lognormal,loose,weighted,6727.0
loose lognormal weighted,lognormal,loose,weighted,6839.0
loose lognormal weighted,lognormal,loose,weighted,6842.0
loose lognormal weighted,lognormal,loose,weighted,6860.0
loose lognormal weighted,lognormal,loose,weighted,7148.0
loose lognormal weighted,lognormal,loose,weighted,3962.0
loose lognormal weighted,lognormal,loose,weighted,4192.0
loose lognormal weighted,lognormal,loose,weighted,4278.0
loose lognormal weighted,lognormal,loose,weighted,4371.0
loose lognormal weighted,lognormal,loose,weighted,4421.0
loose lognormal weighted,lognormal,loose,weighted,4574.0
loose lognormal weighted,lognormal,loose,weighted,4570.0
loose lognormal weighted,lognormal,loose,weighted,4862.0
loose lognormal weighted,lognormal,loose,weighted,4902.0
loose lognormal weighted,lognormal,loose,weighted,4738.0
loose lognormal weighted,lognormal,loose,weighted,5093.0
loose lognormal weighted,lognormal,loose,weighted,5053.0
loose lognormal weighted,lognormal,loose,weighted,5141.0
loose lognormal weighted,lognormal,loose,weighted,5310.0
loose lognormal weighted,lognormal,loose,weighted,5324.0
loose lognormal weighted,lognormal,loose,weighted,5482.0
loose lognormal weighted,lognormal,loose,weighted,5498.0
loose lognormal weighted,lognormal,loose,weighted,5550.0
