tipo_medida,unidad,poblacion,indicador,media,ic95_inf,ic95_sup
transactional,binary,clientas_banco,Payroll/Trade & Construction/Construction,0.0059769385380302,0.0049728183037071,0.0071823489735233
transactional,binary,clientes_banco,Payroll/Trade & Construction/Other,0.0069258617975759,0.005842541940932,0.0082083915341797
transactional,binary,clientas_banco,Payroll/Trade & Construction/Other,0.0041785676504813,0.0033528877231979,0.0052065167642483
transactional,binary,clientes_banco,Payroll/Trade & Construction/Skilled,0.0045647725484023,0.0037010794605105,0.0056288804632557
transactional,binary,clientas_banco,Payroll/Trade & Construction/Skilled,0.0027504495927218,0.0020964539307415,0.0036077237609373
transactional,binary,clientes_banco,Payroll/Transport/Aviation,0.009654231596621,0.0083604217227938,0.0111460134077657
transactional,binary,clientas_banco,Payroll/Transport/Aviation,0.0087273881307521,0.0074966312995684,0.0101581359888664
transactional,binary,clientes_banco,Payroll/Transport/Motor,0.0200954929429666,0.0181970568566738,0.0221875104634708
transactional,binary,clientas_banco,Payroll/Transport/Motor,0.0135406749180154,0.0119883446095336,0.0152909003853591
transactional,binary,clientes_banco,Payroll/Transport/Other,0.0076604228973188,0.00651681854521,0.0090028941363673
transactional,binary,clientas_banco,Payroll/Transport/Other,0.0062942981064212,0.0052616521486337,0.0075280762486227
transactional,binary,clientes_banco,Payroll/Transport/Rail,0.0066110498976861,0.0055545528368698,0.0078669070318783
transactional,binary,clientas_banco,Payroll/Transport/Rail,0.0057653654924362,0.0047806877968642,0.0069514405140559
transactional,binary,clientes_banco,Payroll/Uniformed Services/Police,0.0061388320478514,0.0051238073935755,0.0073534465538662
transactional,binary,clientas_banco,Payroll/Uniformed Services/Police,0.0047075002644663,0.0038259082958535,0.005791053759861
transactional,binary,clientes_banco,Pension/Annuity/Other,0.0142190041450233,0.0126324963246385,0.0160015314802571
transactional,binary,clientas_banco,Pension/Annuity/Other,0.0150745794985719,0.0134327013829537,0.0169137036865887
transactional,binary,clientes_banco,Pension/Council/Other,0.0109659478461619,0.0095818456619273,0.0125474513171482
transactional,binary,clientas_banco,Pension/Council/Other,0.0142811805775944,0.0126849982637539,0.0160749440041107
transactional,binary,clientes_banco,Pension/Government/Other,0.0288577574898998,0.0265737065983396,0.031331807158763
transactional,binary,clientas_banco,Pension/Government/Other,0.0282978948481963,0.0260276496698194,0.0307599068458824
transactional,binary,clientes_banco,Pension/Other/Other,0.248281651713101,0.242199161258399,0.254465601614807
transactional,binary,clientas_banco,Pension/Other/Other,0.24965619380091,0.243537698437973,0.255876411046106
transactional,binary,clientes_banco,Retail/Books & Periodicals/Books,0.124403169106459,0.119792761999039,0.129164976750289
transactional,binary,clientas_banco,Retail/Books & Periodicals/Books,0.136411721146726,0.131592718851815,0.141378467686674
transactional,binary,clientes_banco,Retail/Books & Periodicals/Newsagents,0.437955821396715,0.430925123016985,0.445011527214948
transactional,binary,clientas_banco,Retail/Books & Periodicals/Newsagents,0.449010896011848,0.441931692793242,0.456110817113999
transactional,binary,clientes_banco,Retail/Books & Periodicals/Other,0.194134004932053,0.188580180099387,0.1998111165008
transactional,binary,clientas_banco,Retail/Books & Periodicals/Other,0.2042208822596,0.198534561574306,0.210027388158117
transactional,binary,clientes_banco,Retail/Books & Periodicals/Print & Photocopying,0.0674746838763839,0.0639994645520051,0.071124270876258
transactional,binary,clientas_banco,Retail/Books & Periodicals/Print & Photocopying,0.0734687400825135,0.0698352860896828,0.0772755334234946
transactional,binary,clientes_banco,Retail/Catalogues/Other,0.150847368697203,0.145836305380799,0.155999169826115
transactional,binary,clientas_banco,Retail/Catalogues/Other,0.186131386861314,0.180647057977191,0.191743252309012
transactional,binary,clientes_banco,Retail/Catalogues/Subscriptions,0.103520646413768,0.0992749081892028,0.107926207058485
transactional,binary,clientas_banco,Retail/Catalogues/Subscriptions,0.106368348672379,0.102052909359524,0.110843745868038
transactional,binary,clientes_banco,Retail/Clothing/Adult,0.598404953040558,0.591425862941478,0.605344380113348
transactional,binary,clientas_banco,Retail/Clothing/Adult,0.683486723791389,0.676819820532802,0.690079072024805
transactional,binary,clientes_banco,Retail/Clothing/Children,0.0950207251167427,0.0909383707799484,0.0992663305662167
transactional,binary,clientas_banco,Retail/Clothing/Children,0.116576748122289,0.112079629752448,0.121229673907722
transactional,binary,clientes_banco,Retail/Clothing/Family,0.603861692638648,0.596897497862748,0.610784024985407
transactional,binary,clientas_banco,Retail/Clothing/Family,0.688934729715434,0.682297872242348,0.695494818451935
transactional,binary,clientes_banco,Retail/Clothing/Men,0.140878325200693,0.136011232625139,0.14589017505702
transactional,binary,clientas_banco,Retail/Clothing/Men,0.122606579921718,0.118007513151021,0.127359002757735
transactional,binary,clientes_banco,Retail/Clothing/Other,0.548507266908023,0.541432917114057,0.555562065439946
transactional,binary,clientas_banco,Retail/Clothing/Other,0.633714164815403,0.626819792134809,0.640554206535923
transactional,binary,clientes_banco,Retail/Clothing/Repair,0.0316385959389265,0.0292458116352583,0.0342202479339825
transactional,binary,clientas_banco,Retail/Clothing/Repair,0.0364963503649635,0.0339155191263085,0.0392655901141077
transactional,binary,clientes_banco,Retail/Clothing/Shoes,0.346712839078651,0.339987384282769,0.353500077945508
transactional,binary,clientas_banco,Retail/Clothing/Shoes,0.405691314926478,0.398711653245738,0.412709296163596
transactional,binary,clientes_banco,Retail/Clothing/Sport,0.447557584343355,0.440509245757459,0.454627060288407
transactional,binary,clientas_banco,Retail/Clothing/Sport,0.451443986036179,0.444360820003717,0.458546881338166
transactional,binary,clientes_banco,Retail/Clothing/Women,0.381709428616402,0.374836667123737,0.388629868278546
transactional,binary,clientas_banco,Retail/Clothing/Women,0.523854860890723,0.516731421724991,0.530968607359075
transactional,binary,clientes_banco,Retail/Department/Online Stores/Online,0.668135788866152,0.661417097283836,0.67478671136704
transactional,binary,clientas_banco,Retail/Department/Online Stores/Online,0.672061779329313,0.66533526309409,0.678718382867192
transactional,binary,clientes_banco,Retail/Department/Online Stores/Other,0.620809066582717,0.613896920793175,0.627672519089842
transactional,binary,clientas_banco,Retail/Department/Online Stores/Other,0.672273352374908,0.66554789886272,0.678928807220929
transactional,binary,clientes_banco,Retail/Department/Online Stores/TV Spend,0.0174195917939031,0.0156562812691431,0.0193775881206226
transactional,binary,clientas_banco,Retail/Department/Online Stores/TV Spend,0.02359039458373,0.0215211294785026,0.025853363409249
transactional,binary,clientes_banco,Retail/Digital Goods/Audiovisual inc Books Movies Music,0.491631250327929,0.484535884032703,0.498729989716032
transactional,binary,clientas_banco,Retail/Digital Goods/Audiovisual inc Books Movies Music,0.485242780069819,0.478122175817822,0.492369380468846
transactional,binary,clientes_banco,Retail/Digital Goods/Games,0.219214019623275,0.213397122407809,0.225144093420001
transactional,binary,clientas_banco,Retail/Digital Goods/Games,0.173384110864276,0.168053882780808,0.178847056051458
transactional,binary,clientes_banco,Retail/Digital Goods/Multi-Category,0.295765779946482,0.289327863724042,0.302286015544414
transactional,binary,clientas_banco,Retail/Digital Goods/Multi-Category,0.295461758172009,0.28900001554815,0.302006609809311
transactional,binary,clientes_banco,Retail/Digital Goods/Software Apps exc Games,0.0468020357836193,0.0438931194224711,0.0498936737767869
transactional,binary,clientas_banco,Retail/Digital Goods/Software Apps exc Games,0.0428435417327832,0.0400480802478437,0.0458248189266647
transactional,binary,clientes_banco,Retail/Electrical/Computing,0.462616086888084,0.455545436263942,0.469701805409009
transactional,binary,clientas_banco,Retail/Electrical/Computing,0.462287104622871,0.455188355664931,0.469401177072699
transactional,binary,clientes_banco,Retail/Electrical/Equipment,0.0398237053360617,0.0371384402182938,0.0426945172698122
transactional,binary,clientas_banco,Retail/Electrical/Equipment,0.0295673331217603,0.0272460419864594,0.0320798700889412
transactional,binary,clientes_banco,Retail/Electrical/Other,0.364552180072407,0.35774676235279,0.37141219143101
transactional,binary,clientas_banco,Retail/Electrical/Other,0.353750132233154,0.346964734141299,0.36059495487912
transactional,binary,clientes_banco,Retail/Food & Drink/Alcohol,0.235164489217692,0.229196961417961,0.24123876392614
transactional,binary,clientas_banco,Retail/Food & Drink/Alcohol,0.212948270390352,0.207170976923856,0.218842202463819
transactional,binary,clientes_banco,Retail/Food & Drink/Other,0.816464662364237,0.810905013345716,0.821896751993113
transactional,binary,clientas_banco,Retail/Food & Drink/Other,0.821432349518671,0.815907610851937,0.82682647771453
transactional,binary,clientes_banco,Retail/Food & Drink/Tobacco,0.116008185109397,0.111538617534829,0.120632538665294
transactional,binary,clientas_banco,Retail/Food & Drink/Tobacco,0.110652702845657,0.106259559875002,0.115204061729686
transactional,binary,clientes_banco,Retail/Furniture/Other,0.555695471955507,0.54863036243273,0.562738132945101
transactional,binary,clientas_banco,Retail/Furniture/Other,0.61409076483656,0.607128840720234,0.621006331474444
transactional,binary,clientes_banco,Retail/Garden/Other,0.35248439057663,0.345731936701467,0.359296302202124
transactional,binary,clientas_banco,Retail/Garden/Other,0.389241510631546,0.382314309824746,0.396213714933015
transactional,binary,clientes_banco,Retail/Hardware/Building Supplies,0.0431292302849048,0.0403354665529365,0.0461072020765398
transactional,binary,clientas_banco,Retail/Hardware/Building Supplies,0.0311541309637152,0.028770681021987,0.0337281761013859
transactional,binary,clientes_banco,Retail/Hardware/Other,0.661734613568393,0.654985467050673,0.668418571119265
transactional,binary,clientas_banco,Retail/Hardware/Other,0.656828520046546,0.65002949203244,0.663563825099161
transactional,binary,clientes_banco,Retail/Health & Beauty/Beauty,0.563985518652605,0.556932921880739,0.571012325510456
transactional,binary,clientas_banco,Retail/Health & Beauty/Beauty,0.649793716280546,0.642963824826643,0.656562743215572
transactional,binary,clientes_banco,Retail/Health & Beauty/Health,0.739073403641324,0.732790902100881,0.745259542778085
transactional,binary,clientas_banco,Retail/Health & Beauty/Health,0.797207235798159,0.791415425129951,0.802878280893838
transactional,binary,clientes_banco,Retail/Other/Accessories,0.0511044650821134,0.0480670770551614,0.0543228346232556
transactional,binary,clientas_banco,Retail/Other/Accessories,0.0680207341584682,0.064518336277464,0.0716986886404758
transactional,binary,clientes_banco,Retail/Other/Animal,0.305105199643213,0.298607700409008,0.31168125376164
transactional,binary,clientas_banco,Retail/Other/Animal,0.335501957050672,0.328805294448694,0.342265458969602
transactional,binary,clientes_banco,Retail/Other/Art & Antiques,0.204837609528307,0.199167382950561,0.210626807989324
transactional,binary,clientas_banco,Retail/Other/Art & Antiques,0.240241193271977,0.234204178702476,0.246383755559967
transactional,binary,clientes_banco,Retail/Other/Discount,0.62762999108033,0.620741299536697,0.634467240074236
transactional,binary,clientas_banco,Retail/Other/Discount,0.687929757748863,0.68128727813688,0.694495876979245
transactional,binary,clientes_banco,Retail/Other/Duty Free,0.15137205519702,0.146353633173223,0.156531003488125
transactional,binary,clientas_banco,Retail/Other/Duty Free,0.151433407383899,0.146394139835273,0.156614313414809
transactional,binary,clientes_banco,Retail/Other/Florist,0.181279185686552,0.175873881691396,0.186812958611632
transactional,binary,clientas_banco,Retail/Other/Florist,0.203797736168412,0.198115929985513,0.209599899522677
transactional,binary,clientes_banco,Retail/Other/Gifts,0.0567186106301485,0.0535227308687472,0.0600932026532829
transactional,binary,clientas_banco,Retail/Other/Gifts,0.0625727282344229,0.05920801542511,0.0661152155503828
transactional,binary,clientes_banco,Retail/Other/Jewellery,0.262185843958235,0.255989755054822,0.268477787679299
transactional,binary,clientas_banco,Retail/Other/Jewellery,0.300327938220671,0.293834564028812,0.30690244411331
transactional,binary,clientes_banco,Retail/Other/Other,0.779841544677056,0.773902587071905,0.785667706409364
transactional,binary,clientas_banco,Retail/Other/Other,0.814503332275468,0.808898643024448,0.819980227015076
transactional,binary,clientes_banco,Retail/Other/Records,0.31848470538853,0.311907353085496,0.325135219657519
transactional,binary,clientas_banco,Retail/Other/Records,0.322913360837829,0.316284456798193,0.32961421933642
transactional,binary,clientes_banco,Retail/Other/Stationery,0.43522745159767,0.428202253613797,0.442278756715409
transactional,binary,clientas_banco,Retail/Other/Stationery,0.516449804294933,0.509323613067288,0.523569311645327
transactional,binary,clientes_banco,Retail/Other/Toys & Games,0.297287370795949,0.290839527557383,0.303816920092631
transactional,binary,clientas_banco,Retail/Other/Toys & Games,0.315561197503438,0.308974410665769,0.322222926228039
transactional,binary,clientes_banco,Retail/Restaurant/Bars,0.636182381027336,0.629325164000468,0.64298470833937
transactional,binary,clientas_banco,Retail/Restaurant/Bars,0.615889135724109,0.608932901994954,0.622798281253009
transactional,binary,clientes_banco,Retail/Restaurant/Fast food,0.785665564825017,0.779782107211257,0.791433878854925
transactional,binary,clientas_banco,Retail/Restaurant/Fast food,0.789167460065588,0.783294352227861,0.79492306951816
transactional,binary,clientes_banco,Retail/Restaurant/Other,0.83131329030904,0.825929876659231,0.836563158413432
transactional,binary,clientas_banco,Retail/Restaurant/Other,0.839257378609965,0.833952662132399,0.84442424022487
transactional,binary,clientes_banco,Retail/Supermarket/Discount,0.655595781520542,0.648818718027392,0.662310130413184
transactional,binary,clientas_banco,Retail/Supermarket/Discount,0.68697767904369,0.680329906559168,0.693549478009037
transactional,binary,clientes_banco,Retail/Supermarket/Mid Range,0.880791227241723,0.876113608873498,0.88531535036212
transactional,binary,clientas_banco,Retail/Supermarket/Mid Range,0.889400190415741,0.884849756198235,0.893792387214668
transactional,binary,clientes_banco,Retail/Supermarket/Other,0.722808122147017,0.716408665028183,0.729117773140287
transactional,binary,clientas_banco,Retail/Supermarket/Other,0.72500793398921,0.718597706596187,0.731326734691987
transactional,binary,clientes_banco,Retail/Supermarket/Top End,0.571541004249961,0.564501552998401,0.57855162027577
transactional,binary,clientas_banco,Retail/Supermarket/Top End,0.62853062519835,0.621617232776007,0.635391792867165
transactional,binary,clientes_banco,Retail/Supermarket/Value,0.681620231911433,0.674970276922516,0.688196982637136
transactional,binary,clientas_banco,Retail/Supermarket/Value,0.693589336718502,0.686978993102143,0.700121020267154
transactional,binary,clientes_banco,Retail/Supermarket/Wholesale,0.0344194343879532,0.0319230309220519,0.0371035761257944
transactional,binary,clientas_banco,Retail/Supermarket/Wholesale,0.0302549455199408,0.0279065010851736,0.0327943537680031
transactional,binary,clientes_banco,Services/Credit/Other,0.0203053675428931,0.0183967458151466,0.0224074843764176
transactional,binary,clientas_banco,Services/Credit/Other,0.0160266582037448,0.0143315648371758,0.0179185972530226
transactional,binary,clientes_banco,Services/Education/Business & Vocational,0.0162128128443255,0.0145140002401179,0.0181068120956762
transactional,binary,clientas_banco,Services/Education/Business & Vocational,0.0181423886596848,0.016334659433769,0.0201460789123816
transactional,binary,clientes_banco,Services/Education/College/University,0.0835825594207461,0.079736375699427,0.0875966091121576
transactional,binary,clientas_banco,Services/Education/College/University,0.0931979265841532,0.0891358804982712,0.0974252862156705
transactional,binary,clientes_banco,Services/Education/Nursery,0.0054567395980901,0.00450456625219,0.0066088467693332
transactional,binary,clientas_banco,Services/Education/Nursery,0.0077224161641806,0.0065695850740027,0.0090756979621224
transactional,binary,clientes_banco,Services/Education/Other,0.0141665354950417,0.0125830900871002,0.0159460224468067
transactional,binary,clientas_banco,Services/Education/Other,0.0126943827356395,0.0111937157299272,0.0143933056942866
transactional,binary,clientes_banco,Services/Education/School,0.209769662626581,0.204047903483544,0.215608405467171
transactional,binary,clientas_banco,Services/Education/School,0.244790013752248,0.238713136274639,0.250970590505608
transactional,binary,clientes_banco,Services/Health/Care,0.0141140668450601,0.0125336897306192,0.0158905075388619
transactional,binary,clientas_banco,Services/Health/Care,0.0180894953982863,0.0162844955960401,0.020090478272288
transactional,binary,clientes_banco,Services/Health/Chiropodist,0.0145862846948948,0.0129785020121201,0.0163899328675062
transactional,binary,clientas_banco,Services/Health/Chiropodist,0.0170845234317148,0.0153321998753415,0.0190332495671739
transactional,binary,clientes_banco,Services/Health/Chiropractor/Osteopath/Massage,0.033002780838449,0.0305585648414724,0.0356353102899153
transactional,binary,clientas_banco,Services/Health/Chiropractor/Osteopath/Massage,0.0380831482069184,0.0354468148385129,0.0409072414489816
transactional,binary,clientes_banco,Services/Health/Counselling,0.0055092082480717,0.0045520648097711,0.006666258444287
transactional,binary,clientas_banco,Services/Health/Counselling,0.0055008991854437,0.0045410360582294,0.0066622958369613
transactional,binary,clientes_banco,Services/Health/Dental,0.348391835878063,0.341658414287952,0.355186364790864
transactional,binary,clientas_banco,Services/Health/Dental,0.371363588278853,0.364502843246202,0.378276601048811
transactional,binary,clientes_banco,Services/Health/Doctor,0.0385644577365024,0.035921854896607,0.0413931176885849
transactional,binary,clientas_banco,Services/Health/Doctor,0.0445890193589337,0.0417377307458995,0.0476254113575271
transactional,binary,clientes_banco,Services/Health/NHS Prescriptions,0.0455952568340417,0.0427235878078029,0.048650135780496
transactional,binary,clientas_banco,Services/Health/NHS Prescriptions,0.0509891039881519,0.0479431797496233,0.0542175216010107
transactional,binary,clientes_banco,Services/Health/Optician,0.275880161603442,0.269580075367191,0.282270582694208
transactional,binary,clientas_banco,Services/Health/Optician,0.306516449804295,0.299984111972843,0.313127404718604
transactional,binary,clientes_banco,Services/Health/Other,0.187260611784459,0.181784973933629,0.192862307237835
transactional,binary,clientas_banco,Services/Health/Other,0.208346556648683,0.202616726295011,0.214194895631001
transactional,binary,clientes_banco,Services/Online/E-Commerce,0.0040925546985676,0.0032792278979284,0.0051065724518622
transactional,binary,clientas_banco,Services/Online/E-Commerce,0.0028562361155188,0.0021881915169298,0.0037274697063235
transactional,binary,clientes_banco,Services/Other/Childcare,0.0140091295450968,0.0124349067899789,0.0157794599706345
transactional,binary,clientas_banco,Services/Other/Childcare,0.0163969110335343,0.0146815689095122,0.0183089435587421
transactional,binary,clientes_banco,Services/Other/Courier,0.0156356576945275,0.0139685776500828,0.0174981647107671
transactional,binary,clientas_banco,Services/Other/Courier,0.0139638210092034,0.0123862847327812,0.0157390728182463
transactional,binary,clientes_banco,Services/Other/Dating/Personal,0.202791332179023,0.197142869450442,0.20855959168189
transactional,binary,clientas_banco,Services/Other/Dating/Personal,0.211678832116788,0.205914521012544,0.217560297694532
transactional,binary,clientes_banco,Services/Other/Dieting,0.0064011752977595,0.005362919641017,0.0076388924321115
transactional,binary,clientas_banco,Services/Other/Dieting,0.0108431185866921,0.0094620382874547,0.0124232533055863
transactional,binary,clientes_banco,Services/Other/Freight Forwarding,0.0327929062385225,0.0303565258470159,0.0354176853277773
transactional,binary,clientas_banco,Services/Other/Freight Forwarding,0.0326880355442717,0.0302461227086142,0.0353199151748634
transactional,binary,clientes_banco,Services/Other/Laundry Services,0.0003148118998898,0.0001414393219417,0.0007005510969138
transactional,binary,clientas_banco,Services/Other/Laundry Services,0.0005289326139849,0.0002846175764472,0.0009827609246339
transactional,binary,clientes_banco,Services/Other/Other,0.103887926963639,0.0996353406397048,0.108300187565117
transactional,binary,clientas_banco,Services/Other/Other,0.0979054268486195,0.0937501510409249,0.102224101787885
transactional,binary,clientes_banco,Services/Other/Personal,0.003882680098641,0.0030926664457883,0.0048735141377975
transactional,binary,clientas_banco,Services/Other/Personal,0.0049719665714588,0.0040635974671429,0.0060821507835804
transactional,binary,clientes_banco,Services/Other/Post,0.491159032478094,0.484063876702495,0.498257751677837
transactional,binary,clientas_banco,Services/Other/Post,0.520205225854226,0.513080234531703,0.527322007397954
transactional,binary,clientes_banco,Services/Other/Public Administration,0.411091872606118,0.404124829250938,0.418094751185793
transactional,binary,clientas_banco,Services/Other/Public Administration,0.419126203321697,0.412109745171058,0.426175522135226
transactional,binary,clientes_banco,Services/Other/Transport,0.0741382024240516,0.0705034057708747,0.077944676612935
transactional,binary,clientas_banco,Services/Other/Transport,0.0644768856447689,0.0610632486249502,0.0680675218963509
transactional,binary,clientes_banco,Services/Professional/Accountancy,0.0206201794427829,0.0186963829801011,0.0227373415850908
transactional,binary,clientas_banco,Services/Professional/Accountancy,0.0187771077964667,0.0169369458616694,0.0208129664621823
transactional,binary,clientes_banco,Services/Professional/Business,0.292197911747731,0.285783612207123,0.298695968789552
transactional,binary,clientas_banco,Services/Professional/Business,0.285041785676505,0.278650779745411,0.291520134669346
transactional,binary,clientes_banco,Services/Professional/Facilities Management,0.0152683771446561,0.0136218089798438,0.0171105255187973
transactional,binary,clientas_banco,Services/Professional/Facilities Management,0.0168729503861208,0.0151319215531855,0.0188104702854201
transactional,binary,clientes_banco,Services/Professional/Freight/Boats,0.0025184951991185,0.0018984346315779,0.0033404001480988
transactional,binary,clientas_banco,Services/Professional/Freight/Boats,0.0022215169787369,0.0016421482308171,0.0030046784817665
transactional,binary,clientes_banco,Services/Professional/Fuel and Energy,0.0053518022981268,0.0044096416086537,0.0064939512965161
transactional,binary,clientas_banco,Services/Professional/Fuel and Energy,0.0043901406960753,0.0035416945852442,0.0054407302432529
transactional,binary,clientes_banco,Services/Professional/IT,0.0104412613463456,0.0090925749855456,0.0119875759874734
transactional,binary,clientas_banco,Services/Professional/IT,0.0091505342219401,0.0078883383541679,0.0106125309446971
transactional,binary,clientes_banco,Services/Professional/Legal,0.0809066582716827,0.077118745463128,0.0848635168717165
transactional,binary,clientas_banco,Services/Professional/Legal,0.0747381783560774,0.0710750648572746,0.0785741146400919
transactional,binary,clientes_banco,Services/Professional/Other,0.210451755076342,0.204722970486592,0.216297248403197
transactional,binary,clientas_banco,Services/Professional/Other,0.212472231037766,0.206699796124997,0.21836149800732
transactional,binary,clientes_banco,Services/Professional/PR & Advertising,0.10005771551498,0.0958773880600119,0.104399262204929
transactional,binary,clientas_banco,Services/Professional/PR & Advertising,0.0883846397968899,0.0844212423970084,0.0925153083722596
transactional,binary,clientes_banco,Services/Professional/Property,0.0408730783356944,0.0381528364788258,0.0437784418923682
transactional,binary,clientas_banco,Services/Professional/Property,0.0370252829789485,0.0344258043221637,0.0398129538965344
transactional,binary,clientes_banco,Services/Professional/Publishing/Media,0.0078702974972454,0.0067100123722258,0.0092293531219264
transactional,binary,clientas_banco,Services/Professional/Publishing/Media,0.0086744948693536,0.0074477219658048,0.0101012826966114
transactional,binary,clientes_banco,Services/Professional/Recruitment,0.0117529775958865,0.0103173429739887,0.0133856756150041
transactional,binary,clientas_banco,Services/Professional/Recruitment,0.0102612927113086,0.008919932583343,0.0118019616586987
transactional,binary,clientes_banco,Services/Professional/Vet/Animal,0.216013431974395,0.210228264727421,0.221913065985372
transactional,binary,clientas_banco,Services/Professional/Vet/Animal,0.239976726964985,0.233942058903453,0.246117050212907
transactional,binary,clientes_banco,Services/Trade & Construction/Agriculture,0.050160029382444,0.0471502894471613,0.0533511327195218
transactional,binary,clientas_banco,Services/Trade & Construction/Agriculture,0.0454882048027081,0.0426086420920732,0.0485525040385778
transactional,binary,clientes_banco,Services/Trade & Construction/Catering,0.35311401437641,0.346358680937726,0.359928551785256
transactional,binary,clientas_banco,Services/Trade & Construction/Catering,0.345551676716386,0.338804778796586,0.352361330454659
transactional,binary,clientes_banco,Services/Trade & Construction/Cleaning & Refuse,0.10582926701296,0.101540761473293,0.110276663803972
transactional,binary,clientas_banco,Services/Trade & Construction/Cleaning & Refuse,0.0977996403258225,0.0936464258117849,0.102116296990097
transactional,binary,clientes_banco,Services/Trade & Construction/Construction,0.157038669395036,0.151942106249542,0.162273474152614
transactional,binary,clientas_banco,Services/Trade & Construction/Construction,0.138633238125463,0.133780471562385,0.143632845934667
transactional,binary,clientes_banco,Services/Trade & Construction/Manufacturing,0.0003672805498714,0.0001751049297307,0.000770204201372
transactional,binary,clientas_banco,Services/Trade & Construction/Manufacturing,0.0004760393525864,0.0002477083512042,0.0009146472741698
transactional,binary,clientes_banco,Services/Trade & Construction/Other,0.058659950679469,0.0554114338464986,0.0620863953713719
transactional,binary,clientas_banco,Services/Trade & Construction/Other,0.0527874748757008,0.0496894377649802,0.0560672723917664
transactional,binary,clientes_banco,Services/Trade & Construction/Passenger Transport,0.04265701243507,0.039878453539402,0.0456199705794854
transactional,binary,clientas_banco,Services/Trade & Construction/Passenger Transport,0.0428964349941817,0.0400992629875771,0.0458794011204128
transactional,binary,clientes_banco,Services/Trade & Construction/Plumbing,0.0852090875701768,0.0813280728561701,0.0892573119333342
transactional,binary,clientas_banco,Services/Trade & Construction/Plumbing,0.0803977573257167,0.0766061504493665,0.0843598842829137
transactional,binary,clientes_banco,Services/Trade & Construction/Security,0.0098116375465659,0.0085066745669943,0.0113145033922724
transactional,binary,clientas_banco,Services/Trade & Construction/Security,0.0095736803131281,0.0082807774919312,0.0110661954317261
transactional,binary,clientes_banco,Services/Trade & Construction/Storage,0.0072406736974657,0.0061311400607537,0.0085492690498484
transactional,binary,clientas_banco,Services/Trade & Construction/Storage,0.0048661800486618,0.0039684341762761,0.0059657990874651
transactional,binary,clientes_banco,Travel/Agencies/Other,0.267012959756546,0.260779339956783,0.273340488632696
transactional,binary,clientas_banco,Travel/Agencies/Other,0.270496138791918,0.264210940863525,0.276874590307004
transactional,binary,clientes_banco,Travel/Airlines/Other,0.245553281914056,0.239494066314557,0.251715056746125
transactional,binary,clientas_banco,Travel/Airlines/Other,0.239394901089601,0.233365406608864,0.245530287186231
transactional,binary,clientes_banco,Travel/Car Rental/Other,0.0694160239257044,0.0658933414752455,0.0731122902208201
transactional,binary,clientas_banco,Travel/Car Rental/Other,0.04823865439543,0.0452745422491862,0.0513863812588625
transactional,binary,clientes_banco,Travel/Coach/Other,0.221417702922504,0.215579257654311,0.227368436453173
transactional,binary,clientas_banco,Travel/Coach/Other,0.23135512535703,0.225398726491172,0.237420682882018
transactional,binary,clientes_banco,Travel/Commuter/Other,0.280864683351697,0.274528612205429,0.287289080185187
transactional,binary,clientas_banco,Travel/Commuter/Other,0.280757431503226,0.274396722174519,0.287207224805356
transactional,binary,clientes_banco,Travel/Cruise Lines/Other,0.0305367542893121,0.0281864042148267,0.0330764199966158
transactional,binary,clientas_banco,Travel/Cruise Lines/Other,0.0280334285412039,0.0257739732766265,0.0304847592236574
transactional,binary,clientes_banco,Travel/Hotels/Holiday Camp,0.0229812686919566,0.0209473748388634,0.0252075597526066
transactional,binary,clientas_banco,Travel/Hotels/Holiday Camp,0.0236432878451285,0.0215716505012363,0.0259086070926932
transactional,binary,clientes_banco,Travel/Hotels/Other,0.478304213232594,0.471217222237876,0.485399948892232
transactional,binary,clientas_banco,Travel/Hotels/Other,0.459642441552946,0.452547181005616,0.466754100171766
transactional,binary,clientes_banco,Travel/Other/Other,0.0649037200272837,0.0614926657834298,0.0684901801220086
transactional,binary,clientas_banco,Travel/Other/Other,0.0677033745900772,0.0642088082059127,0.0713736267542008
transactional,binary,clientes_banco,Travel/Rail/Other,0.354425730625951,0.347664439456966,0.361245697056579
transactional,binary,clientas_banco,Travel/Rail/Other,0.355918755950492,0.349123541732405,0.362772513551029
transactional,binary,clientes_banco,Travel/Taxis/Other,0.319061860538328,0.312481206463242,0.325715443944473
transactional,binary,clientas_banco,Travel/Taxis/Other,0.315455410980641,0.308869244060121,0.322116562772744
transactional,binary,clientes_banco,Unclassified,0.951781310666876,0.948647217784039,0.954733255003312
transactional,binary,clientas_banco,Unclassified,0.954776261504284,0.951720136892203,0.957647541697332
transactional,binary,clientes_banco,Unclassified/BACS Credit/Other,0.0039876173986043,0.0031858707876245,0.0049901190879793
transactional,binary,clientas_banco,Unclassified/BACS Credit/Other,0.0036496350364963,0.002883520979569,0.0046183528754745
transactional,binary,clientes_banco,Unclassified/Chq/Sav Acc/Other,0.541948685660318,0.534867203028637,0.54901326052405
transactional,binary,clientas_banco,Unclassified/Chq/Sav Acc/Other,0.550407278112768,0.543306630207594,0.557487444542117
transactional,binary,clientes_banco,Unclassified/Direct Debit/Other,0.0130646938454274,0.0115469695235159,0.0147789239574943
transactional,binary,clientas_banco,Unclassified/Direct Debit/Other,0.0135406749180154,0.0119883446095336,0.0152909003853591
transactional,binary,clientes_banco,Unclassified/Other/Other,0.0065585812477045,0.0055066168325187,0.007809930986316
