mjd,year,mag,magerr,filter
59108.428135,2020.7089,20.031,0.202,ATLAS_c
59108.442425,2020.7089,19.928,0.197,ATLAS_c
59110.364835,2020.7142,19.311,0.301,ATLAS_o
59110.37147,2020.7142,20.009,0.464,ATLAS_o
59113.396679,2020.7225,19.598,0.206,ATLAS_o
59113.399902,2020.7225,19.526,0.22,ATLAS_o
59113.401281,2020.7225,19.515,0.261,ATLAS_o
59113.41131,2020.7225,19.002,0.282,ATLAS_o
59114.372344,2020.7252,19.91,0.293,ATLAS_o
59114.375124,2020.7252,19.87,0.273,ATLAS_o
59114.381115,2020.7252,19.518,0.223,ATLAS_o
59114.385739,2020.7252,19.377,0.249,ATLAS_o
59114.389021,2020.7252,19.932,0.442,ATLAS_o
59114.3919,2020.7252,19.438,0.197,ATLAS_o
59117.38674,2020.7334,19.18,0.154,ATLAS_o
59117.388224,2020.7334,19.504,0.289,ATLAS_o
59117.420713,2020.7335,19.481,0.24,ATLAS_o
59117.43188,2020.7336,19.511,0.232,ATLAS_o
59117.434988,2020.7336,19.241,0.173,ATLAS_o
59118.371524,2020.7361,19.54,0.232,ATLAS_o
59118.374751,2020.7361,19.743,0.239,ATLAS_o
59118.380746,2020.7362,19.627,0.239,ATLAS_o
59118.383976,2020.7362,19.389,0.262,ATLAS_o
59118.415389,2020.7363,19.681,0.219,ATLAS_o
59118.418178,2020.7363,19.794,0.355,ATLAS_o
59119.365591,2020.7389,19.788,0.286,ATLAS_o
59119.3988,2020.7389,19.859,0.306,ATLAS_o
59119.401974,2020.7390,20.342,0.35,ATLAS_o
59120.417809,2020.7417,19.97,0.476,ATLAS_o
59120.437772,2020.7418,19.707,0.303,ATLAS_o
59121.401357,2020.7444,19.94,0.373,ATLAS_o
59121.409949,2020.7444,19.117,0.161,ATLAS_o
59121.423183,2020.7445,20.122,0.431,ATLAS_o
59122.40865,2020.7472,19.915,0.401,ATLAS_o
59122.413745,2020.7472,19.904,0.341,ATLAS_o
59122.42897,2020.7472,19.348,0.215,ATLAS_o
59123.448153,2020.7500,19.262,0.257,ATLAS_o
59123.451372,2020.7500,19.071,0.24,ATLAS_o
59123.461338,2020.7501,19.353,0.382,ATLAS_o
59125.397719,2020.7554,19.874,0.322,ATLAS_o
59125.400488,2020.7554,19.372,0.265,ATLAS_o
59125.410441,2020.7554,20.049,0.442,ATLAS_o
59125.419741,2020.7554,19.297,0.24,ATLAS_o
59126.369892,2020.7580,19.407,0.287,ATLAS_o
59126.37499,2020.7580,19.871,0.392,ATLAS_o
59126.412705,2020.7581,20.089,0.419,ATLAS_o
59129.451051,2020.7665,20.048,0.321,ATLAS_o
59129.455197,2020.7665,19.637,0.225,ATLAS_o
59129.461646,2020.7665,19.925,0.297,ATLAS_o
59129.486927,2020.7666,20.204,0.353,ATLAS_o
59130.388609,2020.7690,19.626,0.174,ATLAS_o
59130.392313,2020.7690,19.743,0.244,ATLAS_o
59130.397456,2020.7691,20.274,0.298,ATLAS_o
59130.407624,2020.7691,19.38,0.178,ATLAS_o
59132.330735,2020.7743,20.02,0.258,ATLAS_c
59132.340891,2020.7744,20.749,0.444,ATLAS_c
59132.341348,2020.7744,20.659,0.473,ATLAS_c
59132.348268,2020.7744,20.262,0.346,ATLAS_c
59132.352423,2020.7744,20.586,0.422,ATLAS_c
59132.355166,2020.7744,19.975,0.252,ATLAS_c
59134.402961,2020.7800,19.463,0.175,ATLAS_o
59134.408235,2020.7800,19.828,0.198,ATLAS_o
59134.420615,2020.7801,20.04,0.39,ATLAS_o
59136.354935,2020.7854,20.287,0.29,ATLAS_c
59136.360425,2020.7854,20.249,0.307,ATLAS_c
59136.361797,2020.7854,20.018,0.244,ATLAS_c
59136.364998,2020.7854,19.87,0.226,ATLAS_c
59136.380116,2020.7854,20.189,0.269,ATLAS_c
59136.381496,2020.7854,20.234,0.293,ATLAS_c
59140.360307,2020.7963,20.119,0.351,ATLAS_c
59140.382302,2020.7964,20.227,0.337,ATLAS_c
59142.312053,2020.8017,19.523,0.338,ATLAS_o
59142.315747,2020.8017,19.892,0.42,ATLAS_o
59142.355635,2020.8018,19.984,0.227,ATLAS_o
59144.297067,2020.8071,19.983,0.264,ATLAS_o
59144.30073,2020.8071,19.768,0.22,ATLAS_o
59144.306221,2020.8071,19.362,0.2,ATLAS_o
59144.316769,2020.8072,19.53,0.225,ATLAS_o
59146.359203,2020.8128,19.707,0.208,ATLAS_o
59146.361977,2020.8128,19.784,0.232,ATLAS_o
59146.367533,2020.8128,19.757,0.174,ATLAS_o
59146.380544,2020.8128,19.749,0.268,ATLAS_o
59148.340188,2020.8182,19.51,0.293,ATLAS_o
59148.349861,2020.8182,19.631,0.353,ATLAS_o
59148.360412,2020.8182,19.902,0.386,ATLAS_o
59153.37989,2020.8320,19.083,0.233,ATLAS_o
59154.348651,2020.8346,19.489,0.32,ATLAS_o
59154.365311,2020.8347,19.603,0.364,ATLAS_o
59156.340427,2020.8401,19.603,0.347,ATLAS_o
59156.34409,2020.8401,19.855,0.448,ATLAS_o
59156.350552,2020.8401,19.46,0.27,ATLAS_o
59156.364366,2020.8401,19.523,0.33,ATLAS_o
59157.335953,2020.8428,18.691,0.305,ATLAS_o
59157.361404,2020.8429,19.705,0.482,ATLAS_o
59157.364177,2020.8429,20.259,0.47,ATLAS_o
59157.382457,2020.8429,20.062,0.331,ATLAS_o
59162.319743,2020.8565,19.67,0.162,ATLAS_o
59162.322515,2020.8565,19.829,0.235,ATLAS_o
59162.329913,2020.8565,20.042,0.265,ATLAS_o
59162.342883,2020.8565,19.923,0.246,ATLAS_o
59169.318176,2020.8756,20.238,0.36,ATLAS_o
59169.339222,2020.8757,19.893,0.261,ATLAS_o
59169.358386,2020.8757,19.157,0.151,ATLAS_o
59169.362093,2020.8757,19.747,0.275,ATLAS_o
59170.288253,2020.8783,19.58,0.26,ATLAS_o
59170.291477,2020.8783,19.688,0.292,ATLAS_o
59170.297064,2020.8783,19.424,0.277,ATLAS_o
59170.308587,2020.8783,20.052,0.473,ATLAS_o
59172.35713,2020.8839,20.503,0.46,ATLAS_c
59172.368574,2020.8840,20.032,0.307,ATLAS_c
59172.377777,2020.8840,20.221,0.371,ATLAS_c
59178.273989,2020.9001,19.672,0.263,ATLAS_o
59178.277219,2020.9001,20.144,0.417,ATLAS_o
59178.283205,2020.9002,20.302,0.481,ATLAS_o
59178.295712,2020.9002,19.618,0.409,ATLAS_o
59180.280834,2020.9056,19.733,0.333,ATLAS_o
59180.284988,2020.9056,19.496,0.351,ATLAS_o
59181.282372,2020.9084,15.441,0.432,ATLAS_o
59182.24275,2020.9110,19.444,0.324,ATLAS_o
59182.245977,2020.9110,19.86,0.416,ATLAS_o
59182.252474,2020.9110,19.898,0.418,ATLAS_o
59184.244796,2020.9165,19.682,0.354,ATLAS_o
59184.248466,2020.9165,19.384,0.299,ATLAS_o
59184.254495,2020.9165,19.634,0.372,ATLAS_o
59186.293855,2020.9221,19.288,0.291,ATLAS_o
59186.297545,2020.9221,19.507,0.224,ATLAS_o
59186.303574,2020.9221,19.879,0.379,ATLAS_o
59186.318369,2020.9222,19.787,0.27,ATLAS_o
59187.353653,2020.9250,19.582,0.277,ATLAS_o
59187.357792,2020.9250,19.823,0.356,ATLAS_o
59187.363315,2020.9250,19.946,0.454,ATLAS_o
59187.376149,2020.9251,19.707,0.459,ATLAS_o
59190.232888,2020.9329,19.784,0.164,ATLAS_o
59190.23567,2020.9329,20.01,0.228,ATLAS_o
59190.241221,2020.9329,19.855,0.202,ATLAS_o
59190.263497,2020.9330,19.875,0.195,ATLAS_o
59192.227399,2020.9383,19.89,0.201,ATLAS_c
59192.232941,2020.9384,20.438,0.38,ATLAS_c
59194.271173,2020.9439,20.669,0.385,ATLAS_c
59194.278604,2020.9440,20.147,0.252,ATLAS_c
59194.291055,2020.9440,20.889,0.434,ATLAS_c
59200.209657,2020.9602,20.012,0.26,ATLAS_c
59200.213352,2020.9602,19.957,0.232,ATLAS_c
59200.219795,2020.9602,20.526,0.379,ATLAS_c
59206.197285,2020.9766,20.032,0.479,ATLAS_o
59206.20051,2020.9766,19.996,0.405,ATLAS_o
59206.208343,2020.9766,20.523,0.489,ATLAS_o
59206.218131,2020.9766,19.946,0.326,ATLAS_o
59208.210106,2020.9821,20.107,0.498,ATLAS_o
59212.267168,2020.9932,19.302,0.323,ATLAS_o
59212.271315,2020.9932,19.648,0.484,ATLAS_o
59214.201765,2020.9985,19.527,0.286,ATLAS_o
59214.213304,2020.9985,19.45,0.227,ATLAS_o
59214.22587,2020.9986,19.655,0.288,ATLAS_o
59218.247811,2021.0096,20.195,0.26,ATLAS_c
59218.251965,2021.0096,20.182,0.276,ATLAS_c
59218.257966,2021.0096,20.57,0.364,ATLAS_c
59218.268104,2021.0096,20.417,0.364,ATLAS_c
59220.208421,2021.0149,19.902,0.372,ATLAS_c
59220.216222,2021.0150,19.888,0.261,ATLAS_c
59220.21668,2021.0150,20.328,0.37,ATLAS_c
59220.229977,2021.0150,20.093,0.293,ATLAS_c
59220.230435,2021.0150,19.853,0.236,ATLAS_c
59226.236799,2021.0314,20.6,0.423,ATLAS_c
59228.231116,2021.0369,20.257,0.405,ATLAS_c
59228.236619,2021.0369,19.836,0.284,ATLAS_c
59228.252222,2021.0370,20.166,0.412,ATLAS_c
59242.227208,2021.0752,19.282,0.388,ATLAS_o
59244.217345,2021.0807,19.771,0.459,ATLAS_o
59244.225147,2021.0807,19.631,0.378,ATLAS_o
59244.236637,2021.0807,19.279,0.341,ATLAS_o
59328.599779,2021.3117,19.427,0.341,ATLAS_o
59328.611176,2021.3117,19.991,0.441,ATLAS_o
59328.623792,2021.3118,19.794,0.495,ATLAS_o
59334.597363,2021.3281,19.254,0.232,ATLAS_o
59334.618464,2021.3282,19.699,0.343,ATLAS_o
59334.621245,2021.3282,19.279,0.301,ATLAS_o
59342.592602,2021.3500,19.932,0.333,ATLAS_o
59342.596749,2021.3500,20.353,0.391,ATLAS_o
59342.611634,2021.3501,19.301,0.164,ATLAS_o
59342.621313,2021.3501,19.621,0.38,ATLAS_o
59344.592084,2021.3555,19.828,0.276,ATLAS_c
59344.608602,2021.3555,20.368,0.426,ATLAS_c
59344.612719,2021.3555,19.645,0.254,ATLAS_c
59358.593888,2021.3938,19.583,0.216,ATLAS_o
59358.605722,2021.3939,20.295,0.279,ATLAS_o
59358.615738,2021.3939,19.805,0.358,ATLAS_o
59360.512801,2021.3991,19.516,0.272,ATLAS_o
59362.602526,2021.4048,19.746,0.329,ATLAS_o
59364.589277,2021.4102,19.985,0.38,ATLAS_o
59364.601004,2021.4103,20.379,0.482,ATLAS_o
59372.582347,2021.4321,19.796,0.271,ATLAS_o
59374.585472,2021.4376,20.739,0.397,ATLAS_c
59374.603551,2021.4377,20.504,0.336,ATLAS_c
59374.607763,2021.4377,20.513,0.345,ATLAS_c
59376.583856,2021.4431,19.767,0.249,ATLAS_o
59376.605282,2021.4431,19.593,0.229,ATLAS_o
59376.608989,2021.4431,19.738,0.277,ATLAS_o
59376.612675,2021.4432,19.287,0.238,ATLAS_o
59378.574969,2021.4485,20.599,0.347,ATLAS_c
59378.578194,2021.4485,20.086,0.245,ATLAS_c
59378.585614,2021.4486,20.562,0.347,ATLAS_c
59378.601282,2021.4486,20.148,0.187,ATLAS_c
59384.516735,2021.4648,20.093,0.27,ATLAS_o
59384.530049,2021.4648,19.701,0.24,ATLAS_o
59384.540366,2021.4649,19.844,0.267,ATLAS_o
59384.549553,2021.4649,20.194,0.305,ATLAS_o
59386.574596,2021.4704,19.778,0.225,ATLAS_o
59386.578753,2021.4704,20.263,0.324,ATLAS_o
59386.602774,2021.4705,20.324,0.488,ATLAS_o
59386.605564,2021.4705,20.379,0.476,ATLAS_o
59388.557333,2021.4759,19.51,0.325,ATLAS_o
59388.567139,2021.4759,20.025,0.44,ATLAS_o
59390.535842,2021.4813,19.249,0.287,ATLAS_o
59394.533573,2021.4922,19.722,0.207,ATLAS_o
59394.53683,2021.4922,20.201,0.341,ATLAS_o
59394.5433,2021.4922,19.561,0.189,ATLAS_o
59394.554422,2021.4923,19.65,0.233,ATLAS_o
59398.381722,2021.5028,19.005,0.151,ATLAS_o
59398.388025,2021.5028,19.693,0.282,ATLAS_o
59398.425304,2021.5029,19.963,0.291,ATLAS_o
59402.537738,2021.5141,20.015,0.237,ATLAS_o
59402.543929,2021.5142,19.925,0.185,ATLAS_o
59402.54577,2021.5142,19.775,0.183,ATLAS_o
59402.550841,2021.5142,20.139,0.242,ATLAS_o
59404.523392,2021.5196,20.406,0.308,ATLAS_c
59404.526594,2021.5196,20.357,0.308,ATLAS_c
59404.532105,2021.5196,20.133,0.241,ATLAS_c
59408.512735,2021.5305,20.162,0.244,ATLAS_c
59408.515523,2021.5305,20.323,0.281,ATLAS_c
59408.526529,2021.5305,20.175,0.269,ATLAS_c
59408.620085,2021.5308,19.413,0.214,ATLAS_c
59410.449904,2021.5358,20.193,0.355,ATLAS_o
59410.463733,2021.5358,19.896,0.231,ATLAS_o
59410.478902,2021.5359,19.902,0.231,ATLAS_o
59412.523639,2021.5415,20.212,0.323,ATLAS_c
59412.526896,2021.5415,20.252,0.351,ATLAS_c
59412.539332,2021.5415,20.621,0.395,ATLAS_c
59414.500083,2021.5469,19.675,0.217,ATLAS_o
59414.519683,2021.5469,19.545,0.196,ATLAS_o
59414.526596,2021.5470,19.92,0.197,ATLAS_o
59418.584517,2021.5581,19.811,0.354,ATLAS_o
59418.598562,2021.5581,19.427,0.374,ATLAS_o
59419.586853,2021.5608,18.798,0.443,ATLAS_o
59420.495215,2021.5633,19.591,0.39,ATLAS_o
59420.501921,2021.5633,17.437,0.333,ATLAS_o
59420.505141,2021.5633,19.772,0.498,ATLAS_o
59420.513022,2021.5633,19.181,0.28,ATLAS_o
59422.433446,2021.5686,19.625,0.319,ATLAS_o
59422.475577,2021.5687,19.694,0.396,ATLAS_o
59422.479788,2021.5687,19.602,0.312,ATLAS_o
59424.454034,2021.5741,19.606,0.318,ATLAS_o
59424.454949,2021.5741,19.646,0.333,ATLAS_o
59424.455864,2021.5741,19.157,0.258,ATLAS_o
59424.457705,2021.5741,19.342,0.312,ATLAS_o
59424.486284,2021.5742,20.023,0.355,ATLAS_o
59424.487844,2021.5742,19.583,0.326,ATLAS_o
59424.491506,2021.5742,18.959,0.17,ATLAS_o
59424.493346,2021.5742,19.738,0.326,ATLAS_o
59426.516394,2021.5798,19.737,0.22,ATLAS_o
59426.550362,2021.5799,19.546,0.191,ATLAS_o
59426.553181,2021.5799,19.888,0.256,ATLAS_o
59426.556459,2021.5799,19.583,0.166,ATLAS_o
59426.559223,2021.5799,19.983,0.277,ATLAS_o
59426.560143,2021.5799,19.74,0.216,ATLAS_o
59426.595717,2021.5800,20.41,0.336,ATLAS_o
59426.601781,2021.5800,19.552,0.2,ATLAS_o
59428.533644,2021.5853,20.215,0.287,ATLAS_o
59428.538789,2021.5853,19.776,0.237,ATLAS_o
59428.552257,2021.5854,19.567,0.212,ATLAS_o
59430.388165,2021.5904,20.346,0.246,ATLAS_c
59430.404466,2021.5904,20.09,0.214,ATLAS_c
59430.432854,2021.5905,20.508,0.29,ATLAS_c
59430.436697,2021.5905,20.259,0.252,ATLAS_c
59430.492048,2021.5907,20.925,0.434,ATLAS_c
59430.495294,2021.5907,20.385,0.288,ATLAS_c
59430.49808,2021.5907,20.422,0.253,ATLAS_c
59430.508242,2021.5907,20.813,0.479,ATLAS_c
59432.394883,2021.5959,19.514,0.183,ATLAS_o
59432.43308,2021.5960,19.774,0.215,ATLAS_o
59432.440404,2021.5960,19.926,0.299,ATLAS_o
59432.465447,2021.5961,19.605,0.175,ATLAS_o
59434.467922,2021.6016,19.992,0.195,ATLAS_c
59434.470686,2021.6016,19.916,0.154,ATLAS_c
59434.473465,2021.6016,20.388,0.312,ATLAS_c
59434.479458,2021.6016,20.239,0.226,ATLAS_c
59436.381762,2021.6068,19.712,0.254,ATLAS_o
59436.388095,2021.6068,19.598,0.244,ATLAS_o
59436.401587,2021.6068,20.088,0.345,ATLAS_o
59438.382701,2021.6123,20.958,0.376,ATLAS_c
59438.388906,2021.6123,20.724,0.34,ATLAS_c
59438.395555,2021.6123,20.146,0.197,ATLAS_c
59438.402216,2021.6123,20.002,0.178,ATLAS_c
59440.388572,2021.6178,19.965,0.335,ATLAS_o
59440.394847,2021.6178,19.655,0.228,ATLAS_o
59440.402057,2021.6178,20.208,0.368,ATLAS_o
59440.422529,2021.6179,20.144,0.385,ATLAS_o
59441.505629,2021.6208,20.633,0.31,ATLAS_c
59441.512835,2021.6208,20.722,0.316,ATLAS_c
59441.545286,2021.6209,20.219,0.22,ATLAS_c
59441.549542,2021.6209,20.599,0.382,ATLAS_c
59442.508228,2021.6236,20.265,0.214,ATLAS_c
59442.53996,2021.6237,20.291,0.258,ATLAS_c
59442.543185,2021.6237,20.541,0.261,ATLAS_c
59442.550578,2021.6237,20.126,0.222,ATLAS_c
59444.382646,2021.6287,19.574,0.368,ATLAS_o
59444.388485,2021.6287,19.421,0.292,ATLAS_o
59444.39482,2021.6287,19.695,0.356,ATLAS_o
59445.44395,2021.6316,19.749,0.228,ATLAS_o
59445.474906,2021.6317,19.729,0.259,ATLAS_o
59445.498047,2021.6318,19.976,0.263,ATLAS_o
59446.494938,2021.6345,19.53,0.23,ATLAS_o
59446.498164,2021.6345,19.67,0.312,ATLAS_o
59448.413657,2021.6397,19.609,0.456,ATLAS_o
59448.416872,2021.6397,19.47,0.403,ATLAS_o
59448.420543,2021.6398,19.359,0.438,ATLAS_o
59449.508484,2021.6427,19.401,0.311,ATLAS_o
59449.539553,2021.6428,19.746,0.43,ATLAS_o
59450.579373,2021.6457,19.16,0.25,ATLAS_o
59450.597843,2021.6457,19.64,0.414,ATLAS_o
59451.482143,2021.6481,20.168,0.471,ATLAS_o
59451.485386,2021.6481,19.356,0.239,ATLAS_o
59451.49056,2021.6482,19.903,0.427,ATLAS_o
59451.512766,2021.6482,19.448,0.242,ATLAS_o
59452.38252,2021.6506,20.146,0.424,ATLAS_o
59452.384347,2021.6506,19.579,0.254,ATLAS_o
59452.38926,2021.6506,20.141,0.464,ATLAS_o
59453.479005,2021.6536,20.269,0.38,ATLAS_o
59453.509723,2021.6537,20.063,0.287,ATLAS_o
59453.537046,2021.6538,19.786,0.261,ATLAS_o
59453.543352,2021.6538,19.595,0.21,ATLAS_o
59454.480812,2021.6563,19.924,0.24,ATLAS_o
59454.483662,2021.6564,20.044,0.317,ATLAS_o
59454.490146,2021.6564,19.959,0.296,ATLAS_o
59454.520783,2021.6565,19.612,0.212,ATLAS_o
59455.411827,2021.6589,20.176,0.269,ATLAS_o
59455.413659,2021.6589,20.158,0.316,ATLAS_o
59455.437704,2021.6590,19.625,0.241,ATLAS_o
59455.440929,2021.6590,19.779,0.245,ATLAS_o
59456.463457,2021.6618,19.555,0.158,ATLAS_o
59456.467146,2021.6618,19.962,0.29,ATLAS_o
59456.502478,2021.6619,19.461,0.225,ATLAS_o
59456.530461,2021.6620,19.863,0.261,ATLAS_o
59458.404784,2021.6671,19.615,0.152,ATLAS_o
59458.40663,2021.6671,19.942,0.181,ATLAS_o
59458.409392,2021.6671,19.691,0.179,ATLAS_o
59458.439618,2021.6672,20.149,0.21,ATLAS_o
59462.433742,2021.6781,20.434,0.296,ATLAS_o
59462.437487,2021.6781,19.853,0.193,ATLAS_o
59462.442632,2021.6781,19.792,0.19,ATLAS_o
59462.476467,2021.6782,19.89,0.159,ATLAS_o
59464.398075,2021.6835,20.426,0.34,ATLAS_c
59464.426679,2021.6836,20.487,0.376,ATLAS_c
59464.455253,2021.6837,20.074,0.264,ATLAS_c
59466.482346,2021.6892,19.757,0.366,ATLAS_o
59468.466535,2021.6946,20.602,0.375,ATLAS_c
59468.469754,2021.6946,20.378,0.315,ATLAS_c
59468.475756,2021.6947,20.407,0.271,ATLAS_c
59470.369714,2021.6998,19.629,0.484,ATLAS_o
59470.375255,2021.6999,19.611,0.436,ATLAS_o
59472.436853,2021.7055,19.52,0.208,ATLAS_o
59472.440063,2021.7055,19.696,0.239,ATLAS_o
59472.450658,2021.7055,19.512,0.226,ATLAS_o
59478.42267,2021.7219,18.876,0.373,ATLAS_o
59479.435837,2021.7247,19.509,0.401,ATLAS_o
59481.512244,2021.7304,19.512,0.396,ATLAS_o
59482.45716,2021.7329,19.792,0.44,ATLAS_o
59482.46409,2021.7330,20.063,0.497,ATLAS_o
59484.402514,2021.7383,19.387,0.182,ATLAS_o
59484.405718,2021.7383,20.553,0.461,ATLAS_o
59484.411711,2021.7383,20.296,0.445,ATLAS_o
59484.423174,2021.7383,19.388,0.152,ATLAS_o
59486.394658,2021.7437,20.254,0.462,ATLAS_o
59486.397889,2021.7437,19.816,0.323,ATLAS_o
59486.404824,2021.7438,19.995,0.324,ATLAS_o
59487.396128,2021.7465,19.905,0.273,ATLAS_o
59487.399788,2021.7465,19.819,0.259,ATLAS_o
59487.413664,2021.7465,19.636,0.178,ATLAS_o
59487.419159,2021.7465,19.795,0.245,ATLAS_o
59488.524501,2021.7496,20.096,0.344,ATLAS_o
59488.538396,2021.7496,19.557,0.282,ATLAS_o
59488.547219,2021.7496,19.634,0.35,ATLAS_o
59490.393453,2021.7547,19.998,0.436,ATLAS_o
59490.39898,2021.7547,20.058,0.407,ATLAS_o
59490.411,2021.7547,19.954,0.399,ATLAS_o
59492.38227,2021.7601,19.931,0.304,ATLAS_o
59492.385946,2021.7601,19.499,0.219,ATLAS_o
59492.404338,2021.7602,19.401,0.348,ATLAS_o
59494.351558,2021.7655,20.313,0.444,ATLAS_o
59494.357096,2021.7655,20.286,0.438,ATLAS_o
59494.368201,2021.7656,19.474,0.201,ATLAS_o
59498.367299,2021.7765,19.423,0.226,ATLAS_o
59498.372827,2021.7765,20.227,0.444,ATLAS_o
59498.384836,2021.7765,19.876,0.372,ATLAS_o
59500.381005,2021.7820,19.822,0.323,ATLAS_o
59500.384214,2021.7820,19.857,0.3,ATLAS_o
59500.389762,2021.7820,19.805,0.272,ATLAS_o
59500.401724,2021.7821,20.146,0.42,ATLAS_o
59502.332958,2021.7874,19.852,0.403,ATLAS_o
59502.350024,2021.7874,19.725,0.397,ATLAS_o
59504.346338,2021.7929,19.475,0.31,ATLAS_o
59504.35007,2021.7929,19.259,0.276,ATLAS_o
59504.365682,2021.7929,19.663,0.364,ATLAS_o
59506.377807,2021.7984,18.922,0.408,ATLAS_o
59506.399994,2021.7985,18.975,0.431,ATLAS_o
59508.387114,2021.8039,19.375,0.342,ATLAS_o
59508.390794,2021.8039,19.181,0.28,ATLAS_o
59510.327572,2021.8092,19.455,0.469,ATLAS_o
59511.344576,2021.8120,19.965,0.4,ATLAS_o
59511.373508,2021.8121,19.973,0.354,ATLAS_o
59512.311037,2021.8147,19.823,0.344,ATLAS_o
59512.314238,2021.8147,20.229,0.407,ATLAS_o
59512.320652,2021.8147,19.46,0.228,ATLAS_o
59513.389879,2021.8176,20.04,0.465,ATLAS_o
59513.401152,2021.8177,19.523,0.381,ATLAS_o
59513.402535,2021.8177,19.869,0.445,ATLAS_o
59514.348511,2021.8203,20.055,0.463,ATLAS_o
59516.321305,2021.8257,20.051,0.253,ATLAS_c
59516.32497,2021.8257,19.903,0.236,ATLAS_c
59516.331835,2021.8257,20.196,0.331,ATLAS_c
59516.343777,2021.8257,20.188,0.265,ATLAS_c
59517.359145,2021.8285,19.562,0.227,ATLAS_o
59517.381768,2021.8286,19.759,0.333,ATLAS_o
59517.401448,2021.8286,19.695,0.328,ATLAS_o
59517.407128,2021.8286,19.868,0.391,ATLAS_o
59517.41565,2021.8287,19.447,0.253,ATLAS_o
59518.305748,2021.8311,19.962,0.442,ATLAS_o
59518.312227,2021.8311,19.679,0.259,ATLAS_o
59518.324241,2021.8311,19.385,0.208,ATLAS_o
59522.332026,2021.8421,20.057,0.462,ATLAS_o
59522.335254,2021.8421,19.918,0.351,ATLAS_o
59522.342638,2021.8421,19.365,0.255,ATLAS_o
59522.358337,2021.8422,19.696,0.354,ATLAS_o
59524.338284,2021.8476,19.651,0.227,ATLAS_c
59524.350232,2021.8476,20.518,0.442,ATLAS_c
59524.360368,2021.8477,20.254,0.37,ATLAS_c
59526.288656,2021.8529,20.049,0.396,ATLAS_o
59526.294187,2021.8530,20.169,0.419,ATLAS_o
59530.327458,2021.8640,19.252,0.231,ATLAS_o
59532.31458,2021.8694,19.796,0.317,ATLAS_o
59532.318259,2021.8695,19.549,0.313,ATLAS_o
59532.321484,2021.8695,19.129,0.234,ATLAS_o
59534.292149,2021.8749,19.331,0.34,ATLAS_o
59536.27011,2021.8803,19.498,0.35,ATLAS_o
59536.276102,2021.8803,19.689,0.443,ATLAS_o
59538.401243,2021.8861,18.648,0.295,ATLAS_o
59538.434304,2021.8862,18.993,0.427,ATLAS_o
59539.334681,2021.8887,19.304,0.223,ATLAS_o
59540.324596,2021.8914,19.918,0.426,ATLAS_o
59541.249895,2021.8939,19.789,0.352,ATLAS_o
59541.253583,2021.8939,20.034,0.397,ATLAS_o
59541.286015,2021.8940,19.555,0.48,ATLAS_o
59542.273736,2021.8967,19.767,0.299,ATLAS_o
59542.284336,2021.8967,20.095,0.431,ATLAS_o
59543.275839,2021.8995,20.253,0.328,ATLAS_o
59543.279092,2021.8995,20.696,0.39,ATLAS_o
59543.307709,2021.8995,20.497,0.398,ATLAS_o
59544.25136,2021.9021,20.471,0.376,ATLAS_o
59544.25458,2021.9021,20.553,0.492,ATLAS_o
59544.260083,2021.9021,20.282,0.37,ATLAS_o
59544.271136,2021.9022,20.315,0.337,ATLAS_o
59546.277187,2021.9077,19.883,0.288,ATLAS_o
59546.280874,2021.9077,20.144,0.389,ATLAS_o
59551.237166,2021.9213,19.562,0.232,ATLAS_o
59551.239994,2021.9213,19.663,0.276,ATLAS_o
59551.268236,2021.9213,19.797,0.335,ATLAS_o
59562.295965,2021.9515,19.565,0.477,ATLAS_o
59562.313938,2021.9516,19.112,0.366,ATLAS_o
59574.2047,2021.9841,19.779,0.377,ATLAS_o
59574.207925,2021.9841,20.034,0.409,ATLAS_o
59574.213512,2021.9842,19.551,0.285,ATLAS_o
59588.252331,2022.0226,19.893,0.436,ATLAS_o
59594.236388,2022.0390,19.455,0.46,ATLAS_o
59602.219662,2022.0608,19.453,0.325,ATLAS_o
59610.233303,2022.0828,19.568,0.402,ATLAS_o
59613.224713,2022.0910,19.578,0.399,ATLAS_c
59613.234812,2022.0910,19.385,0.357,ATLAS_c
59677.619058,2022.2673,19.741,0.493,ATLAS_o
59687.613434,2022.2946,19.06,0.431,ATLAS_o
59708.608734,2022.3521,19.799,0.414,ATLAS_o
59709.596552,2022.3548,19.743,0.349,ATLAS_o
59721.600089,2022.3877,19.791,0.377,ATLAS_o
59721.611645,2022.3877,20.034,0.486,ATLAS_o
59730.614222,2022.4124,19.3,0.318,ATLAS_c
59730.614679,2022.4124,19.972,0.452,ATLAS_c
59731.601336,2022.4151,20.47,0.39,ATLAS_c
59731.606934,2022.4151,20.366,0.493,ATLAS_c
59733.467765,2022.4202,19.971,0.289,ATLAS_c
59733.547989,2022.4204,20.118,0.363,ATLAS_c
59734.563586,2022.4232,20.456,0.453,ATLAS_c
59734.575751,2022.4232,20.485,0.473,ATLAS_c
59734.579891,2022.4232,20.115,0.291,ATLAS_c
59734.600142,2022.4233,20.753,0.447,ATLAS_c
59735.581249,2022.4260,20.264,0.33,ATLAS_c
59735.582171,2022.4260,20.143,0.324,ATLAS_c
59735.604507,2022.4260,20.015,0.282,ATLAS_c
59735.610813,2022.4260,20.006,0.36,ATLAS_c
59735.611269,2022.4260,19.764,0.244,ATLAS_c
59737.52864,2022.4313,20.376,0.497,ATLAS_c
