wave_um,flux_cgs,err_cgs,snr
1.2474,2.11768e-21,2.7959999999999998e-21,0.7573962804005723
1.248,1.9337999999999998e-21,2.7820999999999997e-21,0.6950864454908163
1.2486,-1.67997e-21,2.7983e-21,-0.6003537862273522
1.2493,-4.9711399999999995e-21,2.7843999999999998e-21,-1.7853541157879613
1.2499,3.0427799999999998e-21,2.7733e-21,1.097169437132658
1.2506,8.217199999999999e-22,2.7923e-21,0.2942807004977975
1.2512,3.7721399999999996e-21,2.7984999999999996e-21,1.3479149544398785
1.2518,4.70346e-21,2.7676e-21,1.6994724671195258
1.2525,1.1503999999999998e-21,2.7497e-21,0.41837291340873545
1.2531,6.0352e-22,2.7429e-21,0.22002989536621823
1.2538,3.90236e-21,2.9283e-21,1.3326366833999248
1.2544,1.67898e-21,3.7898e-21,0.4430260172040741
1.255,-1.5865e-22,4.6365e-21,-0.03421762105036127
1.2557,1.2148399999999999e-21,3.9432999999999994e-21,0.30807699135242056
1.2563,-1.17361e-21,3.1166999999999998e-21,-0.37655533095902716
1.257,1.9885e-21,3.1340999999999997e-21,0.6344724163236655
1.2576,9.0452e-22,3.1728999999999996e-21,0.2850767436729806
1.2582,2.17714e-21,2.9124999999999996e-21,0.7475158798283262
1.2589,3.5858e-22,2.9128999999999997e-21,0.12310069003398676
1.2595,4.335e-22,3.0364999999999996e-21,0.14276304956364236
1.2602,1.89354e-21,3.9302e-21,0.4817922752022798
1.2608,3.72426e-21,4.019599999999999e-21,0.9265250273659072
1.2614,9.5358e-22,4.0052e-21,0.23808548886447617
1.2621,-1.1535699999999999e-21,4.0575999999999995e-21,-0.28429860015772873
1.2627,-2.4027e-22,4.0229e-21,-0.05972557110542147
1.2634,-5.13262e-21,3.9019e-21,-1.3154155667751608
1.264,9.726999999999999e-22,3.8999e-21,0.24941665170901817
1.2646,-1.2266899999999998e-21,3.8586e-21,-0.3179106411651894
1.2653,1.31406e-21,3.9243e-21,0.3348520755293938
1.2659,1.39668e-21,3.911999999999999e-21,0.35702453987730065
1.2666,-4.98018e-21,3.8746e-21,-1.285340422237134
1.2672,1.22174e-21,3.965499999999999e-21,0.3080922960534611
1.2678,-1.9329399999999998e-21,3.8895999999999994e-21,-0.4969508432743727
1.2685,-3.787499999999999e-21,3.8394e-21,-0.9864822628535707
1.2691,-2.57578e-21,3.8051e-21,-0.6769283330267273
1.2698,-1.20219e-21,3.85e-21,-0.31225714285714284
1.2704,-1.99852e-21,3.8270999999999996e-21,-0.5222021896475139
1.271,2.5693999999999997e-21,3.9434e-21,0.6515697114165441
1.2717,-4.7773599999999995e-21,3.828e-21,-1.2480041797283175
1.2723,2.3803599999999997e-21,3.816399999999999e-21,0.6237186877685778
1.273,1.7698e-21,3.8346e-21,0.4615344494862567
1.2736,-1.9974799999999998e-21,3.8264e-21,-0.5220259251515784
1.2742,4.0548e-22,3.81e-21,0.10642519685039371
1.2749,-1.38392e-21,3.7693e-21,-0.367155705303372
1.2755,-5.4947999999999994e-21,3.9094999999999995e-21,-1.4054994244788337
1.2762,8.6394e-22,3.9556999999999995e-21,0.2184038223323306
1.2768,2.55156e-21,3.9855e-21,0.640210764019571
1.2774,9.6678e-22,3.9446999999999995e-21,0.2450832762947753
1.2781,-2.24998e-21,3.7973e-21,-0.5925210017644116
1.2787,2.2170399999999997e-21,3.970599999999999e-21,0.5583639752178512
1.2794,-1.84342e-21,3.9273e-21,-0.46938609222621136
1.28,-2.53059e-22,3.9306e-21,-0.06438177377499618
1.2806,-1.2438299999999999e-21,3.9273e-21,-0.31671377282102203
1.2813,1.45026e-21,3.908e-21,0.371100307062436
1.2819,-4.03962e-21,4.0276e-21,-1.0029844075876453
1.2826,3.89632e-21,3.9139e-21,0.995508316512941
1.2832,3.26034e-21,3.9328e-21,0.8290124084621644
1.2838,-5.85554e-21,3.9843999999999994e-21,-1.4696165043670315
1.2845,6.817399999999999e-21,3.9969e-21,1.705671895719182
1.2851,-6.538599999999999e-22,3.982599999999999e-21,-0.1641791794305228
1.2858,2.16426e-21,3.9377e-21,0.5496254158518933
1.2864,-5.1519199999999994e-21,3.977299999999999e-21,-1.295331003444548
1.287,-1.796e-21,4.013499999999999e-21,-0.4474897221876169
1.2877,-1.53186e-21,4.0974e-21,-0.3738614731293015
1.2883,-3.4601299999999997e-22,4.0524999999999996e-21,-0.085382603331277
1.289,-1.4307999999999999e-21,4.0443e-21,-0.35378186583586774
1.2896,-3.57978e-21,3.994199999999999e-21,-0.8962445546041762
1.2902,-8.89686e-21,4.0569e-21,-2.193019300451083
1.2909,-1.41262e-21,4.2062e-21,-0.3358423279920118
1.2915,-6.2636999999999996e-21,4.1242e-21,-1.5187672760777846
1.2922,-3.8812599999999996e-21,4.1163999999999995e-21,-0.9428772714021961
1.2928,-4.88684e-21,4.1108e-21,-1.1887807725990074
1.2934,-1.91432e-21,4.1220999999999995e-21,-0.46440406588874605
1.2941,-7.585379999999999e-21,4.243799999999999e-21,-1.787402799377916
1.2947,1.16594e-21,4.3936e-21,0.265372359796067
1.2954,5.7117799999999994e-21,4.322299999999999e-21,1.3214677370844228
1.296,-1.3042999999999998e-21,4.2986e-21,-0.3034243707253524
1.2966,-5.08688e-21,4.257199999999999e-21,-1.1948886592126282
1.2973,-1.11791e-21,4.2951e-21,-0.26027566296477384
1.2979,-2.46262e-21,4.2467e-21,-0.5798902677373019
1.2986,-5.99888e-21,4.304399999999999e-21,-1.39366229904284
1.2992,3.54224e-21,4.2974e-21,0.8242751431097873
1.2998,-2.6759399999999998e-21,4.2772999999999995e-21,-0.6256142893881654
1.3005,-6.7988e-21,4.3425999999999995e-21,-1.5656058582416066
1.3011,-5.48958e-21,4.2906e-21,-1.2794434344846874
1.3018,5.0995e-22,4.3382999999999996e-21,0.11754604338104789
1.3024,-2.88512e-21,4.2845e-21,-0.6733854592134438
1.303,-3.9021999999999995e-21,4.314799999999999e-21,-0.9043756373412442
1.3037,1.46614e-21,4.3875e-21,0.334162962962963
1.3043,5.5664599999999994e-21,4.3299999999999995e-21,1.2855565819861432
1.305,7.206999999999999e-22,4.3694e-21,0.16494255504188218
1.3056,2.80702e-21,4.440099999999999e-21,0.6321974730298868
1.3062,3.45244e-21,4.428099999999999e-21,0.7796662225333666
1.3069,2.6201799999999997e-21,4.4147999999999996e-21,0.5934991392588566
1.3075,-1.8191e-22,4.4381999999999995e-21,-0.040987337208778334
1.3082,-2.10616e-21,4.4802e-21,-0.4701040132136958
1.3088,-2.06184e-21,4.5321999999999995e-21,-0.45493137990379956
1.3094,-8.2929e-22,4.5211e-21,-0.18342659972130676
1.3101,-3.00218e-21,4.4654e-21,-0.6723205088010032
1.3107,-7.171959999999999e-21,4.548499999999999e-21,-1.57677476091019
1.3114,-6.268719999999999e-21,4.5394e-21,-1.3809578358373351
1.312,-6.6693e-21,4.5842e-21,-1.4548449020548841
1.3126,-5.51718e-21,4.6566e-21,-1.1848086586780053
1.3133,1.21966e-21,4.6837e-21,0.2604052351773171
1.3139,5.30178e-21,4.5073999999999994e-21,1.1762390735235393
1.3146,4.6787199999999996e-21,4.451899999999999e-21,1.0509490329971474
1.3152,7.4634e-22,4.5815999999999996e-21,0.16289942378208488
1.3158,-2.82774e-21,4.6092999999999994e-21,-0.6134857787516543
1.3165,3.2122999999999998e-21,4.6997e-21,0.6835117135136285
1.3171,2.4830199999999998e-21,4.761e-21,0.5215332913253518
1.3178,-3.12132e-22,4.6114999999999996e-21,-0.06768556868697821
1.3184,-3.712e-23,4.6997e-21,-0.007898376492116518
1.319,-1.967e-21,4.612999999999999e-21,-0.42640364188163893
1.3197,-4.6075e-22,4.7062e-21,-0.09790276656325698
1.3203,3.83696e-21,5.5441999999999996e-21,0.6920673857364453
1.321,1.9544e-21,5.160199999999999e-21,0.37874500988333787
1.3216,-5.0125799999999995e-21,4.725499999999999e-21,-1.0607512432546822
1.3222,2.9316399999999998e-21,4.625599999999999e-21,0.6337858872362505
1.3229,4.78668e-21,4.6074e-21,1.0389113165776795
1.3235,1.5825e-21,4.5370999999999994e-21,0.34879107800136655
1.3242,8.136399999999999e-22,4.5134999999999994e-21,0.18026808463498395
1.3248,-4.14194e-21,4.5118e-21,-0.9180238485748482
1.3254,-3.64122e-21,4.5109999999999996e-21,-0.8071868765240523
1.3261,6.37602e-21,4.5817e-21,1.391627561822031
1.3267,5.1957399999999994e-21,4.5382999999999995e-21,1.144864817222308
1.3274,-1.10395e-20,4.5429999999999994e-21,-2.430002201188642
1.328,-2.4279999999999997e-23,4.5586e-21,-0.005326196639319089
1.3286,1.27022e-21,4.5146e-21,0.28135825986798385
1.3293,-2.04844e-21,4.5358e-21,-0.45161603245293
1.3299,1.3773799999999999e-21,4.6068e-21,0.29898845185378137
1.3306,4.30012e-21,4.629499999999999e-21,0.92885192785398
1.3312,4.46864e-21,4.5065e-21,0.9915988017308333
1.3318,5.383999999999999e-22,4.542199999999999e-21,0.11853286953458676
1.3325,-2.3143999999999998e-21,4.5948e-21,-0.5036998345956298
1.3331,2.96792e-21,4.5095999999999995e-21,0.6581337590917156
1.3338,3.53776e-21,4.5612999999999994e-21,0.7756034463858988
1.3344,6.7640799999999994e-21,4.6869999999999995e-21,1.4431576701514828
1.335,-3.424599999999999e-21,4.5323999999999995e-21,-0.75558203159474
1.3357,-7.837399999999999e-22,4.5333999999999995e-21,-0.17288128115763005
1.3363,-3.31404e-21,4.4668e-21,-0.7419271066535328
1.337,6.3676e-22,4.4351e-21,0.14357286194223354
1.3376,5.39372e-21,4.541399999999999e-21,1.187677808605276
1.3382,2.74804e-21,4.523499999999999e-21,0.6075030396816625
1.3389,7.691979999999999e-21,4.5736999999999995e-21,1.6817849880840456
1.3395,5.2004e-22,4.5051e-21,0.11543361967547891
1.3402,8.82194e-21,4.467e-21,1.9749138124020595
1.3408,5.7816599999999995e-21,4.5258e-21,1.2774890627071456
1.3414,2.6983799999999998e-21,4.558099999999999e-21,0.5919966652771989
1.3421,6.889819999999999e-21,4.5254e-21,1.5224775710434435
1.3427,1.36885e-20,4.552799999999999e-21,3.0066113161131613
1.3434,1.8478e-22,4.5309999999999994e-21,0.04078128448466123
1.344,3.5425e-21,4.5911e-21,0.7716015769641262
1.3446,-1.0252e-21,4.505799999999999e-21,-0.22752896267033604
1.3453,-5.71734e-21,4.3893e-21,-1.3025630510559771
1.3459,4.13938e-21,4.4701e-21,0.9260150779624617
1.3466,5.3366199999999994e-21,4.4996e-21,1.1860209796426349
1.3472,6.5165399999999995e-21,4.6222999999999995e-21,1.409804642710339
1.3478,2.78076e-21,4.5606e-21,0.6097355611103802
1.3485,1.1877e-21,4.5982999999999995e-21,0.2582911075832373
1.3491,3.42012e-21,4.5429e-21,0.7528495014197979
1.3498,-2.5739399999999997e-21,4.5628999999999995e-21,-0.5641017773784216
1.3504,-8.12882e-21,4.516999999999999e-21,-1.799605933141466
1.351,-2.9248999999999997e-21,4.6643e-21,-0.6270823060266277
1.3517,3.3263e-22,4.5588e-21,0.0729643765903308
1.3523,-2.50774e-21,4.4385999999999996e-21,-0.5649844545577435
1.353,-2.6692999999999997e-21,4.4638e-21,-0.5979882611228101
1.3536,-2.26828e-21,4.4452999999999996e-21,-0.5102647740309991
1.3542,-3.86836e-21,4.565799999999999e-21,-0.8472469227736652
1.3549,4.6505e-22,4.5388999999999995e-21,0.1024587455110269
1.3555,-2.6483e-21,4.3995e-21,-0.6019547675872259
1.3562,-9.6349e-22,4.363599999999999e-21,-0.220801631680264
1.3568,-2.73774e-21,4.42e-21,-0.6193981900452489
1.3574,-5.51242e-21,4.4542e-21,-1.2375780162543217
1.3581,-2.92558e-21,4.4166e-21,-0.6624054702712494
1.3587,7.763039999999999e-21,4.1348e-21,1.8774886330656861
1.3594,1.8440999999999998e-22,3.3162999999999996e-21,0.05560715254952809
1.36,-3.44115e-22,3.1194999999999996e-21,-0.11031094726719026
1.3606,-1.69658e-21,3.1042999999999997e-21,-0.5465257868118417
1.3613,-1.95854e-21,3.1207999999999997e-21,-0.6275762624967958
1.3619,-1.36612e-21,3.1396999999999997e-21,-0.43511163486957355
1.3626,3.7834999999999997e-22,3.1243e-21,0.12109912620426976
1.3632,-2.856e-23,3.1178e-21,-0.00916030534351145
1.3638,1.2161e-22,3.1119e-21,0.03907901924869051
1.3645,2.0666e-21,3.0945e-21,0.6678300210050089
1.3651,2.31782e-21,3.0947e-21,0.7489643584192328
1.3658,3.5295599999999995e-21,3.0942e-21,1.1407019585030056
1.3664,-4.1426e-22,3.0274999999999998e-21,-0.13683236994219655
1.367,1.821e-21,3.0352e-21,0.5999604638903533
1.3677,-1.3508599999999998e-21,3.0528e-21,-0.44249868972746326
1.3683,-2.0630399999999997e-21,3.0390999999999998e-21,-0.6788325491099338
1.369,-1.7225e-21,2.9908999999999997e-21,-0.5759136046006219
1.3696,-2.9125799999999998e-21,3.0686999999999997e-21,-0.9491250366604751
1.3702,-1.6099599999999999e-21,3.1659e-21,-0.5085315392147572
1.3709,9.4628e-22,3.1848999999999996e-21,0.2971145090897674
1.3715,-4.6458999999999995e-22,3.0330999999999997e-21,-0.1531733210246942
1.3722,1.66254e-21,2.9857999999999998e-21,0.556815593810704
1.3728,-2.85704e-21,2.9825999999999996e-21,-0.957902501173473
1.3734,-6.845119999999999e-21,3.0370999999999996e-21,-2.2538342497777486
1.3741,-2.52517e-22,3.0086999999999997e-21,-0.08392893940904711
1.3747,1.90594e-21,2.9892999999999996e-21,0.6375873950423177
1.3754,2.2693799999999997e-21,3.0072999999999996e-21,0.7546237488777309
1.376,-8.9881e-22,3.0597999999999996e-21,-0.29374795738283555
1.3766,-3.10488e-21,3.023e-21,-1.0270856764803176
1.3773,-3.1856399999999997e-21,3.0033999999999997e-21,-1.060677898381834
1.3779,-2.2429999999999998e-23,3.1517999999999997e-21,-0.007116568310171965
1.3786,-2.28098e-21,3.0687999999999998e-21,-0.7432807612095934
1.3792,5.2386e-22,3.0238999999999995e-21,0.17323985581533782
1.3798,9.8526e-22,3.0127999999999996e-21,0.32702469463621886
1.3805,2.0024e-21,3.0119999999999995e-21,0.6648074369189908
1.3811,1.67562e-21,2.9927e-21,0.559902429244495
1.3818,9.3636e-22,3.0027999999999997e-21,0.31182895963767154
1.3824,3.17148e-21,2.9664999999999997e-21,1.069098263947413
1.383,2.5902e-21,2.9595999999999996e-21,0.8751858359237735
1.3837,1.0889999999999999e-23,2.9832999999999996e-21,0.003650320115308551
1.3843,2.8375599999999997e-21,2.9593999999999996e-21,0.9588294924646888
1.385,6.982e-23,2.9625999999999998e-21,0.02356713697427935
1.3856,-5.26168e-21,2.9384999999999998e-21,-1.7906006465883955
1.3862,-1.3874599999999999e-21,2.9481999999999996e-21,-0.47061257716572824
1.3869,-4.0279e-22,2.94e-21,-0.13700340136054423
1.3875,-2.2865e-21,2.8973999999999998e-21,-0.7891557948505556
1.3882,7.48614e-21,2.9590999999999996e-21,2.5298705687540135
1.3888,2.2953e-22,2.9141999999999997e-21,0.07876261066501956
1.3894,3.08558e-21,2.9137999999999997e-21,1.0589539433042763
1.3901,1.1978199999999999e-21,2.9322999999999998e-21,0.40849162773249664
1.3907,-1.73282e-22,2.9309999999999997e-21,-0.05912043671102013
1.3914,3.5867799999999996e-21,2.9210999999999998e-21,1.2278867549895587
1.392,-7.1065e-21,2.9114999999999996e-21,-2.4408380559848877
1.3926,1.29812e-21,2.9052999999999996e-21,0.44681100058513756
1.3933,3.99546e-21,2.9458e-21,1.356324258266006
1.3939,-1.3883199999999999e-21,2.9204999999999998e-21,-0.47537065570963877
1.3946,-2.5678799999999998e-21,2.9128999999999997e-21,-0.8815544646228844
1.3952,-3.2711599999999997e-21,2.9691e-21,-1.1017345323498704
1.3958,3.1478e-22,2.9179999999999996e-21,0.10787525702535986
1.3965,-2.0517999999999997e-21,2.8566e-21,-0.7182664706294195
1.3971,-7.6714e-22,2.8559e-21,-0.26861584789383386
1.3978,5.568299999999999e-22,2.8689e-21,0.1940918121928265
1.3984,3.1733799999999997e-21,2.9181999999999996e-21,1.0874443149886917
1.399,-4.3812999999999995e-22,2.988e-21,-0.14662985274431056
1.3997,1.7607399999999998e-21,2.9472999999999996e-21,0.5974077969667153
1.4003,2.88926e-21,2.9030999999999998e-21,0.9952326823051222
1.401,-3.1317999999999996e-21,2.9860999999999998e-21,-1.0487927396939152
1.4016,-1.5873e-22,2.9866e-21,-0.05314739168285006
1.4022,5.8888e-22,2.9130999999999997e-21,0.2021489135285435
1.4029,3.46368e-21,2.9581e-21,1.1709137622122308
1.4035,-2.1022e-21,2.9800999999999998e-21,-0.705412570047985
1.4042,1.51694e-21,3.0034999999999998e-21,0.5050574329948394
1.4048,2.70246e-21,2.9821e-21,0.9062271553603165
1.4054,1.98678e-21,3.0037999999999998e-21,0.6614221985485053
1.4061,-2.84468e-21,2.9682999999999998e-21,-0.9583532661792946
1.4067,-1.24483e-21,2.9844999999999997e-21,-0.41709834143072544
1.4074,5.837199999999999e-22,2.9284e-21,0.1993306925283431
1.408,3.1566999999999997e-21,2.9543999999999997e-21,1.068474140265367
1.4086,2.15692e-21,2.9736999999999998e-21,0.7253320778827723
1.4093,-5.8326399999999995e-21,2.9181999999999996e-21,-1.9987115345075732
1.4099,-3.52952e-21,2.9178999999999996e-21,-1.2096096507762433
1.4106,2.5566e-22,2.8982e-21,0.08821337381823201
1.4112,9.685399999999999e-22,2.8873e-21,0.3354483427423544
1.4118,-4.0447399999999995e-21,2.8940999999999996e-21,-1.3975812860647525
1.4125,-1.6620999999999999e-21,2.9566999999999998e-21,-0.5621469881962999
1.4131,-5.813999999999999e-22,2.9490999999999997e-21,-0.19714489166186294
1.4138,7.0534e-22,2.9710999999999996e-21,0.23740028945508398
1.4144,-4.1104e-22,2.9992e-21,-0.13704987996799148
1.415,3.668e-23,3.0167e-21,0.012158981668710843
1.4157,-2.61696e-21,2.9557999999999997e-21,-0.8853643683605116
1.4163,-5.09434e-21,2.9205999999999998e-21,-1.7442785728959804
1.417,-3.448599999999999e-21,2.952e-21,-1.1682249322493223
1.4176,-3.03488e-21,2.9198999999999997e-21,-1.0393780608924965
1.4182,-2.37982e-22,2.9587999999999996e-21,-0.08043193186426932
1.4189,-3.5973199999999996e-21,2.9759e-21,-1.2088175005880573
1.4195,-2.4333999999999998e-21,2.9759e-21,-0.817702207735475
1.4202,4.16114e-21,3.0548999999999996e-21,1.3621198729909327
1.4208,-6.614e-23,3.0742999999999997e-21,-0.021513840549068082
1.4214,-1.13808e-21,3.1061e-21,-0.36640159685779594
1.4221,-2.34948e-21,3.0628999999999998e-21,-0.767076953214274
1.4227,-3.68646e-21,3.0313999999999996e-21,-1.2160915748499044
1.4234,-6.1818199999999995e-21,3.0220999999999998e-21,-2.0455378710168426
1.424,5.5268e-22,3.0659999999999996e-21,0.18026092628832355
1.4246,1.5332199999999998e-21,3.0870999999999998e-21,0.4966538174986233
1.4253,4.23326e-21,3.1085999999999996e-21,1.3617898732548415
1.4259,-6.232e-23,3.1043999999999997e-21,-0.020074732637546708
1.4266,-1.29258e-21,3.1488999999999996e-21,-0.4104862015306933
1.4272,-2.61126e-21,3.1544999999999995e-21,-0.8277888730385166
1.4278,-1.62924e-21,3.1235e-21,-0.5216071714422923
1.4285,2.8259999999999997e-22,3.0846999999999996e-21,0.09161344701267546
1.4291,-1.2220199999999999e-21,3.1106999999999998e-21,-0.39284405439290193
1.4298,1.93886e-21,3.0885e-21,0.6277675246883601
1.4304,-1.9148e-22,3.0705e-21,-0.06236117896108126
1.431,8.606e-22,3.0982999999999997e-21,0.2777652260917277
1.4317,1.4623399999999999e-21,3.1334999999999997e-21,0.4666794319451093
1.4323,7.833999999999999e-23,3.1219999999999997e-21,0.02509288917360666
1.433,1.6285999999999998e-21,3.1269999999999997e-21,0.5208186760473297
1.4336,1.49662e-21,3.1550999999999996e-21,0.47434946594402716
1.4342,-2.1497299999999998e-22,3.1550999999999996e-21,-0.06813508288168363
1.4349,-3.92622e-21,3.1835e-21,-1.2333029684309722
1.4355,3.0507999999999997e-21,3.1558999999999996e-21,0.9666972971260179
1.4362,1.84734e-21,3.1335999999999997e-21,0.5895264232831249
1.4368,-7.701999999999999e-22,3.1381999999999996e-21,-0.24542731502134982
1.4374,8.127e-23,3.1664999999999995e-21,0.025665561345333966
1.4381,4.3973e-22,3.2446999999999996e-21,0.13552254445711467
1.4387,-2.02326e-21,3.2059999999999998e-21,-0.6310854647535871
1.4394,-7.19922e-21,3.2078999999999995e-21,-2.244215842139718
1.44,-5.2396999999999995e-21,3.2080999999999995e-21,-1.633272030173623
1.4406,3.33452e-21,3.2343999999999997e-21,1.0309547365817462
1.4413,-2.87484e-21,3.2358999999999998e-21,-0.8884205321548874
1.4419,-4.53012e-21,3.2057999999999998e-21,-1.4131012539771666
1.4426,-1.64918e-21,3.1594e-21,-0.5219915173767171
1.4432,-3.13246e-21,3.1484999999999995e-21,-0.9949055105605845
1.4438,-4.6729399999999994e-21,3.1637999999999997e-21,-1.477002338959479
1.4445,-3.0468e-21,3.1844999999999996e-21,-0.9567593028732926
1.4451,-4.02888e-21,3.1829e-21,-1.2657890602909299
1.4458,-1.46054e-21,3.1613999999999996e-21,-0.4619915227430886
1.4464,9.7278e-22,3.1952e-21,0.3044504256384577
1.447,-2.3724999999999997e-21,3.1981999999999997e-21,-0.741823525733225
1.4477,1.5893399999999999e-21,3.1746999999999997e-21,0.5006268308816582
1.4483,-1.4943399999999999e-21,3.1580999999999998e-21,-0.4731769101675058
1.449,-1.19871e-21,3.1745999999999997e-21,-0.3775940275940276
1.4496,-2.43988e-21,3.2019999999999995e-21,-0.7619862585883823
1.4502,-4.19146e-21,3.1484e-21,-1.3312984373014864
1.4509,-5.04412e-21,3.1606999999999995e-21,-1.5958869870598287
1.4515,-1.8004e-21,3.2993999999999997e-21,-0.5456749712068861
1.4522,-5.10806e-21,3.1969999999999996e-21,-1.5977666562402253
1.4528,-3.46064e-21,3.1881999999999998e-21,-1.0854526064864187
1.4534,-1.90552e-21,3.2054999999999998e-21,-0.5944532834191234
1.4541,6.297699999999999e-22,3.1587999999999998e-21,0.19937001392934026
1.4547,-6.46306e-21,3.1776e-21,-2.033943856998993
1.4554,-5.78402e-21,3.1085999999999996e-21,-1.8606510969568297
1.456,-1.03453e-21,3.0992999999999998e-21,-0.3337947278417707
1.4566,-1.87658e-21,3.0960999999999996e-21,-0.6061109137301768
1.4573,-2.4798099999999997e-22,3.1067e-21,-0.07982135384813467
1.4579,-2.7975199999999997e-21,3.0981999999999997e-21,-0.9029501000580983
1.4586,3.89402e-21,3.0950999999999995e-21,1.2581241316920295
1.4592,8.7274e-22,3.0552999999999996e-21,0.2856478905508461
1.4598,-2.95934e-21,3.1302e-21,-0.9454156283943519
1.4605,2.4537999999999998e-22,3.1652e-21,0.07752432705674207
1.4611,-1.25415e-21,3.1831e-21,-0.39400270176871605
1.4618,6.13426e-21,3.6218999999999994e-21,1.6936580247936168
1.4624,-9.6061e-22,3.2123999999999998e-21,-0.29903187647864526
1.463,1.4205999999999998e-21,3.0900999999999996e-21,0.45972622245234784
1.4637,-5.3563e-22,3.1040999999999997e-21,-0.1725556522019265
1.4643,-6.42e-22,3.1004e-21,-0.2070700554767127
1.465,5.5805999999999996e-21,3.0756999999999998e-21,1.8144162304516045
1.4656,1.3759199999999999e-21,3.1099999999999997e-21,0.44241800643086815
1.4662,1.78174e-21,3.0724999999999996e-21,0.5798991049633849
1.4669,-3.3032199999999998e-21,3.0752999999999998e-21,-1.0741130946574318
1.4675,2.1898999999999998e-21,3.0835999999999996e-21,0.7101764171747309
1.4682,6.0817e-22,3.1254999999999996e-21,0.19458326667733164
1.4688,5.1495e-22,3.1283999999999998e-21,0.1646049098580744
1.4694,2.64298e-21,3.0535e-21,0.8655575569019158
1.4701,-1.20129e-21,3.0442999999999997e-21,-0.3946030286108465
1.4707,8.1223999999999995e-22,3.0386999999999997e-21,0.26729851581268305
1.4714,-2.1449199999999998e-21,3.0683999999999997e-21,-0.6990353278581671
1.472,-6.5360999999999995e-21,3.1317999999999996e-21,-2.0870106647934095
1.4726,-2.6511799999999998e-21,3.1087999999999996e-21,-0.8527985074626866
1.4733,-1.1315099999999999e-21,3.1616999999999996e-21,-0.3578802542935762
1.4739,-4.5888199999999995e-21,3.0822e-21,-1.4888131853870612
1.4746,2.8620199999999997e-21,3.1386999999999997e-21,0.91184885462134
1.4752,8.1014e-22,3.0877e-21,0.26237652621692525
1.4758,2.71226e-21,3.0366999999999996e-21,0.893160338525373
1.4765,7.914599999999999e-21,3.2039999999999997e-21,2.4702247191011235
1.4771,7.801219999999999e-21,3.3345999999999996e-21,2.3394769987404787
1.4778,2.92866e-21,3.3011999999999998e-21,0.8871501272264631
1.4784,-3.97962e-21,3.1490999999999996e-21,-1.2637324949985713
1.479,3.3566999999999995e-21,3.1588999999999998e-21,1.062616733673114
1.4797,2.34534e-21,3.1289999999999998e-21,0.749549376797699
1.4803,1.14576e-21,3.0419999999999996e-21,0.37664694280078903
1.481,2.8403999999999996e-21,3.0604999999999996e-21,0.9280836464629962
1.4816,-3.24678e-21,3.0292e-21,-1.0718275452264625
1.4822,-3.11346e-21,3.0772e-21,-1.011783439490446
1.4829,6.53508e-21,3.1389999999999997e-21,2.0818986938515454
1.4835,-1.971e-21,3.1084999999999996e-21,-0.6340678783979412
1.4842,-2.5929199999999998e-22,3.0948e-21,-0.08378312007237947
1.4848,1.16526e-21,3.0544999999999996e-21,0.3814896055000819
1.4854,-3.73602e-21,3.0586e-21,-1.2214804158765449
1.4861,-1.63688e-21,3.0835999999999996e-21,-0.5308340900246465
1.4867,-5.223899999999999e-22,3.0241999999999996e-21,-0.17273659149527149
1.4874,-1.3464199999999999e-21,3.1062e-21,-0.43346210804198054
1.488,-5.678099999999999e-22,3.1395999999999997e-21,-0.1808542489489107
1.4886,-1.2043999999999999e-22,3.1462999999999998e-21,-0.0382798843085529
1.4893,-1.61454e-21,3.1613999999999996e-21,-0.5107041184285444
1.4899,-1.03217e-21,3.1104999999999998e-21,-0.3318341102716605
1.4906,2.6913199999999998e-21,3.0839999999999996e-21,0.8726718547341116
1.4912,6.5458e-22,3.0969999999999997e-21,0.21135938004520508
1.4918,9.2426e-22,3.0749999999999998e-21,0.3005723577235772
1.4925,-3.27415e-22,3.0963999999999996e-21,-0.10574053739826897
1.4931,-2.1335799999999998e-21,3.1051999999999998e-21,-0.687099059641891
1.4938,-2.77365e-22,3.1196999999999996e-21,-0.08890758726800654
1.4944,4.17138e-21,3.1387999999999997e-21,1.3289728558684848
1.495,2.0943999999999998e-21,3.1275999999999997e-21,0.6696508504923904
1.4957,4.5425e-22,3.0902999999999996e-21,0.1469922014043944
1.4963,-4.368e-22,3.0792999999999997e-21,-0.14185042055012503
1.497,2.4294e-21,3.0472e-21,0.7972564977684432
1.4976,-3.7359999999999995e-22,3.0535e-21,-0.12235140003274929
1.4982,-7.297999999999999e-22,3.0724999999999996e-21,-0.23752644426362898
1.4989,-1.12683e-21,3.0972999999999997e-21,-0.36381041552319765
1.4995,-3.7711e-22,3.0807999999999998e-21,-0.12240651778758765
1.5002,-2.46076e-21,3.112e-21,-0.79073264781491
1.5008,-1.70234e-21,3.1049999999999998e-21,-0.5482576489533011
1.5014,1.3240999999999998e-22,3.0872999999999998e-21,0.04288860816895021
1.5021,-9.6407e-22,3.0492999999999996e-21,-0.3161610861509199
1.5027,-3.43146e-21,3.0072999999999996e-21,-1.1410434609117814
1.5034,-4.34162e-21,3.0359999999999996e-21,-1.430046113306983
1.504,-2.2166e-21,3.1425999999999995e-21,-0.7053395277795457
1.5046,-1.90288e-21,3.1254999999999996e-21,-0.6088241881298992
1.5053,-3.6771399999999996e-21,3.1148999999999997e-21,-1.1805001765706764
