comparacion,gen,log2fc,pvalue,padj
PRDX1_sin_estimulo,Lct,0.0465,1.228e-01,2.756e-01
PRDX1_sin_estimulo,Mcm6,-0.165,1.320e-09,7.490e-08
PRDX1_sin_estimulo,Dars,-0.003,9.374e-01,9.676e-01
PRDX1_sin_estimulo,Cxcr4,0.162,1.282e-03,9.190e-03
PRDX1_sin_estimulo,Cd55,0.0599,3.140e-01,5.125e-01
PRDX1_sin_estimulo,Pfkfb2,0.2811,4.070e-05,5.771e-04
PRDX1_sin_estimulo,Yod1,-0.0206,7.298e-01,8.459e-01
PRDX1_sin_estimulo,AA986860,-0.0155,6.529e-01,7.928e-01
PRDX1_sin_estimulo,Fcmr,-0.1978,2.158e-03,1.387e-02
PRDX1_sin_estimulo,Il24,-0.0005,9.714e-01,9.841e-01
PRDX1_sin_estimulo,Il10,0.0116,3.308e-01,5.291e-01
PRDX1_sin_estimulo,Mapkapk2,-0.1241,8.360e-05,1.039e-03
PRDX1_sin_estimulo,Dyrk3,-0.0672,2.555e-01,4.477e-01
PRDX1_sin_estimulo,Eif2d,-0.1371,1.457e-03,1.015e-02
PRDX1_sin_estimulo,Rassf5,-0.0212,4.989e-01,6.796e-01
PRDX1_sin_estimulo,Ikbke,0.0556,2.053e-01,3.907e-01
PRDX1_sin_estimulo,Srgap2,-0.0357,3.575e-01,5.559e-01
PRDX1_sin_estimulo,Fam72a,-0.0777,1.988e-01,3.826e-01
PRDX1_sin_estimulo,Ctse,-0.1355,2.912e-02,9.986e-02
PRDX1_sin_estimulo,Slc41a1,0.0153,7.789e-01,8.772e-01
PRDX1_sin_estimulo,Rab29,0.0626,2.560e-01,4.482e-01
PRDX1_sin_estimulo,Nucks1,0.0498,1.725e-01,3.469e-01
PRDX1_sin_estimulo,Elk4,0.1749,6.458e-04,5.279e-03
PRDX1_sin_estimulo,Mfsd4,0.2115,2.528e-04,2.526e-03
PRDX1_sin_estimulo,Nuak2,0.0388,2.944e-01,4.916e-01
PRDX1_sin_estimulo,Tmcc2,0.0232,5.620e-01,7.266e-01
PRDX1_sin_estimulo,Dstyk,0.1718,6.847e-03,3.379e-02
PRDX1_sin_estimulo,Rbbp5,0.011,7.751e-01,8.749e-01
PRDX1_sin_estimulo,Tmem81,-0.0067,9.086e-01,9.528e-01
PRDX1_sin_estimulo,Mdm4,0.2929,1.540e-09,8.430e-08
PRDX1_sin_estimulo,Pik3c2b,-0.0935,1.158e-01,2.656e-01
PRDX1_sin_estimulo,Ppp1r15b,0.0998,5.639e-03,2.904e-02
PRDX1_sin_estimulo,Plekha6,0.0263,6.093e-01,7.604e-01
PRDX1_sin_estimulo,Sox13,0.0128,8.302e-01,9.093e-01
PRDX1_sin_estimulo,Snrpe,-0.0641,9.798e-02,2.371e-01
PRDX1_sin_estimulo,Zc3h11a,0.055,2.125e-01,4.001e-01
PRDX1_sin_estimulo,Zbed6,0.2679,2.050e-06,4.560e-05
PRDX1_sin_estimulo,Lax1,0.0225,6.351e-01,7.803e-01
PRDX1_sin_estimulo,Atp2b4,-0.1013,2.959e-02,1.009e-01
PRDX1_sin_estimulo,Btg2,-0.0828,1.379e-02,5.710e-02
PRDX1_sin_estimulo,Chit1,-0.0453,4.444e-01,6.344e-01
PRDX1_sin_estimulo,Tmem183a,0.1196,4.683e-03,2.536e-02
PRDX1_sin_estimulo,Cyb5r1,0.0907,1.253e-01,2.795e-01
PRDX1_sin_estimulo,Adipor1,-0.0271,3.716e-01,5.694e-01
PRDX1_sin_estimulo,Klhl12,0.1028,4.895e-02,1.457e-01
PRDX1_sin_estimulo,Rabif,0.0327,4.897e-01,6.727e-01
PRDX1_sin_estimulo,Kdm5b,-0.0422,2.584e-01,4.511e-01
PRDX1_sin_estimulo,Ppp1r12b,0.0784,1.867e-01,3.660e-01
PRDX1_sin_estimulo,Ube2t,0.0335,5.607e-01,7.263e-01
PRDX1_sin_estimulo,Ptprv,0.1534,1.149e-02,4.982e-02
PRDX1_sin_estimulo,Ptpn7,-0.0796,2.389e-03,1.504e-02
PRDX1_sin_estimulo,Arl8a,0.1178,1.686e-02,6.647e-02
PRDX1_sin_estimulo,Rnpep,-0.162,3.110e-07,8.940e-06
PRDX1_sin_estimulo,Timm17a,-0.0318,5.347e-01,7.074e-01
PRDX1_sin_estimulo,Ipo9,-0.1434,3.990e-05,5.683e-04
PRDX1_sin_estimulo,Nav1,-0.0421,2.716e-01,4.661e-01
PRDX1_sin_estimulo,Csrp1,-0.079,1.293e-02,5.424e-02
PRDX1_sin_estimulo,Phlda3,-0.2316,3.980e-05,5.669e-04
PRDX1_sin_estimulo,Tnni1,-0.0143,7.214e-01,8.403e-01
PRDX1_sin_estimulo,Lad1,-0.0383,4.568e-01,6.463e-01
PRDX1_sin_estimulo,Tmem9,-0.1091,5.900e-02,1.658e-01
PRDX1_sin_estimulo,Cacna1s,-0.2112,1.347e-03,9.551e-03
PRDX1_sin_estimulo,Kif21b,0.004,9.179e-01,9.583e-01
PRDX1_sin_estimulo,Camsap2,0.262,1.080e-05,1.911e-04
PRDX1_sin_estimulo,9230116N13Rik,0.0578,1.462e-01,3.105e-01
PRDX1_sin_estimulo,Ddx59,0.1013,9.375e-02,2.301e-01
PRDX1_sin_estimulo,Kif14,-0.0304,4.845e-01,6.682e-01
PRDX1_sin_estimulo,Zfp281,0.0951,2.643e-02,9.301e-02
PRDX1_sin_estimulo,Ptprc,-0.0891,1.552e-03,1.069e-02
PRDX1_sin_estimulo,Nek7,0.0394,2.288e-01,4.178e-01
PRDX1_sin_estimulo,2310009B15Rik,-0.0764,1.407e-01,3.029e-01
PRDX1_sin_estimulo,Dennd1b,-0.0481,2.161e-01,4.040e-01
PRDX1_sin_estimulo,Zbtb41,0.1731,2.068e-03,1.342e-02
PRDX1_sin_estimulo,Aspm,0.012,8.168e-01,9.003e-01
PRDX1_sin_estimulo,Cdc73,-0.1107,2.000e-02,7.550e-02
PRDX1_sin_estimulo,Glrx2,-0.105,7.895e-02,2.042e-01
PRDX1_sin_estimulo,Trove2,0.2227,6.330e-04,5.195e-03
PRDX1_sin_estimulo,Uchl5,-0.0627,1.929e-01,3.745e-01
PRDX1_sin_estimulo,Rgs2,0.1419,2.246e-02,8.247e-02
PRDX1_sin_estimulo,Rgs1,0.1208,3.333e-02,1.099e-01
PRDX1_sin_estimulo,Rgs18,0.0543,1.126e-01,2.600e-01
PRDX1_sin_estimulo,Ptgs2,0.4838,7.630e-05,9.655e-04
PRDX1_sin_estimulo,BC003331,0.0204,7.006e-01,8.259e-01
PRDX1_sin_estimulo,Tpr,0.0078,8.448e-01,9.177e-01
PRDX1_sin_estimulo,Ivns1abp,-0.0314,4.988e-01,6.796e-01
PRDX1_sin_estimulo,Swt1,0.1302,2.460e-02,8.844e-02
PRDX1_sin_estimulo,Trmt1l,0.0649,1.820e-01,3.602e-01
PRDX1_sin_estimulo,Rnf2,0.1174,1.736e-02,6.800e-02
PRDX1_sin_estimulo,Fam129a,-0.0046,9.018e-01,9.489e-01
PRDX1_sin_estimulo,Edem3,0.1322,2.756e-03,1.684e-02
PRDX1_sin_estimulo,1700025G04Rik,-0.0048,9.353e-01,9.666e-01
PRDX1_sin_estimulo,Tsen15,-0.2059,1.614e-03,1.104e-02
PRDX1_sin_estimulo,Rgl1,0.0992,3.167e-02,1.059e-01
PRDX1_sin_estimulo,Arpc5,-0.0472,8.128e-02,2.081e-01
PRDX1_sin_estimulo,Ncf2,0.1302,2.628e-02,9.271e-02
PRDX1_sin_estimulo,Smg7,-0.1323,3.353e-04,3.164e-03
PRDX1_sin_estimulo,Nmnat2,0.0038,9.432e-01,9.697e-01
PRDX1_sin_estimulo,Lamc2,0.0171,6.881e-01,8.174e-01
PRDX1_sin_estimulo,Lamc1,-0.1323,1.154e-02,4.996e-02
PRDX1_sin_estimulo,E330020D12Rik,0.0488,1.209e-01,2.730e-01
PRDX1_sin_estimulo,Dhx9,-0.1494,7.070e-08,2.540e-06
PRDX1_sin_estimulo,Npl,0.0267,4.506e-01,6.399e-01
PRDX1_sin_estimulo,Rgs8,-0.0478,3.875e-01,5.855e-01
PRDX1_sin_estimulo,Rgs16,-0.061,2.943e-01,4.916e-01
PRDX1_sin_estimulo,Rnasel,0.1548,6.404e-04,5.245e-03
PRDX1_sin_estimulo,Glul,-0.0821,5.296e-02,1.536e-01
PRDX1_sin_estimulo,Ier5,0.06,1.904e-01,3.707e-01
PRDX1_sin_estimulo,Mr1,-0.136,2.011e-02,7.574e-02
PRDX1_sin_estimulo,Stx6,0.0567,1.923e-01,3.736e-01
PRDX1_sin_estimulo,Xpr1,-0.073,6.338e-02,1.741e-01
PRDX1_sin_estimulo,Acbd6,-0.0721,7.470e-02,1.963e-01
PRDX1_sin_estimulo,Qsox1,-0.1595,9.720e-05,1.165e-03
PRDX1_sin_estimulo,Cep350,0.0653,2.423e-01,4.327e-01
PRDX1_sin_estimulo,Tor1aip1,-0.0195,6.393e-01,7.830e-01
PRDX1_sin_estimulo,Tor1aip2,0.1198,5.583e-03,2.884e-02
PRDX1_sin_estimulo,Soat1,-0.1229,2.146e-03,1.381e-02
PRDX1_sin_estimulo,Abl2,0.0379,4.640e-01,6.520e-01
PRDX1_sin_estimulo,Tor3a,-0.0445,3.907e-01,5.878e-01
PRDX1_sin_estimulo,Fam20b,-0.1049,6.666e-03,3.307e-02
PRDX1_sin_estimulo,Ralgps2,-0.0157,7.887e-01,8.834e-01
PRDX1_sin_estimulo,Rasal2,-0.0215,6.609e-01,7.987e-01
PRDX1_sin_estimulo,2810025M15Rik,0.0283,6.325e-01,7.783e-01
PRDX1_sin_estimulo,BC026585,-0.089,1.278e-01,2.837e-01
PRDX1_sin_estimulo,Rfwd2,0.0777,8.600e-02,2.162e-01
PRDX1_sin_estimulo,4930523C07Rik,0.1453,1.003e-03,7.575e-03
PRDX1_sin_estimulo,Mrps14,0.007,8.810e-01,9.379e-01
PRDX1_sin_estimulo,Cacybp,-0.0191,6.779e-01,8.097e-01
PRDX1_sin_estimulo,Rabgap1l,-0.0049,9.073e-01,9.520e-01
PRDX1_sin_estimulo,Rc3h1,0.1311,7.914e-03,3.779e-02
PRDX1_sin_estimulo,Serpinc1,-0.0044,9.119e-01,9.549e-01
PRDX1_sin_estimulo,Zbtb37,0.0621,2.975e-01,4.941e-01
PRDX1_sin_estimulo,Gas5,0.1494,5.315e-04,4.528e-03
PRDX1_sin_estimulo,Dars2,0.0455,3.662e-01,5.646e-01
PRDX1_sin_estimulo,Cenpl,0.0966,6.939e-02,1.865e-01
PRDX1_sin_estimulo,Klhl20,0.1551,2.459e-03,1.536e-02
PRDX1_sin_estimulo,Prdx6,-0.1483,6.360e-06,1.209e-04
PRDX1_sin_estimulo,Tnfsf4,-0.039,4.741e-01,6.588e-01
PRDX1_sin_estimulo,Fasl,0.0388,4.004e-01,5.965e-01
PRDX1_sin_estimulo,Suco,0.1394,5.889e-03,3.005e-02
PRDX1_sin_estimulo,Pigc,0.0395,4.962e-01,6.776e-01
PRDX1_sin_estimulo,Dnm3,0.1155,5.664e-02,1.613e-01
PRDX1_sin_estimulo,Mettl13,-0.0226,6.738e-01,8.066e-01
PRDX1_sin_estimulo,Vamp4,0.1074,5.202e-02,1.518e-01
PRDX1_sin_estimulo,Prrc2c,-0.0791,1.684e-01,3.414e-01
PRDX1_sin_estimulo,Gorab,-0.0209,7.201e-01,8.393e-01
PRDX1_sin_estimulo,Kifap3,0.2072,2.724e-04,2.669e-03
PRDX1_sin_estimulo,Scyl3,-0.082,5.618e-02,1.603e-01
PRDX1_sin_estimulo,BC055324,-0.0226,6.696e-01,8.041e-01
PRDX1_sin_estimulo,Mettl18,0.0457,4.424e-01,6.323e-01
PRDX1_sin_estimulo,Sell,-0.0486,1.697e-01,3.432e-01
PRDX1_sin_estimulo,Selp,-0.022,7.003e-01,8.259e-01
PRDX1_sin_estimulo,Slc19a2,-0.0273,5.993e-01,7.536e-01
PRDX1_sin_estimulo,Ccdc181,-0.0005,9.932e-01,9.964e-01
PRDX1_sin_estimulo,Blzf1,0.0874,1.408e-01,3.030e-01
PRDX1_sin_estimulo,Nme7,0.0967,7.739e-02,2.016e-01
PRDX1_sin_estimulo,Atp1b1,-0.1746,5.745e-03,2.942e-02
PRDX1_sin_estimulo,Xcl1,-0.1287,3.670e-02,1.181e-01
PRDX1_sin_estimulo,Tbx19,0.0437,3.361e-01,5.346e-01
PRDX1_sin_estimulo,Sft2d2,0.0432,2.348e-01,4.244e-01
PRDX1_sin_estimulo,Tiprl,-0.0159,7.057e-01,8.295e-01
PRDX1_sin_estimulo,Dcaf6,0.2198,3.810e-04,3.498e-03
PRDX1_sin_estimulo,Mpc2,-0.0764,1.392e-01,3.008e-01
PRDX1_sin_estimulo,Rcsd1,0.0208,4.988e-01,6.796e-01
PRDX1_sin_estimulo,Creg1,-0.0608,2.751e-01,4.697e-01
PRDX1_sin_estimulo,Cd247,-0.0763,1.638e-02,6.502e-02
PRDX1_sin_estimulo,Pou2f1,0.0189,7.285e-01,8.453e-01
PRDX1_sin_estimulo,Tada1,0.007,8.872e-01,9.409e-01
PRDX1_sin_estimulo,Pogk,0.0518,3.790e-01,5.767e-01
PRDX1_sin_estimulo,Fam78b,0.0395,4.385e-01,6.291e-01
PRDX1_sin_estimulo,Uck2,-0.1636,2.430e-04,2.456e-03
PRDX1_sin_estimulo,Tmco1,-0.0276,5.699e-01,7.327e-01
PRDX1_sin_estimulo,Aldh9a1,-0.1032,2.751e-03,1.683e-02
PRDX1_sin_estimulo,Mgst3,0.012,8.401e-01,9.146e-01
PRDX1_sin_estimulo,Nuf2,0.077,6.275e-02,1.730e-01
PRDX1_sin_estimulo,Hsd17b7,0.267,2.470e-06,5.340e-05
PRDX1_sin_estimulo,Uap1,0.1249,9.990e-03,4.498e-02
PRDX1_sin_estimulo,Uhmk1,0.0944,6.061e-02,1.686e-01
PRDX1_sin_estimulo,Sh2d1b1,-0.0751,1.547e-01,3.220e-01
PRDX1_sin_estimulo,Atf6,0.0559,1.882e-01,3.680e-01
PRDX1_sin_estimulo,Dusp12,-0.0174,7.683e-01,8.713e-01
PRDX1_sin_estimulo,Fcrla,-0.1334,1.185e-02,5.093e-02
PRDX1_sin_estimulo,Fcgr2b,0.0838,1.393e-01,3.008e-01
PRDX1_sin_estimulo,Fcgr4,0.0055,8.785e-01,9.363e-01
PRDX1_sin_estimulo,Fcgr3,-0.1331,5.181e-03,2.736e-02
PRDX1_sin_estimulo,Cfap126,-0.0491,1.941e-01,3.762e-01
PRDX1_sin_estimulo,Sdhc,-0.1453,1.804e-04,1.940e-03
PRDX1_sin_estimulo,Tomm40l,-0.047,3.977e-01,5.939e-01
PRDX1_sin_estimulo,Fcer1g,0.0668,2.381e-01,4.281e-01
PRDX1_sin_estimulo,Ndufs2,-0.0279,3.345e-01,5.329e-01
PRDX1_sin_estimulo,B4galt3,0.101,6.518e-02,1.778e-01
PRDX1_sin_estimulo,Ppox,-0.1137,6.136e-02,1.702e-01
PRDX1_sin_estimulo,Usp21,0.0218,6.776e-01,8.096e-01
PRDX1_sin_estimulo,Ufc1,-0.0983,8.810e-03,4.095e-02
PRDX1_sin_estimulo,Dedd,0.002,9.627e-01,9.794e-01
PRDX1_sin_estimulo,Nit1,-0.0841,1.178e-01,2.681e-01
PRDX1_sin_estimulo,Pfdn2,-0.0575,2.875e-01,4.842e-01
PRDX1_sin_estimulo,Klhdc9,-0.0443,3.565e-01,5.549e-01
PRDX1_sin_estimulo,Arhgap30,0.0054,8.558e-01,9.233e-01
PRDX1_sin_estimulo,Usf1,-0.0299,5.110e-01,6.899e-01
PRDX1_sin_estimulo,Tstd1,0.0821,4.013e-02,1.258e-01
PRDX1_sin_estimulo,F11r,0.1142,2.348e-02,8.544e-02
PRDX1_sin_estimulo,Alyref2,-0.031,5.716e-01,7.341e-01
PRDX1_sin_estimulo,Cd244,-0.0494,4.087e-01,6.029e-01
PRDX1_sin_estimulo,Ly9,0.0329,3.901e-01,5.875e-01
PRDX1_sin_estimulo,Slamf7,-0.0064,8.988e-01,9.471e-01
PRDX1_sin_estimulo,Cd48,-0.1902,2.710e-05,4.097e-04
PRDX1_sin_estimulo,Slamf1,-0.2696,2.970e-06,6.300e-05
PRDX1_sin_estimulo,Cd84,-0.0247,5.232e-01,6.990e-01
PRDX1_sin_estimulo,Slamf6,-0.0483,3.113e-01,5.095e-01
PRDX1_sin_estimulo,Ncstn,-0.1447,3.982e-04,3.614e-03
PRDX1_sin_estimulo,Copa,-0.0689,1.952e-03,1.283e-02
PRDX1_sin_estimulo,Pex19,-0.0816,6.095e-02,1.693e-01
PRDX1_sin_estimulo,Dcaf8,-0.0557,1.368e-01,2.973e-01
PRDX1_sin_estimulo,Pea15a,0.123,1.394e-02,5.756e-02
PRDX1_sin_estimulo,Igsf8,-0.1382,1.688e-02,6.652e-02
PRDX1_sin_estimulo,Pigm,-0.0464,3.393e-01,5.375e-01
PRDX1_sin_estimulo,Igsf9,0.0398,2.135e-01,4.011e-01
PRDX1_sin_estimulo,Tagln2,-0.1211,1.080e-06,2.590e-05
PRDX1_sin_estimulo,Fcrl6,-0.0174,7.287e-01,8.455e-01
PRDX1_sin_estimulo,Dusp23,0.0513,1.836e-01,3.625e-01
PRDX1_sin_estimulo,Aim2,0.0441,3.380e-01,5.366e-01
PRDX1_sin_estimulo,BC094916,0.0655,2.446e-01,4.354e-01
PRDX1_sin_estimulo,Pydc4,-0.0259,5.354e-01,7.080e-01
PRDX1_sin_estimulo,Pyhin1,0.0103,8.362e-01,9.123e-01
PRDX1_sin_estimulo,Pydc3,-0.1362,2.588e-02,9.154e-02
PRDX1_sin_estimulo,Ifi204,0.1335,1.744e-02,6.815e-02
PRDX1_sin_estimulo,Mndal,0.134,5.924e-03,3.019e-02
PRDX1_sin_estimulo,Mnda,0.0338,3.023e-01,4.996e-01
PRDX1_sin_estimulo,Ifi203,-0.0178,7.277e-01,8.449e-01
PRDX1_sin_estimulo,Ifi202b,0.0093,8.374e-01,9.128e-01
PRDX1_sin_estimulo,Fh1,-0.0569,1.057e-01,2.497e-01
PRDX1_sin_estimulo,Kmo,0.0367,3.643e-01,5.629e-01
PRDX1_sin_estimulo,Opn3,0.0405,3.991e-01,5.955e-01
PRDX1_sin_estimulo,Chml,0.1757,5.390e-03,2.815e-02
PRDX1_sin_estimulo,Exo1,-0.1844,1.802e-04,1.939e-03
PRDX1_sin_estimulo,Cep170,0.1264,6.493e-03,3.236e-02
PRDX1_sin_estimulo,Sdccag8,0.0867,1.052e-01,2.489e-01
PRDX1_sin_estimulo,Hmga2-ps1,0.0291,3.992e-01,5.955e-01
PRDX1_sin_estimulo,Akt3,0.1612,5.760e-04,4.832e-03
PRDX1_sin_estimulo,Zbtb18,0.2136,7.404e-04,5.919e-03
PRDX1_sin_estimulo,Adss,-0.0649,5.934e-02,1.664e-01
PRDX1_sin_estimulo,Desi2,0.1324,4.596e-04,4.040e-03
PRDX1_sin_estimulo,Cox20,0.0136,8.120e-01,8.971e-01
PRDX1_sin_estimulo,Hnrnpu,-0.1483,1.280e-09,7.300e-08
PRDX1_sin_estimulo,Efcab2,0.1005,6.425e-02,1.759e-01
PRDX1_sin_estimulo,Smyd3,0.0801,1.836e-01,3.625e-01
PRDX1_sin_estimulo,Tfb2m,-0.082,1.383e-01,2.994e-01
PRDX1_sin_estimulo,Cnst,-0.0335,4.632e-01,6.518e-01
PRDX1_sin_estimulo,Sccpdh,0.3266,1.840e-05,3.024e-04
PRDX1_sin_estimulo,Ahctf1,0.0269,4.888e-01,6.719e-01
PRDX1_sin_estimulo,Cdc42bpa,0.0857,1.500e-01,3.155e-01
PRDX1_sin_estimulo,Adck3,0.0004,9.947e-01,9.971e-01
PRDX1_sin_estimulo,Psen2,-0.0321,5.078e-01,6.870e-01
PRDX1_sin_estimulo,Gm5069,0.0778,2.390e-02,8.635e-02
PRDX1_sin_estimulo,Itpkb,-0.0531,2.038e-01,3.889e-01
PRDX1_sin_estimulo,Parp1,-0.0384,2.208e-01,4.085e-01
PRDX1_sin_estimulo,Lin9,0.0571,3.204e-01,5.192e-01
PRDX1_sin_estimulo,Acbd3,0.1321,6.892e-03,3.396e-02
PRDX1_sin_estimulo,H3f3a,-0.0393,1.898e-01,3.699e-01
PRDX1_sin_estimulo,Sde2,0.0426,3.094e-01,5.072e-01
PRDX1_sin_estimulo,Pycr2,-0.2409,2.440e-08,9.820e-07
PRDX1_sin_estimulo,Tmem63a,0.0473,3.228e-01,5.220e-01
PRDX1_sin_estimulo,Ephx1,-0.1152,5.206e-02,1.519e-01
PRDX1_sin_estimulo,Nvl,-0.0809,3.140e-02,1.053e-01
PRDX1_sin_estimulo,Cnih4,-0.0611,2.257e-01,4.140e-01
PRDX1_sin_estimulo,Wdr26,0.0584,1.374e-02,5.690e-02
PRDX1_sin_estimulo,Lbr,-0.1118,1.937e-04,2.063e-03
PRDX1_sin_estimulo,Srp9,0.1573,4.890e-04,4.260e-03
PRDX1_sin_estimulo,Degs1,0.0869,3.286e-02,1.089e-01
PRDX1_sin_estimulo,Fbxo28,-0.0082,8.507e-01,9.204e-01
PRDX1_sin_estimulo,Trp53bp2,0.0083,8.732e-01,9.335e-01
PRDX1_sin_estimulo,Capn2,0.0356,2.605e-01,4.538e-01
PRDX1_sin_estimulo,1700056E22Rik,0.0697,1.536e-01,3.205e-01
PRDX1_sin_estimulo,Dusp10,0.0056,9.150e-01,9.569e-01
PRDX1_sin_estimulo,Hlx,0.0394,2.651e-01,4.590e-01
PRDX1_sin_estimulo,2002-03-01 00:00:00,-0.0441,3.354e-01,5.339e-01
PRDX1_sin_estimulo,Rab3gap2,-0.1107,1.799e-02,6.970e-02
PRDX1_sin_estimulo,Iars2,-0.0829,2.053e-02,7.699e-02
PRDX1_sin_estimulo,Bpnt1,0.0777,1.763e-01,3.521e-01
PRDX1_sin_estimulo,Eprs,-0.163,5.050e-07,1.370e-05
PRDX1_sin_estimulo,Tgfb2,0.0157,6.701e-01,8.043e-01
PRDX1_sin_estimulo,Rrp15,-0.1802,1.642e-03,1.116e-02
PRDX1_sin_estimulo,Gpatch2,0.1718,4.731e-03,2.556e-02
PRDX1_sin_estimulo,Kctd3,0.1312,2.064e-02,7.735e-02
PRDX1_sin_estimulo,Cenpf,0.0245,6.337e-01,7.792e-01
PRDX1_sin_estimulo,Ptpn14,-0.0614,2.120e-01,3.996e-01
PRDX1_sin_estimulo,Smyd2,-0.2494,9.040e-07,2.230e-05
PRDX1_sin_estimulo,Rps6kc1,0.0425,4.389e-01,6.293e-01
PRDX1_sin_estimulo,Angel2,0.0843,6.363e-02,1.746e-01
PRDX1_sin_estimulo,Mfsd7b,0.0897,9.257e-02,2.287e-01
PRDX1_sin_estimulo,Tatdn3,0.0283,6.324e-01,7.783e-01
PRDX1_sin_estimulo,Nsl1,0.0531,2.421e-01,4.327e-01
PRDX1_sin_estimulo,Batf3,-0.0102,8.594e-01,9.255e-01
PRDX1_sin_estimulo,Atf3,0.0865,1.538e-01,3.208e-01
PRDX1_sin_estimulo,Nenf,-0.0679,2.535e-01,4.457e-01
PRDX1_sin_estimulo,Tmem206,0.0408,4.588e-01,6.482e-01
PRDX1_sin_estimulo,Ppp2r5a,-0.0668,6.338e-02,1.741e-01
PRDX1_sin_estimulo,Dtl,-0.0927,2.840e-02,9.810e-02
PRDX1_sin_estimulo,Ints7,0.0244,4.929e-01,6.750e-01
PRDX1_sin_estimulo,Lpgat1,0.1564,3.581e-04,3.328e-03
PRDX1_sin_estimulo,Nek2,-0.0174,6.544e-01,7.937e-01
PRDX1_sin_estimulo,Slc30a1,0.2464,1.533e-04,1.705e-03
PRDX1_sin_estimulo,Rd3,-0.0328,3.685e-01,5.666e-01
PRDX1_sin_estimulo,Traf5,0.0179,7.520e-01,8.606e-01
PRDX1_sin_estimulo,Rcor3,0.1213,3.502e-02,1.142e-01
PRDX1_sin_estimulo,Hhat,-0.0757,1.876e-01,3.670e-01
PRDX1_sin_estimulo,Diexf,-0.0101,8.523e-01,9.211e-01
PRDX1_sin_estimulo,Irf6,0.0199,7.193e-01,8.390e-01
PRDX1_sin_estimulo,A130010J15Rik,0.0312,5.808e-01,7.406e-01
PRDX1_sin_estimulo,Traf3ip3,-0.0536,9.911e-02,2.387e-01
PRDX1_sin_estimulo,Hsd11b1,-0.0326,5.837e-01,7.430e-01
PRDX1_sin_estimulo,Lamb3,-0.46,8.930e-09,4.040e-07
PRDX1_sin_estimulo,Cr1l,-0.0321,4.039e-01,5.989e-01
PRDX1_sin_estimulo,Cnksr3,-0.0611,2.749e-01,4.696e-01
PRDX1_sin_estimulo,Ipcef1,-0.0701,7.190e-02,1.914e-01
PRDX1_sin_estimulo,Mtrf1l,0.0374,5.282e-01,7.023e-01
PRDX1_sin_estimulo,Fbxo5,0.0088,8.313e-01,9.098e-01
PRDX1_sin_estimulo,Syne1,0.1114,3.659e-02,1.178e-01
PRDX1_sin_estimulo,Esr1,0.0006,9.907e-01,9.949e-01
PRDX1_sin_estimulo,Armt1,0.1598,4.645e-03,2.521e-02
PRDX1_sin_estimulo,Zbtb2,-0.0178,7.045e-01,8.287e-01
PRDX1_sin_estimulo,Akap12,0.0477,4.132e-01,6.063e-01
PRDX1_sin_estimulo,Mthfd1l,-0.1142,2.127e-04,2.209e-03
PRDX1_sin_estimulo,Lrp11,0.1989,2.294e-03,1.456e-02
PRDX1_sin_estimulo,Pcmt1,0.0833,1.895e-02,7.245e-02
PRDX1_sin_estimulo,A630066F11Rik,0.0063,8.783e-01,9.362e-01
PRDX1_sin_estimulo,Nup43,-0.084,1.134e-01,2.614e-01
PRDX1_sin_estimulo,BC020402,0.0405,2.162e-01,4.040e-01
PRDX1_sin_estimulo,Lats1,0.0238,6.217e-01,7.702e-01
PRDX1_sin_estimulo,Katna1,0.0624,1.804e-01,3.580e-01
PRDX1_sin_estimulo,Ginm1,-0.0025,9.631e-01,9.795e-01
PRDX1_sin_estimulo,Ppil4,0.0564,2.329e-01,4.224e-01
PRDX1_sin_estimulo,Zc3h12d,0.0971,1.110e-02,4.842e-02
PRDX1_sin_estimulo,Tab2,-0.0297,3.907e-01,5.878e-01
PRDX1_sin_estimulo,Ust,-0.0112,8.360e-01,9.123e-01
PRDX1_sin_estimulo,Stxbp5,-0.014,7.284e-01,8.452e-01
PRDX1_sin_estimulo,Rab32,0.049,4.019e-01,5.976e-01
PRDX1_sin_estimulo,Shprh,0.1565,7.872e-04,6.210e-03
PRDX1_sin_estimulo,Fbxo30,0.1908,1.930e-03,1.274e-02
PRDX1_sin_estimulo,Epm2a,0.0355,2.237e-01,4.118e-01
PRDX1_sin_estimulo,Utrn,0.1293,1.585e-02,6.340e-02
PRDX1_sin_estimulo,Stx11,0.1483,1.794e-03,1.199e-02
PRDX1_sin_estimulo,Sf3b5,-0.0567,1.713e-01,3.455e-01
PRDX1_sin_estimulo,Ltv1,-0.1077,4.291e-02,1.323e-01
PRDX1_sin_estimulo,Phactr2,-0.018,7.197e-01,8.391e-01
PRDX1_sin_estimulo,Fuca2,-0.1014,2.330e-02,8.502e-02
PRDX1_sin_estimulo,Pex3,-0.0226,6.946e-01,8.225e-01
PRDX1_sin_estimulo,Adat2,0.0083,8.861e-01,9.405e-01
PRDX1_sin_estimulo,Aig1,0.0656,2.733e-01,4.676e-01
PRDX1_sin_estimulo,Hivep2,0.0667,1.765e-01,3.524e-01
PRDX1_sin_estimulo,Vta1,0.0333,4.956e-01,6.770e-01
PRDX1_sin_estimulo,Cited2,0.0651,1.593e-01,3.290e-01
PRDX1_sin_estimulo,Txlnb,-0.0656,8.492e-02,2.144e-01
PRDX1_sin_estimulo,Heca,0.1542,2.348e-04,2.395e-03
