individual_id,country,lat,lon,date_bp,region,unrelated,coverage,data_source
RKC026,Hungary,47.075,20.226,1225.0,C,1,4.61,1. Previously published data (ancient)
RKC029,Hungary,47.075,20.226,1175.0,C,0,1.96,1. Previously published data (ancient)
RKC032,Hungary,47.075,20.226,1193.0,C,1,7.21,1. Previously published data (ancient)
RKC035,Hungary,47.075,20.226,1175.0,C,0,5.73,1. Previously published data (ancient)
RKC040,Hungary,47.075,20.226,1225.0,C,1,4.02,1. Previously published data (ancient)
RKC041,Hungary,47.075,20.226,1187.0,C,1,5.25,1. Previously published data (ancient)
RKC042,Hungary,47.075,20.226,1226.0,C,1,7.92,1. Previously published data (ancient)
RKC043,Hungary,47.075,20.226,1175.0,C,0,7.13,1. Previously published data (ancient)
RKC048,Hungary,47.075,20.226,1175.0,C,1,3.38,1. Previously published data (ancient)
RKC049,Hungary,47.075,20.226,1198.0,C,1,7.22,1. Previously published data (ancient)
RKF002,Hungary,47.075,20.226,1175.0,C,0,1.92,1. Previously published data (ancient)
RKF006,Hungary,47.075,20.226,1175.0,C,1,2.12,1. Previously published data (ancient)
RKF011,Hungary,47.075,20.226,1175.0,C,0,1.19,1. Previously published data (ancient)
RKF023,Hungary,47.075,20.226,1175.0,C,1,2.76,1. Previously published data (ancient)
RKF026,Hungary,47.075,20.226,1213.0,C,1,5.46,1. Previously published data (ancient)
RKF027,Hungary,47.075,20.226,1213.0,C,0,2.42,1. Previously published data (ancient)
RKF034,Hungary,47.075,20.226,1175.0,C,0,2.87,1. Previously published data (ancient)
RKF037,Hungary,47.075,20.226,1175.0,C,1,4.55,1. Previously published data (ancient)
RKF051,Hungary,47.075,20.226,1213.0,C,1,4.82,1. Previously published data (ancient)
RKF054,Hungary,47.075,20.226,1300.0,C,1,3.77,1. Previously published data (ancient)
RKF057,Hungary,47.075,20.226,1300.0,C,1,2.83,1. Previously published data (ancient)
RKF066,Hungary,47.075,20.226,1325.0,C,1,3.31,1. Previously published data (ancient)
RKF069,Hungary,47.075,20.226,1328.0,C,1,1.91,1. Previously published data (ancient)
RKF072,Hungary,47.075,20.226,1300.0,C,1,2.27,1. Previously published data (ancient)
RKF091,Hungary,47.075,20.226,1300.0,C,1,3.83,1. Previously published data (ancient)
RKF099,Hungary,47.075,20.226,1225.0,C,0,1.57,1. Previously published data (ancient)
RKF104,Hungary,47.075,20.226,1175.0,C,0,3.54,1. Previously published data (ancient)
RKF113,Hungary,47.075,20.226,1325.0,C,0,1.91,1. Previously published data (ancient)
RKF115,Hungary,47.075,20.226,1325.0,C,1,1.55,1. Previously published data (ancient)
RKF116,Hungary,47.075,20.226,1325.0,C,1,3.64,1. Previously published data (ancient)
RKF120,Hungary,47.075,20.226,1175.0,C,0,1.79,1. Previously published data (ancient)
RKF134,Hungary,47.075,20.226,1300.0,C,1,5.07,1. Previously published data (ancient)
RKF136,Hungary,47.075,20.226,1175.0,C,1,2.74,1. Previously published data (ancient)
RKF137,Hungary,47.075,20.226,1344.0,C,1,1.35,1. Previously published data (ancient)
RKF143,Hungary,47.075,20.226,1225.0,C,0,4.26,1. Previously published data (ancient)
RKF150,Hungary,47.075,20.226,1175.0,C,1,4.12,1. Previously published data (ancient)
RKF151,Hungary,47.075,20.226,1175.0,C,1,3.8,1. Previously published data (ancient)
RKF158,Hungary,47.075,20.226,1175.0,C,0,1.24,1. Previously published data (ancient)
RKF160,Hungary,47.075,20.226,1175.0,C,0,4.48,1. Previously published data (ancient)
RKF165,Hungary,47.075,20.226,1213.0,C,1,4.21,1. Previously published data (ancient)
RKF169,Hungary,47.075,20.226,1175.0,C,1,2.52,1. Previously published data (ancient)
RKF170,Hungary,47.075,20.226,1213.0,C,1,4.62,1. Previously published data (ancient)
RKF172,Hungary,47.075,20.226,1343.0,C,0,1.97,1. Previously published data (ancient)
RKF175,Hungary,47.075,20.226,1325.0,C,1,1.9,1. Previously published data (ancient)
RKF183,Hungary,47.075,20.226,1325.0,C,1,4.38,1. Previously published data (ancient)
RKF188,Hungary,47.075,20.226,1300.0,C,1,4.96,1. Previously published data (ancient)
RKF191,Hungary,47.075,20.226,1175.0,C,1,3.03,1. Previously published data (ancient)
RKF192,Hungary,47.075,20.226,1175.0,C,1,5.48,1. Previously published data (ancient)
RKF199,Hungary,47.075,20.226,1175.0,C,1,2.09,1. Previously published data (ancient)
RKF202,Hungary,47.075,20.226,1300.0,C,1,2.46,1. Previously published data (ancient)
RKF207,Hungary,47.075,20.226,1325.0,C,0,1.43,1. Previously published data (ancient)
RKF208,Hungary,47.075,20.226,1213.0,C,1,4.23,1. Previously published data (ancient)
RKF217,Hungary,47.075,20.226,1213.0,C,1,4.61,1. Previously published data (ancient)
RKF222,Hungary,47.075,20.226,1175.0,C,1,4.54,1. Previously published data (ancient)
RKF223,Hungary,47.075,20.226,1300.0,C,1,3.81,1. Previously published data (ancient)
RKF224,Hungary,47.075,20.226,1300.0,C,1,3.38,1. Previously published data (ancient)
RKF241,Hungary,47.075,20.226,1213.0,C,1,4.42,1. Previously published data (ancient)
RKF243,Hungary,47.075,20.226,1213.0,C,1,4.06,1. Previously published data (ancient)
RKF245,Hungary,47.075,20.226,1213.0,C,1,2.13,1. Previously published data (ancient)
RKF246,Hungary,47.075,20.226,1213.0,C,1,2.51,1. Previously published data (ancient)
RKF247,Hungary,47.075,20.226,1213.0,C,1,2.16,1. Previously published data (ancient)
RKF248,Hungary,47.075,20.226,1213.0,C,1,5.19,1. Previously published data (ancient)
RKF250,Hungary,47.075,20.226,1213.0,C,0,5.48,1. Previously published data (ancient)
RKF253,Hungary,47.075,20.226,1213.0,C,0,2.19,1. Previously published data (ancient)
RKF254,Hungary,47.075,20.226,1213.0,C,0,6.08,1. Previously published data (ancient)
RKF255,Hungary,47.075,20.226,1213.0,C,1,3.73,1. Previously published data (ancient)
RKF256,Hungary,47.075,20.226,1213.0,C,0,4.89,1. Previously published data (ancient)
RKF258,Hungary,47.075,20.226,1213.0,C,0,3.02,1. Previously published data (ancient)
RKF259,Hungary,47.075,20.226,1213.0,C,1,7.1,1. Previously published data (ancient)
RKF260,Hungary,47.075,20.226,1213.0,C,1,4.89,1. Previously published data (ancient)
RKF262,Hungary,47.075,20.226,1213.0,C,1,5.14,1. Previously published data (ancient)
RKF263,Hungary,47.075,20.226,1213.0,C,1,4.06,1. Previously published data (ancient)
RKF265,Hungary,47.075,20.226,1213.0,C,1,2.22,1. Previously published data (ancient)
RKF266,Hungary,47.075,20.226,1213.0,C,1,2.77,1. Previously published data (ancient)
RKF268,Hungary,47.075,20.226,1213.0,C,0,1.15,1. Previously published data (ancient)
RKF270,Hungary,47.075,20.226,1213.0,C,1,4.44,1. Previously published data (ancient)
RKF271,Hungary,47.075,20.226,1213.0,C,0,1.9,1. Previously published data (ancient)
RKF272,Hungary,47.075,20.226,1213.0,C,1,3.72,1. Previously published data (ancient)
RKF273,Hungary,47.075,20.226,1213.0,C,0,3.21,1. Previously published data (ancient)
RKF274,Hungary,47.075,20.226,1213.0,C,1,2.61,1. Previously published data (ancient)
RKF275,Hungary,47.075,20.226,1213.0,C,1,5.44,1. Previously published data (ancient)
RKF276,Hungary,47.075,20.226,1213.0,C,1,4.31,1. Previously published data (ancient)
RKF278,Hungary,47.075,20.226,1213.0,C,1,4.51,1. Previously published data (ancient)
RKO002,Hungary,47.075,20.226,1213.0,C,1,4.3,1. Previously published data (ancient)
RKO005,Hungary,47.075,20.226,1213.0,C,1,2.45,1. Previously published data (ancient)
RKO007,Hungary,47.075,20.226,1213.0,C,1,3.96,1. Previously published data (ancient)
RKO012,Hungary,47.075,20.226,1213.0,C,1,2.31,1. Previously published data (ancient)
RKO013,Hungary,47.075,20.226,1213.0,C,1,2.88,1. Previously published data (ancient)
RKO014,Hungary,47.075,20.226,1213.0,C,1,4.3,1. Previously published data (ancient)
RKO015,Hungary,47.075,20.226,1213.0,C,1,3.32,1. Previously published data (ancient)
RKO016,Hungary,47.075,20.226,1213.0,C,1,4.29,1. Previously published data (ancient)
RKO018,Hungary,47.075,20.226,1213.0,C,1,2.68,1. Previously published data (ancient)
RKO019,Hungary,47.075,20.226,1213.0,C,1,2.22,1. Previously published data (ancient)
RKO021,Hungary,47.075,20.226,1213.0,C,1,2.86,1. Previously published data (ancient)
A181014,Hungary,46.858919,19.718868,1500.0,C,1,3.66,1. Previously published data (ancient)
A181015,Hungary,46.858919,19.718868,1500.0,C,1,3.52,1. Previously published data (ancient)
A181018,Hungary,46.858919,19.718868,1500.0,C,1,4.05,1. Previously published data (ancient)
A181019,Hungary,46.858919,19.718868,1500.0,C,0,1.55,1. Previously published data (ancient)
A181020,Hungary,46.858919,19.718868,1500.0,C,1,0.74,1. Previously published data (ancient)
A181021,Hungary,47.857447,21.357433,1550.0,C,1,3.89,1. Previously published data (ancient)
A181022,Hungary,47.857447,21.357433,1550.0,C,1,2.56,1. Previously published data (ancient)
A181023,Hungary,47.857447,21.357433,1550.0,C,1,3.48,1. Previously published data (ancient)
A181024,Hungary,47.857447,21.357433,1550.0,C,1,4.19,1. Previously published data (ancient)
A181025,Hungary,47.857447,21.357433,1550.0,C,1,3.92,1. Previously published data (ancient)
A181026,Hungary,47.857447,21.357433,1550.0,C,1,3.95,1. Previously published data (ancient)
A181027,Hungary,47.857447,21.357433,1550.0,C,1,3.69,1. Previously published data (ancient)
A181028,Hungary,47.857447,21.357433,1550.0,C,1,3.14,1. Previously published data (ancient)
A181029,Hungary,47.509028,17.406417,1500.0,C,1,2.99,1. Previously published data (ancient)
A1824,Hungary,45.948651,18.704568,1325.0,C,1,3.3,1. Previously published data (ancient)
I16750,Hungary,47.7,21.5,1325.0,C,1,4.67,1. Previously published data (ancient)
I16751,Hungary,47.767195,20.021645,1200.0,C,1,3.67,1. Previously published data (ancient)
I16752,Hungary,47.767195,20.021645,1200.0,C,1,5.29,1. Previously published data (ancient)
I16753,Hungary,47.767195,20.021645,1200.0,C,1,5.15,1. Previously published data (ancient)
I16759,Hungary,46.204524,18.729916,1225.0,C,1,1.56,1. Previously published data (ancient)
I18184,Hungary,47.204774,20.316703,1350.0,C,1,2.74,1. Previously published data (ancient)
I20802,Hungary,47.351583,21.568084,1700.0,C,1,5.04,1. Previously published data (ancient)
AIG003,Kazakhstan,44.356128,51.341052,2234.0,E,1,1.59,1. Previously published data (ancient)
ALN001,Kyrgyzstan,41.41,71.5,1632.0,E,1,3.5,1. Previously published data (ancient)
ALN006,Kyrgyzstan,41.41,71.5,2507.0,E,1,3.36,1. Previously published data (ancient)
BSB001,Kazakhstan,50.65421,57.170474,2592.0,E,1,0.86,1. Previously published data (ancient)
KNT001,Kazakhstan,41.415234,68.798064,1641.0,E,1,2.87,1. Previously published data (ancient)
KNT002,Kazakhstan,41.415234,68.798064,1650.0,E,1,3.39,1. Previously published data (ancient)
KNT003,Kazakhstan,41.415234,68.798064,1650.0,E,1,3.19,1. Previously published data (ancient)
KNT005,Kazakhstan,41.415234,68.798064,1622.0,E,1,3.59,1. Previously published data (ancient)
KZL004,Kazakhstan,48.28,75.36,3318.0,E,1,2.27,1. Previously published data (ancient)
SGZ001,Kazakhstan,49.24,54.45,2226.0,E,1,3.89,1. Previously published data (ancient)
SGZ002,Kazakhstan,49.24,54.45,2350.0,E,1,4.03,1. Previously published data (ancient)
HOC004,Germany,48.88782209,9.001590684,1935.0,C,1,6.02,1. Previously published data (ancient)
MBG007,Germany,48.04456368,8.443347259,1907.0,C,1,4.75,1. Previously published data (ancient)
MBG008,Germany,48.04456368,8.443347259,1907.0,C,1,4.76,1. Previously published data (ancient)
MBG009,Germany,48.04456368,8.443347259,1907.0,C,1,8.63,1. Previously published data (ancient)
ADN001,Germany,52.359733,9.869503,1150.0,C,0,4.33,1. Previously published data (ancient)
ADN002,Germany,52.359733,9.869503,1150.0,C,1,4.11,1. Previously published data (ancient)
ADN003,Germany,52.359733,9.869503,1150.0,C,0,4.03,1. Previously published data (ancient)
ADN005,Germany,52.359733,9.869503,1150.0,C,0,5.11,1. Previously published data (ancient)
ADN006,Germany,52.359733,9.869503,1150.0,C,1,5.3,1. Previously published data (ancient)
ADN007,Germany,52.359733,9.869503,1150.0,C,1,4.65,1. Previously published data (ancient)
ADN008,Germany,52.359733,9.869503,1150.0,C,1,5.56,1. Previously published data (ancient)
ADN009,Germany,52.359733,9.869503,1150.0,C,1,4.9,1. Previously published data (ancient)
ADN011,Germany,52.359733,9.869503,1150.0,C,1,4.02,1. Previously published data (ancient)
ADN013,Germany,52.359733,9.869503,1150.0,C,0,3.45,1. Previously published data (ancient)
ADN014,Germany,52.359733,9.869503,1150.0,C,1,4.62,1. Previously published data (ancient)
ADN015,Germany,52.359733,9.869503,1150.0,C,1,5.6,1. Previously published data (ancient)
DRU001,Germany,52.81474,8.192343,1200.0,C,1,2.23,1. Previously published data (ancient)
DRU003,Germany,52.81474,8.192343,1200.0,C,1,2.73,1. Previously published data (ancient)
DRU006,Germany,52.81474,8.192343,1200.0,C,1,4.29,1. Previously published data (ancient)
DRU013,Germany,52.81474,8.192343,1200.0,C,1,3.53,1. Previously published data (ancient)
DRU014,Germany,52.81474,8.192343,1200.0,C,0,3.83,1. Previously published data (ancient)
DRU015,Germany,52.81474,8.192343,1200.0,C,0,2.87,1. Previously published data (ancient)
DRU016,Germany,52.81474,8.192343,1200.0,C,1,2.95,1. Previously published data (ancient)
DRU017,Germany,52.81474,8.192343,1200.0,C,1,4.44,1. Previously published data (ancient)
DRU018,Germany,52.81474,8.192343,1200.0,C,1,4.38,1. Previously published data (ancient)
DUN007,Germany,53.596232,7.645448,1050.0,C,1,2.11,1. Previously published data (ancient)
DUN011,Germany,53.596232,7.645448,1050.0,C,1,4.21,1. Previously published data (ancient)
EAS006,United Kingdom,51.245326,1.303369,1200.0,N,0,2.85,1. Previously published data (ancient)
GRO008,Netherlands,53.21728,6.565521,925.0,C,1,1.43,1. Previously published data (ancient)
GRO014,Netherlands,53.21728,6.565521,1075.0,C,1,2.35,1. Previously published data (ancient)
GRO024,Netherlands,53.21728,6.565521,900.0,C,1,2.55,1. Previously published data (ancient)
HAD009,United Kingdom,52.2,0.2,1200.0,N,1,1.59,1. Previously published data (ancient)
HAD011,United Kingdom,52.2,0.2,1200.0,N,1,2.27,1. Previously published data (ancient)
HAD012,United Kingdom,52.2,0.2,1200.0,N,1,2.47,1. Previously published data (ancient)
HAD014,United Kingdom,52.2,0.2,1200.0,N,1,2.69,1. Previously published data (ancient)
HAD016,United Kingdom,52.2,0.2,1200.0,N,1,1.41,1. Previously published data (ancient)
HAD017,United Kingdom,52.2,0.2,1200.0,N,1,2.29,1. Previously published data (ancient)
HID001,Germany,52.280438,9.712492,1550.0,C,1,2.34,1. Previously published data (ancient)
HID002,Germany,52.280438,9.712492,1550.0,C,1,6.46,1. Previously published data (ancient)
HID004,Germany,52.280438,9.712492,1550.0,C,1,3.01,1. Previously published data (ancient)
I11585,United Kingdom,54.170989,-0.605739,1450.0,N,1,0.78,1. Previously published data (ancient)
I11587,United Kingdom,54.170989,-0.605739,1450.0,N,1,1.09,1. Previously published data (ancient)
I11589,United Kingdom,54.170989,-0.605739,1450.0,N,1,2.03,1. Previously published data (ancient)
I11590,United Kingdom,54.170989,-0.605739,1450.0,N,1,1.2,1. Previously published data (ancient)
I14091,United Kingdom,54.3955,-1.614,1392.0,N,1,1.44,1. Previously published data (ancient)
I14095,United Kingdom,54.3955,-1.614,1466.0,N,1,4.0,1. Previously published data (ancient)
I14534,United Kingdom,50.789115,0.082351,1350.0,N,1,3.41,1. Previously published data (ancient)
I14535,United Kingdom,50.789115,0.082351,1350.0,N,0,1.23,1. Previously published data (ancient)
I14536,United Kingdom,50.789115,0.082351,1350.0,N,1,1.42,1. Previously published data (ancient)
I14538,United Kingdom,50.789115,0.082351,1350.0,N,1,1.63,1. Previously published data (ancient)
I14541,United Kingdom,50.789115,0.082351,1350.0,N,0,2.57,1. Previously published data (ancient)
I14542,United Kingdom,50.789115,0.082351,1350.0,N,1,1.9,1. Previously published data (ancient)
I16508,United Kingdom,52.062352,-0.81617,1276.0,N,1,1.69,1. Previously published data (ancient)
I16509,United Kingdom,52.062352,-0.81617,1311.0,N,1,3.77,1. Previously published data (ancient)
I16510,United Kingdom,52.062352,-0.81617,1324.0,N,1,4.19,1. Previously published data (ancient)
I17269,United Kingdom,54.594544,-1.3093983,1200.0,N,1,2.96,1. Previously published data (ancient)
I17270,United Kingdom,54.594544,-1.3093983,1200.0,N,1,2.4,1. Previously published data (ancient)
I17271,United Kingdom,54.594544,-1.3093983,1200.0,N,1,3.29,1. Previously published data (ancient)
I17272,United Kingdom,54.594544,-1.3093983,1400.0,N,1,1.79,1. Previously published data (ancient)
I17273,United Kingdom,54.594544,-1.3093983,1400.0,N,1,3.02,1. Previously published data (ancient)
I17274,United Kingdom,54.594544,-1.3093983,1400.0,N,1,2.51,1. Previously published data (ancient)
I17275,United Kingdom,54.594544,-1.3093983,1400.0,N,1,2.57,1. Previously published data (ancient)
I17276,United Kingdom,54.594544,-1.3093983,1400.0,N,1,7.92,1. Previously published data (ancient)
I17277,United Kingdom,54.697647,-1.181035,1200.0,N,1,2.63,1. Previously published data (ancient)
I20640,United Kingdom,54.170989,-0.605739,1450.0,N,1,3.26,1. Previously published data (ancient)
I20641,United Kingdom,54.170989,-0.605739,1450.0,N,1,1.68,1. Previously published data (ancient)
I20644,United Kingdom,54.170989,-0.605739,1450.0,N,1,4.08,1. Previously published data (ancient)
I20646,United Kingdom,54.170989,-0.605739,1450.0,N,0,1.95,1. Previously published data (ancient)
I20649,United Kingdom,54.170989,-0.605739,1450.0,N,1,1.13,1. Previously published data (ancient)
