model,x_m,y_m
Born_et_al,493465.7,-874281.2
Born_et_al,494073.0,-872685.2
Born_et_al,494073.0,-872685.2
Born_et_al,494792.7,-869917.9
Born_et_al,495828.2,-867257.4
Born_et_al,497072.5,-864666.9
Born_et_al,498418.7,-862109.4
Born_et_al,499760.0,-859547.9
Born_et_al,500989.4,-856945.4
Born_et_al,501999.8,-854265.0
Born_et_al,502684.5,-851469.6
Born_et_al,502936.5,-848522.4
Born_et_al,502936.5,-848522.4
Born_et_al,502181.9,-846305.5
Born_et_al,501279.3,-844287.4
Born_et_al,500206.9,-842496.3
Born_et_al,498942.6,-840959.9
Born_et_al,497464.4,-839706.4
Born_et_al,495750.4,-838763.7
Born_et_al,493778.5,-838159.7
Born_et_al,491526.9,-837922.5
Born_et_al,488973.4,-838080.1
Born_et_al,488973.4,-838080.1
Born_et_al,488973.4,-838080.1
Born_et_al,488973.4,-838080.1
Born_et_al,488973.4,-838080.1
Born_et_al,488973.4,-838080.1
Born_et_al,488973.4,-838080.1
Born_et_al,488973.4,-838080.1
Born_et_al,488973.4,-838080.1
Born_et_al,488973.4,-838080.1
Born_et_al,488973.4,-838080.1
Christ_et_al_Maximum,700484.4,-2090664.0
Christ_et_al_Maximum,700578.8,-2090556.1
Christ_et_al_Maximum,700673.3,-2090448.2
Christ_et_al_Maximum,700767.7,-2090340.2
Christ_et_al_Maximum,700862.1,-2090232.3
Christ_et_al_Maximum,700956.6,-2090124.4
Christ_et_al_Maximum,701051.0,-2090016.5
Christ_et_al_Maximum,701145.4,-2089908.5
Christ_et_al_Maximum,701239.9,-2089800.6
Christ_et_al_Maximum,701334.3,-2089692.7
Christ_et_al_Maximum,701334.3,-2089692.7
Christ_et_al_Maximum,702022.3,-2089692.7
Christ_et_al_Maximum,702710.4,-2089692.7
Christ_et_al_Maximum,703398.4,-2089692.7
Christ_et_al_Maximum,704086.5,-2089692.7
Christ_et_al_Maximum,704774.5,-2089692.7
Christ_et_al_Maximum,705462.5,-2089692.7
Christ_et_al_Maximum,706150.6,-2089692.7
Christ_et_al_Maximum,706838.6,-2089692.7
Christ_et_al_Maximum,707526.6,-2089692.7
Christ_et_al_Maximum,707526.6,-2089692.7
Christ_et_al_Maximum,707818.6,-2090016.3
Christ_et_al_Maximum,708126.6,-2090338.9
Christ_et_al_Maximum,708448.5,-2090659.5
Christ_et_al_Maximum,708782.5,-2090977.2
Christ_et_al_Maximum,709126.4,-2091290.8
Christ_et_al_Maximum,709478.3,-2091599.4
Christ_et_al_Maximum,709836.3,-2091902.1
Christ_et_al_Maximum,710198.2,-2092197.7
Christ_et_al_Maximum,710562.1,-2092485.4
Christ_et_al_Maximum,710562.1,-2092485.4
Christ_et_al_Maximum,712095.7,-2092894.6
Christ_et_al_Maximum,713621.4,-2093312.8
Christ_et_al_Maximum,715140.0,-2093740.0
Christ_et_al_Maximum,716652.7,-2094176.3
Christ_et_al_Maximum,718160.3,-2094621.5
Christ_et_al_Maximum,719664.0,-2095075.7
Christ_et_al_Maximum,721164.7,-2095538.9
Christ_et_al_Maximum,722663.3,-2096011.1
Christ_et_al_Maximum,724161.0,-2096492.3
Christ_et_al_Maximum,724161.0,-2096492.3
Christ_et_al_Maximum,724358.7,-2093865.6
Christ_et_al_Maximum,724546.4,-2091246.0
Christ_et_al_Maximum,724723.1,-2088631.4
Christ_et_al_Maximum,724887.8,-2086019.7
Christ_et_al_Maximum,725039.6,-2083409.1
Christ_et_al_Maximum,725177.3,-2080797.4
Christ_et_al_Maximum,725300.0,-2078182.8
Christ_et_al_Maximum,725406.8,-2075563.1
Christ_et_al_Maximum,725496.6,-2072936.5
Christ_et_al_Maximum,725496.6,-2072936.5
Christ_et_al_Maximum,724952.9,-2072750.8
Christ_et_al_Maximum,724457.3,-2072512.1
Christ_et_al_Maximum,724012.6,-2072212.5
Christ_et_al_Maximum,723621.8,-2071843.9
Christ_et_al_Maximum,723288.1,-2071398.3
Christ_et_al_Maximum,723014.2,-2070867.8
Christ_et_al_Maximum,722803.4,-2070244.4
Christ_et_al_Maximum,722658.5,-2069520.0
Christ_et_al_Maximum,722582.5,-2068686.7
Christ_et_al_Maximum,722582.5,-2068686.7
Christ_et_al_Maximum,722582.5,-2067837.0
Christ_et_al_Maximum,722582.5,-2066988.2
Christ_et_al_Maximum,722582.5,-2066141.4
Christ_et_al_Maximum,722582.5,-2065297.6
Christ_et_al_Maximum,722582.5,-2064457.8
Christ_et_al_Maximum,722582.5,-2063623.0
Christ_et_al_Maximum,722582.5,-2062794.2
Christ_et_al_Maximum,722582.5,-2061972.4
Christ_et_al_Maximum,722582.5,-2061158.6
Christ_et_al_Maximum,722582.5,-2061158.6
Christ_et_al_Maximum,723300.4,-2060372.1
Christ_et_al_Maximum,723846.4,-2059552.7
Christ_et_al_Maximum,724237.4,-2058703.2
Christ_et_al_Maximum,724490.6,-2057826.8
Christ_et_al_Maximum,724622.8,-2056926.4
Christ_et_al_Maximum,724651.1,-2056005.0
Christ_et_al_Maximum,724592.5,-2055065.6
Christ_et_al_Maximum,724463.9,-2054111.2
Christ_et_al_Maximum,724282.4,-2053144.8
Christ_et_al_Maximum,724282.4,-2053144.8
Christ_et_al_Maximum,724120.5,-2052861.5
Christ_et_al_Maximum,723958.6,-2052578.2
Christ_et_al_Maximum,723796.7,-2052294.9
Christ_et_al_Maximum,723634.8,-2052011.5
Christ_et_al_Maximum,723472.9,-2051728.2
Christ_et_al_Maximum,723311.0,-2051444.9
Christ_et_al_Maximum,723149.2,-2051161.6
Christ_et_al_Maximum,722987.3,-2050878.3
Christ_et_al_Maximum,722825.4,-2050595.0
Christ_et_al_Maximum,722825.4,-2050595.0
Christ_et_al_Maximum,722784.7,-2050595.0
Christ_et_al_Maximum,722743.1,-2050595.0
Christ_et_al_Maximum,722699.5,-2050595.0
Christ_et_al_Maximum,722652.8,-2050595.0
Christ_et_al_Maximum,722602.2,-2050595.0
Christ_et_al_Maximum,722546.6,-2050595.0
Christ_et_al_Maximum,722484.9,-2050595.0
Christ_et_al_Maximum,722416.3,-2050595.0
Christ_et_al_Maximum,722339.7,-2050595.0
Christ_et_al_Maximum,722339.7,-2050595.0
Christ_et_al_Maximum,722295.1,-2049745.0
Christ_et_al_Maximum,722243.4,-2048895.0
Christ_et_al_Maximum,722186.8,-2048045.1
Christ_et_al_Maximum,722127.2,-2047195.1
Christ_et_al_Maximum,722066.5,-2046345.2
Christ_et_al_Maximum,722006.9,-2045495.2
Christ_et_al_Maximum,721950.3,-2044645.3
Christ_et_al_Maximum,721898.7,-2043795.3
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721854.0,-2042945.4
Christ_et_al_Maximum,721971.3,-2041565.1
Christ_et_al_Maximum,722081.5,-2040177.9
Christ_et_al_Maximum,722186.8,-2038785.6
Christ_et_al_Maximum,722289.1,-2037390.3
Christ_et_al_Maximum,722390.3,-2035994.1
Christ_et_al_Maximum,722492.6,-2034598.8
Christ_et_al_Maximum,722597.9,-2033206.5
Christ_et_al_Maximum,722708.1,-2031819.3
Christ_et_al_Maximum,722825.4,-2030439.0
Christ_et_al_Maximum,722825.4,-2030439.0
Christ_et_al_Maximum,722321.2,-2030690.7
Christ_et_al_Maximum,721859.0,-2030959.3
Christ_et_al_Maximum,721435.8,-2031244.0
Christ_et_al_Maximum,721048.6,-2031543.6
Christ_et_al_Maximum,720694.3,-2031857.2
Christ_et_al_Maximum,720370.0,-2032183.9
Christ_et_al_Maximum,720072.7,-2032522.5
Christ_et_al_Maximum,719799.4,-2032872.1
Christ_et_al_Maximum,719547.1,-2033231.7
Christ_et_al_Maximum,719547.1,-2033231.7
Christ_et_al_Maximum,719590.9,-2032419.9
Christ_et_al_Maximum,719735.6,-2031693.0
Christ_et_al_Maximum,720001.3,-2031064.1
Christ_et_al_Maximum,720407.8,-2030546.1
Christ_et_al_Maximum,720975.3,-2030152.0
Christ_et_al_Maximum,721723.6,-2029894.8
Christ_et_al_Maximum,722672.8,-2029787.6
Christ_et_al_Maximum,723842.9,-2029843.2
Christ_et_al_Maximum,725253.7,-2030074.7
Christ_et_al_Maximum,725253.7,-2030074.7
Christ_et_al_Maximum,725213.1,-2028658.3
Christ_et_al_Maximum,725171.5,-2027242.9
Christ_et_al_Maximum,725127.8,-2025829.5
Christ_et_al_Maximum,725081.2,-2024419.0
Christ_et_al_Maximum,725030.6,-2023012.6
Christ_et_al_Maximum,724974.9,-2021611.2
Christ_et_al_Maximum,724913.3,-2020215.8
Christ_et_al_Maximum,724844.7,-2018827.3
Christ_et_al_Maximum,724768.1,-2017446.9
Christ_et_al_Maximum,724768.1,-2017446.9
Christ_et_al_Maximum,724492.9,-2017438.7
Christ_et_al_Maximum,724230.8,-2017417.6
Christ_et_al_Maximum,723976.6,-2017388.4
Christ_et_al_Maximum,723725.4,-2017356.3
Christ_et_al_Maximum,723472.3,-2017326.1
Christ_et_al_Maximum,723212.1,-2017303.0
Christ_et_al_Maximum,722940.0,-2017291.8
Christ_et_al_Maximum,722650.8,-2017297.7
Christ_et_al_Maximum,722339.7,-2017325.5
Christ_et_al_Maximum,722339.7,-2017325.5
Christ_et_al_Maximum,722344.0,-2016394.4
Christ_et_al_Maximum,722356.4,-2015462.3
Christ_et_al_Maximum,722375.7,-2014528.3
Christ_et_al_Maximum,722401.0,-2013591.2
Christ_et_al_Maximum,722431.3,-2012650.2
Christ_et_al_Maximum,722465.6,-2011704.1
Christ_et_al_Maximum,722502.9,-2010752.1
Christ_et_al_Maximum,722542.2,-2009793.0
Christ_et_al_Maximum,722582.5,-2008826.0
Christ_et_al_Maximum,722582.5,-2008826.0
Christ_et_al_Maximum,722578.2,-2008579.0
Christ_et_al_Maximum,722565.9,-2008325.0
Christ_et_al_Maximum,722546.6,-2008066.0
Christ_et_al_Maximum,722521.2,-2007804.0
Christ_et_al_Maximum,722490.9,-2007541.0
Christ_et_al_Maximum,722456.6,-2007279.0
Christ_et_al_Maximum,722419.3,-2007020.0
Christ_et_al_Maximum,722380.0,-2006766.0
Christ_et_al_Maximum,722339.7,-2006519.0
Christ_et_al_Maximum,722339.7,-2006519.0
Christ_et_al_Maximum,722461.1,-2006446.3
Christ_et_al_Maximum,722582.5,-2006387.7
Christ_et_al_Maximum,722704.0,-2006339.1
Christ_et_al_Maximum,722825.4,-2006296.4
Christ_et_al_Maximum,722946.8,-2006255.8
Christ_et_al_Maximum,723068.2,-2006213.2
Christ_et_al_Maximum,723189.6,-2006164.5
Christ_et_al_Maximum,723311.0,-2006105.9
Christ_et_al_Maximum,723432.5,-2006033.3
Christ_et_al_Maximum,723432.5,-2006033.3
Christ_et_al_Maximum,723509.2,-2005956.5
Christ_et_al_Maximum,723579.0,-2005886.7
Christ_et_al_Maximum,723643.8,-2005821.9
Christ_et_al_Maximum,723705.6,-2005760.1
Christ_et_al_Maximum,723766.4,-2005699.3
Christ_et_al_Maximum,723828.2,-2005637.5
Christ_et_al_Maximum,723893.0,-2005572.7
Christ_et_al_Maximum,723962.8,-2005502.9
Christ_et_al_Maximum,724039.6,-2005426.2
Christ_et_al_Maximum,724039.6,-2005426.2
Christ_et_al_Maximum,723792.2,-2002354.6
Christ_et_al_Maximum,723535.9,-1999292.1
Christ_et_al_Maximum,723270.6,-1996238.6
Christ_et_al_Maximum,722996.3,-1993194.1
Christ_et_al_Maximum,722712.9,-1990158.5
Christ_et_al_Maximum,722420.6,-1987132.0
Christ_et_al_Maximum,722119.3,-1984114.4
Christ_et_al_Maximum,721809.1,-1981105.9
Christ_et_al_Maximum,721489.8,-1978106.3
Christ_et_al_Maximum,721489.8,-1978106.3
Christ_et_al_Maximum,721121.4,-1977737.9
Christ_et_al_Maximum,720745.9,-1977362.5
Christ_et_al_Maximum,720365.5,-1976982.1
Christ_et_al_Maximum,719982.1,-1976598.6
Christ_et_al_Maximum,719597.7,-1976214.2
Christ_et_al_Maximum,719214.3,-1975830.8
Christ_et_al_Maximum,718833.9,-1975450.4
Christ_et_al_Maximum,718458.5,-1975075.0
Christ_et_al_Maximum,718090.1,-1974706.5
Christ_et_al_Maximum,718090.1,-1974706.5
Christ_et_al_Maximum,718508.6,-1972822.2
Christ_et_al_Maximum,718506.4,-1971342.7
Christ_et_al_Maximum,718139.5,-1970213.9
Christ_et_al_Maximum,717463.8,-1969382.0
Christ_et_al_Maximum,716535.3,-1968792.9
Christ_et_al_Maximum,715409.9,-1968392.6
Christ_et_al_Maximum,714143.5,-1968127.3
Christ_et_al_Maximum,712792.3,-1967942.9
Christ_et_al_Maximum,711412.0,-1967785.5
Christ_et_al_Maximum,711412.0,-1967785.5
Christ_et_al_Maximum,711173.4,-1967838.6
Christ_et_al_Maximum,710941.7,-1967913.8
Christ_et_al_Maximum,710715.0,-1968005.9
Christ_et_al_Maximum,710491.3,-1968110.0
Christ_et_al_Maximum,710268.6,-1968221.1
Christ_et_al_Maximum,710045.0,-1968334.2
Christ_et_al_Maximum,709818.3,-1968444.2
Christ_et_al_Maximum,709586.6,-1968546.3
Christ_et_al_Maximum,709347.9,-1968635.5
Christ_et_al_Maximum,709347.9,-1968635.5
Christ_et_al_Maximum,708766.6,-1966510.5
Christ_et_al_Maximum,707863.6,-1964866.2
Christ_et_al_Maximum,706685.7,-1963634.7
Christ_et_al_Maximum,705280.0,-1962747.9
Christ_et_al_Maximum,703693.4,-1962138.0
Christ_et_al_Maximum,701972.9,-1961736.9
Christ_et_al_Maximum,700165.4,-1961476.8
Christ_et_al_Maximum,698318.0,-1961289.5
Christ_et_al_Maximum,696477.6,-1961107.3
Christ_et_al_Maximum,696477.6,-1961107.3
Christ_et_al_Maximum,696485.9,-1960698.4
Christ_et_al_Maximum,696508.2,-1960282.5
Christ_et_al_Maximum,696540.5,-1959861.6
Christ_et_al_Maximum,696578.8,-1959437.7
Christ_et_al_Maximum,696619.1,-1959012.8
Christ_et_al_Maximum,696657.4,-1958589.0
Christ_et_al_Maximum,696689.8,-1958168.1
Christ_et_al_Maximum,696712.1,-1957752.2
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,696720.4,-1957343.3
Christ_et_al_Maximum,698141.1,-1957343.3
Christ_et_al_Maximum,699568.8,-1957343.3
Christ_et_al_Maximum,701001.5,-1957343.3
Christ_et_al_Maximum,702437.2,-1957343.3
Christ_et_al_Maximum,703873.9,-1957343.3
Christ_et_al_Maximum,705309.6,-1957343.3
Christ_et_al_Maximum,706742.3,-1957343.3
Christ_et_al_Maximum,708170.0,-1957343.3
Christ_et_al_Maximum,709590.8,-1957343.3
Christ_et_al_Maximum,709590.8,-1957343.3
Christ_et_al_Maximum,710650.2,-1957808.5
Christ_et_al_Maximum,711716.7,-1958222.7
Christ_et_al_Maximum,712779.1,-1958571.0
Christ_et_al_Maximum,713826.6,-1958838.3
Christ_et_al_Maximum,714848.1,-1959009.7
Christ_et_al_Maximum,715832.6,-1959070.1
Christ_et_al_Maximum,716769.1,-1959004.7
Christ_et_al_Maximum,717646.7,-1958798.3
Christ_et_al_Maximum,718454.3,-1958436.1
Christ_et_al_Maximum,718454.3,-1958436.1
Christ_et_al_Maximum,717214.3,-1952678.9
Christ_et_al_Maximum,715846.4,-1946979.8
Christ_et_al_Maximum,714357.6,-1941333.6
Christ_et_al_Maximum,712754.8,-1935735.4
Christ_et_al_Maximum,711045.1,-1930180.2
Christ_et_al_Maximum,709235.5,-1924662.9
Christ_et_al_Maximum,707332.9,-1919178.6
Christ_et_al_Maximum,705344.4,-1913722.3
Christ_et_al_Maximum,703277.0,-1908289.0
Christ_et_al_Maximum,703277.0,-1908289.0
Christ_et_al_Maximum,703034.2,-1908086.6
Christ_et_al_Maximum,702791.3,-1907884.2
Christ_et_al_Maximum,702548.5,-1907681.9
Christ_et_al_Maximum,702305.7,-1907479.5
Christ_et_al_Maximum,702062.8,-1907277.1
Christ_et_al_Maximum,701820.0,-1907074.8
Christ_et_al_Maximum,701577.1,-1906872.4
Christ_et_al_Maximum,701334.3,-1906670.0
Christ_et_al_Maximum,701091.5,-1906467.7
Christ_et_al_Maximum,701091.5,-1906467.7
Christ_et_al_Maximum,700164.8,-1905900.9
Christ_et_al_Maximum,699245.0,-1905333.1
Christ_et_al_Maximum,698330.3,-1904763.3
Christ_et_al_Maximum,697418.6,-1904190.5
Christ_et_al_Maximum,696507.9,-1903613.7
Christ_et_al_Maximum,695596.2,-1903031.9
Christ_et_al_Maximum,694681.4,-1902444.1
Christ_et_al_Maximum,693761.7,-1901849.3
Christ_et_al_Maximum,692835.0,-1901246.5
Christ_et_al_Maximum,692835.0,-1901246.5
Christ_et_al_Maximum,692060.9,-1899523.2
Christ_et_al_Maximum,691660.5,-1898054.6
Christ_et_al_Maximum,691602.8,-1896807.9
Christ_et_al_Maximum,691857.0,-1895750.1
Christ_et_al_Maximum,692392.0,-1894848.2
Christ_et_al_Maximum,693176.8,-1894069.2
Christ_et_al_Maximum,694180.4,-1893380.1
Christ_et_al_Maximum,695372.0,-1892748.0
Christ_et_al_Maximum,696720.4,-1892139.9
Christ_et_al_Maximum,696720.4,-1892139.9
Christ_et_al_Maximum,696104.8,-1890687.2
Christ_et_al_Maximum,695474.2,-1889242.5
Christ_et_al_Maximum,694831.7,-1887804.7
Christ_et_al_Maximum,694180.1,-1886373.0
Christ_et_al_Maximum,693522.6,-1884946.2
Christ_et_al_Maximum,692862.0,-1883523.5
Christ_et_al_Maximum,692201.4,-1882103.8
Christ_et_al_Maximum,691543.9,-1880686.0
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690892.3,-1879269.3
Christ_et_al_Maximum,690564.4,-1878536.6
Christ_et_al_Maximum,690229.4,-1877796.9
Christ_et_al_Maximum,689889.5,-1877052.2
Christ_et_al_Maximum,689546.6,-1876304.5
Christ_et_al_Maximum,689202.6,-1875555.8
Christ_et_al_Maximum,688859.7,-1874808.1
Christ_et_al_Maximum,688519.7,-1874063.5
Christ_et_al_Maximum,688184.8,-1873323.8
Christ_et_al_Maximum,687856.9,-1872591.1
Christ_et_al_Maximum,687856.9,-1872591.1
Christ_et_al_Maximum,687816.4,-1872473.8
Christ_et_al_Maximum,687775.9,-1872363.5
Christ_et_al_Maximum,687735.4,-1872258.3
Christ_et_al_Maximum,687695.0,-1872156.0
Christ_et_al_Maximum,687654.5,-1872054.7
Christ_et_al_Maximum,687614.0,-1871952.5
Christ_et_al_Maximum,687573.5,-1871847.2
Christ_et_al_Maximum,687533.1,-1871737.0
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,687492.6,-1871619.7
Christ_et_al_Maximum,686889.5,-1870324.5
Christ_et_al_Maximum,686292.4,-1869029.4
Christ_et_al_Maximum,685698.3,-1867734.2
Christ_et_al_Maximum,685104.2,-1866439.0
Christ_et_al_Maximum,684507.1,-1865143.9
Christ_et_al_Maximum,683904.0,-1863848.7
Christ_et_al_Maximum,683291.9,-1862553.6
Christ_et_al_Maximum,682667.8,-1861258.4
Christ_et_al_Maximum,682028.8,-1859963.2
Christ_et_al_Maximum,682028.8,-1859963.2
Christ_et_al_Maximum,681107.6,-1859543.8
Christ_et_al_Maximum,680208.3,-1859090.5
Christ_et_al_Maximum,679335.1,-1858596.1
Christ_et_al_Maximum,678491.8,-1858053.8
Christ_et_al_Maximum,677682.5,-1857456.5
Christ_et_al_Maximum,676911.2,-1856797.3
Christ_et_al_Maximum,676181.9,-1856069.1
Christ_et_al_Maximum,675498.5,-1855264.9
Christ_et_al_Maximum,674865.1,-1854377.8
Christ_et_al_Maximum,674865.1,-1854377.8
Christ_et_al_Maximum,674545.5,-1854373.5
Christ_et_al_Maximum,674232.8,-1854361.2
Christ_et_al_Maximum,673925.2,-1854341.9
Christ_et_al_Maximum,673620.6,-1854316.6
Christ_et_al_Maximum,673317.0,-1854286.2
Christ_et_al_Maximum,673012.3,-1854251.9
Christ_et_al_Maximum,672704.7,-1854214.6
Christ_et_al_Maximum,672392.1,-1854175.3
Christ_et_al_Maximum,672072.5,-1854135.0
Christ_et_al_Maximum,672072.5,-1854135.0
Christ_et_al_Maximum,672706.5,-1852963.8
Christ_et_al_Maximum,673106.8,-1851726.6
Christ_et_al_Maximum,673327.1,-1850438.4
Christ_et_al_Maximum,673421.6,-1849114.3
Christ_et_al_Maximum,673444.0,-1847769.1
Christ_et_al_Maximum,673448.5,-1846418.0
Christ_et_al_Maximum,673489.0,-1845075.9
Christ_et_al_Maximum,673619.4,-1843757.7
Christ_et_al_Maximum,673893.7,-1842478.5
Christ_et_al_Maximum,673893.7,-1842478.5
Christ_et_al_Maximum,672643.6,-1839802.9
Christ_et_al_Maximum,671402.4,-1837119.3
Christ_et_al_Maximum,670170.2,-1834428.7
Christ_et_al_Maximum,668947.1,-1831732.2
Christ_et_al_Maximum,667732.9,-1829030.6
Christ_et_al_Maximum,666527.7,-1826325.0
Christ_et_al_Maximum,665331.5,-1823616.4
Christ_et_al_Maximum,664144.3,-1820905.8
Christ_et_al_Maximum,662966.1,-1818194.2
Christ_et_al_Maximum,662966.1,-1818194.2
Christ_et_al_Maximum,662570.2,-1818688.6
Christ_et_al_Maximum,662191.3,-1819198.9
Christ_et_al_Maximum,661828.3,-1819723.3
Christ_et_al_Maximum,661480.4,-1820259.6
Christ_et_al_Maximum,661146.5,-1820805.9
Christ_et_al_Maximum,660825.5,-1821360.2
Christ_et_al_Maximum,660516.6,-1821920.5
Christ_et_al_Maximum,660218.6,-1822484.8
Christ_et_al_Maximum,659930.6,-1823051.1
Christ_et_al_Maximum,659930.6,-1823051.1
Christ_et_al_Maximum,659732.9,-1823069.4
Christ_et_al_Maximum,659545.2,-1823125.7
Christ_et_al_Maximum,659368.5,-1823222.0
Christ_et_al_Maximum,659203.8,-1823360.2
Christ_et_al_Maximum,659052.0,-1823542.5
Christ_et_al_Maximum,658914.3,-1823770.6
Christ_et_al_Maximum,658791.5,-1824046.8
Christ_et_al_Maximum,658684.8,-1824372.9
Christ_et_al_Maximum,658595.0,-1824751.0
Christ_et_al_Maximum,658595.0,-1824751.0
Christ_et_al_Maximum,658437.3,-1825600.8
Christ_et_al_Maximum,658286.5,-1826449.6
Christ_et_al_Maximum,658140.8,-1827296.4
Christ_et_al_Maximum,657998.1,-1828140.2
Christ_et_al_Maximum,657856.3,-1828979.9
Christ_et_al_Maximum,657713.6,-1829814.7
Christ_et_al_Maximum,657567.9,-1830643.5
Christ_et_al_Maximum,657417.1,-1831465.3
Christ_et_al_Maximum,657259.4,-1832279.1
Christ_et_al_Maximum,657259.4,-1832279.1
Christ_et_al_Maximum,656922.1,-1832831.9
Christ_et_al_Maximum,656557.9,-1833355.8
Christ_et_al_Maximum,656166.6,-1833848.6
Christ_et_al_Maximum,655748.4,-1834308.5
Christ_et_al_Maximum,655303.2,-1834733.4
Christ_et_al_Maximum,654831.0,-1835121.3
Christ_et_al_Maximum,654331.9,-1835470.2
Christ_et_al_Maximum,653805.7,-1835778.2
Christ_et_al_Maximum,653252.6,-1836043.2
Christ_et_al_Maximum,653252.6,-1836043.2
Christ_et_al_Maximum,652807.4,-1836191.4
Christ_et_al_Maximum,652362.2,-1836311.7
Christ_et_al_Maximum,651917.0,-1836403.0
Christ_et_al_Maximum,651471.8,-1836464.3
Christ_et_al_Maximum,651026.6,-1836494.6
