x_m,y_m
445520.8,-1581289.6
472589.7,-1573310.2
472590.0,-1573606.1
472589.7,-1573902.0
472589.2,-1574197.9
472589.4,-1574493.8
472590.2,-1574789.8
472591.4,-1575085.7
472614.2,-1577674.8
472613.3,-1577970.7
472612.5,-1578266.6
472611.7,-1578562.5
472611.7,-1578858.4
472612.3,-1579154.3
472613.5,-1579435.4
472615.4,-1579731.3
472617.5,-1580027.3
472618.7,-1580323.2
472618.2,-1580619.2
472616.7,-1580915.1
472615.2,-1581211.1
472614.1,-1581507.1
472613.6,-1581803.0
472613.6,-1582099.0
472614.0,-1582395.0
472614.9,-1582676.1
472616.0,-1582972.1
472699.8,-1600685.4
472705.0,-1600981.4
472709.1,-1601262.6
472711.5,-1601558.7
472711.1,-1601854.7
472709.8,-1602150.8
-217167.9,-1608035.9
-217238.3,-1607748.5
-217309.1,-1607461.3
-217379.9,-1607174.1
-217450.4,-1606886.8
-217517.0,-1606613.8
-217586.8,-1606326.3
-217656.2,-1606038.8
-217725.5,-1605751.2
-217794.6,-1605463.6
-217863.6,-1605176.0
-217933.6,-1604888.6
-218006.7,-1604602.0
-218082.5,-1604316.0
-218160.8,-1604030.8
-218236.4,-1603760.2
-218315.7,-1603475.2
-218394.7,-1603190.1
-218473.8,-1602905.2
-218553.6,-1602620.3
-183295.4,-1128946.0
-183587.8,-1129042.6
-183865.8,-1129136.2
-184143.2,-1129231.5
-184433.6,-1129333.9
-184709.5,-1129433.6
-184984.7,-1129534.9
-185273.3,-1129642.5
-185548.0,-1129745.3
-185823.0,-1129847.5
-186111.9,-1129954.1
-186387.6,-1130054.2
-186664.0,-1130152.5
-186955.2,-1130252.7
-172570.4,-1125232.7
-172848.4,-1125326.0
-173127.5,-1125416.3
-173420.8,-1125510.1
-173700.0,-1125599.9
-173978.9,-1125690.7
-174270.7,-1125789.3
-174547.5,-1125886.1
-174823.5,-1125985.5
-175112.3,-1126092.4
-175386.6,-1126196.1
-175660.8,-1126300.2
-175949.6,-1126407.3
-176225.3,-1126507.2
-176501.6,-1126605.8
-176792.1,-1126708.0
-177069.5,-1126803.3
-177347.2,-1126897.6
-177639.2,-1126995.6
-177917.6,-1127088.1
-178195.9,-1127180.5
-178488.4,-1127276.9
-178767.1,-1127368.5
-179045.4,-1127461.1
-179337.0,-1127560.3
-179613.8,-1127657.1
-179889.7,-1127756.6
-180178.8,-1127863.0
-180453.8,-1127965.1
-180729.2,-1128065.9
-181018.7,-1128170.9
-181294.4,-1128270.9
-181570.8,-1128369.2
-181861.7,-1128470.3
-182139.4,-1128564.8
-187205.4,-1130337.0
-187484.2,-1130428.4
-187777.3,-1130523.0
-188056.4,-1130613.1
-188335.6,-1130703.0
-188628.6,-1130798.2
-188907.2,-1130889.8
-189185.3,-1130983.3
-189476.1,-1131084.8
-189751.9,-1131184.6
-190027.0,-1131286.3
-190315.5,-1131394.4
-190589.9,-1131498.1
-190864.6,-1131600.8
-191153.8,-1131706.9
-191429.9,-1131805.9
-191706.8,-1131902.7
296616.6,-1339954.6
296341.9,-1340060.6
296067.7,-1340167.7
295794.1,-1340276.4
295521.2,-1340386.7
295248.9,-1340498.6
294976.7,-1340610.9
294704.0,-1340721.8
294445.1,-1340827.6
294173.0,-1340939.9
293901.6,-1341053.9
293630.7,-1341169.2
293360.0,-1341284.8
293088.8,-1341399.5
292816.9,-1341512.3
292544.3,-1341623.5
292271.8,-1341734.8
291999.4,-1341846.5
291740.5,-1341952.3
291467.8,-1342063.3
291195.1,-1342174.1
290922.3,-1342284.9
290649.6,-1342395.8
290376.9,-1342506.8
290104.3,-1342617.9
289831.7,-1342729.1
289559.0,-1342840.1
289286.7,-1342951.9
289014.7,-1343064.5
288756.2,-1343171.4
288484.4,-1343284.4
288213.0,-1343398.4
287941.8,-1343513.1
287671.1,-1343628.7
287400.6,-1343745.0
287130.5,-1343862.1
286860.7,-1343979.9
286591.2,-1344098.5
286322.1,-1344217.7
236157.1,-1500009.1
236432.9,-1499903.9
236694.7,-1499803.5
236969.7,-1499696.2
237243.0,-1499584.7
237514.2,-1499468.2
237783.1,-1499346.7
238049.8,-1499220.2
238315.9,-1499092.4
238582.3,-1498965.3
238848.7,-1498838.3
239102.0,-1498717.9
239368.8,-1498591.7
239636.7,-1498467.7
239905.8,-1498346.6
240176.2,-1498228.2
240447.1,-1498110.9
317133.2,-1185758.8
316955.9,-1185524.6
316787.2,-1185302.4
316609.6,-1185068.5
316431.8,-1184834.7
316254.3,-1184600.7
316077.6,-1184366.1
315901.4,-1184131.1
315727.0,-1183894.9
315554.2,-1183657.4
315382.5,-1183419.1
315211.6,-1183180.2
315041.1,-1182941.1
314879.6,-1182713.7
314709.9,-1182474.0
314538.8,-1182235.3
314365.8,-1181997.9
314191.6,-1181761.5
314016.3,-1181525.9
313840.1,-1181291.0
313663.2,-1181056.5
313486.0,-1180822.3
313308.6,-1180588.3
313130.8,-1180354.6
312962.3,-1180132.2
312786.2,-1179897.2
312611.5,-1179661.1
312437.4,-1179424.6
312263.9,-1179187.7
312091.0,-1178950.3
311918.2,-1178712.9
311745.5,-1178475.4
311573.1,-1178237.7
311401.4,-1177999.4
311229.9,-1177761.1
311057.6,-1177523.3
310892.6,-1177298.4
310717.5,-1177062.6
310541.6,-1176827.5
310365.4,-1176592.5
310188.8,-1176357.9
310011.8,-1176123.6
326734.2,-1195302.6
326450.7,-1195225.7
326169.8,-1195139.8
325891.7,-1195045.1
325616.0,-1194943.6
325356.6,-1194840.7
325086.5,-1194725.3
324819.4,-1194602.8
324555.2,-1194474.5
324293.9,-1194340.3
324035.6,-1194200.5
-182171.2,-1144477.4
-182276.1,-1144126.0
-182374.6,-1143757.5
-182471.4,-1143403.8
-182579.2,-1143053.3
-182705.3,-1142693.3
-182835.5,-1142350.5
-182969.0,-1142009.0
-183102.8,-1141667.5
-183241.1,-1141312.1
-183373.8,-1140970.2
-183506.6,-1140628.4
-183645.4,-1140273.2
-183780.1,-1139932.1
-183915.9,-1139591.5
-184058.4,-1139237.7
-184196.1,-1138897.8
-184334.3,-1138558.2
-184478.3,-1138205.0
-184616.4,-1137865.3
-184753.6,-1137525.3
-184895.2,-1137171.3
-185030.8,-1136830.7
-185165.9,-1136489.8
-185306.2,-1136135.2
-185440.9,-1135794.2
-185575.4,-1135453.1
-185715.1,-1135098.3
-185849.5,-1134757.2
-191539.0,-1120227.5
-191673.2,-1119886.3
-191812.9,-1119531.5
-191947.6,-1119190.6
-192082.8,-1118849.8
-192223.8,-1118495.6
-192359.0,-1118154.8
-192493.4,-1117813.7
-192627.1,-1117472.3
-192765.3,-1117117.0
-192897.7,-1116775.2
-193029.7,-1116433.1
-193166.9,-1116077.4
-193298.7,-1115735.3
-193431.0,-1115393.4
-193569.2,-1115038.1
-193702.8,-1114696.7
-193837.0,-1114355.6
-193976.7,-1114000.9
-194110.8,-1113659.7
-194244.5,-1113318.5
-194383.4,-1112963.5
-194516.9,-1112622.2
-194650.4,-1112280.8
-194789.6,-1111926.0
-194924.0,-1111584.9
-195058.4,-1111244.0
-195198.1,-1110889.4
-195332.2,-1110548.2
-195466.2,-1110207.0
-195605.9,-1109852.3
-195740.7,-1109511.5
-195875.9,-1109170.7
-196016.1,-1108816.2
-196150.0,-1108475.0
-196282.8,-1108133.3
-196419.9,-1107777.6
-196551.2,-1107435.4
-196682.6,-1107093.1
-196819.3,-1106737.3
-196951.2,-1106395.3
-197083.7,-1106053.5
237316.0,-1280452.6
237024.9,-1280494.6
236748.6,-1280535.7
236458.0,-1280580.3
236167.6,-1280626.3
235877.5,-1280674.3
235587.6,-1280723.8
235298.0,-1280774.6
235008.7,-1280826.7
234719.5,-1280879.9
234430.5,-1280933.9
234141.5,-1280987.9
233852.6,-1281042.1
233563.6,-1281096.4
233274.6,-1281150.7
-207992.2,-1129343.1
-207715.2,-1129246.4
-207438.7,-1129148.7
-207162.3,-1129050.2
-206886.0,-1128951.9
-206595.4,-1128849.8
-206318.1,-1128754.1
-206040.8,-1128658.3
-205763.6,-1128562.4
-205486.4,-1128466.6
-205195.2,-1128366.1
-204918.1,-1128269.8
-204641.0,-1128173.7
-204363.6,-1128078.2
-204086.2,-1127982.8
-203808.6,-1127888.1
-203516.9,-1127789.3
-203239.0,-1127695.2
-191236.5,-1123542.1
-190959.6,-1123445.5
-190682.7,-1123348.7
-190391.9,-1123247.1
-190115.0,-1123150.6
-189838.2,-1123053.5
-189561.4,-1122956.6
-189284.4,-1122860.2
-188993.3,-1122759.4
-188716.2,-1122663.5
-188439.0,-1122567.4
-188161.7,-1122472.0
-187884.2,-1122377.1
-187592.7,-1122277.7
-187315.2,-1122182.6
-187038.0,-1122086.9
-186760.5,-1121991.8
-186483.1,-1121896.5
-186192.2,-1121795.7
-185915.4,-1121698.6
-185638.4,-1121602.2
-185361.1,-1121506.6
-185084.0,-1121410.4
-184807.2,-1121313.6
-184516.7,-1121211.3
-184240.1,-1121113.7
-183963.0,-1121017.7
-183685.6,-1120922.5
-183408.5,-1120826.4
-183117.4,-1120725.7
-182839.9,-1120630.8
-182562.5,-1120535.7
-182285.3,-1120439.8
-182008.3,-1120343.4
-181717.3,-1120242.6
-181440.1,-1120146.9
-181163.1,-1120050.6
-180886.1,-1119954.1
-180609.1,-1119857.7
-180318.4,-1119756.2
-180041.7,-1119659.0
-179764.8,-1119562.3
-179487.5,-1119466.8
-179210.2,-1119371.2
-178933.2,-1119274.8
-178642.5,-1119173.2
-178365.5,-1119076.9
-177823.1,-1147722.6
-177969.6,-1147714.9
-178115.8,-1147702.7
-178261.6,-1147686.2
-178406.8,-1147665.3
-178551.3,-1147640.1
-178695.1,-1147610.6
-178837.8,-1147576.7
-178979.5,-1147538.6
-179120.0,-1147496.3
-179259.1,-1147449.6
-179396.7,-1147398.7
-179532.7,-1147343.7
-179666.9,-1147284.4
-179799.2,-1147221.0
-179929.6,-1147153.6
-180057.7,-1147082.2
-180183.7,-1147006.9
-180307.3,-1146927.9
-180428.4,-1146845.1
-180547.1,-1146758.8
-180663.1,-1146669.0
-180776.4,-1146575.8
-180886.8,-1146479.2
-180994.2,-1146379.1
-181098.2,-1146275.7
-181198.9,-1146168.9
-181295.9,-1146058.9
-181389.3,-1145945.8
-181479.0,-1145829.6
-181564.6,-1145710.5
-181646.4,-1145588.7
-181724.0,-1145464.2
-181797.6,-1145337.2
-181867.1,-1145208.0
-181932.5,-1145076.7
-255545.6,-1058361.6
-255822.8,-1058266.4
-256096.1,-1058160.3
-256364.7,-1058043.1
-256615.5,-1057922.0
-256874.3,-1057784.5
-257127.9,-1057637.5
-257376.6,-1057482.4
-257620.5,-1057319.8
-257860.0,-1057150.9
-138084.9,-1169781.1
-137979.2,-1169679.3
-137876.1,-1169574.9
-137775.5,-1169468.1
-137677.5,-1169358.9
-136226.2,-1166526.5
-136193.8,-1166383.4
-136164.5,-1166239.6
-136138.5,-1166095.2
-136115.6,-1165950.2
-136095.8,-1165804.8
-136079.3,-1165659.0
-136066.0,-1165512.9
-136055.9,-1165366.5
-136049.1,-1165220.0
-136045.4,-1165073.3
-136045.1,-1164926.5
-136048.0,-1164779.8
-136054.2,-1164633.2
-136063.7,-1164486.8
-136076.5,-1164340.6
-136092.6,-1164194.8
-136112.0,-1164049.4
-136134.7,-1163904.4
-136160.7,-1163760.0
-136190.0,-1163616.2
-136222.5,-1163473.1
-136258.2,-1163330.8
-136297.1,-1163189.3
-136339.0,-1163048.7
-136383.4,-1162908.9
-136429.6,-1162769.6
-136477.2,-1162630.8
-136525.4,-1162492.3
-136574.2,-1162353.9
-136623.0,-1162215.6
-136671.5,-1162077.1
-136718.7,-1161938.2
-136764.4,-1161798.7
-136808.6,-1161658.9
-136851.3,-1161518.5
-136892.2,-1161377.6
-136931.4,-1161236.2
-136969.2,-1161094.4
-137005.9,-1160952.4
-137041.5,-1160810.1
-137075.7,-1160667.4
-137108.7,-1160524.4
-137140.3,-1160381.2
-137170.9,-1160237.7
-215483.1,-1069165.4
-215650.1,-1069378.8
-215825.7,-1069604.3
-215991.5,-1069818.2
-216156.8,-1070032.3
-216330.7,-1070258.6
-216494.9,-1070473.2
-216667.7,-1070700.0
-216830.8,-1070915.2
-217002.4,-1071142.5
-217164.5,-1071358.1
-217326.2,-1071573.9
-217496.6,-1071801.9
-209578.4,-1055943.6
-209524.4,-1056275.6
-209483.7,-1056585.2
-209451.4,-1056907.2
-209431.3,-1057207.3
-209422.4,-1057502.2
-209425.6,-1057807.7
-209441.0,-1058091.3
-209469.1,-1058385.2
-209506.2,-1058658.8
-209555.5,-1058942.8
-210455.4,-1061497.8
-210562.6,-1061738.9
-210680.1,-1061991.3
-210796.8,-1062227.9
-210918.9,-1062462.0
-211052.1,-1062707.2
-211181.0,-1062938.2
-211319.0,-1063181.1
-198654.4,-1061154.1
-198335.1,-1061046.2
-198015.8,-1060938.3
-197696.5,-1060830.6
-197377.1,-1060723.3
-197057.6,-1060616.1
-204772.3,-1063190.0
-204452.1,-1063084.7
-204132.1,-1062978.9
-203812.2,-1062872.6
-203492.6,-1062765.7
-203173.0,-1062658.5
-202853.5,-1062551.3
118887.0,-1189266.6
118612.5,-1189370.5
118337.9,-1189474.3
118063.4,-1189578.1
117788.8,-1189681.9
117514.3,-1189785.9
117239.9,-1189890.0
116965.5,-1189994.2
116691.1,-1190098.5
116416.7,-1190202.8
116142.4,-1190307.3
115868.1,-1190411.7
115593.7,-1190516.0
115319.3,-1190620.3
115044.8,-1190724.3
114770.4,-1190828.4
114495.9,-1190932.4
-152983.6,-1118387.5
-153261.5,-1118481.1
-153524.9,-1118571.8
-153787.9,-1118663.8
-154064.2,-1118761.9
-154326.2,-1118856.6
-154587.9,-1118952.2
-154863.1,-1119053.5
-155124.5,-1119150.0
-155386.1,-1119245.7
-155661.9,-1119345.4
-155924.5,-1119438.5
-156201.6,-1119534.2
-156465.4,-1119623.8
-156729.5,-1119712.5
-157007.6,-1119805.4
-157271.9,-1119893.6
-157535.9,-1119982.6
-157813.6,-1120076.9
-158077.1,-1120167.3
-146648.9,-1116205.3
-146913.3,-1116293.1
-147192.0,-1116384.2
-147456.8,-1116470.8
-147721.6,-1116557.5
-147999.9,-1116649.8
-148263.7,-1116739.2
-148540.6,-1116835.8
-148802.7,-1116930.1
-149064.6,-1117025.3
-149340.1,-1117125.5
-149601.8,-1117221.1
-149863.3,-1117316.9
-150138.6,-1117418.0
-150400.3,-1117513.4
-150676.5,-1117612.1
-150939.3,-1117704.6
-151202.6,-1117795.4
-151480.4,-1117889.3
-151744.8,-1117977.3
-140446.4,-1114044.2
-140723.6,-1114140.0
-140987.2,-1114229.8
-141264.9,-1114324.1
-141528.9,-1114413.0
-141793.2,-1114501.1
-142071.7,-1114593.0
-142336.2,-1114680.2
-142600.3,-1114769.0
-142877.4,-1114865.0
-143139.9,-1114958.2
-143415.9,-1115057.3
-143677.9,-1115151.7
-143939.9,-1115246.4
-144215.7,-1115346.0
-144477.9,-1115440.1
-128438.9,-1109831.6
-128701.6,-1109924.1
-128963.7,-1110018.6
-129239.5,-1110118.2
-129501.3,-1110213.1
-129763.2,-1110308.0
-130039.2,-1110407.1
-130301.8,-1110499.9
-130578.6,-1110596.7
-130841.8,-1110687.9
-131105.4,-1110778.0
-131383.1,-1110872.0
-131646.9,-1110961.3
-131910.7,-1111050.8
-132188.5,-1111144.7
-132452.5,-1111233.6
-132715.9,-1111324.1
-132992.7,-1111421.0
-133255.1,-1111514.2
-133531.2,-1111613.0
-133793.2,-1111707.8
-134055.0,-1111802.7
-134330.6,-1111902.9
-134592.2,-1111998.6
-134854.0,-1112093.8
-135130.3,-1112191.9
-135393.5,-1112283.2
-135684.8,-1112382.8
-135948.7,-1112472.0
-136212.6,-1112561.2
-136490.8,-1112654.0
-136755.4,-1112740.9
-137020.1,-1112827.8
-137298.4,-1112920.2
-137562.2,-1113009.6
-137839.3,-1113105.6
-209886.5,-1064900.8
-209608.0,-1064809.5
-209329.4,-1064718.5
-209064.8,-1064631.9
-208786.3,-1064540.3
-208508.2,-1064447.9
-208230.3,-1064354.7
-207952.7,-1064260.7
-207675.2,-1064166.3
-207397.8,-1064071.6
-207120.6,-1063976.7
-219493.4,-1068103.7
-219215.1,-1068011.6
-218936.9,-1067919.4
-218658.8,-1067826.7
-218380.8,-1067733.7
-218103.0,-1067640.3
-217839.0,-1067551.5
-217561.2,-1067458.2
-217283.3,-1067365.0
-217005.3,-1067272.0
-216727.3,-1067179.2
-216449.2,-1067086.4
-216171.2,-1066993.4
-228875.2,-1071243.3
-228597.9,-1071148.2
-228320.6,-1071053.0
-228043.3,-1070958.0
-227766.0,-1070863.1
-227488.5,-1070768.5
-227210.9,-1070674.3
-226933.2,-1070580.4
-226655.4,-1070486.8
-226391.4,-1070398.2
-226113.3,-1070305.5
-225835.1,-1070213.2
-225556.7,-1070121.3
-206108.0,-1063631.7
-205830.1,-1063538.6
-205551.9,-1063446.2
-205273.6,-1063354.4
-204995.1,-1063263.0
-234609.9,-1056943.6
-234318.2,-1056845.6
-234012.6,-1056742.8
-233720.9,-1056644.8
-233415.4,-1056541.9
-233110.0,-1056438.6
-232818.6,-1056339.6
-232513.4,-1056235.7
-232221.9,-1056137.0
-231916.2,-1056034.5
-220454.8,-1052281.5
-220148.0,-1052182.8
-219855.2,-1052088.1
-219548.6,-1051988.3
-219242.3,-1051887.9
-218950.0,-1051791.6
-218644.0,-1051690.2
-218352.1,-1051592.8
-218046.5,-1051490.5
-217740.9,-1051387.9
-217449.2,-1051289.9
-217143.7,-1051187.1
-216453.4,-1069179.0
-216278.8,-1068943.6
-216103.7,-1068708.5
-215937.6,-1068485.0
-215764.0,-1068248.8
-215591.9,-1068011.5
-209146.6,-1058946.7
-208983.2,-1058721.2
-208811.5,-1058483.7
-208640.1,-1058246.0
-208469.2,-1058008.0
-208299.1,-1057769.3
-208130.2,-1057529.8
-207961.9,-1057289.8
-207794.1,-1057049.6
-162955.3,-1105631.8
-163219.4,-1105720.4
-163497.1,-1105814.5
-163774.4,-1105909.7
-164051.6,-1106005.3
-164314.8,-1106096.3
-164592.0,-1106191.9
-164869.1,-1106287.7
-165146.3,-1106383.4
-165409.6,-1106474.2
-165687.0,-1106569.3
-165964.7,-1106663.2
-166228.5,-1106752.8
-166505.7,-1106848.4
-166782.8,-1106944.3
339334.8,-1265165.9
339098.4,-1265341.0
338858.3,-1265510.8
338612.4,-1265672.0
338359.0,-1265821.3
338098.8,-1265958.4
337845.8,-1266077.1
337574.3,-1266190.1
337298.5,-1266292.1
337019.2,-1266384.2
336737.0,-1266467.2
336452.7,-1266542.5
336167.6,-1266614.8
335882.1,-1266685.2
335595.9,-1266753.2
335309.0,-1266817.5
335021.2,-1266878.3
334732.9,-1266936.2
334444.2,-1266992.6
334155.9,-1267050.6
333882.8,-1267109.5
333596.3,-1267175.8
333310.9,-1267246.7
333026.7,-1267322.5
332744.0,-1267403.3
332462.5,-1267488.6
332182.5,-1267578.5
331903.7,-1267672.2
331625.9,-1267768.7
331348.7,-1267866.9
331072.0,-1267966.6
330796.2,-1268068.7
330521.4,-1268173.4
330247.5,-1268280.5
329988.0,-1268384.1
329715.7,-1268495.2
329444.0,-1268607.7
329172.7,-1268721.2
328901.2,-1268834.3
328629.3,-1268946.4
328357.0,-1269057.6
328084.5,-1269168.0
327811.5,-1269277.6
327538.1,-1269385.8
327263.9,-1269492.3
326989.1,-1269597.0
326713.6,-1269700.0
326437.5,-1269801.1
326174.3,-1269895.1
325896.6,-1269991.9
325618.5,-1270087.4
325339.9,-1270181.8
325060.9,-1270274.9
324781.5,-1270366.6
324501.7,-1270457.1
324221.4,-1270546.3
323941.1,-1270635.1
323660.7,-1270723.8
323380.3,-1270812.7
323100.5,-1270903.1
322821.3,-1270995.7
322556.9,-1271085.8
322278.6,-1271180.9
322000.1,-1271275.3
321721.0,-1271368.0
321441.5,-1271459.3
321162.3,-1271551.7
320883.8,-1271646.2
320606.1,-1271742.9
320329.2,-1271841.8
320052.9,-1271942.7
319777.2,-1272045.1
319502.0,-1272148.5
319226.9,-1272252.5
318951.9,-1272356.9
318690.8,-1272456.3
318416.0,-1272561.0
318140.2,-1272663.1
317862.9,-1272761.1
303407.6,-1272660.9
303114.6,-1272635.5
302820.8,-1272622.4
302541.4,-1272621.1
302247.5,-1272630.7
301953.9,-1272647.5
301660.7,-1272669.6
301367.9,-1272696.5
301075.3,-1272726.7
300783.1,-1272759.4
300491.1,-1272794.4
300199.5,-1272831.8
299908.2,-1272872.0
299617.4,-1272916.1
299327.5,-1272965.4
299038.3,-1273018.9
298749.8,-1273075.8
298476.3,-1273132.7
298188.8,-1273194.5
297901.6,-1273257.5
297614.5,-1273321.3
297327.6,-1273385.6
297040.7,-1273450.1
296753.5,-1273513.6
296466.0,-1273575.1
296177.9,-1273634.2
295889.2,-1273690.2
295599.9,-1273743.0
295310.1,-1273792.9
295019.8,-1273840.1
324525.9,-1279106.1
324252.1,-1279213.6
323978.6,-1279321.7
323705.5,-1279431.0
323433.1,-1279542.1
323161.7,-1279655.3
322890.8,-1279769.8
322619.9,-1279884.5
322348.9,-1279998.9
322091.2,-1280106.8
321818.9,-1280218.2
321545.3,-1280326.0
321270.6,-1280431.2
320995.7,-1280535.6
320721.2,-1280641.5
320447.9,-1280750.0
320175.7,-1280861.6
319905.0,-1280976.6
319635.4,-1281094.2
319365.8,-1281211.8
319108.8,-1281321.4
318836.8,-1281433.4
318563.4,-1281541.9
318289.1,-1281648.0
318014.3,-1281752.8
317739.5,-1281857.7
317465.6,-1281965.0
317193.0,-1282075.4
316921.3,-1282188.2
316650.2,-1282302.3
316392.9,-1282411.3
316122.0,-1282525.9
315850.8,-1282639.7
315578.7,-1282751.3
315305.6,-1282860.7
315032.1,-1282969.0
314758.5,-1283076.8
314484.6,-1283184.0
314210.6,-1283291.1
313937.1,-1283399.4
313664.5,-1283509.9
313406.3,-1283616.7
313135.0,-1283730.3
312864.0,-1283844.8
312593.3,-1283959.7
312322.3,-1284074.1
312050.2,-1284186.0
311776.9,-1284294.6
311502.6,-1284400.9
311228.1,-1284506.4
381862.7,-1157146.2
381743.7,-1156877.7
381618.7,-1156595.8
381493.8,-1156313.8
381374.8,-1156045.4
381249.8,-1155763.4
381124.8,-1155481.6
380999.8,-1155199.7
380880.7,-1154931.2
380755.6,-1154649.4
380630.6,-1154367.5
380505.3,-1154085.7
380386.0,-1153817.4
380260.5,-1153535.7
385641.8,-1165622.7
385523.8,-1165353.7
385399.0,-1165071.7
385273.6,-1164789.9
385153.8,-1164521.7
385027.9,-1164240.2
384901.7,-1163958.8
384775.3,-1163677.5
384654.5,-1163409.8
384527.4,-1163128.9
384399.8,-1162848.3
384278.0,-1162581.0
384150.5,-1162300.2
384024.2,-1162018.9
-214112.6,-1071142.4
-214223.7,-1071413.6
-214345.9,-1071680.0
-214478.7,-1071941.3
-214623.0,-1072196.3
-214779.7,-1072443.9
-214939.8,-1072671.6
-215119.7,-1072902.9
-215310.6,-1073125.2
-215512.3,-1073337.9
-215725.0,-1073539.6
-215947.0,-1073731.0
-229402.5,-1070877.1
-229635.3,-1070699.0
-229868.3,-1070521.1
-230101.4,-1070343.4
-230335.1,-1070166.5
-230569.7,-1069990.7
-230805.2,-1069816.2
-231041.8,-1069643.1
-231279.0,-1069470.9
-231516.5,-1069299.1
-231742.0,-1069135.6
-231978.8,-1068962.9
-194375.3,-1072726.4
-194482.0,-1072983.6
-194595.0,-1073254.1
-194707.9,-1073524.6
-194819.2,-1073795.7
-194929.7,-1074067.2
-195040.7,-1074338.5
-195152.2,-1074609.6
-195263.4,-1074880.9
-195373.8,-1075152.4
-195484.3,-1075423.9
-195595.2,-1075695.2
-178070.2,-1135299.6
-177807.2,-1135207.4
-177530.5,-1135110.1
-177253.8,-1135012.6
-176977.2,-1134914.9
-176700.7,-1134817.0
-176424.2,-1134719.0
-176147.7,-1134621.0
-175871.2,-1134523.1
-175594.7,-1134425.0
-175318.3,-1134327.0
-175041.8,-1134229.0
-174765.3,-1134130.9
-174488.9,-1134032.8
-174226.2,-1133939.7
-173949.6,-1133841.9
-173673.1,-1133744.1
-173396.6,-1133646.2
-173120.1,-1133548.3
-172843.6,-1133450.5
-172567.1,-1133352.4
-187910.0,-1138710.4
-187633.3,-1138612.9
-187356.5,-1138515.6
-187079.8,-1138418.2
-186803.1,-1138320.7
-186526.3,-1138223.7
-186249.3,-1138127.0
-185972.3,-1138030.3
-185695.3,-1137933.6
-185418.2,-1137837.3
-185141.1,-1137741.1
-184877.8,-1137649.7
-184600.6,-1137553.6
-184323.4,-1137457.6
-184046.1,-1137361.8
-183768.8,-1137266.1
-183491.6,-1137170.3
-183214.2,-1137074.6
-182936.8,-1136979.2
-182659.4,-1136883.9
-182381.9,-1136788.8
-182104.4,-1136693.7
-181826.9,-1136598.5
-181549.5,-1136503.1
-181285.9,-1136412.7
-181008.4,-1136317.5
-180731.0,-1136222.1
-180453.6,-1136126.6
-101644.9,-1272675.8
-101920.0,-1272779.2
-102195.2,-1272882.6
-102470.2,-1272986.0
-102745.3,-1273089.6
-103006.6,-1273188.0
-103281.6,-1273291.7
-103556.6,-1273395.5
-103831.5,-1273499.3
-104106.5,-1273603.0
-104381.6,-1273706.5
-104656.7,-1273809.8
-104932.0,-1273912.8
-105207.3,-1274015.7
-105468.8,-1274113.5
-105744.0,-1274216.8
-106019.0,-1274320.5
-106293.8,-1274424.7
-106568.5,-1274529.3
-106843.1,-1274633.9
-107117.8,-1274738.4
-107392.6,-1274842.7
-107667.5,-1274946.7
-107942.6,-1275050.3
-108203.9,-1275148.6
-108479.1,-1275251.8
-108754.5,-1275354.7
-109029.8,-1275457.5
-109305.2,-1275560.1
-109580.7,-1275662.7
-109856.1,-1275765.4
-110131.4,-1275868.2
-110406.7,-1275971.2
-110682.0,-1276074.3
-118930.9,-1138971.8
-119207.5,-1139069.4
-119484.4,-1139166.2
-119747.6,-1139257.6
-120024.7,-1139354.0
-120301.6,-1139450.7
-120578.5,-1139547.5
-120855.4,-1139644.2
-121132.3,-1139741.0
-121409.0,-1139838.4
-121685.7,-1139935.8
-121962.5,-1140032.7
-122239.4,-1140129.4
-122516.3,-1140226.3
-122793.0,-1140323.6
-123069.6,-1140421.1
-123346.4,-1140518.2
-123609.3,-1140610.6
-123885.8,-1140708.5
-124162.1,-1140807.0
-124438.2,-1140906.2
-124714.0,-1141006.1
-124989.5,-1141106.6
-125264.9,-1141207.7
-125540.3,-1141308.8
-125815.7,-1141409.8
-140168.6,-1146484.7
-140443.1,-1146588.2
-140717.9,-1146690.7
-140993.3,-1146791.9
-141269.2,-1146891.7
-141545.5,-1146990.0
-141822.7,-1147086.3
-142100.3,-1147180.9
-142378.5,-1147274.3
-142656.9,-1147366.7
-142921.5,-1147454.3
-143199.8,-1147547.1
-143477.5,-1147641.6
-143754.5,-1147738.2
-144031.0,-1147836.3
-144306.8,-1147936.3
-144581.6,-1148038.9
-144856.0,-1148142.8
-145130.4,-1148246.7
-145404.9,-1148350.0
-145679.8,-1148452.5
-202304.5,-1070427.9
-202582.1,-1070521.8
-202859.7,-1070616.0
-203137.1,-1070710.7
-203414.4,-1070805.6
-203691.7,-1070900.5
-203955.3,-1070990.3
-204232.9,-1071084.4
-204510.7,-1071178.1
-204788.5,-1071271.5
-205066.4,-1071364.6
-205344.5,-1071457.4
-197023.4,-1068662.0
-197301.1,-1068755.7
-197578.8,-1068849.3
-197856.6,-1068942.9
-198134.4,-1069036.3
-198412.3,-1069129.4
-198676.4,-1069217.5
-198954.6,-1069309.8
-199232.8,-1069401.9
-199511.1,-1069493.8
-199789.3,-1069585.8
-200067.6,-1069677.9
-200345.7,-1069770.2
-200623.8,-1069862.9
-200901.7,-1069955.8
-212266.7,-1073772.1
