id,ym,ShannonBD,PI,Temp,Wind,Pop,Duration,Carbon,Water,Green,Farm,Grass,Ndvi,Nightlight,LAI,desert_gobi,poverty_county,north_region
110106,201810,2.7059,0.0,12.7397,1.9973,8.4769,1.5581,15.5378,0.0099,0.0313,0.175,0.0014,52.5737,60.2689,0.1418,0,0,1
110106,201812,1.0986,0.0,12.7397,1.9973,8.4769,0.0111,15.5378,0.0099,0.0313,0.175,0.0014,52.5737,60.2689,0.1418,0,0,1
110106,201901,1.5475,0.0,13.411,2.0233,8.4804,0.8473,15.4994,0.0096,0.0311,0.1745,0.0013,48.7933,61.059,0.1331,0,0,1
110106,201903,2.4687,0.0,13.411,2.0233,8.4804,0.9163,15.4994,0.0096,0.0311,0.1745,0.0013,48.7933,61.059,0.1331,0,0,1
110106,201907,3.3141,0.0,13.411,2.0233,8.4804,1.0704,15.4994,0.0096,0.0311,0.1745,0.0013,48.7933,61.059,0.1331,0,0,1
110106,201909,2.7166,0.0,13.411,2.0233,8.4804,5.2311,15.4994,0.0096,0.0311,0.1745,0.0013,48.7933,61.059,0.1331,0,0,1
110106,201911,1.6351,0.0,13.411,2.0233,8.4804,0.9491,15.4994,0.0096,0.0311,0.1745,0.0013,48.7933,61.059,0.1331,0,0,1
110106,201912,2.0506,0.0,13.411,2.0233,8.4804,1.4606,15.4994,0.0096,0.0311,0.1745,0.0013,48.7933,61.059,0.1331,0,0,1
110106,202001,2.0396,0.0,12.9006,1.9816,8.4845,1.1209,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202002,2.0632,0.0,12.9006,1.9816,8.4845,1.2164,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202003,3.023,0.0,12.9006,1.9816,8.4845,4.4497,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202004,3.389,0.0,12.9006,1.9816,8.4845,1.2879,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202005,2.9422,0.0,12.9006,1.9816,8.4845,0.9202,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202006,2.9772,0.0,12.9006,1.9816,8.4845,5.7595,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202007,3.2527,0.0,12.9006,1.9816,8.4845,1.1977,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202008,2.5712,0.0,12.9006,1.9816,8.4845,1.0799,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202009,2.8438,0.0,12.9006,1.9816,8.4845,1.2164,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202010,2.2433,0.0,12.9006,1.9816,8.4845,5.0226,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202011,2.1549,0.0,12.9006,1.9816,8.4845,1.2384,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202012,2.5127,0.0,12.9006,1.9816,8.4845,0.9295,15.5109,0.012,0.0306,0.1749,0.0009,51.6528,61.0065,0.1369,0,0,1
110106,202101,2.7124,0.0,12.4691,1.9409,8.4873,0.8064,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202102,2.7093,0.0,12.4691,1.9409,8.4873,4.4835,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202103,3.1964,0.0,12.4691,1.9409,8.4873,1.0381,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202104,3.23,0.0,12.4691,1.9409,8.4873,1.067,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
110106,202105,3.3952,0.0,12.4691,1.9409,8.4873,1.0429,15.5402,0.0138,0.0307,0.1746,0.0009,54.8979,61.0261,0.1468,0,0,1
