iso3,year,net,net_std,imm,imm_std,emi,emi_std,imm_pop,imm_pop_std,emi_pop,emi_pop_std
JOR,2020,20178.625,39482.49,152502.61,29715.984,132324.02,14800.953,4841289.0,153669.2,795287.56,35807.79
JOR,2021,68555.625,25682.664,205765.97,36483.91,137210.38,13466.512,4860205.5,162237.27,807154.44,37303.637
JOR,2022,38165.754,21912.695,190924.16,28221.14,152758.39,14742.057,4933361.5,160340.19,827872.06,39809.84
JOR,2023,220814.45,44450.883,386105.06,83981.59,165290.69,24991.793,4986347.5,166551.08,854869.6,42170.06
JOR,2024,,,,,,,5215092.5,174385.48,873996.3,44167.73
JPN,1990,102739.14,47275.348,346801.28,91879.336,244062.19,92826.25,961932.3,100955.82,880319.56,49249.703
JPN,1991,168530.95,30379.66,284461.22,59279.02,115930.34,28352.764,1147823.0,103350.53,971830.2,47012.855
JPN,1992,124948.77,21959.955,232102.52,44028.51,107153.766,17618.928,1308572.8,91264.04,963581.4,41909.89
JPN,1993,33168.5,11914.145,163555.23,22875.156,130386.766,27688.146,1424069.0,86552.15,955308.1,39179.203
JPN,1994,15948.03,10063.435,162217.22,22912.947,146269.16,28978.154,1448225.9,76141.766,948503.7,37872.13
JPN,1995,-8359.104,7599.7437,148263.4,21105.775,156622.53,28882.568,1458630.4,69895.59,945452.75,36335.445
JPN,1996,-2617.5195,10728.764,159256.89,20967.959,161874.38,30049.852,1453150.8,71764.24,951522.94,35348.707
JPN,1997,107834.234,22027.773,235054.83,30362.0,127220.586,19078.6,1452121.1,80206.56,955860.9,35268.625
JPN,1998,119989.87,18479.586,241303.19,29660.373,121313.28,15808.567,1551152.6,70916.25,950004.3,31132.715
JPN,1999,121897.92,24430.475,258360.95,38143.547,136462.97,21533.91,1659551.9,63950.27,942480.56,27480.928
JPN,2000,-34250.234,8627.868,174622.75,27572.807,208873.0,35273.77,1767561.4,58055.363,934127.75,25881.963
JPN,2001,152599.12,31861.691,296119.16,49204.684,143520.03,20505.525,1751692.0,61744.848,958739.56,28072.043
JPN,2002,-23855.217,15622.34,186168.25,23983.96,210023.53,27020.416,1874793.9,60946.86,935354.8,35842.586
JPN,2003,95296.266,16793.0,255814.66,26967.938,160518.53,21419.455,1875229.4,61087.8,967125.0,32060.262
JPN,2004,62622.164,16693.383,240331.25,27884.475,177709.1,22798.65,1974128.5,56989.7,978396.94,32759.742
JPN,2005,16158.536,10686.858,217822.36,27323.705,201663.92,30178.83,2043105.6,52753.13,993493.4,34641.38
JPN,2006,26205.143,9506.78,226496.17,25552.428,200291.02,25216.064,2069481.5,54334.957,1013919.06,38525.1
JPN,2007,15714.424,9375.866,224951.06,28496.852,209236.66,25646.209,2106236.0,56149.703,1034877.3,43500.332
JPN,2008,-21636.1,9454.279,191035.7,22487.531,212671.84,26046.047,2135580.0,58780.73,1059557.5,48351.75
JPN,2009,-18200.178,6517.7246,164969.83,25199.3,183170.05,21420.049,2125431.0,58099.06,1082495.8,52982.03
JPN,2010,-26609.959,13135.908,208947.36,33860.906,235557.28,33463.06,2119242.5,58424.605,1105872.0,57028.59
JPN,2011,-89492.39,18721.404,195488.08,19725.63,284980.44,41588.508,2123580.5,65839.69,1148840.2,63738.145
JPN,2012,-4879.093,11477.761,223013.05,25112.434,227892.2,32078.36,2060039.0,71087.914,1187538.9,70696.36
JPN,2013,56911.99,17629.635,262888.1,30817.258,205976.11,24168.064,2074004.4,72628.57,1218167.9,75336.59
JPN,2014,187586.25,29333.988,369507.03,47332.223,181920.81,19825.953,2138729.8,76036.56,1237829.6,80610.875
JPN,2015,233377.52,33365.367,401856.72,48225.395,168479.34,20037.916,2326489.2,73510.84,1250615.2,83156.64
JPN,2016,175407.55,28475.979,364680.12,34931.207,189272.53,20779.863,2547159.5,88547.555,1252401.4,85609.46
JPN,2017,233724.38,20851.85,427743.56,47198.336,194019.31,20509.025,2713275.0,100787.516,1261035.2,87402.07
JPN,2018,214598.03,27861.523,503921.75,42579.61,289323.75,32310.332,2933634.0,117527.58,1267339.0,87846.41
JPN,2019,193067.44,36584.098,544646.56,35185.344,351579.2,30269.994,3134067.0,112699.266,1275767.2,88483.62
JPN,2020,111100.59,25014.61,369666.28,39874.7,258565.66,26291.697,3305998.2,110868.07,1279999.4,88810.42
JPN,2021,-208795.22,44585.113,262271.5,25349.102,471066.66,74124.195,3397467.8,122794.52,1286446.4,89203.92
JPN,2022,346793.56,57561.254,692454.7,88723.77,345661.03,29744.2,3187464.8,134959.8,1313715.6,89519.8
JPN,2023,290372.62,59453.17,639465.44,119690.54,349092.9,38035.637,3521326.2,156657.05,1330403.0,90689.36
JPN,2024,,,,,,,3772562.5,164224.31,1347672.5,91262.945
KAZ,1990,-211842.6,199268.42,108228.23,28195.072,320070.9,220076.25,2793221.8,156850.58,3157888.2,101640.78
KAZ,1991,-92997.03,76499.91,83312.57,19309.328,176309.6,77941.74,2586041.5,229022.44,3153533.0,109766.36
KAZ,1992,-71614.99,44469.42,74326.34,13087.816,145941.31,41998.984,2515889.8,226746.25,3165089.2,97231.664
KAZ,1993,-169122.83,107035.86,91669.19,21006.914,260791.97,101430.38,2453395.5,218394.73,3160354.8,94863.73
KAZ,1994,-215060.64,127358.125,101563.086,34537.047,316623.75,134617.92,2329687.8,141883.73,3186085.0,82615.95
KAZ,1995,-267413.38,89273.16,98874.17,21181.5,366287.56,77502.4,2161157.2,70660.5,3209227.8,75378.01
KAZ,1996,-219849.97,72953.2,94312.44,19524.084,314162.38,72504.02,1995178.1,86763.32,3286089.8,81332.24
KAZ,1997,-91453.99,47673.73,88129.734,19403.191,179583.75,44548.3,1837628.4,83537.34,3323874.2,80600.06
KAZ,1998,-75730.64,47448.977,92089.586,22445.844,167820.22,42088.32,1811979.9,74109.65,3364853.5,74890.39
KAZ,1999,-101672.86,60486.645,97318.93,27866.17,198991.83,61011.043,1786603.9,62669.773,3390341.0,79069.086
KAZ,2000,-67646.72,32630.523,79890.75,20705.086,147537.47,36672.72,1789107.6,45388.996,3465923.5,53032.47
KAZ,2001,-86158.086,31690.414,68665.6,17218.31,154823.69,31501.84,1786369.0,43529.496,3499560.2,55716.105
KAZ,2002,-85262.82,23779.275,77220.555,17824.451,162483.38,31902.857,1782041.2,44669.598,3549071.0,54850.6
KAZ,2003,-68160.57,18975.59,76905.82,19207.84,145066.39,19819.293,1790247.8,44522.625,3608120.0,59588.375
KAZ,2004,-64597.645,35051.688,89112.89,20664.24,153710.53,39231.67,1800791.8,44144.945,3651193.2,64779.707
KAZ,2005,-62758.01,19681.393,75132.73,14494.484,137890.73,29122.652,1817643.9,40924.12,3697779.0,38768.793
KAZ,2006,-44069.145,20103.969,83576.32,16634.34,127645.48,28923.037,1825440.9,42664.87,3732575.2,36541.297
KAZ,2007,-29218.652,16428.629,86100.83,15893.436,115319.48,25472.32,1840709.5,45091.3,3758422.2,36720.695
KAZ,2008,-850.67633,22685.492,77290.77,15293.063,78141.445,19136.086,1861202.8,44705.266,3775677.0,39299.07
KAZ,2009,5490.962,29435.912,85735.41,21074.357,80244.45,20939.578,1870846.8,44182.387,3753330.0,36418.78
KAZ,2010,41436.867,16366.927,106075.09,23648.367,64638.22,10888.448,1870187.2,43177.113,3715349.8,32553.23
KAZ,2011,37019.215,23875.254,100618.89,22052.104,63599.684,11487.195,1890137.1,47449.617,3660682.0,31516.566
KAZ,2012,51807.06,22835.5,108609.4,22041.52,56802.336,9112.503,1904040.8,47114.82,3607857.0,42537.375
KAZ,2013,56631.875,28382.3,113780.28,28854.568,57148.4,8751.43,1918130.2,46866.01,3540706.2,52033.098
KAZ,2014,57068.625,29537.219,115077.23,27742.95,58008.617,10159.323,1934546.2,46061.055,3472073.0,60478.477
KAZ,2015,47295.28,18041.26,109637.23,16556.406,62341.94,10292.078,1949817.2,46260.844,3402676.8,70847.24
KAZ,2016,43014.645,14756.684,102049.305,14148.585,59034.65,8838.575,1966306.0,49585.414,3344809.5,77511.42
KAZ,2017,39455.902,19672.477,97879.51,13739.878,58423.62,7718.0938,1982429.6,52583.934,3292357.5,85070.44
KAZ,2018,24285.738,15345.459,84414.92,13911.203,60129.188,7991.2017,2002801.5,53814.258,3249193.5,91242.6
KAZ,2019,17566.893,15929.23,79537.44,11494.642,61970.54,9355.393,2016974.2,54153.906,3214988.0,94405.164
KAZ,2020,8820.217,13295.67,66243.23,10996.299,57423.016,7547.409,2028269.4,55818.75,3185172.5,98031.11
KAZ,2021,14104.742,13398.743,66654.37,10786.271,52549.633,7968.3877,2025744.2,58007.824,3148783.5,100264.914
KAZ,2022,20898.537,11353.861,85886.49,10736.622,64987.977,8175.1963,2032497.4,60215.28,3115160.2,103450.81
KAZ,2023,57481.49,35216.582,135238.69,39118.195,77757.22,11726.224,2043983.5,62383.793,3080596.0,110072.21
KAZ,2024,,,,,,,2076601.0,63481.29,3032924.5,119749.97
KEN,1990,15725.807,32465.943,40979.203,31382.01,25253.393,13330.477,223353.78,126692.48,255454.9,21962.498
KEN,1991,98077.44,60686.99,116819.305,61062.816,18741.848,7649.2075,242922.97,122612.086,257976.56,21117.848
KEN,1992,98391.836,55160.383,119940.79,55842.523,21548.98,6384.8604,345720.22,117887.01,261603.8,20555.215
KEN,1993,31187.133,25427.678,62361.88,20955.307,31174.738,20663.996,447174.12,117959.164,264500.16,19918.031
KEN,1994,46918.516,58453.473,82385.55,61571.18,35467.05,11858.342,481527.72,111846.44,268495.3,19168.979
KEN,1995,19234.69,40242.617,67539.64,26416.53,48304.957,27608.361,535988.8,93489.36,277484.44,18597.455
KEN,1996,27659.025,26363.479,78199.51,25735.273,50540.492,12308.298,561115.75,84402.07,285255.44,18002.61
KEN,1997,-6098.492,16196.36,45118.758,12931.342,51217.258,10869.985,593796.25,73350.51,292822.7,17215.283
KEN,1998,10681.375,17179.088,61396.992,17581.463,50715.62,10643.399,596255.56,68309.664,304664.75,16203.323
KEN,1999,9118.607,17719.041,61333.82,16869.416,52215.22,11418.546,617177.75,61571.08,317124.38,14983.013
KEN,2000,9892.415,22083.361,62186.098,24742.398,52293.69,10081.855,636117.5,55303.6,329559.44,15061.37
KEN,2001,14079.478,15899.643,61417.688,16094.093,47338.21,8403.208,656153.25,55407.85,342404.8,14960.179
KEN,2002,4700.5083,16808.996,55952.633,15861.619,51252.14,9964.525,677539.5,51750.855,352407.7,15677.238
KEN,2003,2567.0325,12968.327,49495.37,10302.759,46928.336,10564.019,691635.3,48745.94,364570.06,15773.437
KEN,2004,11704.011,14893.194,59713.75,13289.354,48009.746,8958.848,703298.94,47501.996,376277.8,16016.804
KEN,2005,34792.438,25506.531,88616.805,23139.883,53824.36,12146.067,723981.75,45052.887,387811.56,16910.84
KEN,2006,25331.867,24072.383,88107.67,23273.264,62775.797,23781.113,766420.25,44008.562,397926.12,17711.252
KEN,2007,37322.336,24207.117,90746.94,18227.193,53424.594,12690.186,799659.1,50663.086,408461.38,18062.715
KEN,2008,19540.99,22895.656,73289.87,28943.125,53748.88,9753.364,845341.5,59942.074,419560.5,18463.285
KEN,2009,35262.38,26176.332,79795.73,24603.773,44533.35,5965.4927,875161.44,59451.05,432742.78,19219.291
KEN,2010,29844.242,21228.197,81890.38,22574.186,52046.14,9003.922,916820.06,54002.266,442038.16,19728.58
KEN,2011,49089.42,30326.822,99507.9,34872.9,50418.47,6393.5747,955593.9,62784.48,454009.94,20611.832
KEN,2012,51037.574,31511.361,107313.6,28624.713,56276.03,6902.808,1016032.44,73169.81,468573.47,22105.2
KEN,2013,-21017.531,15735.333,55817.664,9012.602,76835.2,16558.883,1079906.6,74174.42,484903.53,22570.06
KEN,2014,6128.1094,24922.248,79610.48,22986.209,73482.375,13543.177,1075079.2,72046.12,504753.4,24591.525
KEN,2015,-20078.492,19912.219,69236.12,18711.71,89314.61,16576.262,1095653.1,69564.164,522794.56,26396.537
KEN,2016,-3122.0786,15209.4375,74504.58,15193.629,77626.66,13050.147,1093447.0,73048.88,544173.56,30295.203
KEN,2017,-75189.555,30416.691,67094.13,12250.764,142283.67,42820.805,1108228.8,74512.47,565612.5,33600.66
KEN,2018,-23264.13,16874.338,62578.016,11344.859,85842.14,14243.669,1053125.2,77748.2,588959.3,38035.598
KEN,2019,-23207.254,14189.983,61103.445,9963.582,84310.69,10875.049,1053542.1,78590.58,615744.9,43148.402
KEN,2020,-9821.827,12939.581,60759.13,8488.597,70580.95,9171.603,1053758.9,79916.04,642325.75,48889.797
KEN,2021,-8876.556,30808.96,76797.016,19480.312,85673.57,17037.47,1056063.2,81596.95,657611.1,51308.46
KEN,2022,-26314.889,21491.562,80138.63,14299.026,106453.516,18052.057,1075751.9,83001.99,689401.9,61261.37
KEN,2023,7323.858,27695.31,105585.58,29885.38,98261.734,15883.772,1091829.8,85889.95,734293.0,73301.8
KEN,2024,,,,,,,1129879.2,91043.516,767727.75,80165.69
KGZ,1990,-22484.174,20702.826,19367.332,5175.5547,41851.5,17901.65,582016.4,24246.367,629156.4,20307.986
KGZ,1991,-19432.582,9407.9375,16589.834,2986.2646,36022.414,9278.597,566378.2,24135.33,634225.4,22743.717
KGZ,1992,-21590.867,8149.019,17259.516,3539.3862,38850.39,7468.232,551106.44,23269.51,636234.9,23871.99
KGZ,1993,-24939.406,15661.268,23412.494,8903.644,48351.906,11195.419,531936.6,20387.967,636050.7,24006.365
KGZ,1994,-22826.227,12539.947,25337.707,8205.462,48163.93,9715.386,513043.7,18734.072,638412.9,22928.38
KGZ,1995,-44755.98,18075.195,17736.96,2763.6248,62492.938,19388.88,492231.03,16883.97,636148.1,21701.156
KGZ,1996,-24252.605,11262.028,20452.469,5704.3345,44705.066,11261.669,454829.0,16881.049,639117.3,22823.38
KGZ,1997,-23903.965,10777.55,18753.191,4639.8887,42657.164,9568.937,432493.78,16880.637,636479.0,23111.832
KGZ,1998,-12049.184,8053.8003,20475.137,5368.707,32524.312,5590.2935,416182.34,14441.473,639417.0,20924.55
KGZ,1999,-25975.426,8808.536,16564.232,2545.9275,42539.656,8900.178,403759.84,12765.669,634226.44,20168.154
KGZ,2000,-37360.133,15914.03,17154.584,2992.1074,54514.73,17068.777,389416.44,11003.496,640401.4,17358.584
KGZ,2001,-33508.55,9298.556,17530.98,3601.671,51039.523,8662.356,374486.66,11061.475,656822.7,20760.238
KGZ,2002,-30195.982,12271.977,17378.094,4089.7568,47574.086,10284.509,359937.53,9960.719,669329.3,18457.025
KGZ,2003,-37343.074,8501.848,17023.102,4297.273,54366.18,8350.834,344676.75,10586.637,677304.5,19897.47
KGZ,2004,-45195.11,14910.825,16380.647,2644.4656,61575.758,15522.682,330208.34,10543.816,692908.9,22558.498
KGZ,2005,-35118.55,9735.153,15352.695,2200.5078,50471.246,10767.194,316361.5,10650.623,716843.25,17317.404
KGZ,2006,-41510.043,7932.7163,15666.609,3427.8928,57176.652,12176.148,301709.9,11882.314,729348.25,16411.383
KGZ,2007,-36350.03,8740.774,21113.467,9608.681,57463.5,11573.923,286565.66,12796.815,748110.1,19703.73
KGZ,2008,-32428.348,8279.346,22052.793,7999.2446,54481.15,9742.796,274718.16,13490.592,764957.25,19915.379
KGZ,2009,-22394.283,10818.824,18623.121,3747.8142,41017.4,10692.932,265544.0,12679.731,780215.6,18483.293
KGZ,2010,-12930.641,9629.375,24321.525,9731.456,37252.17,7447.1064,255772.98,11641.811,784822.4,17718.967
KGZ,2011,-12258.664,7864.612,26240.629,8327.231,38499.29,11152.413,249028.45,11597.242,782601.6,19660.22
KGZ,2012,-6135.5107,9158.217,27248.666,8166.7666,33384.17,7249.8867,245103.56,10914.508,783270.9,25574.38
KGZ,2013,2244.7505,11924.833,37490.64,12858.261,35245.883,8665.173,241710.89,10927.603,778482.9,29830.941
KGZ,2014,-3471.6572,6283.29,31927.742,7451.8486,35399.387,6387.442,238898.8,10463.923,766193.9,33694.246
KGZ,2015,-3238.3494,6095.3555,30602.143,5595.513,33840.508,6034.2617,235957.98,10177.452,759712.4,37288.504
KGZ,2016,-2020.4656,6130.776,34537.44,7768.91,36557.914,7112.712,233949.66,9550.985,754087.4,39669.53
KGZ,2017,-6576.83,9547.665,34133.266,5876.906,40710.094,8618.965,231996.05,9371.836,747555.75,41721.05
KGZ,2018,-8957.47,9401.004,30724.65,6728.607,39682.117,7311.741,230387.8,9742.885,746222.9,43666.15
KGZ,2019,-5539.171,8628.72,33601.152,5351.535,39140.32,6221.345,228876.7,10329.474,747378.2,46180.7
KGZ,2020,-3872.4814,9805.909,31955.334,6098.884,35827.812,10170.259,228044.94,10728.009,745807.7,48637.71
KGZ,2021,-9841.451,11048.858,38674.207,9546.512,48515.656,10081.677,226949.11,11348.101,741205.4,49703.895
KGZ,2022,22818.2,10895.024,63313.613,10237.431,40495.402,6380.7886,225455.64,12154.08,741171.56,50138.086
KGZ,2023,-6205.7056,15105.771,44022.496,10757.414,50228.195,9737.672,228155.25,12089.401,714262.75,52085.3
KGZ,2024,,,,,,,229136.94,12665.653,715534.75,54542.277
KHM,1990,-77172.23,49528.547,13040.432,7701.0273,90212.66,41615.957,42841.867,21165.377,351785.78,94575.266
KHM,1991,-22404.998,27291.734,20459.938,10386.479,42864.938,26534.178,46819.566,19836.775,430737.94,99333.2
KHM,1992,-16644.236,15597.392,18891.467,7785.361,35535.703,15241.884,50317.723,18513.152,453846.25,99566.41
KHM,1993,-8581.79,17828.03,25282.586,10715.896,33864.375,16564.943,54208.67,18318.648,471505.75,101789.055
KHM,1994,-84587.67,59168.527,11592.007,4608.7197,96179.67,51552.285,60670.29,17867.512,483550.6,102067.35
KHM,1995,138215.7,99249.99,162694.0,93790.59,24478.273,10470.065,62227.848,15855.2295,566603.6,103934.69
KHM,1996,34171.01,22442.512,53521.836,22546.76,19350.82,5673.7744,73006.5,16170.753,457975.25,113446.57
KHM,1997,60634.78,45040.51,84753.266,50353.984,24118.492,8048.741,83890.8,17814.89,431849.56,110771.1
KHM,1998,51683.754,41323.863,70265.13,38977.81,18581.375,5373.168,103317.79,20846.635,391062.44,94762.52
KHM,1999,31873.77,30191.506,55793.504,34325.875,23919.738,10387.745,123337.18,23322.092,357336.06,85077.484
KHM,2000,-13025.873,14408.28,24045.328,11762.797,37071.203,15359.64,130986.29,21803.441,331396.3,74954.414
KHM,2001,-21046.857,15190.735,23275.426,11936.648,44322.29,17466.875,128980.96,20410.8,340928.12,70342.164
KHM,2002,-35250.676,18607.123,23270.57,9769.336,58521.258,20138.41,127353.93,20102.137,358747.3,67473.67
KHM,2003,-42274.22,27856.041,26774.264,12658.285,69048.49,27280.469,123943.55,20196.111,388794.88,65177.9
KHM,2004,-42943.473,16494.557,27782.434,11840.515,70725.914,18188.793,119157.31,19846.656,424174.03,59998.055
KHM,2005,-55959.57,23211.252,30448.033,11086.719,86407.586,25469.047,113965.49,19518.72,459606.53,54681.848
KHM,2006,-47305.98,16490.104,34339.824,11255.317,81645.8,19600.125,109425.305,20161.525,508376.72,56603.473
KHM,2007,-42783.203,19682.041,36817.242,11735.959,79600.445,19278.309,103499.22,20423.086,546765.44,51766.145
KHM,2008,-30386.576,15254.702,41854.703,12789.305,72241.29,17904.914,99218.2,20402.549,581972.94,49466.273
KHM,2009,-23745.342,20888.617,47996.836,15685.637,71742.17,18777.87,96398.2,20102.6,605957.8,45878.62
KHM,2010,-24310.709,18307.928,46606.035,13078.435,70916.75,17809.17,96495.24,20498.92,626076.9,42291.48
KHM,2011,-22627.232,14231.836,52083.79,17046.355,74711.016,18298.969,94991.23,20134.33,645019.94,42821.863
KHM,2012,-34011.848,16949.807,49301.945,13071.4795,83313.8,21061.727,94163.945,19558.734,662779.3,43513.914
KHM,2013,-26248.074,10280.471,53608.547,14576.321,79856.64,16596.857,92613.38,18784.688,691028.75,47266.38
KHM,2014,-27192.807,12006.711,52913.395,15303.602,80106.21,17614.527,92197.27,18417.488,712436.56,47472.887
KHM,2015,-26760.838,9899.407,59740.31,14790.743,86501.13,17393.3,92003.14,18188.89,734842.75,48906.492
KHM,2016,-29935.648,11117.542,58354.418,14915.021,88290.06,15848.074,92292.27,18570.717,757087.94,51539.65
KHM,2017,-25877.082,13530.592,68326.35,17091.973,94203.41,17277.736,92837.41,18963.17,782594.75,53476.984
KHM,2018,-29429.943,14673.493,69950.555,20698.543,99380.49,19749.902,93923.586,19186.053,804329.56,57180.82
KHM,2019,-7791.722,18110.271,89667.46,16333.457,97459.16,16665.857,97027.625,20611.352,831421.0,59011.023
KHM,2020,25430.72,19534.797,100829.46,17464.93,75398.766,15691.98,107184.13,22161.93,843652.8,64146.168
KHM,2021,194.34967,17401.943,97156.44,14835.368,96962.08,16495.705,122475.695,28247.723,827342.6,64537.582
KHM,2022,-47862.215,25245.883,93725.25,11570.694,141587.47,24522.217,132284.89,29557.955,830883.1,66581.63
KHM,2023,-42491.043,21756.836,93289.61,10014.368,135780.61,23971.842,134430.64,35894.617,874383.5,69342.625
KHM,2024,,,,,,,137959.14,39127.37,913905.0,75283.32
KIR,1990,-137.27914,254.32573,452.87552,63.84717,590.15466,113.443665,2529.1914,256.83728,2482.5999,497.68982
KIR,1991,-96.67742,338.23004,981.9813,81.54303,1078.6587,89.00696,2694.4844,248.95093,2757.0122,470.91434
KIR,1992,49.58882,416.21707,1169.5365,89.75693,1119.9479,89.525536,3086.3604,239.49892,3224.5278,448.28793
KIR,1993,-76.445015,300.17834,1631.408,103.614006,1707.8527,105.0241,3706.2063,245.46524,3772.3591,438.13232
KIR,1994,-153.29002,331.54254,1906.3945,110.15753,2059.6843,115.04012,4312.793,259.01895,4432.51,432.47037
KIR,1995,-182.99107,334.28873,2120.8098,111.22037,2303.8008,124.8684,4917.8545,284.41516,5167.038,433.6746
KIR,1996,-198.99657,415.89233,2306.0083,117.08722,2505.005,126.654175,5506.623,313.26785,5917.217,446.65338
KIR,1997,-196.3443,357.9446,2412.3728,117.243484,2608.7173,130.47687,6096.982,353.30215,6678.6895,468.50516
KIR,1998,-140.45377,294.31662,2527.229,119.09459,2667.6829,130.05652,6708.7046,393.21765,7448.557,498.5607
KIR,1999,-151.55908,516.59375,2724.2793,125.358025,2875.838,142.88043,7348.1353,431.7595,8193.172,528.1196
KIR,2000,-200.85962,389.99875,2655.348,119.507286,2856.207,128.18704,7976.0737,476.9566,8944.383,577.0685
KIR,2001,-231.44098,509.42593,2941.237,128.75491,3172.6787,143.07431,8603.091,514.3553,9724.262,609.33057
KIR,2002,-323.4367,344.68542,2943.671,122.55719,3267.1084,136.83159,9174.63,561.9307,10488.797,670.98083
KIR,2003,-371.24258,537.6992,3009.8965,123.56385,3381.1382,149.90875,9733.618,605.67883,11305.902,727.3959
KIR,2004,-388.22073,502.1389,3027.9395,122.92409,3416.1611,145.40233,10241.231,651.67035,12126.611,799.6504
KIR,2005,-402.7547,450.25375,3072.6497,123.50113,3475.4045,152.40018,10772.583,696.179,12978.4375,867.72174
KIR,2006,-309.28217,472.64816,3056.6628,129.53455,3365.9456,143.77953,11317.456,740.95526,13855.643,936.74225
KIR,2007,-320.54337,449.64072,3199.4465,135.89148,3519.9885,148.4256,11935.542,784.0258,14713.328,972.4547
KIR,2008,-374.40576,554.27167,3276.8928,130.03384,3651.2983,160.16179,12535.743,832.74255,15565.764,1028.7224
KIR,2009,-278.01996,433.5669,3449.2043,137.00745,3727.224,168.04405,13049.424,879.8016,16390.785,1102.4658
KIR,2010,-328.93396,516.494,3389.9243,132.53482,3718.858,173.31947,13695.1045,930.4633,17238.504,1179.9182
KIR,2011,-382.9753,537.30145,3436.942,141.03438,3819.9185,188.29303,14318.174,985.2586,18120.385,1260.8182
KIR,2012,-292.13574,520.96924,3464.925,144.4135,3757.0613,184.83792,14966.075,1040.2252,19081.172,1333.9849
KIR,2013,-236.92651,516.70624,3479.7935,144.99359,3716.72,193.8267,15655.173,1091.2856,19999.342,1393.093
KIR,2014,-392.81223,564.39484,3598.5916,139.83876,3991.404,203.1981,16396.943,1139.6913,20922.264,1447.7448
KIR,2015,-140.19415,619.22546,3446.1924,157.81567,3586.3882,173.02536,17036.182,1197.1974,21891.234,1556.2938
KIR,2016,-250.45177,474.2965,3638.8643,146.75456,3889.3154,201.6959,17836.533,1242.0587,22768.266,1605.2288
KIR,2017,-275.02777,489.7282,3728.0615,144.26556,4003.0908,191.76065,18592.459,1294.7382,23712.574,1675.9895
KIR,2018,-278.3103,497.97354,3786.8125,142.98532,4065.1228,209.21428,19304.537,1351.7933,24641.855,1771.0177
KIR,2019,-282.91196,542.0439,3807.5403,144.46942,4090.452,223.42581,20015.506,1409.0686,25573.828,1873.3937
KIR,2020,-327.4683,543.12885,3817.4358,156.60857,4144.9033,281.3397,20755.174,1466.4521,26543.104,1993.1444
KIR,2021,-72.359924,483.32745,3572.5144,170.16385,3644.875,199.5107,21474.193,1513.4178,27516.484,2141.3982
KIR,2022,-279.6976,520.0576,3839.5588,150.61792,4119.2573,213.04912,22364.44,1556.9062,28427.566,2209.5078
KIR,2023,-237.75673,532.7462,3896.5593,149.62096,4134.3164,219.07266,23123.166,1612.7578,29401.98,2296.7341
KIR,2024,,,,,,,23873.936,1668.5828,30336.484,2396.5454
KNA,1990,-356.91992,376.10666,343.95297,75.570595,700.873,298.43005,1646.4319,269.85162,25734.184,3534.9521
KNA,1991,-737.89886,410.57828,503.77902,77.72795,1241.6781,361.11392,1765.3042,257.61832,26019.748,3503.7598
KNA,1992,-778.69214,406.97678,604.4166,68.97679,1383.1089,336.03125,1966.0575,237.78606,26769.492,3303.3787
KNA,1993,-713.77686,486.08447,760.29877,176.0961,1474.0757,349.69977,2226.2153,228.14761,27613.836,3051.9236
KNA,1994,-914.58923,374.52734,796.4393,91.71555,1711.0283,388.49533,2564.9482,221.52966,28457.602,2792.1277
KNA,1995,-848.5887,449.4184,902.33136,129.51317,1750.92,430.22833,2937.1897,220.64325,29534.094,2529.4902
KNA,1996,-740.2998,422.3342,979.6764,108.137634,1719.9763,374.4882,3345.9604,221.99815,30573.656,2269.2563
KNA,1997,-667.3871,418.54996,1056.9247,122.124756,1724.3116,381.26047,3805.9072,232.87265,31554.93,2028.7731
KNA,1998,-917.9947,453.4947,956.6312,84.125145,1874.626,407.46558,4334.2188,255.8045,32521.871,1841.3019
KNA,1999,-834.45984,513.34265,1079.8939,92.59481,1914.3539,429.17688,4767.4985,278.1281,33635.89,1677.9692
KNA,2000,-597.9781,548.7122,1252.2915,120.89829,1850.27,517.0553,5257.7715,308.3427,34714.266,1453.3563
KNA,2001,-339.06354,299.52728,1240.5027,100.38631,1579.5663,291.23196,5894.1196,342.78192,35701.21,1322.2534
KNA,2002,-669.6318,383.50842,1179.5833,103.36976,1849.2148,292.40616,6477.241,380.23132,36374.69,1256.3933
KNA,2003,-925.16437,528.1683,1164.7966,106.11986,2089.961,408.9157,6971.888,415.97513,37283.15,1093.311
KNA,2004,-852.42676,543.3938,1222.085,98.83417,2074.5117,469.36868,7388.881,451.6546,38364.457,1046.706
KNA,2005,-189.43576,319.01016,1458.8578,143.23984,1648.2938,286.70575,7893.8516,488.8752,39453.992,927.4313
KNA,2006,-705.4176,512.7481,1324.3971,118.61726,2029.8147,414.064,8603.56,535.86145,40082.656,950.06573
KNA,2007,-948.03796,535.9502,1278.1604,112.35231,2226.1987,408.6693,9153.948,580.3291,41072.094,1022.5251
KNA,2008,-0.15371323,617.52203,1601.1979,196.25465,1601.3516,399.30603,9646.414,621.12994,42245.168,1202.6516
KNA,2009,-553.51306,483.54034,1290.5863,129.15709,1844.0989,379.01822,10463.609,681.25714,42786.617,1236.1277
KNA,2010,-765.3676,620.62335,1242.5237,107.29559,2007.8911,420.07364,10913.594,717.62164,43522.97,1358.3384
KNA,2011,-686.47766,471.50836,1296.5239,140.67044,1983.0013,352.055,11361.4,756.34094,44469.094,1451.5656
