case,log10_Ljet,beta,halfOpenAngle_deg,inclination_deg
1,37.0059,0.4269,1.0714,27.8614
1,36.6691,0.4665,0.4299,27.2963
1,36.633,0.376,0.3544,26.241
1,36.8723,0.4028,0.6798,27.9789
1,36.5754,0.4469,0.3354,27.5908
1,37.1234,0.4881,1.2855,27.0629
1,36.2187,0.3923,0.1446,28.4363
1,35.8575,0.5008,0.0607,26.6705
1,35.8738,0.4135,0.0709,26.8692
1,37.19,0.5404,1.4433,26.5436
1,36.7881,0.4662,0.5915,28.0514
1,37.1179,0.5618,1.2352,27.1479
1,37.0344,0.4605,0.8964,28.0129
1,36.9372,0.489,0.7699,27.5133
1,37.2548,0.5512,1.659,27.7194
1,37.2286,0.5055,1.6592,28.9307
1,35.9371,0.3885,0.0888,28.3478
1,37.1266,0.516,1.256,27.0834
1,36.4789,0.4039,0.3203,27.465
1,37.0691,0.4298,1.0884,26.9022
1,36.8223,0.3933,0.6206,26.927
1,36.9132,0.4356,0.7491,27.5988
1,36.9314,0.4208,0.8558,27.3607
1,37.0663,0.5136,1.1319,28.2302
1,37.0933,0.5468,1.1983,27.0971
1,36.5414,0.5011,0.3224,28.0565
1,37.2427,0.5255,1.6825,28.8462
1,37.2537,0.5112,1.5724,26.5637
1,36.4241,0.4277,0.2706,27.5745
1,36.5041,0.5182,0.2693,26.6441
1,36.9125,0.3934,0.7759,26.3898
1,37.1587,0.5062,1.2715,27.6575
1,36.7805,0.4791,0.5724,27.6315
1,37.1032,0.4935,1.1535,26.4591
1,36.9979,0.4243,0.898,28.0644
1,36.4286,0.5127,0.256,27.327
1,37.2487,0.5394,1.6442,26.8536
1,36.9139,0.4509,0.7003,27.7772
1,37.1411,0.4918,1.19,27.0784
1,37.0751,0.4327,1.0906,27.4865
1,36.9139,0.4509,0.7003,27.7772
1,37.1487,0.4755,1.3867,28.5302
1,37.2204,0.6102,1.4156,27.4986
1,36.547,0.4246,0.3107,28.5891
1,37.203,0.5459,1.3557,26.6639
1,37.2438,0.5541,1.519,26.966
1,36.4806,0.4763,0.2682,27.0042
1,37.1848,0.4987,1.4152,27.0088
1,37.034,0.4317,1.141,28.2974
1,35.9371,0.3885,0.0888,28.3478
1,37.1646,0.5118,1.3361,27.0269
1,36.4662,0.5502,0.2551,26.3003
1,36.4493,0.4666,0.255,26.3533
1,36.8405,0.5206,0.7229,29.7605
1,36.3464,0.4741,0.1751,27.0075
1,37.1603,0.4147,1.4157,27.9908
1,37.1752,0.611,1.4593,28.8682
1,36.9855,0.4838,0.958,26.9317
1,36.6599,0.5735,0.4151,26.9733
1,36.7175,0.3876,0.4839,27.5537
1,36.883,0.499,0.7163,27.7222
1,37.0546,0.4318,1.0954,27.029
1,36.2145,0.3926,0.1469,27.5412
1,36.955,0.4775,0.8416,26.6355
1,37.0386,0.5623,1.096,27.7662
1,37.1349,0.4536,1.2319,25.8031
1,37.1537,0.5241,1.2784,27.7862
1,37.0611,0.4592,1.1699,27.8141
1,36.8,0.5682,0.6153,29.1482
1,36.9446,0.5235,0.7206,28.0441
1,36.4281,0.3789,0.2549,28.0451
1,36.7232,0.4891,0.549,28.7686
1,35.9826,0.5912,0.0894,26.873
1,37.1234,0.4326,1.2782,28.7422
1,37.1235,0.5089,1.0858,27.5899
1,35.7648,0.5833,0.0484,26.4515
1,37.1734,0.4717,1.2639,26.8516
1,36.9997,0.481,0.9286,28.957
1,37.2369,0.464,1.486,27.6632
1,37.0087,0.4074,0.9031,26.8043
1,37.1054,0.4484,1.3354,28.4442
1,36.5201,0.4391,0.3288,27.8923
1,36.9839,0.4034,0.919,27.1745
1,36.9349,0.4723,0.7595,26.7797
1,35.8043,0.4805,0.0603,27.2458
1,36.8064,0.4463,0.6111,27.4514
1,36.7842,0.4759,0.6178,26.9148
1,36.8265,0.4354,0.5979,27.498
1,37.2244,0.5071,1.5801,27.486
1,36.4965,0.4104,0.2674,26.5779
1,36.2394,0.4603,0.1444,26.1202
1,36.9585,0.4478,0.8951,26.9187
1,36.9935,0.4303,0.9365,25.4053
1,36.9222,0.4405,0.7982,28.4526
1,37.0663,0.4742,1.0996,27.1269
1,36.9121,0.4569,0.7426,25.5196
1,37.0724,0.4769,1.1828,27.1551
1,37.0316,0.5341,1.0001,26.6803
1,36.997,0.3769,0.9002,25.7664
1,35.8396,0.5806,0.0558,26.364
1,37.1021,0.5236,1.1333,25.5283
1,36.0375,0.4664,0.0961,27.402
1,35.8541,0.412,0.0667,26.9277
1,36.2503,0.4055,0.1599,27.6059
1,37.2237,0.5178,1.5789,27.3814
1,36.5446,0.4469,0.3334,28.258
1,36.9176,0.5369,0.69,25.5786
1,36.8045,0.3763,0.6091,27.2497
1,36.8897,0.5584,0.7498,26.5943
1,36.4759,0.452,0.2698,27.5329
1,36.7234,0.4643,0.4698,27.5394
1,36.8576,0.5861,0.6348,27.3504
1,37.0291,0.399,1.0033,27.9413
1,37.1546,0.4073,1.3116,28.2394
1,36.8889,0.5421,0.634,25.7194
1,36.96,0.4977,0.8284,27.2306
1,36.5654,0.5752,0.3318,27.4286
1,36.9072,0.538,0.6584,26.3384
1,37.0907,0.5229,1.1772,26.1158
1,36.5851,0.4265,0.365,26.3612
1,36.868,0.4409,0.6749,26.534
1,37.2276,0.5417,1.6044,28.5168
1,37.2363,0.5098,1.5944,28.7031
1,36.6597,0.3814,0.4422,28.7756
1,37.2664,0.5175,1.7385,28.928
1,37.1385,0.4703,1.2606,28.796
1,37.1031,0.4855,1.2079,28.6458
1,37.1704,0.4836,1.4111,26.1203
1,36.9501,0.5531,0.803,28.9507
1,36.9015,0.4769,0.7803,28.9494
1,36.9485,0.4123,0.9368,28.2426
1,35.8749,0.513,0.0634,26.291
1,36.9693,0.4778,0.8519,27.8102
1,35.9075,0.4485,0.0741,26.1031
1,36.8564,0.396,0.7302,26.8679
1,36.5754,0.4469,0.3354,27.5908
1,36.8481,0.5115,0.651,28.4935
1,36.5066,0.3544,0.3395,28.5461
1,37.2032,0.5202,1.4456,26.9009
1,37.1216,0.4712,1.2218,27.6941
1,36.079,0.3789,0.1184,28.2633
1,36.4173,0.4238,0.2404,25.3417
1,36.8941,0.4792,0.7588,28.4887
1,36.7288,0.4653,0.5456,27.6568
1,36.8072,0.4276,0.601,27.1643
1,37.1598,0.4642,1.3797,25.8333
1,37.2341,0.5794,1.5511,26.6097
1,37.0984,0.5878,1.1619,26.5615
1,36.3306,0.66,0.2048,26.7101
1,37.1703,0.5326,1.3017,26.0332
1,37.2535,0.5434,1.6738,26.9705
1,37.0667,0.4744,1.0921,29.0862
1,37.2004,0.4945,1.4316,26.5799
1,37.1464,0.4916,1.3677,27.0921
1,36.901,0.5419,0.7372,28.1165
1,36.7124,0.4426,0.4954,27.5123
1,37.0429,0.5245,1.0021,26.939
1,36.7585,0.5596,0.4972,25.5915
1,36.0764,0.5052,0.0941,24.9396
1,36.7514,0.4069,0.5746,27.3412
1,37.1023,0.4892,1.1982,28.1613
1,37.0217,0.4185,0.9292,28.5987
1,37.0377,0.4215,1.0485,28.2508
1,37.0278,0.4762,0.9122,25.5569
1,36.9111,0.4594,0.6991,25.1878
1,37.1486,0.5428,1.1944,25.8574
1,37.1451,0.439,1.2307,26.6961
1,36.9512,0.511,0.915,28.464
1,36.6332,0.499,0.4009,26.4052
1,36.8723,0.4132,0.6912,25.4692
1,36.7959,0.4391,0.6023,27.1977
1,36.6401,0.3884,0.388,26.0066
1,36.2858,0.481,0.183,26.7339
1,37.1101,0.4706,1.3218,28.2645
1,36.7241,0.497,0.5192,27.6757
1,37.1525,0.4619,1.4031,27.689
1,36.6122,0.538,0.4027,27.0548
1,37.0376,0.5097,0.9895,26.8383
1,36.0261,0.5262,0.0883,27.1124
1,36.2171,0.3653,0.1746,27.0208
1,37.0699,0.6198,1.1442,26.7496
1,36.9565,0.3757,0.8288,26.9015
1,36.7821,0.4838,0.571,26.4124
1,36.9534,0.4219,0.8228,26.9112
1,37.141,0.4812,1.3176,27.2949
1,35.8451,0.4539,0.0639,26.8241
1,37.1866,0.5618,1.2469,25.5226
1,36.8749,0.4092,0.711,27.4386
1,36.0375,0.4664,0.0961,27.402
1,35.7982,0.4704,0.0584,27.783
1,36.8539,0.3817,0.6622,28.4814
1,37.1346,0.5352,1.2816,26.491
1,36.9165,0.4573,0.7576,26.9505
1,37.0415,0.4274,1.0711,27.3955
1,36.9794,0.4731,0.9065,26.4934
1,36.985,0.4934,0.8757,27.5589
1,36.8601,0.4685,0.683,27.1855
1,36.0081,0.509,0.0966,27.1994
1,36.9443,0.4738,0.8248,27.3171
1,36.3813,0.4701,0.2402,28.1526
1,36.8643,0.4983,0.7008,27.4938
1,36.2496,0.4167,0.1688,26.6007
1,37.0466,0.4453,1.052,27.382
1,36.8561,0.4857,0.7445,28.4489
1,36.3468,0.4322,0.22,26.5899
1,36.9096,0.4292,0.8296,28.5276
1,36.3326,0.6216,0.2033,27.0293
1,36.7195,0.4605,0.4638,26.4508
1,36.9403,0.6084,0.9073,29.0703
1,37.0578,0.3965,1.0519,27.8787
1,36.8626,0.4533,0.6742,28.1642
1,36.9752,0.4667,0.7928,26.306
1,36.7621,0.4444,0.5704,28.8365
1,37.2356,0.5291,1.6152,26.8971
1,37.1081,0.4772,1.0729,25.1256
1,36.5844,0.4527,0.3516,27.1384
1,36.384,0.4921,0.2358,26.1024
1,36.976,0.5601,0.8699,26.3337
1,37.0276,0.4751,1.007,26.5202
1,37.2107,0.5501,1.3307,26.3473
1,37.1197,0.4992,1.3038,27.4794
1,36.7271,0.4436,0.4659,26.2964
1,36.78,0.5204,0.5497,27.2267
1,37.1101,0.4629,1.2072,28.0434
1,37.17,0.3818,1.3707,27.9258
1,37.0708,0.5411,1.0956,27.6079
1,37.2233,0.5945,1.6233,26.4463
1,37.1699,0.4485,1.3277,26.2774
1,37.0444,0.4251,1.0267,28.0373
1,37.0915,0.4676,1.2699,27.4018
1,36.8903,0.507,0.7078,27.6897
1,37.0525,0.4243,1.0168,27.5313
1,37.3369,0.5903,1.8271,26.4468
1,37.1708,0.5069,1.1955,27.3207
1,36.7891,0.442,0.597,28.4373
1,37.0943,0.4172,1.206,27.5376
1,37.0035,0.5823,0.9343,28.7853
1,37.0419,0.5136,1.0555,27.9382
1,37.2296,0.513,1.5449,27.025
1,36.8377,0.4822,0.5999,25.8753
1,37.0137,0.3982,0.9423,26.9091
1,37.0885,0.5131,1.1255,27.8812
1,37.0666,0.4615,1.0867,27.1972
1,37.0143,0.4919,0.9049,26.5552
1,37.1623,0.419,1.2694,28.0751
1,37.0797,0.5204,1.1284,26.4849
1,37.1223,0.5634,1.1988,28.0754
1,36.9764,0.4603,0.878,25.8395
1,36.9078,0.4565,0.8204,28.3211
1,35.9871,0.4967,0.0921,26.2903
1,37.1537,0.4895,1.2939,25.5506
1,37.168,0.3931,1.4332,28.3075
1,36.4493,0.4666,0.255,26.3533
1,36.5435,0.4339,0.3541,28.1665
1,37.1354,0.4925,1.1116,26.268
1,37.0966,0.4407,1.2742,26.8391
1,36.9549,0.4247,0.8682,26.5477
1,35.8278,0.4585,0.0641,27.185
1,35.8836,0.5252,0.063,25.5392
1,37.1233,0.5507,1.2018,27.8952
1,36.8275,0.5142,0.6564,28.6673
1,35.933,0.4164,0.0837,26.8128
1,36.6713,0.5204,0.4156,27.3331
1,35.8706,0.5874,0.0641,26.4655
1,37.1062,0.4343,1.162,27.4139
1,35.933,0.4164,0.0837,26.8128
1,36.7515,0.5269,0.4891,28.415
1,36.4828,0.4771,0.2902,27.9311
1,36.7895,0.5248,0.5484,27.213
1,37.1574,0.427,1.4395,28.192
1,37.0919,0.4494,1.1512,27.7945
1,37.175,0.3919,1.3416,27.3417
1,36.8269,0.4724,0.6205,28.2879
1,36.8511,0.524,0.6473,27.1169
1,37.1923,0.4701,1.3457,28.5187
1,37.0246,0.4787,0.9353,25.9246
1,37.2402,0.5037,1.5642,26.1697
1,36.9948,0.3989,1.0369,26.9927
1,36.6297,0.3712,0.366,28.4878
1,37.1879,0.5027,1.5655,28.8037
1,37.1597,0.5011,1.3375,27.0795
1,37.1755,0.4191,1.4068,28.6695
1,36.7106,0.4386,0.4513,28.1326
1,36.7363,0.5064,0.496,27.1244
1,37.0236,0.4692,0.92,26.7907
1,36.9888,0.3876,0.7771,24.5639
1,36.9148,0.4648,0.7903,28.7824
1,37.2476,0.4534,1.5881,27.3314
1,36.8608,0.4382,0.6726,26.5559
1,37.1801,0.4876,1.3811,26.3338
1,36.7193,0.5985,0.4629,25.5924
1,36.6122,0.508,0.3565,26.703
1,37.1082,0.5261,1.137,25.6503
1,37.0943,0.4586,1.3066,29.9018
1,36.6477,0.4739,0.3967,26.9806
1,36.1325,0.453,0.1211,26.5679
1,36.9149,0.6145,0.7455,28.248
1,36.5165,0.4946,0.2936,26.8424
1,36.4373,0.3986,0.2486,27.9318
1,37.0686,0.4422,1.1547,28.1966
1,37.1881,0.4804,1.3768,27.0673
1,36.7827,0.5362,0.5397,27.8608
1,35.9371,0.3885,0.0888,28.3478
1,37.1781,0.4888,1.3978,27.2075
1,37.1712,0.4276,1.3781,29.0957
1,36.6275,0.4346,0.3871,26.4534
1,37.1642,0.5228,1.2961,26.3583
1,37.263,0.5372,1.6894,26.554
1,37.1635,0.5474,1.33,28.8113
1,36.1289,0.4194,0.1169,26.311
1,36.8536,0.5383,0.5703,25.4996
1,36.242,0.4692,0.1502,27.1261
1,37.1237,0.4689,1.2615,26.539
1,36.9643,0.5667,0.8467,27.826
1,36.3808,0.542,0.2166,27.5764
1,37.0313,0.4982,1.0399,27.0692
1,36.9814,0.4428,0.9948,28.5314
1,36.942,0.4196,0.8259,29.1199
1,36.9829,0.4665,0.9653,29.842
1,37.1234,0.5661,1.1733,26.8515
1,37.1548,0.3926,1.2366,26.434
1,36.4359,0.5349,0.241,27.199
1,36.0048,0.6817,0.1003,27.4276
1,36.6838,0.5258,0.4662,27.0944
1,37.0474,0.4593,1.0913,26.8815
1,36.9161,0.3381,0.8008,27.7593
1,36.533,0.4254,0.3099,26.6228
1,36.386,0.5179,0.2374,28.8079
1,37.1566,0.4298,1.2435,26.1504
1,35.7637,0.425,0.0555,26.6559
1,37.0932,0.5444,1.1575,28.0241
1,36.7195,0.4605,0.4638,26.4508
1,35.8366,0.5438,0.0597,26.9692
1,37.0985,0.4238,1.2909,29.124
1,36.9383,0.4194,0.8231,26.7044
1,36.8533,0.5493,0.671,27.1065
1,37.2267,0.4587,1.4748,27.0309
1,37.1772,0.4721,1.331,28.3289
1,37.17,0.5177,1.4544,27.1485
1,36.6209,0.402,0.3894,25.89
1,36.9618,0.5559,0.8202,27.7105
1,36.2442,0.4345,0.1565,27.4133
1,37.1513,0.5314,1.2539,27.9165
1,37.2208,0.5026,1.4702,27.0365
1,37.2111,0.4533,1.3128,27.8561
1,36.3394,0.4296,0.2182,26.7127
1,36.9668,0.4851,0.9319,27.1908
1,36.5272,0.4447,0.3435,28.5953
1,36.7687,0.442,0.5328,27.1602
1,37.2164,0.4973,1.462,27.4678
1,37.1774,0.5865,1.3596,28.4324
1,36.1293,0.4504,0.1222,27.7949
1,36.9602,0.5807,0.8749,29.3888
1,36.6565,0.4929,0.4028,26.9596
1,36.6248,0.5292,0.3202,25.7783
1,36.4094,0.4654,0.2116,27.1657
1,36.7198,0.4104,0.4584,28.52
1,36.0634,0.5191,0.1032,27.1226
1,36.1073,0.5662,0.1136,27.3221
1,37.2713,0.6255,1.5729,27.1157
1,36.3674,0.5845,0.2309,26.8173
1,36.2494,0.41,0.1922,29.5948
1,36.8557,0.4099,0.699,25.9133
1,36.2463,0.4512,0.1827,27.2312
1,37.1266,0.5156,1.1686,26.3138
1,37.0613,0.4414,1.0944,25.8232
1,37.2185,0.5461,1.4216,25.2025
1,37.1248,0.3654,1.3167,27.66
1,36.2682,0.4548,0.1861,28.0927
1,36.9688,0.3856,0.9179,28.1058
1,36.4496,0.5524,0.2583,27.6862
1,37.0528,0.4346,1.1112,28.112
1,36.8455,0.7219,0.673,29.0101
1,37.1484,0.5231,1.258,27.6882
1,36.9945,0.4405,0.9276,26.9303
1,36.474,0.4877,0.2802,27.7298
1,36.1738,0.5163,0.128,26.8048
1,37.0914,0.4373,1.149,28.1303
1,35.8077,0.4367,0.0585,26.2182
1,36.5134,0.3597,0.3335,27.67
1,36.8054,0.4957,0.5706,26.7297
1,36.9582,0.583,0.7537,25.4677
1,36.7768,0.4069,0.5664,29.2529
1,36.998,0.493,0.8549,27.5183
1,36.5739,0.4806,0.3526,25.7595
1,36.9172,0.4261,0.6884,27.6211
1,36.9322,0.4218,0.8408,27.6215
1,36.5987,0.3863,0.3985,28.3572
1,36.6185,0.4438,0.3944,26.5566
1,37.1915,0.4143,1.4462,27.4816
1,36.7803,0.5007,0.512,26.6753
1,36.7502,0.4452,0.4896,27.428
1,36.5403,0.4723,0.3278,28.5851
1,36.8835,0.4448,0.6942,27.0345
1,36.2331,0.4597,0.1648,27.7279
1,36.5767,0.5399,0.3115,27.2612
1,36.6918,0.4257,0.5128,28.1867
1,37.2531,0.5537,1.6849,26.8413
1,36.8291,0.4617,0.6222,25.2161
1,37.1891,0.5095,1.4207,27.7194
1,36.5487,0.4313,0.3356,27.7861
1,36.4988,0.4372,0.3119,28.3624
1,36.6855,0.4453,0.4559,28.3472
1,37.087,0.4448,1.0512,25.7466
1,35.8495,0.4433,0.0599,26.6182
1,37.1447,0.3626,1.3408,28.2697
1,36.6089,0.5113,0.4191,28.8825
1,37.2146,0.4834,1.4585,26.3517
1,37.033,0.5062,0.9707,27.8594
1,36.3405,0.4443,0.2077,27.1935
1,36.1971,0.4704,0.1483,27.4475
1,37.1581,0.5152,1.3117,26.6427
1,37.1414,0.4004,1.2843,27.3365
1,37.1023,0.4623,1.1676,26.7326
1,37.2028,0.4883,1.5487,28.5686
1,35.8726,0.4981,0.0667,26.3398
1,37.1064,0.3837,1.1617,27.0646
1,36.984,0.5127,0.8391,27.5306
1,37.1012,0.4744,1.1091,26.3653
1,37.0812,0.5294,1.0695,27.5716
1,37.1249,0.5256,1.1341,25.8905
1,36.7876,0.501,0.5443,27.2413
1,36.5608,0.4597,0.3716,28.8454
1,35.866,0.445,0.0659,26.4478
1,37.0142,0.5408,1.0418,27.9214
1,37.1032,0.3774,1.1515,27.7057
1,36.9417,0.3939,0.8322,27.0337
1,36.9549,0.419,0.8936,25.5555
1,36.6243,0.4796,0.3971,28.5217
1,37.1381,0.5723,1.2953,27.0738
1,36.6944,0.4971,0.4387,27.3791
1,36.0539,0.4586,0.1072,27.5402
1,37.1283,0.4802,1.2339,27.2183
1,36.7042,0.4576,0.4995,28.1404
1,36.9876,0.5133,0.8889,26.4252
1,36.3026,0.4283,0.2023,27.9832
1,37.2551,0.4786,1.5887,26.196
1,36.9845,0.4823,0.842,27.4346
1,36.9636,0.4298,0.8845,27.1918
1,36.95,0.4445,0.8348,26.1528
1,36.2124,0.4393,0.179,29.0928
1,36.8877,0.452,0.7527,27.9334
1,36.8678,0.4453,0.6787,26.7385
1,36.718,0.4601,0.4877,25.3837
1,36.4853,0.4959,0.2968,27.803
1,37.1669,0.4845,1.4882,28.8196
1,37.2861,0.569,1.7245,26.6794
1,37.1803,0.4274,1.4599,27.9364
1,36.9233,0.4815,0.7808,27.5185
1,37.0739,0.4405,1.0411,26.5994
1,36.8752,0.4364,0.7934,27.2415
1,36.4973,0.4002,0.2725,26.9422
1,36.9427,0.5719,0.711,27.4755
1,36.7349,0.5327,0.5521,28.7797
1,37.11,0.4271,1.2286,26.8877
1,36.8036,0.4136,0.6358,27.4457
1,36.9763,0.416,0.8284,27.2842
1,36.6527,0.4645,0.3943,27.8606
1,36.1869,0.4197,0.1467,27.046
1,37.2079,0.5148,1.4691,27.0664
1,35.877,0.6015,0.0681,26.1133
1,36.6851,0.5039,0.3886,28.246
1,36.3162,0.4951,0.1793,26.6258
1,36.6609,0.4692,0.4096,25.7698
1,36.7644,0.459,0.5121,28.263
1,37.0999,0.491,1.1536,28.1781
1,36.8247,0.5226,0.624,27.7178
1,37.1286,0.4649,1.1064,26.9448
1,37.2341,0.4826,1.419,27.8528
1,36.9878,0.4564,0.9927,27.1977
1,36.9131,0.5412,0.7736,28.5198
1,37.1525,0.4619,1.4031,27.689
1,37.2127,0.5077,1.5104,26.9047
1,35.7401,0.4731,0.0481,27.2469
1,35.8713,0.5664,0.0614,26.2574
1,36.9082,0.3953,0.7658,26.5165
1,37.1548,0.3962,1.3917,27.3506
1,36.9971,0.472,1.0227,27.7796
1,36.7707,0.512,0.5298,27.1096
1,35.999,0.3967,0.1018,27.8741
1,37.0955,0.4225,1.1946,26.7159
1,37.0362,0.4882,0.9798,29.2156
1,37.1745,0.5875,1.4236,25.8588
1,36.9508,0.4606,0.8011,26.4278
1,36.9528,0.4076,0.8597,28.9801
1,36.8603,0.4962,0.6396,26.5373
1,35.8884,0.4202,0.073,26.1555
1,37.1454,0.4057,1.2745,28.1945
1,36.7343,0.5046,0.547,27.6421
1,37.1458,0.4143,1.2829,28.7593
1,37.0844,0.4673,1.1431,27.76
1,37.1152,0.444,1.3119,27.9106
1,35.7401,0.4731,0.0481,27.2469
1,36.9198,0.4063,0.7973,26.7952
1,36.912,0.4095,0.7069,28.1518
1,36.9576,0.5326,0.7855,27.2941
1,37.0127,0.5415,0.9631,27.7756
1,37.0177,0.4627,0.9521,26.3761
1,37.0606,0.5109,1.0643,29.1613
1,35.9141,0.4209,0.0781,27.0381
1,37.1883,0.4246,1.4577,27.4589
1,37.1208,0.4878,1.3171,26.776
1,36.6729,0.5524,0.392,27.3015
1,37.2356,0.5125,1.5628,26.3758
1,37.069,0.4562,1.1122,28.4349
1,36.7369,0.4877,0.5198,26.3831
1,36.7622,0.5091,0.4897,27.6804
1,36.663,0.3597,0.4679,27.9484
1,36.7832,0.4882,0.55,28.0439
1,37.0012,0.4823,0.9394,25.4238
1,36.3303,0.433,0.2048,28.5602
1,37.1656,0.5742,1.471,27.575
1,37.19,0.515,1.4521,27.1743
1,37.1498,0.5042,1.4728,29.2463
1,36.816,0.5691,0.5876,27.8551
1,37.1784,0.6845,1.3894,27.7024
1,36.1576,0.3787,0.1432,26.7449
1,37.044,0.4411,0.8811,25.2464
1,37.1447,0.505,1.3077,28.5266
1,37.0562,0.5539,1.0387,27.4421
1,37.2091,0.4161,1.5997,27.9329
1,36.9623,0.4102,0.9,28.4492
1,36.7496,0.4003,0.5648,28.5626
1,37.1519,0.4125,1.3326,26.523
1,36.9538,0.429,0.8495,27.1185
1,37.1546,0.4751,1.3094,27.1057
1,37.0568,0.5587,1.1352,27.8457
1,36.6222,0.4695,0.3787,27.2567
1,36.9908,0.3796,0.9135,26.8643
1,37.047,0.4247,1.1035,28.4477
1,36.7604,0.4607,0.5767,29.5672
1,36.7693,0.4043,0.5158,26.7069
1,35.9042,0.4828,0.0742,26.941
1,36.5076,0.4609,0.3042,27.6292
1,36.965,0.4315,0.9227,28.3421
1,37.1626,0.4274,1.3868,27.8254
1,36.738,0.3694,0.4837,25.8024
1,35.9321,0.4409,0.0742,25.5495
1,37.1621,0.4898,1.3332,26.9391
1,37.2705,0.598,1.6483,26.2796
1,37.0399,0.5236,0.9824,26.4798
1,36.9721,0.4774,0.8655,26.5652
1,37.1722,0.4621,1.3611,27.2739
1,36.2069,0.5179,0.1407,27.2601
1,37.053,0.5562,1.1736,27.8932
1,37.0827,0.484,1.1469,28.1953
1,36.8137,0.4481,0.6419,28.045
1,36.9748,0.4342,0.8657,26.7843
1,36.3344,0.4621,0.1913,25.8976
1,36.6988,0.4523,0.4545,27.1277
1,37.0894,0.4186,1.1074,24.5071
1,37.0592,0.4697,0.9953,26.7433
1,36.5246,0.4924,0.307,28.6118
1,36.8269,0.5333,0.6785,26.9402
1,36.9667,0.4446,0.9039,29.5585
1,36.8661,0.4338,0.5886,26.4936
1,37.1808,0.5119,1.4391,26.6078
1,37.0696,0.3917,1.0305,27.2363
1,35.8851,0.5606,0.0674,26.4509
1,37.2381,0.5205,1.5617,26.443
1,36.7615,0.4163,0.5715,27.2255
1,36.8296,0.5,0.6547,26.1844
1,36.9991,0.4487,0.8734,25.3131
1,37.0408,0.5311,0.8871,26.0985
1,36.8746,0.5024,0.6114,25.8649
1,36.9114,0.4628,0.6985,28.357
1,37.2157,0.4772,1.5266,27.1818
1,36.7453,0.4338,0.4641,27.286
1,37.0972,0.4475,1.1304,26.0642
1,37.2912,0.5609,1.6962,28.1275
1,36.4575,0.4478,0.2579,26.4667
1,36.8845,0.4751,0.7134,27.8198
1,36.3138,0.4391,0.2235,29.5776
1,36.4201,0.5731,0.233,26.6292
1,36.8752,0.4528,0.6829,26.7685
1,36.6988,0.4418,0.4616,27.8826
1,37.2375,0.5259,1.7787,26.8445
1,36.4053,0.4648,0.2377,28.1843
1,37.2671,0.5682,1.6331,26.4557
1,37.0588,0.501,1.0116,27.6995
1,36.6491,0.4335,0.4693,29.7681
1,36.3158,0.3878,0.1871,27.5123
1,35.8849,0.4529,0.0656,27.0967
1,36.9098,0.5049,0.7632,28.6441
1,37.1577,0.5517,1.3355,26.7488
1,37.1231,0.5642,1.1908,28.3924
1,36.91,0.4717,0.6961,25.7556
1,36.3877,0.4009,0.2472,28.9943
1,36.8699,0.4552,0.7111,28.663
1,36.8613,0.4949,0.6736,27.6839
1,37.1976,0.5377,1.4606,27.6479
1,36.3104,0.4375,0.1908,28.1289
1,36.5217,0.4001,0.3874,29.2532
1,37.0142,0.4948,1.0147,29.7848
1,36.5384,0.6023,0.3175,27.0976
1,35.8806,0.4681,0.074,26.4838
1,35.9148,0.563,0.0708,26.4402
1,36.423,0.4222,0.2408,27.027
1,37.2102,0.4674,1.3682,26.4327
1,37.0614,0.4111,1.1316,28.4647
1,36.8637,0.4278,0.6357,27.963
1,36.8531,0.5581,0.5713,26.487
1,37.1494,0.4845,1.2011,26.8585
1,37.1178,0.4489,1.2376,27.5585
1,36.7976,0.5227,0.5874,26.955
1,35.869,0.5144,0.0746,26.584
1,36.4442,0.4878,0.2593,28.3653
1,37.0231,0.5055,0.9955,26.6796
1,36.4358,0.4319,0.2528,27.4997
1,35.8626,0.6013,0.0614,26.1956
1,37.0638,0.4638,1.0963,26.2712
1,37.1813,0.4545,1.3671,24.8495
1,37.1751,0.4221,1.4698,28.2769
1,37.1955,0.6438,1.4888,27.8963
1,36.8475,0.4991,0.6463,26.9868
1,37.1156,0.5673,1.2108,27.1387
1,36.4364,0.4696,0.2515,27.5909
1,36.9337,0.386,0.8177,27.9875
1,36.8319,0.4651,0.6805,29.1447
1,36.7178,0.468,0.4792,28.1193
1,37.0997,0.5111,1.1768,26.3818
1,36.8234,0.5001,0.5634,26.5496
1,36.996,0.3661,0.9518,27.7806
1,36.4772,0.3878,0.279,27.604
1,36.8566,0.4533,0.7016,27.821
1,36.5938,0.4636,0.3727,26.8483
1,37.0955,0.4113,1.0668,26.4576
1,37.0014,0.4941,1.0203,28.7681
1,36.9645,0.5652,0.9048,28.2637
1,36.4661,0.4648,0.2649,27.4269
1,36.4621,0.5292,0.2514,24.953
1,36.5849,0.4599,0.3737,27.674
1,36.4452,0.4243,0.2194,26.5879
1,37.1151,0.547,1.2132,28.9783
1,37.1667,0.5062,1.4765,27.3431
1,37.1296,0.51,1.2291,26.7932
1,35.9466,0.5515,0.0776,26.039
1,37.1055,0.6207,1.209,27.5567
1,37.0359,0.4333,0.9545,25.8039
1,36.6578,0.4599,0.4,27.5552
1,37.0413,0.4897,0.9801,27.4204
1,36.6209,0.6262,0.3608,26.7446
1,37.0958,0.5519,1.1771,28.944
1,36.6857,0.3471,0.5392,29.5342
1,37.0377,0.4723,0.9802,27.3471
1,37.3043,0.5665,1.7776,27.4913
