city,storm_type_code,storm_type,domain,urban_or_rural,hour,count
San Antonio,CF,cold_front,city,urban,18,1
San Antonio,CF,cold_front,city,urban,19,0
San Antonio,CF,cold_front,city,urban,20,2
San Antonio,CF,cold_front,city,urban,21,0
San Antonio,CF,cold_front,city,urban,22,0
San Antonio,CF,cold_front,city,urban,23,0
San Antonio,SC,single_cell,north,rural,0,336
San Antonio,SC,single_cell,north,rural,1,142
San Antonio,SC,single_cell,north,rural,2,27
San Antonio,SC,single_cell,north,rural,3,5
San Antonio,SC,single_cell,north,rural,4,0
San Antonio,SC,single_cell,north,rural,5,0
San Antonio,SC,single_cell,north,rural,6,0
San Antonio,SC,single_cell,north,rural,7,0
San Antonio,SC,single_cell,north,rural,8,0
San Antonio,SC,single_cell,north,rural,9,0
San Antonio,SC,single_cell,north,rural,10,0
San Antonio,SC,single_cell,north,rural,11,0
San Antonio,SC,single_cell,north,rural,12,0
San Antonio,SC,single_cell,north,rural,13,0
San Antonio,SC,single_cell,north,rural,14,0
San Antonio,SC,single_cell,north,rural,15,0
San Antonio,SC,single_cell,north,rural,16,0
San Antonio,SC,single_cell,north,rural,17,0
San Antonio,SC,single_cell,north,rural,18,0
San Antonio,SC,single_cell,north,rural,19,0
San Antonio,SC,single_cell,north,rural,20,0
San Antonio,SC,single_cell,north,rural,21,0
San Antonio,SC,single_cell,north,rural,22,0
San Antonio,SC,single_cell,north,rural,23,0
San Antonio,IS,isolated,north,rural,0,15
San Antonio,IS,isolated,north,rural,1,26
San Antonio,IS,isolated,north,rural,2,16
San Antonio,IS,isolated,north,rural,3,17
San Antonio,IS,isolated,north,rural,4,14
San Antonio,IS,isolated,north,rural,5,9
San Antonio,IS,isolated,north,rural,6,6
San Antonio,IS,isolated,north,rural,7,4
San Antonio,IS,isolated,north,rural,8,1
San Antonio,IS,isolated,north,rural,9,0
San Antonio,IS,isolated,north,rural,10,2
San Antonio,IS,isolated,north,rural,11,1
San Antonio,IS,isolated,north,rural,12,0
San Antonio,IS,isolated,north,rural,13,0
San Antonio,IS,isolated,north,rural,14,0
San Antonio,IS,isolated,north,rural,15,0
San Antonio,IS,isolated,north,rural,16,0
San Antonio,IS,isolated,north,rural,17,0
San Antonio,IS,isolated,north,rural,18,0
San Antonio,IS,isolated,north,rural,19,0
San Antonio,IS,isolated,north,rural,20,0
San Antonio,IS,isolated,north,rural,21,0
San Antonio,IS,isolated,north,rural,22,0
San Antonio,IS,isolated,north,rural,23,0
San Antonio,TS,tropical,north,rural,0,0
San Antonio,TS,tropical,north,rural,1,0
San Antonio,TS,tropical,north,rural,2,0
San Antonio,TS,tropical,north,rural,3,0
San Antonio,TS,tropical,north,rural,4,0
San Antonio,TS,tropical,north,rural,5,1
San Antonio,TS,tropical,north,rural,6,0
San Antonio,TS,tropical,north,rural,7,1
San Antonio,TS,tropical,north,rural,8,2
San Antonio,TS,tropical,north,rural,9,1
San Antonio,TS,tropical,north,rural,10,0
San Antonio,TS,tropical,north,rural,11,0
San Antonio,TS,tropical,north,rural,12,1
San Antonio,TS,tropical,north,rural,13,0
San Antonio,TS,tropical,north,rural,14,0
San Antonio,TS,tropical,north,rural,15,1
San Antonio,TS,tropical,north,rural,16,0
San Antonio,TS,tropical,north,rural,17,1
San Antonio,TS,tropical,north,rural,18,2
San Antonio,TS,tropical,north,rural,19,0
San Antonio,TS,tropical,north,rural,20,0
San Antonio,TS,tropical,north,rural,21,1
San Antonio,TS,tropical,north,rural,22,0
San Antonio,TS,tropical,north,rural,23,0
San Antonio,WF,warm_front,north,rural,0,0
San Antonio,WF,warm_front,north,rural,1,1
San Antonio,WF,warm_front,north,rural,2,2
San Antonio,WF,warm_front,north,rural,3,6
San Antonio,WF,warm_front,north,rural,4,7
San Antonio,WF,warm_front,north,rural,5,10
San Antonio,WF,warm_front,north,rural,6,5
San Antonio,WF,warm_front,north,rural,7,4
San Antonio,WF,warm_front,north,rural,8,2
San Antonio,WF,warm_front,north,rural,9,4
San Antonio,WF,warm_front,north,rural,10,3
San Antonio,WF,warm_front,north,rural,11,0
San Antonio,WF,warm_front,north,rural,12,2
San Antonio,WF,warm_front,north,rural,13,0
San Antonio,WF,warm_front,north,rural,14,3
San Antonio,WF,warm_front,north,rural,15,1
San Antonio,WF,warm_front,north,rural,16,3
San Antonio,WF,warm_front,north,rural,17,0
San Antonio,WF,warm_front,north,rural,18,0
San Antonio,WF,warm_front,north,rural,19,1
San Antonio,WF,warm_front,north,rural,20,0
San Antonio,WF,warm_front,north,rural,21,0
San Antonio,WF,warm_front,north,rural,22,0
San Antonio,WF,warm_front,north,rural,23,1
San Antonio,CF,cold_front,north,rural,0,2
San Antonio,CF,cold_front,north,rural,1,6
San Antonio,CF,cold_front,north,rural,2,8
San Antonio,CF,cold_front,north,rural,3,15
San Antonio,CF,cold_front,north,rural,4,34
San Antonio,CF,cold_front,north,rural,5,26
San Antonio,CF,cold_front,north,rural,6,35
San Antonio,CF,cold_front,north,rural,7,17
San Antonio,CF,cold_front,north,rural,8,13
San Antonio,CF,cold_front,north,rural,9,3
San Antonio,CF,cold_front,north,rural,10,8
San Antonio,CF,cold_front,north,rural,11,5
San Antonio,CF,cold_front,north,rural,12,1
San Antonio,CF,cold_front,north,rural,13,3
San Antonio,CF,cold_front,north,rural,14,3
San Antonio,CF,cold_front,north,rural,15,0
San Antonio,CF,cold_front,north,rural,16,2
San Antonio,CF,cold_front,north,rural,17,0
San Antonio,CF,cold_front,north,rural,18,1
San Antonio,CF,cold_front,north,rural,19,0
San Antonio,CF,cold_front,north,rural,20,0
San Antonio,CF,cold_front,north,rural,21,0
San Antonio,CF,cold_front,north,rural,22,0
San Antonio,CF,cold_front,north,rural,23,1
San Antonio,SC,single_cell,south,rural,0,369
San Antonio,SC,single_cell,south,rural,1,174
San Antonio,SC,single_cell,south,rural,2,21
San Antonio,SC,single_cell,south,rural,3,3
San Antonio,SC,single_cell,south,rural,4,2
San Antonio,SC,single_cell,south,rural,5,0
San Antonio,SC,single_cell,south,rural,6,0
San Antonio,SC,single_cell,south,rural,7,0
San Antonio,SC,single_cell,south,rural,8,0
San Antonio,SC,single_cell,south,rural,9,0
San Antonio,SC,single_cell,south,rural,10,0
San Antonio,SC,single_cell,south,rural,11,0
San Antonio,SC,single_cell,south,rural,12,0
San Antonio,SC,single_cell,south,rural,13,0
San Antonio,SC,single_cell,south,rural,14,0
San Antonio,SC,single_cell,south,rural,15,0
San Antonio,SC,single_cell,south,rural,16,0
San Antonio,SC,single_cell,south,rural,17,0
San Antonio,SC,single_cell,south,rural,18,0
San Antonio,SC,single_cell,south,rural,19,0
San Antonio,SC,single_cell,south,rural,20,0
San Antonio,SC,single_cell,south,rural,21,0
San Antonio,SC,single_cell,south,rural,22,0
San Antonio,SC,single_cell,south,rural,23,0
San Antonio,IS,isolated,south,rural,0,9
San Antonio,IS,isolated,south,rural,1,32
San Antonio,IS,isolated,south,rural,2,19
San Antonio,IS,isolated,south,rural,3,24
San Antonio,IS,isolated,south,rural,4,16
San Antonio,IS,isolated,south,rural,5,7
San Antonio,IS,isolated,south,rural,6,4
San Antonio,IS,isolated,south,rural,7,0
San Antonio,IS,isolated,south,rural,8,1
San Antonio,IS,isolated,south,rural,9,0
San Antonio,IS,isolated,south,rural,10,0
San Antonio,IS,isolated,south,rural,11,1
San Antonio,IS,isolated,south,rural,12,0
San Antonio,IS,isolated,south,rural,13,0
San Antonio,IS,isolated,south,rural,14,0
San Antonio,IS,isolated,south,rural,15,0
San Antonio,IS,isolated,south,rural,16,0
San Antonio,IS,isolated,south,rural,17,0
San Antonio,IS,isolated,south,rural,18,0
San Antonio,IS,isolated,south,rural,19,0
San Antonio,IS,isolated,south,rural,20,0
San Antonio,IS,isolated,south,rural,21,0
San Antonio,IS,isolated,south,rural,22,0
San Antonio,IS,isolated,south,rural,23,0
San Antonio,TS,tropical,south,rural,0,0
San Antonio,TS,tropical,south,rural,1,0
San Antonio,TS,tropical,south,rural,2,1
San Antonio,TS,tropical,south,rural,3,1
San Antonio,TS,tropical,south,rural,4,0
San Antonio,TS,tropical,south,rural,5,2
San Antonio,TS,tropical,south,rural,6,0
San Antonio,TS,tropical,south,rural,7,2
San Antonio,TS,tropical,south,rural,8,0
San Antonio,TS,tropical,south,rural,9,2
San Antonio,TS,tropical,south,rural,10,1
San Antonio,TS,tropical,south,rural,11,0
San Antonio,TS,tropical,south,rural,12,0
San Antonio,TS,tropical,south,rural,13,0
San Antonio,TS,tropical,south,rural,14,1
San Antonio,TS,tropical,south,rural,15,0
San Antonio,TS,tropical,south,rural,16,0
San Antonio,TS,tropical,south,rural,17,1
San Antonio,TS,tropical,south,rural,18,0
San Antonio,TS,tropical,south,rural,19,1
San Antonio,TS,tropical,south,rural,20,0
San Antonio,TS,tropical,south,rural,21,0
San Antonio,TS,tropical,south,rural,22,0
San Antonio,TS,tropical,south,rural,23,0
San Antonio,WF,warm_front,south,rural,0,0
San Antonio,WF,warm_front,south,rural,1,2
San Antonio,WF,warm_front,south,rural,2,6
San Antonio,WF,warm_front,south,rural,3,7
San Antonio,WF,warm_front,south,rural,4,18
San Antonio,WF,warm_front,south,rural,5,13
San Antonio,WF,warm_front,south,rural,6,9
San Antonio,WF,warm_front,south,rural,7,4
San Antonio,WF,warm_front,south,rural,8,8
San Antonio,WF,warm_front,south,rural,9,3
San Antonio,WF,warm_front,south,rural,10,3
San Antonio,WF,warm_front,south,rural,11,3
San Antonio,WF,warm_front,south,rural,12,1
San Antonio,WF,warm_front,south,rural,13,1
San Antonio,WF,warm_front,south,rural,14,1
San Antonio,WF,warm_front,south,rural,15,1
San Antonio,WF,warm_front,south,rural,16,1
San Antonio,WF,warm_front,south,rural,17,0
San Antonio,WF,warm_front,south,rural,18,0
San Antonio,WF,warm_front,south,rural,19,1
San Antonio,WF,warm_front,south,rural,20,0
San Antonio,WF,warm_front,south,rural,21,0
San Antonio,WF,warm_front,south,rural,22,0
San Antonio,WF,warm_front,south,rural,23,1
San Antonio,CF,cold_front,south,rural,0,0
San Antonio,CF,cold_front,south,rural,1,5
San Antonio,CF,cold_front,south,rural,2,5
San Antonio,CF,cold_front,south,rural,3,16
San Antonio,CF,cold_front,south,rural,4,37
San Antonio,CF,cold_front,south,rural,5,25
San Antonio,CF,cold_front,south,rural,6,19
San Antonio,CF,cold_front,south,rural,7,14
San Antonio,CF,cold_front,south,rural,8,8
San Antonio,CF,cold_front,south,rural,9,7
San Antonio,CF,cold_front,south,rural,10,5
San Antonio,CF,cold_front,south,rural,11,5
San Antonio,CF,cold_front,south,rural,12,5
San Antonio,CF,cold_front,south,rural,13,1
San Antonio,CF,cold_front,south,rural,14,1
San Antonio,CF,cold_front,south,rural,15,1
San Antonio,CF,cold_front,south,rural,16,0
San Antonio,CF,cold_front,south,rural,17,1
San Antonio,CF,cold_front,south,rural,18,0
San Antonio,CF,cold_front,south,rural,19,0
San Antonio,CF,cold_front,south,rural,20,0
San Antonio,CF,cold_front,south,rural,21,0
San Antonio,CF,cold_front,south,rural,22,0
San Antonio,CF,cold_front,south,rural,23,0
San Antonio,SC,single_cell,east,rural,0,443
San Antonio,SC,single_cell,east,rural,1,203
San Antonio,SC,single_cell,east,rural,2,30
San Antonio,SC,single_cell,east,rural,3,5
San Antonio,SC,single_cell,east,rural,4,0
San Antonio,SC,single_cell,east,rural,5,0
San Antonio,SC,single_cell,east,rural,6,0
San Antonio,SC,single_cell,east,rural,7,0
San Antonio,SC,single_cell,east,rural,8,0
San Antonio,SC,single_cell,east,rural,9,0
San Antonio,SC,single_cell,east,rural,10,0
San Antonio,SC,single_cell,east,rural,11,0
San Antonio,SC,single_cell,east,rural,12,0
San Antonio,SC,single_cell,east,rural,13,0
San Antonio,SC,single_cell,east,rural,14,0
San Antonio,SC,single_cell,east,rural,15,0
San Antonio,SC,single_cell,east,rural,16,0
San Antonio,SC,single_cell,east,rural,17,0
San Antonio,SC,single_cell,east,rural,18,0
San Antonio,SC,single_cell,east,rural,19,0
San Antonio,SC,single_cell,east,rural,20,0
San Antonio,SC,single_cell,east,rural,21,0
San Antonio,SC,single_cell,east,rural,22,0
San Antonio,SC,single_cell,east,rural,23,0
San Antonio,IS,isolated,east,rural,0,10
San Antonio,IS,isolated,east,rural,1,29
San Antonio,IS,isolated,east,rural,2,22
San Antonio,IS,isolated,east,rural,3,22
San Antonio,IS,isolated,east,rural,4,17
San Antonio,IS,isolated,east,rural,5,17
San Antonio,IS,isolated,east,rural,6,6
San Antonio,IS,isolated,east,rural,7,2
San Antonio,IS,isolated,east,rural,8,0
San Antonio,IS,isolated,east,rural,9,1
San Antonio,IS,isolated,east,rural,10,0
San Antonio,IS,isolated,east,rural,11,0
San Antonio,IS,isolated,east,rural,12,0
San Antonio,IS,isolated,east,rural,13,0
San Antonio,IS,isolated,east,rural,14,0
San Antonio,IS,isolated,east,rural,15,0
San Antonio,IS,isolated,east,rural,16,0
San Antonio,IS,isolated,east,rural,17,0
San Antonio,IS,isolated,east,rural,18,0
San Antonio,IS,isolated,east,rural,19,1
San Antonio,IS,isolated,east,rural,20,0
San Antonio,IS,isolated,east,rural,21,0
San Antonio,IS,isolated,east,rural,22,0
San Antonio,IS,isolated,east,rural,23,0
San Antonio,TS,tropical,east,rural,0,0
San Antonio,TS,tropical,east,rural,1,0
San Antonio,TS,tropical,east,rural,2,0
San Antonio,TS,tropical,east,rural,3,0
San Antonio,TS,tropical,east,rural,4,0
San Antonio,TS,tropical,east,rural,5,1
San Antonio,TS,tropical,east,rural,6,1
San Antonio,TS,tropical,east,rural,7,0
San Antonio,TS,tropical,east,rural,8,1
San Antonio,TS,tropical,east,rural,9,0
San Antonio,TS,tropical,east,rural,10,0
San Antonio,TS,tropical,east,rural,11,1
San Antonio,TS,tropical,east,rural,12,0
San Antonio,TS,tropical,east,rural,13,2
San Antonio,TS,tropical,east,rural,14,0
San Antonio,TS,tropical,east,rural,15,0
San Antonio,TS,tropical,east,rural,16,2
San Antonio,TS,tropical,east,rural,17,1
San Antonio,TS,tropical,east,rural,18,0
San Antonio,TS,tropical,east,rural,19,0
San Antonio,TS,tropical,east,rural,20,0
San Antonio,TS,tropical,east,rural,21,0
San Antonio,TS,tropical,east,rural,22,1
San Antonio,TS,tropical,east,rural,23,0
San Antonio,WF,warm_front,east,rural,0,0
San Antonio,WF,warm_front,east,rural,1,4
San Antonio,WF,warm_front,east,rural,2,4
San Antonio,WF,warm_front,east,rural,3,5
San Antonio,WF,warm_front,east,rural,4,18
San Antonio,WF,warm_front,east,rural,5,18
San Antonio,WF,warm_front,east,rural,6,13
San Antonio,WF,warm_front,east,rural,7,9
San Antonio,WF,warm_front,east,rural,8,6
San Antonio,WF,warm_front,east,rural,9,4
San Antonio,WF,warm_front,east,rural,10,6
San Antonio,WF,warm_front,east,rural,11,5
San Antonio,WF,warm_front,east,rural,12,1
San Antonio,WF,warm_front,east,rural,13,4
San Antonio,WF,warm_front,east,rural,14,0
San Antonio,WF,warm_front,east,rural,15,1
San Antonio,WF,warm_front,east,rural,16,0
San Antonio,WF,warm_front,east,rural,17,0
San Antonio,WF,warm_front,east,rural,18,2
San Antonio,WF,warm_front,east,rural,19,0
San Antonio,WF,warm_front,east,rural,20,0
San Antonio,WF,warm_front,east,rural,21,0
San Antonio,WF,warm_front,east,rural,22,0
San Antonio,WF,warm_front,east,rural,23,0
San Antonio,CF,cold_front,east,rural,0,2
San Antonio,CF,cold_front,east,rural,1,3
San Antonio,CF,cold_front,east,rural,2,3
San Antonio,CF,cold_front,east,rural,3,14
San Antonio,CF,cold_front,east,rural,4,25
San Antonio,CF,cold_front,east,rural,5,26
San Antonio,CF,cold_front,east,rural,6,31
San Antonio,CF,cold_front,east,rural,7,16
San Antonio,CF,cold_front,east,rural,8,11
San Antonio,CF,cold_front,east,rural,9,6
San Antonio,CF,cold_front,east,rural,10,5
San Antonio,CF,cold_front,east,rural,11,3
San Antonio,CF,cold_front,east,rural,12,5
San Antonio,CF,cold_front,east,rural,13,2
San Antonio,CF,cold_front,east,rural,14,2
San Antonio,CF,cold_front,east,rural,15,0
San Antonio,CF,cold_front,east,rural,16,1
San Antonio,CF,cold_front,east,rural,17,1
San Antonio,CF,cold_front,east,rural,18,0
San Antonio,CF,cold_front,east,rural,19,0
San Antonio,CF,cold_front,east,rural,20,0
San Antonio,CF,cold_front,east,rural,21,0
San Antonio,CF,cold_front,east,rural,22,0
San Antonio,CF,cold_front,east,rural,23,0
San Antonio,SC,single_cell,west,rural,0,310
San Antonio,SC,single_cell,west,rural,1,152
San Antonio,SC,single_cell,west,rural,2,24
San Antonio,SC,single_cell,west,rural,3,10
San Antonio,SC,single_cell,west,rural,4,1
San Antonio,SC,single_cell,west,rural,5,0
San Antonio,SC,single_cell,west,rural,6,0
San Antonio,SC,single_cell,west,rural,7,0
San Antonio,SC,single_cell,west,rural,8,0
San Antonio,SC,single_cell,west,rural,9,0
San Antonio,SC,single_cell,west,rural,10,0
San Antonio,SC,single_cell,west,rural,11,0
San Antonio,SC,single_cell,west,rural,12,0
San Antonio,SC,single_cell,west,rural,13,0
San Antonio,SC,single_cell,west,rural,14,0
San Antonio,SC,single_cell,west,rural,15,0
San Antonio,SC,single_cell,west,rural,16,0
San Antonio,SC,single_cell,west,rural,17,0
San Antonio,SC,single_cell,west,rural,18,0
San Antonio,SC,single_cell,west,rural,19,0
San Antonio,SC,single_cell,west,rural,20,0
San Antonio,SC,single_cell,west,rural,21,0
San Antonio,SC,single_cell,west,rural,22,0
San Antonio,SC,single_cell,west,rural,23,0
San Antonio,IS,isolated,west,rural,0,15
San Antonio,IS,isolated,west,rural,1,27
San Antonio,IS,isolated,west,rural,2,22
San Antonio,IS,isolated,west,rural,3,22
San Antonio,IS,isolated,west,rural,4,18
San Antonio,IS,isolated,west,rural,5,9
San Antonio,IS,isolated,west,rural,6,3
San Antonio,IS,isolated,west,rural,7,3
San Antonio,IS,isolated,west,rural,8,0
San Antonio,IS,isolated,west,rural,9,2
San Antonio,IS,isolated,west,rural,10,1
San Antonio,IS,isolated,west,rural,11,1
San Antonio,IS,isolated,west,rural,12,1
San Antonio,IS,isolated,west,rural,13,0
San Antonio,IS,isolated,west,rural,14,0
San Antonio,IS,isolated,west,rural,15,0
San Antonio,IS,isolated,west,rural,16,0
San Antonio,IS,isolated,west,rural,17,0
San Antonio,IS,isolated,west,rural,18,0
San Antonio,IS,isolated,west,rural,19,0
San Antonio,IS,isolated,west,rural,20,0
San Antonio,IS,isolated,west,rural,21,0
San Antonio,IS,isolated,west,rural,22,0
San Antonio,IS,isolated,west,rural,23,0
San Antonio,TS,tropical,west,rural,0,0
San Antonio,TS,tropical,west,rural,1,0
San Antonio,TS,tropical,west,rural,2,0
San Antonio,TS,tropical,west,rural,3,1
San Antonio,TS,tropical,west,rural,4,1
San Antonio,TS,tropical,west,rural,5,0
San Antonio,TS,tropical,west,rural,6,0
San Antonio,TS,tropical,west,rural,7,0
San Antonio,TS,tropical,west,rural,8,0
San Antonio,TS,tropical,west,rural,9,0
San Antonio,TS,tropical,west,rural,10,0
San Antonio,TS,tropical,west,rural,11,0
San Antonio,TS,tropical,west,rural,12,0
San Antonio,TS,tropical,west,rural,13,0
San Antonio,TS,tropical,west,rural,14,1
San Antonio,TS,tropical,west,rural,15,0
San Antonio,TS,tropical,west,rural,16,0
San Antonio,TS,tropical,west,rural,17,1
San Antonio,TS,tropical,west,rural,18,0
San Antonio,TS,tropical,west,rural,19,0
San Antonio,TS,tropical,west,rural,20,1
San Antonio,TS,tropical,west,rural,21,0
San Antonio,TS,tropical,west,rural,22,0
San Antonio,TS,tropical,west,rural,23,0
San Antonio,WF,warm_front,west,rural,0,2
San Antonio,WF,warm_front,west,rural,1,4
San Antonio,WF,warm_front,west,rural,2,5
San Antonio,WF,warm_front,west,rural,3,10
San Antonio,WF,warm_front,west,rural,4,15
San Antonio,WF,warm_front,west,rural,5,9
San Antonio,WF,warm_front,west,rural,6,5
San Antonio,WF,warm_front,west,rural,7,6
San Antonio,WF,warm_front,west,rural,8,2
San Antonio,WF,warm_front,west,rural,9,4
San Antonio,WF,warm_front,west,rural,10,5
San Antonio,WF,warm_front,west,rural,11,3
San Antonio,WF,warm_front,west,rural,12,0
San Antonio,WF,warm_front,west,rural,13,5
San Antonio,WF,warm_front,west,rural,14,1
San Antonio,WF,warm_front,west,rural,15,3
San Antonio,WF,warm_front,west,rural,16,1
San Antonio,WF,warm_front,west,rural,17,1
San Antonio,WF,warm_front,west,rural,18,1
San Antonio,WF,warm_front,west,rural,19,0
San Antonio,WF,warm_front,west,rural,20,0
San Antonio,WF,warm_front,west,rural,21,1
San Antonio,WF,warm_front,west,rural,22,0
San Antonio,WF,warm_front,west,rural,23,0
San Antonio,CF,cold_front,west,rural,0,3
San Antonio,CF,cold_front,west,rural,1,4
San Antonio,CF,cold_front,west,rural,2,3
San Antonio,CF,cold_front,west,rural,3,5
San Antonio,CF,cold_front,west,rural,4,28
San Antonio,CF,cold_front,west,rural,5,40
San Antonio,CF,cold_front,west,rural,6,16
San Antonio,CF,cold_front,west,rural,7,19
San Antonio,CF,cold_front,west,rural,8,15
San Antonio,CF,cold_front,west,rural,9,7
San Antonio,CF,cold_front,west,rural,10,2
San Antonio,CF,cold_front,west,rural,11,1
San Antonio,CF,cold_front,west,rural,12,2
San Antonio,CF,cold_front,west,rural,13,0
San Antonio,CF,cold_front,west,rural,14,0
San Antonio,CF,cold_front,west,rural,15,2
San Antonio,CF,cold_front,west,rural,16,1
San Antonio,CF,cold_front,west,rural,17,1
San Antonio,CF,cold_front,west,rural,18,0
San Antonio,CF,cold_front,west,rural,19,0
San Antonio,CF,cold_front,west,rural,20,1
San Antonio,CF,cold_front,west,rural,21,0
San Antonio,CF,cold_front,west,rural,22,0
San Antonio,CF,cold_front,west,rural,23,0
Houston,SC,single_cell,city,urban,0,2639
Houston,SC,single_cell,city,urban,1,1179
Houston,SC,single_cell,city,urban,2,191
Houston,SC,single_cell,city,urban,3,41
Houston,SC,single_cell,city,urban,4,4
Houston,SC,single_cell,city,urban,5,0
Houston,SC,single_cell,city,urban,6,0
Houston,SC,single_cell,city,urban,7,0
Houston,SC,single_cell,city,urban,8,0
Houston,SC,single_cell,city,urban,9,0
Houston,SC,single_cell,city,urban,10,0
Houston,SC,single_cell,city,urban,11,0
Houston,SC,single_cell,city,urban,12,0
Houston,SC,single_cell,city,urban,13,0
Houston,SC,single_cell,city,urban,14,0
Houston,SC,single_cell,city,urban,15,0
Houston,SC,single_cell,city,urban,16,0
Houston,SC,single_cell,city,urban,17,0
Houston,SC,single_cell,city,urban,18,0
Houston,SC,single_cell,city,urban,19,0
Houston,SC,single_cell,city,urban,20,0
Houston,SC,single_cell,city,urban,21,0
Houston,SC,single_cell,city,urban,22,0
Houston,SC,single_cell,city,urban,23,0
Houston,IS,isolated,city,urban,0,101
Houston,IS,isolated,city,urban,1,138
Houston,IS,isolated,city,urban,2,90
Houston,IS,isolated,city,urban,3,69
Houston,IS,isolated,city,urban,4,49
Houston,IS,isolated,city,urban,5,21
Houston,IS,isolated,city,urban,6,5
Houston,IS,isolated,city,urban,7,7
Houston,IS,isolated,city,urban,8,4
Houston,IS,isolated,city,urban,9,3
Houston,IS,isolated,city,urban,10,0
Houston,IS,isolated,city,urban,11,1
Houston,IS,isolated,city,urban,12,2
Houston,IS,isolated,city,urban,13,0
Houston,IS,isolated,city,urban,14,0
Houston,IS,isolated,city,urban,15,0
Houston,IS,isolated,city,urban,16,0
Houston,IS,isolated,city,urban,17,0
Houston,IS,isolated,city,urban,18,0
Houston,IS,isolated,city,urban,19,0
Houston,IS,isolated,city,urban,20,1
Houston,IS,isolated,city,urban,21,0
Houston,IS,isolated,city,urban,22,0
Houston,IS,isolated,city,urban,23,0
Houston,TS,tropical,city,urban,0,0
Houston,TS,tropical,city,urban,1,0
Houston,TS,tropical,city,urban,2,1
Houston,TS,tropical,city,urban,3,0
Houston,TS,tropical,city,urban,4,0
Houston,TS,tropical,city,urban,5,0
Houston,TS,tropical,city,urban,6,0
Houston,TS,tropical,city,urban,7,0
Houston,TS,tropical,city,urban,8,1
Houston,TS,tropical,city,urban,9,2
Houston,TS,tropical,city,urban,10,0
Houston,TS,tropical,city,urban,11,0
Houston,TS,tropical,city,urban,12,0
Houston,TS,tropical,city,urban,13,0
Houston,TS,tropical,city,urban,14,0
Houston,TS,tropical,city,urban,15,0
Houston,TS,tropical,city,urban,16,1
Houston,TS,tropical,city,urban,17,0
Houston,TS,tropical,city,urban,18,1
Houston,TS,tropical,city,urban,19,0
Houston,TS,tropical,city,urban,20,0
Houston,TS,tropical,city,urban,21,0
Houston,TS,tropical,city,urban,22,0
Houston,TS,tropical,city,urban,23,1
Houston,WF,warm_front,city,urban,0,6
Houston,WF,warm_front,city,urban,1,17
Houston,WF,warm_front,city,urban,2,12
Houston,WF,warm_front,city,urban,3,12
Houston,WF,warm_front,city,urban,4,11
Houston,WF,warm_front,city,urban,5,11
Houston,WF,warm_front,city,urban,6,16
Houston,WF,warm_front,city,urban,7,14
Houston,WF,warm_front,city,urban,8,8
Houston,WF,warm_front,city,urban,9,18
Houston,WF,warm_front,city,urban,10,10
Houston,WF,warm_front,city,urban,11,10
Houston,WF,warm_front,city,urban,12,3
Houston,WF,warm_front,city,urban,13,6
Houston,WF,warm_front,city,urban,14,3
Houston,WF,warm_front,city,urban,15,5
Houston,WF,warm_front,city,urban,16,3
Houston,WF,warm_front,city,urban,17,4
Houston,WF,warm_front,city,urban,18,3
Houston,WF,warm_front,city,urban,19,1
Houston,WF,warm_front,city,urban,20,1
Houston,WF,warm_front,city,urban,21,2
Houston,WF,warm_front,city,urban,22,1
Houston,WF,warm_front,city,urban,23,1
Houston,CF,cold_front,city,urban,0,6
Houston,CF,cold_front,city,urban,1,3
Houston,CF,cold_front,city,urban,2,6
Houston,CF,cold_front,city,urban,3,9
Houston,CF,cold_front,city,urban,4,9
Houston,CF,cold_front,city,urban,5,21
Houston,CF,cold_front,city,urban,6,16
Houston,CF,cold_front,city,urban,7,22
Houston,CF,cold_front,city,urban,8,25
Houston,CF,cold_front,city,urban,9,19
Houston,CF,cold_front,city,urban,10,15
Houston,CF,cold_front,city,urban,11,22
Houston,CF,cold_front,city,urban,12,5
Houston,CF,cold_front,city,urban,13,10
Houston,CF,cold_front,city,urban,14,9
Houston,CF,cold_front,city,urban,15,8
Houston,CF,cold_front,city,urban,16,4
Houston,CF,cold_front,city,urban,17,3
Houston,CF,cold_front,city,urban,18,6
Houston,CF,cold_front,city,urban,19,3
Houston,CF,cold_front,city,urban,20,3
Houston,CF,cold_front,city,urban,21,2
Houston,CF,cold_front,city,urban,22,1
Houston,CF,cold_front,city,urban,23,1
Houston,SC,single_cell,north,rural,0,1640
Houston,SC,single_cell,north,rural,1,576
Houston,SC,single_cell,north,rural,2,86
Houston,SC,single_cell,north,rural,3,11
Houston,SC,single_cell,north,rural,4,5
Houston,SC,single_cell,north,rural,5,0
Houston,SC,single_cell,north,rural,6,0
Houston,SC,single_cell,north,rural,7,0
Houston,SC,single_cell,north,rural,8,0
Houston,SC,single_cell,north,rural,9,0
Houston,SC,single_cell,north,rural,10,0
Houston,SC,single_cell,north,rural,11,0
Houston,SC,single_cell,north,rural,12,0
Houston,SC,single_cell,north,rural,13,0
Houston,SC,single_cell,north,rural,14,0
Houston,SC,single_cell,north,rural,15,0
Houston,SC,single_cell,north,rural,16,0
Houston,SC,single_cell,north,rural,17,0
Houston,SC,single_cell,north,rural,18,0
Houston,SC,single_cell,north,rural,19,0
Houston,SC,single_cell,north,rural,20,0
Houston,SC,single_cell,north,rural,21,0
Houston,SC,single_cell,north,rural,22,0
Houston,SC,single_cell,north,rural,23,0
