rho_x,rho_y,mse
0.08,0.38,0.001648356436147763
0.1,0.38,0.0016232059044355804
0.12,0.38,0.0016183751003077747
0.14,0.38,0.0016050683768973751
0.16,0.38,0.0015668514097978035
0.18,0.38,0.0015826437715025451
0.2,0.38,0.001585331463983389
0.22,0.38,0.0015366319802013082
0.24,0.38,0.0015666791481488507
0.26,0.38,0.0015736267600412759
0.28,0.38,0.001539174643273941
0.3,0.38,0.0015307104998704226
0.32,0.38,0.0015315360222164485
0.34,0.38,0.001534149824078902
0.36,0.38,0.0015225149335510845
0.38,0.38,0.0015126200165048466
0.4,0.38,0.0014951180424249907
0.42,0.38,0.0015017726427250591
0.44,0.38,0.001512658657361385
0.46,0.38,0.0014956639221670334
0.48,0.38,0.0015000909870003722
0.5,0.38,0.001515218182561832
0.52,0.38,0.0015227776887323122
0.54,0.38,0.0015271125228261434
0.56,0.38,0.001538474746597829
0.58,0.38,0.001559615132537715
0.6,0.38,0.001601173821541878
0.62,0.38,0.0015968700149872938
0.64,0.38,0.0016184985400040798
0.66,0.38,0.0016405278592524423
0.68,0.38,0.0016922923497316562
0.7,0.38,0.001736843879169527
0.72,0.38,0.0016871263902430954
0.74,0.38,0.0017290088208592432
0.76,0.38,0.0018230936573831334
0.78,0.38,0.0018229667109630552
0.8,0.38,0.0018763362923695094
0.0,0.4,0.0016459372887417268
0.02,0.4,0.0016639264435559437
0.04,0.4,0.0016360171152910172
0.06,0.4,0.0016518743736252445
0.08,0.4,0.0016245444212063358
0.1,0.4,0.0016066740418238497
0.12,0.4,0.0016353273748506312
0.14,0.4,0.001629672248940296
0.16,0.4,0.0015884125131501422
0.18,0.4,0.0016044683116898937
0.2,0.4,0.0015745054291676187
0.22,0.4,0.0015789517105173657
0.24,0.4,0.0015809094598108603
0.26,0.4,0.0015625563462887695
0.28,0.4,0.0015477287260718408
0.3,0.4,0.0015349082127382111
0.32,0.4,0.0015337621655377965
0.34,0.4,0.0015090419123729994
0.36,0.4,0.0015355130504716317
0.38,0.4,0.0015210708184180354
0.4,0.4,0.0015114921384512443
0.42,0.4,0.0015163000272845012
0.44,0.4,0.0015176287255882662
0.46,0.4,0.0015133816992242742
0.48,0.4,0.0015006316044549643
0.5,0.4,0.0015175096858896446
0.52,0.4,0.0015150958890284487
0.54,0.4,0.0015522545122558518
0.56,0.4,0.0015610002060989603
0.58,0.4,0.0015796785583458467
0.6,0.4,0.0015777954663890677
0.62,0.4,0.0015962673090582297
0.64,0.4,0.001604464205873412
0.66,0.4,0.001642944699824155
0.68,0.4,0.001648712448846454
0.7,0.4,0.0017083653957420525
0.72,0.4,0.0017412966124802742
0.74,0.4,0.001752199041172801
0.76,0.4,0.001816681961073402
0.78,0.4,0.001825295619521908
0.8,0.4,0.0019096191000659536
0.0,0.42,0.0016789554651669924
0.02,0.42,0.001722055081154563
0.04,0.42,0.0016715978251500903
0.06,0.42,0.001636149634805793
0.08,0.42,0.0016253136928362864
0.1,0.42,0.001642557558603997
0.12,0.42,0.0016240258511112406
0.14,0.42,0.0016518167023499219
0.16,0.42,0.0015826822312655319
0.18,0.42,0.0015908320497513041
0.2,0.42,0.0015965751315401135
0.22,0.42,0.0015735751322351829
0.24,0.42,0.001564489177024217
0.26,0.42,0.0015413346653524727
0.28,0.42,0.0015518384626655756
0.3,0.42,0.00156471542111796
0.32,0.42,0.0015471165910415773
0.34,0.42,0.0015622393571162489
0.36,0.42,0.001530819463338382
0.38,0.42,0.0015353298273963942
0.4,0.42,0.0015169203463655625
0.42,0.42,0.0015154467588041093
0.44,0.42,0.0015332133231593253
0.46,0.42,0.0015261750008387681
0.48,0.42,0.001520814337804752
0.5,0.42,0.0015337960381647067
0.52,0.42,0.0015065632782818442
0.54,0.42,0.0015205951740376732
0.56,0.42,0.001537906476679685
0.58,0.42,0.001572220566227054
0.6,0.42,0.001578256114748966
0.62,0.42,0.0016261364969343082
0.64,0.42,0.0016247990715408849
0.66,0.42,0.001641560427050213
0.68,0.42,0.0016965075980684542
0.7,0.42,0.001650369422963767
0.72,0.42,0.0017539896976424242
0.74,0.42,0.0017423080176532616
0.76,0.42,0.0017689250561081199
0.78,0.42,0.0018178766244405927
0.8,0.42,0.0019691423302471856
0.0,0.44,0.001676999782754398
0.02,0.44,0.001660160353719881
0.04,0.44,0.0016965022875874449
0.06,0.44,0.0016377439576190232
0.08,0.44,0.001656560728138845
0.1,0.44,0.0016392554895899413
0.12,0.44,0.0016788568679189824
0.14,0.44,0.0016137552126955382
0.16,0.44,0.0016101583374751028
0.18,0.44,0.001593598384500522
0.2,0.44,0.0016375618260306302
0.22,0.44,0.0015595560240685236
0.24,0.44,0.001576127654887122
0.26,0.44,0.001575147534544913
0.28,0.44,0.0015568493864687705
0.3,0.44,0.0015541056005917177
0.32,0.44,0.0015548929750937796
0.34,0.44,0.0015501881058043495
0.36,0.44,0.001544036260143545
0.38,0.44,0.0015313940927095615
0.4,0.44,0.0015328349124608233
0.42,0.44,0.0015239713095011743
0.44,0.44,0.0015167494000374914
0.46,0.44,0.0015231517908457822
0.48,0.44,0.00152755090987661
0.5,0.44,0.0015418111119345074
0.52,0.44,0.0015172505572538745
0.54,0.44,0.0015443081651118917
0.56,0.44,0.0015559332422361968
0.58,0.44,0.0015822963800834712
0.6,0.44,0.0015769574103342418
0.62,0.44,0.0015843841511709973
0.64,0.44,0.0016148777577031995
0.66,0.44,0.0016754438359183623
0.68,0.44,0.001627898687624651
0.7,0.44,0.0017098372417659695
0.72,0.44,0.001728531738440205
0.74,0.44,0.0017943428882811316
0.76,0.44,0.001772328666035646
0.78,0.44,0.0018181743860174143
0.8,0.44,0.0018587081003693326
0.0,0.46,0.0017102332880668362
0.02,0.46,0.0016549170117045558
0.04,0.46,0.0016841117222589402
0.06,0.46,0.0017145579326451434
0.08,0.46,0.0016726025864429149
0.1,0.46,0.0016804441132037796
0.12,0.46,0.00168203503997094
0.14,0.46,0.0016334925410355912
0.16,0.46,0.001651906132184245
0.18,0.46,0.0016131860943622263
0.2,0.46,0.00164683703904616
0.22,0.46,0.0015845027718759301
0.24,0.46,0.0016299225556543262
0.26,0.46,0.0015861574100354582
0.28,0.46,0.0015721278245137277
0.3,0.46,0.0015549373020173156
0.32,0.46,0.0015606280193886937
0.34,0.46,0.0015596474072409347
0.36,0.46,0.001537436651793664
0.38,0.46,0.0015261294918322618
0.4,0.46,0.0015400402177849183
0.42,0.46,0.001544270747505547
0.44,0.46,0.0015432048401908091
0.46,0.46,0.0015435328845860448
0.48,0.46,0.0015283187395469934
0.5,0.46,0.0015517851043520589
0.52,0.46,0.0015372756052928695
0.54,0.46,0.0015531564268798058
0.56,0.46,0.0015409095447555003
0.58,0.46,0.001557097259702124
0.6,0.46,0.0015673038973958709
0.62,0.46,0.0015795363258421912
0.64,0.46,0.0016144277173988399
0.66,0.46,0.0016214030372298895
0.68,0.46,0.0016626931851827869
0.7,0.46,0.001711881513112969
0.72,0.46,0.0017558986942021863
0.74,0.46,0.0017794480830174804
0.76,0.46,0.0017974616137374424
0.78,0.46,0.0018469149023788147
0.8,0.46,0.0018895659931924005
0.0,0.48,0.0017184213227943927
0.02,0.48,0.0016749367514772608
0.04,0.48,0.0016980324476390744
0.06,0.48,0.0016955222818704498
0.08,0.48,0.0017181822557799367
0.1,0.48,0.0016792453475092688
0.12,0.48,0.0016643821358416637
0.14,0.48,0.0016449811420495488
0.16,0.48,0.0016701396101754884
0.18,0.48,0.001648209202163261
0.2,0.48,0.0016307280220480209
0.22,0.48,0.0016161139722527564
0.24,0.48,0.0015893041456570378
0.26,0.48,0.0015901107951675128
0.28,0.48,0.0015825015075920665
0.3,0.48,0.0015834671523993578
0.32,0.48,0.0015772680371800775
0.34,0.48,0.0015611500362955042
0.36,0.48,0.001576084873253275
0.38,0.48,0.001555402144203462
0.4,0.48,0.0015556777781489518
0.42,0.48,0.0015521092513012514
0.44,0.48,0.0015398482748050458
0.46,0.48,0.001549994218715541
0.48,0.48,0.001541489941614717
0.5,0.48,0.0015363312536162948
0.52,0.48,0.0015406398416140386
0.54,0.48,0.0015628879590922266
0.56,0.48,0.00157099350526312
0.58,0.48,0.0015618283106153203
0.6,0.48,0.001590339461276419
0.62,0.48,0.0016182075408862186
0.64,0.48,0.001640752180193994
0.66,0.48,0.0016684211962093446
0.68,0.48,0.001664626472968916
0.7,0.48,0.001705554875487164
0.72,0.48,0.0017360809213693648
0.74,0.48,0.0017690872627020894
0.76,0.48,0.0018058758386431172
0.78,0.48,0.0018640245187078776
0.8,0.48,0.0019176676425650822
0.0,0.5,0.0017138250856537057
0.02,0.5,0.001744094547201469
0.04,0.5,0.001699263417836288
0.06,0.5,0.0017024559680413561
0.08,0.5,0.001713808444948273
0.1,0.5,0.001678138315580477
0.12,0.5,0.0017034774957417804
0.14,0.5,0.001701854792049397
0.16,0.5,0.0016898987072920045
0.18,0.5,0.0016578684747994305
0.2,0.5,0.0016247750235578542
0.22,0.5,0.001621198758054142
0.24,0.5,0.001622438429692235
0.26,0.5,0.0015867988148260566
0.28,0.5,0.001630488557902127
0.3,0.5,0.0016131201071235416
0.32,0.5,0.0016022043528932826
0.34,0.5,0.0015980336900300036
0.36,0.5,0.0015589406532328617
0.38,0.5,0.0015709186299555638
0.4,0.5,0.0015634838966504109
0.42,0.5,0.0015700664440109532
0.44,0.5,0.001553513981280806
0.46,0.5,0.0015533105559817936
0.48,0.5,0.0015370886463037985
0.5,0.5,0.0015499726520503525
0.52,0.5,0.00156366143242007
0.54,0.5,0.0015659272853090862
0.56,0.5,0.0015704481079551317
0.58,0.5,0.001576316306696914
0.6,0.5,0.0015968422942979064
0.62,0.5,0.0015976820654357191
0.64,0.5,0.0016346346499873997
0.66,0.5,0.0016458958946675949
0.68,0.5,0.0017049310539453246
0.7,0.5,0.0017394049340570914
0.72,0.5,0.001743080798127611
0.74,0.5,0.0017747894420514097
0.76,0.5,0.0017782150633899358
0.78,0.5,0.0018684767149587168
0.8,0.5,0.0018904240564633584
0.0,0.52,0.0017707370246008557
0.02,0.52,0.0017742965423555624
0.04,0.52,0.0017307156759354546
0.06,0.52,0.001705042686696942
0.08,0.52,0.001728228021424308
0.1,0.52,0.001726390574912987
0.12,0.52,0.001748067713701524
0.14,0.52,0.0016816602185715718
0.16,0.52,0.0016898940111256516
0.18,0.52,0.0016808812280047062
0.2,0.52,0.0016736704239996717
0.22,0.52,0.0016585501019323289
0.24,0.52,0.001650321284747918
0.26,0.52,0.0016427545800731906
0.28,0.52,0.0016224257223663504
0.3,0.52,0.001602431619690805
0.32,0.52,0.0016113372245738285
0.34,0.52,0.0015887361040220593
0.36,0.52,0.0016131826767179214
0.38,0.52,0.001590896966389505
0.4,0.52,0.00156419976121832
0.42,0.52,0.0015640758718211561
0.44,0.52,0.0015614926090268247
0.46,0.52,0.0015569803615805363
0.48,0.52,0.0015667428859733217
0.5,0.52,0.001568558889229834
0.52,0.52,0.001566773908316906
0.54,0.52,0.0015848840856467214
0.56,0.52,0.0015770068991071322
0.58,0.52,0.0015823439610880776
0.6,0.52,0.0016150157555267827
0.62,0.52,0.0016389983657718137
0.64,0.52,0.0016191108952177305
0.66,0.52,0.0016808000899268354
0.68,0.52,0.001660111648524435
0.7,0.52,0.0017387612603249878
0.72,0.52,0.0017379715976448917
0.74,0.52,0.0017517319044439922
0.76,0.52,0.0017731741835720863
0.78,0.52,0.0018507802945638644
0.8,0.52,0.0019343878824703903
0.0,0.54,0.0017810029413550957
0.02,0.54,0.0017559499915568916
0.04,0.54,0.0017506783916583918
0.06,0.54,0.0017632845758476891
0.08,0.54,0.001738445513573475
0.1,0.54,0.0017599095301557661
0.12,0.54,0.0017216577127324763
0.14,0.54,0.0017168662007746847
0.16,0.54,0.0016924869110358609
0.18,0.54,0.0016719837389868632
0.2,0.54,0.0016752019835997883
0.22,0.54,0.0016936931021642571
0.24,0.54,0.0016632359692676894
0.26,0.54,0.0016494386510658777
0.28,0.54,0.0016363174666202372
0.3,0.54,0.0016116829384832587
0.32,0.54,0.0016418451669882113
0.34,0.54,0.0016049539736955635
0.36,0.54,0.001587752672806887
0.38,0.54,0.0016177167174497684
0.4,0.54,0.0015947106340771723
0.42,0.54,0.001590512916298449
0.44,0.54,0.0015959394758223821
0.46,0.54,0.0015908092767071996
0.48,0.54,0.0015882947688522157
0.5,0.54,0.0015727748276325242
0.52,0.54,0.0015747708821484104
0.54,0.54,0.001615417612723339
0.56,0.54,0.0015967531598148244
0.58,0.54,0.0015960291574015038
0.6,0.54,0.0016096132468206613
0.62,0.54,0.0016270180654749064
0.64,0.54,0.0016439968342870771
0.66,0.54,0.0016730837729893413
0.68,0.54,0.0017094456262642423
0.7,0.54,0.0017050812782875248
0.72,0.54,0.0017441778725833734
0.74,0.54,0.0018219033206384573
0.76,0.54,0.0018592613936837836
0.78,0.54,0.0018082211734681646
0.8,0.54,0.0018879484666819684
0.0,0.56,0.0017846713538081929
0.02,0.56,0.001816576548340696
0.04,0.56,0.0017734022165393894
0.06,0.56,0.001785618975000981
0.08,0.56,0.001783113836538328
0.1,0.56,0.0017930291130192522
0.12,0.56,0.0017403339515981143
0.14,0.56,0.0017238950237497908
0.16,0.56,0.001684372570832254
0.18,0.56,0.0017515109490884681
0.2,0.56,0.001710676828711683
0.22,0.56,0.0016940073490576907
0.24,0.56,0.0016740729013400239
0.26,0.56,0.001683132466407548
0.28,0.56,0.0016872536933357414
0.3,0.56,0.0016455466978397908
0.32,0.56,0.0016289811593806023
0.34,0.56,0.001623640153336011
0.36,0.56,0.001644082525644246
0.38,0.56,0.0016318465189626844
0.4,0.56,0.0016082787802404663
0.42,0.56,0.0016138304412207224
0.44,0.56,0.0016141872573293974
0.46,0.56,0.0015842588168000593
0.48,0.56,0.001611888379188701
0.5,0.56,0.001584532181502536
0.52,0.56,0.001617121005220544
0.54,0.56,0.0016010228546420513
0.56,0.56,0.0016136666202871614
0.58,0.56,0.0016352793694258483
0.6,0.56,0.0016167271075118788
0.62,0.56,0.0016346623235516501
0.64,0.56,0.0016520978727475504
0.66,0.56,0.0016948655548742284
0.68,0.56,0.0016949775978711945
0.7,0.56,0.001711207031745472
0.72,0.56,0.0017537751983155141
0.74,0.56,0.0017915713734827923
0.76,0.56,0.0018442411510225729
0.78,0.56,0.0018733455695678525
0.8,0.56,0.0019216290242684982
0.0,0.58,0.001838135253936726
0.02,0.58,0.0018208114186359647
0.04,0.58,0.001799416619163318
0.06,0.58,0.001732641687668951
0.08,0.58,0.001752801017554957
0.1,0.58,0.0018371196295979845
0.12,0.58,0.0018006786006157342
0.14,0.58,0.0017350898550791186
0.16,0.58,0.0017743121707068773
0.18,0.58,0.001744033721897344
0.2,0.58,0.001770023145214477
0.22,0.58,0.0016947150049334949
0.24,0.58,0.001718022723168523
0.26,0.58,0.0017230720764231666
0.28,0.58,0.0017019387644765789
0.3,0.58,0.0016885041415210574
0.32,0.58,0.0016692673360388318
0.34,0.58,0.0016515709031146872
0.36,0.58,0.0016749239068694786
0.38,0.58,0.0016375904425394126
0.4,0.58,0.0016546868730361421
0.42,0.58,0.0016207141141199354
0.44,0.58,0.001632308190283307
0.46,0.58,0.0016454303111179001
0.48,0.58,0.0016350846800366702
0.5,0.58,0.0016228979406881572
0.52,0.58,0.001628708167020822
0.54,0.58,0.001625813093019127
0.56,0.58,0.0016414996167010947
0.58,0.58,0.0016271875639947864
0.6,0.58,0.0016385419952982905
0.62,0.58,0.0016656660674394185
0.64,0.58,0.0016792065248790009
0.66,0.58,0.0016901177906452317
0.68,0.58,0.0017082142562956319
0.7,0.58,0.0017494879506030321
0.72,0.58,0.0017841230626595465
0.74,0.58,0.0017878240253037315
0.76,0.58,0.0018187853667158403
0.78,0.58,0.0018921866117591983
0.8,0.58,0.0018982626271369701
0.0,0.6,0.0018483533145163293
0.02,0.6,0.0018501849407471006
0.04,0.6,0.0018612770120568457
0.06,0.6,0.001832538927943155
0.08,0.6,0.001811720504668116
0.1,0.6,0.0018524829353283058
0.12,0.6,0.0018007396014796467
0.14,0.6,0.0018041860168661705
0.16,0.6,0.00181158284533196
0.18,0.6,0.001777650176284585
0.2,0.6,0.001745720571221625
0.22,0.6,0.0017730421889555975
0.24,0.6,0.001735521660518794
0.26,0.6,0.0017194783559426028
0.28,0.6,0.0017139353942826094
0.3,0.6,0.0016769064422506863
0.32,0.6,0.0017188642396128715
0.34,0.6,0.0016533105888605812
0.36,0.6,0.001692696558935388
0.38,0.6,0.0016795674983406496
0.4,0.6,0.001660060056134369
0.42,0.6,0.0016545850416437346
0.44,0.6,0.001643218829855656
0.46,0.6,0.0016690577856787309
0.48,0.6,0.0016299911284063074
0.5,0.6,0.0016576130703742354
0.52,0.6,0.001649530589737076
0.54,0.6,0.0016406465246436457
0.56,0.6,0.0016486333487609691
0.58,0.6,0.0016633168609801086
0.6,0.6,0.001659838132404522
0.62,0.6,0.0017084054719178384
0.64,0.6,0.0017136663490893455
0.66,0.6,0.0017251004436584147
0.68,0.6,0.0017334463587460698
0.7,0.6,0.0017654431725472937
0.72,0.6,0.0017580048018516065
0.74,0.6,0.00183039919381826
0.76,0.6,0.001816372059336688
0.78,0.6,0.001889954895730135
0.8,0.6,0.001936653512139144
0.0,0.62,0.0018843176098271171
0.02,0.62,0.0018737594886908228
0.04,0.62,0.0018479104121419654
0.06,0.62,0.0019237489200205284
0.08,0.62,0.0018112809637955965
0.1,0.62,0.0018557973848833606
0.12,0.62,0.0018427283586230716
0.14,0.62,0.0017908229410426592
0.16,0.62,0.0018067582241800097
0.18,0.62,0.0017758990614883383
0.2,0.62,0.0018002490183345445
0.22,0.62,0.001805766711199818
0.24,0.62,0.0017842784770913667
0.26,0.62,0.0017811110136702422
0.28,0.62,0.0017712516283461964
0.3,0.62,0.001720340149310863
0.32,0.62,0.0017571923921017325
0.34,0.62,0.0017218236354826647
0.36,0.62,0.0017203693792259727
0.38,0.62,0.001691273479798419
0.4,0.62,0.0017157350131485481
0.42,0.62,0.0016693253976796962
0.44,0.62,0.0016784336776957953
0.46,0.62,0.0017022689673792273
0.48,0.62,0.001684133732045563
0.5,0.62,0.0016493811575403533
0.52,0.62,0.0016601582804272558
0.54,0.62,0.0016806390512468126
0.56,0.62,0.0016794365325816085
0.58,0.62,0.001687819504074236
0.6,0.62,0.001678324265041808
0.62,0.62,0.0017080948146764668
0.64,0.62,0.0017170995409281043
0.66,0.62,0.001735797259398568
0.68,0.62,0.0017260337543481136
0.7,0.62,0.001770371658737064
0.72,0.62,0.0017796976462656285
0.74,0.62,0.0018406236999168838
0.76,0.62,0.0018945990033803369
0.78,0.62,0.0018456644571570335
0.8,0.62,0.0019585898490646738
0.0,0.64,0.0019776331317726483
0.02,0.64,0.0019310139939103512
0.04,0.64,0.0019371014816899211
0.06,0.64,0.0019284742992130878
0.08,0.64,0.0019117578484457733
0.1,0.64,0.001873979977763564
0.12,0.64,0.0018573165022294565
0.14,0.64,0.0018578474357255578
0.16,0.64,0.0018499730360547763
0.18,0.64,0.0018562390055434249
0.2,0.64,0.0017786650858205729
0.22,0.64,0.0018065331170143062
0.24,0.64,0.0018065813590154348
0.26,0.64,0.0017796936892595407
0.28,0.64,0.0018104427155553387
0.3,0.64,0.001770197219283311
0.32,0.64,0.0017613950597720716
0.34,0.64,0.001761606326701996
0.36,0.64,0.0017610983621335874
0.38,0.64,0.0017669929583002647
0.4,0.64,0.0016979167849225207
0.42,0.64,0.0017078067527732939
0.44,0.64,0.001708977270382424
0.46,0.64,0.0017288925784924125
0.48,0.64,0.0016902854804539907
0.5,0.64,0.0016874294979682752
0.52,0.64,0.0016878220893797955
0.54,0.64,0.0016967262474012702
0.56,0.64,0.0016798655657611259
0.58,0.64,0.0017034369433304225
0.6,0.64,0.0017236398781904087
0.62,0.64,0.0017024026621828173
0.64,0.64,0.0017352605265385042
0.66,0.64,0.0017472053330495753
0.68,0.64,0.0017826542655954973
0.7,0.64,0.0017946236776174625
0.72,0.64,0.0018063611635963448
0.74,0.64,0.0018182342175900573
0.76,0.64,0.0018902779923409337
0.78,0.64,0.001926278824140676
0.8,0.64,0.00196776576829281
0.0,0.66,0.002012791284194977
0.02,0.66,0.0019315194006676332
0.04,0.66,0.0019733768116957
0.06,0.66,0.0019436160845950606
0.08,0.66,0.001911793800066877
0.1,0.66,0.001961093017052109
0.12,0.66,0.001876871678545632
0.14,0.66,0.001907648541194753
0.16,0.66,0.0018865276523509695
0.18,0.66,0.0018905868127860603
0.2,0.66,0.0018845188983225543
0.22,0.66,0.0018809795029702664
0.24,0.66,0.0018747628006936736
0.26,0.66,0.001851841321288413
0.28,0.66,0.0018074506449811184
0.3,0.66,0.0018159931217882979
0.32,0.66,0.0017940480634409035
0.34,0.66,0.0017754614017265137
0.36,0.66,0.0017785920910140484
0.38,0.66,0.001751143033081885
0.4,0.66,0.0017528102546532196
0.42,0.66,0.0017251318764387364
0.44,0.66,0.001741392975654751
0.46,0.66,0.0017222201235873506
0.48,0.66,0.0017379930617864513
0.5,0.66,0.0017397053900350633
0.52,0.66,0.0017189241766245329
0.54,0.66,0.0017092574897714533
0.56,0.66,0.001732090801464704
0.58,0.66,0.0017301329509960472
0.6,0.66,0.0017423670121360741
0.62,0.66,0.001774817520822188
0.64,0.66,0.0017768667484027944
0.66,0.66,0.0017719892854831491
0.68,0.66,0.001772206935164622
0.7,0.66,0.0018311809165158226
0.72,0.66,0.0018562491988931707
0.74,0.66,0.0018522557014962425
0.76,0.66,0.00189873619209749
0.78,0.66,0.0019258430491803714
0.8,0.66,0.001960697164085287
0.0,0.68,0.0019928008509635525
0.02,0.68,0.002029188855437539
0.04,0.68,0.0019824226731842967
0.06,0.68,0.0019640528965818374
0.08,0.68,0.0019451246276481972
0.1,0.68,0.0020110642596806666
0.12,0.68,0.0019302960024684518
0.14,0.68,0.0019661527212519922
0.16,0.68,0.001890157191242313
0.18,0.68,0.0019235589628952467
0.2,0.68,0.0019252004856725184
0.22,0.68,0.001921383287053757
0.24,0.68,0.0018740839009416428
0.26,0.68,0.0018547389119207643
0.28,0.68,0.0018961829977574764
0.3,0.68,0.0019121061771722072
0.32,0.68,0.0018636999509582077
0.34,0.68,0.0018673924220311653
0.36,0.68,0.0018354003492575472
0.38,0.68,0.0018286807529581013
0.4,0.68,0.0018087093354981927
0.42,0.68,0.001819989594875103
0.44,0.68,0.0017862172497763657
0.46,0.68,0.0017665562535318735
0.48,0.68,0.0017763330979236466
0.5,0.68,0.0017609929823037764
0.52,0.68,0.001736242828266444
0.54,0.68,0.0017211771599707792
0.56,0.68,0.0017525083485288235
0.58,0.68,0.0017528289095121565
0.6,0.68,0.0017697742128534428
0.62,0.68,0.0017829863205166647
0.64,0.68,0.0017653678811713506
0.66,0.68,0.001795641706685498
0.68,0.68,0.001823201434359156
0.7,0.68,0.0018338220684993695
0.72,0.68,0.001857308974268856
0.74,0.68,0.0018958801272891453
0.76,0.68,0.0019391990035715688
0.78,0.68,0.001900797647649361
0.8,0.68,0.0019797160081488296
0.0,0.7,0.0020518037471426655
0.02,0.7,0.0020580372369496214
0.04,0.7,0.002036313104639504
0.06,0.7,0.0020245132860261137
0.08,0.7,0.002012288036787091
0.1,0.7,0.001989692553707501
0.12,0.7,0.0020349974017018413
0.14,0.7,0.001948899517636225
0.16,0.7,0.001965659922619667
0.18,0.7,0.0019644749473932896
0.2,0.7,0.0020144737475608493
0.22,0.7,0.0019707950151529015
0.24,0.7,0.0019863372797290094
0.26,0.7,0.0019475642571459646
0.28,0.7,0.0019179677128909167
0.3,0.7,0.0019038893803509677
0.32,0.7,0.001888086734439309
0.34,0.7,0.0018816773426825774
0.36,0.7,0.0018513426600545698
0.38,0.7,0.0018713831280357113
0.4,0.7,0.0018562786388239
0.42,0.7,0.0018095053954340226
0.44,0.7,0.0018135375081142664
0.46,0.7,0.00184893394568054
0.48,0.7,0.0018058988888836986
0.5,0.7,0.00182661815360035
0.52,0.7,0.0017802663359772106
0.54,0.7,0.0017757119887859061
0.56,0.7,0.0017657412994810323
0.58,0.7,0.001791757892192233
0.6,0.7,0.0017751251461031454
0.62,0.7,0.001809190436469444
0.64,0.7,0.0018172294825341585
0.66,0.7,0.0018241612630279687
0.68,0.7,0.001850676484814729
0.7,0.7,0.001865776087436368
0.72,0.7,0.0018622064049205688
0.74,0.7,0.001907913866077977
0.76,0.7,0.0019322611723429108
0.78,0.7,0.0019812163552568427
0.8,0.7,0.0020079837675177816
0.0,0.72,0.002049609691069809
0.02,0.72,0.002102136579832204
0.04,0.72,0.00206696586332428
0.06,0.72,0.0021407022653879733
0.08,0.72,0.002059148493359682
0.1,0.72,0.0020687406308972102
0.12,0.72,0.002102861532573188
0.14,0.72,0.002082438835778146
0.16,0.72,0.0019912918887662104
0.18,0.72,0.0020334322819779253
0.2,0.72,0.002041152785148114
0.22,0.72,0.0020501562842014623
0.24,0.72,0.001957313396189964
0.26,0.72,0.002023463047279316
0.28,0.72,0.0020002018238451267
0.3,0.72,0.001975869970844177
0.32,0.72,0.0019919469095643592
0.34,0.72,0.001916170001049848
0.36,0.72,0.0018792155117818888
0.38,0.72,0.0018992638234564656
0.4,0.72,0.0018774099307273748
0.42,0.72,0.0018634169352016291
0.44,0.72,0.0019108180014709656
0.46,0.72,0.0018208006334904105
0.48,0.72,0.001846986628164588
0.5,0.72,0.0018126095649965489
0.52,0.72,0.001814133142017228
0.54,0.72,0.0018395764327748738
0.56,0.72,0.001816071267391745
0.58,0.72,0.0018099950956214144
0.6,0.72,0.0018152748468629567
0.62,0.72,0.0018229419678618846
0.64,0.72,0.0018553665089520437
0.66,0.72,0.0018514070452877044
0.68,0.72,0.0018822572444243658
0.7,0.72,0.0018879355751646322
0.72,0.72,0.0019072219822117442
0.74,0.72,0.001964674071668186
0.76,0.72,0.001960997236413292
0.78,0.72,0.001991874486878082
0.8,0.72,0.0020599333490384617
0.0,0.74,0.002144530231425082
0.02,0.74,0.0021233713058735147
0.04,0.74,0.002131327193829734
0.06,0.74,0.002112489362431645
0.08,0.74,0.002120369187465197
0.1,0.74,0.002131570702509653
0.12,0.74,0.0020757710561979253
0.14,0.74,0.0020681145604471967
0.16,0.74,0.002090697222207377
0.18,0.74,0.002034878818200231
0.2,0.74,0.002066316294242118
0.22,0.74,0.0020653416231039973
0.24,0.74,0.0020185619133333836
0.26,0.74,0.002000689201481105
0.28,0.74,0.002053215042239219
0.3,0.74,0.002039412694115716
0.32,0.74,0.001979168076013028
0.34,0.74,0.001994406018055722
0.36,0.74,0.0019639196503558718
0.38,0.74,0.00191742134720925
0.4,0.74,0.0019886180942314926
0.42,0.74,0.001881569138539658
0.44,0.74,0.0018775770398428385
0.46,0.74,0.0018620293162800233
0.48,0.74,0.0019157647274613751
0.5,0.74,0.0018773486109646932
0.52,0.74,0.0018495865382389507
0.54,0.74,0.001861092804070976
0.56,0.74,0.001899400762747468
0.58,0.74,0.0018547503402560179
0.6,0.74,0.0018850528268907559
0.62,0.74,0.0018681969628718206
0.64,0.74,0.0018869336398802006
0.66,0.74,0.0018599928877038822
0.68,0.74,0.0019296692677770282
0.7,0.74,0.0019021743350039807
0.72,0.74,0.0019615875202244402
0.74,0.74,0.001956722295797442
0.76,0.74,0.0020173069229511347
0.78,0.74,0.00207014022925646
0.8,0.74,0.002062586038994767
0.0,0.76,0.002194905473769204
0.02,0.76,0.0022427133612157387
0.04,0.76,0.002129823256613231
0.06,0.76,0.0021428348057598925
0.08,0.76,0.0022076444427639595
0.1,0.76,0.00208481484969992
0.12,0.76,0.0021830297052466037
0.14,0.76,0.0021013012600964846
0.16,0.76,0.0021437360189601098
0.18,0.76,0.0021549119364169178
0.2,0.76,0.002127505992577803
0.22,0.76,0.002176042637858201
0.24,0.76,0.002085059095183376
0.26,0.76,0.002045929580700425
