q_distancia,rama,tipo,frecuencia_THz,peso_msrd_x,peso_msrd_y
0.78579,9,optica,14.10441,0.0015497860197174432,0.05584912050049434
0.78579,10,optica,14.12397,0.04738817506224025,0.0003057139591886069
0.78579,11,optica,14.10441,0.003229318984049288,0.02680261274679247
0.78579,12,optica,14.12397,0.014252512206343654,0.0010164682834357466
0.78839,1,acustica,5.37099,0.2524544700206434,0.005581521174147939
0.78839,2,acustica,4.76563,0.03816614987463209,0.1679253808287995
0.78839,3,acustica,5.37099,0.09668931536995147,0.014573274870517763
0.78839,4,optica,4.76563,0.022271766612263218,0.2877663619614994
0.78839,5,optica,8.95018,0.015547016320015775,0.019136977426534786
0.78839,6,optica,8.95018,0.01788264348478828,0.016637523452235445
0.78839,7,optica,12.77008,0.008388831546766515,0.00029542113883511027
0.78839,8,optica,12.77008,0.011175015188429773,0.0002217659776969934
0.78839,9,optica,14.12043,0.0020982860723957365,0.04153393688311149
0.78839,10,optica,14.14917,0.04631743368321575,0.00029373623018705844
0.78839,11,optica,14.12043,0.002098286072395782,0.04153393688310954
0.78839,12,optica,14.14917,0.015632364061903235,0.0008703167549173
0.791,1,acustica,5.41028,0.1772759847864332,0.008731427863025179
0.791,2,acustica,4.74512,0.030518116992978142,0.2050354487202557
0.791,3,acustica,5.41028,0.17009902521144768,0.009099831530986981
0.791,4,optica,4.74512,0.023349139968774267,0.26798827794603486
0.791,5,optica,8.89164,0.02520444453140465,0.009069354072920689
0.791,6,optica,8.89164,0.009885254266821795,0.023124142839077915
0.791,7,optica,12.76523,0.007229470189504961,0.0002435244317227919
0.791,8,optica,12.76523,0.012283636992221125,0.00014332502830160967
0.791,9,optica,14.13565,0.0015715022527200604,0.047678574731375364
0.791,10,optica,14.17403,0.05604490002994254,0.00010147245898319044
0.791,11,optica,14.13565,0.002095086705228747,0.0357631917618677
0.791,12,optica,14.17403,0.006196443539201182,0.000917786756791264
0.7936,1,acustica,5.4471,0.1274614944356675,0.009897421538466846
0.7936,2,acustica,4.72018,0.014116891663793115,0.34554670149666655
0.7936,3,acustica,5.4471,0.21835121615417305,0.00577757322616386
0.7936,4,optica,4.72018,0.0335597474831748,0.14535405405700952
0.7936,5,optica,8.83807,0.0166583307675735,0.015643040081321696
0.7936,6,optica,8.83807,0.02000560813562304,0.013025694301242913
0.7936,7,optica,12.76033,0.009731856152210224,0.00014260420293673022
0.7936,8,optica,12.76033,0.009701417430706455,0.00014305163133046287
0.7936,9,optica,14.15004,0.0015925894076013515,0.0418893263202806
0.7936,10,optica,14.19842,0.04779487060732493,0.00020885516579887463
0.7936,11,optica,14.15004,0.0015925894076017765,0.04188932632028232
0.7936,12,optica,14.19842,0.014720177469478363,0.0006781307933086535
0.79621,1,acustica,5.48142,0.1800770905336509,0.006527611321574533
0.79621,2,acustica,4.69133,0.021513340456128117,0.24756417785563045
0.79621,3,acustica,5.48142,0.16436491594224797,0.007151606826706079
0.79621,4,optica,4.69133,0.02035555554145967,0.2616451529461762
0.79621,5,optica,8.7894,0.01983808321497273,0.012114753155402943
0.79621,6,optica,8.7894,0.018299597399289328,0.013133266048522845
0.79621,7,optica,12.75547,0.009057536927211252,0.00011055188411156853
0.79621,8,optica,12.75547,0.010272559143084557,9.74759803049772e-05
0.79621,9,optica,14.16359,0.0016513469580711326,0.03356809199776686
0.79621,10,optica,14.2222,0.04443540228019176,0.00022388674302715948
0.79621,11,optica,14.16359,0.0010973528386122383,0.05051480677708958
0.79621,12,optica,14.2222,0.01833534291816824,0.0005425858428726734
0.79881,1,acustica,5.51326,0.20893287215923584,0.004632187808887303
0.79881,2,acustica,4.6592,0.011417818243422253,0.3624624741786517
0.79881,3,acustica,5.51326,0.13431493167284955,0.00720557492185091
0.79881,4,optica,4.6592,0.025027776903396054,0.16535750123579482
0.79881,5,optica,8.74547,0.019025713511042507,0.01138969299733782
0.79881,6,optica,8.74547,0.020473841677667394,0.010584092587882453
0.79881,7,optica,12.7507,0.009046800341871716,7.895704047566294e-05
0.79881,8,optica,12.7507,0.010162175038188484,7.029091489608919e-05
0.79881,9,optica,14.17627,0.0011536457290063965,0.043013179735759015
0.79881,10,optica,14.24522,0.01582885541537322,0.0004919571426380099
0.79881,11,optica,14.17627,0.0012001950190213618,0.04134492337223386
0.79881,12,optica,14.24522,0.047179517576501066,0.00016505294842712184
0.80142,1,acustica,5.54264,0.18224924639858056,0.004742223019984979
0.80142,2,acustica,4.62445,0.013613771990625585,0.30966013615663335
0.80142,3,acustica,5.54264,0.15996576163408016,0.005402822221564994
0.80142,4,optica,4.62445,0.017793065436429733,0.23692614986908878
0.80142,5,optica,8.70611,0.02148506806125859,0.008924478776840999
0.80142,6,optica,8.70611,0.019256793475298753,0.009957163126750681
0.80142,7,optica,12.74609,0.008916565794241486,5.6111753691765796e-05
0.80142,8,optica,12.74609,0.010158383522946493,4.925233847421051e-05
0.80142,9,optica,14.18809,0.0009988051373939258,0.0423035980482291
0.80142,10,optica,14.26734,0.05769403180649319,4.883277506142418e-05
0.80142,11,optica,14.18809,0.0009988051373940425,0.042303598048229175
0.80142,12,optica,14.26734,0.005533932755372203,0.0005091062364035157
0.80402,1,acustica,5.56957,0.27799088494475566,0.0015951015810915193
0.80402,2,acustica,4.58782,0.019314367286990115,0.15716736947485155
0.80402,3,acustica,5.56957,0.06333783169212355,0.007000929590703427
0.80402,4,optica,4.58782,0.007436952432113989,0.40817637698727616
0.80402,5,optica,8.67109,0.02836590775651904,0.0051578208784812994
0.80402,6,optica,8.67109,0.01349469873172472,0.01084175898789799
0.80402,7,optica,12.74169,0.009478899732092415,3.650134610944189e-05
0.80402,8,optica,12.74169,0.009453785348167985,3.659831349194686e-05
0.80402,9,optica,14.19903,0.0005694827917511598,0.05603026273126784
0.80402,10,optica,14.28845,0.025819461310528192,0.0002778815978540114
0.80402,11,optica,14.19903,0.0011078386997993679,0.028802270988138104
0.80402,12,optica,14.28845,0.03761017553170436,0.0001907662770318527
0.80662,1,acustica,5.5941,0.1383020026832074,0.004267995354239865
0.80662,2,acustica,4.55012,0.00500517401746946,0.45388178479299796
0.80662,3,acustica,5.5941,0.20227239319236098,0.0029182049790285546
0.80662,4,optica,4.55012,0.01747145083622484,0.13002682705311255
0.80662,5,optica,8.64016,0.0157332034462869,0.008447528715020391
0.80662,6,optica,8.64016,0.027122069897864275,0.00490031507153621
0.80662,7,optica,12.73754,0.009211201623695035,2.536674650600706e-05
0.80662,8,optica,12.73754,0.00957527426692651,2.4402247924213705e-05
0.80662,9,optica,14.2091,0.000552318992433951,0.051260743267990246
0.80662,10,optica,14.3084,0.03728950745320551,0.00016079584095565871
0.80662,11,optica,14.2091,0.0008382555541460117,0.033775239463853156
0.80662,12,optica,14.3084,0.0263240702663062,0.0002277762385946594
0.80923,1,acustica,5.61628,0.1697850138623739,0.0029589568171452174
0.80923,2,acustica,4.51213,0.008261760803098999,0.33435353622412084
0.80923,3,acustica,5.61628,0.17015302945811644,0.0029525570353755885
0.80923,4,optica,4.51213,0.010317906997009045,0.2677237680815283
0.80923,5,optica,8.61306,0.006530290819875231,0.009305713411657658
0.80923,6,optica,8.61306,0.03719808311671121,0.0016336598494570763
0.80923,7,optica,12.73366,0.008271836269328958,1.8466480511455443e-05
0.80923,8,optica,12.73366,0.010368404579973138,1.4732421182377705e-05
0.80923,9,optica,14.21828,0.0005676191699345863,0.04260949887740732
0.80923,10,optica,14.32707,0.016868707396882933,0.00023330106104784315
0.80923,11,optica,14.21828,0.000567619169934576,0.04260949887740828
0.80923,12,optica,14.32707,0.04691132460541468,8.389205308740528e-05
0.81183,1,acustica,5.63613,0.17289239911074794,0.002339385578397853
0.81183,2,acustica,4.47469,0.006667068472761851,0.3452669305183526
0.81183,3,acustica,5.63613,0.16651393888918767,0.002428997763145014
0.81183,4,optica,4.47469,0.008390140907159145,0.27435990558662465
0.81183,5,optica,8.58952,0.0273151915183448,0.003389047960460321
0.81183,6,optica,8.58952,0.017169664092215337,0.00539163105391292
0.81183,7,optica,12.7301,0.007784109597860128,1.254281985356383e-05
0.81183,8,optica,12.7301,0.01071341766380604,9.113308887056143e-06
0.81183,9,optica,14.22659,0.0003838975327894853,0.0493402050853909
0.81183,10,optica,14.34434,0.04887693156305425,5.9814069420963925e-05
0.81183,11,optica,14.22659,0.0005255348741665498,0.03604248534345488
0.81183,12,optica,14.34434,0.015052355156422791,0.00019422397008396407
0.81444,1,acustica,5.65373,0.26093494497816916,0.0008641071817549662
0.81444,2,acustica,4.43859,0.006554100597172922,0.2860427556070572
0.81444,3,acustica,5.65373,0.0780318343701414,0.0028895355561795277
0.81444,4,optica,4.43859,0.005352246755162221,0.35027402156548604
0.81444,5,optica,8.56927,0.018278833887341896,0.0040893383353386515
0.81444,6,optica,8.56927,0.02685260266511713,0.0027836533044111058
0.81444,7,optica,12.72687,0.008716958478358156,7.238445534212377e-06
0.81444,8,optica,12.72687,0.009644556375792621,6.542263501933193e-06
0.81444,9,optica,14.23401,0.0003557548081690994,0.04276394548957386
0.81444,10,optica,14.36011,0.022289111505617812,0.00012955229077934286
0.81444,11,optica,14.23401,0.00035575480816905323,0.04276394548957384
0.81444,12,optica,14.36011,0.04177254471434,6.912687447541693e-05
0.81704,1,acustica,5.6691,0.11544403382250866,0.001887900319705164
0.81704,2,acustica,4.40462,0.004509498100323697,0.3297298018747769
0.81704,3,acustica,5.6691,0.22316378137600776,0.0009766227611745935
0.81704,4,optica,4.40462,0.004615409284931997,0.3221633929690211
0.81704,5,optica,8.55206,0.03218996440271351,0.0015393122484681492
0.81704,6,optica,8.55206,0.013485969414697391,0.0036742191057355213
0.81704,7,optica,12.724,0.009159336850832419,4.242995435022504e-06
0.81704,8,optica,12.724,0.009075684558730174,4.28210392224299e-06
0.81704,9,optica,14.24055,0.0002700200493886115,0.04282760132063151
0.81704,10,optica,14.37428,0.030206412215616433,7.978794871225372e-05
0.81704,11,optica,14.24055,0.00027002004938856794,0.04282760132063175
0.81704,12,optica,14.37428,0.03397105527506543,7.094591702049984e-05
0.81965,1,acustica,5.68231,0.17347320329077937,0.0010225566580773697
0.81965,2,acustica,4.37351,0.004298795990329239,0.23946452268338114
0.81965,3,acustica,5.68231,0.16484575575916158,0.0010760736799444903
0.81965,4,optica,4.37351,0.0024128833363092858,0.4266302951521554
0.81965,5,optica,8.53766,0.011999388254391445,0.00280908068414445
0.81965,6,optica,8.53766,0.03412724472456805,0.000987693264985347
0.81965,7,optica,12.72148,0.010602976044619775,2.115426174691321e-06
0.81965,8,optica,12.72148,0.007517533337459264,2.9836665894969137e-06
0.81965,9,optica,14.24621,0.00019689833293739148,0.04288252467859931
0.81965,10,optica,14.38674,0.023895316073402974,6.90218126005042e-05
0.81965,11,optica,14.24621,0.0001968983329373633,0.04288252467859921
0.81965,12,optica,14.38674,0.04038173001031598,4.084267879632245e-05
0.82225,1,acustica,5.69341,0.27600315365193717,0.0002670021615619465
0.82225,2,acustica,4.34595,0.0023739134045907147,0.3334148986827127
0.82225,3,acustica,5.69341,0.062087742362631135,0.0011869241144656386
0.82225,4,optica,4.34595,0.0022925592488734427,0.3452465176906525
0.82225,5,optica,8.52585,0.01623355081481539,0.001702324279451482
0.82225,6,optica,8.52585,0.030258180166165344,0.0009132990663024591
0.82225,7,optica,12.71934,0.005024231176220785,2.106274020989089e-06
0.82225,8,optica,12.71934,0.012995861904347539,8.142905549355178e-07
0.82225,9,optica,14.251,0.00013694114076916191,0.04259072305070916
0.82225,10,optica,14.39744,0.01462001614696072,5.8564723081199114e-05
0.82225,11,optica,14.251,0.00013480072571583768,0.043266994074231985
0.82225,12,optica,14.39744,0.04974068684296975,1.7213618295903838e-05
0.82486,1,acustica,5.70242,0.22162161987832305,0.00031961719254870074
0.82486,2,acustica,4.32252,0.0013038575824491647,0.3887393929426385
0.82486,3,acustica,5.70242,0.11629395733731825,0.0006090951032663241
0.82486,4,optica,4.32252,0.0016861374177193774,0.30060468367412074
0.82486,5,optica,8.51644,0.019687016156391932,0.0009627952239387407
0.82486,6,optica,8.51644,0.027091851849029038,0.0006996408084101788
0.82486,7,optica,12.71759,0.008675804658442806,8.116825431145338e-07
0.82486,8,optica,12.71759,0.00925974133466447,7.604963177902642e-07
0.82486,9,optica,14.25492,7.916814771090076e-05,0.04661241627506408
0.82486,10,optica,14.40628,0.03419265208385455,2.263300020634919e-05
0.82486,11,optica,14.25492,9.384860983239702e-05,0.03932097303755308
0.82486,12,optica,14.40628,0.03023607065529388,2.5594671691739636e-05
0.82746,1,acustica,5.70939,0.1609661813486792,0.00027304902942136463
0.82746,2,acustica,4.30375,0.0008950473659669425,0.3268820600578175
0.82746,3,acustica,5.70939,0.17682012021528712,0.00024856707219407965
0.82746,4,optica,4.30375,0.0007885380106160687,0.3710346526074352
0.82746,5,optica,8.50929,0.03226482146920375,0.0002914569313079405
0.82746,6,optica,8.50929,0.01472993034099497,0.0006384148218568674
0.82746,7,optica,12.71621,0.006745042124901949,4.757475529175976e-07
0.82746,8,optica,12.71621,0.011123265725475192,2.884887733896742e-07
0.82746,9,optica,14.25796,4.68743723756046e-05,0.04440783478134978
0.82746,10,optica,14.41322,0.034946103560063696,1.2371621509492611e-05
0.82746,11,optica,14.25796,5.005704823078465e-05,0.041584341416632906
0.82746,12,optica,14.41322,0.02953524940479539,1.4638101089064675e-05
0.83006,1,acustica,5.71435,0.1644446994380361,0.0001188107668552882
0.83006,2,acustica,4.29003,0.0003755779219230813,0.35101251719256943
0.83006,3,acustica,5.71435,0.1732530847346701,0.00011277029136560676
0.83006,4,optica,4.29003,0.00037327789811489196,0.3531753485594083
0.83006,5,optica,8.50427,0.02302087598256419,0.0002105978809085133
0.83006,6,optica,8.50427,0.02412399385316416,0.00020096787157610852
0.83006,7,optica,12.71523,0.009594181958715885,1.4026560872538366e-07
0.83006,8,optica,12.71523,0.008225309073546521,1.6360890036213607e-07
0.83006,9,optica,14.26013,2.0864097664950694e-05,0.04424781481191051
0.83006,10,optica,14.41821,0.02993777355019149,6.413982080794629e-06
0.83006,11,optica,14.26013,2.209313092670903e-05,0.04178632411846501
0.83006,12,optica,14.41821,0.03458102208345139,5.5527665615752715e-06
0.83267,1,acustica,5.71731,0.2055575049068773,2.2634343596534468e-05
0.83267,2,acustica,4.28168,9.44933004945857e-05,0.3508347437750563
0.83267,3,acustica,5.71731,0.13208870571713222,3.522374732684367e-05
0.83267,4,optica,4.28168,9.281544468559534e-05,0.35717690067448493
0.83267,5,optica,8.50129,0.020124594831721333,5.890289965883365e-05
0.83267,6,optica,8.50129,0.027108685263565822,4.37275721238633e-05
0.83267,7,optica,12.71464,0.008647895396462591,3.640163309697473e-08
0.83267,8,optica,12.71464,0.009141990566490472,3.443424197366305e-08
0.83267,9,optica,14.26144,5.360426695289951e-06,0.04302965401683254
0.83267,10,optica,14.42121,0.03318024830396052,1.4509398567697097e-06
0.83267,11,optica,14.26144,5.360426695289064e-06,0.04302965401683567
0.83267,12,optica,14.42121,0.03136095177045937,1.535111085733106e-06
0.83527,1,acustica,5.7183,0.16636262290269593,0.0
0.83527,2,acustica,4.27888,0.0,0.4372843930759406
0.83527,3,acustica,5.7183,0.17126665349146086,0.0
0.83527,4,optica,4.27888,0.0,0.27201222762733174
0.83527,5,optica,8.5003,0.023650534653316603,0.0
0.83527,6,optica,8.5003,0.023611936159141252,0.0
0.83527,7,optica,12.71444,0.010730552582612896,0.0
0.83527,8,optica,12.71444,0.007049412614208451,0.0
0.83527,9,optica,14.26187,3.4427078629580413e-29,0.04303402152071474
0.83527,10,optica,14.42222,0.035780590558455554,8.466714246251293e-30
0.83527,11,optica,14.26187,8.606769657395103e-30,0.0430336750532362
0.83527,12,optica,14.42222,0.028768067367021324,1.6933428492502586e-29
0.83658,1,acustica,4.29334,0.0,0.7047035062547372
0.83658,2,acustica,4.26374,0.0,4.141614918792215e-27
0.83658,3,acustica,5.6742,4.185551078665574e-29,0.0
0.83658,4,optica,5.76218,0.33042900226181743,0.0
0.83658,5,optica,8.45001,0.04661101909937888,0.0
0.83658,6,optica,8.55028,0.0,0.0
0.83658,7,optica,12.7629,1.0212926452774588e-29,0.0
0.83658,8,optica,12.66578,0.01849933626487587,0.0
0.83658,9,optica,14.24857,0.0,4.317674372628792e-29
0.83658,10,optica,14.27527,3.437956950236322e-29,0.08594892375590682
0.83658,11,optica,14.42088,0.06503961086019303,3.3871458279735645e-29
0.83658,12,optica,14.4236,2.6556039407249576e-26,0.0
0.83918,1,acustica,4.32024,0.0,0.6962786028425114
0.83918,2,acustica,4.23145,0.0,1.4478744360687716e-27
0.83918,3,acustica,5.58544,4.3112335811137576e-29,0.0
0.83918,4,optica,5.84917,0.31636193234455473,0.0
0.83918,5,optica,8.34841,0.04529041867757093,0.0
0.83918,6,optica,8.64933,0.0,0.0
0.83918,7,optica,12.85908,0.0,0.0
0.83918,8,optica,12.56796,0.020036058270108924,0.0
0.83918,9,optica,14.22231,0.0,3.4512872289704787e-29
0.83918,10,optica,14.30236,3.428390386405673e-29,0.08570975966014152
0.83918,11,optica,14.41841,0.06601287953808328,7.622994031475064e-29
0.83918,12,optica,14.42638,4.47632820323744e-27,0.0
0.84178,1,acustica,4.34449,0.0,0.688821838912027
0.84178,2,acustica,4.19645,0.0,2.949038370227619e-28
0.84178,3,acustica,5.49609,4.394982784288013e-29,0.0
0.84178,4,optica,5.9349,0.30270518513328537,0.0
0.84178,5,optica,8.24531,0.04394842063516126,0.0
0.84178,6,optica,8.7473,0.0,0.0
0.84178,7,optica,12.95414,0.0,0.0
0.84178,8,optica,12.46968,0.02171517902140739,0.0
0.84178,9,optica,14.1965,8.665179617026949e-30,8.747726323599324e-30
0.84178,10,optica,14.32981,7.692185201435543e-29,0.08546872446039529
0.84178,11,optica,14.41634,0.06697229222551317,1.3554830313466825e-28
0.84178,12,optica,14.42906,1.024191528020195e-27,8.460838600439467e-30
0.84439,1,acustica,4.36609,0.0,0.6822819415988565
0.84439,2,acustica,4.15873,0.0,1.197015945009311e-27
0.84439,3,acustica,5.40628,4.53351694201942e-29,0.0
0.84439,4,optica,6.01905,0.2894189157721243,0.0
0.84439,5,optica,8.14057,0.04258811768565955,0.0
0.84439,6,optica,8.8443,0.0,0.0
0.84439,7,optica,13.04792,0.0,0.0
0.84439,8,optica,12.37124,0.023551928531707705,0.0
0.84439,9,optica,14.17119,0.0,3.488954574635104e-29
0.84439,10,optica,14.35759,7.670355105688433e-29,0.08522616784098277
0.84439,11,optica,14.41486,0.06791485052375698,1.3556868750556028e-28
0.84439,12,optica,14.43148,4.1447422960578935e-28,8.458763673982132e-30
0.84699,1,acustica,4.38507,0.0,0.6766128514682048
0.84699,2,acustica,4.11829,0.0,7.623813590376597e-29
0.84699,3,acustica,5.31611,0.0,0.0
0.84699,4,optica,6.10124,0.2764644371041939,0.0
0.84699,5,optica,8.03402,0.041213080715315514,0.0
0.84699,6,optica,8.94043,0.0,0.0
0.84699,7,optica,13.14028,0.0,0.0
0.84699,8,optica,12.27296,0.02556272405000086,0.0
0.84699,9,optica,14.14639,8.710495825828821e-30,8.696577177954075e-30
0.84699,10,optica,14.38567,1.0282875794198028e-27,0.08498244458014925
0.84699,11,optica,14.41413,0.06883738339253906,1.2202084110992177e-27
0.84699,12,optica,14.43348,8.457050861410281e-30,8.457050861410281e-30
0.8496,1,acustica,4.40148,0.0,0.671773130318261
0.8496,2,acustica,4.07514,0.0,7.780551868570482e-29
0.8496,3,acustica,5.22565,4.83406631164671e-29,0.0
0.8496,4,optica,6.18106,0.2638039930579789,0.0
0.8496,5,optica,7.9255,0.03982730136706689,0.0
0.8496,6,optica,9.03576,0.0,0.0
0.8496,7,optica,13.23111,0.0,0.0
0.8496,8,optica,12.17524,0.02776495690564049,0.0
0.8496,9,optica,14.12213,0.0,8.718646052975993e-30
0.8496,10,optica,14.41399,1.808748553698492e-23,0.08473791326946412
0.8496,11,optica,14.41432,0.06973660420114643,2.1973812294475868e-23
0.8496,12,optica,14.4349,8.471834468025143e-29,1.352932463403552e-28
0.8522,1,acustica,4.41535,0.0,0.6677254313321528
0.8522,2,acustica,4.02927,0.0,7.952689442545146e-29
0.8522,3,acustica,5.13493,0.0,0.0
0.8522,4,optica,6.258,0.25140076696376834,0.0
0.8522,5,optica,7.81482,0.03843512328383485,0.0
0.8522,6,optica,9.13038,0.0,0.0
0.8522,7,optica,13.32029,0.0,0.0
0.8522,8,optica,12.0785,0.030176613396742494,0.0
0.8522,9,optica,14.09843,8.754297368991153e-30,0.0
0.8522,10,optica,14.44253,1.7321051685950683e-27,0.08449293505341843
0.8522,11,optica,14.41558,0.07060917401113449,1.694484210845981e-27
0.8522,12,optica,14.43562,6.8462247133840955e-28,1.6910429864718843e-28
0.85481,1,acustica,4.42671,0.0,0.6644360211647119
0.85481,2,acustica,3.9807,0.0,0.0
0.85481,3,acustica,5.04395,0.0,0.0
0.85481,4,optica,6.33153,0.23921917543703,0.0
0.85481,5,optica,7.70183,0.03704116369682801,0.0
0.85481,6,optica,9.22433,0.0,0.0
0.85481,7,optica,13.40777,9.42130938587834e-30,0.0
0.85481,8,optica,11.98322,0.032815672215135025,0.0
0.85481,9,optica,14.07532,0.0,0.0
0.85481,10,optica,14.47125,4.128145748032558e-28,0.08424787240882685
0.85481,11,optica,14.41807,0.07145176954865014,5.420982464424718e-28
0.85481,12,optica,14.43549,8.441812949404184e-30,8.455323853690195e-30
0.85741,1,acustica,4.43562,0.0,0.6618743452482967
0.85741,2,acustica,3.92944,0.0,1.6696780883817125e-28
0.85741,3,acustica,4.95269,0.0,0.0
0.85741,4,optica,6.40102,0.22722550547795098,0.0
0.85741,5,optica,7.58634,0.035650227599927226,0.0
0.85741,6,optica,9.31766,0.0,0.0
0.85741,7,optica,13.49346,0.0,0.0
0.85741,8,optica,11.88994,0.03569921442026948,0.0
0.85741,9,optica,14.05281,0.0,0.0
0.85741,10,optica,14.50009,7.560277915596955e-29,0.08400308795107693
0.85741,11,optica,14.42191,0.07226115392102586,1.3547174484826337e-28
0.85741,12,optica,14.4344,1.4391567705969641e-28,8.456257747033374e-30
0.86002,1,acustica,4.44213,0.0,0.660012628835016
0.86002,2,acustica,3.87551,0.0,8.57499708523991e-29
0.86002,3,acustica,4.86112,5.545709045583861e-29,0.0
0.86002,4,optica,6.46582,0.2153889504757298,0.0
0.86002,5,optica,7.46819,0.03426721718286472,0.0
0.86002,6,optica,9.4104,0.0,0.0
0.86002,7,optica,13.57731,0.0,0.0
0.86002,8,optica,11.79926,0.038842183679865014,0.0
0.86002,9,optica,14.03092,8.816692945795392e-30,0.0
0.86002,10,optica,14.52903,2.0939735825797434e-28,0.08375894330318953
0.86002,11,optica,14.42722,0.07303424781044288,2.11560387679412e-28
0.86002,12,optica,14.43224,6.1747056681491556e-27,8.45811051937462e-30
0.86262,1,acustica,4.4463,0.0,0.6588255069958698
0.86262,2,acustica,3.81892,0.0,0.0
0.86262,3,acustica,4.76917,0.0,0.0
0.86262,4,optica,6.52518,0.20368308426591572,0.0
0.86262,5,optica,7.34722,0.03289703951532728,0.0
0.86262,6,optica,9.50257,0.0,0.0
0.86262,7,optica,13.65929,0.0,0.0
0.86262,8,optica,11.7118,0.042255751553325845,0.0
0.86262,9,optica,14.00967,0.0,0.0
0.86262,10,optica,14.55802,3.3406319200558636e-29,0.08351579800139645
0.86262,11,optica,14.43413,0.07376819871442714,3.382596696282307e-29
0.86262,12,optica,14.42891,5.499576399798794e-28,0.0
0.86522,1,acustica,4.44818,0.0,0.6582896774138051
0.86522,2,acustica,3.75971,0.0,9.094902469920174e-29
0.86522,3,acustica,4.67676,0.0,0.0
0.86522,4,optica,6.57833,0.192087770912786,0.0
0.86522,5,optica,7.22326,0.03154451561928576,0.0
0.86522,6,optica,9.59416,0.0,0.0
0.86522,7,optica,13.73935,0.0,0.0
0.86522,8,optica,11.62827,0.04594528410292209,0.0
0.86522,9,optica,13.98906,0.0,0.0
0.86522,10,optica,14.58701,3.330960338925198e-29,0.08327400847313066
0.86522,11,optica,14.44271,0.07446044572706643,3.379656530569764e-29
0.86522,12,optica,14.42433,8.451374796136933e-30,0.0
0.86783,1,acustica,4.44785,0.0,0.6583835717199298
0.86783,2,acustica,3.69789,0.0,9.418752960486042e-29
0.86783,3,acustica,4.5838,0.0,0.0
0.86783,4,optica,6.62445,0.1805914334541586,0.0
0.86783,5,optica,7.09617,0.030214294012260615,0.0
0.86783,6,optica,9.68517,0.0,0.0
0.86783,7,optica,13.81747,0.0,0.0
0.86783,8,optica,11.54937,0.04990798095752869,0.0
0.86783,9,optica,13.96912,0.0,0.0
0.86783,10,optica,14.61596,3.321357082534062e-29,0.0830339270633532
0.86783,11,optica,14.45304,0.07510877747284113,3.3761241877217173e-29
0.86783,12,optica,14.41842,0.0,0.0
0.87043,1,acustica,4.44538,0.0,0.6590870395555493
0.87043,2,acustica,3.63351,0.0,0.0
0.87043,3,acustica,4.49019,0.0,6.465179318484082e-29
0.87043,4,optica,6.66272,0.1691934931324459,0.0
0.87043,5,optica,6.96582,0.02891077159438541,0.0
0.87043,6,optica,9.77558,0.0,0.0
0.87043,7,optica,13.89363,0.0,8.946308960814167e-30
0.87043,8,optica,11.47587,0.054130370075443746,0.0
0.87043,9,optica,13.94985,0.0,0.0
0.87043,10,optica,14.64482,3.3118360456323007e-29,0.0827959011408078
0.87043,11,optica,14.46517,0.07571138107025481,3.371985608792441e-29
0.87043,12,optica,14.41113,8.557002765727028e-30,0.0
0.87304,1,acustica,4.44084,0.0,0.6603810427532654
0.87304,2,acustica,3.56658,0.0,0.0
0.87304,3,acustica,4.39581,0.0,0.0
0.87304,4,optica,6.69229,0.1579066501638238,0.0
0.87304,5,optica,6.83207,0.02763802434594538,0.0
0.87304,6,optica,9.86537,0.0,0.0
0.87304,7,optica,13.96781,0.0,0.0
0.87304,8,optica,11.4085,0.05858598225458352,0.0
0.87304,9,optica,13.93125,8.910424041274535e-30,0.0
0.87304,10,optica,14.67356,3.3024108902985414e-29,0.0825602722574627
0.87304,11,optica,14.47913,0.0762668804075384,3.3672344583063276e-29
0.87304,12,optica,14.4024,3.406937465247443e-29,0.0
0.87564,1,acustica,4.43432,0.0,0.6622473549322477
0.87564,2,acustica,3.49715,0.0,1.0470804935603872e-28
0.87564,3,acustica,4.30055,0.0,0.0
0.87564,4,optica,6.71237,0.14675853777558467,0.0
0.87564,5,optica,6.69483,0.026399749777770473,0.0
0.87564,6,optica,9.95449,0.0,0.0
0.87564,7,optica,14.04002,8.794159271404828e-30,0.0
0.87564,8,optica,11.34797,0.06323366935247518,0.0
0.87564,9,optica,13.91333,0.0,0.0
0.87564,10,optica,14.70213,3.293095015712404e-29,0.08232737539280952
0.87564,11,optica,14.49493,0.07677436250880748,3.361872238234533e-29
0.87564,12,optica,14.39221,0.0,0.0
0.87825,1,acustica,4.4259,0.0,0.6646682642640727
0.87825,2,acustica,3.42526,0.0,1.10252659192052e-28
0.87825,3,acustica,4.20429,0.0,0.0
0.87825,4,optica,6.72223,0.13579219696655928,0.0
0.87825,5,optica,6.554,0.025199222435787528,0.0
0.87825,6,optica,10.04291,0.0,0.0
0.87825,7,optica,14.11023,8.743480658399768e-30,0.0
0.87825,8,optica,11.29493,0.06801711489373448,0.0
0.87825,9,optica,13.89609,0.0,0.0
0.87825,10,optica,14.73048,3.2839015300885826e-29,0.0820975382522144
0.87825,11,optica,14.51256,0.07723339137437119,3.3559082497930554e-29
0.87825,12,optica,14.38053,0.0,0.0
0.88085,1,acustica,4.41569,0.0,0.6676262769627088
0.88085,2,acustica,3.35095,0.0,1.138093423015943e-28
0.88085,3,acustica,4.10689,0.0,7.677013030089737e-29
0.88085,4,optica,6.72125,0.12506485978367848,0.0
0.88085,5,optica,6.40949,0.02403926311954093,0.0
