pipeline,valor
Juniper,401.98
Juniper,419.201
Juniper,406.881
Juniper,412.402
Juniper,414.185
Juniper,389.564
Juniper,396.463
Juniper,398.406
Juniper,419.464
Juniper,406.91
Juniper,394.648
Juniper,417.078
Juniper,414.408
Juniper,409.294
Juniper,415.61
Juniper,408.535
Juniper,415.071
Juniper,407.931
Juniper,408.14
Juniper,412.73
Juniper,402.853
Juniper,418.622
Juniper,410.612
Juniper,401.19
Juniper,388.529
Juniper,373.713
Juniper,411.818
Juniper,407.745
Juniper,415.677
Juniper,401.054
Juniper,416.339
Juniper,408.193
Juniper,415.295
Juniper,376.539
Juniper,394.594
Juniper,415.407
Juniper,412.448
Juniper,410.819
Juniper,419.687
Juniper,419.816
Juniper,377.259
Juniper,412.336
Juniper,403.256
Juniper,391.356
Juniper,418.951
Juniper,412.118
Juniper,414.441
Juniper,408.881
Juniper,417.729
Juniper,406.832
Juniper,419.216
Juniper,402.278
Juniper,388.291
Juniper,397.298
Juniper,422.695
Juniper,413.412
Juniper,378.114
Juniper,395.509
Juniper,419.235
Juniper,389.461
Juniper,404.382
Juniper,415.136
Juniper,376.868
Juniper,408.354
Juniper,420.793
Juniper,411.073
Juniper,411.615
Juniper,401.326
Juniper,394.583
Juniper,392.45
Juniper,413.862
Juniper,403.973
Juniper,410.827
Juniper,391.87
Juniper,401.171
Juniper,395.355
Juniper,414.25
Juniper,400.097
Juniper,414.293
Juniper,410.172
Juniper,414.48
Juniper,390.757
Juniper,392.866
Juniper,414.317
Juniper,400.965
Juniper,412.59
Juniper,416.682
Juniper,386.484
Juniper,391.756
Juniper,413.589
Juniper,424.763
Juniper,393.303
Juniper,410.841
Juniper,415.475
Juniper,415.3
Juniper,415.583
Juniper,423.725
Juniper,416.613
Juniper,406.538
Juniper,405.377
Juniper,409.136
Juniper,409.035
Juniper,407.218
Juniper,408.664
Juniper,409.816
Juniper,406.8
Juniper,415.791
Juniper,416.473
Juniper,417.031
Juniper,412.701
Juniper,408.108
Juniper,396.589
Juniper,392.641
Juniper,414.456
Juniper,411.258
Juniper,402.144
Juniper,405.867
Juniper,401.938
Juniper,409.097
Juniper,409.302
Juniper,411.846
Juniper,390.452
Juniper,401.643
Juniper,391.937
Juniper,409.253
Juniper,410.165
Juniper,416.74
Juniper,404.505
Juniper,408.473
Juniper,419.869
Juniper,413.237
Juniper,398.662
Juniper,408.71
Juniper,407.625
Juniper,416.557
Juniper,401.669
Juniper,406.786
Juniper,417.416
Juniper,412.086
Juniper,401.438
Juniper,402.99
Juniper,403.065
Juniper,403.749
Juniper,408.67
Juniper,412.724
Juniper,407.413
Juniper,386.778
Juniper,416.369
Juniper,400.933
Juniper,415.217
Juniper,416.945
Juniper,406.448
Juniper,410.955
Juniper,401.329
Juniper,421.277
Juniper,410.958
Juniper,413.209
Juniper,412.344
Juniper,408.922
Juniper,416.309
Juniper,403.384
Juniper,414.893
Juniper,394.316
Juniper,408.011
Juniper,400.899
Juniper,394.216
Juniper,408.926
Juniper,418.296
Juniper,416.297
Juniper,388.734
Juniper,412.129
Juniper,418.4
Juniper,401.871
Juniper,400.768
Juniper,420.846
Juniper,415.011
Juniper,399.179
Juniper,410.855
Juniper,407.188
Juniper,413.678
Juniper,412.924
Juniper,402.531
Juniper,416.661
Juniper,402.285
Juniper,418.623
Juniper,407.135
Juniper,406.073
Juniper,422.89
Juniper,400.233
Juniper,406.25
Juniper,412.071
Juniper,401.63
Juniper,409.993
Juniper,401.82
Juniper,418.159
Juniper,410.846
Juniper,396.731
Juniper,411.262
Juniper,402.893
Juniper,389.866
Juniper,409.616
Juniper,416.326
Juniper,416.699
Juniper,411.782
Juniper,418.423
Juniper,412.012
Juniper,397.443
Juniper,410.756
Juniper,405.073
Juniper,397.687
Juniper,407.562
Juniper,404.408
Juniper,412.634
Juniper,414.077
Juniper,399.62
Juniper,390.315
Juniper,406.908
Juniper,410.401
Juniper,409.204
Juniper,412.885
Juniper,414.155
Juniper,411.132
Juniper,411.907
Juniper,400.515
Juniper,394.147
Juniper,411.228
Juniper,414.034
Juniper,409.78
Juniper,408.606
Juniper,388.177
Juniper,420.488
Juniper,413.086
Juniper,414.217
Juniper,409.029
Juniper,370.266
Juniper,402.06
Juniper,409.329
Juniper,392.816
Juniper,416.204
Juniper,414.897
Juniper,407.961
Juniper,416.125
Juniper,417.569
Juniper,394.366
Juniper,392.637
Juniper,406.674
Juniper,408.906
Juniper,402.374
Juniper,404.453
Juniper,418.704
Juniper,403.058
Juniper,409.937
Juniper,411.475
Juniper,408.468
Juniper,355.265
Juniper,414.3
Juniper,403.524
Juniper,414.732
Juniper,397.836
Juniper,402.928
Juniper,395.261
Juniper,390.839
Juniper,400.941
Juniper,421.318
Juniper,402.665
Juniper,400.221
Juniper,406.253
Juniper,402.44
Juniper,408.777
Juniper,394.417
Juniper,420.291
Juniper,406.607
Juniper,401.033
Juniper,413.159
Juniper,386.56
Juniper,402.186
Juniper,406.016
Juniper,409.324
Juniper,398.374
Juniper,401.593
Juniper,411.917
Juniper,384.965
Juniper,415.125
Juniper,391.287
Juniper,377.737
Juniper,422.653
Juniper,415.888
Juniper,397.193
Juniper,410.395
Juniper,411.833
Juniper,404.554
Juniper,417.791
Juniper,403.3
Juniper,382.1
Juniper,414.65
Juniper,406.088
Juniper,388.13
Juniper,408.029
Juniper,373.395
Juniper,409.025
Juniper,418.02
Juniper,413.05
Juniper,408.322
Juniper,415.06
Juniper,410.946
Juniper,408.49
Juniper,408.846
Juniper,402.14
Juniper,414.542
Juniper,397.682
Juniper,413.033
Juniper,414.959
Juniper,413.269
Juniper,407.193
Juniper,416.457
Juniper,416.83
Juniper,390.46
Juniper,407.99
Juniper,413.887
Juniper,384.527
Juniper,412.447
Juniper,406.521
Juniper,407.986
Juniper,405.678
Juniper,414.792
Juniper,407.707
Juniper,404.554
Juniper,416.837
Juniper,410.648
Juniper,419.461
Juniper,398.522
Juniper,414.111
Juniper,407.773
Juniper,420.036
Juniper,389.112
Juniper,409.186
Juniper,403.893
Juniper,396.274
Juniper,382.365
Juniper,404.588
Juniper,412.843
Juniper,416.769
Juniper,412.462
Juniper,404.547
Juniper,402.038
Juniper,390.97
Juniper,421.684
Juniper,396.003
Juniper,405.057
Juniper,397.855
Juniper,409.741
Juniper,412.744
Juniper,410.0
Juniper,414.656
Juniper,412.384
Juniper,416.235
Juniper,416.097
Juniper,407.083
Juniper,385.512
Juniper,402.16
Juniper,404.894
Juniper,399.444
Juniper,407.683
Juniper,413.148
Juniper,381.078
Juniper,412.087
Juniper,411.326
Juniper,411.917
Juniper,417.293
Juniper,401.449
Juniper,417.286
Juniper,408.558
Juniper,417.561
Juniper,396.178
Juniper,412.958
Juniper,420.243
Juniper,415.485
Juniper,400.158
Juniper,398.875
Juniper,413.583
Juniper,403.549
Juniper,410.763
Juniper,387.735
Juniper,413.078
Juniper,412.37
Juniper,389.492
Juniper,407.716
Juniper,409.526
Juniper,412.473
Juniper,410.62
Juniper,400.68
Juniper,390.514
Juniper,410.402
Juniper,409.751
Juniper,413.352
Juniper,420.079
Juniper,410.667
Juniper,414.616
Juniper,393.363
Juniper,415.483
Juniper,401.877
Juniper,420.174
Juniper,412.667
Juniper,408.543
Juniper,403.461
Juniper,395.068
Juniper,400.582
Juniper,406.263
Juniper,409.666
Juniper,394.763
Juniper,409.207
Juniper,410.429
Juniper,414.969
Juniper,401.133
Juniper,407.113
Juniper,400.435
Juniper,405.687
Juniper,397.586
Juniper,392.06
Juniper,401.229
Juniper,411.584
Juniper,410.491
Juniper,395.576
Juniper,406.202
Juniper,416.809
Juniper,412.179
Juniper,410.242
Juniper,406.877
Juniper,391.365
Juniper,380.527
Juniper,417.551
Juniper,416.617
Juniper,410.442
Juniper,401.438
Juniper,369.364
Juniper,415.081
Juniper,392.56
Juniper,406.579
Juniper,382.437
Juniper,411.248
Juniper,413.193
Juniper,394.652
Juniper,404.041
Juniper,394.768
Juniper,401.391
Juniper,415.594
Juniper,394.322
Juniper,415.293
Juniper,415.637
Juniper,411.032
Juniper,383.941
Juniper,390.269
Juniper,417.199
Juniper,411.715
Juniper,393.175
Juniper,403.839
Juniper,393.473
Juniper,405.141
Juniper,417.092
Juniper,412.202
Juniper,398.503
Juniper,399.349
Juniper,407.207
Juniper,403.194
Juniper,413.999
Juniper,415.661
Juniper,419.286
Juniper,398.774
Juniper,407.27
Juniper,415.488
Juniper,417.118
Juniper,420.315
Juniper,406.201
Juniper,378.2
Juniper,419.011
Juniper,384.731
Juniper,394.051
Juniper,414.239
Juniper,423.194
Juniper,418.147
Juniper,411.827
Juniper,395.943
Juniper,400.542
Juniper,408.337
Juniper,417.268
Juniper,406.287
Juniper,405.274
Juniper,405.004
Juniper,418.262
Juniper,409.433
Juniper,402.125
Juniper,415.791
Juniper,408.251
Juniper,415.64
Juniper,414.117
Juniper,410.138
Juniper,405.568
Juniper,361.909
Juniper,414.281
Juniper,413.028
Juniper,410.846
Juniper,405.217
Juniper,404.995
Juniper,411.238
Juniper,402.908
Juniper,404.482
Juniper,407.226
Juniper,392.51
Juniper,402.244
Juniper,408.679
Juniper,412.174
Juniper,410.516
Juniper,409.523
Juniper,412.202
Juniper,413.453
Juniper,395.081
Juniper,411.616
Juniper,419.586
Juniper,395.3
Juniper,412.79
Juniper,410.696
Juniper,411.634
Juniper,406.556
Juniper,418.408
Juniper,414.899
Juniper,407.258
Juniper,414.125
Juniper,413.14
Juniper,399.68
Juniper,409.436
Juniper,402.458
Juniper,410.66
Juniper,415.936
Juniper,417.968
Juniper,401.482
Juniper,414.21
Juniper,408.686
Juniper,412.433
Juniper,407.708
Juniper,400.372
Juniper,419.361
Juniper,381.168
Juniper,407.374
Juniper,413.292
Juniper,388.809
Juniper,412.9
Juniper,409.264
Juniper,404.695
Juniper,412.789
Juniper,416.852
Juniper,419.82
Juniper,416.575
Juniper,395.656
Juniper,418.286
Juniper,410.262
Juniper,413.228
Juniper,417.898
Juniper,410.582
Juniper,413.604
Juniper,413.08
Juniper,412.804
Juniper,417.271
Juniper,399.089
Juniper,416.855
Juniper,390.235
Juniper,392.951
Juniper,400.29
Juniper,400.398
Juniper,402.377
Juniper,398.448
Juniper,390.753
Juniper,414.241
Juniper,394.876
Juniper,405.44
Juniper,403.484
Juniper,405.555
Juniper,410.014
Juniper,417.896
Juniper,392.498
Juniper,404.984
Juniper,417.114
Juniper,413.491
Juniper,395.647
Juniper,395.378
Juniper,418.664
Juniper,410.598
Juniper,414.512
Juniper,395.497
Juniper,409.446
Juniper,398.227
Juniper,389.539
Juniper,415.522
Juniper,395.363
Juniper,412.238
Juniper,409.413
Juniper,404.858
Juniper,408.167
Juniper,409.231
Juniper,409.521
Juniper,402.035
Juniper,408.006
Juniper,398.531
Juniper,404.484
Juniper,401.939
Juniper,408.192
Juniper,404.494
Juniper,413.836
Juniper,414.14
Juniper,412.067
Juniper,401.842
Juniper,408.473
Juniper,409.37
Juniper,417.101
Juniper,399.725
Juniper,362.176
Juniper,415.187
Juniper,405.465
Juniper,400.054
Juniper,416.08
Juniper,418.348
Juniper,412.111
Juniper,420.773
Juniper,405.383
Juniper,412.063
Juniper,413.464
Juniper,400.571
Juniper,382.477
Juniper,411.155
Juniper,397.988
Juniper,410.306
Juniper,411.973
Juniper,407.024
Juniper,408.984
Juniper,411.448
Juniper,392.192
Juniper,410.501
Juniper,408.71
Juniper,410.679
Juniper,412.245
Juniper,409.442
Juniper,393.163
Juniper,410.36
Juniper,413.956
Juniper,411.184
Juniper,406.991
Juniper,399.979
Juniper,412.572
Juniper,416.724
Juniper,409.591
Juniper,413.202
Juniper,417.26
Juniper,411.262
Juniper,401.677
Juniper,407.0
Juniper,385.086
Juniper,415.91
Juniper,402.838
Juniper,384.418
Juniper,407.065
Juniper,389.947
Juniper,419.142
Juniper,405.47
Juniper,410.427
Juniper,382.073
Juniper,414.385
Juniper,406.713
Juniper,412.96
Juniper,416.273
Juniper,408.084
Juniper,408.304
Juniper,404.321
Juniper,414.621
Juniper,382.9
Juniper,415.926
Juniper,389.075
Juniper,418.418
Juniper,404.096
Juniper,389.647
Juniper,404.981
Juniper,407.125
Juniper,415.835
Juniper,414.933
Juniper,403.499
Juniper,411.385
Juniper,408.664
Juniper,399.328
Juniper,414.609
Juniper,405.009
Juniper,408.436
Juniper,409.961
Juniper,404.025
Juniper,395.06
Juniper,418.399
Juniper,400.003
Juniper,398.702
Juniper,405.765
Juniper,411.228
Juniper,403.774
Juniper,381.062
Juniper,414.325
Juniper,405.8
Juniper,385.745
Juniper,405.657
Juniper,418.606
Juniper,404.015
Juniper,409.09
Juniper,401.083
Juniper,413.115
Juniper,402.617
Juniper,414.779
Juniper,392.915
Juniper,402.917
Juniper,416.516
Juniper,415.849
Juniper,412.216
Juniper,415.035
Juniper,408.66
Juniper,396.513
Juniper,404.822
Juniper,410.984
Juniper,411.696
Juniper,422.144
Juniper,398.902
Juniper,401.45
Juniper,407.223
Juniper,411.594
Juniper,415.286
Juniper,413.081
Juniper,408.057
Juniper,416.09
Juniper,418.668
Juniper,405.44
Juniper,397.251
Juniper,408.395
Juniper,402.663
Juniper,374.978
Juniper,414.603
Juniper,415.518
Juniper,411.337
Juniper,416.745
Juniper,414.772
Juniper,408.137
Juniper,394.658
Juniper,410.904
Juniper,377.08
Juniper,399.55
Juniper,389.59
Juniper,402.614
Juniper,410.67
Juniper,408.94
Juniper,396.512
Juniper,412.251
Juniper,413.389
Juniper,415.678
Juniper,403.536
Juniper,413.868
Juniper,400.093
Juniper,403.866
Juniper,416.12
Juniper,410.41
Juniper,415.942
Juniper,415.801
Juniper,384.795
Juniper,409.406
Juniper,406.162
Juniper,374.846
Juniper,399.533
Juniper,413.911
Juniper,393.889
Juniper,409.119
Juniper,389.979
Juniper,409.653
Juniper,417.566
Juniper,398.171
Juniper,404.999
Juniper,404.217
Juniper,412.703
Juniper,405.447
Juniper,398.136
Juniper,418.384
Juniper,414.767
Juniper,415.398
Juniper,411.707
Juniper,401.187
Juniper,409.855
Juniper,411.381
Juniper,411.684
Juniper,403.654
Juniper,409.906
Juniper,402.009
Juniper,416.695
Juniper,381.147
Juniper,413.575
Juniper,418.939
Juniper,406.976
Juniper,386.386
Juniper,410.43
Juniper,405.72
Juniper,409.113
Juniper,415.045
Juniper,415.105
Juniper,404.64
Juniper,412.4
Juniper,390.783
Juniper,402.224
Juniper,404.229
Juniper,406.245
Juniper,416.91
Juniper,406.751
Juniper,413.432
Juniper,399.358
Juniper,413.035
Juniper,423.871
Juniper,410.732
Juniper,397.306
Juniper,412.829
Juniper,415.699
Juniper,415.239
Juniper,385.114
Juniper,410.262
Juniper,414.267
Juniper,398.09
Juniper,416.371
Juniper,412.729
Juniper,411.305
Juniper,402.297
Juniper,414.882
Juniper,402.001
Juniper,406.819
Juniper,399.654
Juniper,387.224
Juniper,399.214
Juniper,419.989
Juniper,409.703
Juniper,401.417
Juniper,410.88
Juniper,414.44
Juniper,413.044
Juniper,392.498
Juniper,405.983
Juniper,416.809
Juniper,418.504
Juniper,412.791
Juniper,409.366
Juniper,402.036
Juniper,414.912
Juniper,397.057
Juniper,404.523
Juniper,404.558
Juniper,392.791
Juniper,418.376
Juniper,400.149
Juniper,421.066
Juniper,410.746
Juniper,412.59
Juniper,394.02
Juniper,410.463
Juniper,402.427
Juniper,407.871
Juniper,408.402
Juniper,391.167
Juniper,413.98
Juniper,409.387
Juniper,409.8
Juniper,415.692
Juniper,416.921
Juniper,392.523
Juniper,414.156
Juniper,412.754
Juniper,411.379
Juniper,404.19
Juniper,388.974
Juniper,407.195
Juniper,411.087
Juniper,411.312
Juniper,402.167
Juniper,414.164
Juniper,396.56
Juniper,406.66
Juniper,416.771
Juniper,407.536
Juniper,398.463
Juniper,407.417
Juniper,409.017
Juniper,408.974
Juniper,399.438
Juniper,410.083
Juniper,411.226
Juniper,388.626
Juniper,393.314
Juniper,413.237
Juniper,415.069
Juniper,394.003
Juniper,388.682
Juniper,404.003
Juniper,412.943
Juniper,397.286
Juniper,415.812
Juniper,402.655
Juniper,408.608
Juniper,417.56
Juniper,419.582
Juniper,414.344
Juniper,414.207
Juniper,395.143
Juniper,412.266
Juniper,413.211
Juniper,410.074
Juniper,404.077
Juniper,407.979
Juniper,420.497
Juniper,422.269
Juniper,418.769
Juniper,411.203
Juniper,418.041
Juniper,387.402
Juniper,411.604
Juniper,398.491
Juniper,404.272
Juniper,398.507
Juniper,409.405
Juniper,410.97
Juniper,405.06
Juniper,415.918
Juniper,399.387
Juniper,411.609
Juniper,410.195
Juniper,413.84
Juniper,395.361
Juniper,414.458
Juniper,413.735
Juniper,407.625
Juniper,405.763
Juniper,411.86
Juniper,412.013
Juniper,404.92
Juniper,410.352
Juniper,411.819
Juniper,411.369
Juniper,378.04
Juniper,403.198
Juniper,410.0
Juniper,402.574
Juniper,379.526
Juniper,413.661
Juniper,412.118
Juniper,402.622
Juniper,409.239
Juniper,407.429
Juniper,405.788
Juniper,407.433
Juniper,414.246
Juniper,401.539
Juniper,410.335
Juniper,404.547
Juniper,403.321
Juniper,410.708
Juniper,406.951
Juniper,398.293
Juniper,390.315
Juniper,406.33
Juniper,409.918
Juniper,409.982
Juniper,401.416
Juniper,396.74
Juniper,408.629
Juniper,418.406
Juniper,412.484
Juniper,379.466
Juniper,409.858
Juniper,418.157
Juniper,407.567
Juniper,401.86
Juniper,411.927
Juniper,410.956
Juniper,411.414
Juniper,405.702
Juniper,408.416
Juniper,404.526
Juniper,414.51
Juniper,383.546
Juniper,403.698
Juniper,410.592
Juniper,404.846
Juniper,384.779
Juniper,410.07
Juniper,406.09
Juniper,408.193
Juniper,398.195
Juniper,408.022
Juniper,414.369
Juniper,380.896
Juniper,417.987
Juniper,416.501
Juniper,415.291
Juniper,409.332
Juniper,384.057
Juniper,401.791
Juniper,384.683
Juniper,412.134
Juniper,392.725
Juniper,412.853
Juniper,401.313
Juniper,406.777
Juniper,396.135
Juniper,407.374
Juniper,404.362
Juniper,406.324
Juniper,414.79
Juniper,396.583
Juniper,395.659
Juniper,410.462
Juniper,403.508
Juniper,419.989
Juniper,420.851
Juniper,411.378
Juniper,417.21
Juniper,415.095
Juniper,410.15
Juniper,411.495
Juniper,410.103
Juniper,408.345
Juniper,411.231
Juniper,412.905
Juniper,409.003
Juniper,411.157
Juniper,411.304
Juniper,418.461
Juniper,410.734
Juniper,404.163
Juniper,398.349
Juniper,404.124
Juniper,408.703
Juniper,413.338
Juniper,413.61
Juniper,412.421
Juniper,401.435
Juniper,395.81
Juniper,407.994
Juniper,382.119
Juniper,408.168
Juniper,408.543
Juniper,404.097
Juniper,417.924
Juniper,408.716
Juniper,415.329
Juniper,410.822
Juniper,409.257
Juniper,399.004
Juniper,394.974
Juniper,406.992
Juniper,412.684
Juniper,401.934
Juniper,410.444
Juniper,401.644
Juniper,416.012
Juniper,406.225
Juniper,392.095
Juniper,396.509
Juniper,406.722
Juniper,403.996
Juniper,412.758
Juniper,410.501
Juniper,409.96
Juniper,403.853
Juniper,401.183
Juniper,412.878
Juniper,386.831
Juniper,402.587
Juniper,413.084
Juniper,415.905
Juniper,411.537
Juniper,398.238
Juniper,418.278
Juniper,405.571
Juniper,402.172
Juniper,376.164
Juniper,411.17
Juniper,405.55
Juniper,409.977
Juniper,416.655
Juniper,417.753
Juniper,390.081
Juniper,411.113
Juniper,412.181
Juniper,415.552
Juniper,412.582
Juniper,407.627
Juniper,412.559
Juniper,390.279
Juniper,414.029
Juniper,418.316
Juniper,413.79
Juniper,396.002
Juniper,400.746
Juniper,409.935
Juniper,402.804
Juniper,408.168
Juniper,384.946
Juniper,394.199
Juniper,409.113
Juniper,393.918
Juniper,410.323
Juniper,419.989
Juniper,411.222
Juniper,417.45
Juniper,412.044
Juniper,409.332
Juniper,407.409
Juniper,406.216
Juniper,411.497
Juniper,416.714
Juniper,396.603
Juniper,415.519
Juniper,414.22
Juniper,408.498
Juniper,396.738
Juniper,407.158
Juniper,416.419
Juniper,408.977
Juniper,399.348
Juniper,408.348
Juniper,419.309
Juniper,400.478
Juniper,406.449
Juniper,409.878
Juniper,395.127
Juniper,397.686
Juniper,405.192
Juniper,414.37
Juniper,395.891
Juniper,401.428
Juniper,411.474
Juniper,407.72
Juniper,385.447
Juniper,391.85
Juniper,420.368
Juniper,410.26
Juniper,407.913
Juniper,405.32
Juniper,414.424
Juniper,416.73
Juniper,408.255
Juniper,416.993
Juniper,395.309
Juniper,407.599
Juniper,407.203
Juniper,408.688
Juniper,395.753
Juniper,418.028
Juniper,406.484
Juniper,414.801
Juniper,408.252
Juniper,403.581
Juniper,417.195
Juniper,412.626
Juniper,413.882
Juniper,413.261
Juniper,404.925
Juniper,399.638
Juniper,405.011
Juniper,396.085
Juniper,397.301
Juniper,411.465
Juniper,411.983
Juniper,410.916
Juniper,398.419
Juniper,412.631
Juniper,411.914
Juniper,396.91
Juniper,409.158
Juniper,409.964
Juniper,410.688
Juniper,395.983
Juniper,394.316
Juniper,410.215
Juniper,403.101
Juniper,412.825
Juniper,408.966
Juniper,414.999
Juniper,408.517
Juniper,414.793
Juniper,395.182
Juniper,395.876
Juniper,403.1
Juniper,416.421
Juniper,416.864
Juniper,412.024
Juniper,411.252
Juniper,412.465
Juniper,408.497
Juniper,408.146
Juniper,420.931
Juniper,384.898
Juniper,413.937
Juniper,412.261
Juniper,389.923
Juniper,413.158
Juniper,383.098
Juniper,414.069
Juniper,402.116
Juniper,408.084
Juniper,412.106
Juniper,395.792
Juniper,414.097
Juniper,412.806
Juniper,414.996
Juniper,405.165
Juniper,398.456
Juniper,416.065
Juniper,405.189
Juniper,405.494
Juniper,413.624
Juniper,412.677
Juniper,396.766
Juniper,407.104
Juniper,410.456
Juniper,403.681
Juniper,418.79
Juniper,415.134
Juniper,400.767
Juniper,411.591
Juniper,411.591
Juniper,410.413
Juniper,398.064
Juniper,401.36
Juniper,410.292
Juniper,389.076
Juniper,405.638
Juniper,412.036
Juniper,391.811
Juniper,385.675
Juniper,400.702
Juniper,406.6
Juniper,415.065
Juniper,396.853
Juniper,420.955
Juniper,407.413
Juniper,417.049
Juniper,409.161
Juniper,406.099
Juniper,400.563
Juniper,382.33
Juniper,415.95
Juniper,393.795
Juniper,418.194
Juniper,404.541
Juniper,416.466
Juniper,411.259
Juniper,390.704
Juniper,409.671
Juniper,399.749
Juniper,412.338
Juniper,399.891
Juniper,415.871
Juniper,403.124
Juniper,411.131
Juniper,408.546
Juniper,412.319
Juniper,401.829
Juniper,409.565
Juniper,392.038
Juniper,407.889
Juniper,378.562
Juniper,403.101
Juniper,420.962
Juniper,391.165
Juniper,418.295
Juniper,413.31
Juniper,408.593
Juniper,416.601
Juniper,407.15
Juniper,416.81
Juniper,405.106
Juniper,400.842
Juniper,408.726
Juniper,384.159
Juniper,412.334
Juniper,412.923
Juniper,419.735
Juniper,391.394
Juniper,403.232
Juniper,410.921
Juniper,396.391
Juniper,397.369
Juniper,386.933
Juniper,394.094
Juniper,408.481
Juniper,407.591
Juniper,397.934
Juniper,412.855
Juniper,411.319
Juniper,405.618
Juniper,398.275
Juniper,393.47
Juniper,423.245
Juniper,396.627
Juniper,416.141
Juniper,404.827
Juniper,405.409
Juniper,405.497
Juniper,405.853
Juniper,414.668
Juniper,396.711
Juniper,419.138
Juniper,397.718
Juniper,414.352
Juniper,418.787
Juniper,418.787
Juniper,416.471
Juniper,420.936
Juniper,410.932
Juniper,408.768
Juniper,418.591
Juniper,417.342
Juniper,407.955
Juniper,395.163
Juniper,401.13
Juniper,401.13
Juniper,385.226
Juniper,417.83
Juniper,398.792
Juniper,396.426
Juniper,401.211
Juniper,403.462
Juniper,406.266
Juniper,400.385
Juniper,400.385
Juniper,395.024
Juniper,399.214
Juniper,414.642
Juniper,411.872
Juniper,389.853
Juniper,416.489
Juniper,413.296
Juniper,412.593
Juniper,411.721
Juniper,387.929
Juniper,389.184
Juniper,418.787
Juniper,404.134
Juniper,414.16
Juniper,382.812
Juniper,382.812
Juniper,409.697
Juniper,413.378
Juniper,403.638
Juniper,401.025
Juniper,408.152
Juniper,391.344
Juniper,398.629
Juniper,408.982
Juniper,405.795
Juniper,405.795
Juniper,418.751
Juniper,409.04
Juniper,414.527
Juniper,396.745
Juniper,405.648
Juniper,405.539
Juniper,417.693
Juniper,381.261
Juniper,410.828
Juniper,412.899
Juniper,399.864
Juniper,404.332
Juniper,400.671
Juniper,414.486
Juniper,408.213
Juniper,400.56
Juniper,407.491
Juniper,408.713
Juniper,410.694
Juniper,419.292
Juniper,408.786
Juniper,409.505
Juniper,400.34
Juniper,417.321
Juniper,408.811
Juniper,415.103
Juniper,412.425
Juniper,418.48
Juniper,413.242
Juniper,408.322
Juniper,406.909
Juniper,408.211
Juniper,419.958
Juniper,401.008
Juniper,408.891
Juniper,408.891
Juniper,408.792
Juniper,393.102
Juniper,408.827
Juniper,386.961
Juniper,390.249
Juniper,413.449
Juniper,383.279
Juniper,415.861
Juniper,414.128
Juniper,403.966
Juniper,403.353
Juniper,396.485
Juniper,396.485
Juniper,408.01
Juniper,411.85
Juniper,410.66
Juniper,388.956
Juniper,406.93
Juniper,409.99
Juniper,404.932
Juniper,404.932
Juniper,394.607
Juniper,391.879
Juniper,413.86
Juniper,413.86
Juniper,404.44
Juniper,413.435
Juniper,413.435
Juniper,412.231
Juniper,410.599
Juniper,411.774
Juniper,416.707
Juniper,390.505
Juniper,389.538
Juniper,392.451
Juniper,392.01
Juniper,392.01
Juniper,394.363
Juniper,394.11
Juniper,394.11
Juniper,388.837
Juniper,400.522
Juniper,397.619
Juniper,415.022
Juniper,410.615
Juniper,393.59
Juniper,393.59
Juniper,404.831
Juniper,391.706
Juniper,411.139
Juniper,408.511
Juniper,402.903
Juniper,383.954
Juniper,403.142
Juniper,416.66
Juniper,408.747
Juniper,408.747
Juniper,415.873
Juniper,408.563
Juniper,392.839
Juniper,392.839
Juniper,409.242
Juniper,405.256
Juniper,401.092
Juniper,401.092
Juniper,409.454
Juniper,412.1
Juniper,411.676
Juniper,398.662
Juniper,405.216
Juniper,413.596
Juniper,383.516
Juniper,415.431
Juniper,395.922
Juniper,413.663
Juniper,394.848
Juniper,394.848
Juniper,406.476
Juniper,411.828
Juniper,408.611
Juniper,406.85
Juniper,406.85
Juniper,421.434
Juniper,416.753
Juniper,400.18
Juniper,400.18
Juniper,417.81
Juniper,397.32
Juniper,394.256
Juniper,394.256
Juniper,394.817
Juniper,386.106
Juniper,409.911
Juniper,419.278
Juniper,417.011
Juniper,412.514
Juniper,398.714
Juniper,411.81
Juniper,413.466
Juniper,415.854
Juniper,413.667
Juniper,413.667
Juniper,408.533
Juniper,407.961
Juniper,395.924
Juniper,385.825
Juniper,401.633
Juniper,413.75
Juniper,404.461
Juniper,404.461
Juniper,383.194
Juniper,412.011
Juniper,390.107
Juniper,411.527
Juniper,415.882
Juniper,415.882
Juniper,395.255
Juniper,412.113
Juniper,416.944
Juniper,389.878
Juniper,406.564
Juniper,411.35
Juniper,405.189
Juniper,405.914
Juniper,411.315
Juniper,408.667
Juniper,417.846
Juniper,410.638
Juniper,410.638
Juniper,400.933
Juniper,400.771
Juniper,421.725
Juniper,414.692
Juniper,380.661
Juniper,380.661
Juniper,410.749
Juniper,398.731
Juniper,408.225
Juniper,407.697
Juniper,405.143
Juniper,415.536
Juniper,407.081
Juniper,407.923
Juniper,407.923
Juniper,404.144
Juniper,405.449
Juniper,405.96
Juniper,405.197
Juniper,405.197
Juniper,380.155
Juniper,380.155
Juniper,418.124
Juniper,397.426
Juniper,397.426
Juniper,414.502
Juniper,405.414
Juniper,405.414
Juniper,391.194
Juniper,415.246
Juniper,387.469
Juniper,401.657
Juniper,413.33
Juniper,413.33
Juniper,390.245
