pipeline,valor
FIREFLy,8.061
FIREFLy,8.061
FIREFLy,6.658
FIREFLy,6.658
FIREFLy,11.537
FIREFLy,4.852
FIREFLy,4.852
FIREFLy,11.779
FIREFLy,9.125
FIREFLy,9.125
FIREFLy,5.952
FIREFLy,5.357
FIREFLy,5.357
FIREFLy,11.46
FIREFLy,11.46
FIREFLy,7.852
FIREFLy,7.852
FIREFLy,9.475
FIREFLy,7.19
FIREFLy,9.72
FIREFLy,9.72
FIREFLy,8.245
FIREFLy,8.245
FIREFLy,14.749
FIREFLy,14.749
FIREFLy,9.112
FIREFLy,10.011
FIREFLy,10.011
FIREFLy,15.061
FIREFLy,15.061
FIREFLy,6.791
FIREFLy,6.791
FIREFLy,9.629
FIREFLy,9.629
FIREFLy,6.369
FIREFLy,6.369
FIREFLy,8.327
FIREFLy,12.029
FIREFLy,8.876
FIREFLy,8.876
FIREFLy,12.328
FIREFLy,12.328
FIREFLy,8.867
FIREFLy,14.946
FIREFLy,14.946
FIREFLy,7.647
FIREFLy,7.647
FIREFLy,7.306
FIREFLy,15.326
FIREFLy,15.326
FIREFLy,4.469
FIREFLy,9.401
FIREFLy,9.401
FIREFLy,7.351
FIREFLy,7.351
FIREFLy,5.539
FIREFLy,5.539
FIREFLy,7.956
FIREFLy,9.959
FIREFLy,12.903
FIREFLy,5.278
FIREFLy,10.118
FIREFLy,10.118
FIREFLy,9.593
FIREFLy,9.593
FIREFLy,7.012
FIREFLy,7.012
FIREFLy,3.378
FIREFLy,7.435
FIREFLy,5.095
FIREFLy,5.095
FIREFLy,7.976
FIREFLy,7.976
FIREFLy,10.796
FIREFLy,8.533
FIREFLy,8.533
FIREFLy,5.368
FIREFLy,11.936
FIREFLy,9.052
FIREFLy,10.595
FIREFLy,10.595
FIREFLy,9.561
FIREFLy,3.688
FIREFLy,3.688
FIREFLy,7.549
FIREFLy,3.995
FIREFLy,3.995
FIREFLy,3.598
FIREFLy,12.267
FIREFLy,12.267
FIREFLy,4.401
FIREFLy,4.401
FIREFLy,8.437
FIREFLy,8.437
FIREFLy,3.791
FIREFLy,3.791
FIREFLy,4.304
FIREFLy,4.304
FIREFLy,11.281
FIREFLy,9.797
FIREFLy,9.797
FIREFLy,5.639
FIREFLy,5.639
FIREFLy,5.556
FIREFLy,5.993
FIREFLy,9.1
FIREFLy,9.359
FIREFLy,9.426
FIREFLy,9.426
FIREFLy,5.233
FIREFLy,5.233
FIREFLy,7.741
FIREFLy,7.741
FIREFLy,4.019
FIREFLy,4.019
FIREFLy,6.373
FIREFLy,3.558
FIREFLy,7.427
FIREFLy,9.362
FIREFLy,9.362
FIREFLy,5.731
FIREFLy,5.112
FIREFLy,8.133
FIREFLy,5.295
FIREFLy,5.295
FIREFLy,11.65
FIREFLy,11.65
FIREFLy,5.682
FIREFLy,5.682
FIREFLy,8.055
FIREFLy,8.055
FIREFLy,3.291
FIREFLy,3.291
FIREFLy,3.481
FIREFLy,3.481
FIREFLy,8.07
FIREFLy,8.159
FIREFLy,8.159
FIREFLy,10.237
FIREFLy,7.632
FIREFLy,7.632
FIREFLy,8.682
FIREFLy,6.197
FIREFLy,6.197
FIREFLy,7.386
FIREFLy,4.445
FIREFLy,10.345
FIREFLy,10.345
FIREFLy,7.94
FIREFLy,7.94
FIREFLy,6.559
FIREFLy,6.559
FIREFLy,14.419
FIREFLy,10.735
FIREFLy,11.572
FIREFLy,11.572
FIREFLy,7.626
FIREFLy,7.626
FIREFLy,7.349
FIREFLy,7.349
FIREFLy,3.124
FIREFLy,14.626
FIREFLy,8.44
FIREFLy,3.27
FIREFLy,6.376
FIREFLy,6.376
FIREFLy,15.182
FIREFLy,8.458
FIREFLy,9.039
FIREFLy,12.46
FIREFLy,12.46
FIREFLy,6.819
FIREFLy,10.073
FIREFLy,10.073
FIREFLy,5.835
FIREFLy,5.378
FIREFLy,9.531
FIREFLy,9.531
FIREFLy,6.611
FIREFLy,6.611
FIREFLy,9.371
FIREFLy,9.371
FIREFLy,6.556
FIREFLy,6.556
FIREFLy,3.442
FIREFLy,3.442
FIREFLy,9.7
FIREFLy,7.587
FIREFLy,7.587
FIREFLy,10.746
FIREFLy,10.746
FIREFLy,6.707
FIREFLy,6.707
FIREFLy,8.629
FIREFLy,10.227
FIREFLy,10.227
FIREFLy,7.672
FIREFLy,7.672
FIREFLy,9.421
FIREFLy,9.421
FIREFLy,4.787
FIREFLy,4.787
FIREFLy,7.73
FIREFLy,7.73
FIREFLy,4.36
FIREFLy,4.36
FIREFLy,7.335
FIREFLy,4.384
FIREFLy,11.59
FIREFLy,11.59
FIREFLy,8.084
FIREFLy,8.084
FIREFLy,6.473
FIREFLy,6.473
FIREFLy,4.481
FIREFLy,4.481
FIREFLy,9.031
FIREFLy,4.701
FIREFLy,4.701
FIREFLy,5.722
FIREFLy,5.722
FIREFLy,6.053
FIREFLy,16.494
FIREFLy,16.494
FIREFLy,5.243
FIREFLy,7.72
FIREFLy,7.72
FIREFLy,7.228
FIREFLy,8.665
FIREFLy,8.665
FIREFLy,5.984
FIREFLy,5.984
FIREFLy,7.711
FIREFLy,5.477
FIREFLy,5.477
FIREFLy,5.025
FIREFLy,12.27
FIREFLy,12.27
FIREFLy,9.23
FIREFLy,9.23
FIREFLy,3.886
FIREFLy,3.886
FIREFLy,13.919
FIREFLy,13.919
FIREFLy,9.873
FIREFLy,9.873
FIREFLy,5.697
FIREFLy,5.697
FIREFLy,12.082
FIREFLy,12.082
FIREFLy,7.768
FIREFLy,7.768
FIREFLy,6.007
FIREFLy,9.323
FIREFLy,7.915
FIREFLy,7.915
FIREFLy,11.384
FIREFLy,11.384
FIREFLy,12.765
FIREFLy,5.615
FIREFLy,5.615
FIREFLy,9.614
FIREFLy,6.987
FIREFLy,11.008
FIREFLy,7.937
FIREFLy,7.937
FIREFLy,5.899
FIREFLy,5.899
FIREFLy,7.001
FIREFLy,6.754
FIREFLy,6.754
FIREFLy,11.644
FIREFLy,11.644
FIREFLy,6.875
FIREFLy,11.038
FIREFLy,11.038
FIREFLy,11.483
FIREFLy,5.899
FIREFLy,5.899
FIREFLy,6.727
FIREFLy,6.727
FIREFLy,8.1
FIREFLy,12.057
FIREFLy,12.057
FIREFLy,15.783
FIREFLy,15.783
FIREFLy,9.568
FIREFLy,9.568
FIREFLy,8.821
FIREFLy,6.197
FIREFLy,6.197
FIREFLy,5.305
FIREFLy,5.494
FIREFLy,9.362
FIREFLy,9.362
FIREFLy,7.934
FIREFLy,8.104
FIREFLy,5.472
FIREFLy,10.338
FIREFLy,10.338
FIREFLy,3.431
FIREFLy,3.431
FIREFLy,9.882
FIREFLy,9.882
FIREFLy,4.792
FIREFLy,4.792
FIREFLy,8.253
FIREFLy,8.253
FIREFLy,3.679
FIREFLy,3.679
FIREFLy,10.322
FIREFLy,8.918
FIREFLy,7.916
FIREFLy,7.916
FIREFLy,8.076
FIREFLy,8.076
FIREFLy,1.769
FIREFLy,1.769
FIREFLy,6.936
FIREFLy,6.936
FIREFLy,9.902
FIREFLy,9.902
FIREFLy,9.703
FIREFLy,9.098
FIREFLy,9.098
FIREFLy,8.99
FIREFLy,2.668
FIREFLy,2.668
FIREFLy,8.305
FIREFLy,8.305
FIREFLy,9.363
FIREFLy,7.046
FIREFLy,7.046
FIREFLy,8.212
FIREFLy,7.101
FIREFLy,7.101
FIREFLy,9.312
FIREFLy,9.312
FIREFLy,6.595
FIREFLy,8.886
FIREFLy,5.82
FIREFLy,5.82
FIREFLy,3.567
FIREFLy,3.567
FIREFLy,13.418
FIREFLy,13.418
FIREFLy,7.576
FIREFLy,7.576
FIREFLy,7.812
FIREFLy,5.632
FIREFLy,5.632
FIREFLy,12.611
FIREFLy,7.865
FIREFLy,7.865
FIREFLy,10.17
FIREFLy,10.17
FIREFLy,10.823
FIREFLy,10.823
FIREFLy,6.59
FIREFLy,6.59
FIREFLy,8.418
FIREFLy,8.418
FIREFLy,7.797
FIREFLy,5.288
FIREFLy,5.288
FIREFLy,5.781
FIREFLy,5.781
FIREFLy,7.882
FIREFLy,7.882
FIREFLy,4.626
FIREFLy,4.615
FIREFLy,10.068
FIREFLy,10.068
FIREFLy,6.349
FIREFLy,5.14
FIREFLy,5.14
FIREFLy,8.736
FIREFLy,8.736
FIREFLy,12.177
FIREFLy,12.177
FIREFLy,10.106
FIREFLy,10.135
FIREFLy,10.135
FIREFLy,6.796
FIREFLy,6.796
FIREFLy,7.957
FIREFLy,7.002
FIREFLy,7.002
FIREFLy,4.096
FIREFLy,7.721
FIREFLy,7.721
FIREFLy,3.339
FIREFLy,3.339
FIREFLy,8.378
FIREFLy,14.261
FIREFLy,7.273
FIREFLy,7.273
FIREFLy,6.091
FIREFLy,6.091
FIREFLy,5.686
FIREFLy,5.686
FIREFLy,8.033
FIREFLy,8.033
FIREFLy,5.669
FIREFLy,5.669
FIREFLy,6.454
FIREFLy,6.454
FIREFLy,7.289
FIREFLy,5.548
FIREFLy,5.548
FIREFLy,3.536
FIREFLy,10.404
FIREFLy,9.996
FIREFLy,9.996
FIREFLy,10.132
FIREFLy,10.132
FIREFLy,9.42
FIREFLy,4.251
FIREFLy,4.251
FIREFLy,7.295
FIREFLy,8.83
FIREFLy,9.681
FIREFLy,5.547
FIREFLy,5.547
FIREFLy,8.764
FIREFLy,6.271
FIREFLy,9.987
FIREFLy,16.302
FIREFLy,16.302
FIREFLy,6.421
FIREFLy,9.887
FIREFLy,9.887
FIREFLy,8.166
FIREFLy,4.976
FIREFLy,11.244
FIREFLy,8.293
FIREFLy,8.293
FIREFLy,5.732
FIREFLy,7.699
FIREFLy,7.157
FIREFLy,7.157
FIREFLy,10.825
FIREFLy,12.366
FIREFLy,7.556
FIREFLy,7.556
FIREFLy,8.558
FIREFLy,8.558
FIREFLy,6.255
FIREFLy,6.255
FIREFLy,5.996
FIREFLy,5.996
FIREFLy,5.176
FIREFLy,5.176
FIREFLy,5.71
FIREFLy,5.71
FIREFLy,9.989
FIREFLy,10.26
FIREFLy,9.031
FIREFLy,10.524
FIREFLy,5.37
FIREFLy,6.866
FIREFLy,8.806
FIREFLy,8.806
FIREFLy,11.994
FIREFLy,11.994
FIREFLy,4.758
FIREFLy,11.055
FIREFLy,9.224
FIREFLy,4.65
FIREFLy,4.65
FIREFLy,4.945
FIREFLy,4.945
FIREFLy,8.315
FIREFLy,8.315
FIREFLy,11.859
FIREFLy,9.708
FIREFLy,9.708
FIREFLy,9.689
FIREFLy,7.801
FIREFLy,3.383
FIREFLy,3.383
FIREFLy,5.02
FIREFLy,5.02
FIREFLy,12.216
FIREFLy,12.216
FIREFLy,6.799
FIREFLy,6.799
FIREFLy,7.633
FIREFLy,7.633
FIREFLy,6.73
FIREFLy,7.968
FIREFLy,7.968
FIREFLy,4.379
FIREFLy,4.379
FIREFLy,12.38
FIREFLy,3.678
FIREFLy,4.522
FIREFLy,11.606
FIREFLy,9.939
FIREFLy,4.772
FIREFLy,4.772
FIREFLy,6.784
FIREFLy,6.784
FIREFLy,5.426
FIREFLy,7.358
FIREFLy,7.358
FIREFLy,5.618
FIREFLy,5.618
FIREFLy,6.68
FIREFLy,6.68
FIREFLy,12.877
FIREFLy,3.823
FIREFLy,14.539
FIREFLy,14.539
FIREFLy,5.784
FIREFLy,5.215
FIREFLy,5.215
FIREFLy,11.379
FIREFLy,11.379
FIREFLy,12.753
FIREFLy,12.753
FIREFLy,8.311
FIREFLy,7.698
FIREFLy,9.883
FIREFLy,4.744
FIREFLy,9.625
FIREFLy,9.625
FIREFLy,11.568
FIREFLy,11.568
FIREFLy,6.557
FIREFLy,6.557
FIREFLy,6.907
FIREFLy,9.277
FIREFLy,6.785
FIREFLy,5.729
FIREFLy,10.83
FIREFLy,10.83
FIREFLy,5.342
FIREFLy,9.656
FIREFLy,7.52
FIREFLy,7.52
FIREFLy,9.553
FIREFLy,9.509
FIREFLy,4.974
FIREFLy,4.974
FIREFLy,5.29
FIREFLy,5.29
FIREFLy,12.785
FIREFLy,10.548
FIREFLy,10.548
FIREFLy,1.153
FIREFLy,4.878
FIREFLy,4.878
FIREFLy,9.512
FIREFLy,9.512
FIREFLy,7.957
FIREFLy,7.957
FIREFLy,10.126
FIREFLy,10.126
FIREFLy,10.915
FIREFLy,9.779
FIREFLy,9.779
FIREFLy,5.622
FIREFLy,5.622
FIREFLy,12.483
FIREFLy,12.483
FIREFLy,12.507
FIREFLy,12.507
FIREFLy,9.349
FIREFLy,6.902
FIREFLy,6.902
FIREFLy,9.535
FIREFLy,9.535
FIREFLy,7.617
FIREFLy,9.136
FIREFLy,7.882
FIREFLy,7.882
FIREFLy,10.592
FIREFLy,4.091
FIREFLy,5.57
FIREFLy,5.57
FIREFLy,5.8
FIREFLy,5.8
FIREFLy,6.149
FIREFLy,6.149
FIREFLy,7.436
FIREFLy,7.436
FIREFLy,11.013
FIREFLy,7.859
FIREFLy,7.859
FIREFLy,8.643
FIREFLy,8.643
FIREFLy,4.621
FIREFLy,4.621
FIREFLy,13.086
FIREFLy,13.086
FIREFLy,5.346
FIREFLy,9.475
FIREFLy,9.475
FIREFLy,4.768
FIREFLy,6.015
FIREFLy,3.584
FIREFLy,3.584
FIREFLy,5.748
FIREFLy,5.748
FIREFLy,10.19
FIREFLy,8.51
FIREFLy,2.467
FIREFLy,2.467
FIREFLy,7.001
FIREFLy,7.001
FIREFLy,5.798
FIREFLy,5.798
FIREFLy,7.717
FIREFLy,7.717
FIREFLy,5.43
FIREFLy,6.472
FIREFLy,11.512
FIREFLy,7.43
FIREFLy,7.43
FIREFLy,7.578
FIREFLy,8.656
FIREFLy,5.81
FIREFLy,5.81
FIREFLy,11.119
FIREFLy,7.441
FIREFLy,3.957
FIREFLy,3.957
FIREFLy,8.052
FIREFLy,9.878
FIREFLy,8.396
FIREFLy,4.223
FIREFLy,4.223
FIREFLy,5.805
FIREFLy,5.805
FIREFLy,9.079
FIREFLy,6.556
FIREFLy,12.63
FIREFLy,12.63
FIREFLy,3.211
FIREFLy,8.758
FIREFLy,7.914
FIREFLy,7.914
FIREFLy,8.508
FIREFLy,8.508
FIREFLy,10.05
FIREFLy,10.05
FIREFLy,5.898
FIREFLy,5.898
FIREFLy,12.373
FIREFLy,12.373
FIREFLy,6.62
FIREFLy,11.832
FIREFLy,5.457
FIREFLy,5.457
FIREFLy,8.818
FIREFLy,8.818
FIREFLy,4.06
FIREFLy,4.06
FIREFLy,7.129
FIREFLy,7.129
FIREFLy,6.318
FIREFLy,6.318
FIREFLy,6.209
FIREFLy,6.209
FIREFLy,10.019
FIREFLy,7.08
FIREFLy,7.212
FIREFLy,3.311
FIREFLy,9.546
FIREFLy,9.546
FIREFLy,9.995
FIREFLy,6.079
FIREFLy,7.968
FIREFLy,10.335
FIREFLy,10.631
FIREFLy,10.631
FIREFLy,12.379
FIREFLy,12.58
FIREFLy,11.783
FIREFLy,11.783
FIREFLy,3.782
FIREFLy,3.782
FIREFLy,8.281
FIREFLy,9.309
FIREFLy,9.309
FIREFLy,8.934
FIREFLy,9.88
FIREFLy,13.169
FIREFLy,5.959
FIREFLy,5.959
FIREFLy,2.978
FIREFLy,2.978
FIREFLy,6.383
FIREFLy,4.972
FIREFLy,6.584
FIREFLy,6.584
FIREFLy,9.164
FIREFLy,6.181
FIREFLy,6.181
FIREFLy,11.695
FIREFLy,11.695
FIREFLy,6.169
FIREFLy,10.786
FIREFLy,10.786
FIREFLy,12.754
FIREFLy,12.754
FIREFLy,13.904
FIREFLy,11.34
FIREFLy,10.871
FIREFLy,9.074
FIREFLy,9.074
FIREFLy,7.683
FIREFLy,7.683
FIREFLy,6.111
FIREFLy,5.322
FIREFLy,5.322
FIREFLy,8.262
FIREFLy,14.451
FIREFLy,9.321
FIREFLy,9.321
FIREFLy,4.499
FIREFLy,4.499
FIREFLy,5.625
FIREFLy,5.625
FIREFLy,1.544
FIREFLy,11.616
FIREFLy,6.603
FIREFLy,6.603
FIREFLy,9.435
FIREFLy,12.329
FIREFLy,12.329
FIREFLy,6.828
FIREFLy,6.828
FIREFLy,11.555
FIREFLy,7.832
FIREFLy,4.191
FIREFLy,6.786
FIREFLy,3.429
FIREFLy,3.429
FIREFLy,5.0
FIREFLy,5.0
FIREFLy,6.671
FIREFLy,6.671
FIREFLy,5.771
FIREFLy,5.771
FIREFLy,8.935
FIREFLy,8.935
FIREFLy,12.605
FIREFLy,12.605
FIREFLy,9.664
FIREFLy,8.102
FIREFLy,8.102
FIREFLy,9.495
FIREFLy,9.495
FIREFLy,10.146
FIREFLy,10.146
FIREFLy,7.29
FIREFLy,5.722
FIREFLy,5.722
FIREFLy,9.465
FIREFLy,4.565
FIREFLy,4.565
FIREFLy,10.826
FIREFLy,10.826
FIREFLy,6.875
FIREFLy,6.875
FIREFLy,6.741
FIREFLy,7.655
FIREFLy,7.655
FIREFLy,9.493
FIREFLy,9.493
FIREFLy,6.841
FIREFLy,6.841
FIREFLy,12.793
FIREFLy,4.995
FIREFLy,10.345
FIREFLy,7.162
FIREFLy,7.162
FIREFLy,9.35
FIREFLy,9.35
FIREFLy,11.098
FIREFLy,11.098
FIREFLy,9.471
FIREFLy,9.471
FIREFLy,11.922
FIREFLy,12.865
FIREFLy,12.353
FIREFLy,12.353
FIREFLy,10.623
FIREFLy,10.623
FIREFLy,6.889
FIREFLy,7.241
FIREFLy,7.241
FIREFLy,4.891
FIREFLy,4.891
FIREFLy,5.61
FIREFLy,5.61
FIREFLy,4.382
FIREFLy,4.382
FIREFLy,4.825
FIREFLy,4.825
FIREFLy,10.829
FIREFLy,10.829
FIREFLy,4.602
FIREFLy,4.602
FIREFLy,7.114
FIREFLy,5.303
FIREFLy,10.51
FIREFLy,11.184
FIREFLy,11.184
FIREFLy,6.449
FIREFLy,6.449
FIREFLy,5.623
FIREFLy,5.623
FIREFLy,7.665
FIREFLy,9.768
FIREFLy,10.571
FIREFLy,10.571
FIREFLy,9.485
FIREFLy,3.926
FIREFLy,3.926
FIREFLy,7.627
FIREFLy,3.249
FIREFLy,3.249
FIREFLy,10.379
FIREFLy,11.036
FIREFLy,12.422
FIREFLy,12.422
FIREFLy,5.604
FIREFLy,5.604
FIREFLy,9.776
FIREFLy,9.776
FIREFLy,6.406
FIREFLy,6.406
FIREFLy,9.762
FIREFLy,5.725
FIREFLy,11.798
FIREFLy,6.937
FIREFLy,6.937
FIREFLy,5.717
FIREFLy,5.717
FIREFLy,10.167
FIREFLy,7.321
FIREFLy,11.475
FIREFLy,8.564
FIREFLy,3.862
FIREFLy,3.862
FIREFLy,2.879
FIREFLy,2.879
FIREFLy,4.407
FIREFLy,4.407
FIREFLy,3.151
FIREFLy,3.151
FIREFLy,8.309
FIREFLy,8.045
FIREFLy,8.045
FIREFLy,6.8
FIREFLy,6.8
FIREFLy,9.76
FIREFLy,9.76
FIREFLy,11.153
FIREFLy,11.153
FIREFLy,9.336
FIREFLy,9.336
FIREFLy,9.16
FIREFLy,6.513
FIREFLy,6.513
FIREFLy,9.122
FIREFLy,8.746
FIREFLy,8.746
FIREFLy,10.152
FIREFLy,10.152
FIREFLy,8.4
FIREFLy,8.4
FIREFLy,10.468
FIREFLy,10.468
FIREFLy,12.573
FIREFLy,9.152
FIREFLy,4.447
FIREFLy,4.447
FIREFLy,10.616
FIREFLy,10.616
FIREFLy,5.346
FIREFLy,5.346
FIREFLy,6.148
FIREFLy,9.808
FIREFLy,9.808
FIREFLy,7.516
FIREFLy,7.516
FIREFLy,4.687
FIREFLy,11.325
FIREFLy,11.325
FIREFLy,3.944
FIREFLy,12.18
FIREFLy,12.18
FIREFLy,10.967
FIREFLy,10.967
FIREFLy,7.854
FIREFLy,3.26
FIREFLy,6.088
FIREFLy,7.041
FIREFLy,7.041
FIREFLy,7.421
FIREFLy,11.821
FIREFLy,5.563
FIREFLy,11.321
FIREFLy,11.321
FIREFLy,10.79
FIREFLy,10.79
FIREFLy,13.866
FIREFLy,13.866
FIREFLy,9.177
FIREFLy,12.001
FIREFLy,6.694
FIREFLy,6.694
FIREFLy,8.531
FIREFLy,8.531
FIREFLy,8.657
FIREFLy,10.371
FIREFLy,10.393
FIREFLy,7.777
FIREFLy,4.815
FIREFLy,4.815
FIREFLy,11.627
FIREFLy,5.123
FIREFLy,3.964
FIREFLy,3.964
FIREFLy,6.992
FIREFLy,6.992
FIREFLy,8.705
FIREFLy,5.082
FIREFLy,5.082
FIREFLy,5.967
FIREFLy,5.967
FIREFLy,7.261
FIREFLy,10.042
FIREFLy,10.042
FIREFLy,6.834
FIREFLy,6.834
FIREFLy,3.92
FIREFLy,3.92
FIREFLy,6.819
FIREFLy,8.492
FIREFLy,8.492
FIREFLy,8.902
FIREFLy,4.013
FIREFLy,5.546
FIREFLy,8.675
FIREFLy,9.387
FIREFLy,9.387
FIREFLy,14.942
FIREFLy,10.936
FIREFLy,10.936
FIREFLy,8.989
FIREFLy,8.989
FIREFLy,12.96
FIREFLy,12.96
FIREFLy,2.387
FIREFLy,2.387
FIREFLy,3.787
FIREFLy,6.302
FIREFLy,11.552
FIREFLy,11.552
FIREFLy,8.579
FIREFLy,4.999
FIREFLy,4.999
FIREFLy,4.39
FIREFLy,4.39
FIREFLy,9.445
FIREFLy,9.445
FIREFLy,7.744
FIREFLy,6.955
FIREFLy,6.955
FIREFLy,5.345
FIREFLy,8.834
FIREFLy,8.834
FIREFLy,7.321
FIREFLy,3.479
FIREFLy,3.479
FIREFLy,10.0
FIREFLy,7.245
FIREFLy,7.554
FIREFLy,7.554
FIREFLy,5.171
FIREFLy,5.171
FIREFLy,9.051
FIREFLy,9.051
FIREFLy,3.767
FIREFLy,8.957
FIREFLy,8.957
FIREFLy,9.125
FIREFLy,9.174
FIREFLy,9.174
FIREFLy,13.067
FIREFLy,13.067
FIREFLy,9.703
FIREFLy,9.703
FIREFLy,10.752
FIREFLy,6.731
FIREFLy,6.936
FIREFLy,6.936
FIREFLy,6.612
FIREFLy,8.844
FIREFLy,8.844
FIREFLy,13.291
FIREFLy,3.103
FIREFLy,3.103
FIREFLy,10.445
FIREFLy,12.458
FIREFLy,12.458
FIREFLy,4.359
FIREFLy,4.359
FIREFLy,6.96
FIREFLy,6.96
FIREFLy,3.6
FIREFLy,11.567
FIREFLy,4.541
FIREFLy,4.541
FIREFLy,10.167
FIREFLy,6.706
FIREFLy,6.706
FIREFLy,8.168
FIREFLy,9.922
FIREFLy,8.408
FIREFLy,8.408
FIREFLy,10.101
FIREFLy,9.378
FIREFLy,8.103
FIREFLy,8.103
FIREFLy,5.983
FIREFLy,5.983
FIREFLy,8.737
FIREFLy,8.737
FIREFLy,6.582
FIREFLy,6.582
FIREFLy,10.963
FIREFLy,10.963
FIREFLy,7.733
FIREFLy,3.867
FIREFLy,13.154
FIREFLy,5.84
FIREFLy,5.84
FIREFLy,5.553
FIREFLy,5.553
FIREFLy,9.563
FIREFLy,9.563
FIREFLy,14.297
FIREFLy,14.297
FIREFLy,3.417
FIREFLy,3.417
FIREFLy,8.027
FIREFLy,13.625
FIREFLy,13.625
FIREFLy,5.702
FIREFLy,5.702
FIREFLy,6.692
FIREFLy,6.692
FIREFLy,6.975
FIREFLy,6.975
FIREFLy,4.066
FIREFLy,4.066
FIREFLy,12.068
FIREFLy,6.121
FIREFLy,10.812
FIREFLy,10.812
FIREFLy,9.359
FIREFLy,9.359
FIREFLy,7.309
FIREFLy,7.309
FIREFLy,8.635
FIREFLy,8.635
FIREFLy,3.251
FIREFLy,3.251
FIREFLy,3.862
FIREFLy,10.655
FIREFLy,10.655
FIREFLy,6.548
FIREFLy,6.373
FIREFLy,9.477
FIREFLy,9.477
FIREFLy,10.618
FIREFLy,10.618
FIREFLy,9.546
FIREFLy,9.546
FIREFLy,5.437
FIREFLy,6.544
FIREFLy,11.99
FIREFLy,11.99
FIREFLy,7.973
FIREFLy,7.973
FIREFLy,6.973
FIREFLy,6.973
FIREFLy,8.836
FIREFLy,8.836
FIREFLy,9.815
FIREFLy,5.362
FIREFLy,5.362
FIREFLy,7.768
FIREFLy,7.768
FIREFLy,10.444
FIREFLy,10.065
FIREFLy,10.065
FIREFLy,8.951
FIREFLy,8.917
FIREFLy,3.351
FIREFLy,3.351
FIREFLy,8.569
FIREFLy,11.087
FIREFLy,11.087
FIREFLy,11.103
FIREFLy,4.951
FIREFLy,4.951
FIREFLy,9.569
FIREFLy,9.569
FIREFLy,8.802
FIREFLy,3.373
FIREFLy,3.373
FIREFLy,3.856
FIREFLy,3.856
FIREFLy,4.686
FIREFLy,6.242
FIREFLy,7.819
FIREFLy,7.819
FIREFLy,7.057
FIREFLy,8.59
FIREFLy,6.089
FIREFLy,10.176
FIREFLy,10.176
FIREFLy,3.569
FIREFLy,3.569
FIREFLy,5.373
FIREFLy,5.373
FIREFLy,6.645
FIREFLy,8.845
FIREFLy,8.845
FIREFLy,6.932
FIREFLy,6.932
FIREFLy,5.394
FIREFLy,5.394
FIREFLy,7.896
FIREFLy,7.896
FIREFLy,4.657
FIREFLy,6.055
FIREFLy,6.015
FIREFLy,6.015
FIREFLy,8.001
FIREFLy,8.001
FIREFLy,4.32
FIREFLy,4.248
FIREFLy,4.248
FIREFLy,6.345
FIREFLy,6.345
FIREFLy,7.073
FIREFLy,7.073
FIREFLy,9.957
FIREFLy,9.957
FIREFLy,10.008
FIREFLy,10.008
FIREFLy,3.425
FIREFLy,3.425
FIREFLy,3.186
FIREFLy,4.148
FIREFLy,4.413
FIREFLy,4.413
FIREFLy,8.054
FIREFLy,8.035
FIREFLy,7.056
FIREFLy,7.056
FIREFLy,10.429
FIREFLy,10.429
FIREFLy,6.457
FIREFLy,5.11
FIREFLy,5.11
FIREFLy,5.492
FIREFLy,5.492
FIREFLy,10.949
FIREFLy,10.949
FIREFLy,7.341
FIREFLy,7.341
FIREFLy,12.4
FIREFLy,12.4
FIREFLy,6.211
FIREFLy,6.211
FIREFLy,11.26
FIREFLy,11.26
FIREFLy,6.904
FIREFLy,6.904
FIREFLy,12.049
FIREFLy,12.049
FIREFLy,6.138
FIREFLy,6.138
FIREFLy,7.522
FIREFLy,8.908
FIREFLy,8.069
FIREFLy,7.99
FIREFLy,7.99
FIREFLy,8.737
FIREFLy,6.929
FIREFLy,10.055
FIREFLy,10.055
FIREFLy,5.623
FIREFLy,5.623
FIREFLy,4.161
FIREFLy,4.161
FIREFLy,2.444
FIREFLy,2.444
FIREFLy,6.743
FIREFLy,10.668
FIREFLy,6.812
FIREFLy,4.825
FIREFLy,4.825
FIREFLy,4.638
FIREFLy,4.638
FIREFLy,9.134
FIREFLy,9.134
FIREFLy,11.387
FIREFLy,11.387
FIREFLy,5.146
FIREFLy,3.432
FIREFLy,3.432
FIREFLy,9.31
FIREFLy,9.444
FIREFLy,9.444
FIREFLy,11.56
FIREFLy,7.891
FIREFLy,7.891
FIREFLy,9.873
FIREFLy,9.873
FIREFLy,4.922
FIREFLy,4.922
FIREFLy,5.573
FIREFLy,5.573
FIREFLy,11.886
FIREFLy,9.006
FIREFLy,9.15
FIREFLy,9.15
FIREFLy,8.398
FIREFLy,8.398
FIREFLy,4.464
FIREFLy,12.442
FIREFLy,12.442
FIREFLy,4.292
FIREFLy,4.142
FIREFLy,4.142
FIREFLy,10.183
FIREFLy,10.183
FIREFLy,8.34
FIREFLy,5.241
FIREFLy,5.241
FIREFLy,7.68
FIREFLy,7.68
FIREFLy,6.871
FIREFLy,6.871
FIREFLy,3.353
FIREFLy,5.478
FIREFLy,5.478
FIREFLy,10.153
FIREFLy,10.153
FIREFLy,9.895
FIREFLy,9.895
FIREFLy,5.862
FIREFLy,5.862
FIREFLy,7.262
FIREFLy,7.501
FIREFLy,3.402
FIREFLy,6.834
FIREFLy,6.834
FIREFLy,7.994
FIREFLy,7.994
FIREFLy,9.891
FIREFLy,9.891
