time_utc,t_min,lat,lon,x_m,y_m,elev_m,dist_km,vel_kmh
2026-03-24T09:20:27.000Z,21.4833,46.2326,6.04649,-33.3,-116.4,446.9,7.3448,0
2026-03-24T09:20:28.000Z,21.5,46.2326,6.04649,-33.2,-116,447,7.3452,1.625
2026-03-24T09:20:29.000Z,21.5167,46.2326,6.04649,-32.9,-116,447.1,7.3455,1.1076
2026-03-24T09:20:30.000Z,21.5333,46.2326,6.0465,-32.5,-116,447,7.3459,1.3845
2026-03-24T09:20:31.000Z,21.55,46.2326,6.0465,-32.2,-115.5,447.1,7.3465,1.947
2026-03-24T09:20:32.000Z,21.5667,46.2326,6.04651,-31.8,-115.5,447.2,7.3468,1.3845
2026-03-24T09:20:33.000Z,21.5833,46.2326,6.04651,-31.5,-115.5,447.4,7.3471,1.1076
2026-03-24T09:20:34.000Z,21.6,46.2326,6.04652,-31.1,-115.2,447.7,7.3477,1.8328
2026-03-24T09:20:35.000Z,21.6167,46.2326,6.04652,-30.7,-114.7,448.4,7.3482,2.1168
2026-03-24T09:20:36.000Z,21.6333,46.2326,6.04653,-30.3,-114.3,448.9,7.3489,2.3074
2026-03-24T09:20:37.000Z,21.65,46.2326,6.04653,-29.7,-114.3,449.5,7.3494,1.9383
2026-03-24T09:20:38.000Z,21.6667,46.2326,6.04654,-29.2,-114.3,449.5,7.35,1.9383
2026-03-24T09:20:39.000Z,21.6833,46.2326,6.04655,-28.6,-113.9,449.6,7.3507,2.5141
2026-03-24T09:20:40.000Z,21.7,46.2326,6.04655,-28.1,-113.4,449.6,7.3514,2.5141
2026-03-24T09:20:41.000Z,21.7167,46.2326,6.04656,-27.8,-113.1,449.8,7.3518,1.6337
2026-03-24T09:20:42.000Z,21.7333,46.2326,6.04656,-27.5,-112.6,449.7,7.3524,1.947
2026-03-24T09:20:43.000Z,21.75,46.2326,6.04657,-27.3,-112.2,449.6,7.3528,1.6943
2026-03-24T09:20:44.000Z,21.7667,46.2326,6.04657,-27.3,-112.2,449.5,7.3528,0
2026-03-24T09:20:45.000Z,21.7833,46.2326,6.04656,-27.5,-112.6,449.6,7.3533,1.6943
2026-03-24T09:20:46.000Z,21.8,46.2326,6.04656,-27.6,-113.1,449.7,7.3538,1.6943
2026-03-24T09:20:47.000Z,21.8167,46.2326,6.04656,-27.7,-113.4,449.5,7.3541,1.2324
2026-03-24T09:20:48.000Z,21.8333,46.2326,6.04656,-27.6,-113.1,449.4,7.3544,1.2324
2026-03-24T09:20:49.000Z,21.85,46.2326,6.04656,-27.5,-113.1,449.7,7.3546,0.5538
2026-03-24T09:20:50.000Z,21.8667,46.2326,6.04657,-27.3,-112.6,449.6,7.3551,1.8039
2026-03-24T09:20:51.000Z,21.8833,46.2326,6.04657,-27,-112.2,449.6,7.3556,1.8039
2026-03-24T09:20:52.000Z,21.9,46.2326,6.04657,-26.8,-111.3,449.5,7.3565,3.3084
2026-03-24T09:20:53.000Z,21.9167,46.2326,6.04657,-26.8,-110.5,449.1,7.3573,2.8021
2026-03-24T09:20:54.000Z,21.9333,46.2326,6.04657,-26.6,-109.2,448.9,7.3586,4.8354
2026-03-24T09:20:55.000Z,21.95,46.2327,6.04658,-26.5,-107.6,448.9,7.3603,6.03
2026-03-24T09:20:56.000Z,21.9667,46.2327,6.04658,-26.5,-106.2,448.6,7.3617,4.8036
2026-03-24T09:20:57.000Z,21.9833,46.2327,6.04658,-26.3,-104.6,448.5,7.3633,6.03
2026-03-24T09:20:58.000Z,22,46.2327,6.04658,-26.3,-103.4,448.3,7.3646,4.4033
2026-03-24T09:20:59.000Z,22.0167,46.2327,6.04658,-26.2,-101.7,448.1,7.3662,6.03
2026-03-24T09:21:00.000Z,22.0333,46.2327,6.04658,-26.1,-100.4,448.1,7.3676,4.8116
2026-03-24T09:21:01.000Z,22.05,46.2327,6.04658,-25.9,-99.2,448.1,7.3688,4.438
2026-03-24T09:21:02.000Z,22.0667,46.2327,6.04658,-25.9,-97.8,448,7.3701,4.8116
2026-03-24T09:21:03.000Z,22.0833,46.2328,6.04658,-25.9,-96.2,448,7.3718,6.0045
2026-03-24T09:21:04.000Z,22.1,46.2328,6.04659,-25.8,-94.5,447.9,7.3735,6.0109
2026-03-24T09:21:05.000Z,22.1167,46.2328,6.04659,-25.7,-93.2,447.8,7.3748,4.8116
2026-03-24T09:21:06.000Z,22.1333,46.2328,6.04659,-25.6,-92,447.7,7.376,4.438
2026-03-24T09:21:07.000Z,22.15,46.2328,6.04659,-25.5,-90.6,447.6,7.3774,4.8116
2026-03-24T09:21:08.000Z,22.1667,46.2328,6.04659,-25.3,-89.4,447.6,7.3786,4.438
2026-03-24T09:21:09.000Z,22.1833,46.2328,6.04659,-25.3,-88.1,447.6,7.3799,4.8116
2026-03-24T09:21:10.000Z,22.2,46.2328,6.04659,-25.1,-86.9,447.5,7.3812,4.438
2026-03-24T09:21:11.000Z,22.2167,46.2329,6.04659,-25,-85.7,447.5,7.3824,4.412
2026-03-24T09:21:12.000Z,22.2333,46.2329,6.0466,-24.9,-84.3,447.4,7.3837,4.8354
2026-03-24T09:21:13.000Z,22.25,46.2329,6.0466,-24.8,-82.7,447.2,7.3854,6.0109
2026-03-24T09:21:14.000Z,22.2667,46.2329,6.0466,-24.6,-81,447.1,7.3871,6.0617
2026-03-24T09:21:15.000Z,22.2833,46.2329,6.0466,-24.3,-79.7,446.9,7.3885,4.8749
2026-03-24T09:21:16.000Z,22.3,46.2329,6.04661,-24.1,-78,446.7,7.3901,6.0617
2026-03-24T09:21:17.000Z,22.3167,46.2329,6.04661,-23.8,-76.4,446.6,7.3918,6.1058
2026-03-24T09:21:18.000Z,22.3333,46.233,6.04662,-23.4,-74.6,446.5,7.3937,6.5528
2026-03-24T09:21:19.000Z,22.35,46.233,6.04662,-23.1,-73,446.4,7.3953,6.1058
2026-03-24T09:21:20.000Z,22.3667,46.233,6.04662,-22.7,-71.7,446.2,7.3966,4.6158
2026-03-24T09:21:21.000Z,22.3833,46.233,6.04663,-22.3,-70.4,446,7.398,4.9992
2026-03-24T09:21:22.000Z,22.4,46.233,6.04664,-21.9,-68.8,445.8,7.3998,6.2301
2026-03-24T09:21:23.000Z,22.4167,46.233,6.04664,-21.4,-67.5,445.6,7.4011,4.7063
2026-03-24T09:21:24.000Z,22.4333,46.233,6.04665,-20.9,-65.8,445.5,7.4029,6.6168
2026-03-24T09:21:25.000Z,22.45,46.233,6.04666,-20.4,-64.6,445.7,7.4042,4.8111
2026-03-24T09:21:26.000Z,22.4667,46.2331,6.04666,-19.9,-62.9,445.6,7.406,6.3096
2026-03-24T09:21:27.000Z,22.4833,46.2331,6.04667,-19.3,-61.6,445.6,7.4074,5.1799
2026-03-24T09:21:28.000Z,22.5,46.2331,6.04668,-18.8,-59.9,445.6,7.4092,6.3096
2026-03-24T09:21:29.000Z,22.5167,46.2331,6.04668,-18.2,-58.6,445.7,7.4106,5.2898
2026-03-24T09:21:30.000Z,22.5333,46.2331,6.04669,-17.6,-57.4,445.8,7.412,4.9291
2026-03-24T09:21:31.000Z,22.55,46.2331,6.0467,-17,-56.2,446,7.4134,4.811
2026-03-24T09:21:32.000Z,22.5667,46.2331,6.04671,-16.4,-54.8,446,7.4148,5.2898
2026-03-24T09:21:33.000Z,22.5833,46.2331,6.04671,-15.8,-53.6,445.9,7.4162,4.9291
2026-03-24T09:21:34.000Z,22.6,46.2332,6.04672,-15.2,-51.8,445.8,7.4181,6.7771
2026-03-24T09:21:35.000Z,22.6167,46.2332,6.04673,-14.6,-50.6,445.6,7.4194,4.811
2026-03-24T09:21:36.000Z,22.6333,46.2332,6.04674,-14,-49.4,445.6,7.4208,4.9291
2026-03-24T09:21:37.000Z,22.65,46.2332,6.04674,-13.5,-48.1,445.5,7.4222,5.1799
2026-03-24T09:21:38.000Z,22.6667,46.2332,6.04675,-13,-46.9,445.4,7.4235,4.7063
2026-03-24T09:21:39.000Z,22.6833,46.2332,6.04676,-12.5,-45.5,445.3,7.425,5.1799
2026-03-24T09:21:40.000Z,22.7,46.2332,6.04676,-11.9,-44.3,445.4,7.4263,4.811
2026-03-24T09:21:41.000Z,22.7167,46.2332,6.04677,-11.4,-43,445.3,7.4277,5.1799
2026-03-24T09:21:42.000Z,22.7333,46.2332,6.04678,-10.9,-41.8,445.2,7.4291,4.811
2026-03-24T09:21:43.000Z,22.75,46.2333,6.04679,-10.3,-40.5,445.1,7.4305,5.1799
2026-03-24T09:21:44.000Z,22.7667,46.2333,6.04679,-9.7,-39.2,445.1,7.4319,4.9291
2026-03-24T09:21:45.000Z,22.7833,46.2333,6.0468,-9.1,-38,445.2,7.4333,4.9291
2026-03-24T09:21:46.000Z,22.8,46.2333,6.04681,-8.5,-36.7,445.3,7.4347,5.2898
2026-03-24T09:21:47.000Z,22.8167,46.2333,6.04682,-7.9,-35.5,445.6,7.4361,4.811
2026-03-24T09:21:48.000Z,22.8333,46.2333,6.04683,-7.3,-34.6,445.7,7.4371,3.8939
2026-03-24T09:21:49.000Z,22.85,46.2333,6.04683,-6.7,-33.4,445.7,7.4385,4.9291
2026-03-24T09:21:50.000Z,22.8667,46.2333,6.04684,-6.2,-32.1,445.5,7.4399,5.1799
2026-03-24T09:21:51.000Z,22.8833,46.2333,6.04685,-5.6,-30.8,445.6,7.4413,4.811
2026-03-24T09:21:52.000Z,22.9,46.2334,6.04685,-5.1,-29.5,445.3,7.4427,5.1799
2026-03-24T09:21:53.000Z,22.9167,46.2334,6.04686,-4.5,-28.3,445.3,7.4441,4.811
2026-03-24T09:21:54.000Z,22.9333,46.2334,6.04687,-4,-27,445.1,7.4455,5.1799
2026-03-24T09:21:55.000Z,22.95,46.2334,6.04688,-3.5,-25.8,444.8,7.4468,4.811
2026-03-24T09:21:56.000Z,22.9667,46.2334,6.04688,-2.9,-24.1,444.7,7.4486,6.3096
2026-03-24T09:21:57.000Z,22.9833,46.2334,6.04689,-2.5,-22.8,444.7,7.45,5.0828
2026-03-24T09:21:58.000Z,23,46.2334,6.0469,-1.9,-21.6,444.6,7.4513,4.811
2026-03-24T09:21:59.000Z,23.0167,46.2334,6.0469,-1.5,-20.2,444.6,7.4527,4.9992
2026-03-24T09:22:00.000Z,23.0333,46.2335,6.04691,-1.1,-19,444.8,7.454,4.7063
2026-03-24T09:22:01.000Z,23.05,46.2335,6.04691,-0.5,-17.7,444.8,7.4555,5.1799
2026-03-24T09:22:02.000Z,23.0667,46.2335,6.04692,0,-16.9,444.7,7.4564,3.4072
2026-03-24T09:22:03.000Z,23.0833,46.2335,6.04693,0.5,-15.6,445,7.4578,5.0828
2026-03-24T09:22:04.000Z,23.1,46.2335,6.04693,1,-14.8,445.2,7.4588,3.4072
2026-03-24T09:22:05.000Z,23.1167,46.2335,6.04694,1.5,-13.5,445.6,7.4602,5.0828
2026-03-24T09:22:06.000Z,23.1333,46.2335,6.04695,2,-12.7,446.2,7.4611,3.4072
2026-03-24T09:22:07.000Z,23.15,46.2335,6.04695,2.4,-11.8,446.5,7.4621,3.4889
2026-03-24T09:22:08.000Z,23.1667,46.2335,6.04696,2.8,-10.9,446.7,7.4631,3.6077
2026-03-24T09:22:09.000Z,23.1833,46.2335,6.04696,3.3,-10.2,447.2,7.464,3.2576
2026-03-24T09:22:10.000Z,23.2,46.2335,6.04697,3.6,-9.3,447.5,7.465,3.3885
2026-03-24T09:22:11.000Z,23.2167,46.2336,6.04697,3.9,-8.1,447.5,7.4662,4.481
2026-03-24T09:22:12.000Z,23.2333,46.2336,6.04697,4,-7.2,447.6,7.4671,3.2499
2026-03-24T09:22:13.000Z,23.25,46.2336,6.04697,4.2,-6.7,448.2,7.4676,1.8039
2026-03-24T09:22:14.000Z,23.2667,46.2336,6.04698,4.4,-6,448.5,7.4684,2.8563
2026-03-24T09:22:15.000Z,23.2833,46.2336,6.04698,4.5,-5.1,448.6,7.4693,3.2144
2026-03-24T09:22:16.000Z,23.3,46.2336,6.04698,4.5,-4.2,448.6,7.4702,3.2024
2026-03-24T09:22:17.000Z,23.3167,46.2336,6.04698,4.5,-3.9,448.5,7.4705,1.2009
2026-03-24T09:22:18.000Z,23.3333,46.2336,6.04698,4.5,-3,448.6,7.4714,3.2024
2026-03-24T09:22:19.000Z,23.35,46.2336,6.04698,4.4,-2.1,448.4,7.4723,3.2144
2026-03-24T09:22:20.000Z,23.3667,46.2336,6.04698,4.4,-1.3,448.3,7.4731,2.8021
2026-03-24T09:22:21.000Z,23.3833,46.2336,6.04698,4.3,-0.4,448.3,7.474,3.2144
