source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,distance_gspphot
504814929672277376,27.977834033902987,56.30911597725465,131.2903302355015,-5.578091893611089,1.4456372184311888,0.9387144,-2.2213046199754736,0.70418787,1.1045613814043715,0.9005566,20.56269,21.210312,19.496687,1.713625,1.1091757,
504822660615806336,27.974991296827987,56.46345003006915,131.25263937555962,-5.428379028925302,0.5895061573328234,0.03955726,0.9472609454261692,0.02981041,-1.98385343063696,0.04281734,16.193098,16.648687,15.567056,1.0816317,1.0062265,1289.2865
505573931997467008,27.818240017215007,56.53621008520799,131.15115498098882,-5.37766930592907,0.4832714176005038,0.7006689,-9.647434288076944,0.6496837,2.060768059306122,0.72257155,20.521444,21.38768,19.427273,1.9604073,1.0367048,
505540671764420992,27.639772630503096,56.2304013633436,131.12503417417207,-5.697990089706726,0.5439516325416747,0.28783494,-1.2177320905986586,0.21070445,0.4835289052023799,0.2537156,19.241238,19.878677,18.500572,1.3781052,1.0173752,
505573863277978880,27.835117420501906,56.53261029251057,131.16108516522803,-5.379023184802407,0.6173008854726512,0.39803174,-1.707730266093081,0.31929797,1.2355083464114758,0.41875848,19.997616,21.00772,18.97182,2.0359,1.0068203,
505570328521788672,27.47767307273412,56.471881722507575,130.98208322963876,-5.483189662129372,1.7912153615669602,0.083330385,2.523913438973697,0.057727594,-1.9103107816823464,0.076420724,17.3505,18.50751,16.311981,2.195528,1.037058,519.3009
505541328905049856,27.5499177729354,56.25508851450709,131.07052833321572,-5.685309083491775,0.8619253582915994,0.36829367,0.1203306545213631,0.2702852,-0.3829538578831574,0.28955853,19.47918,20.165085,18.701008,1.464077,1.0161992,
505544627439921536,27.476968686401044,56.298262861637525,131.0210681368605,-5.652417750910215,0.3816614551261569,0.10495687,3.429500481020104,0.0686747,-0.6227694069448687,0.07835933,17.360556,17.968004,16.616467,1.3515377,0.9962871,858.5331
505569744406268544,27.43516178773392,56.41115451756799,130.97282907088885,-5.547650360189543,0.2176155104199015,0.111490786,-0.0114661112233405,0.07277818,-0.7565760977241641,0.095686145,17.841366,18.453764,17.107065,1.3466988,0.95959604,954.5267
504813005526042112,27.86344380630757,56.24422464596295,131.24341533392263,-5.655964641865829,0.3878842334717469,0.3098726,-2.272840655507282,0.22263937,1.03402839159624,0.26112956,18.86845,18.085812,16.632881,1.4529305,1.2859454,
504812623269159808,27.83709530631149,56.23697087097948,131.23078694360075,-5.666408880269604,0.5684631851866282,0.12288731,4.274458731417006,0.08149228,-4.283613770818766,0.10167232,17.79808,18.648958,16.90655,1.7424088,1.0516676,1257.0999
504823004213647616,27.90777530429606,56.508303329505104,131.20590295480483,-5.393388914888932,-0.2662310577746133,1.0643115,-2.6764263216228663,0.6976738,-1.9680924204994708,0.92788166,20.472319,21.353798,18.732885,2.6209126,1.1075116,
505571217576017408,27.52902767697256,56.50511971946488,131.00228174491778,-5.444403307244791,1.0026088226842342,0.59286094,-2.476211184961046,0.43537053,1.240325490345913,0.5129663,20.273258,21.175802,19.341516,1.8342857,0.9489819,
505574481753197824,27.682333480279443,56.54399678799557,131.07610675730945,-5.3873043414562005,1.5873148336653764,1.523125,-0.7252264406374944,1.246434,1.193684010116653,1.3003932,20.827322,21.363142,19.850578,1.5125637,1.0183907,
505545383350740736,27.43361023875544,56.36378160794532,130.98269887403598,-5.59400157656033,0.5254565163328522,0.025684174,-3.62770961011258,0.016039075,-2.9308278988961347,0.023657396,14.781437,15.286613,14.108266,1.1783476,1.0282661,1407.8843
504814929672277248,27.97743554351243,56.30825245672551,131.2903166094819,-5.578983154997025,2.166863410284503,1.1190716,-2.550896415826424,2.0018692,1.1901070606285964,0.9782171,20.760365,21.218517,19.590277,1.6282406,1.0657955,
504821801620019840,27.999662685718945,56.43225749221457,131.273269489345,-5.455529257949848,,,,,,,20.979172,21.70902,20.055086,1.6539345,,
504813310463917696,27.787116217925774,56.227691235628775,131.205775903574,-5.681848654179888,-0.0371465427277219,0.1803757,-0.694360253015059,0.11256967,-0.4363853227133561,0.14887151,18.418818,18.895327,17.75535,1.1399765,1.0341722,1356.6743
504812657629245952,27.81199572308659,56.23152172543282,131.21841169860835,-5.674932561412113,0.31148575148623,0.49633878,-0.8507505225591769,0.39293072,-1.5658965133264042,0.3982935,19.808773,20.91972,18.743776,2.1759434,1.0420728,
505540641706947712,27.65097502380261,56.22840161521631,131.13158568149296,-5.698515656811106,0.4292365853962585,0.124394685,0.0067913204447551,0.08373041,1.6721180689318462,0.10468981,17.730522,18.376204,16.975002,1.4012012,1.0801545,812.6509
505571664249354368,27.59381023786277,56.5292482112639,131.03174705285446,-5.412795153654479,0.0675089770367969,0.15521859,-0.8099074396815104,0.11061605,-0.6277832270330632,0.13897404,18.494818,19.011932,17.85527,1.156662,0.9732409,1375.2773
505545280264313344,27.44494691775682,56.33527340731753,130.99529739777225,-5.620363912131032,0.2036551473642227,0.060674116,-0.8333751362004626,0.03531323,-1.4118185127192733,0.05220802,16.255495,16.64211,15.603287,1.0388241,1.159211,1816.2037
505571526810446464,27.64014973057957,56.53921457007541,131.05446055445995,-5.397271677130994,0.7258015423972934,0.33029845,-1.1299782112509342,0.26725262,1.2144631629937483,0.3085903,19.668941,20.195799,19.012894,1.1829052,1.0476421,
504813349126952192,27.75540770133,56.22456665307999,131.18925972197124,-5.688946348540789,0.5118860959135114,0.03878829,1.9087847808898424,0.024906473,-3.82004658045874,0.032291614,15.50633,15.9214115,14.911529,1.0098829,1.1056489,1485.867
505571599832059776,27.632811037733997,56.53801972326653,131.0507768681814,-5.399357661430683,0.4807584066376489,0.22786437,1.969211810975369,0.18207042,0.6920329710514798,0.21510513,19.146244,20.02196,18.248741,1.7732182,0.95516354,
505571496747402624,27.606829538839985,56.53266073367304,131.0379903732413,-5.407838872822075,,,,,,,21.053377,21.371885,19.753204,1.618681,,
504813005529543424,27.863194815819508,56.24377347947342,131.24338505140705,-5.656435582135803,0.8224301891120411,0.050348647,1.4598545225751267,0.03255241,5.310196866241403,0.04309762,16.322063,16.837826,15.595116,1.2427101,0.9805314,790.923
505569744406269312,27.43352271385778,56.40772528786683,130.9727166041131,-5.551195697531865,0.1379855889653733,0.12247972,-1.50355462756412,0.08192263,0.0479474710573853,0.10530322,17.975851,18.428003,16.96923,1.4587727,0.99449944,1186.4873
504813310463917824,27.78951535298838,56.22780383051733,131.2070540182363,-5.681431799764737,-0.225919962655394,0.24807481,-0.0323440217796927,0.15328668,0.5094603205047704,0.20709532,18.88222,19.511997,18.165129,1.3468685,1.043093,868.3408
505540637404677760,27.65609398577505,56.227531662450666,131.13456948464113,-5.698712735736936,0.5537226912646562,0.14659815,-7.556846690699816,0.09609979,-6.955482863931067,0.12550703,18.127815,18.796965,17.312586,1.4843788,1.0316894,848.8354
