,year,CLASS-CTEM_GFDL-ESM2M_S2,CLASS-CTEM_HadGEM2-ES_S2,CLASS-CTEM_IPsL-CM5A-LR_S2,CLASS-CTEM_MIROC5_S2,ELM_GFDL-ESM2M_S2,ELM_HadGEM2-ES_S2,ELM_IPsL-CM5A-LR_S2,ELM_MIROC5_S2,JULES-ES-cs_GFDL-ESM2M_S2,JULES-ES-cs_HadGEM2-ES_S2,JULES-ES-cs_IPsL-CM5A-LR_S2,JULES-ES-cs_MIROC5_S2,JULES-ES-npp_GFDL-ESM2M_S2,JULES-ES-npp_HadGEM2-ES_S2,JULES-ES-npp_IPsL-CM5A-LR_S2,JULES-ES-npp_MIROC5_S2,JULES-ES-resps_GFDL-ESM2M_S2,JULES-ES-resps_HadGEM2-ES_S2,JULES-ES-resps_IPsL-CM5A-LR_S2,JULES-ES-resps_MIROC5_S2,LPJ_GFDL-ESM2M_S2,LPJ_HadGEM2-ES_S2,LPJ_IPsL-CM5A-LR_S2,LPJ_MIROC5_S2,VISIT_GFDL-ESM2M_S2,VISIT_HadGEM2-ES_S2,VISIT_IPsL-CM5A-LR_S2,VISIT_MIROC5_S2
76,2081,67.42488719,78.67679108,77.49857564,96.57565948,350.198466,330.8750575,347.730774,323.4201863,259.7209414,262.2244789,279.3949824,282.3661567,232.174794,233.875304,269.0205638,269.1230937,236.273515,231.397244,260.841008,264.5156983,170.0488044,245.3916809,200.3432861,195.8638513,154.0246216,162.6985248,178.5785168,155.502404
77,2082,77.51805818,85.47842009,79.3538663,104.1674889,350.8825541,334.9205119,363.2844611,352.890793,267.6358044,272.7455956,282.476682,293.7433163,255.5188664,257.0668794,271.7704548,270.0288933,253.4204966,248.7746831,265.0410396,277.4680001,165.7826918,248.9004893,204.2323151,224.3149121,156.9879898,172.4526305,172.8808414,163.3402621
78,2083,77.0755108,84.76913396,62.32990434,110.7545912,344.8684704,340.8737289,353.9806121,348.764781,266.364355,286.4349531,278.0430437,294.3200533,261.3753601,279.7885554,250.8168371,284.7062023,251.9643617,265.2644204,243.8404211,284.7408543,163.9009778,236.4370919,192.7095374,228.9126292,155.6829126,168.4286247,170.3013231,166.6103008
79,2084,74.02773798,71.94615943,76.35399716,124.6621428,340.5585357,335.0141626,383.343329,351.823558,267.0767991,282.6594149,294.8125417,300.9560281,254.7857713,256.266293,266.1240717,313.0626914,247.6570546,240.9563531,271.5358542,296.7922589,157.1284162,226.4446303,235.4662999,217.2599648,153.4084526,166.5913945,177.545846,168.7943744
80,2085,66.76517104,74.17108793,78.28752337,122.1190455,339.9150347,344.238245,379.6068953,346.3483758,257.0523659,271.5161755,285.8875896,302.2537296,233.4788625,238.8849568,268.7608189,312.4883467,229.978793,237.4329928,266.3927887,293.8855799,155.7517198,247.7211398,225.3013086,203.363904,150.5044718,165.1743827,179.5552143,165.7056038
81,2086,76.30758897,75.85848662,82.98011989,111.744981,348.6951914,348.6256999,369.5685894,339.9954107,260.3746618,266.0895186,289.895589,300.1825099,238.7899726,234.7025572,282.1395105,290.2369363,239.6870981,233.4047153,272.5914976,282.8032665,164.4664958,255.7578772,224.2293577,201.3263764,156.3384612,169.2403796,182.5280536,157.9964658
82,2087,78.52271152,71.00466197,75.45963448,95.80772044,361.041373,349.7874884,374.0160712,338.0277273,267.9074486,253.7927111,291.3838974,294.6198641,251.2096605,227.5061847,275.5100402,268.2606134,250.5446317,222.6086946,268.2413311,266.5289095,171.2472378,239.9471471,214.5107402,197.2273322,160.6327706,163.0505192,177.3650743,151.1329265
83,2088,68.32681974,73.07188249,72.46289967,116.5407943,355.9763489,349.96845,376.751428,364.0540318,265.1035757,256.996552,279.4681216,308.0207,246.0329163,228.6039445,263.5648024,290.3731976,239.7241536,222.4690664,253.5507797,291.5926096,168.8714188,255.7775394,208.1080737,235.9395352,152.1041929,168.9803327,176.3640966,160.532854
84,2089,76.01177487,72.8618729,75.3781261,121.1087497,357.5206915,358.2121105,374.7701551,360.9756113,279.4872433,263.0897525,287.7031834,312.1432907,260.3051834,237.4893965,273.2554051,314.8114959,257.4312838,228.1982636,264.3599481,304.8827687,166.5419434,250.5142848,217.3106221,230.7444242,160.1060101,166.8517509,175.1567177,169.0101805
85,2090,76.14868601,68.38898557,85.20511854,103.7783076,358.2639666,353.2701233,387.0142715,368.6420619,273.1791334,263.9820488,297.2381761,309.233766,254.2056872,238.2691274,282.4470728,295.2143585,249.8550205,228.1281955,279.2569049,292.4794867,165.9934612,241.7229462,231.959072,220.9064974,156.2063391,168.6950397,182.8254227,168.3354128
86,2091,86.96921774,83.78302657,74.84003239,103.4326439,371.1517851,365.9298798,389.726757,368.2530233,282.4382987,277.4560915,291.3141719,302.3474763,265.8878696,253.9756706,273.5049083,277.7526908,267.3258094,247.7320524,267.0191003,281.2573718,183.1090061,270.5912076,222.9694263,224.6308548,154.5378708,173.0819222,183.9357804,161.2759214
87,2092,88.88733623,81.60427869,86.39461618,121.0271812,373.5037851,366.0246327,389.6669324,376.1447271,289.2373037,286.1398825,293.0728746,303.7766877,275.7985161,266.189037,282.0121358,285.4676852,269.7828532,254.2479085,277.1874862,284.5010296,170.3864787,256.7151328,239.7662103,251.2769454,163.7307791,170.9399627,180.0315759,161.0294565
88,2093,83.32807445,83.69045486,86.09881907,128.4303795,385.5044704,369.9294763,390.0838033,371.3169868,285.2608523,276.6275737,306.8089303,313.7015669,261.5795599,254.7379567,298.8542602,325.307541,265.2677222,243.0880856,288.488987,304.2308609,179.9689004,268.1511225,225.9290326,232.4011258,158.8109975,174.9527566,178.9924935,165.4350434
89,2094,81.92915785,75.76184589,75.84809863,124.4171869,377.3964953,371.4170153,393.2024858,366.8862601,281.2362133,270.4525762,308.3767811,322.6752353,266.4689568,243.7638125,286.8289933,328.5549115,264.2996929,238.7242882,274.6147257,312.6876489,176.406569,259.9638657,216.6167922,228.4403169,161.66979,173.2222917,177.5567958,168.0159957
90,2095,71.13673343,79.79071198,63.22221214,121.9624979,362.3328354,369.1264882,398.7256172,371.5301266,275.0731523,272.2521206,288.2102279,320.8362705,259.8356117,251.5976977,261.9804275,309.1849079,248.1587018,240.9244092,254.1257322,301.6537524,167.1383901,265.0280398,207.8420814,226.415749,156.3834448,174.1919267,164.7760902,166.5566962
91,2096,72.47027421,73.62435157,72.19150334,117.0396746,376.9279074,367.2389638,410.9202946,379.9322891,274.5800149,264.7182241,294.9395962,321.7048096,254.7540881,241.6280582,266.2965946,312.1126317,248.8954763,230.6622801,266.3647625,306.9849104,171.7953243,252.3827894,246.3911023,233.1784703,153.4687849,170.373658,177.07607,161.7467907
92,2097,64.15752109,82.01676255,76.10887105,107.7997821,374.284146,377.4219179,409.5616609,388.1793658,256.7659993,283.5783026,301.7830549,320.8855024,222.1385067,261.4669094,275.7917466,292.0969514,221.4613361,254.2147268,271.0065836,296.180227,165.2864096,271.3594599,249.8186112,237.9632092,143.7589751,169.6500479,178.7471583,164.2226767
93,2098,82.68425995,77.19283828,78.24395542,129.094754,391.6114667,380.0922491,407.5454416,417.8998937,274.5520361,291.4750634,298.1231928,332.4202947,248.4147757,266.8717157,280.17078,307.6563817,254.3517514,255.0586757,269.1523886,319.7681179,182.5590631,268.1815542,251.3225972,286.039495,157.2943745,174.1590485,180.4232084,165.9500121
94,2099,70.97663819,75.25067318,79.55487635,137.3571052,383.9763502,374.5718594,410.9205564,401.8606445,275.8340855,287.0489284,307.0429316,331.5074429,254.0919579,254.4953169,286.224836,340.6013505,247.969741,250.4762098,281.4439759,322.6057125,175.8810383,261.9444617,257.6747779,245.6018835,160.3702769,172.4773225,186.9241396,176.7464928
