,year,CLASS-CTEM_GFDL-ESM2M_S2,CLASS-CTEM_HadGEM2-ES_S2,CLASS-CTEM_IPsL-CM5A-LR_S2,CLASS-CTEM_MIROC5_S2,ELM_GFDL-ESM2M_S2,ELM_HadGEM2-ES_S2,ELM_IPsL-CM5A-LR_S2,ELM_MIROC5_S2,JULES-ES-cs_GFDL-ESM2M_S2,JULES-ES-cs_HadGEM2-ES_S2,JULES-ES-cs_IPsL-CM5A-LR_S2,JULES-ES-cs_MIROC5_S2,JULES-ES-npp_GFDL-ESM2M_S2,JULES-ES-npp_HadGEM2-ES_S2,JULES-ES-npp_IPsL-CM5A-LR_S2,JULES-ES-npp_MIROC5_S2,JULES-ES-resps_GFDL-ESM2M_S2,JULES-ES-resps_HadGEM2-ES_S2,JULES-ES-resps_IPsL-CM5A-LR_S2,JULES-ES-resps_MIROC5_S2,LPJ_GFDL-ESM2M_S2,LPJ_HadGEM2-ES_S2,LPJ_IPsL-CM5A-LR_S2,LPJ_MIROC5_S2,VISIT_GFDL-ESM2M_S2,VISIT_HadGEM2-ES_S2,VISIT_IPsL-CM5A-LR_S2,VISIT_MIROC5_S2
75,2080,30.60788499,23.1520914,25.6080506,25.15282637,66.1123194,54.94039962,68.15674605,59.79970411,46.31546144,59.33765612,46.29997106,50.01879978,45.99625278,44.25780375,36.4979286,40.84498018,48.56920843,48.09600923,38.60317951,43.90860177,28.21696339,32.61580934,33.36185725,32.47813702,67.30285886,77.24754618,94.94089263,85.1474965
76,2081,30.72894015,27.1147269,25.73364217,28.03651445,71.04965411,54.2583121,66.05312258,58.51625031,49.5014131,59.04707003,49.92114319,49.48620911,48.35077294,44.9391124,41.22560847,40.81250997,50.27705436,48.45291027,44.4360653,42.81712678,29.46886799,35.4916361,34.03734145,32.78297909,69.03945525,77.43128508,93.58901061,83.49653745
77,2082,30.19989996,25.51925508,23.81532165,30.04331844,60.80780302,55.43977173,68.48844593,61.02147361,47.92733986,56.8099101,47.1505855,54.94322885,44.917924,42.272588,36.55507667,45.28709872,46.88556845,45.74116351,39.26039136,48.15946655,28.82279681,35.82140799,29.36634124,34.337169,63.85094633,77.81589656,98.51630058,87.63656897
78,2083,30.03222974,21.90600717,25.2396195,31.38435086,62.55379222,57.94871713,63.99256625,57.74040838,45.39820612,57.27719425,48.32260557,56.26641116,41.82864382,41.7647514,38.26994227,47.6953855,43.76885145,45.03674418,41.03755069,51.87826136,28.55856161,31.30500605,32.15280059,35.86168131,68.33299014,73.95647556,99.79548467,85.91173903
79,2084,30.69931847,26.93596763,30.12599295,28.86530684,66.9700934,53.52876059,69.71002449,60.53010099,46.22938834,55.00356184,54.04847017,51.75165117,44.95748462,41.972068,45.15235957,42.53769168,46.53656524,45.80808086,51.70068592,45.31216709,29.08073654,33.14727827,36.63286042,34.5832028,70.76909777,78.2824473,102.0909837,85.19134185
80,2085,33.40520166,26.57605042,28.22868502,28.35386695,70.28777083,53.28251207,72.27575268,61.26586083,47.61421488,58.54110309,53.44039768,50.21271519,45.00688786,44.44678206,44.68027053,39.92859474,48.73865557,48.00823876,48.40314619,42.2573998,31.90538561,34.81692299,35.93939227,32.70433703,73.05646101,78.10320798,109.1198502,84.70782943
81,2086,33.63011484,25.67092102,27.03901846,29.1744164,70.43258301,54.38963749,69.42031824,61.04385156,51.11649327,61.44768016,50.83234578,51.27402613,51.00783649,46.63522842,40.99062451,42.63748507,54.30134485,49.79138602,43.85953209,46.15767291,30.17044849,35.04336923,33.9106143,34.01501132,72.08364888,79.06960865,100.9469064,85.71932719
82,2087,34.17992713,26.79043275,27.45094741,28.53112973,67.26124354,55.7128222,66.32054387,62.63695219,50.5091796,62.86406183,51.4138019,55.9645749,49.78151361,46.13308538,39.78017188,46.28516393,52.8219074,50.37829687,43.81202781,49.88763308,30.37050712,36.56624163,33.71087581,33.31318084,69.77888714,80.27687287,102.9410571,87.27488192
83,2088,33.26246433,26.94011151,27.42655433,30.72925711,61.95778908,54.64562461,68.7795618,63.2106169,50.86126537,63.76623824,51.00655095,56.80380676,51.87022738,46.57528114,40.52921736,48.03080435,56.04789075,50.87905494,43.72274311,52.34989248,31.15565378,36.02659402,32.32706858,33.60308551,74.6688939,80.42272415,102.9101865,88.57434416
84,2089,34.52161099,25.12038458,27.14774387,31.32775472,70.20053654,57.02760253,66.56071348,61.45551533,55.20783027,63.19190516,51.40423614,55.64296885,55.01505287,45.81468702,40.34283319,44.78280216,59.4640128,48.84381768,42.78252628,49.3568026,31.99620215,36.06245792,35.37635523,34.78179748,76.74130435,82.18676626,106.3728262,86.75015073
85,2090,34.27557592,24.26303491,27.41378325,29.16837342,70.84429081,52.67878048,70.47358125,68.91001789,52.95075049,60.02269593,52.83960796,57.57300199,55.05180317,42.91862037,42.81486126,48.88540624,58.18170009,45.89901746,46.61274795,54.17928867,32.70027992,33.58309382,34.77106272,32.21520721,77.50300236,73.56129347,106.6801341,85.95514891
86,2091,35.28555553,27.30533732,26.62615304,26.23483324,76.87002272,55.13265781,67.08283474,59.98757048,54.63035937,65.56549873,53.43596769,60.11081707,54.4755057,46.93817332,41.99077112,51.21224755,57.18947133,51.32365827,46.61165155,54.69823252,33.78600768,38.4947684,36.26956256,34.51828052,76.63298537,86.1577222,102.7489104,86.78530487
87,2092,33.50095467,25.01801065,29.74418032,32.75781261,67.70058375,56.68402389,73.56717364,64.51179297,51.69447798,62.52606032,56.70456494,60.20806049,47.81872254,45.04504762,44.54381624,49.92972962,50.14918311,48.85657416,49.04022938,54.22270338,30.14409116,36.61491597,36.97523302,37.69805759,75.72394138,80.51559507,112.0520099,92.24049276
88,2093,33.42191697,28.6857358,26.50556132,31.02627574,72.89998702,53.59285976,65.73964612,64.50968893,50.95196239,64.26844741,47.425018,57.28456631,47.16257752,47.45767229,37.85860028,46.03323484,51.27169523,51.58879199,42.10628608,48.47979342,32.49583538,38.11973783,31.64650545,38.10644377,76.18632768,82.5167042,112.924222,89.88884596
89,2094,31.21005855,25.56992336,24.39515342,30.50484678,68.53457472,55.09883839,73.60270814,61.32917808,48.6686965,63.8714297,52.2942097,54.65587306,46.76629017,46.11215727,42.00193918,44.32325865,49.42683416,50.25193253,45.55868426,47.20686627,31.67859436,36.8023425,32.47979364,34.61443868,75.24796279,82.88588407,108.3363639,87.7588216
90,2095,30.90444133,27.83245191,27.59506301,30.41475915,70.44005981,57.79583158,67.31714249,63.87434752,49.83983746,64.88022818,53.60531523,56.41685461,46.88577687,47.27305411,41.3874452,46.68600578,50.10929779,50.43120392,45.39888817,51.60367426,31.48002877,38.52252153,36.1113859,35.19057397,74.43354715,84.78040593,107.4937446,91.8929675
91,2096,33.60220726,22.66917713,28.59423699,33.62122484,66.88938949,54.23979498,65.42367035,61.71736126,51.27589335,65.85661996,58.13955847,57.62275823,49.3412793,45.12328474,44.43565916,47.50447329,52.98323026,49.16248166,50.66872148,52.5627567,33.7646618,37.12802544,40.92090351,38.23728786,78.04797694,82.30799907,111.2182226,90.73210135
92,2097,31.64080026,25.51840876,31.29398288,34.59063759,67.23511389,57.13524832,72.29937355,64.07563835,49.58513395,66.4955685,60.97810264,61.6718167,48.38728038,48.78240716,48.23153916,51.94433353,51.20296347,53.14167559,53.33332332,57.74070239,31.16676123,40.16434622,41.61893722,36.58115356,74.51568024,84.86400647,118.1421059,92.97915155
93,2098,33.40710197,28.12273271,28.2310226,33.92971321,73.94821503,52.61350039,70.1629034,65.9325644,50.8843537,68.07237935,60.58329848,66.47957631,49.72725704,50.68293646,47.57089868,52.8113546,53.01303833,54.26450764,52.77610156,57.37723089,33.30273542,40.41210834,38.40176133,41.38742914,78.17137173,83.9822897,119.5122564,96.52411592
94,2099,33.95432046,28.47675438,28.43716218,33.04763876,70.6173283,54.42845983,69.73971279,72.24063651,50.25792668,70.0955216,61.89955809,60.62089482,47.94834865,52.90454652,48.96702836,47.59178063,52.70556414,57.48481942,54.94543917,53.11008574,32.41678195,41.86842344,39.59165135,38.11263911,78.39362103,86.95919132,113.8262258,96.76082832
