dataset,ecosystem,contribucion_xenobioticos_pct
Gulf of Maine 2022,Coastal,2.69951424685968
Gulf of Maine 2022,Coastal,7.11883776435765
Gulf of Maine 2022,Coastal,3.33730083932721
Gulf of Maine 2022,Coastal,6.91845726023063
Gulf of Maine 2022,Coastal,1.45044567174589
Gulf of Maine 2022,Coastal,2.53223149850283
Gulf of Maine 2022,Coastal,3.07874895973239
Gulf of Maine 2022,Coastal,5.11906276922952
Gulf of Maine 2022,Coastal,5.19583571536274
Gulf of Maine 2022,Coastal,3.65319434627825
Gulf of Maine 2022,Coastal,2.86264994054874
Gulf of Maine 2022,Coastal,1.1177018051192
Gulf of Maine 2022,Coastal,7.58748398377825
Gulf of Maine 2022,Coastal,3.26083061503294
Gulf of Maine 2022,Coastal,1.42741162424997
Gulf of Maine 2022,Coastal,3.85916481865683
Gulf of Maine 2022,Coastal,2.59109279631564
Gulf of Maine 2022,Coastal,1.48518042213298
Gulf of Maine 2022,Coastal,3.90372539973281
Gulf of Maine 2022,Coastal,2.50158720409492
Gulf of Maine 2022,Coastal,8.28577333811229
Gulf of Maine 2022,Coastal,4.62699387398793
Gulf of Maine 2022,Coastal,2.8165323933981
Gulf of Maine 2022,Coastal,1.16354817962903
Gulf of Maine 2022,Coastal,6.92538519414881
Gulf of Maine 2022,Coastal,3.48647014430166
Gulf of Maine 2022,Coastal,2.587523227792
Gulf of Maine 2022,Coastal,1.6986238532622
Gulf of Maine 2022,Coastal,2.43345419447274
Gulf of Maine 2022,Coastal,1.81558586055606
Gulf of Maine 2022,Coastal,1.90174550476021
Gulf of Maine 2022,Coastal,10.1703727755325
Gulf of Maine 2022,Coastal,2.64168183979968
Gulf of Maine 2022,Coastal,3.80767976947185
Gulf of Maine 2022,Coastal,2.84777604506621
Gulf of Maine 2022,Coastal,6.71080563555127
Gulf of Maine 2022,Coastal,3.2808225574518
Gulf of Maine 2022,Coastal,2.7750684823267
Gulf of Maine 2022,Coastal,5.36417950325763
Gulf of Maine 2022,Coastal,5.22743036437046
Gulf of Maine 2022,Coastal,3.04376532032527
Gulf of Maine 2022,Coastal,3.41932918400796
Gulf of Maine 2022,Coastal,4.29833400332334
Gulf of Maine 2022,Coastal,2.85846514569928
Gulf of Maine 2022,Coastal,6.61599833871901
Gulf of Maine 2022,Coastal,1.94055364400135
Gulf of Maine 2022,Coastal,1.8511010892244
Gulf of Maine 2022,Coastal,11.1270770326755
Gulf of Maine 2022,Coastal,0.750433372672206
Gulf of Maine 2022,Coastal,2.279104268164
Gulf of Maine 2022,Coastal,1.17271116177942
Gulf of Maine 2022,Coastal,5.19344847654894
Gulf of Maine 2022,Coastal,1.76089051634744
Gulf of Maine 2022,Coastal,1.63082877276438
Gulf of Maine 2022,Coastal,0.866147234262982
Gulf of Maine 2022,Coastal,9.06228825428257
Gulf of Maine 2022,Coastal,2.25863990418592
Gulf of Maine 2022,Coastal,0.724026293315548
Gulf of Maine 2022,Coastal,2.67540845312575
Gulf of Maine 2022,Coastal,3.59931031046026
Gulf of Maine 2022,Coastal,3.3873370404838
Gulf of Maine 2022,Coastal,1.55380545527812
Gulf of Maine 2022,Coastal,3.47746470246187
Gulf of Maine 2022,Coastal,4.77681999252323
Gulf of Maine 2022,Coastal,2.81286603035163
Gulf of Maine 2022,Coastal,3.85524123805121
Gulf of Maine 2022,Coastal,3.2047427322135
Gulf of Maine 2022,Coastal,1.74759589837187
Gulf of Maine 2022,Coastal,1.40593230936036
Gulf of Maine 2022,Coastal,2.3492229245068
Gulf of Maine 2022,Coastal,1.95759583657992
Gulf of Maine 2022,Coastal,2.4346563617204
Gulf of Maine 2022,Coastal,0.989879212755834
Gulf of Maine 2022,Coastal,3.71691728178174
Gulf of Maine 2022,Coastal,1.27256732730106
Gulf of Maine 2022,Coastal,6.8279609206358
Gulf of Maine 2022,Coastal,5.31025683015318
Gulf of Maine 2022,Coastal,1.31134079948296
Gulf of Maine 2022,Coastal,2.88796303230625
Gulf of Maine 2022,Coastal,7.39804951954411
Gulf of Maine 2022,Coastal,3.24092750008855
Gulf of Maine 2022,Coastal,0.863539792627443
Gulf of Maine 2022,Coastal,2.6468478756256
Gulf of Maine 2022,Coastal,0.890774197320205
Gulf of Maine 2022,Coastal,5.50862082799279
Gulf of Maine 2022,Coastal,1.49093648755939
Gulf of Maine 2022,Coastal,4.08380266299177
Gulf of Maine 2022,Coastal,1.8880842637368
Gulf of Maine 2022,Coastal,4.27211864226176
Gulf of Maine 2022,Coastal,1.77321055454663
Gulf of Maine 2022,Coastal,1.66614713739624
Gulf of Maine 2022,Coastal,9.32327764090755
Gulf of Maine 2022,Coastal,9.4177650816494
Gulf of Maine 2022,Coastal,5.19557392606365
Gulf of Maine 2022,Coastal,5.2582448719405
Gulf of Maine 2022,Coastal,1.83143240284916
Gulf of Maine 2022,Coastal,5.50030592927516
Gulf of Maine 2022,Coastal,3.32817269578153
Gulf of Maine 2022,Coastal,2.22335253011196
Gulf of Maine 2022,Coastal,0.431340976005379
Gulf of Maine 2022,Coastal,2.6330863199597
Gulf of Maine 2022,Coastal,3.02955154144755
Gulf of Maine 2022,Coastal,2.8213449178539
Gulf of Maine 2022,Coastal,3.24804141731566
Gulf of Maine 2022,Coastal,1.17000338649499
Gulf of Maine 2022,Coastal,3.09960768650698
Gulf of Maine 2022,Coastal,3.81055451195817
Gulf of Maine 2022,Coastal,1.09444968775045
Gulf of Maine 2022,Coastal,0.867041372597677
Gulf of Maine 2022,Coastal,1.23102465633085
Gulf of Maine 2022,Coastal,3.02122894685987
Gulf of Maine 2022,Coastal,1.50801658609265
Gulf of Maine 2022,Coastal,1.38742802963386
Gulf of Maine 2022,Coastal,3.70643532425628
Gulf of Maine 2022,Coastal,3.81246573718531
Gulf of Maine 2022,Coastal,4.77426392157579
Gulf of Maine 2022,Coastal,5.05136194716501
Gulf of Maine 2022,Coastal,6.48163577435541
Gulf of Maine 2022,Coastal,4.83812372083988
Gulf of Maine 2022,Coastal,3.9720758477082
Gulf of Maine 2022,Coastal,3.69633343802825
Gulf of Maine 2022,Coastal,3.21163802188885
Gulf of Maine 2022,Coastal,4.98983872395804
Gulf of Maine 2022,Coastal,1.57092638192552
Gulf of Maine 2022,Coastal,1.80478129659402
Gulf of Maine 2022,Coastal,6.48802663678017
Gulf of Maine 2022,Coastal,12.8306896208389
Gulf of Maine 2022,Coastal,4.93415749975461
Gulf of Maine 2022,Coastal,2.22632444321173
Gulf of Maine 2022,Coastal,1.61635709883151
Gulf of Maine 2022,Coastal,1.28285282778231
Gulf of Maine 2022,Coastal,1.51964205179636
Gulf of Maine 2022,Coastal,4.88667863794432
Gulf of Maine 2022,Coastal,6.19468656871556
Gulf of Maine 2022,Coastal,2.9712694844627
Gulf of Maine 2022,Coastal,1.95729212652479
Gulf of Maine 2022,Coastal,1.33334059747303
Gulf of Maine 2022,Coastal,2.00232295255702
Gulf of Maine 2022,Coastal,2.96066003235576
Gulf of Maine 2022,Coastal,0.947087336412389
Gulf of Maine 2022,Coastal,4.38723377278596
Gulf of Maine 2022,Coastal,4.72323741865004
Gulf of Maine 2022,Coastal,1.26581501087328
Gulf of Maine 2022,Coastal,2.76984802235111
Gulf of Maine 2022,Coastal,5.13330408293854
Gulf of Maine 2022,Coastal,0.844148570046102
Gulf of Maine 2022,Coastal,2.39619434281498
Gulf of Maine 2022,Coastal,3.96406260497254
Gulf of Maine 2022,Coastal,4.78356974128496
Gulf of Maine 2022,Coastal,3.4706783754537
Gulf of Maine 2022,Coastal,2.17809863009022
Gulf of Maine 2022,Coastal,2.72674443532161
Gulf of Maine 2022,Coastal,2.17534129680913
Gulf of Maine 2022,Coastal,11.9071921010507
Gulf of Maine 2022,Coastal,6.02746011757911
Gulf of Maine 2022,Coastal,3.66778954545408
Gulf of Maine 2022,Coastal,2.64112775824929
Gulf of Maine 2022,Coastal,3.40298104022546
Gulf of Maine 2022,Coastal,1.28233726551882
Baltic Sea 2021,Coastal,4.08179259789769
Baltic Sea 2021,Coastal,1.70700037716565
Baltic Sea 2021,Coastal,2.03017708843928
Baltic Sea 2021,Coastal,2.3443035636382
Baltic Sea 2021,Coastal,2.36808891594408
Baltic Sea 2021,Coastal,1.790138950058
Baltic Sea 2021,Coastal,1.88060509998986
Baltic Sea 2021,Coastal,1.04201301370058
Baltic Sea 2021,Coastal,1.17167247077418
Baltic Sea 2021,Coastal,2.09567962180891
Baltic Sea 2021,Coastal,5.77370146798665
Baltic Sea 2021,Coastal,4.59976438030758
Baltic Sea 2021,Coastal,3.79117319547502
Baltic Sea 2021,Coastal,1.40078288974698
Baltic Sea 2021,Coastal,2.32958429581793
Baltic Sea 2021,Coastal,1.91133928076041
Baltic Sea 2021,Coastal,2.75500030555195
Baltic Sea 2021,Coastal,1.37366520125448
Baltic Sea 2021,Coastal,2.3085941460851
Baltic Sea 2021,Coastal,1.62883745763929
Baltic Sea 2021,Coastal,1.97779043444137
Baltic Sea 2021,Coastal,2.12459419919546
Baltic Sea 2021,Coastal,1.49704524742323
Baltic Sea 2021,Coastal,4.08761466713891
Baltic Sea 2021,Coastal,1.33084410959026
Baltic Sea 2021,Coastal,1.4182221517101
Baltic Sea 2021,Coastal,2.0353161994903
Baltic Sea 2021,Coastal,3.71066236794446
Baltic Sea 2021,Coastal,2.63722162949526
Baltic Sea 2021,Coastal,2.62849905471859
Baltic Sea 2021,Coastal,4.96459164164775
Baltic Sea 2021,Coastal,2.37131919933992
Baltic Sea 2021,Coastal,3.55776952609804
Baltic Sea 2021,Coastal,1.93994738760451
Baltic Sea 2021,Coastal,4.23956025423919
Baltic Sea 2021,Coastal,1.6308460133093
Baltic Sea 2021,Coastal,2.90202002337405
Baltic Sea 2021,Coastal,4.70818619852836
Baltic Sea 2021,Coastal,3.88400212841893
Baltic Sea 2021,Coastal,2.43990387185362
Baltic Sea 2021,Coastal,3.00308217419226
Baltic Sea 2021,Coastal,1.83689005967483
Baltic Sea 2021,Coastal,1.74081952890332
Baltic Sea 2021,Coastal,2.4081855287982
Baltic Sea 2021,Coastal,1.02594816327792
Baltic Sea 2021,Coastal,2.52938872925592
Baltic Sea 2021,Coastal,1.93883367708013
Baltic Sea 2021,Coastal,4.23020899134352
Baltic Sea 2021,Coastal,1.50966459817506
Baltic Sea 2021,Coastal,1.93002438162395
Baltic Sea 2021,Coastal,2.1075806704947
Baltic Sea 2021,Coastal,1.45853163524385
Baltic Sea 2021,Coastal,1.83051313240877
Baltic Sea 2021,Coastal,2.92764443790439
Baltic Sea 2021,Coastal,2.16058261616323
Baltic Sea 2021,Coastal,2.3920013145536
Baltic Sea 2021,Coastal,2.11256554672133
Baltic Sea 2021,Coastal,2.0866353546156
Baltic Sea 2021,Coastal,3.57231074238884
Baltic Sea 2021,Coastal,1.02804437753399
Baltic Sea 2021,Coastal,3.5987384110593
Baltic Sea 2021,Coastal,0.993897694565907
Baltic Sea 2021,Coastal,2.54780586308202
Baltic Sea 2021,Coastal,1.26721278217957
Baltic Sea 2021,Coastal,2.71681816880767
Baltic Sea 2021,Coastal,2.83892927957846
Baltic Sea 2021,Coastal,2.18091234596272
Baltic Sea 2021,Coastal,1.98547188957155
Baltic Sea 2021,Coastal,2.55798985200257
Baltic Sea 2021,Coastal,4.38768910188191
Hawaii 2019,Coral Reef,2.47420612013991
Hawaii 2019,Coral Reef,9.60064239872098
Hawaii 2019,Coral Reef,1.81567327004536
Hawaii 2019,Coral Reef,3.21687762902139
Hawaii 2019,Coral Reef,1.12698478077695
Hawaii 2019,Coral Reef,5.85680086446566
Hawaii 2019,Coral Reef,0.889473812113949
Hawaii 2019,Coral Reef,0.667787195729975
Hawaii 2019,Coral Reef,1.81061872972716
Hawaii 2019,Coral Reef,0.542950204298026
Hawaii 2019,Coral Reef,1.32126695695315
Hawaii 2019,Coral Reef,1.9143033221206
Hawaii 2019,Coral Reef,2.55222344927379
Hawaii 2019,Coral Reef,1.53503399350594
Hawaii 2019,Coral Reef,1.04169416329748
Hawaii 2019,Coral Reef,1.96420410340671
Hawaii 2019,Coral Reef,5.46308949717489
Hawaii 2019,Coral Reef,1.14703118179888
Hawaii 2019,Coral Reef,1.64808339134316
Hawaii 2019,Coral Reef,1.44003108748401
Hawaii 2019,Coral Reef,3.34836813689415
Hawaii 2019,Coral Reef,2.59218400882154
Hawaii 2019,Coral Reef,1.23663277921243
Hawaii 2019,Coral Reef,1.63356008197816
Hawaii 2019,Coral Reef,3.47447666761733
Hawaii 2019,Coral Reef,1.43141821314936
Hawaii 2019,Coral Reef,1.19422932404499
Hawaii 2019,Coral Reef,1.60140364214562
Hawaii 2019,Coral Reef,1.18731757285757
Hawaii 2019,Coral Reef,0.709748960941877
Hawaii 2019,Coral Reef,1.26726411008716
Hawaii 2019,Coral Reef,1.2195851042898
Hawaii 2019,Coral Reef,1.2497617372227
Hawaii 2019,Coral Reef,1.15365205818845
Hawaii 2019,Coral Reef,1.20002722877411
Hawaii 2019,Coral Reef,0.765166979715678
Hawaii 2019,Coral Reef,3.1209540984457
Hawaii 2019,Coral Reef,0.777834164011613
Hawaii 2019,Coral Reef,0.529968633625192
Hawaii 2019,Coral Reef,3.04781856731548
Hawaii 2019,Coral Reef,2.17818719072432
Hawaii 2019,Coral Reef,0.36775007076147
Hawaii 2019,Coral Reef,0.768575297622122
Hawaii 2019,Coral Reef,0.564864660908665
Hawaii 2019,Coral Reef,3.89112557742478
Hawaii 2019,Coral Reef,1.53043747315526
Hawaii 2019,Coral Reef,2.95630751809253
Hawaii 2019,Coral Reef,0.989230109612772
Hawaii 2019,Coral Reef,1.24988296246119
Hawaii 2019,Coral Reef,1.06365253469084
Hawaii 2019,Coral Reef,2.38343231406126
Hawaii 2019,Coral Reef,4.30035392986703
Hawaii 2019,Coral Reef,0.567817523975844
Hawaii 2019,Coral Reef,1.34050911127386
Hawaii 2019,Coral Reef,1.24941254125344
Hawaii 2019,Coral Reef,0.979594826482465
Hawaii 2019,Coral Reef,1.34121478528489
Hawaii 2019,Coral Reef,1.0673773273068
Hawaii 2019,Coral Reef,2.89215194841559
Moorea 2017,Coral Reef,1.04764480235005
Moorea 2017,Coral Reef,0.8169254434557
Moorea 2017,Coral Reef,1.09034922963737
Moorea 2017,Coral Reef,1.35264068323309
Moorea 2017,Coral Reef,1.53323346644952
Moorea 2017,Coral Reef,1.19633716846223
Moorea 2017,Coral Reef,0.9879943215479
Moorea 2017,Coral Reef,2.41868852904556
Moorea 2017,Coral Reef,0.732046536966808
Moorea 2017,Coral Reef,0.899984997392343
Moorea 2017,Coral Reef,1.44197322166465
Moorea 2017,Coral Reef,0.617821355167489
Moorea 2017,Coral Reef,0.870596304085672
Moorea 2017,Coral Reef,1.68552892282086
Moorea 2017,Coral Reef,1.35797714993568
Moorea 2017,Coral Reef,1.01051790208467
Moorea 2017,Coral Reef,1.87701412472582
Moorea 2017,Coral Reef,1.10500362867811
Moorea 2017,Coral Reef,0.958684708148023
Moorea 2017,Coral Reef,0.432292221462482
Moorea 2017,Coral Reef,0.515211722992984
Moorea 2017,Coral Reef,1.82623220760443
Moorea 2017,Coral Reef,1.25452625346898
Moorea 2017,Coral Reef,2.31673138651428
Moorea 2017,Coral Reef,1.28256014010518
Moorea 2017,Coral Reef,0.945438518000164
Moorea 2017,Coral Reef,1.09218696709353
Moorea 2017,Coral Reef,1.22787643647157
Moorea 2017,Coral Reef,0.922869513457142
Moorea 2017,Coral Reef,0.785114299195421
Moorea 2017,Coral Reef,1.1876797084248
Moorea 2017,Coral Reef,1.44075988813018
Moorea 2017,Coral Reef,1.083570372879
Moorea 2017,Coral Reef,1.60339102846947
Moorea 2017,Coral Reef,1.11047444296956
Moorea 2017,Coral Reef,0.81442601048149
Moorea 2017,Coral Reef,0.867525516500221
Moorea 2017,Coral Reef,0.561172255835422
Moorea 2017,Coral Reef,1.10518185479453
Moorea 2017,Coral Reef,1.40569045202952
Moorea 2022,Coral Reef,3.97187882974589
Moorea 2022,Coral Reef,3.38783324665979
Moorea 2022,Coral Reef,3.47917457242702
Moorea 2022,Coral Reef,2.68743532472871
Moorea 2022,Coral Reef,7.52515957858132
Moorea 2022,Coral Reef,4.62144267401976
Moorea 2022,Coral Reef,4.52116090799572
Moorea 2022,Coral Reef,6.10824363829361
Moorea 2022,Coral Reef,3.91000276647782
Moorea 2022,Coral Reef,3.71907747238431
Moorea 2022,Coral Reef,4.92261248677741
Moorea 2022,Coral Reef,3.80556341788303
Moorea 2022,Coral Reef,3.32276198517208
Moorea 2022,Coral Reef,2.60410016781925
Moorea 2022,Coral Reef,2.30121332732567
Moorea 2022,Coral Reef,4.4897287129318
Moorea 2022,Coral Reef,3.21260983574689
Moorea 2022,Coral Reef,5.22619353320387
Moorea 2022,Coral Reef,3.28586355427881
Moorea 2022,Coral Reef,4.39902072406681
Moorea 2022,Coral Reef,4.42076313345473
Moorea 2022,Coral Reef,3.38382507465029
Moorea 2022,Coral Reef,2.76253963781417
Moorea 2022,Coral Reef,4.17492531112824
Moorea 2022,Coral Reef,3.83416397993869
Moorea 2022,Coral Reef,3.59903797173217
Moorea 2022,Coral Reef,4.78157353558962
Moorea 2022,Coral Reef,3.29975914866928
Moorea 2022,Coral Reef,4.68630884374073
Moorea 2022,Coral Reef,4.60048941025963
Moorea 2022,Coral Reef,2.89157065651382
Moorea 2022,Coral Reef,3.2203702510018
Moorea 2022,Coral Reef,5.70032486303953
Moorea 2022,Coral Reef,3.69810800073219
Moorea 2022,Coral Reef,3.04054676492472
Moorea 2022,Coral Reef,4.48591335302817
Moorea 2022,Coral Reef,3.45645351426834
Moorea 2022,Coral Reef,5.01905898700253
Moorea 2022,Coral Reef,4.05973235703264
Moorea 2022,Coral Reef,2.48687271345856
Moorea 2022,Coral Reef,4.52676751613706
Moorea 2022,Coral Reef,4.16235546777807
Moorea 2022,Coral Reef,3.26003996452441
Moorea 2022,Coral Reef,4.92431814746884
Moorea 2022,Coral Reef,3.49719580499935
Moorea 2022,Coral Reef,4.0377782367768
Moorea 2022,Coral Reef,3.47635857200242
Moorea 2022,Coral Reef,6.45327420612994
Moorea 2022,Coral Reef,3.0708468355915
Moorea 2022,Coral Reef,3.44506207124149
Moorea 2022,Coral Reef,6.08433098363479
Moorea 2022,Coral Reef,5.40555171107811
Moorea 2022,Coral Reef,3.68782481578503
Moorea 2022,Coral Reef,3.48839186112322
Moorea 2022,Coral Reef,5.06028923259448
Moorea 2022,Coral Reef,3.31015502198278
Moorea 2022,Coral Reef,2.1822268543612
Moorea 2022,Coral Reef,6.34545915382689
Moorea 2022,Coral Reef,4.38801398595075
Moorea 2022,Coral Reef,4.06748069617427
Moorea 2022,Coral Reef,4.16655058722562
Moorea 2022,Coral Reef,4.40183924899287
Moorea 2022,Coral Reef,2.73722314831581
Moorea 2022,Coral Reef,3.99016854161054
Moorea 2022,Coral Reef,4.97945997061643
Moorea 2022,Coral Reef,2.31687293556513
Moorea 2022,Coral Reef,2.76609189425347
Moorea 2022,Coral Reef,4.41850678594285
Moorea 2022,Coral Reef,4.61877494360352
Moorea 2022,Coral Reef,5.52554516420712
Moorea 2022,Coral Reef,5.39091902892218
Moorea 2022,Coral Reef,3.67497178579374
Moorea 2022,Coral Reef,4.54129450556209
Moorea 2022,Coral Reef,2.63491971589462
Moorea 2022,Coral Reef,4.86477635910077
Moorea 2022,Coral Reef,2.47655861047105
Moorea 2022,Coral Reef,2.89642705957547
Moorea 2022,Coral Reef,2.84913261954069
Moorea 2022,Coral Reef,3.7288640846635
Moorea 2022,Coral Reef,3.02368922588202
Moorea 2022,Coral Reef,2.57404630212135
Moorea 2022,Coral Reef,5.62721784143351
Moorea 2022,Coral Reef,3.51990823267032
Moorea 2022,Coral Reef,5.44263713909572
Moorea 2022,Coral Reef,2.20077638183146
Moorea 2022,Coral Reef,4.62431466066132
Moorea 2022,Coral Reef,2.88112192610827
Moorea 2022,Coral Reef,4.08459088181568
Moorea 2022,Coral Reef,1.80034722931432
Moorea 2022,Coral Reef,3.83491906995866
Moorea 2022,Coral Reef,4.77831638033568
Moorea 2022,Coral Reef,2.42013961379402
Moorea 2022,Coral Reef,5.2231758698838
Moorea 2022,Coral Reef,5.19637138471603
Moorea 2022,Coral Reef,4.19496366703676
Moorea 2022,Coral Reef,2.48391246325915
Moorea 2022,Coral Reef,2.75628127959051
Moorea 2022,Coral Reef,3.46875703046585
Moorea 2022,Coral Reef,2.97897180742782
Moorea 2022,Coral Reef,2.27691302034146
Moorea 2022,Coral Reef,4.47707585593469
Moorea 2022,Coral Reef,3.97317997917327
Moorea 2022,Coral Reef,4.77630997408515
Moorea 2022,Coral Reef,5.72818246214643
Moorea 2022,Coral Reef,4.29399753220896
Moorea 2022,Coral Reef,3.10064512917355
Aruba 2019,Coral Reef,2.01394105670684
Aruba 2019,Coral Reef,2.80748072000304
Aruba 2019,Coral Reef,2.19600299027775
Aruba 2019,Coral Reef,2.19081183945899
Aruba 2019,Coral Reef,1.21239103706921
Aruba 2019,Coral Reef,2.27711255781008
Aruba 2019,Coral Reef,1.91343399575279
Aruba 2019,Coral Reef,2.24512662531798
Aruba 2019,Coral Reef,1.99727286761584
Aruba 2019,Coral Reef,3.10129659743168
Aruba 2019,Coral Reef,2.72516261688413
Aruba 2019,Coral Reef,1.78214004847437
Aruba 2019,Coral Reef,2.52340617947563
Aruba 2019,Coral Reef,1.66874878479782
Aruba 2019,Coral Reef,2.15362970713755
Aruba 2019,Coral Reef,1.6034336038457
Aruba 2019,Coral Reef,3.49283090062441
Aruba 2019,Coral Reef,2.96194724702887
Aruba 2019,Coral Reef,2.55362519076948
Aruba 2019,Coral Reef,2.53488287617146
Aruba 2019,Coral Reef,2.48033462560363
Aruba 2019,Coral Reef,1.50526436981849
Aruba 2019,Coral Reef,1.8602347499639
Aruba 2019,Coral Reef,3.03353801937424
Aruba 2019,Coral Reef,1.95211238672423
Curacao 2018,Coral Reef,5.97744232463778
Curacao 2018,Coral Reef,4.97960515170095
Curacao 2018,Coral Reef,1.62113271561873
Curacao 2018,Coral Reef,3.47002858174638
Curacao 2018,Coral Reef,4.78140669845069
Curacao 2018,Coral Reef,3.99643286337495
Curacao 2018,Coral Reef,3.51220437319606
Curacao 2018,Coral Reef,6.21331690345945
Curacao 2018,Coral Reef,3.45684185166486
Curacao 2018,Coral Reef,2.88540581473436
Curacao 2018,Coral Reef,7.59690014195359
Curacao 2018,Coral Reef,3.83292530756037
Curacao 2018,Coral Reef,7.04439861957803
Curacao 2018,Coral Reef,3.76465817047307
Curacao 2018,Coral Reef,3.15793958819625
Curacao 2018,Coral Reef,8.28651752168108
Curacao 2018,Coral Reef,4.16620483744259
Curacao 2018,Coral Reef,4.41001159375613
Curacao 2018,Coral Reef,5.90653718846358
Curacao 2018,Coral Reef,4.48748989318982
Curacao 2018,Coral Reef,5.11988978983261
Curacao 2018,Coral Reef,5.1780147330615
Curacao 2018,Coral Reef,4.5524366625955
Curacao 2018,Coral Reef,3.34086901630208
Curacao 2018,Coral Reef,4.58870180724003
Curacao 2018,Coral Reef,8.25431090253103
Curacao 2018,Coral Reef,4.58332171639443
Curacao 2018,Coral Reef,6.19947173889593
Curacao 2018,Coral Reef,7.75321603836323
Curacao 2018,Coral Reef,10.5930187534975
Curacao 2018,Coral Reef,2.52107576333659
Curacao 2018,Coral Reef,9.91739679387291
Curacao 2018,Coral Reef,9.39059235411639
Curacao 2018,Coral Reef,5.00580802425678
Curacao 2018,Coral Reef,3.88506247039458
Curacao 2018,Coral Reef,4.741882410739
Curacao 2018,Coral Reef,5.3595522143392
Curacao 2018,Coral Reef,7.03808862748796
Curacao 2018,Coral Reef,3.80840463009885
Curacao 2018,Coral Reef,3.15989481556153
Curacao 2018,Coral Reef,3.15546436725975
Curacao 2018,Coral Reef,4.51908404583677
Curacao 2018,Coral Reef,4.23928747819312
Curacao 2018,Coral Reef,5.13941089360108
Curacao 2018,Coral Reef,4.20099564471661
Curacao 2018,Coral Reef,5.07957888543157
Curacao 2018,Coral Reef,11.5532574567998
Curacao 2018,Coral Reef,4.76746567186737
Curacao 2018,Coral Reef,4.29866533337185
Curacao 2018,Coral Reef,4.69248231068716
Curacao 2021/22,Coral Reef,4.59936071105602
Curacao 2021/22,Coral Reef,2.51623773258538
Curacao 2021/22,Coral Reef,2.30154541230801
Curacao 2021/22,Coral Reef,2.53332099713559
Curacao 2021/22,Coral Reef,6.39557520279201
Curacao 2021/22,Coral Reef,4.38922647277684
Curacao 2021/22,Coral Reef,2.14361681518905
Curacao 2021/22,Coral Reef,2.30304915515232
Curacao 2021/22,Coral Reef,2.92589422301595
Curacao 2021/22,Coral Reef,2.59644171564736
Curacao 2021/22,Coral Reef,2.34751610614403
Curacao 2021/22,Coral Reef,5.12731532488316
Curacao 2021/22,Coral Reef,2.92634887984297
Curacao 2021/22,Coral Reef,2.35564632992258
Curacao 2021/22,Coral Reef,2.25792597537232
Curacao 2021/22,Coral Reef,2.33462358609502
Curacao 2021/22,Coral Reef,2.16840721431114
Curacao 2021/22,Coral Reef,2.33829830484722
Curacao 2021/22,Coral Reef,3.38489111499151
Curacao 2021/22,Coral Reef,2.84724367880967
Puerto Rico 2022,Coral Reef,6.08466127894695
Puerto Rico 2022,Coral Reef,8.57691431975267
Puerto Rico 2022,Coral Reef,5.08818927261418
Puerto Rico 2022,Coral Reef,6.59586567869976
Puerto Rico 2022,Coral Reef,6.36565033715812
Puerto Rico 2022,Coral Reef,2.10457763510833
Puerto Rico 2022,Coral Reef,6.15340060609847
Puerto Rico 2022,Coral Reef,2.82741006061645
Puerto Rico 2022,Coral Reef,3.10381257565555
Puerto Rico 2022,Coral Reef,7.06136824811486
Puerto Rico 2022,Coral Reef,6.30394539160589
Puerto Rico 2022,Coral Reef,5.83362516831426
Puerto Rico 2022,Coral Reef,5.00505895243931
Puerto Rico 2022,Coral Reef,3.51687239070922
Puerto Rico 2022,Coral Reef,1.68449979685318
Puerto Rico 2022,Coral Reef,7.01468196686589
Puerto Rico 2022,Coral Reef,3.79788181089422
Puerto Rico 2022,Coral Reef,6.93918499239055
Puerto Rico 2022,Coral Reef,7.06814114156569
Puerto Rico 2022,Coral Reef,6.48978650812977
Puerto Rico 2022,Coral Reef,4.07529845657355
Puerto Rico 2022,Coral Reef,5.26208770463377
Puerto Rico 2022,Coral Reef,4.07759264422469
Puerto Rico 2022,Coral Reef,5.85180718256132
Puerto Rico 2022,Coral Reef,5.72284488099351
Puerto Rico 2022,Coral Reef,2.93025691055508
Puerto Rico 2022,Coral Reef,1.85671563425439
Puerto Rico 2022,Coral Reef,6.29975982353813
Puerto Rico 2022,Coral Reef,7.7309738490507
Puerto Rico 2022,Coral Reef,2.72548028108696
Puerto Rico 2022,Coral Reef,2.2216329379116
Puerto Rico 2022,Coral Reef,3.92007320648462
Puerto Rico 2022,Coral Reef,2.25833087883157
Puerto Rico 2022,Coral Reef,2.63247327993223
Puerto Rico 2022,Coral Reef,2.59351957491553
Puerto Rico 2022,Coral Reef,8.19604722128528
Puerto Rico 2022,Coral Reef,8.6283296551577
Puerto Rico 2022,Coral Reef,4.12849257209631
Puerto Rico 2022,Coral Reef,5.90290391296949
Puerto Rico 2022,Coral Reef,5.5011831964526
Puerto Rico 2022,Coral Reef,7.03890055354656
Puerto Rico 2022,Coral Reef,2.16206724548461
Puerto Rico 2022,Coral Reef,4.29738552717741
Puerto Rico 2022,Coral Reef,4.92633945558172
Puerto Rico 2022,Coral Reef,7.16842588384044
Puerto Rico 2022,Coral Reef,1.68567775753986
Puerto Rico 2022,Coral Reef,2.62919944734746
Puerto Rico 2022,Coral Reef,4.17676773251495
Puerto Rico 2022,Coral Reef,8.46701481387591
Puerto Rico 2022,Coral Reef,6.59283122215518
Puerto Rico 2022,Coral Reef,6.77658409132923
