lon,lat,rmse_aod,diff_lon,diff_lat,rmse_aod_diff_vs_cams,du_lon,du_lat,rmse_duaod,du_diff_lon,du_diff_lat,rmse_duaod_diff_vs_cams
150.4583,-32.12667,0.0277997528803811,150.4583,-32.12667,-0.004324157549137203,106.841197,-6.155239,0.0978129100257985,106.841197,-6.155239,-0.005214974339963291
-68.156,48.64,0.1936731416875962,-68.156,48.64,-0.004566316393472297,-50.6214,66.9958,0.0154486229948555,-50.6214,66.9958,-0.005380152700567598
5.71,43.935,0.0835132095277461,5.71,43.935,-0.004732982660413401,-58.999867,-2.144117,0.0684705224544306,-58.999867,-2.144117,-0.005439851729739098
-110.53914,44.95348,0.0238746366889338,-110.53914,44.95348,-0.004789957415221299,23.55,-19.9,0.0298925801954569,23.55,-19.9,-0.005569890802449403
-0.6092,43.6243,0.0582393698414539,-0.6092,43.6243,-0.004884575088680197,-99.241356,47.128228,0.0182053852904915,-99.241356,47.128228,-0.005589625176976101
-67.045383,17.97045,0.0607596481104591,-67.045383,17.97045,-0.005274849552634395,-16.247361,28.472528,0.09758059335693,-16.247361,28.472528,-0.005596554802210496
121.705,-31.255,0.0236471251888373,121.705,-31.255,-0.005283603911535498,-59.021861,-2.181583,0.0651954243966386,-59.021861,-2.181583,-0.005606979993918002
3.141667,50.611667,0.0955694766243901,3.141667,50.611667,-0.005324061071533007,-111.045013,45.662204,0.015563083276088,-111.045013,45.662204,-0.005622796412912001
-114.58278,32.644138,0.044956029770686,-114.58278,32.644138,-0.005458999227745696,-1.43698,51.14446,0.043640973923778,-1.43698,51.14446,-0.0056387305945702
126.93479,37.56443,0.2076795003980448,126.93479,37.56443,-0.005606606847508688,-81.4362,28.125039,0.0460323504066153,-81.4362,28.125039,-0.005746504461309303
-1.43698,51.14446,0.0757925619931895,-1.43698,51.14446,-0.005684135581655703,12.5083,45.3139,0.0231078861914646,12.5083,45.3139,-0.005759897905802201
20.982636,52.210932,0.0421918304681832,20.982636,52.210932,-0.005686496917314002,-111.476139,56.752306,0.0304213155080374,-111.476139,56.752306,-0.005890514248446999
129.1897,35.5819,0.1257883922029865,129.1897,35.5819,-0.005716029886029705,-70.948344,43.108772,0.0212920184767214,-70.948344,43.108772,-0.005985816113152697
141.70082,-31.0863,0.024028434487919,141.70082,-31.0863,-0.005746772367700898,-76.612052,39.28123,0.0200168141777441,-76.612052,39.28123,-0.006012520546455898
147.9499,-35.7083,0.0314157494915734,147.9499,-35.7083,-0.005783558113123602,20.791667,51.836667,0.0421822917474859,20.791667,51.836667,-0.006015210804033298
-111.045013,45.662204,0.1017672634410523,-111.045013,45.662204,-0.005867073107371196,-119.006019,37.005831,0.0169152459825929,-119.006019,37.005831,-0.006026292990116002
21.156,-28.379,0.0296065604830226,21.156,-28.379,-0.0060119756447416,104.36535,13.225008,0.0640261192523991,104.36535,13.225008,-0.006045474983568999
