reach_id,continente,n_nodos,n_marea,n_probable_marea,n_sin_marea,n_probable_sin_marea,pct_tidal,amplitud_media_m,amplitud_max_m,amplitud_mediana_m,es_tidal
42410800061,Asia Sur/Este,59,0,0,59,0,0.0,,,,no
42410800071,Asia Sur/Este,98,0,0,98,0,0.0,,,,no
42410800081,Asia Sur/Este,62,0,0,62,0,0.0,,,,no
42410800091,Asia Sur/Este,21,0,0,21,0,0.0,,,,no
42410800101,Asia Sur/Este,64,0,0,64,0,0.0,,,,no
42410800111,Asia Sur/Este,47,0,0,47,0,0.0,,,,no
42410800123,Asia Sur/Este,49,0,0,49,0,0.0,,,,no
42410800133,Asia Sur/Este,49,0,0,49,0,0.0,,,,no
42410800143,Asia Sur/Este,49,0,0,49,0,0.0,,,,no
42410800153,Asia Sur/Este,49,0,0,49,0,0.0,,,,no
42410800163,Asia Sur/Este,49,0,0,49,0,0.0,,,,no
42410800171,Asia Sur/Este,5,0,0,5,0,0.0,,,,no
42410800183,Asia Sur/Este,37,0,0,37,0,0.0,,,,no
42410800191,Asia Sur/Este,5,0,0,5,0,0.0,,,,no
42410800203,Asia Sur/Este,68,0,0,68,0,0.0,,,,no
42410800211,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42410800223,Asia Sur/Este,29,0,0,29,0,0.0,,,,no
42410800231,Asia Sur/Este,74,0,0,74,0,0.0,,,,no
42410800241,Asia Sur/Este,54,0,0,54,0,0.0,,,,no
42410800251,Asia Sur/Este,54,0,0,54,0,0.0,,,,no
42410800261,Asia Sur/Este,54,0,0,54,0,0.0,,,,no
42410800271,Asia Sur/Este,100,0,0,100,0,0.0,,,,no
42410800281,Asia Sur/Este,56,0,0,56,0,0.0,,,,no
42410800291,Asia Sur/Este,56,0,0,56,0,0.0,,,,no
42410800301,Asia Sur/Este,69,0,0,69,0,0.0,,,,no
42410800311,Asia Sur/Este,51,0,0,51,0,0.0,,,,no
42410800431,Asia Sur/Este,5,0,0,0,5,0.0,,,,no
42410800441,Asia Sur/Este,44,0,0,0,44,0.0,,,,no
42410800471,Asia Sur/Este,5,0,0,0,5,0.0,,,,no
42410900025,Asia Sur/Este,50,50,0,0,0,100.0,3.3640,3.6695,3.3014,sí
42410900035,Asia Sur/Este,52,52,0,0,0,100.0,3.5147,3.8059,3.6102,sí
42410900045,Asia Sur/Este,52,52,0,0,0,100.0,3.1938,3.5449,3.1922,sí
42410900055,Asia Sur/Este,73,0,52,0,21,71.2,,,,sí
42410900066,Asia Sur/Este,1,1,0,0,0,100.0,4.7008,4.7008,4.7008,sí
42410900085,Asia Sur/Este,43,43,0,0,0,100.0,3.9698,4.7293,3.8491,sí
42410900095,Asia Sur/Este,45,45,0,0,0,100.0,3.0187,3.7183,2.9599,sí
42410900105,Asia Sur/Este,45,45,0,0,0,100.0,3.0848,3.6286,3.1674,sí
42410900115,Asia Sur/Este,80,80,0,0,0,100.0,2.7313,2.9965,2.7117,sí
42410900125,Asia Sur/Este,42,12,0,29,1,28.6,2.7477,3.2850,3.2124,sí
42410900216,Asia Sur/Este,1,0,0,0,1,0.0,,,,no
42410900235,Asia Sur/Este,90,0,0,0,90,0.0,,,,no
42410900245,Asia Sur/Este,40,0,0,0,40,0.0,,,,no
42410900326,Asia Sur/Este,1,1,0,0,0,100.0,3.0299,3.0299,3.0299,sí
42420000015,Asia Sur/Este,42,0,0,0,42,0.0,,,,no
42420000025,Asia Sur/Este,42,0,0,0,42,0.0,,,,no
42420000035,Asia Sur/Este,42,0,0,0,42,0.0,,,,no
42420000044,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42420000055,Asia Sur/Este,62,0,0,62,0,0.0,,,,no
42430200011,Asia Sur/Este,46,0,0,0,46,0.0,,,,no
42430200021,Asia Sur/Este,46,0,0,0,46,0.0,,,,no
42430200031,Asia Sur/Este,46,0,0,0,46,0.0,,,,no
42430200041,Asia Sur/Este,50,0,0,0,50,0.0,,,,no
42430200051,Asia Sur/Este,50,0,0,0,50,0.0,,,,no
42430200061,Asia Sur/Este,66,0,0,0,66,0.0,,,,no
42430200084,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42430200091,Asia Sur/Este,39,0,0,39,0,0.0,,,,no
42430200481,Asia Sur/Este,44,0,0,0,44,0.0,,,,no
42430200494,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42430200501,Asia Sur/Este,55,0,0,55,0,0.0,,,,no
42430300023,Asia Sur/Este,16,0,0,0,16,0.0,,,,no
42430400015,Asia Sur/Este,25,0,0,25,0,0.0,,,,no
42430400025,Asia Sur/Este,66,0,0,66,0,0.0,,,,no
42430400043,Asia Sur/Este,36,0,0,36,0,0.0,,,,no
42430400051,Asia Sur/Este,46,0,0,46,0,0.0,,,,no
42430400061,Asia Sur/Este,46,0,0,46,0,0.0,,,,no
42430400071,Asia Sur/Este,46,0,0,46,0,0.0,,,,no
42430400084,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42430400093,Asia Sur/Este,30,0,0,30,0,0.0,,,,no
42430500016,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
42430600015,Asia Sur/Este,46,0,10,0,36,21.7,,,,sí
42430600025,Asia Sur/Este,46,0,0,0,46,0.0,,,,no
42430600035,Asia Sur/Este,47,0,0,0,47,0.0,,,,no
42430600045,Asia Sur/Este,46,0,0,0,46,0.0,,,,no
42430600603,Asia Sur/Este,13,0,13,0,0,100.0,,,,sí
42430600611,Asia Sur/Este,81,0,76,0,5,93.8,,,,sí
42430600631,Asia Sur/Este,83,0,0,66,17,0.0,,,,no
42430600661,Asia Sur/Este,68,0,0,51,17,0.0,,,,no
42430602143,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
42430700016,Asia Sur/Este,1,1,0,0,0,100.0,1.5264,1.5264,1.5264,sí
42430700035,Asia Sur/Este,88,88,0,0,0,100.0,1.8330,2.1248,1.8833,sí
42430800011,Asia Sur/Este,53,53,0,0,0,100.0,1.7817,1.9811,1.8293,sí
42430800021,Asia Sur/Este,53,48,5,0,0,100.0,0.9732,1.4843,1.0160,sí
42430800031,Asia Sur/Este,29,0,15,10,4,51.7,,,,sí
42430800041,Asia Sur/Este,57,0,0,57,0,0.0,,,,no
42430800061,Asia Sur/Este,50,0,0,50,0,0.0,,,,no
42430800501,Asia Sur/Este,51,0,0,51,0,0.0,,,,no
42430800711,Asia Sur/Este,36,0,0,36,0,0.0,,,,no
42430800721,Asia Sur/Este,86,0,0,86,0,0.0,,,,no
42430900011,Asia Sur/Este,57,57,0,0,0,100.0,1.4219,1.9686,1.3321,sí
42430900021,Asia Sur/Este,57,28,3,22,4,54.4,0.6312,0.9193,0.5790,sí
42430900031,Asia Sur/Este,73,0,0,73,0,0.0,,,,no
42430900044,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42430900051,Asia Sur/Este,20,0,0,20,0,0.0,,,,no
42430900191,Asia Sur/Este,73,73,0,0,0,100.0,1.5524,1.8854,1.4535,sí
42430900201,Asia Sur/Este,67,57,2,0,8,88.1,0.7852,1.3614,0.5858,sí
42430900213,Asia Sur/Este,71,0,0,70,1,0.0,,,,no
42430900221,Asia Sur/Este,5,0,0,5,0,0.0,,,,no
42440100011,Asia Sur/Este,58,58,0,0,0,100.0,1.9595,2.1103,2.0580,sí
42440100021,Asia Sur/Este,60,0,60,0,0,100.0,,,,sí
42440100031,Asia Sur/Este,21,0,4,0,17,19.0,,,,sí
42440100041,Asia Sur/Este,15,0,0,0,15,0.0,,,,no
42440100051,Asia Sur/Este,8,8,0,0,0,100.0,2.0867,2.1007,2.0889,sí
42440100071,Asia Sur/Este,66,35,31,0,0,100.0,1.3470,2.0483,1.5259,sí
42440100084,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42440100101,Asia Sur/Este,14,14,0,0,0,100.0,2.7233,3.2691,2.7321,sí
42450000016,Asia Sur/Este,1,1,0,0,0,100.0,2.1333,2.1333,2.1333,sí
42450000035,Asia Sur/Este,52,52,0,0,0,100.0,2.0961,2.1434,2.0995,sí
42450000045,Asia Sur/Este,54,54,0,0,0,100.0,1.9462,2.0654,1.9475,sí
42450000061,Asia Sur/Este,15,15,0,0,0,100.0,1.9881,2.0470,1.9914,sí
42450000076,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
42450000095,Asia Sur/Este,41,0,41,0,0,100.0,,,,sí
42450000105,Asia Sur/Este,43,0,43,0,0,100.0,,,,sí
42450000115,Asia Sur/Este,43,0,43,0,0,100.0,,,,sí
42450000131,Asia Sur/Este,26,0,26,0,0,100.0,,,,sí
42450000141,Asia Sur/Este,59,0,59,0,0,100.0,,,,sí
42450000151,Asia Sur/Este,92,0,32,45,15,34.8,,,,sí
42450000161,Asia Sur/Este,44,0,0,44,0,0.0,,,,no
42450000171,Asia Sur/Este,44,0,0,44,0,0.0,,,,no
42450000181,Asia Sur/Este,44,0,0,44,0,0.0,,,,no
42450000194,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42450000201,Asia Sur/Este,59,0,0,59,0,0.0,,,,no
42450000301,Asia Sur/Este,45,0,0,45,0,0.0,,,,no
42450000311,Asia Sur/Este,46,0,0,46,0,0.0,,,,no
42450000321,Asia Sur/Este,46,0,0,46,0,0.0,,,,no
42450000334,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42450000341,Asia Sur/Este,46,0,0,46,0,0.0,,,,no
42450000466,Asia Sur/Este,1,1,0,0,0,100.0,0.2754,0.2754,0.2754,sí
42450000483,Asia Sur/Este,23,23,0,0,0,100.0,0.2754,0.2754,0.2754,sí
42450000491,Asia Sur/Este,58,1,57,0,0,100.0,0.2754,0.2754,0.2754,sí
42450000504,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42450000511,Asia Sur/Este,11,0,0,11,0,0.0,,,,no
42450000706,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
42450000723,Asia Sur/Este,13,0,13,0,0,100.0,,,,sí
42450000731,Asia Sur/Este,37,0,37,0,0,100.0,,,,sí
42450000744,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42450000751,Asia Sur/Este,54,0,0,54,0,0.0,,,,no
42460000015,Asia Sur/Este,51,51,0,0,0,100.0,1.4870,1.5946,1.4627,sí
42460000025,Asia Sur/Este,51,51,0,0,0,100.0,1.0828,1.3592,1.0193,sí
42460000035,Asia Sur/Este,51,51,0,0,0,100.0,1.1435,1.2912,1.1328,sí
42460000045,Asia Sur/Este,51,51,0,0,0,100.0,0.8440,1.0202,0.8724,sí
42460000055,Asia Sur/Este,51,51,0,0,0,100.0,0.7292,0.7840,0.7332,sí
42460000065,Asia Sur/Este,51,33,18,0,0,100.0,0.5888,0.7092,0.6219,sí
42460000075,Asia Sur/Este,51,0,51,0,0,100.0,,,,sí
42460000085,Asia Sur/Este,51,0,51,0,0,100.0,,,,sí
42460000095,Asia Sur/Este,51,0,51,0,0,100.0,,,,sí
42460000101,Asia Sur/Este,79,0,79,0,0,100.0,,,,sí
42460000111,Asia Sur/Este,51,0,51,0,0,100.0,,,,sí
42460000121,Asia Sur/Este,51,0,51,0,0,100.0,,,,sí
42460000131,Asia Sur/Este,51,0,38,0,13,74.5,,,,sí
42460000141,Asia Sur/Este,51,0,0,0,51,0.0,,,,no
42460000151,Asia Sur/Este,51,0,0,0,51,0.0,,,,no
42460000161,Asia Sur/Este,54,0,0,0,54,0.0,,,,no
42460000171,Asia Sur/Este,54,0,0,0,54,0.0,,,,no
42460000181,Asia Sur/Este,54,0,0,0,54,0.0,,,,no
42460000191,Asia Sur/Este,73,0,0,24,49,0.0,,,,no
42460000201,Asia Sur/Este,72,0,0,72,0,0.0,,,,no
42460000214,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42460000221,Asia Sur/Este,70,0,0,70,0,0.0,,,,no
42460001441,Asia Sur/Este,66,0,66,0,0,100.0,,,,sí
42460001451,Asia Sur/Este,56,0,56,0,0,100.0,,,,sí
42460001461,Asia Sur/Este,56,0,56,0,0,100.0,,,,sí
42460001471,Asia Sur/Este,64,0,12,0,52,18.8,,,,sí
42460001481,Asia Sur/Este,88,0,0,0,88,0.0,,,,no
42460001491,Asia Sur/Este,93,0,0,0,93,0.0,,,,no
42460001501,Asia Sur/Este,54,0,0,0,54,0.0,,,,no
42460001514,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42460001521,Asia Sur/Este,59,0,0,59,0,0.0,,,,no
42470000016,Asia Sur/Este,1,1,0,0,0,100.0,1.5297,1.5297,1.5297,sí
42470000035,Asia Sur/Este,49,49,0,0,0,100.0,1.5582,1.5981,1.5589,sí
42481100015,Asia Sur/Este,90,90,0,0,0,100.0,0.9053,1.0483,0.8742,sí
42490100016,Asia Sur/Este,1,1,0,0,0,100.0,0.2229,0.2229,0.2229,sí
42490100045,Asia Sur/Este,89,89,0,0,0,100.0,0.9273,1.1383,1.0059,sí
42490200023,Asia Sur/Este,21,0,21,0,0,100.0,,,,sí
42490200031,Asia Sur/Este,58,0,58,0,0,100.0,,,,sí
42490200044,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42490200051,Asia Sur/Este,20,0,0,20,0,0.0,,,,no
42490300016,Asia Sur/Este,1,1,0,0,0,100.0,0.6545,0.6545,0.6545,sí
42490400016,Asia Sur/Este,1,1,0,0,0,100.0,1.0146,1.0146,1.0146,sí
42490400033,Asia Sur/Este,9,9,0,0,0,100.0,0.9524,1.0084,0.9678,sí
42490400044,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
42490400051,Asia Sur/Este,60,0,0,60,0,0.0,,,,no
42490800013,Asia Sur/Este,9,0,0,9,0,0.0,,,,no
42490900016,Asia Sur/Este,1,1,0,0,0,100.0,0.2706,0.2706,0.2706,sí
42490900034,Asia Sur/Este,5,0,0,5,0,0.0,,,,no
43110000016,Asia Sur/Este,1,1,0,0,0,100.0,1.3174,1.3174,1.3174,sí
43110000021,Asia Sur/Este,14,14,0,0,0,100.0,1.3174,1.3174,1.3174,sí
43110000034,Asia Sur/Este,4,0,0,4,0,0.0,,,,no
43110000041,Asia Sur/Este,6,0,0,6,0,0.0,,,,no
43110000376,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
43110000393,Asia Sur/Este,20,0,20,0,0,100.0,,,,sí
43110000404,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43110000411,Asia Sur/Este,16,0,0,16,0,0.0,,,,no
43120100033,Asia Sur/Este,31,30,1,0,0,100.0,0.2568,0.3344,0.2446,sí
43120100041,Asia Sur/Este,54,0,54,0,0,100.0,,,,sí
43120100054,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43120100061,Asia Sur/Este,43,0,0,43,0,0.0,,,,no
43130000021,Asia Sur/Este,35,0,0,35,0,0.0,,,,no
43130000031,Asia Sur/Este,15,0,0,15,0,0.0,,,,no
43130000103,Asia Sur/Este,39,0,39,0,0,100.0,,,,sí
43130000114,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43130000123,Asia Sur/Este,75,0,0,75,0,0.0,,,,no
43130000246,Asia Sur/Este,1,1,0,0,0,100.0,0.3329,0.3329,0.3329,sí
43130000326,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
43140000594,Asia Sur/Este,1,0,0,1,0,0.0,,,,no
43140000603,Asia Sur/Este,39,0,0,39,0,0.0,,,,no
43140000916,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
43161000014,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43161000025,Asia Sur/Este,52,0,0,52,0,0.0,,,,no
43170000013,Asia Sur/Este,22,0,22,0,0,100.0,,,,sí
43170000023,Asia Sur/Este,51,0,51,0,0,100.0,,,,sí
43170000033,Asia Sur/Este,51,0,51,0,0,100.0,,,,sí
43170000043,Asia Sur/Este,51,0,51,0,0,100.0,,,,sí
43170000051,Asia Sur/Este,20,0,20,0,0,100.0,,,,sí
43170000064,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43170000071,Asia Sur/Este,99,0,0,99,0,0.0,,,,no
43170000225,Asia Sur/Este,23,23,0,0,0,100.0,0.4928,0.5886,0.5501,sí
43170000236,Asia Sur/Este,1,1,0,0,0,100.0,0.1603,0.1603,0.1603,sí
43170000245,Asia Sur/Este,76,4,40,15,17,57.9,0.1429,0.1553,0.1445,sí
43170000253,Asia Sur/Este,14,0,0,14,0,0.0,,,,no
43170000261,Asia Sur/Este,81,0,0,81,0,0.0,,,,no
43170000274,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43170000281,Asia Sur/Este,57,0,0,57,0,0.0,,,,no
43170000341,Asia Sur/Este,61,0,0,61,0,0.0,,,,no
43170000351,Asia Sur/Este,61,0,0,61,0,0.0,,,,no
43170000364,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43170000371,Asia Sur/Este,96,0,0,96,0,0.0,,,,no
43170000486,Asia Sur/Este,1,1,0,0,0,100.0,1.0286,1.0286,1.0286,sí
43170000505,Asia Sur/Este,16,16,0,0,0,100.0,1.0752,1.1639,1.1446,sí
43170000525,Asia Sur/Este,9,3,6,0,0,100.0,0.2941,0.2968,0.2944,sí
43170000535,Asia Sur/Este,18,18,0,0,0,100.0,0.2119,0.2546,0.2299,sí
43170000544,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43170000555,Asia Sur/Este,23,0,0,23,0,0.0,,,,no
43170000575,Asia Sur/Este,57,0,6,47,4,10.5,,,,sí
43170000593,Asia Sur/Este,26,0,26,0,0,100.0,,,,sí
43170000603,Asia Sur/Este,50,0,22,7,21,44.0,,,,sí
43170000626,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
43170000636,Asia Sur/Este,1,1,0,0,0,100.0,0.3239,0.3239,0.3239,sí
43170000646,Asia Sur/Este,1,1,0,0,0,100.0,0.2758,0.2758,0.2758,sí
43170000656,Asia Sur/Este,1,1,0,0,0,100.0,0.3051,0.3051,0.3051,sí
43180000045,Asia Sur/Este,53,35,18,0,0,100.0,0.5376,0.6999,0.5790,sí
43180000055,Asia Sur/Este,95,0,95,0,0,100.0,,,,sí
43180000061,Asia Sur/Este,92,0,92,0,0,100.0,,,,sí
43180000071,Asia Sur/Este,93,0,93,0,0,100.0,,,,sí
43180000081,Asia Sur/Este,57,0,57,0,0,100.0,,,,sí
43180000091,Asia Sur/Este,57,0,57,0,0,100.0,,,,sí
43180000104,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43180000111,Asia Sur/Este,55,0,0,55,0,0.0,,,,no
43180000505,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
43180000521,Asia Sur/Este,73,0,10,63,0,13.7,,,,sí
43180000531,Asia Sur/Este,83,0,0,83,0,0.0,,,,no
43180000541,Asia Sur/Este,62,0,0,62,0,0.0,,,,no
43180000554,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43180000571,Asia Sur/Este,61,0,0,61,0,0.0,,,,no
43180000593,Asia Sur/Este,27,0,14,5,8,51.9,,,,sí
43180000601,Asia Sur/Este,23,0,0,23,0,0.0,,,,no
43180000614,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43180000621,Asia Sur/Este,48,0,0,48,0,0.0,,,,no
43210100011,Asia Sur/Este,60,0,0,60,0,0.0,,,,no
43210100021,Asia Sur/Este,60,0,0,60,0,0.0,,,,no
43210100031,Asia Sur/Este,100,0,0,100,0,0.0,,,,no
43210100041,Asia Sur/Este,60,0,0,60,0,0.0,,,,no
43210100051,Asia Sur/Este,52,0,0,52,0,0.0,,,,no
43210100061,Asia Sur/Este,89,0,0,89,0,0.0,,,,no
43210100071,Asia Sur/Este,52,0,0,52,0,0.0,,,,no
43210100081,Asia Sur/Este,52,0,0,52,0,0.0,,,,no
43210100091,Asia Sur/Este,72,0,0,72,0,0.0,,,,no
43210100101,Asia Sur/Este,98,0,0,98,0,0.0,,,,no
43210100111,Asia Sur/Este,54,0,0,54,0,0.0,,,,no
43210100121,Asia Sur/Este,99,0,0,99,0,0.0,,,,no
43210100131,Asia Sur/Este,63,0,0,63,0,0.0,,,,no
43210100141,Asia Sur/Este,59,0,0,59,0,0.0,,,,no
43210100151,Asia Sur/Este,95,0,0,95,0,0.0,,,,no
43210100161,Asia Sur/Este,52,0,0,52,0,0.0,,,,no
43210100171,Asia Sur/Este,87,0,0,87,0,0.0,,,,no
43210100181,Asia Sur/Este,55,0,0,55,0,0.0,,,,no
43210100191,Asia Sur/Este,55,0,0,55,0,0.0,,,,no
43210100201,Asia Sur/Este,55,0,0,55,0,0.0,,,,no
43210100211,Asia Sur/Este,55,0,0,55,0,0.0,,,,no
43210100221,Asia Sur/Este,91,0,0,91,0,0.0,,,,no
43210100231,Asia Sur/Este,50,0,0,50,0,0.0,,,,no
43210100241,Asia Sur/Este,52,0,0,52,0,0.0,,,,no
43210100251,Asia Sur/Este,52,0,0,52,0,0.0,,,,no
43210100261,Asia Sur/Este,52,0,0,52,0,0.0,,,,no
43210100271,Asia Sur/Este,52,0,0,52,0,0.0,,,,no
43210100281,Asia Sur/Este,69,0,0,69,0,0.0,,,,no
43210100291,Asia Sur/Este,54,0,0,54,0,0.0,,,,no
43210100301,Asia Sur/Este,53,0,0,53,0,0.0,,,,no
43301000016,Asia Sur/Este,1,1,0,0,0,100.0,0.3964,0.3964,0.3964,sí
43301000023,Asia Sur/Este,91,19,0,71,1,20.9,0.3570,0.3964,0.3964,sí
43302000015,Asia Sur/Este,55,25,30,0,0,100.0,0.3011,0.4502,0.2638,sí
43302000025,Asia Sur/Este,56,0,56,0,0,100.0,,,,sí
43302000035,Asia Sur/Este,56,0,56,0,0,100.0,,,,sí
43302000045,Asia Sur/Este,56,0,56,0,0,100.0,,,,sí
43302000054,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43302000065,Asia Sur/Este,59,0,0,59,0,0.0,,,,no
43303000016,Asia Sur/Este,1,1,0,0,0,100.0,0.4764,0.4764,0.4764,sí
43304000011,Asia Sur/Este,51,0,51,0,0,100.0,,,,sí
43304000021,Asia Sur/Este,51,0,51,0,0,100.0,,,,sí
43304000034,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43304000041,Asia Sur/Este,43,0,0,43,0,0.0,,,,no
43305100016,Asia Sur/Este,1,1,0,0,0,100.0,0.3861,0.3861,0.3861,sí
43305100023,Asia Sur/Este,36,31,5,0,0,100.0,0.3202,0.3861,0.3120,sí
43305100036,Asia Sur/Este,1,1,0,0,0,100.0,0.4707,0.4707,0.4707,sí
43305100043,Asia Sur/Este,43,32,11,0,0,100.0,0.3099,0.4420,0.3356,sí
43305200011,Asia Sur/Este,57,0,30,18,9,52.6,,,,sí
43305200021,Asia Sur/Este,57,0,0,57,0,0.0,,,,no
43305200031,Asia Sur/Este,57,0,0,57,0,0.0,,,,no
43305200044,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43305200051,Asia Sur/Este,27,0,0,27,0,0.0,,,,no
43305300011,Asia Sur/Este,7,6,1,0,0,100.0,0.3711,0.3789,0.3714,sí
43305300024,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43305300031,Asia Sur/Este,17,0,0,17,0,0.0,,,,no
43305300386,Asia Sur/Este,1,1,0,0,0,100.0,0.3619,0.3619,0.3619,sí
43305400011,Asia Sur/Este,51,19,23,0,9,82.4,1.0318,1.1383,1.0988,sí
43305400024,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43305400031,Asia Sur/Este,47,0,0,47,0,0.0,,,,no
43305500016,Asia Sur/Este,1,1,0,0,0,100.0,1.3354,1.3354,1.3354,sí
43305500033,Asia Sur/Este,92,92,0,0,0,100.0,1.0188,1.3354,0.9569,sí
43305600023,Asia Sur/Este,40,0,40,0,0,100.0,,,,sí
43305600031,Asia Sur/Este,68,0,68,0,0,100.0,,,,sí
43305600044,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43305600054,Asia Sur/Este,1,0,0,1,0,0.0,,,,no
43305700016,Asia Sur/Este,1,1,0,0,0,100.0,1.6007,1.6007,1.6007,sí
43305800366,Asia Sur/Este,1,1,0,0,0,100.0,0.3900,0.3900,0.3900,sí
43305800375,Asia Sur/Este,16,4,12,0,0,100.0,0.3927,0.3944,0.3926,sí
43305800384,Asia Sur/Este,3,0,0,3,0,0.0,,,,no
43305800395,Asia Sur/Este,57,0,0,57,0,0.0,,,,no
43305900016,Asia Sur/Este,1,1,0,0,0,100.0,1.2718,1.2718,1.2718,sí
43306100011,Asia Sur/Este,55,0,0,55,0,0.0,,,,no
43306100021,Asia Sur/Este,1,0,0,1,0,0.0,,,,no
43306100031,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43306100041,Asia Sur/Este,1,0,0,1,0,0.0,,,,no
43307000013,Asia Sur/Este,12,0,0,12,0,0.0,,,,no
43307000021,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43307000031,Asia Sur/Este,3,0,1,1,1,33.3,,,,sí
43307000041,Asia Sur/Este,3,2,1,0,0,100.0,0.8529,1.3635,0.8529,sí
43307000051,Asia Sur/Este,39,39,0,0,0,100.0,1.6491,1.7292,1.6907,sí
43307000071,Asia Sur/Este,87,26,47,0,14,83.9,0.9664,1.7099,0.9160,sí
43307000101,Asia Sur/Este,50,50,0,0,0,100.0,1.3510,1.4746,1.3384,sí
43307000115,Asia Sur/Este,53,53,0,0,0,100.0,1.6799,1.9228,1.8617,sí
43307000125,Asia Sur/Este,54,54,0,0,0,100.0,1.9386,1.9826,1.9413,sí
43307000135,Asia Sur/Este,54,54,0,0,0,100.0,1.8406,1.9164,1.8516,sí
43307000155,Asia Sur/Este,53,53,0,0,0,100.0,1.7424,1.7879,1.7551,sí
43307000166,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
43307000174,Asia Sur/Este,4,0,0,4,0,0.0,,,,no
43307000181,Asia Sur/Este,17,0,0,17,0,0.0,,,,no
43308000026,Asia Sur/Este,1,0,1,0,0,100.0,,,,sí
43308000031,Asia Sur/Este,52,0,52,0,0,100.0,,,,sí
43308000041,Asia Sur/Este,53,0,53,0,0,100.0,,,,sí
43308000051,Asia Sur/Este,54,0,54,0,0,100.0,,,,sí
43308000061,Asia Sur/Este,80,0,80,0,0,100.0,,,,sí
43308000071,Asia Sur/Este,50,0,50,0,0,100.0,,,,sí
43308000081,Asia Sur/Este,50,0,50,0,0,100.0,,,,sí
43308000101,Asia Sur/Este,18,0,18,0,0,100.0,,,,sí
43308000114,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43308000121,Asia Sur/Este,55,0,0,55,0,0.0,,,,no
43308000174,Asia Sur/Este,2,0,0,2,0,0.0,,,,no
43308000181,Asia Sur/Este,39,0,0,0,39,0.0,,,,no
43308000211,Asia Sur/Este,100,0,0,0,100,0.0,,,,no
43308000221,Asia Sur/Este,63,0,0,0,63,0.0,,,,no
43308000231,Asia Sur/Este,61,0,0,0,61,0.0,,,,no
43308000241,Asia Sur/Este,67,0,0,0,67,0.0,,,,no
43308000321,Asia Sur/Este,45,0,0,0,45,0.0,,,,no
43308000331,Asia Sur/Este,71,0,0,0,71,0.0,,,,no
43308000461,Asia Sur/Este,49,0,49,0,0,100.0,,,,sí
43308000471,Asia Sur/Este,49,0,49,0,0,100.0,,,,sí
43308000491,Asia Sur/Este,47,0,47,0,0,100.0,,,,sí
43309000016,Asia Sur/Este,1,1,0,0,0,100.0,1.1066,1.1066,1.1066,sí
43309000035,Asia Sur/Este,43,43,0,0,0,100.0,1.1328,1.1503,1.1364,sí
43309000045,Asia Sur/Este,46,46,0,0,0,100.0,1.1351,1.1477,1.1435,sí
43309000055,Asia Sur/Este,46,46,0,0,0,100.0,0.9235,1.0927,0.8785,sí
43309000065,Asia Sur/Este,91,91,0,0,0,100.0,1.1557,1.4876,1.2465,sí
