reach_id,continente,amplitud_m2_media_m,amplitud_o1_media_m,ratio_o1_m2,tipo_marea
52175300056,Oceanía,0.6740,0.1738,0.258,mixta
52175300065,Oceanía,0.6686,0.1680,0.251,mixta
52175300073,Oceanía,0.5848,0.2398,0.410,mixta
52175400016,Oceanía,1.0472,0.2812,0.269,mixta
52175400025,Oceanía,1.0577,0.3105,0.294,mixta
52175500016,Oceanía,0.9665,0.5453,0.564,mixta
52175600011,Oceanía,1.4101,0.4427,0.314,mixta
52175600025,Oceanía,1.2731,0.3777,0.297,mixta
52175600035,Oceanía,1.3202,0.3396,0.257,mixta
52175600045,Oceanía,1.3021,0.3204,0.246,semidiurna
52175600055,Oceanía,1.2310,0.1390,0.113,semidiurna
52175600065,Oceanía,0.9195,0.1222,0.133,semidiurna
52175600071,Oceanía,0.6668,0.2414,0.362,mixta
52175600081,Oceanía,0.5511,0.2673,0.485,mixta
52175600171,Oceanía,0.2768,0.4532,1.637,diurna
52175700016,Oceanía,0.5855,0.1654,0.282,mixta
52175700025,Oceanía,0.6063,0.2109,0.348,mixta
52175700035,Oceanía,0.5833,0.2260,0.387,mixta
52175700096,Oceanía,0.1425,0.0670,0.470,mixta
52175700105,Oceanía,0.2178,0.0710,0.326,mixta
52175700115,Oceanía,0.0822,0.0528,0.642,mixta
52175700206,Oceanía,0.3040,0.0975,0.321,mixta
52175700215,Oceanía,0.5567,0.1553,0.279,mixta
52175700226,Oceanía,0.9260,0.2846,0.307,mixta
52175700235,Oceanía,0.9733,0.2834,0.291,mixta
52175700245,Oceanía,1.0670,0.3169,0.297,mixta
52175700255,Oceanía,0.9966,0.2976,0.299,mixta
52175700265,Oceanía,1.0667,0.3371,0.316,mixta
52175700275,Oceanía,1.0865,0.3294,0.303,mixta
52175700285,Oceanía,1.0253,0.3049,0.297,mixta
52175700305,Oceanía,1.1294,0.3255,0.288,mixta
52175700326,Oceanía,0.8517,0.2791,0.328,mixta
52175700335,Oceanía,0.9140,0.2863,0.313,mixta
52175700345,Oceanía,0.9783,0.2873,0.294,mixta
52175800485,Oceanía,0.8302,0.3683,0.444,mixta
52175900016,Oceanía,0.7569,0.2141,0.283,mixta
52175900025,Oceanía,0.8001,0.2637,0.330,mixta
52175900035,Oceanía,0.8648,0.2521,0.292,mixta
52175900045,Oceanía,1.0627,0.3098,0.292,mixta
52175900055,Oceanía,0.9727,0.3236,0.333,mixta
52175900065,Oceanía,0.9504,0.3226,0.339,mixta
52175900075,Oceanía,0.7807,0.2924,0.375,mixta
52175900085,Oceanía,0.8072,0.3227,0.400,mixta
52175900095,Oceanía,1.0388,0.3540,0.341,mixta
52175900105,Oceanía,1.0660,0.6598,0.619,mixta
52175900126,Oceanía,0.8336,0.2194,0.263,mixta
52175900135,Oceanía,0.7380,0.2274,0.308,mixta
52175900145,Oceanía,0.8497,0.2792,0.329,mixta
52175900155,Oceanía,0.9799,0.3136,0.320,mixta
52177000016,Oceanía,0.8180,0.2409,0.294,mixta
52177000025,Oceanía,0.6279,0.2295,0.366,mixta
52177000035,Oceanía,0.7025,0.2229,0.317,mixta
52177000045,Oceanía,0.3919,0.2113,0.539,mixta
52177000055,Oceanía,0.8328,0.2068,0.248,semidiurna
52177000075,Oceanía,0.5677,0.2601,0.458,mixta
52177000086,Oceanía,0.7653,0.2054,0.268,mixta
52177000095,Oceanía,0.5163,0.2134,0.413,mixta
52177000126,Oceanía,0.7644,0.2047,0.268,mixta
52177000135,Oceanía,0.7597,0.2134,0.281,mixta
52177000145,Oceanía,0.7761,0.3314,0.427,mixta
52177000156,Oceanía,0.7468,0.1948,0.261,mixta
52177000165,Oceanía,0.9299,0.2273,0.244,semidiurna
52177000175,Oceanía,0.8292,0.2291,0.276,mixta
52177000185,Oceanía,0.9405,0.2854,0.304,mixta
52177000195,Oceanía,0.5914,0.2129,0.360,mixta
52177000205,Oceanía,0.6316,0.1801,0.285,mixta
52177000215,Oceanía,0.8885,0.3189,0.359,mixta
52177000225,Oceanía,1.1038,0.2625,0.238,semidiurna
52177000235,Oceanía,0.9882,0.2962,0.300,mixta
52177000385,Oceanía,0.6395,0.2660,0.416,mixta
52177000395,Oceanía,0.7480,0.2541,0.340,mixta
52177000405,Oceanía,0.7966,0.2042,0.256,mixta
52177000425,Oceanía,0.8957,0.2820,0.315,mixta
52177000446,Oceanía,0.8166,0.2619,0.321,mixta
52177000455,Oceanía,0.8711,0.2626,0.302,mixta
52177000465,Oceanía,0.8265,0.3247,0.393,mixta
52177000475,Oceanía,0.9645,0.3882,0.402,mixta
52177000485,Oceanía,0.9955,0.2674,0.269,mixta
52177000495,Oceanía,0.6341,0.2283,0.360,mixta
52177000505,Oceanía,0.5370,0.2501,0.466,mixta
52178000785,Oceanía,0.3360,0.1051,0.313,mixta
52179100016,Oceanía,0.6735,0.2330,0.346,mixta
52179100106,Oceanía,0.7062,0.1371,0.194,semidiurna
52179100136,Oceanía,0.6162,0.3790,0.615,mixta
52179100145,Oceanía,0.6330,0.3662,0.578,mixta
52179100156,Oceanía,0.5962,0.3031,0.508,mixta
52179300016,Oceanía,0.7802,0.2061,0.264,mixta
52179300025,Oceanía,0.7731,0.2338,0.302,mixta
52179300035,Oceanía,0.7668,0.2645,0.345,mixta
52179300045,Oceanía,0.9372,0.2588,0.276,mixta
52179300055,Oceanía,0.9430,0.2684,0.285,mixta
52179300065,Oceanía,0.9482,0.2541,0.268,mixta
52179300075,Oceanía,0.9143,0.2755,0.301,mixta
52179300085,Oceanía,0.9870,0.2997,0.304,mixta
52179300095,Oceanía,0.9087,0.2651,0.292,mixta
52179300116,Oceanía,0.7694,0.2836,0.369,mixta
52179300125,Oceanía,0.7013,0.2408,0.343,mixta
52179300135,Oceanía,0.8732,0.2625,0.301,mixta
52179300145,Oceanía,0.9151,0.2683,0.293,mixta
52179300156,Oceanía,0.8102,0.1173,0.145,semidiurna
52179300165,Oceanía,0.8423,0.1476,0.175,semidiurna
52179300175,Oceanía,0.5209,0.1742,0.334,mixta
52179300185,Oceanía,0.9158,0.2853,0.312,mixta
52179300195,Oceanía,0.9481,0.3317,0.350,mixta
52179300225,Oceanía,1.0558,0.3187,0.302,mixta
52179300246,Oceanía,0.8623,0.1979,0.230,semidiurna
52179300255,Oceanía,0.8479,0.2203,0.260,mixta
52179300265,Oceanía,0.8358,0.2384,0.285,mixta
52179300275,Oceanía,0.9367,0.2709,0.289,mixta
52179700016,Oceanía,0.4279,0.1088,0.254,mixta
52179700025,Oceanía,0.4551,0.1092,0.240,semidiurna
52179700035,Oceanía,0.4993,0.1298,0.260,mixta
52179700045,Oceanía,0.5587,0.1155,0.207,semidiurna
52179700056,Oceanía,0.4952,0.1437,0.290,mixta
52179700065,Oceanía,0.5320,0.1561,0.293,mixta
52179900016,Oceanía,0.6159,0.1872,0.304,mixta
52179900025,Oceanía,0.3844,0.1175,0.306,mixta
52179900035,Oceanía,0.4505,0.1692,0.376,mixta
52179900045,Oceanía,0.5974,0.2439,0.408,mixta
52179900055,Oceanía,0.6168,0.2011,0.326,mixta
52179900065,Oceanía,0.5277,0.1990,0.377,mixta
52179900076,Oceanía,0.6090,0.1738,0.285,mixta
52179900085,Oceanía,0.4199,0.1640,0.391,mixta
52179900096,Oceanía,0.5474,0.1486,0.272,mixta
52179900105,Oceanía,0.5782,0.1691,0.293,mixta
52179900115,Oceanía,0.5667,0.1955,0.345,mixta
52179900126,Oceanía,0.6192,0.1948,0.315,mixta
52179900135,Oceanía,0.6181,0.1924,0.311,mixta
52179900145,Oceanía,0.6204,0.1859,0.300,mixta
52179900155,Oceanía,0.2886,0.0966,0.335,mixta
52179900176,Oceanía,0.5835,0.1940,0.332,mixta
52179900185,Oceanía,0.5447,0.1975,0.363,mixta
52179900195,Oceanía,0.5728,0.2098,0.366,mixta
52179900206,Oceanía,0.5217,0.1302,0.250,semidiurna
52179900246,Oceanía,0.3189,0.1043,0.327,mixta
52179900255,Oceanía,0.3358,0.1209,0.360,mixta
52179900446,Oceanía,0.5360,0.1561,0.291,mixta
52179900455,Oceanía,0.3361,0.0981,0.292,mixta
52179900465,Oceanía,0.4486,0.1030,0.230,semidiurna
52179900476,Oceanía,0.3614,0.0681,0.189,semidiurna
52179900485,Oceanía,0.3872,0.0816,0.211,semidiurna
52179900495,Oceanía,0.4492,0.1051,0.234,semidiurna
52180100205,Oceanía,0.5008,0.2499,0.499,mixta
52180100225,Oceanía,0.5776,0.1614,0.279,mixta
52190100016,Oceanía,0.5673,0.1660,0.293,mixta
52190100025,Oceanía,0.5607,0.1644,0.293,mixta
52190100035,Oceanía,0.5778,0.1618,0.280,mixta
52190100045,Oceanía,0.5998,0.2116,0.353,mixta
52190100055,Oceanía,0.5800,0.1503,0.259,mixta
52190100065,Oceanía,0.7287,0.1501,0.206,semidiurna
52190100086,Oceanía,0.5319,0.1658,0.312,mixta
52190100095,Oceanía,0.5055,0.2255,0.446,mixta
52190100105,Oceanía,0.5736,0.1715,0.299,mixta
52190100115,Oceanía,0.5271,0.2303,0.437,mixta
52190100125,Oceanía,0.5112,0.2730,0.534,mixta
52190200016,Oceanía,0.2336,0.2617,1.120,mixta
52190200025,Oceanía,0.2353,0.2630,1.118,mixta
52190400196,Oceanía,0.5646,0.7632,1.352,mixta
52190500016,Oceanía,0.6584,0.2916,0.443,mixta
52190500025,Oceanía,0.6743,0.3022,0.448,mixta
52190500036,Oceanía,0.6113,0.1612,0.264,mixta
52190500045,Oceanía,0.6278,0.2065,0.329,mixta
52190500055,Oceanía,0.6733,0.2792,0.415,mixta
52190500065,Oceanía,0.5994,0.2649,0.442,mixta
52190500075,Oceanía,0.8030,0.3382,0.421,mixta
52190500095,Oceanía,0.7147,0.3884,0.543,mixta
52190500156,Oceanía,0.6140,0.2774,0.452,mixta
52190500206,Oceanía,0.5700,0.2684,0.471,mixta
52190500215,Oceanía,0.5793,0.2894,0.500,mixta
52190500276,Oceanía,0.6468,0.2806,0.434,mixta
52190500285,Oceanía,0.7108,0.2466,0.347,mixta
52190500295,Oceanía,0.7290,0.2774,0.381,mixta
52190500325,Oceanía,0.8023,0.2035,0.254,mixta
52190600015,Oceanía,0.6468,0.2384,0.369,mixta
52190600025,Oceanía,0.4629,0.1701,0.367,mixta
52190700015,Oceanía,0.6774,0.1965,0.290,mixta
52190700036,Oceanía,0.3958,0.2098,0.530,mixta
52190700086,Oceanía,0.5171,0.2516,0.487,mixta
52190700095,Oceanía,0.5175,0.2464,0.476,mixta
52190700105,Oceanía,0.6587,0.2971,0.451,mixta
52190700125,Oceanía,0.6005,0.3058,0.509,mixta
52190800015,Oceanía,0.3958,0.3018,0.763,mixta
52190900116,Oceanía,0.1682,0.2715,1.614,diurna
52190900125,Oceanía,0.1682,0.2715,1.614,diurna
52190900196,Oceanía,0.2293,0.2544,1.110,mixta
52190900205,Oceanía,0.2303,0.2632,1.143,mixta
52190900296,Oceanía,0.3407,0.2337,0.686,mixta
52190900305,Oceanía,0.2849,0.1923,0.675,mixta
52402100016,Oceanía,0.3197,0.2006,0.627,mixta
52402100025,Oceanía,0.3415,0.2114,0.619,mixta
52402100106,Oceanía,0.2692,0.2311,0.859,mixta
52402100115,Oceanía,0.2692,0.2311,0.859,mixta
52402300016,Oceanía,0.1573,0.2588,1.646,diurna
52402300023,Oceanía,0.1571,0.2574,1.638,diurna
52402400016,Oceanía,0.2620,0.1734,0.662,mixta
52402400025,Oceanía,0.2928,0.1408,0.481,mixta
52402400035,Oceanía,0.3289,0.1378,0.419,mixta
52402500016,Oceanía,0.3893,0.1139,0.293,mixta
52402500021,Oceanía,0.3420,0.1230,0.360,mixta
52402500033,Oceanía,0.3099,0.1692,0.546,mixta
52402500106,Oceanía,0.2500,0.1856,0.743,mixta
52402500115,Oceanía,0.2102,0.1580,0.752,mixta
52402500286,Oceanía,0.1790,0.2322,1.297,mixta
52402500366,Oceanía,0.2721,0.1004,0.369,mixta
52402500375,Oceanía,0.2721,0.1004,0.369,mixta
52402500426,Oceanía,0.1523,0.0755,0.496,mixta
52402500435,Oceanía,0.1518,0.0697,0.459,mixta
52402500516,Oceanía,0.3475,0.0968,0.279,mixta
52402500525,Oceanía,0.2950,0.0848,0.287,mixta
52402500566,Oceanía,0.2823,0.1417,0.502,mixta
52402500575,Oceanía,0.2865,0.1392,0.486,mixta
52402500646,Oceanía,0.5021,0.1500,0.299,mixta
52402500655,Oceanía,0.5021,0.1500,0.299,mixta
52402700016,Oceanía,0.2860,0.1499,0.524,mixta
52402700026,Oceanía,0.5509,0.1379,0.250,mixta
52402700033,Oceanía,0.5686,0.1262,0.222,semidiurna
52402700206,Oceanía,0.5570,0.1943,0.349,mixta
52402700215,Oceanía,0.6380,0.1859,0.291,mixta
52402800015,Oceanía,0.1832,0.1505,0.822,mixta
52402900226,Oceanía,0.5313,0.1386,0.261,mixta
52402900235,Oceanía,0.6177,0.2315,0.375,mixta
52402900296,Oceanía,0.4134,0.2336,0.565,mixta
52402900305,Oceanía,0.2629,0.1958,0.745,mixta
52404400016,Oceanía,0.4546,0.3180,0.700,mixta
52404400023,Oceanía,0.4014,0.2529,0.630,mixta
52404400033,Oceanía,0.2731,0.2257,0.826,mixta
52404400286,Oceanía,0.2645,0.2101,0.794,mixta
52404400295,Oceanía,0.2637,0.1866,0.708,mixta
52404400456,Oceanía,0.2187,0.3426,1.566,diurna
52405000016,Oceanía,0.5523,0.1676,0.303,mixta
52405000025,Oceanía,0.5523,0.1676,0.303,mixta
52405000096,Oceanía,0.5233,0.0469,0.090,semidiurna
52405000166,Oceanía,0.5400,0.0541,0.100,semidiurna
52405000175,Oceanía,0.5199,0.0637,0.123,semidiurna
52405000476,Oceanía,0.5425,0.1888,0.348,mixta
52405000485,Oceanía,0.5358,0.1889,0.353,mixta
52406000016,Oceanía,0.3533,0.1312,0.371,mixta
52406000286,Oceanía,0.2234,0.1712,0.766,mixta
52406000486,Oceanía,0.2135,0.2642,1.238,mixta
52406000493,Oceanía,0.2000,0.2337,1.169,mixta
52406000536,Oceanía,0.2011,0.2295,1.141,mixta
52406000541,Oceanía,0.2037,0.2205,1.082,mixta
52406000796,Oceanía,0.2762,0.3374,1.222,mixta
52406000801,Oceanía,0.2096,0.3374,1.610,diurna
52406000846,Oceanía,0.2314,0.3879,1.676,diurna
52406000853,Oceanía,0.2284,0.3759,1.646,diurna
52406000896,Oceanía,0.1517,0.1284,0.846,mixta
52406000903,Oceanía,0.1346,0.1203,0.894,mixta
52406000911,Oceanía,0.1171,0.0828,0.707,mixta
52406000946,Oceanía,0.1481,0.1368,0.924,mixta
52406000996,Oceanía,0.1716,0.2209,1.287,mixta
52406001003,Oceanía,0.1737,0.1968,1.133,mixta
52409100016,Oceanía,0.1180,0.2217,1.880,diurna
52409100026,Oceanía,0.1740,0.2608,1.498,mixta
52409100035,Oceanía,0.1544,0.2008,1.301,mixta
52409100046,Oceanía,0.0725,0.1606,2.216,diurna
52409100055,Oceanía,0.0786,0.1736,2.210,diurna
52409200015,Oceanía,0.1231,0.2391,1.942,diurna
52409300136,Oceanía,0.1806,0.2375,1.315,mixta
52409300145,Oceanía,0.1779,0.2258,1.269,mixta
52409300196,Oceanía,0.0924,0.0410,0.444,mixta
52409300236,Oceanía,0.1786,0.1167,0.653,mixta
52409300241,Oceanía,0.1752,0.1160,0.662,mixta
52409300286,Oceanía,0.1578,0.1360,0.862,mixta
52409300295,Oceanía,0.1516,0.1207,0.796,mixta
52409300376,Oceanía,0.1229,0.1492,1.214,mixta
52409300385,Oceanía,0.1859,0.1827,0.983,mixta
52409300446,Oceanía,0.1982,0.1836,0.926,mixta
52409300455,Oceanía,0.1976,0.1582,0.801,mixta
52409400016,Oceanía,0.0942,0.1519,1.612,diurna
52409400025,Oceanía,0.0895,0.1561,1.744,diurna
52409400035,Oceanía,0.1031,0.1433,1.390,mixta
52409400041,Oceanía,0.1042,0.1498,1.437,mixta
52409400051,Oceanía,0.1098,0.1559,1.419,mixta
52409400265,Oceanía,0.0568,0.0898,1.581,diurna
52409400276,Oceanía,0.0549,0.0899,1.639,diurna
52409500016,Oceanía,0.0676,0.2205,3.262,diurna
52409600015,Oceanía,0.0682,0.2035,2.984,diurna
52409700016,Oceanía,0.3399,0.1193,0.351,mixta
52409700026,Oceanía,0.3123,0.1723,0.552,mixta
52409700035,Oceanía,0.3136,0.1678,0.535,mixta
52409700043,Oceanía,0.3238,0.1392,0.430,mixta
52409700051,Oceanía,0.3192,0.1513,0.474,mixta
52409700063,Oceanía,0.3086,0.1480,0.480,mixta
52409700071,Oceanía,0.2833,0.1321,0.466,mixta
52409700083,Oceanía,0.2562,0.0964,0.376,mixta
52409700225,Oceanía,0.3622,0.1660,0.458,mixta
52409700286,Oceanía,0.0660,0.2257,3.418,diurna
52409700293,Oceanía,0.0660,0.2257,3.418,diurna
52409800015,Oceanía,0.3221,0.1081,0.336,mixta
52409800025,Oceanía,0.3404,0.0899,0.264,mixta
52409800035,Oceanía,0.3099,0.0684,0.221,semidiurna
52409900016,Oceanía,0.6623,0.2138,0.323,mixta
52409900025,Oceanía,0.6015,0.2203,0.366,mixta
52409900035,Oceanía,0.4917,0.1437,0.292,mixta
52409900041,Oceanía,0.3147,0.1149,0.365,mixta
52409900053,Oceanía,0.2654,0.0545,0.205,semidiurna
52409900113,Oceanía,0.2685,0.1661,0.619,mixta
52409900121,Oceanía,0.2742,0.1987,0.725,mixta
52409900196,Oceanía,0.3496,0.0825,0.236,semidiurna
52409900205,Oceanía,0.3103,0.0813,0.262,mixta
52409900466,Oceanía,0.5329,0.1943,0.365,mixta
52501500016,Oceanía,0.5169,0.2098,0.406,mixta
52501500025,Oceanía,0.5308,0.2047,0.386,mixta
52501500146,Oceanía,0.5400,0.1198,0.222,semidiurna
52501500155,Oceanía,0.5426,0.1454,0.268,mixta
52501500356,Oceanía,0.2379,0.1665,0.700,mixta
52501500363,Oceanía,0.2057,0.2137,1.039,mixta
52501500526,Oceanía,0.1745,0.1938,1.110,mixta
52501500533,Oceanía,0.1238,0.1987,1.605,diurna
52501500836,Oceanía,0.3017,0.2144,0.711,mixta
52501500843,Oceanía,0.2392,0.1953,0.816,mixta
52501500896,Oceanía,0.4856,0.2215,0.456,mixta
52501500905,Oceanía,0.3404,0.2083,0.612,mixta
52501500966,Oceanía,0.6120,0.2610,0.426,mixta
52501500973,Oceanía,0.4792,0.3037,0.634,mixta
52501500981,Oceanía,0.2951,0.3215,1.089,mixta
52501501026,Oceanía,0.1318,0.1796,1.362,mixta
52501501035,Oceanía,0.1526,0.1684,1.104,mixta
52501600016,Oceanía,0.6734,0.2368,0.352,mixta
52501600025,Oceanía,0.6740,0.2375,0.352,mixta
52501700176,Oceanía,0.3318,0.1211,0.365,mixta
52501700185,Oceanía,0.2987,0.1126,0.377,mixta
52501700366,Oceanía,0.4474,0.4275,0.956,mixta
52501700373,Oceanía,0.4090,0.4159,1.017,mixta
52501700496,Oceanía,0.1407,0.0371,0.264,mixta
52501700503,Oceanía,0.1080,0.0253,0.234,semidiurna
52501700666,Oceanía,0.3164,0.1070,0.338,mixta
52501700673,Oceanía,0.1631,0.0951,0.583,mixta
52501700786,Oceanía,0.3295,0.1048,0.318,mixta
52501700795,Oceanía,0.3290,0.1174,0.357,mixta
52501700816,Oceanía,0.4445,0.1139,0.256,mixta
52501700825,Oceanía,0.2515,0.0993,0.395,mixta
53110100016,Oceanía,0.3789,0.2234,0.590,mixta
53110100025,Oceanía,0.3751,0.2197,0.586,mixta
53110100035,Oceanía,0.3339,0.2144,0.642,mixta
53110100135,Oceanía,0.3815,0.2212,0.580,mixta
53110100145,Oceanía,0.2674,0.1548,0.579,mixta
53110100175,Oceanía,0.3502,0.1955,0.558,mixta
53110100196,Oceanía,0.2355,0.0875,0.371,mixta
53110100203,Oceanía,0.2632,0.0842,0.320,mixta
53110100256,Oceanía,0.3108,0.1355,0.436,mixta
53110100263,Oceanía,0.2828,0.1708,0.604,mixta
53110200016,Oceanía,0.2166,0.2072,0.956,mixta
53110200023,Oceanía,0.2209,0.1714,0.776,mixta
53110400016,Oceanía,0.5306,0.1531,0.289,mixta
53110400025,Oceanía,0.5065,0.1563,0.309,mixta
53110500036,Oceanía,0.2421,0.1062,0.439,mixta
53110500043,Oceanía,0.2425,0.1020,0.421,mixta
53110800015,Oceanía,0.4870,0.2797,0.574,mixta
53110900016,Oceanía,0.4911,0.1708,0.348,mixta
53110900025,Oceanía,0.4076,0.2169,0.532,mixta
53110900035,Oceanía,0.3798,0.2224,0.585,mixta
53110900045,Oceanía,0.3435,0.2553,0.743,mixta
53110900055,Oceanía,0.2565,0.2776,1.082,mixta
53110900065,Oceanía,0.2831,0.4040,1.427,mixta
53110900085,Oceanía,0.3464,0.1935,0.559,mixta
53110900106,Oceanía,0.4500,0.2538,0.564,mixta
53110900115,Oceanía,0.4046,0.2343,0.579,mixta
53110900126,Oceanía,0.4657,0.1349,0.290,mixta
53110900135,Oceanía,0.5027,0.1794,0.357,mixta
53110900145,Oceanía,0.4051,0.2645,0.653,mixta
53110900166,Oceanía,0.4811,0.2946,0.612,mixta
53110900176,Oceanía,0.4187,0.0645,0.154,semidiurna
53110900185,Oceanía,0.5255,0.1735,0.330,mixta
53120100186,Oceanía,0.3944,0.2002,0.508,mixta
53120100195,Oceanía,0.3379,0.2035,0.602,mixta
53130000015,Oceanía,1.1721,0.1492,0.127,semidiurna
53130000025,Oceanía,1.2183,0.1796,0.147,semidiurna
53130000035,Oceanía,1.1901,0.2617,0.220,semidiurna
53130000066,Oceanía,1.3084,0.1384,0.106,semidiurna
53130000075,Oceanía,1.0511,0.3130,0.298,mixta
53130000186,Oceanía,1.0796,0.2022,0.187,semidiurna
53130000226,Oceanía,1.1943,0.0972,0.081,semidiurna
53130000235,Oceanía,1.2448,0.0920,0.074,semidiurna
53130000246,Oceanía,1.0886,0.1297,0.119,semidiurna
53130000255,Oceanía,1.1176,0.1584,0.142,semidiurna
53130100016,Oceanía,0.3238,0.1062,0.328,mixta
53130100075,Oceanía,1.2058,0.1883,0.156,semidiurna
53130100086,Oceanía,1.0150,0.1801,0.177,semidiurna
53130100095,Oceanía,1.0529,0.1751,0.166,semidiurna
53130100105,Oceanía,1.0859,0.1837,0.169,semidiurna
53130100115,Oceanía,1.0705,0.2134,0.199,semidiurna
53130100125,Oceanía,1.1196,0.2952,0.264,mixta
53130100133,Oceanía,1.0703,0.3590,0.335,mixta
53130100141,Oceanía,0.7768,0.4257,0.548,mixta
53130100151,Oceanía,0.5346,0.4408,0.824,mixta
53130100205,Oceanía,1.1163,0.1693,0.152,semidiurna
53130100215,Oceanía,1.1499,0.2623,0.228,semidiurna
53130100225,Oceanía,1.1513,0.2455,0.213,semidiurna
53130100235,Oceanía,0.9113,0.2932,0.322,mixta
53130100285,Oceanía,1.0902,0.3698,0.339,mixta
53130100295,Oceanía,0.9177,0.3905,0.426,mixta
53130100305,Oceanía,0.4272,0.2195,0.514,mixta
53130100325,Oceanía,1.0793,0.4003,0.371,mixta
53130100335,Oceanía,1.2145,0.3024,0.249,semidiurna
53130100355,Oceanía,1.1582,0.2545,0.220,semidiurna
53130100365,Oceanía,1.0281,0.3195,0.311,mixta
53130100375,Oceanía,1.2369,0.3328,0.269,mixta
53130100416,Oceanía,0.7504,0.1481,0.197,semidiurna
53130100425,Oceanía,0.8180,0.1618,0.198,semidiurna
53130100435,Oceanía,1.1181,0.1918,0.172,semidiurna
53130100445,Oceanía,1.3051,0.2210,0.169,semidiurna
53130100455,Oceanía,1.3325,0.2575,0.193,semidiurna
53130100495,Oceanía,0.7856,0.1772,0.226,semidiurna
53130100586,Oceanía,0.9658,0.1469,0.152,semidiurna
53130100595,Oceanía,0.9873,0.1570,0.159,semidiurna
53130100605,Oceanía,0.9969,0.1887,0.189,semidiurna
53130100615,Oceanía,0.9908,0.2537,0.256,mixta
53130100625,Oceanía,0.8767,0.2977,0.340,mixta
53130100665,Oceanía,0.9868,0.2490,0.252,mixta
53130100685,Oceanía,1.0784,0.1976,0.183,semidiurna
53130100695,Oceanía,1.0337,0.2051,0.198,semidiurna
53130100716,Oceanía,0.9685,0.1393,0.144,semidiurna
53130100725,Oceanía,0.9203,0.1532,0.166,semidiurna
53130100735,Oceanía,0.9581,0.1799,0.188,semidiurna
53130100745,Oceanía,0.9762,0.2050,0.210,semidiurna
53130100755,Oceanía,0.9562,0.1028,0.108,semidiurna
53130100796,Oceanía,0.7538,0.1477,0.196,semidiurna
53130100805,Oceanía,0.8087,0.2459,0.304,mixta
53130100866,Oceanía,0.7347,0.1511,0.206,semidiurna
53130100875,Oceanía,0.9696,0.1859,0.192,semidiurna
53130100885,Oceanía,1.1340,0.1817,0.160,semidiurna
53130100906,Oceanía,0.9381,0.1617,0.172,semidiurna
53130100915,Oceanía,0.9381,0.1617,0.172,semidiurna
53130100926,Oceanía,1.0387,0.1755,0.169,semidiurna
53130100935,Oceanía,1.1209,0.1816,0.162,semidiurna
53130100956,Oceanía,0.8452,0.1938,0.229,semidiurna
53130100965,Oceanía,0.9938,0.1710,0.172,semidiurna
53130100986,Oceanía,0.9769,0.1058,0.108,semidiurna
53130100995,Oceanía,0.9663,0.1363,0.141,semidiurna
53130101016,Oceanía,0.8485,0.2301,0.271,mixta
53130101025,Oceanía,0.8415,0.2332,0.277,mixta
53130101045,Oceanía,1.0651,0.2063,0.194,semidiurna
53130101055,Oceanía,0.9082,0.1553,0.171,semidiurna
53130101065,Oceanía,1.1063,0.2835,0.256,mixta
53130101075,Oceanía,1.2512,0.2191,0.175,semidiurna
53130200015,Oceanía,1.0886,0.2257,0.207,semidiurna
53130300016,Oceanía,0.7233,0.1296,0.179,semidiurna
53130300025,Oceanía,0.9216,0.1807,0.196,semidiurna
53130300035,Oceanía,0.9753,0.2064,0.212,semidiurna
53130300045,Oceanía,1.0999,0.1859,0.169,semidiurna
