agente,tamano_parche_ha,shap_lst_c,shap_se_c,shap_banda_inf_c,shap_banda_sup_c
Fire,321.887972194961,0.078089223082306,0.0136245656326149,0.0528503625758191,0.0692371281778433
Fire,324.031760655737,0.078103661106157,0.013687263284995,0.0527335983518396,0.0693171249019719
Harvest,0.99,-0.446543977463426,0.0094400853748734,-0.486993033272053,-0.419480203621005
Harvest,1.27818819995842,-0.436981630865437,0.0071847539375728,-0.475567960859111,-0.407405517315396
Harvest,1.56637639991684,-0.422917258414538,0.0062933704781261,-0.458011999269127,-0.391925715235881
Harvest,1.85456459987527,-0.403258919686846,0.0061486721827492,-0.432838136666655,-0.372731456768926
Harvest,2.14275279983369,-0.376914674258478,0.0059051278769056,-0.400868018546096,-0.348041990079589
Harvest,2.43094099979211,-0.34287086710818,0.0053509442212783,-0.360819266962517,-0.31702069080511
Harvest,2.71912919975053,-0.302245559608316,0.0054075593281868,-0.313423461760393,-0.280487925173654
Harvest,3.00731739970896,-0.258490548742043,0.0062915943448376,-0.263524062779183,-0.241078080246721
Harvest,3.29550559966738,-0.215174335701422,0.0066436580742645,-0.216121555755863,-0.199461050781448
Harvest,3.5836937996258,-0.174548616836781,0.006039047013925,-0.17500196383497,-0.158964657685202
Harvest,3.87188199958422,-0.135296995685911,0.0061055816696801,-0.145119079539591,-0.119564166048399
Harvest,4.16007019954264,-0.0955045843943027,0.0070380699133787,-0.110182439967625,-0.0773785959682955
Harvest,4.44825839950107,-0.0534461206904898,0.00719347021257,-0.0676879046142898,-0.0359462486667783
Harvest,4.73644659945949,-0.0097867320163157,0.0065157228861017,-0.018527958062197,0.0048295933499382
Harvest,5.02463479941791,0.0331730953336478,0.0063922451775009,0.031559810373721,0.0434327552018091
Harvest,5.31282299937633,0.0731011099069128,0.0072049245824647,0.0718928624216149,0.0797706401484739
Harvest,5.60101119933475,0.107818214353738,0.0077755307361544,0.103665433460791,0.1168990195049
Harvest,5.88919939929318,0.136919381164756,0.0075576373900744,0.129528712818248,0.145457221154777
Harvest,6.1773875992516,0.161141137594233,0.0069948970695291,0.149472340493028,0.166559056542079
Harvest,6.46557579921002,0.181238902192819,0.0067536874500647,0.165455655286887,0.18128434015052
Harvest,6.75376399916844,0.197968093511163,0.0071807072049396,0.178884322211109,0.195753692967867
Harvest,7.04195219912687,0.212082675400992,0.0079301794914277,0.190742759790872,0.209559163153511
Harvest,7.33014039908529,0.224167052227245,0.0084535733633253,0.202028304286995,0.221652933264911
Harvest,7.61832859904371,0.234479736706573,0.0085846900677148,0.212090767724093,0.232246061202251
Harvest,7.90651679900213,0.243242271353949,0.0083620518191389,0.220504828728989,0.241510990509574
Harvest,8.19470499896055,0.250676198684344,0.007907172407189,0.228550455285292,0.249620164730925
Harvest,8.48289319891898,0.257003061212731,0.0073865891929516,0.235930079475453,0.257237712940002
Harvest,8.7710813988774,0.262444401454081,0.0069830594352177,0.2427147386484,0.269847316646123
Harvest,9.05926959883582,0.267221761923367,0.0068417694011591,0.248975470153065,0.28140211762909
Harvest,9.34745779879424,0.271556685135561,0.0069979436277383,0.254783311338378,0.290734595075771
Harvest,9.63564599875266,0.27567028775145,0.0073528202432919,0.260209193836396,0.299345674181787
Harvest,9.92383419871109,0.279715585514716,0.0077493496616624,0.26530714345487,0.307168932110345
Harvest,10.2120223986695,0.283703322108113,0.0080865675301,0.270095867439508,0.314242304628614
Harvest,10.5002105986279,0.287626405570633,0.0083169360519982,0.274589645397265,0.320616810205113
Harvest,10.7883987985864,0.291477743941268,0.0084236072194904,0.278802756935094,0.326343467308364
Harvest,11.0765869985448,0.295250245259011,0.0084074924877088,0.282749481659949,0.331473294406886
Harvest,11.3647751985032,0.298936817562853,0.0082801180600358,0.286444099178784,0.3360573099692
Harvest,11.6529633984616,0.302530368891786,0.0080597586487868,0.289900889098554,0.340146532463826
Harvest,11.94115159842,0.306023807284802,0.0077692880547918,0.293134131026211,0.343791980359285
Harvest,12.2293397983785,0.309410040780893,0.0074348347232794,0.29615810456871,0.347044672124097
Harvest,12.5175279983369,0.312681977419052,0.0070846343882987,0.298987089333005,0.349955626226782
Harvest,12.8057161982953,0.31583252523827,0.0067475744737709,0.301635364926049,0.352575861135862
Harvest,13.0939043982537,0.318854592277539,0.0064509926747931,0.304117210954797,0.354956395319855
Harvest,13.3820925982122,0.321741086575851,0.0062175412049709,0.306446907026202,0.357148247247283
Harvest,13.6702807981706,0.324484918499682,0.006061544998886,0.308638730646132,0.35920242571053
Harvest,13.958468998129,0.327081608863965,0.0059845971313244,0.310704602793053,0.361159086982522
Harvest,14.2466571980874,0.32953429225929,0.0059757643277665,0.312649571269712,0.363026734288942
Harvest,14.5348453980458,0.331847483865456,0.0060216895327508,0.314477437581007,0.364359129365246
Harvest,14.8230335980043,0.334025698862264,0.0061092031681869,0.316192003231835,0.365357230609365
Harvest,15.1112217979627,0.336073452429512,0.0062262355933442,0.317797069727092,0.36666824951347
Harvest,15.3994099979211,0.337995259747002,0.0063623302400946,0.319296438571675,0.369035352826146
Harvest,15.6875981978795,0.339795635994532,0.0065088110450148,0.320693911270481,0.371251006965738
Harvest,15.975786397838,0.341479096351904,0.0066587184107586,0.321993289328406,0.373320852847
Harvest,16.2639745977964,0.343050155998917,0.0068066233230944,0.323198374250347,0.375250531384686
Harvest,16.5521627977548,0.34451333011537,0.0069483978840427,0.3243129675412,0.377045683493549
Harvest,16.8403509977132,0.345873133881065,0.0070809880054096,0.325340870705864,0.378711950088343
Harvest,17.1285391976716,0.3471340824758,0.007202210144776,0.326285885249233,0.380254972083823
Harvest,17.4167273976301,0.348300691079376,0.0073105794661438,0.327151812676205,0.381680390394741
Harvest,17.7049155975885,0.349377474871592,0.0074051692211552,0.327942454491676,0.382993845935852
Harvest,17.9931037975469,0.35036894903225,0.0074854978183145,0.328661612200544,0.384200979621908
Harvest,18.2812919975053,0.351279628741148,0.0075514390319852,0.329313087307705,0.385307432367665
Harvest,18.5694801974638,0.352114029178087,0.0076031509010504,0.329900681318055,0.386318845087876
Harvest,18.8576683974222,0.352876665522866,0.0076410194165481,0.330483838579863,0.387240858697294
Harvest,19.1458565973806,0.353572052955286,0.007665613764802,0.331035843013895,0.388079114110673
Harvest,19.434044797339,0.354204706655146,0.0076776505270749,0.331526781612793,0.388839252242767
Harvest,19.7222329972974,0.354779141802247,0.0076779647825778,0.331961073630863,0.38952691400833
Harvest,20.0104211972559,0.355299873576389,0.0076674865079283,0.332343138322414,0.390147740322115
Harvest,20.2986093972143,0.35577141715737,0.0076472210213513,0.332677394941753,0.390707372098877
Harvest,20.5867975971727,0.356198287724992,0.0076182324992013,0.332968262743187,0.391211450253368
Harvest,20.8749857971311,0.356585000459055,0.0075816298117477,0.333220160981023,0.391665615700343
Harvest,21.1631739970895,0.356936070539357,0.0075385540990448,0.33343750890957,0.392075509354556
Harvest,21.451362197048,0.3572560131457,0.0074901676482955,0.333624725783134,0.39244677213076
Harvest,21.7395503970064,0.357549343457883,0.0074376437512563,0.333786230856023,0.392785044943709
Harvest,22.0277385969648,0.357820576655706,0.0073821573215978,0.333926443382545,0.393095968708156
Harvest,22.3159267969232,0.358074227918969,0.0073248761434217,0.334049782617006,0.393385184338856
Harvest,22.6041149968817,0.358314812427473,0.0072669527071547,0.334160667813714,0.393658332750563
Harvest,22.8923031968401,0.358546845361016,0.0072095166697767,0.334263518226976,0.393921054858029
Harvest,23.1804913967985,0.358774817191874,0.0071536624687583,0.334362728927275,0.394178960707414
Harvest,23.4686795967569,0.359001585786659,0.0071000838101676,0.334461096984074,0.39443562063261
Harvest,23.7568677967153,0.35922738813656,0.0070488683865297,0.334558854143378,0.394691330550496
Harvest,24.0450559966738,0.359452224881934,0.007000048681246,0.334656000810049,0.394946091090667
Harvest,24.3332441966322,0.359676096663137,0.0069536557204412,0.334752537388942,0.395199902882719
Harvest,24.6214323965906,0.359899004120526,0.0069097189130956,0.334848464284918,0.395452766556248
Harvest,24.909620596549,0.360120947894456,0.0068682658917737,0.334943781902833,0.395704682740848
Harvest,25.1978087965075,0.360341928625286,0.0068293223554263,0.335038490647547,0.395955652066116
Harvest,25.4859969964659,0.360561946953371,0.0067929119158245,0.335132590923917,0.396205675161647
Harvest,25.7741851964243,0.360781003519069,0.0067590559492371,0.335226083136802,0.396454752657037
Harvest,26.0623733963827,0.360999098962735,0.0067277734549973,0.33531896769106,0.396702885181881
Harvest,26.3505615963411,0.361216233924726,0.0066990809226023,0.335411244991549,0.396950073365774
Harvest,26.6387497962996,0.3614324090454,0.0066729922089639,0.335502915443129,0.397196317838313
Harvest,26.926937996258,0.361647624965112,0.0066495184273677,0.335593979450656,0.397441619229092
Harvest,27.2151261962164,0.361861882324219,0.0066286678496019,0.33568443741899,0.397685978167708
Harvest,27.5033143961748,0.362075181763078,0.0066104458225964,0.335774289752988,0.397929395283755
Harvest,27.7915025961333,0.362287523922046,0.0065948547007522,0.335863536857509,0.39817187120683
Harvest,28.0796907960917,0.362498909441478,0.00658189379496,0.335952179137411,0.398413406566527
Harvest,28.3678789960501,0.362709338961732,0.006571559339097,0.336040216997552,0.398654001992442
Harvest,28.6560671960085,0.362918813123164,0.0065638444745639,0.336127650842792,0.398893658114172
Harvest,28.9442553959669,0.363127332566131,0.0065587392531778,0.336214481077987,0.399132375561311
Harvest,29.2324435959254,0.36333489793099,0.0065562306584889,0.336300708107996,0.399370154963455
Harvest,29.5206317958838,0.363541509858096,0.0065563026453282,0.336386332337678,0.399606996950199
Harvest,29.8088199958422,0.363747168987807,0.0065589361971488,0.336471354171891,0.399842902151139
Harvest,30.0970081958006,0.36395187596048,0.0065641094004752,0.336555774015493,0.400077871195871
Harvest,30.3851963957591,0.36415563141647,0.0065717975355535,0.336639592273342,0.40031190471399
Harvest,30.6733845957175,0.364358435996135,0.0065819731820894,0.336722809350298,0.400837588002225
Harvest,30.9615727956759,0.364560290339831,0.0065946063387793,0.336805425651217,0.40137421978826
Harvest,31.2497609956343,0.364761195087914,0.0066096645551928,0.336887441580958,0.401909201199402
Harvest,31.5379491955927,0.364961150880742,0.0066271130744434,0.33696885754438,0.402442533348576
Harvest,31.8261373955512,0.365160158358671,0.006646914984999,0.337049673946341,0.402974217348706
Harvest,32.1143255955096,0.365358218162057,0.0066690313799329,0.337129891191698,0.403504254312717
Harvest,32.402513795468,0.365555330931258,0.0066934215218953,0.337209509685312,0.404032645353534
Harvest,32.6907019954264,0.365751497306628,0.0067200430120979,0.337288529832038,0.404559391584082
Harvest,32.9788901953849,0.365946717928527,0.0067488519616473,0.337366952036738,0.405084494117285
Harvest,33.2670783953433,0.366140993437309,0.0067798031636274,0.337444776704267,0.405607954066069
Harvest,33.5552665953017,0.366334324473332,0.0068128502644241,0.337522004239484,0.406129772543357
Harvest,33.8434547952601,0.366526711676952,0.0068479459328927,0.337598635047249,0.406649950662075
Harvest,34.1316429952185,0.366718155688526,0.0068850420260927,0.337674669532418,0.407168489535147
Harvest,34.419831195177,0.36690865714841,0.0069240897504497,0.337750108099852,0.407685390275499
Harvest,34.7080193951354,0.367098216696961,0.0069650398173449,0.337824951154406,0.408200653996055
Harvest,34.9962075950938,0.367286834974536,0.0070078425922773,0.337899199100941,0.408714281809739
Harvest,35.2843957950522,0.367474512621491,0.0070524482368889,0.337972852344314,0.409226274829477
Harvest,35.5725839950107,0.367661250278183,0.0070988068432845,0.338045911289384,0.409736634168194
Harvest,35.8607721949691,0.367847048584968,0.0071468685602133,0.338118376341008,0.410245360938813
Harvest,36.1489603949275,0.368031908182203,0.0071965837108095,0.338190247904045,0.41075245625426
Harvest,36.4371485948859,0.368215829710245,0.0072479029017052,0.338261526383354,0.411257921227459
Harvest,36.7253367948443,0.36839881380945,0.0073007771234424,0.338332212183792,0.411761756971336
Harvest,37.0135249948028,0.368580861120175,0.0073551578422043,0.338402305710219,0.412263964598816
Harvest,37.3017131947612,0.368761972282776,0.007410997082977,0.338471807367492,0.412764545222821
Harvest,37.5899013947196,0.368942147937611,0.0074682475043217,0.338540717560469,0.413263499956278
Harvest,37.878089594678,0.369121388725035,0.0075268624650081,0.338609036694009,0.413760829912112
Harvest,38.1662777946365,0.369299695285405,0.0075867960828059,0.33867676517297,0.414256536203247
Harvest,38.4544659945949,0.369477068259078,0.0076480032857773,0.33874390340221,0.414750619942608
Harvest,38.7426541945533,0.369653508286411,0.0077104398564442,0.338810451786588,0.415243082243119
Harvest,39.0308423945117,0.36982901600776,0.0077740624692292,0.338876410730963,0.415733924217706
Harvest,39.3190305944701,0.370003592063482,0.0078388287215828,0.338941780640191,0.416223146979293
Harvest,39.6072187944286,0.370177237093932,0.0079046971592212,0.339006561919131,0.416710751640804
Harvest,39.895406994387,0.370349951739469,0.0079716272958975,0.339070754972644,0.417153278605057
Harvest,40.1835951943454,0.370521736640448,0.0080395796281325,0.339134360205584,0.417547506956347
Harvest,40.4717833943038,0.370692592437227,0.0081085156453172,0.339197378022812,0.417940330527269
Harvest,40.7599715942623,0.370862519770161,0.0081783978355934,0.339259808829187,0.418331750286026
Harvest,41.0481597942207,0.371031519279607,0.0082491896879037,0.339321653029564,0.418721767200816
Harvest,41.3363479941791,0.371199591605924,0.0083208556905834,0.339382911028805,0.419110382239845
Harvest,41.6245361941375,0.371366737389464,0.0083933613268544,0.339443583231764,0.419497596371311
Harvest,41.9127243940959,0.371532957270588,0.008466673067555,0.339503670043304,0.419883410563419
Harvest,42.2009125940544,0.371698251889649,0.0085407583614267,0.33956317186828,0.420267825784369
Harvest,42.4891007940128,0.371862621887007,0.0086155856232525,0.339622089111553,0.420650843002365
Harvest,42.7772889939712,0.372026067903016,0.0086911242201254,0.339680422177977,0.421032463185605
Harvest,43.0654771939296,0.372188590578035,0.0087673444561023,0.339738171472415,0.421412687302295
Harvest,43.3536653938881,0.372350190552419,0.0088442175554802,0.339795337399723,0.421791516320635
Harvest,43.6418535938465,0.372510868466523,0.0089217156449132,0.339851920364759,0.422168951208825
Harvest,43.9300417938049,0.372670624960707,0.008999811734566,0.339907920772382,0.42254499293507
