masa_final_source_Msun,espin_final,masa_1_source_Msun,masa_2_source_Msun
61.264,0.6703,33.027,31.234
62.190,0.6704,33.321,31.936
62.644,0.6752,34.722,31.027
63.337,0.6812,35.099,31.424
63.963,0.6762,34.166,32.986
62.764,0.6833,34.683,31.247
62.544,0.6761,34.160,31.500
63.041,0.6815,33.811,32.405
62.185,0.6772,34.948,30.322
61.357,0.6832,32.211,32.185
62.746,0.6850,33.717,32.210
63.017,0.6770,33.832,32.330
61.889,0.6766,34.776,30.186
62.832,0.6766,33.159,32.808
62.939,0.6774,33.178,32.914
62.228,0.6716,32.765,32.542
64.185,0.6897,34.085,33.384
63.472,0.6772,34.539,32.100
61.979,0.6785,33.557,31.524
62.057,0.6737,32.866,32.276
63.322,0.6892,33.476,33.084
63.285,0.6813,33.260,33.206
61.393,0.6663,32.706,31.693
62.815,0.6635,33.217,32.663
61.985,0.6630,32.863,32.138
63.854,0.6869,35.035,32.061
63.238,0.6754,34.377,32.010
62.330,0.6813,34.099,31.364
62.539,0.6812,33.116,32.573
63.360,0.6828,33.362,33.201
63.146,0.6829,33.513,32.821
61.054,0.6613,32.686,31.345
61.583,0.6780,32.977,31.704
62.762,0.6828,34.206,31.718
63.784,0.6772,34.272,32.700
62.869,0.6809,33.421,32.611
62.324,0.6769,33.199,32.234
63.922,0.6785,33.818,33.304
62.464,0.6660,33.092,32.416
62.805,0.6862,33.746,32.249
62.573,0.6755,34.668,31.015
60.949,0.6639,32.816,31.089
62.919,0.6738,34.285,31.749
62.311,0.6778,32.758,32.668
63.276,0.6729,34.507,31.903
61.863,0.6781,34.165,30.778
61.802,0.6744,33.363,31.507
63.111,0.6750,34.550,31.690
63.416,0.6782,33.604,32.988
63.541,0.6850,34.172,32.585
63.263,0.6712,33.878,32.512
62.677,0.6745,33.758,32.033
62.998,0.6772,33.517,32.628
63.515,0.6874,33.733,33.018
62.388,0.6608,33.110,32.307
63.163,0.6825,34.105,32.237
62.631,0.6812,33.530,32.252
63.207,0.6764,33.391,32.968
63.242,0.6752,33.271,33.125
62.569,0.6820,33.678,32.045
62.312,0.6771,33.383,32.041
60.965,0.6617,32.583,31.322
62.801,0.6743,34.119,31.802
61.819,0.6723,33.777,31.071
63.231,0.6788,35.252,31.137
62.075,0.6821,34.282,30.917
61.868,0.6562,33.505,31.335
62.146,0.6678,33.167,32.024
61.914,0.6680,32.537,32.410
62.269,0.6644,33.337,31.960
61.657,0.6582,34.350,30.270
64.032,0.6762,35.419,31.803
62.672,0.6630,33.155,32.570
63.235,0.6808,33.934,32.484
63.210,0.6807,33.432,32.966
62.253,0.6796,32.822,32.590
62.124,0.6645,33.694,31.459
63.183,0.6773,33.647,32.691
63.028,0.6725,34.125,32.018
63.766,0.6833,34.491,32.493
63.052,0.6811,36.052,30.130
63.161,0.6813,33.397,32.947
62.701,0.6775,33.945,31.887
62.789,0.6736,34.618,31.279
62.408,0.6589,32.864,32.564
62.903,0.6792,33.241,32.819
62.847,0.6700,33.236,32.709
62.849,0.6851,33.898,32.126
63.718,0.6846,33.942,33.006
62.491,0.6709,33.458,32.116
62.006,0.6706,34.355,30.704
62.243,0.6838,33.905,31.483
61.669,0.6611,33.559,31.077
63.261,0.6813,33.341,33.105
61.477,0.6661,32.485,31.998
62.786,0.6801,33.789,32.149
61.826,0.6675,33.909,30.953
63.668,0.6832,34.183,32.701
62.244,0.6756,33.005,32.343
61.997,0.6735,33.581,31.488
63.617,0.6807,34.058,32.760
62.647,0.6732,33.700,32.051
63.687,0.6890,34.282,32.660
63.069,0.6763,33.295,32.923
61.748,0.6689,32.648,32.138
60.998,0.6653,33.085,30.871
63.810,0.6748,34.112,32.874
62.992,0.6709,34.643,31.444
62.090,0.6730,33.388,31.777
62.655,0.6804,33.444,32.359
63.379,0.6741,34.041,32.479
62.604,0.6762,33.402,32.325
62.703,0.6821,33.448,32.418
63.936,0.6854,34.645,32.535
62.649,0.6784,33.043,32.747
61.772,0.6647,32.864,31.921
62.199,0.6707,34.195,31.067
62.399,0.6812,32.891,32.652
63.817,0.6790,34.375,32.637
61.869,0.6692,32.889,32.008
61.822,0.6767,33.061,31.846
63.718,0.6767,33.988,32.917
62.970,0.6846,33.321,32.840
62.838,0.6851,34.567,31.453
64.113,0.6831,35.035,32.312
62.340,0.6809,33.391,32.085
63.795,0.6832,34.350,32.671
61.720,0.6746,33.528,31.265
62.328,0.6798,33.740,31.716
64.637,0.6870,34.499,33.429
62.515,0.6767,33.275,32.354
61.543,0.6607,32.753,31.775
63.223,0.6741,34.398,31.972
62.123,0.6698,33.450,31.732
62.167,0.6790,33.157,32.117
62.828,0.6722,32.981,32.953
63.498,0.6753,34.337,32.324
63.153,0.6766,34.334,31.968
62.832,0.6753,34.572,31.387
64.081,0.6860,34.115,33.223
62.682,0.6794,33.180,32.651
62.920,0.6749,33.717,32.334
61.398,0.6677,33.085,31.313
62.478,0.6656,33.039,32.497
62.742,0.6800,34.305,31.582
63.358,0.6876,34.397,32.189
62.414,0.6678,33.986,31.491
61.422,0.6788,32.687,31.813
62.661,0.6891,33.169,32.695
62.672,0.6817,34.514,31.316
62.490,0.6689,33.542,32.021
62.648,0.6841,33.689,32.129
61.495,0.6629,33.220,31.259
62.435,0.6734,33.621,31.910
62.580,0.6768,33.221,32.467
63.113,0.6650,33.426,32.763
61.366,0.6663,32.762,31.613
63.149,0.6814,33.612,32.718
61.987,0.6727,33.281,31.778
63.175,0.6827,34.237,32.122
63.927,0.6898,34.956,32.236
62.669,0.6789,33.513,32.297
62.525,0.6739,33.377,32.252
61.182,0.6727,32.821,31.385
62.474,0.6779,34.608,30.982
63.648,0.6772,35.228,31.592
63.247,0.6855,33.632,32.828
61.891,0.6776,33.403,31.588
62.622,0.6759,32.913,32.833
63.706,0.6876,33.707,33.248
63.893,0.6866,34.909,32.229
62.761,0.6778,35.263,30.619
62.580,0.6730,33.695,31.982
62.689,0.6759,34.542,31.262
62.794,0.6857,33.569,32.414
61.361,0.6674,32.925,31.444
62.180,0.6689,34.247,30.985
63.073,0.6798,33.560,32.685
61.977,0.6601,32.677,32.297
62.198,0.6754,33.264,32.034
62.701,0.6768,32.942,32.891
63.392,0.6745,33.637,32.904
63.200,0.6772,34.260,32.097
64.160,0.6865,34.648,32.774
63.216,0.6903,33.627,32.827
62.162,0.6752,34.018,31.235
62.002,0.6754,33.165,31.922
63.260,0.6867,33.325,33.155
63.589,0.6826,34.120,32.681
63.087,0.6749,35.085,31.129
62.917,0.6780,33.175,32.884
62.937,0.6792,33.441,32.661
62.885,0.6860,34.725,31.349
63.580,0.6820,34.217,32.558
62.745,0.6821,33.011,32.899
63.801,0.6757,33.521,33.461
61.551,0.6689,33.565,30.975
63.229,0.6829,34.351,32.070
63.120,0.6786,33.404,32.879
62.343,0.6651,33.366,32.019
63.119,0.6738,34.196,32.053
62.255,0.6712,33.569,31.760
62.474,0.6693,34.262,31.287
63.704,0.6760,34.691,32.186
61.490,0.6729,33.162,31.377
61.771,0.6727,33.585,31.235
63.057,0.6822,33.571,32.664
63.117,0.6866,34.715,31.603
62.096,0.6675,33.521,31.621
62.893,0.6701,33.869,32.128
62.632,0.6780,33.131,32.634
62.210,0.6664,34.654,30.594
62.209,0.6747,32.846,32.459
62.377,0.6793,33.327,32.174
63.900,0.6851,34.872,32.260
63.966,0.6889,34.259,32.984
62.639,0.6782,33.054,32.724
63.287,0.6817,34.731,31.740
63.460,0.6769,33.447,33.181
62.799,0.6740,33.936,31.978
61.684,0.6713,34.067,30.660
63.247,0.6845,33.714,32.739
63.744,0.6834,33.824,33.144
61.902,0.6784,33.319,31.683
61.819,0.6740,33.012,31.881
61.820,0.6791,33.052,31.865
62.627,0.6724,32.872,32.859
62.847,0.6856,33.028,33.012
62.695,0.6742,33.064,32.748
62.438,0.6689,32.983,32.516
62.787,0.6778,33.444,32.484
63.554,0.6809,33.740,33.013
62.284,0.6639,33.222,32.102
62.709,0.6829,33.772,32.107
61.741,0.6646,32.772,31.985
61.895,0.6760,33.081,31.872
62.216,0.6815,33.344,32.002
63.211,0.6828,33.513,32.887
61.323,0.6625,32.959,31.342
63.097,0.6784,33.451,32.803
62.107,0.6758,35.140,30.028
61.257,0.6651,32.262,31.991
62.563,0.6774,34.209,31.478
61.592,0.6753,32.983,31.665
62.721,0.6826,35.145,30.729
61.529,0.6678,32.818,31.749
61.989,0.6780,33.108,31.982
63.696,0.6785,34.760,32.133
62.661,0.6804,33.591,32.215
62.060,0.6703,33.018,32.093
61.844,0.6593,33.311,31.504
61.408,0.6654,32.954,31.454
62.681,0.6701,33.800,31.982
61.706,0.6760,34.291,30.486
62.201,0.6717,34.601,30.667
62.983,0.6765,33.657,32.468
62.895,0.6854,33.341,32.748
62.047,0.6728,32.575,32.547
62.299,0.6742,33.552,31.844
62.657,0.6736,34.179,31.586
62.825,0.6860,34.836,31.169
62.758,0.6708,34.403,31.448
63.599,0.6711,34.186,32.553
62.985,0.6879,34.184,32.004
62.071,0.6742,33.115,32.026
63.685,0.6856,33.591,33.339
62.155,0.6693,32.903,32.319
62.856,0.6767,33.907,32.088
63.473,0.6827,34.022,32.655
61.258,0.6664,32.204,32.052
62.956,0.6751,35.634,30.429
62.649,0.6689,33.253,32.477
61.925,0.6791,33.495,31.539
61.776,0.6604,33.593,31.168
62.065,0.6666,32.933,32.165
61.660,0.6668,32.581,32.103
62.136,0.6780,33.789,31.459
61.818,0.6657,33.482,31.363
62.202,0.6786,33.806,31.509
63.463,0.6829,33.405,33.264
62.242,0.6789,33.815,31.544
63.195,0.6818,33.836,32.545
62.614,0.6871,34.143,31.653
62.544,0.6814,33.785,31.905
61.588,0.6677,32.320,32.293
62.605,0.6688,33.272,32.413
63.195,0.6839,34.122,32.264
62.631,0.6775,33.067,32.696
62.916,0.6741,33.230,32.812
63.534,0.6754,33.355,33.343
63.702,0.6853,33.745,33.189
62.691,0.6762,33.443,32.376
61.397,0.6708,32.240,32.208
64.054,0.6848,33.860,33.442
63.071,0.6744,33.709,32.497
61.774,0.6746,33.685,31.159
62.688,0.6694,34.312,31.458
62.968,0.6786,34.785,31.331
62.648,0.6777,34.147,31.630
63.871,0.6781,34.581,32.484
63.251,0.6696,33.464,32.903
62.794,0.6788,34.353,31.582
63.354,0.6817,33.590,32.958
61.915,0.6755,33.365,31.631
63.231,0.6706,34.806,31.540
63.176,0.6909,33.544,32.874
63.521,0.6837,33.947,32.786
62.509,0.6745,34.954,30.651
63.152,0.6697,34.025,32.243
63.684,0.6868,35.167,31.755
62.722,0.6793,33.135,32.746
62.889,0.6759,34.461,31.541
60.893,0.6564,31.946,31.865
63.645,0.6801,34.053,32.789
61.892,0.6670,33.565,31.361
62.896,0.6731,34.200,31.807
63.095,0.6720,33.768,32.448
62.831,0.6752,34.375,31.581
63.012,0.6756,34.160,32.002
63.090,0.6825,33.961,32.314
63.291,0.6881,34.432,32.086
63.308,0.6735,35.600,30.829
62.620,0.6777,34.468,31.276
62.175,0.6728,33.527,31.730
63.833,0.6896,34.042,33.058
62.389,0.6783,33.412,32.100
62.768,0.6705,33.567,32.300
62.083,0.6702,32.950,32.192
61.536,0.6739,32.892,31.702
63.217,0.6888,33.249,33.200
63.078,0.6882,34.544,31.747
63.927,0.6848,35.557,31.601
62.567,0.6871,34.807,30.934
62.773,0.6798,33.518,32.408
62.850,0.6760,33.032,32.953
62.791,0.6868,33.567,32.420
62.818,0.6836,33.200,32.795
62.157,0.6779,33.992,31.272
62.024,0.6767,32.942,32.179
61.950,0.6755,32.746,32.280
62.135,0.6651,32.670,32.503
62.914,0.6741,33.093,32.948
62.867,0.6737,33.673,32.311
63.908,0.6807,35.442,31.670
62.586,0.6738,34.320,31.365
62.529,0.6787,32.891,32.759
63.439,0.6794,34.867,31.751
64.347,0.6875,33.856,33.764
62.966,0.6780,35.175,30.928
63.376,0.6711,34.005,32.504
62.811,0.6728,33.912,32.010
63.007,0.6818,34.927,31.246
61.029,0.6706,33.132,30.908
62.976,0.6853,34.617,31.549
62.082,0.6710,33.539,31.603
63.140,0.6817,34.126,32.196
62.110,0.6822,32.649,32.597
62.294,0.6760,32.951,32.442
62.750,0.6813,33.556,32.351
62.663,0.6726,33.399,32.367
63.080,0.6832,34.635,31.627
62.946,0.6844,34.248,31.884
62.982,0.6691,34.443,31.636
63.452,0.6806,34.695,31.944
62.692,0.6819,33.631,32.219
63.358,0.6861,33.544,33.035
62.024,0.6680,33.864,31.203
63.030,0.6824,34.748,31.443
61.690,0.6707,32.644,32.091
62.365,0.6722,34.467,30.979
63.420,0.6868,33.823,32.827
63.338,0.6792,33.921,32.589
62.587,0.6770,33.564,32.149
61.885,0.6669,33.199,31.718
63.201,0.6774,33.539,32.810
62.915,0.6768,33.418,32.640
62.862,0.6650,33.846,32.082
63.673,0.6767,34.767,32.087
64.111,0.6862,34.169,33.201
62.352,0.6732,34.172,31.268
62.622,0.6776,32.896,32.858
63.377,0.6798,33.512,33.047
61.470,0.6866,32.487,32.047
63.454,0.6831,34.191,32.468
63.010,0.6799,33.615,32.559
63.565,0.6737,35.405,31.306
63.732,0.6916,33.973,33.032
63.058,0.6740,34.722,31.465
62.365,0.6768,34.168,31.306
63.192,0.6787,33.257,33.104
63.304,0.6822,33.897,32.601
62.539,0.6718,34.886,30.739
62.730,0.6846,33.973,31.933
63.502,0.6720,33.894,32.751
61.867,0.6778,32.948,32.008
63.287,0.6873,34.783,31.719
62.528,0.6664,32.965,32.625
62.910,0.6788,34.491,31.569
61.666,0.6516,33.157,31.439
62.892,0.6704,33.770,32.224
61.881,0.6647,33.485,31.424
63.722,0.6845,33.540,33.413
63.137,0.6646,34.471,31.754
61.946,0.6602,32.800,32.146
62.692,0.6788,34.637,31.191
63.096,0.6743,33.220,33.013
61.924,0.6786,34.048,30.973
63.564,0.6727,33.713,32.983
62.263,0.6693,33.979,31.343
62.254,0.6815,32.868,32.523
62.356,0.6765,33.193,32.275
61.690,0.6705,33.083,31.650
62.626,0.6745,33.688,32.050
62.459,0.6723,33.423,32.130
63.027,0.6819,33.500,32.707
62.796,0.6820,34.144,31.815
62.185,0.6822,33.024,32.297
63.114,0.6772,33.782,32.484
63.233,0.6782,34.290,32.109
63.352,0.6802,34.515,32.016
62.403,0.6653,33.247,32.205
63.679,0.6823,34.544,32.340
63.055,0.6756,33.390,32.818
63.382,0.6816,33.985,32.589
63.194,0.6772,33.456,32.897
63.273,0.6756,33.515,32.912
63.043,0.6714,33.159,33.009
62.905,0.6760,33.952,32.089
62.560,0.6725,33.593,32.063
63.038,0.6817,33.931,32.284
61.892,0.6719,33.924,31.017
61.612,0.6693,33.001,31.642
63.167,0.6758,34.028,32.284
61.775,0.6777,33.059,31.806
62.870,0.6821,33.452,32.603
63.379,0.6760,33.476,33.063
63.180,0.6856,33.542,32.847
62.716,0.6628,33.843,31.918
63.229,0.6667,34.106,32.224
63.903,0.6874,34.251,32.907
62.806,0.6761,33.074,32.864
62.600,0.6848,34.734,31.029
63.905,0.6812,33.618,33.507
64.027,0.6764,33.754,33.468
63.472,0.6821,33.918,32.755
63.238,0.6723,33.690,32.682
63.502,0.6759,33.522,33.145
63.158,0.6715,33.435,32.851
64.175,0.6917,33.755,33.719
63.270,0.6850,34.442,32.034
62.753,0.6667,33.461,32.372
61.896,0.6655,33.133,31.788
61.364,0.6683,32.874,31.494
63.482,0.6858,34.405,32.300
62.724,0.6771,33.588,32.268
63.770,0.6770,34.876,32.079
62.013,0.6794,32.803,32.323
63.014,0.6812,35.125,31.051
62.113,0.6837,33.081,32.180
61.828,0.6821,32.483,32.471
62.234,0.6835,33.273,32.103
63.597,0.6772,35.829,30.932
63.538,0.6783,34.049,32.668
63.284,0.6806,33.578,32.888
62.284,0.6646,33.333,31.991
62.899,0.6898,33.982,32.132
62.588,0.6770,34.781,30.925
62.750,0.6849,34.350,31.570
63.264,0.6789,33.359,33.078
61.996,0.6736,33.757,31.303
62.729,0.6771,33.037,32.828
62.097,0.6726,33.725,31.444
61.997,0.6726,32.634,32.427
61.494,0.6645,34.152,30.324
62.269,0.6677,34.037,31.292
63.507,0.6752,34.044,32.623
63.478,0.6730,34.155,32.467
62.004,0.6584,33.418,31.579
61.389,0.6741,33.432,30.987
63.625,0.6741,35.309,31.466
61.691,0.6730,33.033,31.700
63.040,0.6813,35.051,31.153
62.801,0.6860,33.861,32.125
62.136,0.6675,32.749,32.437
62.983,0.6802,34.237,31.905
62.922,0.6819,33.869,32.224
64.229,0.6834,34.796,32.678
62.009,0.6801,32.704,32.430
63.013,0.6744,33.957,32.188
63.166,0.6810,34.887,31.451
63.286,0.6801,34.042,32.425
62.064,0.6758,33.924,31.227
62.385,0.6765,34.576,30.915
63.885,0.6866,34.436,32.697
64.396,0.6796,34.633,32.996
63.042,0.6681,33.780,32.359
62.360,0.6721,33.444,32.004
62.913,0.6847,34.233,31.864
62.698,0.6775,35.554,30.258
62.590,0.6654,33.623,32.032
62.446,0.6780,33.416,32.155
62.556,0.6808,34.033,31.667
63.457,0.6835,33.471,33.196
62.647,0.6750,33.527,32.239
62.793,0.6729,33.776,32.128
63.169,0.6828,34.554,31.801
63.093,0.6761,33.804,32.443
62.914,0.6794,34.618,31.452
62.579,0.6872,34.084,31.676
62.259,0.6788,33.172,32.213
62.414,0.6766,32.914,32.612
61.169,0.6709,33.255,30.933
62.183,0.6732,33.820,31.443
63.459,0.6899,34.397,32.306
62.226,0.6651,33.098,32.169
62.436,0.6800,32.942,32.632
62.735,0.6837,33.684,32.222
63.707,0.6779,34.072,32.823
63.727,0.6705,34.115,32.756
63.384,0.6840,35.201,31.381
63.733,0.6806,33.917,33.022
62.069,0.6769,33.942,31.215
62.994,0.6789,33.424,32.730
62.664,0.6763,34.748,31.031
63.339,0.6783,34.248,32.260
62.628,0.6822,33.230,32.558
63.297,0.6822,33.338,33.154
62.621,0.6846,33.115,32.671
63.228,0.6785,34.553,31.836
63.049,0.6788,34.498,31.710
62.754,0.6768,33.670,32.214
61.321,0.6804,32.376,31.993
62.432,0.6667,32.828,32.666
62.888,0.6867,33.508,32.579
62.509,0.6616,33.072,32.475
63.445,0.6900,33.940,32.754
63.061,0.6879,34.269,32.006
62.907,0.6783,33.448,32.612
62.747,0.6801,34.817,31.071
63.247,0.6868,33.324,33.139
63.645,0.6863,34.283,32.596
61.906,0.6550,32.467,32.410
62.202,0.6749,33.367,31.929
63.433,0.6822,33.553,33.080
63.586,0.6830,33.960,32.839
62.221,0.6701,34.300,31.005
63.854,0.6791,34.830,32.225
62.983,0.6825,33.846,32.316
62.076,0.6659,33.073,32.041
63.287,0.6757,33.716,32.724
63.548,0.6750,33.891,32.816
62.153,0.6736,33.745,31.489
62.748,0.6830,33.482,32.438
63.216,0.6720,33.461,32.882
62.806,0.6772,33.652,32.291
62.684,0.6742,33.558,32.242
61.760,0.6672,32.882,31.906
63.269,0.6742,33.533,32.887
62.795,0.6767,33.315,32.616
63.397,0.6862,34.206,32.411
62.539,0.6731,33.154,32.490
62.607,0.6726,33.022,32.689
61.649,0.6777,32.840,31.894
61.909,0.6788,33.485,31.511
62.669,0.6818,33.669,32.158
61.590,0.6736,33.395,31.242
62.678,0.6739,33.001,32.793
63.246,0.6756,33.914,32.485
62.321,0.6810,32.797,32.663
62.939,0.6717,33.289,32.765
61.965,0.6616,33.551,31.408
62.073,0.6799,32.843,32.346
62.231,0.6729,32.775,32.540
63.661,0.6803,33.887,32.974
62.551,0.6610,33.670,31.914
62.456,0.6676,32.900,32.623
62.636,0.6735,35.099,30.628
62.701,0.6797,33.767,32.081
62.997,0.6788,33.796,32.359
63.520,0.6911,33.740,33.039
63.310,0.6721,33.631,32.810
62.845,0.6679,34.031,31.912
62.474,0.6740,34.205,31.368
61.915,0.6698,33.510,31.452
62.906,0.6808,33.744,32.329
63.417,0.6772,33.776,32.807
63.034,0.6762,33.757,32.427
62.889,0.6657,33.506,32.466
61.894,0.6787,32.846,32.150
62.247,0.6664,32.834,32.462
63.414,0.6878,34.093,32.549
62.143,0.6566,32.624,32.518
64.079,0.6769,34.834,32.442
63.802,0.6766,33.509,33.476
64.111,0.6876,33.785,33.595
63.768,0.6818,33.805,33.178
63.014,0.6697,33.165,32.966
63.062,0.6699,35.133,31.025
62.096,0.6753,33.242,31.945
63.133,0.6795,33.826,32.476
62.679,0.6745,33.315,32.482
62.918,0.6775,33.259,32.807
61.980,0.6612,32.953,32.038
62.448,0.6639,33.686,31.805
63.149,0.6773,34.346,31.954
61.875,0.6693,33.758,31.159
62.936,0.6705,34.893,31.155
63.409,0.6793,34.877,31.704
62.898,0.6792,33.873,32.180
63.586,0.6763,33.655,33.103
61.119,0.6600,32.159,31.915
63.237,0.6862,34.266,32.184
63.355,0.6734,33.457,33.041
62.707,0.6793,34.382,31.465
62.873,0.6831,33.801,32.245
61.741,0.6720,33.119,31.680
63.225,0.6748,34.724,31.645
61.348,0.6685,32.895,31.468
62.857,0.6833,34.531,31.498
62.708,0.6787,34.214,31.622
62.222,0.6679,34.029,31.237
62.652,0.6835,33.388,32.431
63.465,0.6761,34.840,31.790
62.903,0.6861,33.232,32.870
61.880,0.6723,33.151,31.789
63.071,0.6769,33.397,32.829
62.080,0.6698,34.532,30.595
61.633,0.6615,32.508,32.120
63.152,0.6754,33.792,32.508
61.551,0.6679,32.865,31.701
60.628,0.6681,32.064,31.508
63.905,0.6864,34.795,32.356
61.195,0.6574,32.340,31.781
62.813,0.6823,33.571,32.411
64.150,0.6904,33.746,33.692
63.168,0.6864,33.718,32.660
61.918,0.6616,33.312,31.610
62.922,0.6761,35.149,30.901
63.807,0.6855,33.877,33.169
62.616,0.6691,34.475,31.222
63.491,0.6748,34.586,32.059
62.984,0.6713,33.761,32.342
63.464,0.6750,34.278,32.345
63.078,0.6881,33.607,32.691
62.340,0.6792,33.302,32.165
62.703,0.6711,33.059,32.741
62.732,0.6806,32.980,32.908
62.743,0.6823,34.740,31.160
61.323,0.6586,33.168,31.109
63.759,0.6855,35.384,31.603
63.447,0.6831,35.026,31.631
62.943,0.6747,34.328,31.747
62.048,0.6781,33.169,31.978
62.134,0.6774,32.704,32.535
63.514,0.6713,34.866,31.800
63.524,0.6765,33.894,32.802
62.215,0.6769,34.045,31.270
62.286,0.6738,34.045,31.330
61.338,0.6634,33.012,31.306
62.640,0.6824,32.935,32.863
62.008,0.6641,33.644,31.384
62.958,0.6753,34.451,31.636
61.645,0.6702,33.423,31.249
63.279,0.6813,33.370,33.099
63.075,0.6716,34.806,31.378
64.153,0.6824,34.135,33.252
62.797,0.6716,33.987,31.911
62.905,0.6816,33.058,33.014
63.268,0.6766,33.576,32.847
62.786,0.6686,33.480,32.392
63.510,0.6804,34.184,32.508
64.042,0.6776,35.334,31.901
61.973,0.6761,32.776,32.279
63.183,0.6716,34.374,31.929
62.625,0.6833,33.827,31.962
63.066,0.6779,34.258,31.958
62.914,0.6870,33.948,32.166
62.751,0.6850,34.258,31.677
62.700,0.6764,33.747,32.074
62.278,0.6643,33.484,31.843
62.604,0.6733,34.528,31.182
62.686,0.6895,33.960,31.929
62.829,0.6749,33.095,32.862
63.515,0.6721,34.095,32.565
62.665,0.6765,33.310,32.483
62.025,0.6651,33.780,31.274
61.764,0.6682,33.811,30.975
63.002,0.6863,33.477,32.732
62.763,0.6773,33.202,32.697
63.406,0.6831,33.799,32.812
62.874,0.6719,35.186,30.795
62.746,0.6899,33.971,31.964
62.706,0.6806,33.671,32.189
62.658,0.6740,33.594,32.180
63.444,0.6890,33.903,32.790
63.777,0.6903,33.917,33.124
62.893,0.6700,34.649,31.337
63.762,0.6804,34.320,32.645
62.169,0.6837,33.938,31.373
63.532,0.6759,33.777,32.920
63.646,0.6854,33.837,33.040
61.260,0.6564,32.845,31.364
61.569,0.6739,33.139,31.474
63.282,0.6723,34.017,32.383
62.209,0.6830,32.923,32.430
62.412,0.6777,32.891,32.617
62.777,0.6844,33.903,32.051
61.743,0.6671,33.122,31.644
62.994,0.6706,33.354,32.751
63.433,0.6847,35.131,31.517
62.273,0.6744,32.827,32.539
62.908,0.6875,34.362,31.746
62.848,0.6805,33.136,32.869
62.950,0.6736,33.923,32.153
62.487,0.6796,33.430,32.194
63.029,0.6744,34.037,32.123
62.146,0.6730,34.586,30.635
62.807,0.6609,33.966,31.885
62.489,0.6829,33.197,32.454
62.442,0.6654,33.733,31.764
62.795,0.6842,33.128,32.849
63.382,0.6890,33.760,32.862
63.204,0.6851,33.778,32.632
62.878,0.6734,33.271,32.731
63.286,0.6795,34.147,32.324
63.168,0.6808,33.522,32.822
62.902,0.6840,34.366,31.716
60.770,0.6592,32.733,30.978
63.600,0.6824,34.141,32.665
62.941,0.6835,33.890,32.231
62.575,0.6580,33.610,31.982
63.233,0.6735,33.232,33.142
63.489,0.6838,34.138,32.561
63.047,0.6896,34.075,32.196
63.067,0.6804,34.962,31.264
62.331,0.6823,33.667,31.806
62.953,0.6797,33.603,32.511
63.041,0.6829,33.924,32.300
62.476,0.6834,32.902,32.733
63.677,0.6885,34.217,32.712
