h1_optimo,h1_filtro_adaptado,l1_optimo,l1_filtro_adaptado
14.9272,15.9152,17.2659,17.0669
14.7258,15.8818,17.1063,17.1051
14.9286,15.9150,17.2675,17.0671
14.7258,15.8818,17.1063,17.1051
15.2449,15.8681,17.6246,17.0940
14.7258,15.8818,17.1063,17.1051
15.2449,15.8681,17.6246,17.0940
14.7258,15.8818,17.1063,17.1051
15.1033,15.8666,17.4793,17.0988
15.7353,15.9061,18.2730,17.0766
15.1033,15.8666,17.4793,17.0988
15.3553,15.8929,17.8229,17.1003
15.2753,15.8666,17.6710,17.0973
15.3553,15.8929,17.8229,17.1003
15.2753,15.8666,17.6710,17.0973
15.3553,15.8929,17.8229,17.1003
15.2233,15.8796,17.6196,17.0938
15.3553,15.8929,17.8229,17.1003
15.1692,15.8927,17.5669,17.0879
15.3553,15.8929,17.8229,17.1003
15.1692,15.8927,17.5669,17.0879
15.3553,15.8929,17.8229,17.1003
14.9845,15.8814,17.3467,17.0935
15.3553,15.8929,17.8229,17.1003
14.9845,15.8814,17.3467,17.0935
15.3553,15.8929,17.8229,17.1003
14.9845,15.8814,17.3467,17.0935
15.3553,15.8929,17.8229,17.1003
14.9845,15.8814,17.3467,17.0935
15.4434,15.9060,17.8932,17.0849
14.9845,15.8814,17.3467,17.0935
15.3745,15.9111,17.8244,17.0754
14.9845,15.8814,17.3467,17.0935
15.3745,15.9111,17.8244,17.0754
14.9845,15.8814,17.3467,17.0935
16.1385,15.9320,18.7068,17.0267
14.9845,15.8814,17.3467,17.0935
16.3992,15.9261,19.0354,16.9540
14.9845,15.8814,17.3467,17.0935
15.8739,15.9254,18.3987,17.0252
14.5987,15.8939,16.8715,17.0699
15.8739,15.9254,18.3987,17.0252
14.6839,15.8962,16.9589,17.0654
15.6126,15.9123,18.1240,17.0645
14.6839,15.8962,16.9589,17.0654
15.0098,15.8336,17.4108,17.1509
14.6839,15.8962,16.9589,17.0654
15.0160,15.8304,17.4224,17.1531
14.6839,15.8962,16.9589,17.0654
14.7322,15.7757,17.0827,17.1656
15.3218,15.9423,17.6836,17.0007
14.7322,15.7757,17.0827,17.1656
15.3218,15.9423,17.6836,17.0007
15.0310,15.7899,17.4395,17.1700
15.3218,15.9423,17.6836,17.0007
14.7644,15.7748,17.1399,17.1771
15.3218,15.9423,17.6836,17.0007
14.7584,15.7754,17.1310,17.1766
15.3218,15.9423,17.6836,17.0007
14.7584,15.7754,17.1310,17.1766
15.3218,15.9423,17.6836,17.0007
14.7584,15.7754,17.1310,17.1766
15.3915,15.9438,17.7571,16.9972
15.7744,15.8213,18.2978,17.1523
15.3915,15.9438,17.7571,16.9972
15.7744,15.8213,18.2978,17.1523
15.3915,15.9438,17.7571,16.9972
15.7188,15.8198,18.2203,17.1538
14.9308,15.9463,17.2372,16.9963
15.8301,15.8188,18.3700,17.1514
15.6811,15.9437,18.0820,16.9946
15.8301,15.8188,18.3700,17.1514
15.6811,15.9437,18.0820,16.9946
15.8301,15.8188,18.3700,17.1514
15.6811,15.9437,18.0820,16.9946
15.5018,15.8232,17.9983,17.1508
13.9601,15.9272,16.1282,17.0430
15.5018,15.8232,17.9983,17.1508
13.9601,15.9272,16.1282,17.0430
15.5018,15.8232,17.9983,17.1508
13.9601,15.9272,16.1282,17.0430
15.8647,15.7860,18.4054,17.1660
14.3491,15.9163,16.5932,17.0650
15.8647,15.7860,18.4054,17.1660
15.7856,15.9237,18.2189,17.0319
15.8647,15.7860,18.4054,17.1660
15.8480,15.9343,18.2825,17.0189
15.8647,15.7860,18.4054,17.1660
15.8480,15.9343,18.2825,17.0189
15.8647,15.7860,18.4054,17.1660
15.8075,15.7668,18.4300,17.1901
16.1111,15.9533,18.6199,16.9901
15.8075,15.7668,18.4300,17.1901
14.7232,15.9507,17.0494,16.9802
15.8075,15.7668,18.4300,17.1901
14.7232,15.9507,17.0494,16.9802
15.8683,15.7652,18.4752,17.1918
14.5176,15.9473,16.8023,16.9637
15.8683,15.7652,18.4752,17.1918
14.3599,15.9475,16.6123,16.9454
16.7587,15.7945,19.5224,17.1770
14.3599,15.9475,16.6123,16.9454
16.7587,15.7945,19.5224,17.1770
14.2971,15.9482,16.5399,16.9566
16.7587,15.7945,19.5224,17.1770
14.2971,15.9482,16.5399,16.9566
16.3472,15.7710,19.0163,17.1876
14.0234,15.9169,16.2425,17.0641
16.5436,15.7807,19.2691,17.1841
14.0234,15.9169,16.2425,17.0641
16.5436,15.7807,19.2691,17.1841
14.0465,15.9142,16.2692,17.0703
15.7794,15.7994,18.3576,17.1736
14.0465,15.9142,16.2692,17.0703
15.7745,15.7826,18.3307,17.1779
14.0465,15.9142,16.2692,17.0703
15.7745,15.7826,18.3307,17.1779
14.0465,15.9142,16.2692,17.0703
15.7745,15.7826,18.3307,17.1779
14.5061,15.8985,16.8110,17.0952
15.9424,15.7967,18.5486,17.1745
14.5061,15.8985,16.8110,17.0952
15.9424,15.7967,18.5486,17.1745
14.1545,15.9381,16.4112,16.9368
15.9424,15.7967,18.5486,17.1745
14.1545,15.9381,16.4112,16.9368
15.9424,15.7967,18.5486,17.1745
13.8783,15.9364,16.0789,17.0008
15.9424,15.7967,18.5486,17.1745
13.8783,15.9364,16.0789,17.0008
16.3555,15.7886,19.0294,17.1816
16.2090,15.9479,18.7589,16.8982
16.3555,15.7886,19.0294,17.1816
15.3141,15.9380,17.7141,16.8841
16.5946,15.7983,19.3196,17.1767
15.3141,15.9380,17.7141,16.8841
16.0477,15.7884,18.6620,17.1772
15.3141,15.9380,17.7141,16.8841
14.4132,15.6802,16.6893,17.1447
15.3043,15.9530,17.7157,16.9498
14.9028,15.7552,17.2182,17.1260
15.3043,15.9530,17.7157,16.9498
14.4656,15.7617,16.7143,17.1151
15.3043,15.9530,17.7157,16.9498
14.4231,15.7573,16.6519,17.1092
14.7012,15.9289,16.9996,17.0488
13.7660,15.7417,15.8776,17.0874
14.6354,15.9284,16.9276,17.0501
13.9605,15.7711,16.1007,17.0888
16.7107,15.8889,19.3155,17.0730
13.9605,15.7711,16.1007,17.0888
16.7107,15.8889,19.3155,17.0730
13.9254,15.7586,16.0592,17.0877
17.2918,15.9223,20.0061,17.0522
13.9254,15.7586,16.0592,17.0877
17.2918,15.9223,20.0061,17.0522
14.2800,15.7912,16.4729,17.0910
17.2918,15.9223,20.0061,17.0522
13.8683,15.8155,16.0222,17.1007
14.3226,15.9420,16.6010,16.9907
13.8683,15.8155,16.0222,17.1007
14.3226,15.9420,16.6010,16.9907
13.8683,15.8155,16.0222,17.1007
16.8289,15.9572,19.4474,16.9380
14.2723,15.8548,16.4656,17.0728
16.8289,15.9572,19.4474,16.9380
14.2918,15.8731,16.5104,17.0623
17.0104,15.9576,19.6514,16.9343
14.2918,15.8731,16.5104,17.0623
17.0104,15.9576,19.6514,16.9343
14.2918,15.8731,16.5104,17.0623
17.0104,15.9576,19.6514,16.9343
14.2918,15.8731,16.5104,17.0623
17.0104,15.9576,19.6514,16.9343
14.4305,15.8832,16.6642,17.0604
17.0104,15.9576,19.6514,16.9343
14.4305,15.8832,16.6642,17.0604
17.0104,15.9576,19.6514,16.9343
14.6531,15.9081,16.9062,17.0409
17.0104,15.9576,19.6514,16.9343
14.6531,15.9081,16.9062,17.0409
17.0104,15.9576,19.6514,16.9343
14.6531,15.9081,16.9062,17.0409
17.0104,15.9576,19.6514,16.9343
14.6203,15.9069,16.8679,17.0415
17.0104,15.9576,19.6514,16.9343
14.6704,15.9063,16.9195,17.0393
17.0104,15.9576,19.6514,16.9343
14.4833,15.9023,16.7066,17.0336
16.3261,15.9545,18.8849,16.9732
14.4833,15.9023,16.7066,17.0336
16.3004,15.9543,18.8606,16.9651
14.4833,15.9023,16.7066,17.0336
16.3004,15.9543,18.8606,16.9651
14.4833,15.9023,16.7066,17.0336
15.0859,15.9341,17.4797,17.0357
14.4833,15.9023,16.7066,17.0336
15.0859,15.9341,17.4797,17.0357
14.4833,15.9023,16.7066,17.0336
15.5536,15.9424,17.9994,17.0168
14.4750,15.8849,16.6811,17.0429
15.2764,15.9290,17.6880,17.0494
14.4750,15.8849,16.6811,17.0429
15.5255,15.9283,18.0201,17.0170
14.4750,15.8849,16.6811,17.0429
15.5255,15.9283,18.0201,17.0170
14.4750,15.8849,16.6811,17.0429
15.5255,15.9283,18.0201,17.0170
14.4750,15.8849,16.6811,17.0429
15.5255,15.9283,18.0201,17.0170
14.7013,15.8694,16.9802,17.0624
15.5063,15.9262,17.9920,17.0375
14.7013,15.8694,16.9802,17.0624
15.5214,15.9327,17.9857,17.0277
14.7013,15.8694,16.9802,17.0624
15.4928,15.9335,17.9566,17.0194
14.7013,15.8694,16.9802,17.0624
15.4928,15.9335,17.9566,17.0194
16.0180,15.8844,18.4708,17.0334
15.4928,15.9335,17.9566,17.0194
16.0180,15.8844,18.4708,17.0334
15.4928,15.9335,17.9566,17.0194
16.0180,15.8844,18.4708,17.0334
15.4928,15.9335,17.9566,17.0194
16.0180,15.8844,18.4708,17.0334
15.4857,15.9330,17.9505,17.0200
16.0180,15.8844,18.4708,17.0334
15.4857,15.9330,17.9505,17.0200
16.0180,15.8844,18.4708,17.0334
15.3607,15.9317,17.8116,17.0213
16.0180,15.8844,18.4708,17.0334
15.3607,15.9317,17.8116,17.0213
16.0180,15.8844,18.4708,17.0334
15.3607,15.9317,17.8116,17.0213
16.0180,15.8844,18.4708,17.0334
15.2968,15.9298,17.7510,16.9760
16.0180,15.8844,18.4708,17.0334
15.2968,15.9298,17.7510,16.9760
16.0180,15.8844,18.4708,17.0334
15.4683,15.9171,17.9148,17.0698
16.0180,15.8844,18.4708,17.0334
15.3937,15.8814,17.8302,17.1105
16.0180,15.8844,18.4708,17.0334
15.3937,15.8814,17.8302,17.1105
16.0180,15.8844,18.4708,17.0334
15.8261,15.9098,18.3397,17.0800
16.0180,15.8844,18.4708,17.0334
15.8261,15.9098,18.3397,17.0800
14.5298,15.7807,16.7733,17.0965
15.8261,15.9098,18.3397,17.0800
14.5298,15.7807,16.7733,17.0965
15.8261,15.9098,18.3397,17.0800
14.8490,15.7595,17.1735,17.1206
15.8261,15.9098,18.3397,17.0800
14.8490,15.7595,17.1735,17.1206
15.8261,15.9098,18.3397,17.0800
14.8528,15.7586,17.1758,17.1199
15.8261,15.9098,18.3397,17.0800
14.8528,15.7586,17.1758,17.1199
15.7982,15.9072,18.3105,17.0830
14.8528,15.7586,17.1758,17.1199
15.5161,15.9077,17.9748,17.0765
15.5633,15.7822,18.0213,17.1392
15.5161,15.9077,17.9748,17.0765
15.5633,15.7822,18.0213,17.1392
15.5161,15.9077,17.9748,17.0765
15.9139,15.8199,18.4221,17.1416
15.5161,15.9077,17.9748,17.0765
15.7542,15.8262,18.2523,17.1441
15.5161,15.9077,17.9748,17.0765
15.7925,15.8257,18.2947,17.1438
14.7427,15.8427,17.0932,17.1333
15.7925,15.8257,18.2947,17.1438
14.7427,15.8427,17.0932,17.1333
16.5139,15.8253,19.1503,17.1478
14.7427,15.8427,17.0932,17.1333
16.0766,15.8427,18.6593,17.1474
14.8846,15.8577,17.2480,17.1259
16.0766,15.8427,18.6593,17.1474
14.8846,15.8577,17.2480,17.1259
16.0766,15.8427,18.6593,17.1474
14.8450,15.8817,17.1850,17.1082
16.0766,15.8427,18.6593,17.1474
14.8450,15.8817,17.1850,17.1082
16.0766,15.8427,18.6593,17.1474
14.8450,15.8817,17.1850,17.1082
15.1720,15.8366,17.6319,17.1519
13.9614,15.8507,16.1940,17.1309
15.1720,15.8366,17.6319,17.1519
14.4785,15.9132,16.7677,17.0720
15.4223,15.8567,17.8877,17.1361
14.4785,15.9132,16.7677,17.0720
15.4223,15.8567,17.8877,17.1361
14.0538,15.9139,16.2823,17.0707
15.4223,15.8567,17.8877,17.1361
14.0538,15.9139,16.2823,17.0707
15.4223,15.8567,17.8877,17.1361
14.0538,15.9139,16.2823,17.0707
15.4223,15.8567,17.8877,17.1361
14.0538,15.9139,16.2823,17.0707
15.4223,15.8567,17.8877,17.1361
14.0538,15.9139,16.2823,17.0707
15.2924,15.8562,17.7446,17.1375
14.0538,15.9139,16.2823,17.0707
15.2476,15.8527,17.6948,17.1404
14.1152,15.9153,16.3508,17.0679
15.2476,15.8527,17.6948,17.1404
14.1186,15.9157,16.3537,17.0670
15.2476,15.8527,17.6948,17.1404
14.1186,15.9157,16.3537,17.0670
15.2636,15.8531,17.7157,17.1403
16.0286,15.9458,18.5610,16.9750
15.2636,15.8531,17.7157,17.1403
16.0382,15.9459,18.5718,16.9749
15.2636,15.8531,17.7157,17.1403
16.0382,15.9459,18.5718,16.9749
15.1747,15.8516,17.6198,17.1385
14.2845,15.9018,16.5716,17.0898
15.1747,15.8516,17.6198,17.1385
14.2845,15.9018,16.5716,17.0898
15.1747,15.8516,17.6198,17.1385
14.2845,15.9018,16.5716,17.0898
15.1747,15.8516,17.6198,17.1385
14.7278,15.9282,17.0786,17.0381
15.5718,15.8695,18.0551,17.1209
16.0807,15.9464,18.6177,16.9733
15.1770,15.8501,17.6214,17.1396
16.2153,15.9472,18.7681,16.9663
15.8818,15.8798,18.4180,17.1139
16.2153,15.9472,18.7681,16.9663
15.8818,15.8798,18.4180,17.1139
15.3966,15.9392,17.8276,16.9965
15.9374,15.8795,18.4837,17.1142
15.3966,15.9392,17.8276,16.9965
15.1608,15.8694,17.5931,17.1261
15.3966,15.9392,17.8276,16.9965
15.1608,15.8694,17.5931,17.1261
15.3966,15.9392,17.8276,16.9965
15.1608,15.8694,17.5931,17.1261
15.3966,15.9392,17.8276,16.9965
15.1608,15.8694,17.5931,17.1261
15.3966,15.9392,17.8276,16.9965
14.7906,15.8289,17.2004,17.1585
14.5209,15.9282,16.8305,17.0432
15.0692,15.7857,17.4820,17.1721
14.5923,15.9210,16.9169,17.0605
15.0608,15.8051,17.4871,17.1660
14.8174,15.8969,17.1767,17.0938
14.7994,15.7824,17.1807,17.1755
15.7215,15.9346,18.2168,17.0342
14.7994,15.7824,17.1807,17.1755
15.7215,15.9346,18.2168,17.0342
14.7994,15.7824,17.1807,17.1755
15.7215,15.9346,18.2168,17.0342
15.1253,15.8335,17.5435,17.1507
15.7215,15.9346,18.2168,17.0342
15.1253,15.8335,17.5435,17.1507
15.7215,15.9346,18.2168,17.0342
15.1253,15.8335,17.5435,17.1507
15.2615,15.9225,17.6701,17.0605
15.1253,15.8335,17.5435,17.1507
15.1261,15.9327,17.5073,17.0353
15.1253,15.8335,17.5435,17.1507
15.1261,15.9327,17.5073,17.0353
15.1253,15.8335,17.5435,17.1507
15.1261,15.9327,17.5073,17.0353
15.9693,15.8351,18.5529,17.1542
15.1261,15.9327,17.5073,17.0353
15.9693,15.8351,18.5529,17.1542
14.7703,15.9127,17.1218,17.0755
16.5199,15.8416,19.2401,17.1416
14.2322,15.9093,16.4903,17.0788
16.5199,15.8416,19.2401,17.1416
14.2321,15.9087,16.4858,17.0798
15.8737,15.8367,18.4679,17.1465
14.2321,15.9087,16.4858,17.0798
15.5775,15.7996,18.0724,17.1683
14.2858,15.9075,16.5622,17.0824
15.5775,15.7996,18.0724,17.1683
14.2858,15.9075,16.5622,17.0824
15.5775,15.7996,18.0724,17.1683
14.2858,15.9075,16.5622,17.0824
15.5775,15.7996,18.0724,17.1683
14.2967,15.8978,16.5423,17.0896
15.5775,15.7996,18.0724,17.1683
14.4505,15.8810,16.7383,17.1048
15.6647,15.7966,18.1734,17.1692
14.4423,15.8967,16.7227,17.0928
15.5396,15.7817,18.0513,17.1774
14.5087,15.8880,16.8073,17.1005
15.5396,15.7817,18.0513,17.1774
14.4671,15.8850,16.7702,17.1032
15.0026,15.8126,17.4521,17.1678
14.4671,15.8850,16.7702,17.1032
15.0026,15.8126,17.4521,17.1678
14.5523,15.8920,16.8470,17.0998
15.0026,15.8126,17.4521,17.1678
14.5523,15.8920,16.8470,17.0998
15.0026,15.8126,17.4521,17.1678
14.4885,15.9088,16.7952,17.0809
15.0026,15.8126,17.4521,17.1678
14.4578,15.8774,16.7518,17.1144
15.1834,15.8191,17.6460,17.1637
14.4578,15.8774,16.7518,17.1144
15.1834,15.8191,17.6460,17.1637
14.4578,15.8774,16.7518,17.1144
15.1834,15.8191,17.6460,17.1637
15.5773,15.8851,18.0386,17.1016
15.1834,15.8191,17.6460,17.1637
15.5773,15.8851,18.0386,17.1016
15.1834,15.8191,17.6460,17.1637
15.5689,15.8865,18.0284,17.1006
15.1834,15.8191,17.6460,17.1637
15.5689,15.8865,18.0284,17.1006
15.1834,15.8191,17.6460,17.1637
15.5689,15.8865,18.0284,17.1006
15.1840,15.8192,17.6469,17.1637
15.5689,15.8865,18.0284,17.1006
15.1840,15.8192,17.6469,17.1637
15.5689,15.8865,18.0284,17.1006
15.1840,15.8192,17.6469,17.1637
15.5689,15.8865,18.0284,17.1006
15.1840,15.8192,17.6469,17.1637
15.5689,15.8865,18.0284,17.1006
15.5146,15.8271,18.0268,17.1597
15.5689,15.8865,18.0284,17.1006
16.3977,15.8026,19.0219,17.1622
15.5689,15.8865,18.0284,17.1006
16.3977,15.8026,19.0219,17.1622
15.6186,15.8933,18.0801,17.0948
16.3977,15.8026,19.0219,17.1622
14.8529,15.8796,17.2278,17.1142
16.3897,15.8011,19.0103,17.1621
14.8389,15.8794,17.2248,17.1138
16.3897,15.8011,19.0103,17.1621
15.3806,15.8962,17.8139,17.0969
16.3897,15.8011,19.0103,17.1621
15.3806,15.8962,17.8139,17.0969
16.3897,15.8011,19.0103,17.1621
15.3806,15.8962,17.8139,17.0969
16.3897,15.8011,19.0103,17.1621
16.1459,15.9014,18.6764,17.0852
16.3897,15.8011,19.0103,17.1621
16.1459,15.9014,18.6764,17.0852
16.3897,15.8011,19.0103,17.1621
16.1459,15.9014,18.6764,17.0852
15.7791,15.8413,18.3078,17.1475
16.1459,15.9014,18.6764,17.0852
15.7791,15.8413,18.3078,17.1475
16.1459,15.9014,18.6764,17.0852
15.4626,15.8639,17.9198,17.1278
16.1459,15.9014,18.6764,17.0852
15.4626,15.8639,17.9198,17.1278
16.1459,15.9014,18.6764,17.0852
15.4626,15.8639,17.9198,17.1278
16.1459,15.9014,18.6764,17.0852
15.5987,15.8613,18.1108,17.1319
16.1459,15.9014,18.6764,17.0852
15.5987,15.8613,18.1108,17.1319
15.1094,15.8541,17.5180,17.1288
15.5975,15.8626,18.1224,17.1306
15.1094,15.8541,17.5180,17.1288
15.5975,15.8626,18.1224,17.1306
15.0855,15.8538,17.4875,17.1286
15.5996,15.8665,18.1013,17.1281
15.0855,15.8538,17.4875,17.1286
15.5996,15.8665,18.1013,17.1281
15.0855,15.8538,17.4875,17.1286
15.5996,15.8665,18.1013,17.1281
15.0855,15.8538,17.4875,17.1286
15.5996,15.8665,18.1013,17.1281
15.0855,15.8538,17.4875,17.1286
15.5996,15.8665,18.1013,17.1281
15.1664,15.8550,17.5846,17.1285
15.5984,15.8666,18.1025,17.1281
15.1664,15.8550,17.5846,17.1285
15.8010,15.8716,18.3608,17.1223
15.1664,15.8550,17.5846,17.1285
15.8010,15.8716,18.3608,17.1223
15.1664,15.8550,17.5846,17.1285
15.8010,15.8716,18.3608,17.1223
15.1664,15.8550,17.5846,17.1285
15.6843,15.8676,18.2136,17.1273
15.3159,15.8272,17.7442,17.1355
15.6843,15.8676,18.2136,17.1273
15.6467,15.7523,18.0966,17.1331
15.6843,15.8676,18.2136,17.1273
15.6467,15.7523,18.0966,17.1331
15.6843,15.8676,18.2136,17.1273
15.6467,15.7523,18.0966,17.1331
15.9472,15.8703,18.5064,17.1254
15.6467,15.7523,18.0966,17.1331
15.9472,15.8703,18.5064,17.1254
16.2143,15.7618,18.7342,17.1263
15.9472,15.8703,18.5064,17.1254
16.2143,15.7618,18.7342,17.1263
16.5239,15.8879,19.1996,17.0885
15.3781,15.7908,17.7756,17.1285
16.5239,15.8879,19.1996,17.0885
15.6664,15.7834,18.1155,17.1316
16.5239,15.8879,19.1996,17.0885
15.6664,15.7834,18.1155,17.1316
16.5032,15.8879,19.1730,17.0900
15.6664,15.7834,18.1155,17.1316
16.5032,15.8879,19.1730,17.0900
15.6965,15.7804,18.1537,17.1329
16.7601,15.8981,19.4910,17.0653
15.6965,15.7804,18.1537,17.1329
15.6966,15.8776,18.2521,17.0887
15.6965,15.7804,18.1537,17.1329
15.6966,15.8776,18.2521,17.0887
15.6965,15.7804,18.1537,17.1329
15.6453,15.8784,18.1883,17.0794
15.6965,15.7804,18.1537,17.1329
15.1050,15.8634,17.5293,17.1313
15.7598,15.7829,18.2233,17.1315
15.1050,15.8634,17.5293,17.1313
15.8999,15.7945,18.4006,17.1357
15.5818,15.8872,18.0849,17.1071
15.8999,15.7945,18.4006,17.1357
15.5818,15.8872,18.0849,17.1071
15.4977,15.8099,17.9332,17.1333
15.5818,15.8872,18.0849,17.1071
15.4977,15.8099,17.9332,17.1333
15.9068,15.8926,18.4894,17.0622
15.4977,15.8099,17.9332,17.1333
15.9068,15.8926,18.4894,17.0622
15.4977,15.8099,17.9332,17.1333
16.9389,15.8971,19.6767,17.0235
15.7633,15.8166,18.2301,17.1288
16.9389,15.8971,19.6767,17.0235
15.6319,15.8352,18.1040,17.1321
16.9389,15.8971,19.6767,17.0235
15.3220,15.8089,17.7167,17.1289
16.7557,15.8975,19.4661,17.0567
15.3220,15.8089,17.7167,17.1289
17.0408,15.8994,19.8191,17.0408
15.6509,15.7929,18.1134,17.1442
15.3236,15.8597,17.8445,17.1156
14.5900,15.7551,16.9058,17.1639
15.3236,15.8597,17.8445,17.1156
14.6430,15.7577,16.9650,17.1631
15.3236,15.8597,17.8445,17.1156
15.2643,15.7673,17.6932,17.1648
15.6528,15.8743,18.2136,17.0810
15.2643,15.7673,17.6932,17.1648
15.3265,15.8654,17.8491,17.0999
15.2643,15.7673,17.6932,17.1648
15.1663,15.8509,17.6595,17.1260
15.2643,15.7673,17.6932,17.1648
15.1663,15.8509,17.6595,17.1260
15.2643,15.7673,17.6932,17.1648
14.6791,15.8247,17.1007,17.1549
15.2643,15.7673,17.6932,17.1648
14.4677,15.8341,16.8824,17.0757
15.2643,15.7673,17.6932,17.1648
14.4677,15.8341,16.8824,17.0757
15.0122,15.7871,17.4397,17.1695
14.4677,15.8341,16.8824,17.0757
15.0122,15.7871,17.4397,17.1695
14.4677,15.8341,16.8824,17.0757
15.0122,15.7871,17.4397,17.1695
14.4390,15.8236,16.8639,17.1078
15.0122,15.7871,17.4397,17.1695
15.0797,15.8405,17.5727,17.0918
15.0122,15.7871,17.4397,17.1695
14.9980,15.8290,17.4396,17.1557
14.8831,15.7829,17.2731,17.1744
14.9980,15.8290,17.4396,17.1557
14.8831,15.7829,17.2731,17.1744
14.8900,15.8275,17.3521,17.1499
14.3591,15.6883,16.6717,17.1808
14.8900,15.8275,17.3521,17.1499
14.3591,15.6883,16.6717,17.1808
14.8900,15.8275,17.3521,17.1499
14.3591,15.6883,16.6717,17.1808
15.5527,15.8417,18.1035,17.1373
14.9893,15.7171,17.4105,17.1974
15.5527,15.8417,18.1035,17.1373
14.9893,15.7171,17.4105,17.1974
15.7253,15.8401,18.3047,17.1397
15.2604,15.7724,17.7452,17.1885
15.7253,15.8401,18.3047,17.1397
15.9714,15.7025,18.5922,17.2051
15.0710,15.8066,17.5454,17.1719
15.9714,15.7025,18.5922,17.2051
15.5459,15.7972,18.0621,17.1759
15.9714,15.7025,18.5922,17.2051
15.0444,15.8026,17.5290,17.1725
15.6346,15.7042,18.1876,17.2083
15.0444,15.8026,17.5290,17.1725
15.2489,15.7004,17.7712,17.2122
15.0425,15.8053,17.5313,17.1699
15.2489,15.7004,17.7712,17.2122
15.0425,15.8053,17.5313,17.1699
14.9657,15.7221,17.4731,17.2075
15.0425,15.8053,17.5313,17.1699
14.9657,15.7221,17.4731,17.2075
15.0425,15.8053,17.5313,17.1699
15.5605,15.7415,18.1461,17.2021
15.0425,15.8053,17.5313,17.1699
15.5605,15.7415,18.1461,17.2021
15.0425,15.8053,17.5313,17.1699
15.3147,15.7501,17.8383,17.1978
15.0425,15.8053,17.5313,17.1699
15.3147,15.7501,17.8383,17.1978
15.0476,15.8057,17.5385,17.1692
15.1751,15.7595,17.6671,17.1946
14.8988,15.7983,17.3398,17.1754
15.1751,15.7595,17.6671,17.1946
14.8988,15.7983,17.3398,17.1754
14.8495,15.7511,17.3023,17.1988
14.8988,15.7983,17.3398,17.1754
15.5401,15.7652,18.1835,17.1179
14.8988,15.7983,17.3398,17.1754
15.6086,15.7606,18.2807,17.0951
14.8988,15.7983,17.3398,17.1754
15.9652,15.7418,18.7008,17.0646
14.8988,15.7983,17.3398,17.1754
15.9652,15.7418,18.7008,17.0646
15.2205,15.7917,17.7548,17.1668
15.7109,15.7584,18.3867,17.1388
14.6676,15.7723,17.0323,17.1830
15.7109,15.7584,18.3867,17.1388
14.6676,15.7723,17.0323,17.1830
15.7109,15.7584,18.3867,17.1388
14.1728,15.8099,16.4614,17.1631
15.7109,15.7584,18.3867,17.1388
14.5472,15.8291,16.8831,17.1544
15.4035,15.7510,17.9835,17.1915
14.5472,15.8291,16.8831,17.1544
15.4035,15.7510,17.9835,17.1915
15.0925,15.8740,17.4995,17.1213
15.4035,15.7510,17.9835,17.1915
14.7459,15.9020,17.0983,17.0832
15.4035,15.7510,17.9835,17.1915
14.7459,15.9020,17.0983,17.0832
15.4035,15.7510,17.9835,17.1915
16.4383,15.8996,19.0561,17.0940
15.4035,15.7510,17.9835,17.1915
16.4383,15.8996,19.0561,17.0940
16.0089,15.7431,18.6800,17.1984
16.4383,15.8996,19.0561,17.0940
16.0089,15.7431,18.6800,17.1984
16.4383,15.8996,19.0561,17.0940
16.0089,15.7431,18.6800,17.1984
16.4383,15.8996,19.0561,17.0940
15.9472,15.7466,18.6105,17.1959
16.4383,15.8996,19.0561,17.0940
14.7401,15.6754,17.1242,17.1998
15.7360,15.9127,18.2464,17.0729
14.7401,15.6754,17.1242,17.1998
15.7360,15.9127,18.2464,17.0729
14.7401,15.6754,17.1242,17.1998
15.7360,15.9127,18.2464,17.0729
14.7401,15.6754,17.1242,17.1998
15.7235,15.9115,18.2377,17.0755
14.7401,15.6754,17.1242,17.1998
15.8408,15.9096,18.3587,17.0783
14.7327,15.6603,17.1177,17.1997
15.8408,15.9096,18.3587,17.0783
14.9233,15.6868,17.3622,17.2046
15.4874,15.9164,17.9528,17.0697
14.9233,15.6868,17.3622,17.2046
15.4874,15.9164,17.9528,17.0697
14.9233,15.6868,17.3622,17.2046
14.7168,15.9069,17.0525,17.0836
14.8554,15.6918,17.2725,17.2028
14.7168,15.9069,17.0525,17.0836
14.8554,15.6918,17.2725,17.2028
14.7168,15.9069,17.0525,17.0836
14.8554,15.6918,17.2725,17.2028
14.7168,15.9069,17.0525,17.0836
14.8554,15.6918,17.2725,17.2028
14.7168,15.9069,17.0525,17.0836
14.8554,15.6918,17.2725,17.2028
14.7168,15.9069,17.0525,17.0836
15.1795,15.6820,17.6582,17.2103
14.7168,15.9069,17.0525,17.0836
15.1563,15.6835,17.6431,17.2121
14.5860,15.8402,16.9100,17.1416
15.1563,15.6835,17.6431,17.2121
14.6755,15.8160,16.9961,17.1417
15.1462,15.6702,17.6164,17.2101
14.5856,15.8113,16.8915,17.1460
15.1462,15.6702,17.6164,17.2101
14.5856,15.8113,16.8915,17.1460
14.8676,15.5769,17.2776,17.1891
14.5856,15.8113,16.8915,17.1460
14.8676,15.5769,17.2776,17.1891
15.1815,15.8378,17.5965,17.1341
14.8355,15.5746,17.2457,17.1897
15.1815,15.8378,17.5965,17.1341
14.8355,15.5746,17.2457,17.1897
15.1815,15.8378,17.5965,17.1341
14.8355,15.5746,17.2457,17.1897
15.1815,15.8378,17.5965,17.1341
14.6059,15.5999,16.9652,17.2000
