tiempo_s,observado,modelo_nrsur,sin_onda_directa
0.211915,0.34553,0.06407,0.42384
0.212037,1.13202,0.05327,0.71164
0.212159,1.51398,0.04093,0.76201
0.212281,0.98320,0.02627,0.43274
0.212403,0.07407,0.01018,-0.02923
0.212525,-0.10211,-0.00517,-0.14831
0.212647,0.52821,-0.01875,0.27916
0.212769,0.77423,-0.03143,0.79049
0.212891,-0.03261,-0.04406,0.60428
0.213013,-0.91436,-0.05583,-0.38713
0.213135,-0.64906,-0.06527,-1.22150
0.213257,0.36865,-0.07173,-0.93347
0.213379,0.67344,-0.07534,0.09767
0.213501,-0.16530,-0.07622,0.49478
0.213624,-1.06282,-0.07453,-0.30544
0.213746,-1.09436,-0.07068,-1.26087
0.213868,-0.62321,-0.06477,-1.12442
0.213990,-0.39508,-0.05638,-0.04394
0.214112,-0.39362,-0.04565,0.82996
0.214234,-0.23162,-0.03389,0.88927
0.214356,-0.05971,-0.02218,0.47699
0.214478,-0.29559,-0.01006,0.02004
0.214600,-0.72295,0.00341,-0.37807
0.214722,-0.61817,0.01768,-0.49459
0.214844,0.19276,0.03100,-0.01806
0.214966,0.97899,0.04249,0.73444
0.215088,1.00129,0.05282,0.90291
0.215210,0.39071,0.06266,0.29764
0.215333,-0.11348,0.07163,-0.14961
0.215455,-0.06399,0.07896,0.28301
0.215577,0.33678,0.08440,0.91151
0.215699,0.64926,0.08787,0.58538
0.215821,0.65939,0.08917,-0.53141
0.215943,0.43739,0.08841,-1.09473
0.216065,0.19789,0.08600,-0.49551
0.216187,0.14561,0.08181,0.32662
0.216309,0.25812,0.07506,0.30743
0.216431,0.22032,0.06566,-0.34171
0.216553,-0.19807,0.05487,-0.72904
0.216675,-0.71952,0.04389,-0.63361
0.216797,-0.80835,0.03254,-0.50119
0.216919,-0.37953,0.02002,-0.46338
0.217041,0.04923,0.00672,-0.20700
0.217164,0.01882,-0.00594,0.22784
0.217286,-0.32108,-0.01702,0.28600
0.217408,-0.47294,-0.02668,-0.24583
0.217530,-0.22110,-0.03518,-0.76581
0.217652,0.16180,-0.04232,-0.58456
0.217774,0.26864,-0.04793,0.18149
0.217896,0.01602,-0.05218,0.78074
0.218018,-0.26558,-0.05508,0.73846
0.218140,-0.21666,-0.05649,0.28901
0.218262,0.08719,-0.05678,-0.05825
0.218384,0.19060,-0.05671,-0.08893
0.218506,-0.12940,-0.05628,0.05168
0.218628,-0.47710,-0.05466,0.13084
0.218750,-0.30764,-0.05150,0.03022
0.218873,0.30148,-0.04779,-0.17604
0.218995,0.68699,-0.04455,-0.24332
0.219117,0.46917,-0.04148,-0.00290
0.219239,0.03291,-0.03753,0.33772
0.219361,-0.06712,-0.03241,0.34232
0.219483,0.11793,-0.02676,-0.08835
0.219605,0.09213,-0.02115,-0.51572
0.219727,-0.31021,-0.01563,-0.50339
0.219849,-0.70526,-0.01017,-0.17239
0.219971,-0.72627,-0.00476,-0.00537
0.220093,-0.47964,0.00078,-0.21541
0.220215,-0.32469,0.00660,-0.52332
0.220337,-0.40956,0.01227,-0.53506
0.220459,-0.53145,0.01730,-0.19023
0.220582,-0.34769,0.02205,0.19852
0.220704,0.27343,0.02749,0.31065
0.220826,0.99590,0.03373,0.19460
0.220948,1.21122,0.03990,0.21338
0.221070,0.69969,0.04548,0.55120
0.221192,-0.00345,0.05119,0.87966
0.221314,-0.16207,0.05792,0.71382
0.221436,0.30489,0.06555,0.07851
0.221558,0.77662,0.07313,-0.44736
0.221680,0.70172,0.08004,-0.45902
0.221802,0.18228,0.08628,-0.23831
0.221924,-0.23567,0.09200,-0.30688
0.222046,-0.22414,0.09720,-0.66554
0.222168,-0.06636,0.10174,-0.82317
0.222291,-0.30379,0.10504,-0.52666
0.222413,-0.92184,0.10629,-0.09325
0.222535,-1.15800,0.10518,0.08175
0.222657,-0.48385,0.10231,0.05034
0.222779,0.47740,0.09833,0.15180
0.222901,0.63753,0.09289,0.50481
0.223023,-0.05393,0.08508,0.85784
0.223145,-0.55912,0.07483,0.88170
0.223267,-0.27810,0.06318,0.51211
0.223389,0.22664,0.05119,0.06439
0.223511,0.32607,0.03900,0.01060
0.223633,0.28545,0.02624,0.48685
0.223755,0.55901,0.01290,1.02001
0.223877,0.81769,-0.00050,0.96654
0.224000,0.46632,-0.01337,0.26823
0.224122,-0.23325,-0.02537,-0.45699
0.224244,-0.36083,-0.03644,-0.64469
0.224366,0.35625,-0.04682,-0.38431
0.224488,1.06747,-0.05676,-0.19220
0.224610,0.85400,-0.06604,-0.35120
0.224732,-0.11515,-0.07415,-0.60710
0.224854,-0.82817,-0.08086,-0.51560
0.224976,-0.71277,-0.08658,-0.06855
0.225098,-0.26247,-0.09180,0.15709
0.225220,-0.20674,-0.09639,-0.29042
0.225342,-0.44074,-0.09969,-0.96740
0.225464,-0.29752,-0.10128,-0.94066
0.225586,0.26866,-0.10149,-0.05537
0.225708,0.50051,-0.10099,0.77002
0.225831,0.02042,-0.10001,0.79650
0.225953,-0.53341,-0.09817,0.41701
0.226075,-0.48021,-0.09501,0.38786
0.226197,-0.03648,-0.09054,0.67261
0.226319,0.29691,-0.08541,0.73973
0.226441,0.61297,-0.08032,0.61418
0.226563,1.06615,-0.07535,0.79108
0.226685,1.09974,-0.07007,1.21095
0.226807,0.28776,-0.06416,1.14625
0.226929,-0.50461,-0.05791,0.30216
0.227051,-0.10252,-0.05189,-0.59033
0.227173,1.01387,-0.04632,-0.65187
0.227295,1.13014,-0.04091,0.01410
0.227417,-0.18802,-0.03524,0.47067
0.227540,-1.39490,-0.02937,0.13400
0.227662,-1.21017,-0.02387,-0.57131
0.227784,-0.30450,-0.01942,-0.88984
0.227906,-0.05538,-0.01616,-0.76488
0.228028,-0.60913,-0.01355,-0.77816
0.228150,-1.00566,-0.01104,-1.12896
0.228272,-0.63230,-0.00883,-1.24448
0.228394,0.15417,-0.00766,-0.68387
0.228516,0.57163,-0.00794,0.07768
0.228638,0.18905,-0.00921,0.28518
0.228760,-0.65232,-0.01075,-0.04140
0.228882,-1.10854,-0.01231,-0.31866
0.229004,-0.74239,-0.01412,-0.37546
0.229126,-0.01173,-0.01642,-0.44534
0.229249,0.43189,-0.01918,-0.38665
0.229371,0.55274,-0.02208,0.12843
0.229493,0.60524,-0.02479,0.65438
0.229615,0.50754,-0.02724,0.29776
0.229737,0.15728,-0.02971,-0.73746
0.229859,-0.10296,-0.03253,-1.05320
0.229981,0.00626,-0.03549,-0.04765
0.230103,0.16974,-0.03792,1.03793
0.230225,0.04066,-0.03937,0.84572
0.230347,-0.17590,-0.04010,-0.19708
0.230469,-0.23607,-0.04062,-0.66756
0.230591,-0.32641,-0.04078,-0.21860
0.230713,-0.49834,-0.03986,0.18552
0.230835,-0.39533,-0.03736,-0.17594
0.230958,-0.10724,-0.03343,-0.90522
0.231080,-0.39604,-0.02848,-1.15717
0.231202,-1.37549,-0.02272,-0.59304
0.231324,-1.92290,-0.01610,0.36795
0.231446,-1.26072,-0.00846,0.95408
0.231568,-0.21544,0.00019,0.76716
0.231690,0.06360,0.00946,0.19973
0.231812,-0.19730,0.01865,-0.06578
0.231934,-0.05531,0.02736,0.10734
0.232056,0.49954,0.03588,0.35952
0.232178,0.74399,0.04469,0.54625
0.232300,0.60337,0.05362,0.79689
0.232422,0.64387,0.06187,0.98185
0.232544,0.92194,0.06896,0.81592
0.232666,0.95745,0.07530,0.44394
0.232789,0.76855,0.08151,0.26096
0.232911,0.85973,0.08762,0.23250
0.233033,1.13276,0.09319,0.03397
0.233155,0.88566,0.09790,-0.30290
0.233277,0.12403,0.10172,-0.53754
0.233399,-0.18806,0.10470,-0.74236
0.233521,0.35274,0.10691,-0.97148
0.233643,0.77428,0.10832,-0.79259
0.233765,0.12886,0.10864,0.00931
0.233887,-1.00678,0.10743,0.67242
0.234009,-1.26220,0.10467,0.38965
0.234131,-0.31488,0.10099,-0.34801
0.234253,0.78537,0.09693,-0.40805
0.234375,1.01293,0.09218,0.25488
0.234498,0.43911,0.08602,0.66626
0.234620,-0.16316,0.07839,0.47559
0.234742,-0.30828,0.07021,0.34072
0.234864,-0.15041,0.06233,0.62032
0.234986,-0.04870,0.05466,0.82576
0.235108,-0.04890,0.04665,0.62450
0.235230,0.09245,0.03813,0.38536
0.235352,0.44031,0.02941,0.36431
0.235474,0.66936,0.02090,0.23425
0.235596,0.47632,0.01271,-0.13670
0.235718,0.03104,0.00470,-0.25822
0.235840,-0.24913,-0.00349,0.08155
0.235962,-0.26759,-0.01204,0.23777
0.236084,-0.26279,-0.02065,-0.26706
0.236207,-0.31045,-0.02857,-0.76546
0.236329,-0.22206,-0.03543,-0.35674
0.236451,-0.00581,-0.04158,0.59612
0.236573,-0.00659,-0.04748,0.82086
0.236695,-0.36817,-0.05271,-0.10284
0.236817,-0.66494,-0.05626,-1.17630
0.236939,-0.36787,-0.05748,-1.31206
0.237061,0.42772,-0.05663,-0.57610
0.237183,0.96827,-0.05425,0.16082
0.237305,0.61859,-0.05049,0.34524
0.237427,-0.34004,-0.04511,0.15486
0.237549,-0.83978,-0.03791,0.00526
0.237671,-0.21362,-0.02903,-0.00661
0.237793,0.83307,-0.01896,-0.09580
0.237916,0.96390,-0.00832,-0.36872
0.238038,0.02572,0.00242,-0.59059
0.238160,-0.64269,0.01317,-0.47740
0.238282,-0.15556,0.02403,-0.11759
0.238404,0.56073,0.03471,0.11527
0.238526,0.26191,0.04438,0.06438
0.238648,-0.56134,0.05231,-0.05315
0.238770,-0.49774,0.05851,-0.04995
0.238892,0.37651,0.06341,-0.02753
0.239014,0.56137,0.06698,-0.07289
0.239136,-0.39061,0.06860,0.00008
0.239258,-1.15542,0.06770,0.32062
0.239380,-0.81428,0.06445,0.58384
0.239502,-0.17855,0.05937,0.35983
0.239625,-0.21295,0.05278,-0.26072
0.239747,-0.51804,0.04460,-0.62476
0.239869,-0.33828,0.03486,-0.23044
0.239991,0.05836,0.02394,0.62032
0.240113,0.07344,0.01263,1.02347
0.240235,-0.04615,0.00173,0.45184
0.240357,0.22106,-0.00826,-0.51201
0.240479,0.63196,-0.01735,-0.74026
0.240601,0.66514,-0.02568,-0.00291
0.240723,0.42336,-0.03301,0.61590
0.240845,0.21674,-0.03865,0.18417
0.240967,-0.09840,-0.04209,-0.69810
0.241089,-0.57112,-0.04361,-0.80537
0.241211,-0.67038,-0.04404,-0.21798
0.241333,-0.18642,-0.04389,-0.16288
0.241456,0.12589,-0.04311,-0.91914
0.241578,-0.28836,-0.04153,-1.25907
0.241700,-0.72204,-0.03944,-0.44907
0.241822,-0.32020,-0.03746,0.50920
0.241944,0.44738,-0.03603,0.48245
0.242066,0.57143,-0.03521,-0.06178
0.242188,0.17967,-0.03484,-0.01314
0.242310,0.18413,-0.03483,0.55489
0.242432,0.64719,-0.03534,0.74910
0.242554,0.77428,-0.03667,0.45528
0.242676,0.36957,-0.03900,0.30035
0.242798,0.09813,-0.04212,0.35874
0.242920,0.25819,-0.04546,0.11468
0.243042,0.31933,-0.04857,-0.43399
0.243165,-0.14722,-0.05153,-0.72223
0.243287,-0.85552,-0.05477,-0.60000
0.243409,-1.26961,-0.05841,-0.42772
0.243531,-1.11785,-0.06192,-0.29959
0.243653,-0.44929,-0.06457,-0.05669
0.243775,0.31358,-0.06625,0.09604
0.243897,0.50140,-0.06749,-0.10418
0.244019,-0.08775,-0.06869,-0.24976
0.244141,-0.76428,-0.06953,0.20063
0.244263,-0.76479,-0.06936,0.84476
0.244385,-0.24660,-0.06812,0.82662
0.244507,0.11976,-0.06648,0.26737
0.244629,0.21286,-0.06496,0.09799
0.244751,0.35732,-0.06341,0.49073
0.244874,0.47304,-0.06137,0.62281
0.244996,0.26073,-0.05871,0.14272
0.245118,0.04252,-0.05565,-0.27851
0.245240,0.37363,-0.05244,-0.17586
0.245362,0.87771,-0.04926,-0.01765
0.245484,0.59390,-0.04619,-0.24306
0.245606,-0.41438,-0.04306,-0.45666
0.245728,-0.93413,-0.03960,-0.13806
0.245850,-0.33662,-0.03592,0.48744
0.245972,0.62473,-0.03252,0.79267
0.246094,1.04973,-0.02963,0.52461
0.246216,0.90378,-0.02677,-0.08908
0.246338,0.47688,-0.02347,-0.61318
0.246460,-0.13161,-0.02005,-0.59856
0.246583,-0.58739,-0.01729,0.05513
0.246705,-0.37722,-0.01537,0.78897
0.246827,0.25810,-0.01371,0.89006
0.246949,0.39592,-0.01175,0.39073
0.247071,-0.11446,-0.00946,-0.03059
0.247193,-0.27727,-0.00704,-0.06069
0.247315,0.41587,-0.00455,-0.03148
0.247437,1.03090,-0.00206,-0.13738
0.247559,0.64700,0.00041,-0.14031
0.247681,-0.19450,0.00319,-0.04057
0.247803,-0.46788,0.00679,-0.21417
0.247925,-0.29013,0.01125,-0.56039
0.248047,-0.44809,0.01601,-0.37289
0.248169,-0.89212,0.02085,0.46017
0.248291,-0.93121,0.02620,0.96350
0.248414,-0.58306,0.03241,0.40907
0.248536,-0.47100,0.03904,-0.58495
0.248658,-0.51738,0.04538,-0.96043
0.248780,-0.03330,0.05129,-0.57147
0.248902,0.81359,0.05715,0.03594
0.249024,0.95083,0.06303,0.54627
0.249146,0.16414,0.06855,0.85205
0.249268,-0.38745,0.07338,0.70902
0.249390,-0.00794,0.07741,0.17703
0.249512,0.44135,0.08043,-0.11706
0.249634,0.14088,0.08230,0.10926
0.249756,-0.19843,0.08328,0.16404
0.249878,0.33069,0.08372,-0.55065
0.250000,0.98548,0.08342,-1.40086
0.250123,0.40749,0.08185,-1.39241
0.250245,-1.05263,0.07909,-0.72490
0.250367,-1.68462,0.07585,-0.41040
0.250489,-0.94733,0.07251,-0.62876
0.250611,-0.09279,0.06858,-0.61067
0.250733,-0.10781,0.06361,-0.08563
0.250855,-0.46538,0.05800,0.31816
0.250977,-0.36960,0.05242,0.26983
0.251099,-0.02036,0.04693,0.22736
0.251221,0.05122,0.04122,0.41238
0.251343,0.01162,0.03534,0.34326
0.251465,0.29140,0.02959,-0.11054
0.251587,0.66399,0.02399,-0.19899
0.251709,0.52216,0.01847,0.47829
0.251832,-0.16359,0.01335,1.08391
0.251954,-0.77709,0.00908,0.76574
0.252076,-0.84903,0.00548,0.02756
0.252198,-0.42256,0.00211,-0.16694
0.252320,0.28416,-0.00083,-0.03672
0.252442,1.01626,-0.00259,-0.44924
0.252564,1.25092,-0.00300,-1.12946
0.252686,0.50034,-0.00278,-0.89961
0.252808,-0.83312,-0.00240,0.26531
0.252930,-1.49976,-0.00130,0.91527
0.253052,-0.84003,0.00123,0.26731
0.253174,0.26348,0.00505,-0.65030
0.253296,0.50595,0.00953,-0.64820
0.253418,-0.13737,0.01452,-0.04551
0.253541,-0.59619,0.02018,0.15142
0.253663,-0.32349,0.02636,-0.14556
0.253785,0.19185,0.03272,-0.30113
0.253907,0.46314,0.03920,-0.18527
0.254029,0.57868,0.04578,-0.20682
0.254151,0.57792,0.05187,-0.36081
0.254273,0.18770,0.05669,-0.13709
0.254395,-0.45421,0.06013,0.58288
0.254517,-0.59781,0.06261,1.20981
0.254639,0.11346,0.06403,1.18686
0.254761,1.02327,0.06357,0.58390
0.254883,1.30761,0.06090,-0.17645
0.255005,0.94176,0.05662,-0.74416
0.255127,0.39691,0.05142,-0.81266
0.255250,-0.10332,0.04527,-0.15937
0.255372,-0.47623,0.03802,0.87919
0.255494,-0.40060,0.03007,1.35502
0.255616,0.23627,0.02201,0.71269
0.255738,0.77719,0.01399,-0.33997
0.255860,0.45779,0.00600,-0.59300
0.255982,-0.42053,-0.00156,0.09869
0.256104,-0.73444,-0.00834,0.69481
0.256226,-0.07413,-0.01460,0.46828
0.256348,0.68434,-0.02082,-0.14158
0.256470,0.63268,-0.02665,-0.41006
0.256592,0.00905,-0.03135,-0.28764
0.256714,-0.33801,-0.03497,-0.04766
0.256836,-0.15822,-0.03840,0.32770
0.256958,0.10603,-0.04199,0.80678
0.257081,0.13157,-0.04515,0.89177
0.257203,0.04147,-0.04734,0.23634
0.257325,0.02702,-0.04894,-0.64222
0.257447,0.08956,-0.05047,-0.90354
0.257569,0.13609,-0.05182,-0.43352
0.257691,0.07183,-0.05275,0.18854
0.257813,-0.10151,-0.05352,0.55264
0.257935,-0.12187,-0.05448,0.66054
0.258057,0.33670,-0.05544,0.48459
0.258179,1.09030,-0.05618,-0.01677
0.258301,1.41305,-0.05719,-0.44236
0.258423,0.91036,-0.05902,-0.21701
0.258545,0.11858,-0.06127,0.48837
0.258667,-0.16045,-0.06317,0.73897
0.258790,0.11502,-0.06483,0.07509
0.258912,0.28760,-0.06708,-0.77086
0.259034,-0.05925,-0.06992,-0.85118
0.259156,-0.63665,-0.07224,-0.26509
0.259278,-0.91059,-0.07333,0.12098
0.259400,-0.71765,-0.07362,-0.06834
0.259522,-0.35648,-0.07361,-0.37608
0.259644,-0.20520,-0.07296,-0.34262
0.259766,-0.29283,-0.07121,-0.06474
0.259888,-0.27559,-0.06859,0.16636
0.260010,0.07837,-0.06543,0.30639
0.260132,0.48729,-0.06147,0.46414
0.260254,0.49568,-0.05656,0.66509
0.260376,0.13764,-0.05133,0.81769
0.260499,-0.12586,-0.04638,0.73282
0.260621,-0.10813,-0.04123,0.23191
0.260743,-0.04483,-0.03517,-0.53031
0.260865,-0.02785,-0.02873,-0.99384
0.260987,0.07549,-0.02314,-0.79380
0.261109,0.04949,-0.01855,-0.32328
0.261231,-0.52000,-0.01387,-0.29111
0.261353,-1.27693,-0.00874,-0.76885
0.261475,-1.20932,-0.00412,-1.10754
0.261597,-0.19332,-0.00081,-0.83441
0.261719,0.55718,0.00162,-0.22503
0.261841,0.24386,0.00367,0.14229
0.261963,-0.32358,0.00491,0.08796
0.262085,-0.17480,0.00480,-0.08860
0.262208,0.19186,0.00371,-0.05515
0.262330,-0.17238,0.00210,0.17736
0.262452,-0.85686,-0.00042,0.29680
0.262574,-0.74563,-0.00419,0.08614
0.262696,0.05412,-0.00837,-0.25492
0.262818,0.44584,-0.01195,-0.32755
0.262940,0.21469,-0.01533,-0.09022
0.263062,0.15095,-0.01949,0.05792
0.263184,0.39960,-0.02397,-0.14507
0.263306,0.22862,-0.02716,-0.48236
0.263428,-0.40430,-0.02853,-0.67408
0.263550,-0.56531,-0.02912,-0.74282
0.263672,-0.03390,-0.02964,-0.69886
0.263794,0.13343,-0.02944,-0.35333
0.263916,-0.62235,-0.02794,0.13225
0.264039,-1.29735,-0.02570,0.06656
0.264161,-0.92257,-0.02328,-0.77148
0.264283,-0.16230,-0.02037,-1.48212
0.264405,-0.22073,-0.01680,-1.19540
0.264527,-0.93896,-0.01331,-0.39116
0.264649,-1.20178,-0.01023,-0.10442
0.264771,-0.74220,-0.00664,-0.24117
0.264893,-0.27012,-0.00188,0.11401
0.265015,-0.04838,0.00302,0.94751
0.265137,0.35019,0.00691,1.24510
0.265259,0.84504,0.01064,0.73831
0.265381,0.72171,0.01599,0.36165
0.265503,0.02100,0.02293,0.65333
0.265625,-0.17199,0.02973,0.98028
0.265748,0.59869,0.03564,0.84008
0.265870,1.28904,0.04157,0.71921
0.265992,0.93183,0.04811,0.99061
0.266114,0.12641,0.05446,1.07322
0.266236,-0.01074,0.05999,0.53616
0.266358,0.42493,0.06504,0.07737
0.266480,0.59982,0.06964,0.40379
0.266602,0.51930,0.07294,0.91278
0.266724,0.77673,0.07483,0.61740
0.266846,1.07483,0.07648,-0.16404
0.266968,0.49790,0.07844,-0.26593
0.267090,-0.71105,0.07945,0.45181
0.267212,-1.13023,0.07859,0.92520
0.267334,-0.27939,0.07722,0.58116
0.267457,0.60521,0.07712,0.03433
0.267579,0.51494,0.07779,-0.13430
0.267701,0.11296,0.07745,-0.18453
0.267823,0.38063,0.07586,-0.36234
0.267945,0.95744,0.07427,-0.26232
0.268067,0.95042,0.07292,0.28402
0.268189,0.51942,0.07078,0.54654
0.268311,0.39986,0.06761,-0.02329
0.268433,0.48313,0.06432,-0.71629
0.268555,0.18766,0.06109,-0.54065
0.268677,-0.20768,0.05703,0.20356
0.268799,0.01203,0.05220,0.38664
0.268921,0.49793,0.04792,-0.20422
0.269043,0.21426,0.04444,-0.71968
0.269166,-0.70973,0.04036,-0.75158
0.269288,-0.97791,0.03521,-0.76019
0.269410,-0.19860,0.03088,-0.84910
0.269532,0.47586,0.02893,-0.38453
0.269654,0.22272,0.02806,0.67652
0.269776,-0.30187,0.02621,1.24538
0.269898,-0.32808,0.02361,0.65962
0.270020,-0.21112,0.02182,-0.17642
0.270142,-0.46034,0.02088,-0.13894
0.270264,-0.64910,0.01945,0.41689
0.270386,-0.29932,0.01727,0.39341
0.270508,0.05020,0.01522,-0.21523
0.270630,-0.27043,0.01332,-0.47187
0.270752,-0.82191,0.01066,-0.15296
0.270875,-0.79250,0.00748,0.04031
0.270997,-0.41388,0.00500,-0.14042
0.271119,-0.50032,0.00308,-0.16815
0.271241,-0.94573,0.00018,0.07855
0.271363,-0.86049,-0.00365,0.04411
0.271485,-0.09658,-0.00624,-0.29720
0.271607,0.47088,-0.00667,-0.16928
0.271729,0.30359,-0.00695,0.58147
0.271851,-0.09605,-0.00900,0.93933
0.271973,-0.08072,-0.01190,0.28883
0.272095,0.31132,-0.01384,-0.50332
0.272217,0.70657,-0.01514,-0.43076
0.272339,0.93073,-0.01736,0.12672
0.272461,0.88802,-0.02064,0.20646
0.272583,0.46169,-0.02401,-0.16821
0.272706,-0.14475,-0.02754,-0.33433
0.272828,-0.43364,-0.03188,-0.32241
0.272950,-0.27283,-0.03647,-0.64285
0.273072,-0.09466,-0.04027,-1.10167
0.273194,-0.16462,-0.04389,-1.03030
0.273316,-0.12849,-0.04862,-0.53413
0.273438,0.32467,-0.05361,-0.37211
0.273560,0.75453,-0.05645,-0.62284
0.273682,0.45190,-0.05683,-0.57664
0.273804,-0.51766,-0.05710,-0.06756
0.273926,-1.22787,-0.05862,0.16525
0.274048,-0.95139,-0.05985,-0.24571
0.274170,-0.04649,-0.05924,-0.62222
0.274292,0.42581,-0.05759,-0.32409
0.274415,-0.05601,-0.05625,0.26189
0.274537,-0.84832,-0.05489,0.37768
0.274659,-0.97238,-0.05270,-0.02996
0.274781,-0.39053,-0.05023,-0.44037
0.274903,0.03225,-0.04824,-0.53762
0.275025,-0.12652,-0.04605,-0.34180
0.275147,-0.24114,-0.04298,0.09788
0.275269,0.20323,-0.04010,0.64024
0.275391,0.55870,-0.03854,0.93032
0.275513,-0.02285,-0.03710,0.78889
0.275635,-1.04044,-0.03394,0.52220
0.275757,-1.18000,-0.02990,0.45664
0.275879,-0.26593,-0.02760,0.40927
0.276001,0.52454,-0.02753,0.07074
0.276124,0.51778,-0.02753,-0.29649
0.276246,0.36176,-0.02641,-0.10018
0.276368,0.61703,-0.02549,0.65145
0.276490,0.79948,-0.02584,1.16419
0.276612,0.49553,-0.02652,0.79513
0.276734,0.27380,-0.02651,-0.11447
0.276856,0.59825,-0.02626,-0.59816
0.276978,0.82762,-0.02613,-0.19048
0.277100,0.32297,-0.02515,0.52514
0.277222,-0.28722,-0.02276,0.62687
0.277344,-0.07363,-0.02003,-0.01242
0.277466,0.64369,-0.01752,-0.62513
0.277588,0.88826,-0.01376,-0.64990
0.277710,0.61510,-0.00762,-0.46775
0.277833,0.48772,-0.00072,-0.64062
0.277955,0.53268,0.00458,-0.84653
0.278077,0.30614,0.00863,-0.34371
0.278199,0.04405,0.01348,0.65242
0.278321,0.28357,0.01923,1.01744
0.278443,0.58041,0.02397,0.35213
0.278565,0.04340,0.02692,-0.37929
0.278687,-0.94322,0.02917,-0.31044
0.278809,-1.02288,0.03122,0.12713
0.278931,0.01300,0.03214,0.14989
0.279053,0.87512,0.03163,-0.06387
0.279175,0.78167,0.03053,0.07495
0.279297,0.35772,0.02885,0.37033
0.279419,0.16782,0.02543,0.27441
0.279541,-0.14387,0.02040,0.04798
0.279664,-0.64963,0.01567,0.33394
0.279786,-0.56926,0.01185,0.85372
0.279908,0.20991,0.00691,0.71772
0.280030,0.42927,-0.00075,-0.06489
0.280152,-0.57455,-0.00950,-0.55625
0.280274,-1.44115,-0.01686,-0.40012
0.280396,-0.75970,-0.02282,-0.21842
0.280518,0.56129,-0.02892,-0.36992
0.280640,0.64188,-0.03517,-0.45952
0.280762,-0.35597,-0.04010,-0.32167
0.280884,-0.59610,-0.04323,-0.34529
0.281006,0.27254,-0.04520,-0.48045
0.281128,0.54085,-0.04593,-0.08709
0.281250,-0.55670,-0.04465,0.75634
0.281373,-1.40259,-0.04160,0.95942
0.281495,-0.60572,-0.03757,0.07217
0.281617,0.75067,-0.03205,-0.85241
0.281739,0.94287,-0.02384,-0.79563
0.281861,0.30465,-0.01373,-0.16947
0.281983,0.34365,-0.00432,0.14949
0.282105,1.08788,0.00347,0.20040
0.282227,1.20770,0.01143,0.36886
0.282349,0.38032,0.02094,0.34586
0.282471,-0.26794,0.03065,-0.16243
0.282593,-0.09426,0.03858,-0.42991
0.282715,0.21947,0.04474,0.24041
0.282837,-0.00430,0.05017,1.01207
0.282959,-0.49707,0.05475,0.55713
0.283082,-0.72668,0.05766,-0.70429
0.283204,-0.57059,0.05894,-1.04679
0.283326,-0.11476,0.05905,-0.12977
0.283448,0.41352,0.05772,0.50604
0.283570,0.47639,0.05477,0.05010
0.283692,-0.19728,0.05128,-0.25082
0.283814,-0.91443,0.04830,0.67108
0.283936,-0.76396,0.04492,1.72141
0.284058,0.01875,0.03957,1.34929
0.284180,0.38028,0.03286,0.09183
0.284302,0.08976,0.02720,-0.31911
0.284424,-0.01912,0.02366,0.27653
0.284546,0.42620,0.02101,0.44509
0.284668,0.66764,0.01819,-0.30398
0.284791,0.08517,0.01587,-0.80932
0.284913,-0.75714,0.01502,-0.34944
0.285035,-0.90705,0.01542,0.21400
0.285157,-0.29596,0.01654,0.00304
0.285279,0.30003,0.01848,-0.50236
0.285401,0.24387,0.02123,-0.44558
0.285523,-0.36477,0.02412,0.04743
0.285645,-0.87323,0.02692,0.28059
0.285767,-0.69695,0.03034,0.05088
0.285889,0.07587,0.03437,-0.34745
0.286011,0.71902,0.03737,-0.61689
0.286133,0.71794,0.03797,-0.49156
0.286255,0.39796,0.03697,0.14595
0.286377,0.33837,0.03609,0.82091
0.286500,0.43580,0.03528,0.77259
0.286622,0.16617,0.03307,0.03255
0.286744,-0.40882,0.02884,-0.49505
0.286866,-0.68340,0.02352,-0.36165
0.286988,-0.52605,0.01791,-0.19437
0.287110,-0.41843,0.01188,-0.53403
0.287232,-0.51386,0.00531,-0.86742
0.287354,-0.45557,-0.00147,-0.50163
0.287476,-0.26760,-0.00830,0.22317
0.287598,-0.42081,-0.01509,0.39443
0.287720,-0.75849,-0.02109,-0.13635
0.287842,-0.47431,-0.02540,-0.59475
0.287964,0.39414,-0.02847,-0.34513
0.288086,0.63120,-0.03179,0.40920
0.288208,-0.30097,-0.03551,0.95938
0.288331,-1.21370,-0.03782,0.80798
0.288453,-0.94222,-0.03733,0.09389
0.288575,-0.10949,-0.03488,-0.54143
0.288697,0.04204,-0.03214,-0.61284
0.288819,-0.30840,-0.02946,-0.33352
0.288941,-0.16154,-0.02608,-0.25621
0.289063,0.26440,-0.02172,-0.42713
0.289185,-0.15183,-0.01681,-0.36407
0.289307,-1.20253,-0.01170,0.07122
0.289429,-1.26502,-0.00659,0.38746
0.289551,0.12745,-0.00185,0.28079
0.289673,1.30772,0.00239,0.11339
0.289795,0.92203,0.00658,0.22145
0.289917,-0.07556,0.01078,0.36582
0.290040,-0.05444,0.01383,0.31207
0.290162,0.80791,0.01458,0.30893
0.290284,1.10572,0.01370,0.44825
0.290406,0.50176,0.01289,0.24438
0.290528,-0.07350,0.01246,-0.44686
0.290650,-0.09741,0.01099,-0.79195
0.290772,0.10520,0.00748,-0.16998
0.290894,0.34965,0.00258,0.61147
