Population,IID,Average_ROH_length_Mb,Total_ROH_length_Mb,ROH_count,FROH
JPT,NA18993,0.715879621890547,143.891804,201,0.0515984179594829
JPT,NA18994,0.767012965686275,156.470645,204,0.056109086929648
JPT,NA18995,0.74880839408867,152.008104,203,0.0545088564142301
JPT,NA18997,0.744704110576923,154.898455,208,0.0555453125208448
JPT,NA18998,0.709546409574468,133.394725,188,0.0478342517280573
JPT,NA18999,0.743322010526316,141.231182,190,0.0506443407836335
JPT,NA19000,0.735919116402116,139.088713,189,0.0498760690137748
JPT,NA19001,0.718478054644809,131.481484,183,0.0471481792344827
JPT,NA19002,0.773517882352941,144.647844,187,0.0518695276879709
JPT,NA19003,0.724832605381166,161.637671,223,0.0579619399743948
JPT,NA19004,0.708233871657754,132.439734,187,0.0474917998065737
JPT,NA19005,0.712621147540984,130.40967,183,0.0467638355456176
JPT,NA19006,0.752423211340206,145.970103,194,0.0523436788948922
JPT,NA19007,0.75397750802139,140.993794,187,0.0505592153984339
JPT,NA19009,0.768316195,153.663239,200,0.0551023742181307
JPT,NA19010,0.717738131979695,141.394412,197,0.0507028737196965
JPT,NA19011,0.740029295918367,145.045742,196,0.052012210639595
JPT,NA19012,2.05203228426396,404.25036,197,0.144960855696489
JPT,NA19054,0.761761201923077,158.44633,208,0.0568175513282615
JPT,NA19055,0.724729336956522,133.350198,184,0.0478182847119201
JPT,NA19056,0.756860068783069,143.046553,189,0.0512953178998112
JPT,NA19057,0.739363108247423,143.436443,194,0.0514351292484702
JPT,NA19058,0.755350076923077,147.293265,195,0.0528181539101898
JPT,NA19059,0.751337218340611,172.056223,229,0.061697947069202
JPT,NA19060,0.727370195238095,152.747741,210,0.0547740841617695
JPT,NA19062,0.763091994871795,148.802939,195,0.0533595105953459
JPT,NA19063,0.752825345454546,124.216182,165,0.0445429016663603
JPT,NA19064,0.743897138888889,160.681782,216,0.0576191660374938
JPT,NA19065,0.820540736318408,164.928688,201,0.0591420716146776
JPT,NA19066,0.731066512195122,149.868635,205,0.053741660419708
JPT,NA19067,0.750716388888889,148.641845,198,0.0533017436113225
JPT,NA19068,0.751456570093458,160.811706,214,0.0576657557157702
JPT,NA19070,0.751294198924731,139.740721,186,0.0501098737223246
JPT,NA19072,0.739055744444444,133.030034,180,0.0477034765336337
JPT,NA19074,0.779321269230769,162.098824,208,0.0581273056489906
JPT,NA19075,0.747905386138614,151.076888,202,0.0541749300122888
JPT,NA19076,0.749458369747899,178.371092,238,0.0639624071771689
JPT,NA19077,0.713691397905759,136.315057,191,0.048881458774794
JPT,NA19078,0.762369302083333,146.374906,192,0.0524888379227494
JPT,NA19079,0.745062837563452,146.777379,197,0.0526331614317618
JPT,NA19080,0.742530600938967,158.159018,213,0.0567145236070942
JPT,NA19081,0.78746932642487,151.98158,193,0.0544993451258877
JPT,NA19082,0.715571900497512,143.829952,201,0.0515762383407769
JPT,NA19083,0.713914985294118,145.638657,204,0.0522248250841567
JPT,NA19084,0.700850609090909,154.187134,220,0.0552902386581156
JPT,NA19085,0.727194757062147,128.713472,177,0.0461555928875018
JPT,NA19086,0.766965462686567,154.160058,201,0.0552805294271112
JPT,NA19087,0.7422975,155.882475,210,0.0558981740030769
JPT,NA19088,0.742869287878788,147.088119,198,0.0527445902411242
JPT,NA19089,0.74096284729064,150.415458,203,0.0539377466519986
JPT,NA19090,0.740306751196172,154.724111,209,0.0554827941957516
JPT,NA19091,0.738914550660793,167.733603,227,0.0601478910740738
Japanese,HGDP00747,0.750425128205128,146.3329,195,0.0524737749164866
Japanese,HGDP00748,0.734899340101523,144.77517,197,0.0519151857448058
Japanese,HGDP00749,0.756717005076142,149.07325,197,0.0534564418976809
Japanese,HGDP00750,0.779431127358491,165.239399,212,0.0592534900248784
Japanese,HGDP00751,0.72275150990099,145.995805,202,0.0523528954207924
Japanese,HGDP00752,0.800710120603015,159.341314,199,0.0571384852328712
Japanese,HGDP00753,0.764321049261084,155.157173,203,0.0556380866686875
Japanese,HGDP00754,0.767348183673469,150.400244,196,0.0539322910366751
Japanese,HGDP00755,0.79060945412844,172.352861,218,0.061804319017299
Japanese,HGDP00756,0.723924159090909,159.263315,220,0.0571105154327121
Japanese,HGDP00757,0.8017093,160.34186,200,0.0574972728028407
Japanese,HGDP00758,0.764010811518325,145.926065,191,0.0523278872301348
Japanese,HGDP00759,0.734822734597156,155.047597,211,0.0555987936159273
Japanese,HGDP00760,0.733382095238095,138.609216,189,0.0497041253315876
Japanese,HGDP00761,0.7443939,133.990902,180,0.0480480358990017
Japanese,HGDP00762,0.783073020304569,154.265385,197,0.055318298823403
Japanese,HGDP00764,0.759659597938144,147.373962,194,0.0528470911909684
Japanese,HGDP00765,1.17490888944724,233.806869,199,0.0838412210639882
Japanese,HGDP00766,0.725099109452736,145.744921,201,0.0522629304809454
Japanese,HGDP00767,0.850592242424242,168.417264,198,0.0603930462881998
Japanese,HGDP00769,0.735138575757576,145.557438,198,0.0521957006184697
Japanese,HGDP00771,0.72050859139785,134.014598,186,0.0480565330897935
Japanese,HGDP00772,0.94814297044335,192.473023,203,0.0690192436997952
Japanese,HGDP00773,0.737313214285714,134.191005,182,0.0481197911897265
Japanese,HGDP00790,0.737575143589744,143.827153,195,0.0515752346423879
Japanese,HGDP00791,0.733857083333333,140.90056,192,0.0505257824525238
Japanese,HGDP00828,0.735382311004785,153.694903,209,0.0551137286682164
Jordanian,Jordan214,0.712028160305344,93.275689,131,0.033447895242739
Jordanian,Jordan445,2.4199031572327,384.764602,159,0.137973423072867
Jordanian,Jordan603,2.10325473825503,313.384956,149,0.112377268839455
KHV,HG01595,0.758675606557377,138.837636,183,0.0497860348657144
KHV,HG01596,0.769774032786885,140.868648,183,0.0505143390716769
KHV,HG01597,0.726452789772727,127.855691,176,0.0458479996728409
KHV,HG01598,0.733536502673797,137.171326,187,0.0491885097986851
KHV,HG01599,0.776601289340102,152.990454,197,0.0548611190481915
KHV,HG01600,0.713928921052632,135.646495,190,0.0486417179379369
KHV,HG01840,0.748214287804878,153.383929,205,0.0550022159483778
KHV,HG01841,0.774774536231884,160.378329,207,0.0575103502864239
KHV,HG01842,0.715609731182796,133.10341,186,0.0477297885639992
KHV,HG01843,0.757453066298343,137.099005,181,0.0491625760826463
KHV,HG01844,0.756596831578947,143.753398,190,0.0515487867057382
KHV,HG01845,0.740319310344828,128.81556,174,0.0461922008050218
KHV,HG01846,0.754993282485876,133.633811,177,0.0479199860020974
KHV,HG01847,0.749866342696629,133.476209,178,0.0478634712205658
KHV,HG01848,0.796817258064516,148.20801,186,0.0531461739469415
KHV,HG01849,0.723695828282828,143.291774,198,0.0513832521344146
KHV,HG01850,0.721498923976608,123.376316,171,0.0442417326234178
KHV,HG01851,0.748754351648352,136.273292,182,0.0488664821891499
KHV,HG01852,0.713586567708333,137.008621,192,0.049130165123306
KHV,HG01853,0.74510195505618,132.628148,178,0.0475593635179955
KHV,HG01855,0.726301804123711,140.90255,194,0.0505264960501637
KHV,HG01857,0.758332344827586,131.949828,174,0.0473161235425603
KHV,HG01858,0.765344228426396,150.772813,197,0.0540658912171325
KHV,HG01859,0.757037178947368,143.837064,190,0.0515787886455082
KHV,HG01860,0.715182470588235,145.897224,204,0.0523175450846408
KHV,HG01861,0.708197435233161,136.682105,193,0.0490130791700403
KHV,HG01862,0.716764585635359,129.73439,181,0.0465216856891902
KHV,HG01863,0.769421240384615,160.039618,208,0.0573888913064151
KHV,HG01864,0.784269842639594,154.501159,197,0.0554028454414716
KHV,HG01865,0.745173553191489,140.092628,188,0.0502360646794473
KHV,HG01866,0.762965407608696,140.385635,184,0.0503411345807952
KHV,HG01867,0.773694596685083,140.038722,181,0.0502167344310162
KHV,HG01868,0.757331346733668,150.708938,199,0.0540429861672579
KHV,HG01869,0.742414971751412,131.40745,177,0.0471216312507268
KHV,HG01870,0.878416378947368,166.899112,190,0.0598486494619426
KHV,HG01871,0.73273806122449,143.61666,196,0.0514997535830807
KHV,HG01872,0.733128837563452,144.426381,197,0.0517901128768496
KHV,HG01873,0.852877005050505,168.869647,198,0.060555267112895
KHV,HG01874,0.767390238095238,145.036755,189,0.0520089879752784
KHV,HG01878,0.766036857142857,150.143224,196,0.0538401257776729
KHV,HG02016,0.74648272972973,138.099305,185,0.0495212754390382
KHV,HG02017,0.735226246305419,149.250928,203,0.0535201557677648
KHV,HG02019,0.724963539906103,154.417234,213,0.0553727506264309
KHV,HG02020,0.703375802955665,142.785288,203,0.0512016304187078
KHV,HG02023,0.751253382716049,121.703048,162,0.0436417124747912
KHV,HG02025,0.729733879464286,163.460389,224,0.0586155516643718
KHV,HG02026,0.716487741626794,149.745938,209,0.0536976622842174
KHV,HG02028,0.759525576530612,148.867013,196,0.0533824870049845
KHV,HG02029,0.729647586387435,139.362689,191,0.0499743145549793
KHV,HG02031,0.744528893719807,154.117481,207,0.0552652616649428
KHV,HG02032,0.743577229166667,142.766828,192,0.05119501081447
KHV,HG02035,0.774447196808511,145.596073,188,0.0522095548118459
KHV,HG02040,0.722404737967915,135.089686,187,0.0484420508081426
KHV,HG02047,0.731136908108108,135.260328,185,0.0485032416264706
KHV,HG02048,0.760033266331658,151.24662,199,0.054235794512098
KHV,HG02049,0.72198727027027,133.567645,185,0.0478962594184575
KHV,HG02050,0.738830399014778,149.982571,203,0.053782516932624
KHV,HG02057,0.805753447058824,136.978086,170,0.0491192155233386
KHV,HG02058,0.756046323529412,128.527875,170,0.046089039329121
KHV,HG02060,0.740533578680203,145.885115,197,0.0523132028967906
KHV,HG02061,0.75668709,151.337418,200,0.0542683539284348
KHV,HG02064,0.7273596,134.561526,185,0.0482526569742209
KHV,HG02067,0.738393352941177,138.079557,187,0.0495141939685893
KHV,HG02069,0.736347143678161,128.124403,174,0.0459443575869215
KHV,HG02070,0.760652284263959,149.8485,197,0.0537344401742407
KHV,HG02072,0.731967791666667,122.970589,168,0.0440962422567569
KHV,HG02073,0.7570015,140.802279,186,0.0504905396939058
KHV,HG02075,0.726773255813954,125.005,172,0.0448257653161757
KHV,HG02076,0.75255293956044,136.964635,182,0.0491143921053211
KHV,HG02078,0.898794370967742,167.175753,186,0.0599478506502377
KHV,HG02079,0.752103651685393,133.87445,178,0.0480062771691701
KHV,HG02081,0.762598711229947,142.605959,187,0.0511373245135969
KHV,HG02082,0.719069445544554,145.252028,202,0.0520861831032886
KHV,HG02084,0.768396527173913,141.384961,184,0.0506994846687945
KHV,HG02085,0.756861258064516,140.776194,186,0.0504811858273543
KHV,HG02086,0.766698385026738,143.372598,187,0.051412234956349
KHV,HG02087,0.743926296875,142.833849,192,0.0512190439940809
KHV,HG02088,0.777721129943503,137.65664,177,0.04936253940925
KHV,HG02113,0.803282639810427,169.492637,211,0.0607786662052059
KHV,HG02116,0.746456159340659,135.855021,182,0.0487164936472151
KHV,HG02121,0.74082328125,142.23807,192,0.0510054025426645
KHV,HG02122,0.720742923076923,121.805554,169,0.0436784702836748
KHV,HG02127,0.905573922705314,187.453802,207,0.0672193923129225
KHV,HG02128,0.7767555,135.155457,174,0.0484656357480299
KHV,HG02130,0.728366955307263,130.377685,179,0.0467523659875708
KHV,HG02131,0.734628679558011,132.967791,181,0.0476811567055422
KHV,HG02133,0.765620022099448,138.577224,181,0.0496926532633984
KHV,HG02134,0.729928684210526,138.68645,190,0.049731820809036
KHV,HG02136,0.72203125,144.40625,200,0.0517828940657494
KHV,HG02137,0.729530995283019,154.660571,212,0.0554600092741229
KHV,HG02138,0.738627414141414,146.248228,198,0.0524434122333872
KHV,HG02139,0.768973720379147,162.253455,211,0.0581827550543473
KHV,HG02140,0.728910903225807,135.577428,186,0.0486169510795465
KHV,HG02141,0.77513623902439,158.902929,205,0.0569812839758964
KHV,HG02142,0.737318097701149,128.293349,174,0.0460049402335925
KHV,HG02512,1.05021159685864,200.590415,191,0.0719300737367649
KHV,HG02513,0.750370927184466,154.576411,206,0.0554298301900142
KHV,HG02521,0.746925796703297,135.940495,182,0.0487471439209213
KHV,HG02522,0.740518428571429,145.141612,196,0.0520465888334342
Kalash,HGDP00274,1.28748918571429,270.372729,210,0.09695343784687
Kalash,HGDP00277,1.10783547058824,207.165233,187,0.0742877494190542
Kalash,HGDP00279,0.774155066225166,116.897415,151,0.0419184519887813
Kalash,HGDP00281,0.920033697297297,170.206234,185,0.0610345562228238
Kalash,HGDP00285,1.23357734825871,247.949047,201,0.0889124898299382
Kalash,HGDP00286,1.10615363068182,194.683039,176,0.0698117372685404
Kalash,HGDP00288,1.31444677314815,283.920503,216,0.1018115582251
Kalash,HGDP00290,1.05812950561798,188.347052,178,0.0675397044193876
Kalash,HGDP00298,1.07859131325301,179.046158,166,0.0642044802949556
Kalash,HGDP00302,1.28045524338624,242.006041,189,0.086781376736633
Kalash,HGDP00304,1.30403215555556,234.725788,180,0.0841707378628248
Kalash,HGDP00307,0.963691232704402,153.226906,159,0.0549459087914861
Kalash,HGDP00309,1.45593516814159,329.041348,226,0.117991522297237
Kalash,HGDP00311,1.12092513471503,216.338551,193,0.0775772258387066
Kalash,HGDP00313,1.18108297969543,232.673347,197,0.0834347493936332
Kalash,HGDP00315,0.975456353932584,173.631231,178,0.062262731989638
Kalash,HGDP00319,1.22263931491713,221.297716,181,0.0793555416377082
Kalash,HGDP00323,1.15755912,231.511824,200,0.0830182367948784
Kalash,HGDP00326,1.25264348908297,286.855359,229,0.102863973458832
Kalash,HGDP00328,1.51245685990338,313.07857,207,0.112267401338698
Kalash,HGDP00330,1.1686182,233.72364,200,0.0838113758288256
Kalash,HGDP00333,1.16744533,233.489066,200,0.0837272595208917
Kapu,K1,0.741210986111111,106.734382,144,0.0382740719067161
Kapu,K4,0.781924028776978,108.68744,139,0.0389744224491495
Karitiana,HGDP00995,1.13902469656992,431.69036,379,0.154800614108359
Karitiana,HGDP00998,1.37650462113402,534.083793,388,0.191518057391232
Karitiana,HGDP00999,1.26164049076517,478.161746,379,0.171464871080107
Karitiana,HGDP01001,1.0850396424581,388.444192,358,0.139292893796436
Karitiana,HGDP01009,1.85712438554217,616.565296,332,0.221095246274904
Karitiana,HGDP01010,1.02064661432507,370.494721,363,0.132856361060982
Karitiana,HGDP01012,1.57353515466667,590.075683,375,0.211596288827968
Karitiana,HGDP01013,1.26052713178295,487.824,387,0.174929675929748
Karitiana,HGDP01014,1.53010973333333,573.79115,375,0.205756789171622
Karitiana,HGDP01015,1.27865725396825,483.332442,378,0.173319040156683
Karitiana,HGDP01018,1.57794269637883,566.481428,359,0.203135582956683
Karitiana,HGDP01019,1.89335938482385,698.649613,369,0.250530007524299
Khomani-San,SA0342,1.99762520634921,251.700776,126,0.0902578290058423
Khomani-San,SA0722,1.02477195698925,95.303792,93,0.0341751563052168
Khonda-Dora,KD4,0.86217499375,137.947999,160,0.0494670183513463
Kichwa,IAGD0077,0.967778817629179,318.399231,329,0.114175346631389
Kichwa,IAGD0078,1.19071573765432,385.791899,324,0.138341803331513
Kichwa,IAGD0079,0.859349629283489,275.851231,321,0.0989179836245285
Kichwa,IAGD0080,1.03251136445783,342.793773,332,0.122923028841602
Kichwa,IAGD0081,0.85558277581121,290.042561,339,0.104006877893593
Kichwa,IAGD0082,0.868082663636364,286.467279,330,0.102724811161293
Kichwa,IAGD0083,1.01048052684564,301.123197,298,0.107980302867714
Korean,NA00726,0.769644325842697,136.99669,178,0.0491258867647924
Korean,ND19394,0.751647672985782,158.597659,211,0.0568718166635644
Kusunda,K-15,1.73182479285714,727.366413,420,0.260827615919416
Kusunda,K-2,0.724951721428571,101.493241,140,0.0363946418322792
Kyrgyz,Bishkek28439,0.761344157894737,101.258773,133,0.0363105635350739
Kyrgyz,Bishkek28440,0.870430152777778,125.341942,144,0.0449465899473278
LWK,NA19017,0.805739767857143,45.121427,56,0.0161801727725527
LWK,NA19019,1.00812685714286,63.511992,63,0.022774878190111
LWK,NA19020,0.85934898245614,48.982892,57,0.0175648623759016
LWK,NA19023,0.884750950819672,53.969808,61,0.0193531294553583
LWK,NA19024,0.821852452830189,43.55818,53,0.0156196052500279
LWK,NA19025,1.10995398113208,58.827561,53,0.0210950797448823
LWK,NA19026,0.934872563636364,51.417991,55,0.0184380688580076
LWK,NA19027,1.01182312,50.591156,50,0.0181415726245353
LWK,NA19028,0.730355885714286,25.562456,35,0.00916648656902579
LWK,NA19030,0.802331696428571,44.930575,56,0.0161117348143741
LWK,NA19031,0.942937270833333,45.260989,48,0.0162302185583938
LWK,NA19035,0.860186951612903,53.331591,62,0.0191242700860307
LWK,NA19036,0.946249294117647,32.172476,34,0.0115367853991144
LWK,NA19037,0.853503,46.089162,54,0.0165271945876661
LWK,NA19038,0.979431775862069,56.807043,58,0.0203705386010472
LWK,NA19041,0.839229090909091,36.92608,44,0.0132413887134621
LWK,NA19042,0.812629361702128,38.19358,47,0.0136959037931649
LWK,NA19043,0.7641079375,36.677181,48,0.0131521355782961
LWK,NA19307,0.864605586956522,39.771857,46,0.014261860950126
LWK,NA19308,0.777644885714286,27.217571,35,0.00975999720109076
LWK,NA19309,0.848440487804878,34.78606,41,0.0124739951348699
LWK,NA19310,0.93598678,46.799339,50,0.0167818582214003
LWK,NA19312,0.785055279411765,53.383759,68,0.0191429771019502
LWK,NA19314,0.806501346938776,39.518566,49,0.0141710328798672
LWK,NA19315,0.908408454545455,49.962465,55,0.0179161292004931
LWK,NA19316,0.929835317460318,58.579625,63,0.0210061719335993
LWK,NA19317,0.961949730769231,50.021386,52,0.0179372577866952
LWK,NA19318,0.826994089285714,46.311669,56,0.0166069837686045
LWK,NA19319,1.10980355555556,49.94116,45,0.0179084894026446
LWK,NA19320,0.822308302325581,35.359257,43,0.0126795388667361
LWK,NA19321,0.866402090909091,38.121692,44,0.0136701253473664
LWK,NA19323,0.850862913043478,39.139694,46,0.0140351724954276
LWK,NA19324,0.811694471698113,43.019807,53,0.0154265491182687
LWK,NA19327,0.876221391304348,40.306184,46,0.014453466219548
LWK,NA19328,1.41698425454545,77.934134,55,0.0279465397448373
LWK,NA19331,0.840614978723404,39.508904,47,0.0141675681660999
LWK,NA19332,0.85355,41.82395,49,0.0149977246293786
LWK,NA19334,0.831185492063492,52.364686,63,0.0187775459020938
LWK,NA19338,0.786745490566038,41.697511,53,0.0149523846434515
LWK,NA19346,0.858512508196721,52.369263,61,0.0187791871766656
LWK,NA19347,0.851868218181818,46.852752,55,0.0168010116840845
LWK,NA19350,0.832782212765958,39.140764,47,0.014035556188631
LWK,NA19351,0.979210795918367,47.981329,49,0.017205710118093
LWK,NA19355,0.861576862745098,43.94042,51,0.0157566733715787
LWK,NA19360,0.892195615384615,34.795629,39,0.0124774264996018
LWK,NA19372,1.0347252173913,47.59736,46,0.0170680219913566
LWK,NA19374,0.948484833333333,34.145454,36,0.0122442790897826
LWK,NA19375,1.15111174074074,62.160034,54,0.0222900771659494
LWK,NA19376,0.857867880952381,36.030451,42,0.0129202235171551
LWK,NA19377,0.957078203703704,51.682223,54,0.0185328202809188
LWK,NA19378,0.834343695652174,38.37981,46,0.0137626843401417
LWK,NA19379,0.939197307692308,36.628695,39,0.0131347488973063
LWK,NA19380,0.774386844444444,34.847408,45,0.0124959940233193
LWK,NA19383,0.953304716981132,50.52515,53,0.01811790341558
LWK,NA19384,0.840199491803279,51.252169,61,0.0183786064520537
LWK,NA19385,0.944007634146342,38.704313,41,0.0138790484481566
LWK,NA19390,0.739619275862069,42.897918,58,0.0153828407249354
LWK,NA19391,0.878043886792453,46.536326,53,0.0166875439218675
LWK,NA19393,0.770235017241379,44.673631,58,0.0160195968083471
LWK,NA19394,0.803018487804878,32.923758,41,0.0118061889479186
LWK,NA19395,0.872696021276596,41.016713,47,0.0147082560775884
LWK,NA19397,0.924062472727273,50.823436,55,0.0182248663229285
LWK,NA19399,1.02626609259259,55.418369,54,0.019872571521133
LWK,NA19401,1.03947809615385,54.052861,52,0.0193829115783678
LWK,NA19403,0.858955108695652,39.511935,46,0.0141686550577816
LWK,NA19404,0.88238737037037,47.648918,54,0.017086510266291
LWK,NA19428,0.870297527272727,47.866364,55,0.0171644846142366
LWK,NA19429,0.822661980769231,42.778423,52,0.0153399908003207
LWK,NA19430,0.729080195652174,33.537689,46,0.0120263395573048
LWK,NA19431,0.819086846153846,53.240645,65,0.0190916575981107
LWK,NA19434,0.946824265306122,46.394389,49,0.0166366464805517
LWK,NA19435,0.966365458333333,46.385542,48,0.0166334740190841
LWK,NA19436,0.882625452830189,46.779149,53,0.0167746182533852
LWK,NA19437,0.804594236363636,44.252683,55,0.0158686483162203
LWK,NA19438,0.8485626875,54.308012,64,0.0194744066293353
LWK,NA19439,0.818548636363637,36.01614,44,0.0129150917102078
LWK,NA19440,0.934135490909091,51.377452,55,0.0184235319058844
LWK,NA19443,0.865256878048781,35.475532,41,0.0127212341258228
LWK,NA19445,0.832281851851852,44.94322,54,0.0161162692074177
LWK,NA19446,0.970008911764706,65.960606,68,0.0236529310401083
LWK,NA19448,0.954014352941176,64.872976,68,0.0232629158636687
LWK,NA19449,0.8251125,33.0045,40,0.0118351423653272
LWK,NA19451,1.02061665671642,68.381316,67,0.0245209777451082
LWK,NA19452,0.8249594375,39.598053,48,0.0141995362645933
LWK,NA19454,0.855430258064516,53.036676,62,0.0190185159915687
LWK,NA19455,0.736308884615385,38.288062,52,0.013729784261615
LWK,NA19456,0.74071148,37.035574,50,0.0132806523616964
LWK,NA19457,0.962874068181818,42.366459,44,0.0151922638967352
LWK,NA19461,0.912686911111111,41.070911,45,0.0147276910348189
LWK,NA19462,0.875907113207547,46.423077,53,0.0166469337615036
LWK,NA19463,0.827461548387097,51.302616,62,0.0183966963315218
LWK,NA19466,0.956112575,38.244503,40,0.0137141643623197
LWK,NA19467,0.730444660714286,40.904901,56,0.0146681612136107
LWK,NA19468,0.827145923076923,32.258691,39,0.0115677013893287
LWK,NA19471,0.820388553571429,45.941759,56,0.0164743370836871
LWK,NA19472,0.779839358974359,30.413735,39,0.0109061153353735
LWK,NA19473,0.802200886792453,42.516647,53,0.0152461200788183
LWK,NA19474,0.864061318181818,38.018698,44,0.0136331925456947
LWK,NA19475,0.737647781818182,40.570628,55,0.0145482936639164
Lahu,HGDP01317,0.740862697297297,137.059599,185,0.0491484454150086
Lahu,HGDP01318,1.15749280349345,265.065852,229,0.095050435383258
Lahu,HGDP01319,0.794151585858586,157.242014,198,0.0563856935115141
Lahu,HGDP01320,1.02502438626609,238.830682,233,0.0856427191043094
Lahu,HGDP01321,1.08492496846847,240.853343,222,0.0863680287103266
Lahu,HGDP01322,1.04116014693878,255.084236,245,0.091471109945938
Lahu,HGDP01323,0.877228015625,168.427779,192,0.0603968168807545
Lahu,HGDP01326,0.782679068292683,160.449209,205,0.0575357672717094
Lezgin,lez42,0.978122854166667,140.849691,144,0.0505075412473251
Lezgin,lez49,0.807008920289855,111.367231,138,0.0399353734708078
Luhya,NA19044,0.873229966101695,51.520568,59,0.0184748521269075
Luo,Ayodo_430C,0.857609914893617,40.307666,47,0.0144539976525643
Luo,Ayodo_502C,0.760729764705882,38.797218,51,0.0139123634173714
MSL,HG03052,0.761234607843137,38.822965,51,0.0139215960799016
MSL,HG03054,0.989086716666667,59.345203,60,0.021280701910474
MSL,HG03055,0.745449094339623,39.508802,53,0.0141675315897385
MSL,HG03057,0.804405517857143,45.046709,56,0.01615337951202
MSL,HG03058,0.708881561403509,40.406249,57,0.0144893487058994
MSL,HG03060,0.748782981818182,41.183064,55,0.0147679081785932
MSL,HG03061,0.721411212765958,33.906327,47,0.0121585301134796
MSL,HG03063,0.879121,45.714292,52,0.0163927692875255
MSL,HG03064,0.760576654545455,41.831716,55,0.0150005094531332
MSL,HG03066,0.657021816326531,32.194069,49,0.0115445284713953
MSL,HG03069,0.697083409090909,30.67167,44,0.0109986087058533
MSL,HG03072,0.744876934782609,34.264339,46,0.0122869102734122
MSL,HG03073,0.732342294117647,37.349457,51,0.0133932082250198
MSL,HG03074,0.822080639344262,50.146919,61,0.0179822728884707
MSL,HG03077,0.839344514285714,29.377058,35,0.010534371485842
MSL,HG03078,0.800724375,44.840565,56,0.0160794579683591
MSL,HG03079,0.76509494,38.254747,50,0.0137178377765024
MSL,HG03081,0.788272239130435,36.260523,46,0.0130027254449005
MSL,HG03082,0.769770089285714,43.107125,56,0.015457860635215
MSL,HG03084,0.793192369565217,36.486849,46,0.0130838840878424
MSL,HG03085,0.745407868421053,28.325499,38,0.0101572910734576
MSL,HG03086,0.742516688888889,33.413251,45,0.0119817171135273
MSL,HG03088,0.738564672131148,45.052445,61,0.0161554363944635
MSL,HG03091,0.710895555555556,31.9903,45,0.0114714585832091
MSL,HG03095,0.780522096153846,40.587149,52,0.0145542179586949
MSL,HG03096,0.711561886792453,37.71278,53,0.0135234928658899
MSL,HG03097,0.765213862068966,44.382404,58,0.0159151652003656
MSL,HG03209,0.847578166666667,40.683752,48,0.0145888590003079
MSL,HG03212,1.25355118867925,66.438213,53,0.0238241969838334
MSL,HG03224,0.781915732142857,43.787281,56,0.0157017589851561
MSL,HG03225,0.734536788461539,38.195913,52,0.013696740387785
MSL,HG03376,0.940122054545455,51.706713,55,0.0185416021935831
MSL,HG03378,0.672168555555556,30.247585,45,0.0108465353113162
MSL,HG03380,0.769775170212766,36.179433,47,0.0129736472375529
MSL,HG03382,0.770654679245283,40.844698,53,0.0146465729127481
MSL,HG03385,1.0017657962963,54.095353,54,0.0193981488602351
MSL,HG03388,0.922599788461538,47.975189,52,0.0172035083645708
MSL,HG03391,0.75075347826087,34.53466,46,0.0123838451616649
MSL,HG03394,0.798578528301887,42.324662,53,0.0151772758361542
MSL,HG03397,0.783011450980392,39.933584,51,0.0143198549227454
MSL,HG03401,0.87033686,43.516843,50,0.0156047821416653
MSL,HG03410,0.765652754385965,43.642207,57,0.01564973664143
MSL,HG03419,0.771206777777778,41.645166,54,0.0149336141567872
MSL,HG03428,0.855124608695652,39.335732,46,0.0141054701105714
MSL,HG03432,0.727526078431373,37.10383,51,0.0133051284021542
MSL,HG03433,0.769633327586207,44.638733,58,0.0160070826724485
MSL,HG03436,0.779272172413793,45.197786,58,0.0162075544821946
MSL,HG03437,0.741883271186441,43.771113,59,0.0156959612732755
MSL,HG03439,0.741342211538462,38.549795,52,0.0138236395636709
MSL,HG03442,0.883922020833333,42.428257,48,0.0152144241514851
MSL,HG03445,0.82466106122449,40.408392,49,0.0144901171680815
MSL,HG03446,0.906755153846154,47.151268,52,0.0169080570675422
MSL,HG03449,0.750996017241379,43.557769,58,0.0156194578688068
MSL,HG03451,0.712779571428571,39.915656,56,0.014313426089334
MSL,HG03452,0.699362666666667,33.569408,48,0.0120377137299384
MSL,HG03455,0.790273425531915,37.142851,47,0.013319121011957
MSL,HG03457,0.775530816326531,38.00101,49,0.0136268497743102
MSL,HG03458,0.735109175,29.404367,40,0.0105441642687309
MSL,HG03460,0.843749673076923,43.874983,52,0.0157332082013455
MSL,HG03461,0.700085238095238,29.40358,42,0.0105438820570009
MSL,HG03464,0.790460276595745,37.151633,47,0.0133222701649589
MSL,HG03469,0.838597087719298,47.800034,57,0.0171406992215449
MSL,HG03470,0.738269568181818,32.483861,44,0.0116484455001742
MSL,HG03472,0.735137926829268,30.140655,41,0.0108081910924029
MSL,HG03473,0.700191326086957,32.208801,46,0.0115498112454814
MSL,HG03476,0.738051162790698,31.7362,43,0.0113803404122012
MSL,HG03478,0.770416549019608,39.291244,51,0.0140895170795136
MSL,HG03479,0.819101487179487,31.944958,39,0.0114551993147721
MSL,HG03484,0.713290095238095,29.958184,42,0.0107427584919228
MSL,HG03485,0.807122571428572,39.549006,49,0.0141819484136157
MSL,HG03547,0.764332833333333,41.273973,54,0.0148005073986174
MSL,HG03548,0.763693403508772,43.530524,57,0.0156096880357918
