Population1,Population2,Lat.1,Long.1,Lat.2,Long.2,Distance_Km,Pairwise_outf3,Comparison
Chamicuro,Pima,-11.253056,-74.637222,29,-108,5738.48031440285,0.897529500363152,NA-SA
Chamicuro,Piratapuya,-11.253056,-74.637222,0.866667,-68.433333,1513.75794084338,0.893054290870713,SA-SA
Chamicuro,Qom,-11.253056,-74.637222,-21.535278,-64.729444,1557.45615292001,0.890592067108975,SA-SA
Chamicuro,Quechua,-11.253056,-74.637222,-13.5,-72,380.497169041417,0.897345597868516,SA-SA
Chamicuro,Shipibo-Conibo,-11.253056,-74.637222,-11.554444,-73.148333,165.897874126879,0.886465862949639,SA-SA
Chamicuro,Sirionó,-11.253056,-74.637222,-14,-65.5,1038.4355215236,0.892390954475605,SA-SA
Chamicuro,Surui,-11.253056,-74.637222,-11,-62,1380.50818050201,0.892401355923053,SA-SA
Chamicuro,Tehuelche,-11.253056,-74.637222,-43.248889,-65.304722,3674.00643333058,0.894719952943433,SA-SA
Chamicuro,Tehuelche-Mapuche,-11.253056,-74.637222,-43.248889,-67.304722,3631.47492368357,0.891875808402801,SA-SA
Chamicuro,Tiryó,-11.253056,-74.637222,1.6104,-55.48645,2558.02119455736,0.891397333128376,SA-SA
Chamicuro,Tsimané,-11.253056,-74.637222,-14.766111,-67.083889,907.642979264548,0.889929738222981,SA-SA
Chamicuro,Tukano,-11.253056,-74.637222,-0.118056,-67.085,1494.67078520039,0.89075166972402,SA-SA
Chamicuro,Tupiniquim,-11.253056,-74.637222,-19.882494,-40.177846,3809.86765996999,0.891570538244278,SA-SA
Chamicuro,Wai-Wai,-11.253056,-74.637222,-1.072778,-57.056667,2249.34285793002,0.890022623983818,SA-SA
Chamicuro,Wichi,-11.253056,-74.637222,-24.256519,-61.242163,2024.81335603568,0.892207873403155,SA-SA
Chamicuro,Xipaya,-11.253056,-74.637222,-5.44348,-54.68033,2290.0246058677,0.889530491884143,SA-SA
Chamicuro,Yahua,-11.253056,-74.637222,-3.690556,-70.265556,970.14693084292,0.888114665300518,SA-SA
Chamicuro,Yaminahua,-11.253056,-74.637222,-13.266667,-69.45,607.12327719032,0.890514340352467,SA-SA
Chamicuro,Yaqui,-11.253056,-74.637222,27.566667,-110.233333,5780.52187519089,0.893143682362171,NA-SA
Chamicuro,Yine,-11.253056,-74.637222,-13.154167,-72.525278,312.384742285608,0.889784712166691,SA-SA
Chamicuro,Yuracaré,-11.253056,-74.637222,-17.414203,-66.166447,1141.93810670875,0.888925635402454,SA-SA
Chamicuro,Zapotec,-11.253056,-74.637222,16.5,-97.2,3964.23842289256,0.897604976171462,NA-SA
Chiquitano,Cocama-Cocamilla,-16.066667,-60.6,-5.235833,-75.678611,2040.93201597733,0.892274356465151,SA-SA
Chiquitano,Guajajara,-16.066667,-60.6,-5.568889,-46.737778,1911.93250575955,0.891966438901541,SA-SA
Chiquitano,Guaná-Chané,-16.066667,-60.6,-21.516667,-61.793056,619.569546031967,0.89238973476696,SA-SA
Chiquitano,Guarani,-16.066667,-60.6,-22.516667,-63.793056,792.41874546231,0.892719537182629,SA-SA
Chiquitano,Guarani-Mbya,-16.066667,-60.6,-23.1,-55,978.433805102423,0.890031594541116,SA-SA
Chiquitano,Guarayo,-16.066667,-60.6,-15.890556,-63.1875,277.601847691036,0.890870863234287,SA-SA
Chiquitano,Karitiana,-16.066667,-60.6,-10,-63,723.709689309404,0.892486221304212,SA-SA
Chiquitano,Kichwa,-16.066667,-60.6,-0.466389,-76.986944,2500.55224551567,0.892662976453343,SA-SA
Chiquitano,Manoki-Irantxe,-16.066667,-60.6,-11.474444,-58.52,558.455306986891,0.893300302011733,SA-SA
Chiquitano,Matsiguenga,-16.066667,-60.6,-11.253056,-74.637222,1609.496837036,0.890821870976102,SA-SA
Chiquitano,Maya,-16.066667,-60.6,19,-91,5130.37677747367,0.901490808410569,NA-SA
Chiquitano,Mekranoti,-16.066667,-60.6,-8.44843,-53.3606,1156.84961154242,0.891852770050357,SA-SA
Chiquitano,Mixe,-16.066667,-60.6,16.95,-96.58,5394.48321331236,0.897909025960519,NA-SA
Chiquitano,Mixtec,-16.066667,-60.6,17,-97,5431.93657124451,0.905299319709643,NA-SA
Chiquitano,Movima,-16.066667,-60.6,-13.754722,-62.5775,333.885293266116,0.892641323773269,SA-SA
Chiquitano,Munduruku,-16.066667,-60.6,-7.635278,-48.423889,1623.81522289907,0.891250388340345,SA-SA
Chiquitano,Nahua-Xochitlán,-16.066667,-60.6,19.968611,-97.628889,5700.28695833456,0.894392050156148,NA-SA
Chiquitano,Palikur-Arukwayene,-16.066667,-60.6,3.383056,-51.298611,2395.04166055532,0.89031382199277,SA-SA
Chiquitano,Piapoco,-16.066667,-60.6,3,-68,2273.39420088368,0.892351172995086,SA-SA
Chiquitano,Pima,-16.066667,-60.6,29,-108,7150.39124875105,0.896841343881659,NA-SA
Chiquitano,Piratapuya,-16.066667,-60.6,0.866667,-68.433333,2072.33937699218,0.890601757265233,SA-SA
Chiquitano,Qom,-16.066667,-60.6,-21.535278,-64.729444,748.16751196835,0.891969521423603,SA-SA
Chiquitano,Quechua,-16.066667,-60.6,-13.5,-72,1259.61064123338,0.896877414511108,SA-SA
Chiquitano,Shipibo-Conibo,-16.066667,-60.6,-11.554444,-73.148333,1445.96867128815,0.888870856740615,SA-SA
Chiquitano,Sirionó,-16.066667,-60.6,-14,-65.5,574.799818012849,0.892097754235503,SA-SA
Chiquitano,Surui,-16.066667,-60.6,-11,-62,584.001614378737,0.892085356782694,SA-SA
Chiquitano,Tehuelche,-16.066667,-60.6,-43.248889,-65.304722,3058.67441955035,0.89468481627472,SA-SA
Chiquitano,Tehuelche-Mapuche,-16.066667,-60.6,-43.248889,-67.304722,3092.0775401448,0.892868919651326,SA-SA
Chiquitano,Tiryó,-16.066667,-60.6,1.6104,-55.48645,2046.57926257994,0.89247024885472,SA-SA
Chiquitano,Tsimané,-16.066667,-60.6,-14.766111,-67.083889,710.671604326001,0.89180001158113,SA-SA
Chiquitano,Tukano,-16.066667,-60.6,-0.118056,-67.085,1912.93519048358,0.890626505152567,SA-SA
Chiquitano,Tupiniquim,-16.066667,-60.6,-19.882494,-40.177846,2202.15372035635,0.89212323781435,SA-SA
Chiquitano,Wai-Wai,-16.066667,-60.6,-1.072778,-57.056667,1713.80720415766,0.892136543972402,SA-SA
Chiquitano,Wichi,-16.066667,-60.6,-24.256519,-61.242163,914.150550966662,0.895084962090239,SA-SA
Chiquitano,Xipaya,-16.066667,-60.6,-5.44348,-54.68033,1347.68209879046,0.893744120631476,SA-SA
Chiquitano,Yahua,-16.066667,-60.6,-3.690556,-70.265556,1736.90432159792,0.888780662786382,SA-SA
Chiquitano,Yaminahua,-16.066667,-60.6,-13.266667,-69.45,1002.58302185699,0.892697406498298,SA-SA
Chiquitano,Yaqui,-16.066667,-60.6,27.566667,-110.233333,7228.5406851644,0.894438551906199,NA-SA
Chiquitano,Yine,-16.066667,-60.6,-13.154167,-72.525278,1324.56634897407,0.889853001864083,SA-SA
Chiquitano,Yuracaré,-16.066667,-60.6,-17.414203,-66.166447,612.024060515814,0.891351215442525,SA-SA
Chiquitano,Zapotec,-16.066667,-60.6,16.5,-97.2,5412.03120126876,0.898990103542571,NA-SA
Cocama-Cocamilla,Guajajara,-5.235833,-75.678611,-5.568889,-46.737778,3207.2679439864,0.892879556871105,SA-SA
Cocama-Cocamilla,Guaná-Chané,-5.235833,-75.678611,-21.516667,-61.793056,2351.0980577728,0.893030359560051,SA-SA
Cocama-Cocamilla,Guarani,-5.235833,-75.678611,-22.516667,-63.793056,2309.82676970332,0.89264377537585,SA-SA
Cocama-Cocamilla,Guarani-Mbya,-5.235833,-75.678611,-23.1,-55,2980.68447118927,0.89067508416174,SA-SA
Cocama-Cocamilla,Guarayo,-5.235833,-75.678611,-15.890556,-63.1875,1808.06511471226,0.89201475122694,SA-SA
Cocama-Cocamilla,Karitiana,-5.235833,-75.678611,-10,-63,1495.63098505152,0.894261838913322,SA-SA
Cocama-Cocamilla,Kichwa,-5.235833,-75.678611,-0.466389,-76.986944,550.48701107689,0.891720616600192,SA-SA
Cocama-Cocamilla,Manoki-Irantxe,-5.235833,-75.678611,-11.474444,-58.52,2012.30442493155,0.894766323292511,SA-SA
Cocama-Cocamilla,Matsiguenga,-5.235833,-75.678611,-11.253056,-74.637222,679.579052390058,0.888815917923303,SA-SA
Cocama-Cocamilla,Maya,-5.235833,-75.678611,19,-91,3178.19034343977,0.901859122015446,NA-SA
Cocama-Cocamilla,Mekranoti,-5.235833,-75.678611,-8.44843,-53.3606,2491.9681965216,0.892821228866855,SA-SA
Cocama-Cocamilla,Mixe,-5.235833,-75.678611,16.95,-96.58,3374.42828092888,0.897797111248181,NA-SA
Cocama-Cocamilla,Mixtec,-5.235833,-75.678611,17,-97,3409.99035181692,0.905349333505863,NA-SA
Cocama-Cocamilla,Movima,-5.235833,-75.678611,-13.754722,-62.5775,1721.62643710574,0.895273674324132,SA-SA
Cocama-Cocamilla,Munduruku,-5.235833,-75.678611,-7.635278,-48.423889,3026.07977822689,0.893086221253145,SA-SA
Cocama-Cocamilla,Nahua-Xochitlán,-5.235833,-75.678611,19.968611,-97.628889,3693.70075212856,0.895565616976191,NA-SA
Cocama-Cocamilla,Palikur-Arukwayene,-5.235833,-75.678611,3.383056,-51.298611,2875.80851312634,0.892044097259964,SA-SA
Cocama-Cocamilla,Piapoco,-5.235833,-75.678611,3,-68,1252.855602733,0.891851495948081,SA-SA
Cocama-Cocamilla,Pima,-5.235833,-75.678611,29,-108,5146.14489700827,0.897671356664114,NA-SA
Cocama-Cocamilla,Piratapuya,-5.235833,-75.678611,0.866667,-68.433333,1053.76931106892,0.892302619383771,SA-SA
Cocama-Cocamilla,Qom,-5.235833,-75.678611,-21.535278,-64.729444,2164.91320518017,0.893734147443558,SA-SA
Cocama-Cocamilla,Quechua,-5.235833,-75.678611,-13.5,-72,1004.6253184413,0.897249483734498,SA-SA
Cocama-Cocamilla,Shipibo-Conibo,-5.235833,-75.678611,-11.554444,-73.148333,756.513147327239,0.889341555391671,SA-SA
Cocama-Cocamilla,Sirionó,-5.235833,-75.678611,-14,-65.5,1482.27125459323,0.894013067002222,SA-SA
Cocama-Cocamilla,Surui,-5.235833,-75.678611,-11,-62,1637.63530188724,0.893308389149786,SA-SA
Cocama-Cocamilla,Tehuelche,-5.235833,-75.678611,-43.248889,-65.304722,4352.92298366419,0.893895367016601,SA-SA
Cocama-Cocamilla,Tehuelche-Mapuche,-5.235833,-75.678611,-43.248889,-67.304722,4311.05244777766,0.893086174209105,SA-SA
Cocama-Cocamilla,Tiryó,-5.235833,-75.678611,1.6104,-55.48645,2371.1177211908,0.892829498224834,SA-SA
Cocama-Cocamilla,Tsimané,-5.235833,-75.678611,-14.766111,-67.083889,1418.10173995489,0.89114634842936,SA-SA
Cocama-Cocamilla,Tukano,-5.235833,-75.678611,-0.118056,-67.085,1112.25418905236,0.892873351745218,SA-SA
Cocama-Cocamilla,Tupiniquim,-5.235833,-75.678611,-19.882494,-40.177846,4173.76799676814,0.894660645077552,SA-SA
Cocama-Cocamilla,Wai-Wai,-5.235833,-75.678611,-1.072778,-57.056667,2120.61372822648,0.892456326984247,SA-SA
Cocama-Cocamilla,Wichi,-5.235833,-75.678611,-24.256519,-61.242163,2621.22742066746,0.894319975712538,SA-SA
Cocama-Cocamilla,Xipaya,-5.235833,-75.678611,-5.44348,-54.68033,2327.37351395681,0.892888820704517,SA-SA
Cocama-Cocamilla,Yahua,-5.235833,-75.678611,-3.690556,-70.265556,624.875040973866,0.888980690254236,SA-SA
Cocama-Cocamilla,Yaminahua,-5.235833,-75.678611,-13.266667,-69.45,1125.4802922537,0.892284478047572,SA-SA
Cocama-Cocamilla,Yaqui,-5.235833,-75.678611,27.566667,-110.233333,5207.46708535294,0.894619886432698,NA-SA
Cocama-Cocamilla,Yine,-5.235833,-75.678611,-13.154167,-72.525278,947.020205008429,0.891284087027806,SA-SA
Cocama-Cocamilla,Yuracaré,-5.235833,-75.678611,-17.414203,-66.166447,1706.23947754569,0.894282946702087,SA-SA
Cocama-Cocamilla,Zapotec,-5.235833,-75.678611,16.5,-97.2,3386.40391907605,0.899103683539046,NA-SA
Guajajara,Guaná-Chané,-5.568889,-46.737778,-21.516667,-61.793056,2405.28998257042,0.893922297008085,SA-SA
Guajajara,Guarani,-5.568889,-46.737778,-22.516667,-63.793056,2630.72873694118,0.892985195716443,SA-SA
Guajajara,Guarani-Mbya,-5.568889,-46.737778,-23.1,-55,2143.62521719921,0.890327351728326,SA-SA
Guajajara,Guarayo,-5.568889,-46.737778,-15.890556,-63.1875,2132.29542404358,0.892119328671317,SA-SA
Guajajara,Karitiana,-5.568889,-46.737778,-10,-63,1859.64796144317,0.890652556984883,SA-SA
Guajajara,Kichwa,-5.568889,-46.737778,-0.466389,-76.986944,3409.06789656915,0.893431381583967,SA-SA
Guajajara,Manoki-Irantxe,-5.568889,-46.737778,-11.474444,-58.52,1453.60021465643,0.891642383071776,SA-SA
Guajajara,Matsiguenga,-5.568889,-46.737778,-11.253056,-74.637222,3134.85724291907,0.891744482684637,SA-SA
Guajajara,Maya,-5.568889,-46.737778,19,-91,5569.64906271455,0.902634437307013,NA-SA
Guajajara,Mekranoti,-5.568889,-46.737778,-8.44843,-53.3606,798.792045385541,0.891265789157806,SA-SA
Guajajara,Mixe,-5.568889,-46.737778,16.95,-96.58,6027.85686373355,0.897871175875163,NA-SA
Guajajara,Mixtec,-5.568889,-46.737778,17,-97,6071.76133799202,0.906077492778596,NA-SA
Guajajara,Movima,-5.568889,-46.737778,-13.754722,-62.5775,1961.06191535575,0.893904954554511,SA-SA
Guajajara,Munduruku,-5.568889,-46.737778,-7.635278,-48.423889,296.098001960046,0.89126906671602,SA-SA
Guajajara,Nahua-Xochitlán,-5.568889,-46.737778,19.968611,-97.628889,6251.25505250746,0.896687270871991,NA-SA
Guajajara,Palikur-Arukwayene,-5.568889,-46.737778,3.383056,-51.298611,1118.12976899971,0.888909970856234,SA-SA
Guajajara,Piapoco,-5.568889,-46.737778,3,-68,2549.27077579201,0.89353426477889,SA-SA
Guajajara,Pima,-5.568889,-46.737778,29,-108,7591.17205110865,0.898859061428123,NA-SA
Guajajara,Piratapuya,-5.568889,-46.737778,0.866667,-68.433333,2515.95330311613,0.891716579531106,SA-SA
Guajajara,Qom,-5.568889,-46.737778,-21.535278,-64.729444,2630.4811632289,0.893624353507836,SA-SA
Guajajara,Quechua,-5.568889,-46.737778,-13.5,-72,2907.57530333658,0.898225225837311,SA-SA
Guajajara,Shipibo-Conibo,-5.568889,-46.737778,-11.554444,-73.148333,2980.67443292527,0.889020971914338,SA-SA
Guajajara,Sirionó,-5.568889,-46.737778,-14,-65.5,2260.01983619141,0.892588740921351,SA-SA
Guajajara,Surui,-5.568889,-46.737778,-11,-62,1785.92768952879,0.891213564354313,SA-SA
Guajajara,Tehuelche,-5.568889,-46.737778,-43.248889,-65.304722,4573.85568680879,0.896287956188976,SA-SA
Guajajara,Tehuelche-Mapuche,-5.568889,-46.737778,-43.248889,-67.304722,4655.50269486097,0.892744083212349,SA-SA
Guajajara,Tiryó,-5.568889,-46.737778,1.6104,-55.48645,1258.89266594874,0.892871565516799,SA-SA
Guajajara,Tsimané,-5.568889,-46.737778,-14.766111,-67.083889,2450.47872204433,0.893276884242666,SA-SA
Guajajara,Tukano,-5.568889,-46.737778,-0.118056,-67.085,2341.35576344301,0.894718512732505,SA-SA
Guajajara,Tupiniquim,-5.568889,-46.737778,-19.882494,-40.177846,1744.47155288767,0.892706693203189,SA-SA
Guajajara,Wai-Wai,-5.568889,-46.737778,-1.072778,-57.056667,1250.95165312241,0.893805077239645,SA-SA
Guajajara,Wichi,-5.568889,-46.737778,-24.256519,-61.242163,2595.1549853629,0.893805147208616,SA-SA
Guajajara,Xipaya,-5.568889,-46.737778,-5.44348,-54.68033,880.185229133256,0.890420626391551,SA-SA
Guajajara,Yahua,-5.568889,-46.737778,-3.690556,-70.265556,2618.67464336556,0.894003416884782,SA-SA
Guajajara,Yaminahua,-5.568889,-46.737778,-13.266667,-69.45,2634.98161428177,0.894245574232556,SA-SA
Guajajara,Yaqui,-5.568889,-46.737778,27.566667,-110.233333,7746.09931194138,0.895614676635393,NA-SA
Guajajara,Yine,-5.568889,-46.737778,-13.154167,-72.525278,2952.83065545685,0.891224611156902,SA-SA
Guajajara,Yuracaré,-5.568889,-46.737778,-17.414203,-66.166447,2492.18305124562,0.891313739652607,SA-SA
Guajajara,Zapotec,-5.568889,-46.737778,16.5,-97.2,6072.96843778758,0.899076155097101,NA-SA
Guaná-Chané,Guarani,-21.516667,-61.793056,-22.516667,-63.793056,234.503746575744,0.891671690158331,SA-SA
Guaná-Chané,Guarani-Mbya,-21.516667,-61.793056,-23.1,-55,721.372759880276,0.890421113645223,SA-SA
Guaná-Chané,Guarayo,-21.516667,-61.793056,-15.890556,-63.1875,643.304864680852,0.894505426530772,SA-SA
Guaná-Chané,Karitiana,-21.516667,-61.793056,-10,-63,1288.50689021958,0.895046911353994,SA-SA
Guaná-Chané,Kichwa,-21.516667,-61.793056,-0.466389,-76.986944,2865.75876723444,0.893502588565645,SA-SA
Guaná-Chané,Manoki-Irantxe,-21.516667,-61.793056,-11.474444,-58.52,1171.04370708214,0.89529069379738,SA-SA
Guaná-Chané,Matsiguenga,-21.516667,-61.793056,-11.253056,-74.637222,1783.27989789177,0.890742960582404,SA-SA
Guaná-Chané,Maya,-21.516667,-61.793056,19,-91,5519.23516056861,0.901703712858565,NA-SA
Guaná-Chané,Mekranoti,-21.516667,-61.793056,-8.44843,-53.3606,1712.92655618183,0.892307624651131,SA-SA
Guaná-Chané,Mixe,-21.516667,-61.793056,16.95,-96.58,5721.4351537874,0.89782642186184,NA-SA
Guaná-Chané,Mixtec,-21.516667,-61.793056,17,-97,5755.97477506824,0.904831447406613,NA-SA
Guaná-Chané,Movima,-21.516667,-61.793056,-13.754722,-62.5775,868.046133594869,0.895750161734913,SA-SA
Guaná-Chané,Munduruku,-21.516667,-61.793056,-7.635278,-48.423889,2109.41302201899,0.894242512916873,SA-SA
Guaná-Chané,Nahua-Xochitlán,-21.516667,-61.793056,19.968611,-97.628889,6044.1565484461,0.894918400438866,NA-SA
Guaná-Chané,Palikur-Arukwayene,-21.516667,-61.793056,3.383056,-51.298611,2998.52463047919,0.89183992983711,SA-SA
Guaná-Chané,Piapoco,-21.516667,-61.793056,3,-68,2811.72425428841,0.893240013306442,SA-SA
Guaná-Chané,Pima,-21.516667,-61.793056,29,-108,7496.06561436942,0.897607925075331,NA-SA
Guaná-Chané,Piratapuya,-21.516667,-61.793056,0.866667,-68.433333,2594.22157801719,0.894719329124809,SA-SA
Guaná-Chané,Qom,-21.516667,-61.793056,-21.535278,-64.729444,304.08054207975,0.890686936000296,SA-SA
Guaná-Chané,Quechua,-21.516667,-61.793056,-13.5,-72,1402.78329349188,0.896879351932037,SA-SA
Guaná-Chané,Shipibo-Conibo,-21.516667,-61.793056,-11.554444,-73.148333,1641.09930438377,0.891951029394013,SA-SA
Guaná-Chané,Sirionó,-21.516667,-61.793056,-14,-65.5,924.284337075831,0.893428719541574,SA-SA
Guaná-Chané,Surui,-21.516667,-61.793056,-11,-62,1170.91815079503,0.893678949113797,SA-SA
Guaná-Chané,Tehuelche,-21.516667,-61.793056,-43.248889,-65.304722,2441.04321206302,0.893119460497818,SA-SA
Guaná-Chané,Tehuelche-Mapuche,-21.516667,-61.793056,-43.248889,-67.304722,2472.62560840613,0.892447303135006,SA-SA
Guaná-Chané,Tiryó,-21.516667,-61.793056,1.6104,-55.48645,2664.40038347405,0.893913696506522,SA-SA
Guaná-Chané,Tsimané,-21.516667,-61.793056,-14.766111,-67.083889,936.729973282682,0.892058336452208,SA-SA
Guaná-Chané,Tukano,-21.516667,-61.793056,-0.118056,-67.085,2450.46662800505,0.893701427819952,SA-SA
Guaná-Chané,Tupiniquim,-21.516667,-61.793056,-19.882494,-40.177846,2256.4135771182,0.894480079280375,SA-SA
Guaná-Chané,Wai-Wai,-21.516667,-61.793056,-1.072778,-57.056667,2333.11388806825,0.892613403204984,SA-SA
Guaná-Chané,Wichi,-21.516667,-61.793056,-24.256519,-61.242163,310.186017488545,0.892636800972968,SA-SA
Guaná-Chané,Xipaya,-21.516667,-61.793056,-5.44348,-54.68033,1946.71370831374,0.893825940578797,SA-SA
Guaná-Chané,Yahua,-21.516667,-61.793056,-3.690556,-70.265556,2185.64610030301,0.889787386460976,SA-SA
Guaná-Chané,Yaminahua,-21.516667,-61.793056,-13.266667,-69.45,1226.16598811462,0.895180883274225,SA-SA
Guaná-Chané,Yaqui,-21.516667,-61.793056,27.566667,-110.233333,7550.71492441245,0.894552224113875,NA-SA
Guaná-Chané,Yine,-21.516667,-61.793056,-13.154167,-72.525278,1471.00800005862,0.894024755286628,SA-SA
Guaná-Chané,Yuracaré,-21.516667,-61.793056,-17.414203,-66.166447,647.39624904016,0.893534999771104,SA-SA
Guaná-Chané,Zapotec,-21.516667,-61.793056,16.5,-97.2,5730.11492852236,0.897823214809153,NA-SA
Guarani,Guarani-Mbya,-22.516667,-63.793056,-23.1,-55,904.494685379459,0.892170013171366,SA-SA
Guarani,Guarayo,-22.516667,-63.793056,-15.890556,-63.1875,740.353063987041,0.893977036157762,SA-SA
Guarani,Karitiana,-22.516667,-63.793056,-10,-63,1395.91132553581,0.893944544565059,SA-SA
Guarani,Kichwa,-22.516667,-63.793056,-0.466389,-76.986944,2840.3380614974,0.893141874481377,SA-SA
Guarani,Manoki-Irantxe,-22.516667,-63.793056,-11.474444,-58.52,1350.8598916982,0.894489678447123,SA-SA
Guarani,Matsiguenga,-22.516667,-63.793056,-11.253056,-74.637222,1703.12883654329,0.892887512431574,SA-SA
Guarani,Maya,-22.516667,-63.793056,19,-91,5487.81549004392,0.902362701217116,NA-SA
Guarani,Mekranoti,-22.516667,-63.793056,-8.44843,-53.3606,1922.79920520532,0.891352517778942,SA-SA
Guarani,Mixe,-22.516667,-63.793056,16.95,-96.58,5661.67215612203,0.898319720136489,NA-SA
Guarani,Mixtec,-22.516667,-63.793056,17,-97,5694.85859802702,0.905355275384165,NA-SA
Guarani,Movima,-22.516667,-63.793056,-13.754722,-62.5775,983.793845370331,0.89448366338463,SA-SA
Guarani,Munduruku,-22.516667,-63.793056,-7.635278,-48.423889,2335.28082800855,0.893607339995328,SA-SA
Guarani,Nahua-Xochitlán,-22.516667,-63.793056,19.968611,-97.628889,5990.5811754353,0.895476599572503,NA-SA
Guarani,Palikur-Arukwayene,-22.516667,-63.793056,3.383056,-51.298611,3187.23422387665,0.893256388410281,SA-SA
Guarani,Piapoco,-22.516667,-63.793056,3,-68,2877.08510954404,0.894232774368638,SA-SA
Guarani,Pima,-22.516667,-63.793056,29,-108,7439.22357432353,0.898088680121984,NA-SA
Guarani,Piratapuya,-22.516667,-63.793056,0.866667,-68.433333,2651.25391111644,0.8956857860826,SA-SA
Guarani,Qom,-22.516667,-63.793056,-21.535278,-64.729444,145.849614467443,0.891063454098262,SA-SA
Guarani,Quechua,-22.516667,-63.793056,-13.5,-72,1326.71618209664,0.898362264361935,SA-SA
Guarani,Shipibo-Conibo,-22.516667,-63.793056,-11.554444,-73.148333,1573.70911136494,0.891281455766744,SA-SA
Guarani,Sirionó,-22.516667,-63.793056,-14,-65.5,965.049677492517,0.895240519462991,SA-SA
Guarani,Surui,-22.516667,-63.793056,-11,-62,1296.13713723828,0.894625472193687,SA-SA
Guarani,Tehuelche,-22.516667,-63.793056,-43.248889,-65.304722,2312.11585960365,0.894013727685457,SA-SA
Guarani,Tehuelche-Mapuche,-22.516667,-63.793056,-43.248889,-67.304722,2330.55706502251,0.892368985613115,SA-SA
Guarani,Tiryó,-22.516667,-63.793056,1.6104,-55.48645,2833.18125182722,0.894335415703577,SA-SA
Guarani,Tsimané,-22.516667,-63.793056,-14.766111,-67.083889,929.86125904795,0.892984102735104,SA-SA
Guarani,Tukano,-22.516667,-63.793056,-0.118056,-67.085,2518.79386379781,0.893418063060569,SA-SA
Guarani,Tupiniquim,-22.516667,-63.793056,-19.882494,-40.177846,2465.81183329031,0.893749142870996,SA-SA
Guarani,Wai-Wai,-22.516667,-63.793056,-1.072778,-57.056667,2496.00318491304,0.89355341816005,SA-SA
Guarani,Wichi,-22.516667,-63.793056,-24.256519,-61.242163,324.704181419225,0.892653755769958,SA-SA
Guarani,Xipaya,-22.516667,-63.793056,-5.44348,-54.68033,2138.35169667651,0.893779613180403,SA-SA
Guarani,Yahua,-22.516667,-63.793056,-3.690556,-70.265556,2208.90899018474,0.891813887498949,SA-SA
Guarani,Yaminahua,-22.516667,-63.793056,-13.266667,-69.45,1190.95325126925,0.894241905580453,SA-SA
Guarani,Yaqui,-22.516667,-63.793056,27.566667,-110.233333,7483.63767710581,0.894953130702213,NA-SA
Guarani,Yine,-22.516667,-63.793056,-13.154167,-72.525278,1392.78701275082,0.894128398220396,SA-SA
Guarani,Yuracaré,-22.516667,-63.793056,-17.414203,-66.166447,619.867639350747,0.891296069396155,SA-SA
Guarani,Zapotec,-22.516667,-63.793056,16.5,-97.2,5666.58758838097,0.89937144507629,NA-SA
Guarani-Mbya,Guarayo,-23.1,-55,-15.890556,-63.1875,1175.07002058311,0.891263614222028,SA-SA
Guarani-Mbya,Karitiana,-23.1,-55,-10,-63,1688.55387499971,0.891574980974434,SA-SA
Guarani-Mbya,Kichwa,-23.1,-55,-0.466389,-76.986944,3464.25330452867,0.890522066384287,SA-SA
Guarani-Mbya,Manoki-Irantxe,-23.1,-55,-11.474444,-58.52,1346.91714631838,0.890732538607224,SA-SA
Guarani-Mbya,Matsiguenga,-23.1,-55,-11.253056,-74.637222,2465.20884908375,0.889308079200786,SA-SA
Guarani-Mbya,Maya,-23.1,-55,19,-91,6104.64671772418,0.900573437806608,NA-SA
Guarani-Mbya,Mekranoti,-23.1,-55,-8.44843,-53.3606,1640.36989156358,0.888385082214126,SA-SA
Guarani-Mbya,Mixe,-23.1,-55,16.95,-96.58,6351.71370485569,0.895703419424185,NA-SA
Guarani-Mbya,Mixtec,-23.1,-55,17,-97,6388.12465120515,0.904115720183158,NA-SA
Guarani-Mbya,Movima,-23.1,-55,-13.754722,-62.5775,1311.75259017106,0.894058851252224,SA-SA
Guarani-Mbya,Munduruku,-23.1,-55,-7.635278,-48.423889,1859.61020840114,0.889207710427165,SA-SA
Guarani-Mbya,Nahua-Xochitlán,-23.1,-55,19.968611,-97.628889,6663.75460908895,0.893432370942376,NA-SA
Guarani-Mbya,Palikur-Arukwayene,-23.1,-55,3.383056,-51.298611,2975.35843653115,0.889744580937413,SA-SA
Guarani-Mbya,Piapoco,-23.1,-55,3,-68,3230.03805559848,0.891579822604823,SA-SA
Guarani-Mbya,Pima,-23.1,-55,29,-108,8115.80849057996,0.895946337520302,NA-SA
Guarani-Mbya,Piratapuya,-23.1,-55,0.866667,-68.433333,3038.99319153534,0.891099077392771,SA-SA
Guarani-Mbya,Qom,-23.1,-55,-21.535278,-64.729444,1016.7567712133,0.890552786143934,SA-SA
Guarani-Mbya,Quechua,-23.1,-55,-13.5,-72,2087.54627989851,0.895454104202052,SA-SA
Guarani-Mbya,Shipibo-Conibo,-23.1,-55,-11.554444,-73.148333,2313.47917333104,0.888972780172962,SA-SA
Guarani-Mbya,Sirionó,-23.1,-55,-14,-65.5,1500.10833344601,0.890105327126533,SA-SA
Guarani-Mbya,Surui,-23.1,-55,-11,-62,1538.38094978933,0.890524526095464,SA-SA
Guarani-Mbya,Tehuelche,-23.1,-55,-43.248889,-65.304722,2435.19725338804,0.892811332211905,SA-SA
