key,country,transect_id,survey_year,presence,wolf,forest,snow,dist_human,dist_water,listening_duration
4900,Italy,605,2018,0,0.0,0.0,2.82081072119535,-0.0519637696911682,-0.869252642205737,1.6094379124341
4901,Italy,606,2018,0,0.0,54.7058823529412,2.24256567085989,-0.542655172628377,0.741010676797509,1.6094379124341
4902,Slovenia,606,2018,0,0.0,57.4257425742574,3.04112347055927,-0.256758934291492,0.63091843071676,1.6094379124341
4903,Slovenia,606,2018,0,0.0,62.1890547263682,3.95487299634271,-0.375984755545657,0.601590724114281,1.6094379124341
4904,Italy,609,2018,0,0.0,0.0,3.5828286347561,-0.392852400041386,-0.267276711060442,1.6094379124341
4905,Italy,609,2018,0,0.0,0.0,4.62007936369693,0.154110980968261,-0.423922415447641,1.6094379124341
4906,Italy,609,2018,0,0.0,0.0,3.14264429607075,-0.402881958062035,-0.409394852573913,1.6094379124341
4907,Italy,609,2018,0,0.0,0.0,3.66885080736285,-0.467179415964917,-0.458998802566165,1.6094379124341
4908,Italy,609,2018,0,0.0,0.0,3.8584069923978,-0.558822477191611,0.145928708488983,1.6094379124341
4909,Italy,609,2018,0,0.0,3.07692307692308,4.03619202597019,-0.137697283895166,-0.613708345750742,1.6094379124341
491,Greece,71,2014,1,1.87192118226601,0.0,1.34229965607991,-0.189410004219133,0.650460120102385,1.09861228866811
4910,Italy,610,2018,0,0.0,0.0,4.47570379433708,-0.904109851015243,1.15883447504401,1.6094379124341
4911,Italy,610,2018,0,0.0,3.01507537688442,2.78532242857508,-0.74280976648121,1.08856543927022,1.6094379124341
4912,Italy,610,2018,0,0.0,11.5,3.02295449519225,-0.544660074628153,0.087877502025351,1.6094379124341
4913,Italy,610,2018,0,0.0,0.0,4.16743525984367,-0.4906009071213,1.05545309803621,1.6094379124341
4914,Italy,610,2018,0,0.0,0.0,3.31716083823208,-0.396083952627654,0.966168263976507,1.6094379124341
4915,Italy,610,2018,0,0.0,0.0,2.98484618965841,-1.12725682573768,0.427650632043887,1.6094379124341
4916,Italy,610,2018,0,0.0,23.936170212766,4.12779409882745,-0.916566968236741,-0.0188119200999441,1.6094379124341
4917,Italy,611,2018,0,0.0,0.0,2.56160678332968,-0.0341424650354922,0.326160992469866,1.6094379124341
4918,Italy,611,2018,0,0.0,0.0,1.82690606405991,0.515183604000474,-0.392120562052291,1.6094379124341
4919,Italy,611,2018,0,0.0,1.48514851485149,2.11797793361602,0.0795109191752687,-0.406757362753452,1.6094379124341
492,Greece,62,2014,1,2.0,0.0,1.58674333849172,-0.023242522078301,-0.544224865130466,1.09861228866811
4920,Italy,611,2018,0,0.0,0.0,2.21757559493541,0.419045778695452,-0.19519333906803,1.6094379124341
4921,Italy,611,2018,0,0.0,0.0,1.65990072083493,-0.0792294926058273,0.160235495957584,1.6094379124341
4922,Italy,611,2018,0,0.0,2.52525252525253,2.4555405217679,-0.560291994164963,0.664052209509607,1.6094379124341
4923,Italy,612,2019,0,0.0,70.1492537313433,4.55533490188722,-0.354012358860156,0.749193093636798,1.6094379124341
4924,Italy,612,2019,0,0.0,52.970297029703,2.68007141870651,-0.347303818937453,0.916067905975236,1.6094379124341
