lon,lat,persistence_years,intensity_esi
-43.4761,-11.922,6.93,-2.778
-43.041,-11.922,6.91,-2.571
-42.6058,-11.922,6.76,-2.345
-42.1707,-11.922,6.63,-2.214
-41.7355,-11.922,5.9,-2.222
-41.3004,-11.922,4.11,-2.119
-40.8653,-11.922,3.83,-2.207
-40.4301,-11.922,2.87,-2.178
-39.995,-11.922,1.92,-2.073
-72.1956,-12.3549,3.42,-2.191
-71.7605,-12.3549,6.66,-2.261
-71.3253,-12.3549,7.0,-1.986
-70.8902,-12.3549,7.0,-1.994
-70.455,-12.3549,7.0,-2.118
-70.0199,-12.3549,7.0,-2.079
-69.5848,-12.3549,6.77,-1.971
-69.1496,-12.3549,4.83,-1.818
-68.7145,-12.3549,2.47,-1.133
-68.2793,-12.3549,2.16,-1.091
-67.8442,-12.3549,2.72,-1.136
-67.409,-12.3549,1.94,-1.173
-66.9739,-12.3549,1.33,-1.156
-66.5388,-12.3549,1.26,-1.168
-66.1036,-12.3549,1.34,-1.193
-65.6685,-12.3549,1.65,-1.045
-65.2333,-12.3549,1.92,-1.34
-64.7982,-12.3549,1.96,-1.908
-64.363,-12.3549,2.6,-2.373
-63.9279,-12.3549,3.53,-2.414
-63.4927,-12.3549,3.08,-2.069
-63.0576,-12.3549,2.39,-1.764
-62.6225,-12.3549,2.4,-1.797
-62.1873,-12.3549,3.13,-1.844
-61.7522,-12.3549,3.45,-2.123
-61.317,-12.3549,3.68,-2.111
-60.8819,-12.3549,3.62,-1.855
-60.4467,-12.3549,1.87,-1.721
-60.0116,-12.3549,1.58,-2.273
-59.5764,-12.3549,1.35,-2.093
-59.1413,-12.3549,1.17,-1.558
-58.7062,-12.3549,2.7,-1.421
-58.271,-12.3549,2.21,-1.14
-57.8359,-12.3549,2.63,-1.84
-57.4007,-12.3549,2.51,-2.15
-56.9656,-12.3549,2.32,-1.901
-56.5304,-12.3549,3.4,-1.977
-56.0953,-12.3549,1.59,-1.573
-55.6602,-12.3549,1.27,-1.194
-55.225,-12.3549,1.62,-1.222
-54.7899,-12.3549,1.81,-1.326
-54.3547,-12.3549,1.89,-1.636
-53.9196,-12.3549,1.15,-1.273
-53.4844,-12.3549,1.23,-1.346
-53.0493,-12.3549,1.62,-1.454
-52.6141,-12.3549,1.99,-1.45
-52.179,-12.3549,2.02,-1.587
-51.7439,-12.3549,1.71,-2.033
-51.3087,-12.3549,1.61,-2.492
-50.8736,-12.3549,1.62,-3.037
-50.4384,-12.3549,1.11,-3.231
-50.0033,-12.3549,1.16,-3.306
-49.5681,-12.3549,1.69,-3.531
-49.133,-12.3549,2.92,-3.509
-48.6979,-12.3549,2.36,-3.658
-48.2627,-12.3549,3.73,-3.588
-47.8276,-12.3549,3.29,-3.327
-47.3924,-12.3549,4.38,-3.589
-46.9573,-12.3549,4.84,-3.449
-46.5221,-12.3549,4.9,-3.477
-46.087,-12.3549,3.99,-3.289
-45.6518,-12.3549,4.66,-3.34
-45.2167,-12.3549,5.54,-3.15
-44.7816,-12.3549,5.97,-3.181
-44.3464,-12.3549,6.84,-3.168
-43.9113,-12.3549,6.95,-2.906
-43.4761,-12.3549,6.95,-2.655
-43.041,-12.3549,6.91,-2.468
-42.6058,-12.3549,6.87,-2.458
-42.1707,-12.3549,6.59,-2.172
-41.7355,-12.3549,6.34,-2.16
-41.3004,-12.3549,3.63,-2.105
-40.8653,-12.3549,4.68,-2.137
-40.4301,-12.3549,2.93,-2.07
-39.995,-12.3549,2.29,-1.822
-72.1956,-12.7878,6.74,-2.133
-71.7605,-12.7878,6.99,-2.264
-71.3253,-12.7878,6.99,-2.048
-70.8902,-12.7878,7.0,-2.335
-70.455,-12.7878,6.99,-2.351
-70.0199,-12.7878,6.94,-2.27
-69.5848,-12.7878,6.51,-1.994
-69.1496,-12.7878,6.07,-1.83
-68.7145,-12.7878,4.5,-1.801
-68.2793,-12.7878,2.52,-1.499
-67.8442,-12.7878,2.16,-1.24
-67.409,-12.7878,1.81,-1.402
-66.9739,-12.7878,2.03,-1.477
-66.5388,-12.7878,1.86,-1.525
-66.1036,-12.7878,1.25,-1.235
-65.6685,-12.7878,1.67,-1.293
-65.2333,-12.7878,1.69,-1.417
-64.7982,-12.7878,2.18,-1.731
-64.363,-12.7878,2.37,-1.951
-63.9279,-12.7878,2.18,-1.903
-63.4927,-12.7878,2.0,-1.706
-63.0576,-12.7878,2.09,-1.582
-62.6225,-12.7878,2.63,-1.642
-62.1873,-12.7878,5.12,-1.924
-61.7522,-12.7878,5.47,-2.08
-61.317,-12.7878,3.64,-2.133
-60.8819,-12.7878,3.35,-1.927
-60.4467,-12.7878,2.77,-1.79
-60.0116,-12.7878,2.2,-2.057
-59.5764,-12.7878,1.23,-2.368
-59.1413,-12.7878,1.56,-2.109
-58.7062,-12.7878,3.72,-1.693
-58.271,-12.7878,2.97,-1.538
-57.8359,-12.7878,1.98,-1.547
-57.4007,-12.7878,1.69,-1.801
-56.9656,-12.7878,2.01,-1.772
-56.5304,-12.7878,1.99,-1.561
-56.0953,-12.7878,1.24,-1.072
-55.6602,-12.7878,1.07,-1.227
-55.225,-12.7878,1.43,-1.012
-54.7899,-12.7878,2.81,-1.584
-54.3547,-12.7878,1.24,-1.02
-53.9196,-12.7878,1.16,-1.068
-53.4844,-12.7878,1.27,-1.088
-53.0493,-12.7878,1.91,-1.412
-52.6141,-12.7878,1.96,-1.451
-52.179,-12.7878,2.1,-1.666
-51.7439,-12.7878,2.19,-2.544
-51.3087,-12.7878,1.78,-2.772
-50.8736,-12.7878,1.31,-3.093
-50.4384,-12.7878,1.34,-3.174
-50.0033,-12.7878,1.94,-3.383
-49.5681,-12.7878,3.08,-3.539
-49.133,-12.7878,3.21,-3.476
-48.6979,-12.7878,2.67,-3.396
-48.2627,-12.7878,2.5,-3.627
-47.8276,-12.7878,2.0,-3.534
-47.3924,-12.7878,2.73,-3.534
-46.9573,-12.7878,4.28,-3.397
-46.5221,-12.7878,4.41,-3.428
-46.087,-12.7878,4.01,-3.266
-45.6518,-12.7878,3.74,-3.368
-45.2167,-12.7878,5.48,-3.222
-44.7816,-12.7878,5.43,-3.281
-44.3464,-12.7878,6.32,-3.275
-43.9113,-12.7878,6.9,-2.892
-43.4761,-12.7878,6.99,-2.637
-43.041,-12.7878,6.98,-2.461
-42.6058,-12.7878,6.98,-2.341
-42.1707,-12.7878,5.62,-2.272
-41.7355,-12.7878,4.87,-2.079
-41.3004,-12.7878,3.73,-1.984
-40.8653,-12.7878,5.3,-1.956
-40.4301,-12.7878,4.1,-2.119
-39.995,-12.7878,2.91,-1.759
-72.1956,-13.2207,6.11,-2.1
-71.7605,-13.2207,6.93,-2.273
-71.3253,-13.2207,6.47,-2.248
-70.8902,-13.2207,6.93,-2.288
-70.455,-13.2207,7.0,-2.547
-70.0199,-13.2207,6.74,-2.569
-69.5848,-13.2207,4.41,-2.454
-69.1496,-13.2207,4.82,-2.067
-68.7145,-13.2207,6.47,-1.949
-68.2793,-13.2207,5.29,-1.841
-67.8442,-13.2207,2.85,-1.864
-67.409,-13.2207,2.09,-1.55
-66.9739,-13.2207,2.03,-1.702
-66.5388,-13.2207,1.76,-1.628
-66.1036,-13.2207,1.42,-1.567
-65.6685,-13.2207,1.66,-1.68
-65.2333,-13.2207,1.5,-1.641
-64.7982,-13.2207,1.58,-1.645
-64.363,-13.2207,1.97,-1.707
-63.9279,-13.2207,2.12,-1.522
-63.4927,-13.2207,2.13,-1.593
-63.0576,-13.2207,2.61,-1.728
-62.6225,-13.2207,4.16,-1.745
-62.1873,-13.2207,4.17,-1.716
-61.7522,-13.2207,4.41,-1.724
-61.317,-13.2207,3.92,-1.94
-60.8819,-13.2207,4.09,-2.029
-60.4467,-13.2207,2.9,-2.084
-60.0116,-13.2207,3.07,-1.918
-59.5764,-13.2207,3.16,-1.878
-59.1413,-13.2207,2.78,-1.784
-58.7062,-13.2207,3.03,-1.73
-58.271,-13.2207,2.95,-1.606
-57.8359,-13.2207,2.03,-1.705
-57.4007,-13.2207,2.06,-1.538
-56.9656,-13.2207,2.03,-1.407
-56.5304,-13.2207,2.25,-1.618
-56.0953,-13.2207,1.26,-1.253
-55.6602,-13.2207,1.1,-1.206
-55.225,-13.2207,1.21,-0.928
-54.7899,-13.2207,2.11,-0.975
-54.3547,-13.2207,1.5,-0.834
-53.9196,-13.2207,1.82,-1.211
-53.4844,-13.2207,1.9,-1.372
-53.0493,-13.2207,2.38,-1.719
-52.6141,-13.2207,2.16,-1.561
-52.179,-13.2207,1.91,-1.696
-51.7439,-13.2207,1.54,-2.246
-51.3087,-13.2207,1.18,-2.468
-50.8736,-13.2207,1.23,-2.68
-50.4384,-13.2207,1.24,-3.051
-50.0033,-13.2207,1.38,-3.653
-49.5681,-13.2207,2.62,-3.525
-49.133,-13.2207,2.5,-3.417
-48.6979,-13.2207,1.73,-3.286
-48.2627,-13.2207,2.9,-3.407
-47.8276,-13.2207,2.96,-3.44
-47.3924,-13.2207,2.97,-3.538
-46.9573,-13.2207,4.2,-3.628
-46.5221,-13.2207,4.84,-3.435
-46.087,-13.2207,3.97,-3.175
-45.6518,-13.2207,4.01,-3.319
-45.2167,-13.2207,5.94,-3.17
-44.7816,-13.2207,5.89,-3.329
-44.3464,-13.2207,6.94,-3.224
-43.9113,-13.2207,6.97,-2.99
-43.4761,-13.2207,6.99,-2.673
-43.041,-13.2207,6.98,-2.391
-42.6058,-13.2207,6.9,-2.31
-42.1707,-13.2207,6.25,-2.536
-41.7355,-13.2207,4.91,-2.197
-41.3004,-13.2207,4.31,-2.055
-40.8653,-13.2207,4.41,-2.017
-40.4301,-13.2207,5.06,-2.026
-39.995,-13.2207,2.48,-1.728
-72.1956,-13.6536,6.9,-2.024
-71.7605,-13.6536,6.98,-2.106
-71.3253,-13.6536,5.13,-2.097
-70.8902,-13.6536,4.37,-2.173
-70.455,-13.6536,6.16,-2.439
-70.0199,-13.6536,6.72,-2.621
-69.5848,-13.6536,5.78,-2.849
-69.1496,-13.6536,5.58,-2.646
-68.7145,-13.6536,6.96,-2.199
-68.2793,-13.6536,6.34,-1.98
-67.8442,-13.6536,3.93,-2.081
-67.409,-13.6536,2.79,-2.048
-66.9739,-13.6536,2.56,-1.914
-66.5388,-13.6536,1.2,-1.771
-66.1036,-13.6536,1.04,-1.698
-65.6685,-13.6536,1.13,-1.458
-65.2333,-13.6536,1.45,-1.459
-64.7982,-13.6536,1.67,-2.07
-64.363,-13.6536,1.56,-1.921
-63.9279,-13.6536,2.13,-1.606
-63.4927,-13.6536,2.58,-1.674
-63.0576,-13.6536,3.0,-1.802
-62.6225,-13.6536,3.55,-1.691
-62.1873,-13.6536,3.25,-1.549
-61.7522,-13.6536,3.14,-1.96
-61.317,-13.6536,3.61,-1.921
-60.8819,-13.6536,3.54,-1.864
-60.4467,-13.6536,3.3,-2.06
-60.0116,-13.6536,3.89,-2.001
-59.5764,-13.6536,2.96,-1.719
-59.1413,-13.6536,2.13,-1.683
-58.7062,-13.6536,1.6,-1.234
-58.271,-13.6536,1.63,-1.093
-57.8359,-13.6536,1.32,-1.159
-57.4007,-13.6536,1.71,-1.363
-56.9656,-13.6536,2.21,-1.231
-56.5304,-13.6536,2.13,-1.484
-56.0953,-13.6536,1.35,-1.506
-55.6602,-13.6536,1.33,-1.293
-55.225,-13.6536,1.39,-1.151
-54.7899,-13.6536,1.3,-0.892
-54.3547,-13.6536,1.46,-0.861
-53.9196,-13.6536,1.62,-0.787
-53.4844,-13.6536,1.74,-1.094
-53.0493,-13.6536,1.55,-1.228
-52.6141,-13.6536,1.63,-1.044
-52.179,-13.6536,1.3,-1.133
-51.7439,-13.6536,1.06,-1.808
-51.3087,-13.6536,1.22,-2.025
-50.8736,-13.6536,1.35,-2.199
-50.4384,-13.6536,1.27,-2.864
-50.0033,-13.6536,1.09,-3.412
-49.5681,-13.6536,1.23,-3.537
-49.133,-13.6536,1.53,-3.524
-48.6979,-13.6536,2.55,-3.396
-48.2627,-13.6536,2.76,-3.465
-47.8276,-13.6536,3.16,-3.132
-47.3924,-13.6536,2.98,-3.291
-46.9573,-13.6536,3.87,-3.49
-46.5221,-13.6536,5.04,-3.104
-46.087,-13.6536,4.28,-2.941
-45.6518,-13.6536,4.54,-3.134
-45.2167,-13.6536,6.5,-3.046
-44.7816,-13.6536,5.73,-3.199
-44.3464,-13.6536,6.29,-3.278
-43.9113,-13.6536,6.9,-2.939
-43.4761,-13.6536,6.98,-2.662
-43.041,-13.6536,7.0,-2.366
-42.6058,-13.6536,6.98,-2.353
-42.1707,-13.6536,6.99,-2.36
-41.7355,-13.6536,6.2,-2.375
-41.3004,-13.6536,4.08,-2.173
-40.8653,-13.6536,4.23,-2.052
-40.4301,-13.6536,5.48,-1.956
-39.995,-13.6536,2.28,-1.699
-72.1956,-14.0864,7.0,-1.905
-71.7605,-14.0864,7.0,-2.047
-71.3253,-14.0864,6.28,-2.08
-70.8902,-14.0864,4.05,-2.139
-70.455,-14.0864,4.97,-2.09
-70.0199,-14.0864,4.57,-2.278
-69.5848,-14.0864,6.41,-2.292
-69.1496,-14.0864,6.62,-2.442
-68.7145,-14.0864,6.89,-2.326
-68.2793,-14.0864,6.98,-2.121
-67.8442,-14.0864,6.55,-2.256
-67.409,-14.0864,4.84,-2.463
-66.9739,-14.0864,2.11,-1.844
-66.5388,-14.0864,1.12,-1.675
-66.1036,-14.0864,1.2,-1.718
-65.6685,-14.0864,1.03,-1.166
-65.2333,-14.0864,1.2,-1.142
-64.7982,-14.0864,1.39,-1.699
-64.363,-14.0864,1.94,-2.328
-63.9279,-14.0864,2.42,-2.197
-63.4927,-14.0864,2.15,-1.91
-63.0576,-14.0864,2.65,-1.728
-62.6225,-14.0864,2.88,-1.34
-62.1873,-14.0864,2.44,-1.392
-61.7522,-14.0864,2.55,-1.787
-61.317,-14.0864,2.51,-1.751
-60.8819,-14.0864,2.53,-1.485
-60.4467,-14.0864,2.48,-1.997
-60.0116,-14.0864,2.95,-2.033
-59.5764,-14.0864,2.96,-1.832
-59.1413,-14.0864,1.7,-1.752
-58.7062,-14.0864,1.24,-1.231
-58.271,-14.0864,1.03,-1.112
-57.8359,-14.0864,1.1,-1.112
-57.4007,-14.0864,1.1,-1.041
-56.9656,-14.0864,1.56,-0.994
-56.5304,-14.0864,1.7,-1.326
-56.0953,-14.0864,1.68,-1.381
-55.6602,-14.0864,1.45,-1.361
-55.225,-14.0864,1.12,-1.194
-54.7899,-14.0864,1.36,-1.118
-54.3547,-14.0864,1.45,-1.336
-53.9196,-14.0864,1.18,-0.816
-53.4844,-14.0864,1.1,-0.643
-53.0493,-14.0864,1.11,-0.948
-52.6141,-14.0864,1.1,-1.178
-52.179,-14.0864,1.08,-1.416
-51.7439,-14.0864,1.14,-2.168
-51.3087,-14.0864,1.04,-2.028
-50.8736,-14.0864,1.09,-2.142
-50.4384,-14.0864,1.15,-2.602
-50.0033,-14.0864,1.1,-2.939
-49.5681,-14.0864,1.08,-3.326
-49.133,-14.0864,1.29,-3.445
-48.6979,-14.0864,1.34,-3.43
-48.2627,-14.0864,2.61,-3.498
-47.8276,-14.0864,2.9,-3.242
-47.3924,-14.0864,1.98,-3.249
-46.9573,-14.0864,4.1,-3.43
-46.5221,-14.0864,4.84,-3.282
-46.087,-14.0864,4.78,-2.922
-45.6518,-14.0864,4.31,-2.907
-45.2167,-14.0864,6.23,-2.917
-44.7816,-14.0864,6.09,-3.061
-44.3464,-14.0864,6.53,-3.152
-43.9113,-14.0864,6.98,-2.889
-43.4761,-14.0864,7.0,-2.776
-43.041,-14.0864,7.0,-2.385
-42.6058,-14.0864,6.94,-2.311
-42.1707,-14.0864,6.98,-2.343
-41.7355,-14.0864,6.43,-2.381
-41.3004,-14.0864,3.74,-2.159
-40.8653,-14.0864,3.97,-2.036
-40.4301,-14.0864,4.58,-2.022
-39.995,-14.0864,3.54,-1.887
-72.1956,-14.5193,6.98,-2.048
-71.7605,-14.5193,7.0,-1.981
-71.3253,-14.5193,6.99,-2.073
-70.8902,-14.5193,6.94,-2.116
-70.455,-14.5193,6.99,-2.044
-70.0199,-14.5193,6.82,-2.036
-69.5848,-14.5193,6.47,-2.072
-69.1496,-14.5193,5.89,-2.092
-68.7145,-14.5193,5.78,-1.95
-68.2793,-14.5193,6.4,-1.817
-67.8442,-14.5193,6.96,-2.241
-67.409,-14.5193,5.94,-2.739
-66.9739,-14.5193,2.9,-2.14
-66.5388,-14.5193,1.47,-1.506
-66.1036,-14.5193,2.08,-1.909
-65.6685,-14.5193,1.1,-1.4
-65.2333,-14.5193,1.07,-0.99
-64.7982,-14.5193,1.22,-1.544
-64.363,-14.5193,1.85,-2.214
-63.9279,-14.5193,1.84,-1.701
-63.4927,-14.5193,2.24,-1.818
-63.0576,-14.5193,2.83,-1.714
-62.6225,-14.5193,2.24,-1.275
-62.1873,-14.5193,2.17,-1.212
-61.7522,-14.5193,1.95,-1.489
-61.317,-14.5193,2.02,-1.313
-60.8819,-14.5193,1.94,-1.156
-60.4467,-14.5193,1.99,-1.419
-60.0116,-14.5193,2.41,-1.796
-59.5764,-14.5193,1.69,-1.265
-59.1413,-14.5193,1.19,-1.515
-58.7062,-14.5193,1.16,-1.89
-58.271,-14.5193,1.3,-2.238
-57.8359,-14.5193,1.88,-2.023
-57.4007,-14.5193,2.43,-1.74
-56.9656,-14.5193,1.93,-1.622
-56.5304,-14.5193,1.58,-1.366
-56.0953,-14.5193,1.51,-1.132
-55.6602,-14.5193,1.25,-1.09
-55.225,-14.5193,1.12,-1.127
-54.7899,-14.5193,1.05,-0.876
-54.3547,-14.5193,1.05,-0.909
-53.9196,-14.5193,1.03,-0.742
-53.4844,-14.5193,1.1,-0.805
-53.0493,-14.5193,1.25,-0.992
-52.6141,-14.5193,1.11,-1.79
-52.179,-14.5193,1.13,-2.32
-51.7439,-14.5193,2.58,-2.74
-51.3087,-14.5193,1.07,-2.328
-50.8736,-14.5193,1.08,-2.305
-50.4384,-14.5193,1.14,-2.401
-50.0033,-14.5193,1.07,-2.189
-49.5681,-14.5193,1.29,-2.737
-49.133,-14.5193,1.6,-3.046
-48.6979,-14.5193,1.64,-3.022
-48.2627,-14.5193,2.02,-3.213
-47.8276,-14.5193,2.87,-3.328
-47.3924,-14.5193,2.25,-3.254
-46.9573,-14.5193,4.25,-3.463
-46.5221,-14.5193,4.05,-3.157
-46.087,-14.5193,4.59,-2.91
-45.6518,-14.5193,5.12,-2.905
-45.2167,-14.5193,4.7,-2.777
-44.7816,-14.5193,6.36,-2.855
-44.3464,-14.5193,6.93,-2.952
-43.9113,-14.5193,6.96,-2.821
-43.4761,-14.5193,6.95,-2.735
-43.041,-14.5193,6.93,-2.452
-42.6058,-14.5193,6.97,-2.327
-42.1707,-14.5193,6.99,-2.408
-41.7355,-14.5193,6.85,-2.327
-41.3004,-14.5193,4.13,-2.137
-40.8653,-14.5193,2.79,-1.958
-40.4301,-14.5193,2.36,-1.893
-39.995,-14.5193,1.43,-1.935
-72.1956,-14.9522,6.76,-2.227
-71.7605,-14.9522,6.99,-2.146
-71.3253,-14.9522,7.0,-2.106
-70.8902,-14.9522,7.0,-2.076
-70.455,-14.9522,6.98,-2.058
-70.0199,-14.9522,6.96,-2.137
-69.5848,-14.9522,6.72,-1.987
-69.1496,-14.9522,5.39,-2.17
-68.7145,-14.9522,6.48,-2.131
-68.2793,-14.9522,6.27,-2.027
-67.8442,-14.9522,6.93,-2.182
-67.409,-14.9522,6.64,-2.722
-66.9739,-14.9522,4.5,-2.185
-66.5388,-14.9522,2.43,-1.888
-66.1036,-14.9522,2.96,-2.051
-65.6685,-14.9522,1.79,-1.742
-65.2333,-14.9522,1.55,-1.42
-64.7982,-14.9522,1.49,-1.685
-64.363,-14.9522,1.84,-1.689
-63.9279,-14.9522,2.08,-1.545
-63.4927,-14.9522,2.54,-1.3
-63.0576,-14.9522,2.38,-1.118
-62.6225,-14.9522,1.83,-1.348
-62.1873,-14.9522,1.65,-0.942
-61.7522,-14.9522,1.46,-1.163
-61.317,-14.9522,1.42,-0.679
-60.8819,-14.9522,1.47,-1.017
-60.4467,-14.9522,1.36,-1.137
-60.0116,-14.9522,2.34,-1.657
-59.5764,-14.9522,1.77,-1.321
-59.1413,-14.9522,1.72,-1.717
-58.7062,-14.9522,1.92,-2.072
-58.271,-14.9522,2.65,-2.401
-57.8359,-14.9522,2.88,-2.246
-57.4007,-14.9522,2.45,-1.998
-56.9656,-14.9522,2.35,-1.627
-56.5304,-14.9522,1.9,-1.529
-56.0953,-14.9522,2.33,-1.537
-55.6602,-14.9522,1.7,-1.313
-55.225,-14.9522,1.22,-1.09
-54.7899,-14.9522,1.03,-1.163
-54.3547,-14.9522,1.06,-0.897
-53.9196,-14.9522,1.04,-0.811
-53.4844,-14.9522,1.04,-0.7
-53.0493,-14.9522,1.13,-0.976
-52.6141,-14.9522,1.11,-1.629
-52.179,-14.9522,1.07,-2.031
-51.7439,-14.9522,1.15,-2.487
-51.3087,-14.9522,1.02,-2.304
-50.8736,-14.9522,1.06,-2.372
-50.4384,-14.9522,1.2,-2.431
-50.0033,-14.9522,1.35,-2.103
-49.5681,-14.9522,1.35,-2.622
-49.133,-14.9522,1.55,-2.607
-48.6979,-14.9522,2.02,-2.721
-48.2627,-14.9522,1.84,-2.999
-47.8276,-14.9522,2.4,-3.097
-47.3924,-14.9522,2.82,-2.956
-46.9573,-14.9522,4.08,-3.297
-46.5221,-14.9522,3.76,-3.098
-46.087,-14.9522,4.29,-2.975
-45.6518,-14.9522,4.57,-2.766
-45.2167,-14.9522,5.81,-2.63
-44.7816,-14.9522,6.42,-2.683
-44.3464,-14.9522,6.79,-2.908
-43.9113,-14.9522,6.95,-2.731
-43.4761,-14.9522,6.97,-2.534
-43.041,-14.9522,6.87,-2.439
-42.6058,-14.9522,6.9,-2.309
-42.1707,-14.9522,6.96,-2.328
-41.7355,-14.9522,6.97,-2.27
-41.3004,-14.9522,6.18,-2.287
-40.8653,-14.9522,3.5,-2.201
-40.4301,-14.9522,2.65,-2.183
-39.995,-14.9522,1.79,-2.383
-72.1956,-15.3851,6.24,-2.125
-71.7605,-15.3851,6.99,-2.193
-71.3253,-15.3851,7.0,-2.045
-70.8902,-15.3851,7.0,-1.899
-70.455,-15.3851,7.0,-2.015
-70.0199,-15.3851,6.67,-1.985
-69.5848,-15.3851,6.97,-2.043
-69.1496,-15.3851,6.69,-2.101
-68.7145,-15.3851,5.45,-2.036
-68.2793,-15.3851,5.44,-2.065
-67.8442,-15.3851,6.5,-2.235
-67.409,-15.3851,6.76,-2.465
-66.9739,-15.3851,6.52,-2.325
-66.5388,-15.3851,3.1,-2.468
-66.1036,-15.3851,2.83,-2.551
-65.6685,-15.3851,1.78,-1.404
-65.2333,-15.3851,1.52,-1.004
-64.7982,-15.3851,1.82,-1.216
-64.363,-15.3851,1.32,-0.82
-63.9279,-15.3851,2.65,-1.361
-63.4927,-15.3851,2.3,-1.094
-63.0576,-15.3851,1.14,-0.749
-62.6225,-15.3851,1.08,-1.326
-62.1873,-15.3851,1.01,-1.225
-61.7522,-15.3851,1.22,-1.192
-61.317,-15.3851,2.01,-1.587
-60.8819,-15.3851,1.84,-1.133
-60.4467,-15.3851,1.67,-1.159
-60.0116,-15.3851,1.8,-1.671
-59.5764,-15.3851,1.79,-1.699
-59.1413,-15.3851,2.17,-1.622
-58.7062,-15.3851,1.95,-2.111
-58.271,-15.3851,1.55,-2.376
-57.8359,-15.3851,2.39,-2.028
-57.4007,-15.3851,3.02,-2.185
-56.9656,-15.3851,2.44,-1.608
-56.5304,-15.3851,2.37,-1.694
-56.0953,-15.3851,2.62,-1.79
-55.6602,-15.3851,1.91,-1.702
-55.225,-15.3851,1.17,-1.215
-54.7899,-15.3851,1.11,-1.232
-54.3547,-15.3851,1.05,-1.069
-53.9196,-15.3851,1.15,-1.156
-53.4844,-15.3851,1.12,-1.004
-53.0493,-15.3851,1.12,-1.05
-52.6141,-15.3851,1.12,-1.511
-52.179,-15.3851,1.09,-1.763
-51.7439,-15.3851,1.09,-2.296
-51.3087,-15.3851,1.15,-1.984
-50.8736,-15.3851,1.06,-2.329
-50.4384,-15.3851,1.11,-2.481
-50.0033,-15.3851,1.63,-2.625
-49.5681,-15.3851,1.73,-2.45
-49.133,-15.3851,2.04,-2.471
-48.6979,-15.3851,2.53,-2.68
-48.2627,-15.3851,2.42,-2.577
-47.8276,-15.3851,2.76,-2.861
-47.3924,-15.3851,2.34,-2.909
-46.9573,-15.3851,3.05,-3.148
-46.5221,-15.3851,2.84,-2.978
-46.087,-15.3851,5.08,-2.89
-45.6518,-15.3851,5.66,-2.799
-45.2167,-15.3851,6.3,-2.709
-44.7816,-15.3851,6.56,-2.765
-44.3464,-15.3851,6.47,-2.577
-43.9113,-15.3851,6.79,-2.415
-43.4761,-15.3851,6.96,-2.429
-43.041,-15.3851,6.94,-2.367
-42.6058,-15.3851,6.88,-2.273
-42.1707,-15.3851,6.86,-2.192
-41.7355,-15.3851,6.85,-2.231
-41.3004,-15.3851,6.84,-2.255
-40.8653,-15.3851,6.51,-2.537
-40.4301,-15.3851,4.77,-2.723
-39.995,-15.3851,2.32,-2.868
-72.1956,-15.8179,5.73,-1.923
-71.7605,-15.8179,5.89,-1.98
-71.3253,-15.8179,6.22,-2.25
-70.8902,-15.8179,6.84,-2.289
-70.455,-15.8179,6.99,-2.132
-70.0199,-15.8179,6.9,-2.122
-69.5848,-15.8179,5.93,-2.298
-69.1496,-15.8179,6.29,-2.235
-68.7145,-15.8179,5.34,-2.101
-68.2793,-15.8179,5.19,-2.076
-67.8442,-15.8179,6.7,-1.894
-67.409,-15.8179,6.8,-2.107
-66.9739,-15.8179,6.56,-2.255
-66.5388,-15.8179,5.78,-1.934
-66.1036,-15.8179,3.85,-1.926
-65.6685,-15.8179,2.63,-1.437
-65.2333,-15.8179,2.92,-1.642
-64.7982,-15.8179,3.51,-1.603
-64.363,-15.8179,3.38,-1.431
-63.9279,-15.8179,2.33,-1.122
-63.4927,-15.8179,2.52,-1.435
-63.0576,-15.8179,2.39,-1.279
-62.6225,-15.8179,1.86,-1.287
-62.1873,-15.8179,1.21,-1.269
-61.7522,-15.8179,1.25,-1.331
-61.317,-15.8179,1.61,-1.299
-60.8819,-15.8179,1.53,-1.094
-60.4467,-15.8179,1.24,-0.938
-60.0116,-15.8179,1.49,-1.418
-59.5764,-15.8179,1.65,-1.64
-59.1413,-15.8179,2.33,-1.797
-58.7062,-15.8179,1.89,-2.429
-58.271,-15.8179,1.52,-2.752
-57.8359,-15.8179,2.39,-2.497
-57.4007,-15.8179,2.98,-2.174
-56.9656,-15.8179,2.49,-1.847
-56.5304,-15.8179,2.81,-2.14
-56.0953,-15.8179,3.01,-2.067
-55.6602,-15.8179,2.27,-1.85
-55.225,-15.8179,1.73,-1.7
-54.7899,-15.8179,1.63,-1.732
-54.3547,-15.8179,1.39,-1.592
-53.9196,-15.8179,1.28,-1.926
-53.4844,-15.8179,1.24,-1.393
-53.0493,-15.8179,1.33,-1.033
-52.6141,-15.8179,1.13,-1.052
-52.179,-15.8179,1.22,-1.583
-51.7439,-15.8179,1.12,-2.045
-51.3087,-15.8179,1.09,-1.893
-50.8736,-15.8179,1.02,-2.255
-50.4384,-15.8179,1.0,-2.594
-50.0033,-15.8179,1.13,-2.591
-49.5681,-15.8179,1.93,-2.457
-49.133,-15.8179,2.8,-2.392
-48.6979,-15.8179,2.88,-2.337
-48.2627,-15.8179,2.65,-2.473
-47.8276,-15.8179,2.19,-2.399
-47.3924,-15.8179,1.86,-2.705
-46.9573,-15.8179,1.91,-3.036
-46.5221,-15.8179,5.13,-2.864
-46.087,-15.8179,6.11,-2.749
