evento_id,fecha_hora_utc,lat_grados,lon_grados,profundidad_km,magnitud_ml
834,2022-07-07 17:54:34,41.3502,129.0918,-2.1,1.4
835,2022-07-09 17:51:37,41.1367,129.0273,-2.1,1.2
836,2022-07-09 19:00:43,41.3888,128.963,6.0,1.1
837,2022-07-11 04:56:31,41.457,128.898,-2.1,1.2
838,2022-07-15 20:11:07,41.2658,129.2285,-1.2,1.1
839,2022-07-16 18:49:16,41.3617,128.9725,0.1,1.3
840,2022-07-17 04:27:30,41.4,129.0138,0.2,1.3
841,2022-07-20 19:28:04,41.5093,129.0342,-2.1,1.2
842,2022-07-20 21:30:21,41.1652,129.3133,-2.1,1.5
843,2022-07-21 20:31:52,41.4228,128.8873,-2.1,1.3
844,2022-08-07 11:40:19,41.5768,128.8643,1.2,1.1
845,2022-08-09 07:15:47,41.4222,128.98,6.0,1.6
846,2022-08-13 16:29:02,41.35,128.9805,0.3,1.2
847,2022-08-13 16:32:49,41.2773,129.0253,-2.1,1.1
848,2022-08-13 16:37:17,41.2697,129.0237,-1.9,1.1
849,2022-08-13 16:49:19,41.3368,128.9995,6.0,1.3
850,2022-08-13 16:52:13,41.5102,128.91,-2.1,1.2
851,2022-08-13 16:55:19,41.238,129.1063,-1.3,1.4
852,2022-08-13 16:57:30,41.367,129.0047,-2.1,1.3
853,2022-08-13 16:58:53,40.8585,129.2318,0.3,1.5
854,2022-08-13 17:02:06,41.2932,129.0795,-2.1,1.8
855,2022-08-13 18:19:33,41.2867,128.9452,6.0,1.8
856,2022-08-13 18:25:45,41.3652,129.104,-2.1,1.4
857,2022-08-13 18:37:38,41.267,129.1035,-2.1,1.4
858,2022-08-13 19:13:56,41.3543,128.9685,-2.1,1.4
859,2022-08-13 19:53:11,41.3082,128.9593,5.3,1.2
860,2022-08-13 20:27:03,41.1423,129.0732,2.4,1.5
861,2022-08-14 03:30:58,41.3557,129.0193,5.8,1.4
862,2022-08-15 21:33:08,41.4305,129.0383,-0.2,1.4
863,2022-08-18 17:44:50,41.2985,129.0032,-1.0,1.1
864,2022-08-18 23:04:05,41.4278,128.952,6.0,1.5
865,2022-08-19 14:13:06,41.3942,129.0495,-2.1,1.2
866,2022-08-30 16:31:09,41.4538,129.1605,0.2,1.4
867,2022-09-01 21:05:17,40.9037,128.8485,-2.1,1.3
868,2022-09-01 21:28:17,41.19,128.9678,6.0,1.5
869,2022-09-06 01:45:01,41.1968,129.0372,6.0,1.4
870,2022-09-06 03:02:56,41.1243,128.9393,4.7,1.4
871,2022-09-07 14:12:08,41.2863,129.0645,6.0,1.0
872,2022-09-07 15:36:05,41.4065,128.8893,6.0,0.9
873,2022-09-07 15:52:21,41.5063,128.8435,0.5,0.9
874,2022-09-10 12:44:49,41.359,128.956,6.0,1.1
875,2022-09-10 19:35:31,41.511,128.8533,-0.5,0.9
876,2022-09-15 14:43:22,41.3287,129.0365,6.0,1.0
877,2022-09-15 19:04:07,41.3553,129.0827,6.0,1.5
878,2022-09-21 16:43:38,41.3518,129.0525,-2.1,1.1
879,2022-09-21 17:33:30,41.2182,129.1012,-1.8,1.1
880,2022-09-23 16:37:17,41.4305,128.9307,6.0,1.3
881,2022-09-24 20:58:03,41.3243,128.985,6.0,1.1
882,2022-09-30 08:35:34,41.515,128.9758,3.4,1.2
883,2022-10-01 14:16:31,41.6645,129.2578,-2.1,0.9
884,2022-10-01 18:04:49,41.4162,129.1858,6.0,1.0
885,2022-10-07 00:00:59,41.6098,129.2807,-2.1,1.6
886,2022-10-07 17:54:49,41.4725,129.1153,-2.1,2.5
887,2022-10-07 17:58:51,41.3805,129.0953,-2.1,0.9
888,2022-10-07 21:23:14,41.2853,129.144,-2.1,1.1
889,2022-10-08 05:33:34,41.382,129.1418,-2.1,2.5
890,2022-10-08 19:19:05,41.4258,128.8877,-2.1,1.8
891,2022-10-10 09:19:28,41.3473,129.074,-2.1,1.6
892,2022-10-17 03:23:38,41.4015,129.0467,-2.1,1.8
893,2022-10-17 08:04:32,41.4068,129.0167,-2.1,1.6
894,2022-10-18 04:11:45,41.281,129.1875,-2.1,1.5
895,2022-10-22 03:49:39,41.3807,128.8733,-2.1,1.4
896,2022-10-22 20:12:06,40.998,129.2612,-0.9,1.4
897,2022-10-22 21:26:48,41.426,129.0313,-2.1,1.2
898,2022-10-27 14:55:33,41.3968,128.8895,-1.2,1.1
899,2022-10-28 08:12:25,41.4713,128.9837,-2.1,1.5
900,2022-10-28 20:25:36,41.4483,128.8135,2.8,1.2
901,2022-10-29 02:04:13,41.1093,129.2378,-2.1,1.9
902,2022-10-29 02:09:17,41.3057,129.0188,-2.1,1.6
903,2022-11-05 17:57:53,41.4315,128.888,-2.1,1.3
904,2022-11-07 03:05:20,41.3605,129.153,-2.1,1.7
905,2022-11-14 02:56:13,41.4043,128.993,-2.1,1.2
906,2022-11-16 20:48:48,41.4158,128.8833,-2.1,0.9
907,2022-11-16 21:17:47,41.3213,129.1765,-2.1,1.6
908,2022-11-18 18:29:16,41.402,129.046,-2.1,1.0
909,2022-11-20 06:21:41,41.335,129.1393,-2.1,2.0
910,2022-11-20 06:26:51,41.4397,129.0652,-2.1,1.4
911,2022-11-24 19:31:56,41.3562,129.1738,-2.1,1.5
912,2022-12-02 08:19:28,41.3928,129.2787,-2.1,1.5
913,2022-12-03 05:46:04,41.4025,129.2892,-2.1,1.6
914,2022-12-07 05:35:45,41.4432,129.0025,-2.1,1.5
915,2022-12-07 07:16:14,41.494,129.2278,-2.1,1.6
916,2022-12-12 05:16:01,41.2918,129.0483,-2.0,1.5
917,2022-12-16 03:07:10,41.3865,129.1438,-2.1,1.9
918,2022-12-16 04:04:21,41.422,128.937,-2.1,1.5
919,2022-12-16 09:37:58,41.4237,129.028,-2.1,1.2
920,2022-12-19 00:22:33,41.424,129.1333,-2.1,1.6
921,2022-12-19 16:01:54,41.3413,129.031,-2.1,1.3
922,2022-12-23 09:25:18,41.4492,129.0398,-2.1,1.3
923,2022-12-24 17:49:26,41.3072,129.09,-2.1,1.2
924,2022-12-27 06:02:35,41.3038,129.0247,-2.1,1.2
925,2022-12-30 08:41:10,41.2803,129.2847,0.2,1.3
926,2023-01-03 04:30:47,41.4168,129.249,-2.1,1.9
927,2023-01-04 14:20:50,41.1448,129.3773,3.5,1.7
928,2023-01-09 01:22:20,41.5322,128.9187,-2.1,2.0
929,2023-01-09 03:32:35,41.2368,129.6562,-2.1,1.9
930,2023-01-09 20:57:00,41.1372,129.5448,-1.9,1.8
931,2023-01-10 05:33:16,41.482,129.218,-2.1,2.1
932,2023-01-10 05:35:01,41.5845,129.3532,5.9,2.2
933,2023-01-14 23:42:37,41.2292,129.1377,-2.1,1.4
934,2023-01-16 06:03:17,41.2563,129.1403,-2.1,1.4
935,2023-01-18 05:06:08,41.2983,129.1275,-2.1,1.5
936,2023-01-30 00:00:48,41.4277,129.3362,-2.1,1.4
937,2023-02-03 02:11:57,41.4325,129.287,-2.1,1.4
938,2023-02-03 08:17:21,41.365,129.3702,-2.1,1.8
939,2023-02-04 16:58:39,41.4435,129.2702,-2.1,1.2
940,2023-02-08 16:10:01,41.3642,129.3692,-2.1,1.9
941,2023-02-15 02:40:53,41.5418,129.1567,-2.1,2.0
942,2023-02-15 02:45:25,41.5133,129.1782,-2.1,1.6
943,2023-02-15 13:49:06,41.5713,129.3083,-2.1,1.2
944,2023-02-16 12:48:53,41.3523,129.3323,-2.1,1.6
945,2023-03-09 15:13:21,41.3183,129.1485,-2.1,2.2
946,2023-03-09 16:10:49,41.3403,129.1643,-2.1,2.1
947,2023-03-09 17:57:25,41.3903,129.0432,-2.1,1.5
948,2023-03-12 10:39:45,41.4207,129.2393,-2.1,1.5
949,2023-03-12 12:33:25,41.4042,129.2813,-2.1,1.4
950,2023-03-13 15:43:46,41.3643,129.0727,-1.3,1.4
951,2023-03-13 17:18:40,41.3072,129.2255,-2.1,2.4
952,2023-03-13 17:24:17,41.3242,129.2245,-2.1,1.8
953,2023-03-13 17:30:00,41.2622,129.1548,-1.5,1.5
954,2023-03-13 17:33:17,41.3248,129.2625,-2.1,1.1
955,2023-03-13 21:39:23,41.3235,129.276,-2.1,1.1
956,2023-03-13 21:45:48,41.3707,129.1187,-2.1,1.0
957,2023-03-20 17:50:01,41.3233,129.1687,-2.1,2.1
958,2023-03-22 10:40:51,41.347,129.3148,-2.1,1.4
959,2023-03-26 13:48:31,41.1792,129.3435,-2.1,1.2
960,2023-03-29 15:44:17,41.137,129.2223,-2.1,1.3
961,2023-03-30 04:21:52,41.29,129.1552,-2.1,1.9
962,2023-03-30 09:54:26,41.3407,129.0985,-2.1,1.2
963,2023-03-30 14:26:25,41.3757,129.3048,-2.1,1.4
964,2023-03-30 18:04:12,41.2143,129.1907,-0.5,1.0
965,2023-03-30 21:01:55,41.3298,129.1165,-2.1,0.9
966,2023-03-31 16:42:52,41.1802,129.1238,6.0,0.8
967,2023-04-01 15:31:23,41.357,129.0748,-2.1,0.9
968,2023-04-01 18:37:48,41.3383,129.0592,-2.1,0.8
969,2023-04-01 19:39:35,41.306,129.1072,-2.1,0.9
970,2023-04-03 11:03:37,41.2972,129.1965,-2.1,1.4
971,2023-04-13 09:16:31,41.3688,129.054,-2.1,1.2
972,2023-04-13 13:31:33,41.3208,129.0693,-2.1,1.0
973,2023-04-23 17:07:53,41.3222,128.9988,-2.1,0.9
974,2023-04-23 19:05:12,41.304,129.0327,-2.1,0.9
975,2023-04-24 17:02:19,41.3173,128.924,5.8,0.9
976,2023-04-24 19:53:42,41.1988,129.0917,-2.1,0.9
977,2023-04-27 07:28:21,41.3565,129.0645,-0.8,1.2
978,2023-04-27 21:01:36,40.9355,128.8917,-2.1,2.0
979,2023-05-01 17:06:07,41.4023,129.069,-2.1,1.2
980,2023-05-03 06:14:52,41.412,129.0138,-0.3,1.2
981,2023-05-03 19:33:29,41.4365,128.961,-2.1,1.0
982,2023-05-05 22:23:21,41.5058,129.09,-2.1,1.2
983,2023-05-19 05:03:32,41.3298,129.183,-2.1,2.7
984,2023-05-19 05:30:56,41.3565,129.0832,0.2,1.7
985,2023-05-19 06:18:47,41.3013,129.1895,-2.1,1.9
986,2023-05-22 08:26:23,41.517,129.0602,1.1,1.7
987,2023-05-25 13:27:37,41.3233,129.0437,-2.1,2.6
988,2023-05-25 15:30:19,41.3552,129.0238,-0.4,1.9
989,2023-05-25 16:19:56,41.311,129.1362,-2.1,1.6
990,2023-05-25 16:31:51,41.3442,129.1105,-2.1,1.5
991,2023-05-25 17:32:10,41.3348,129.0197,4.1,1.1
992,2023-05-25 17:39:12,41.395,128.9617,1.4,1.0
993,2023-05-25 18:17:20,41.3088,129.1198,-2.1,2.0
994,2023-05-25 18:32:08,41.4423,129.0118,-2.1,1.3
995,2023-05-30 06:34:24,41.401,129.0275,-2.1,1.5
996,2023-05-30 10:51:37,41.3873,129.1137,-2.1,1.4
997,2023-06-02 14:57:26,41.3255,129.0518,6.0,1.1
998,2023-06-02 14:59:38,41.2972,129.0312,6.0,0.9
999,2023-06-04 19:18:02,41.419,129.13,-2.1,1.1
1000,2023-06-07 06:30:00,41.0977,129.2653,4.8,2.1
1001,2023-06-10 16:46:41,41.2737,129.1453,6.0,2.0
1002,2023-06-13 18:18:33,41.3303,129.0273,5.9,1.3
1003,2023-06-15 14:55:01,41.4025,129.0205,0.3,1.3
1004,2023-06-16 19:45:06,41.4848,128.9048,6.0,1.3
1005,2023-06-17 23:50:47,41.0263,129.3707,-2.1,1.8
1006,2023-06-18 00:10:26,41.448,129.2605,6.0,1.7
1007,2023-06-18 13:24:20,40.9262,129.1805,6.0,1.3
1008,2023-06-18 14:39:15,41.2855,129.1102,4.8,2.4
1009,2023-06-18 14:42:51,41.2808,129.101,6.0,1.5
1010,2023-06-18 14:58:03,40.8917,129.1893,6.0,1.1
1011,2023-06-19 01:55:56,41.4138,129.0217,-2.1,1.4
1012,2023-06-20 08:19:43,41.491,129.0037,-2.1,1.4
1013,2023-06-20 18:30:30,41.4643,129.0177,2.1,1.3
1014,2023-06-21 10:18:17,41.3883,129.0662,-2.1,1.2
1015,2023-06-21 12:13:52,41.4785,128.9028,-2.1,1.1
1016,2023-06-25 02:55:12,41.2447,129.1705,-2.1,2.7
1017,2023-06-25 13:23:57,41.3407,129.0252,5.9,1.8
1018,2023-06-25 15:10:54,41.4292,128.9708,6.0,1.4
1019,2023-06-25 21:20:33,41.5112,128.9117,-2.1,1.4
1020,2023-06-27 11:59:05,41.3012,129.0588,6.0,1.5
1021,2023-06-28 21:07:25,41.2903,128.9337,6.0,1.3
1022,2023-06-30 19:42:37,41.4005,129.013,6.0,1.3
1023,2023-07-02 23:50:55,41.3445,129.0793,6.0,2.0
1024,2023-07-03 01:04:36,41.3177,129.1223,-2.1,3.3
1025,2023-07-03 09:56:48,41.371,129.0453,6.0,1.6
1026,2023-07-03 20:07:17,41.43,128.9783,6.0,1.1
1027,2023-07-04 14:29:56,41.3862,128.9248,6.0,0.9
1028,2023-07-04 16:02:37,41.3497,129.0928,5.4,2.1
1029,2023-07-04 17:19:54,41.4472,128.9635,6.0,1.3
1030,2023-07-04 18:33:14,41.5358,128.8607,0.1,1.6
1031,2023-07-06 10:41:12,41.3985,128.9332,6.0,1.5
1032,2023-07-07 12:39:12,41.3963,128.9585,6.0,1.6
1033,2023-07-07 20:43:20,40.9667,129.4807,5.4,1.3
1034,2023-07-08 18:58:33,41.2652,129.1698,5.7,1.3
1035,2023-07-09 11:24:25,41.5302,128.9655,-2.1,1.6
1036,2023-07-10 18:28:14,41.3718,129.0098,6.0,1.5
1037,2023-07-17 13:17:40,41.362,128.9802,6.0,1.5
1038,2023-07-18 02:58:09,41.3983,128.995,-2.1,1.4
1039,2023-07-25 16:01:12,41.3157,129.0582,6.0,1.5
1040,2023-07-28 04:16:38,41.1162,129.2392,-2.0,2.0
1041,2023-07-28 10:42:22,41.4207,128.9867,6.0,1.3
1042,2023-07-28 14:04:27,41.3783,129.0508,-2.1,1.2
1043,2023-07-29 19:27:04,41.3093,128.977,6.0,1.1
1044,2023-07-29 19:40:09,41.3465,129.0515,6.0,1.7
1045,2023-07-30 00:31:53,41.2983,129.1102,6.0,1.5
1046,2023-07-30 19:19:57,41.3308,129.0822,6.0,2.0
1047,2023-07-31 11:11:49,41.327,129.0475,6.0,2.1
1048,2023-07-31 23:35:36,41.6052,128.8148,-1.9,1.8
1049,2023-08-01 10:26:54,41.3095,129.1477,-2.1,1.6
1050,2023-08-01 16:15:27,41.3193,129.0045,5.9,1.3
1051,2023-08-01 17:45:00,41.2977,129.0928,-2.1,1.3
1052,2023-08-04 10:09:25,41.649,128.6338,6.0,1.5
1053,2023-08-06 01:34:48,41.4385,129.1017,-2.1,1.8
1054,2023-08-06 01:35:41,41.4657,129.0818,-2.1,1.9
1055,2023-08-06 02:00:52,41.3697,129.1833,6.0,1.7
1056,2023-08-07 12:25:32,41.4493,129.083,-2.1,2.0
1057,2023-08-08 03:49:26,41.1937,129.0963,3.7,1.9
1058,2023-08-08 18:03:24,41.3117,129.0632,-2.1,1.8
1059,2023-08-11 17:21:09,41.663,128.6337,6.0,1.4
1060,2023-08-12 18:11:38,41.3443,129.0413,6.0,2.2
1061,2023-08-12 18:13:37,41.5562,128.6242,4.2,2.8
1062,2023-08-12 21:42:48,41.3083,128.9753,6.0,1.9
1063,2023-08-12 22:55:00,41.3075,128.9985,6.0,2.1
1064,2023-08-12 23:08:48,41.348,128.9812,6.0,1.7
1065,2023-08-26 11:59:21,41.3162,128.9925,6.0,2.0
1066,2023-08-26 12:26:01,41.426,128.8862,6.0,1.3
1067,2023-08-27 11:15:20,41.549,128.6192,0.0,1.3
1068,2023-08-29 05:43:49,41.5713,128.8292,-2.1,1.3
1069,2023-08-29 13:33:44,41.3183,129.0048,5.9,1.4
1070,2023-08-29 16:27:04,41.232,129.0678,6.0,1.4
1071,2023-08-30 05:50:33,41.3883,128.9895,0.9,1.3
1072,2023-08-30 14:14:16,41.4425,128.9372,6.0,1.3
1073,2023-08-31 04:26:42,41.3802,128.9452,6.0,1.4
1074,2023-09-02 11:50:34,41.3132,129.0927,-2.1,2.3
1075,2023-09-02 11:54:32,41.2917,129.0557,2.2,2.9
1076,2023-09-02 12:42:13,41.4258,128.8963,6.0,1.7
1077,2023-09-02 15:36:09,41.3713,128.9852,-2.1,1.7
1078,2023-09-03 12:00:14,41.4662,129.048,-2.1,1.6
1079,2023-09-03 16:05:05,41.3312,128.9692,6.0,1.4
1080,2023-09-04 11:46:11,41.4087,128.953,4.2,1.7
1081,2023-09-04 11:51:27,41.4815,128.874,-0.9,1.7
1082,2023-09-05 04:50:54,41.3772,128.9362,6.0,1.9
1083,2023-09-07 18:26:10,41.3312,129.0922,6.0,1.9
1084,2023-09-07 18:29:48,41.3247,129.058,6.0,2.4
1085,2023-09-07 18:51:06,41.354,129.1065,6.0,1.5
1086,2023-09-07 19:01:14,41.3585,129.1093,6.0,2.0
1087,2023-09-07 20:12:00,41.3507,129.0833,6.0,2.4
1088,2023-09-08 07:58:20,41.3353,129.095,6.0,1.9
1089,2023-09-08 16:28:31,41.4443,129.0097,6.0,1.1
1090,2023-09-09 05:04:00,41.4253,129.1417,5.9,1.5
1091,2023-09-09 20:24:58,41.395,129.0882,6.0,1.4
1092,2023-09-11 10:28:15,41.4202,128.9633,6.0,1.2
1093,2023-09-11 12:00:49,41.398,128.968,-2.1,1.2
1094,2023-09-14 18:33:57,41.6435,128.6938,-0.5,1.0
1095,2023-09-16 11:43:09,41.3865,129.1327,-2.1,1.4
1096,2023-09-20 08:57:32,41.3338,129.096,5.8,1.7
1097,2023-09-20 13:36:21,41.4513,129.2413,4.4,1.5
1098,2023-09-20 17:39:41,41.3917,129.1417,6.0,1.3
1099,2023-09-20 18:01:34,41.4243,129.0823,6.0,1.2
1100,2023-09-22 13:56:36,41.3065,128.9707,6.0,1.1
1101,2023-09-24 19:24:04,41.2965,129.1077,6.0,0.9
1102,2023-09-25 14:10:15,41.288,129.0372,-2.1,1.4
1103,2023-09-25 16:27:16,41.7583,128.7632,1.2,1.1
1104,2023-09-25 17:02:22,41.241,128.9928,5.9,1.3
1105,2023-09-26 15:48:44,41.34,129.0957,6.0,3.3
1106,2023-09-26 15:58:30,41.4212,129.069,6.0,1.9
1107,2023-09-26 21:37:14,41.4015,129.037,-2.1,1.5
1108,2023-09-27 13:10:38,41.386,129.1202,6.0,1.7
1109,2023-09-27 16:23:04,41.406,129.0318,-2.1,1.5
1110,2023-09-27 16:27:51,41.3457,129.1053,6.0,1.7
1111,2023-09-28 21:06:24,41.3927,129.1443,6.0,1.5
1112,2023-09-29 16:05:37,41.3778,129.1035,6.0,1.4
1113,2023-09-29 17:21:49,41.387,129.095,6.0,2.0
1114,2023-09-29 19:29:01,41.358,129.0062,6.0,1.3
1115,2023-09-30 22:35:55,41.3192,129.0595,6.0,1.9
1116,2023-10-06 09:29:03,41.305,129.0502,6.0,2.5
1117,2023-10-09 14:16:35,41.3425,129.0782,6.0,2.2
1118,2023-10-11 12:20:00,41.4512,128.8945,-2.1,1.6
1119,2023-10-12 16:31:58,41.4143,128.9923,6.0,1.3
1120,2023-10-20 19:00:54,41.2875,129.1158,-2.1,1.4
1121,2023-10-27 00:16:07,41.1753,129.183,1.9,1.3
1122,2023-10-27 23:03:55,41.1453,129.1448,5.7,1.3
1123,2023-10-27 23:37:11,41.2635,129.0663,-2.1,2.2
1124,2023-10-27 23:46:17,41.2713,129.1342,6.0,1.7
1125,2023-11-01 12:42:55,41.352,129.0577,-2.1,1.2
1126,2023-11-01 18:49:42,41.3313,129.1895,-2.1,1.7
1127,2023-11-07 13:10:48,41.4367,128.8857,-1.9,1.4
1128,2023-11-07 16:03:04,41.3457,129.0262,-2.1,1.1
1129,2023-11-08 15:20:39,41.3387,129.3078,6.0,1.7
1130,2023-11-12 08:58:12,41.4345,128.9998,0.0,1.6
1131,2023-11-13 17:01:55,41.4125,128.8032,1.1,1.4
1132,2023-11-13 17:21:04,41.4043,129.0328,-2.1,1.3
1133,2023-11-13 17:23:54,41.3823,129.0288,-2.1,1.2
1134,2023-11-14 00:30:07,41.384,129.0228,-2.1,1.4
1135,2023-11-22 07:29:29,41.3182,129.144,-2.1,3.2
1136,2023-11-22 08:38:04,41.3798,129.1002,4.3,1.4
1137,2023-11-22 08:40:57,41.3413,129.1497,-2.1,2.3
1138,2023-11-22 15:15:12,41.5783,128.8337,3.7,1.5
1139,2023-11-22 19:25:52,41.3958,129.0473,-2.1,1.5
1140,2023-11-22 19:29:08,41.5207,128.9133,-2.1,1.5
1141,2023-11-22 19:34:36,41.508,129.0835,-2.1,2.1
1142,2023-11-22 20:20:14,41.3913,129.0427,-0.7,1.6
1143,2023-11-22 22:51:11,41.4467,128.9488,4.2,2.0
1144,2023-11-22 22:54:53,41.346,129.099,-2.1,2.4
1145,2023-11-22 22:57:28,41.4633,128.9587,1.2,1.7
1146,2023-11-23 03:39:14,41.2793,129.0393,6.0,1.5
1147,2023-11-23 03:42:02,41.272,129.0543,6.0,2.1
1148,2023-11-23 12:21:43,41.2967,129.0835,-2.1,2.5
1149,2023-11-23 12:31:58,41.3853,129.0007,-2.1,1.9
1150,2023-11-23 19:05:25,41.3105,129.0073,-2.1,1.4
1151,2023-11-23 21:04:57,41.1828,129.2072,0.2,1.7
1152,2023-11-26 16:17:54,41.3423,129.1023,-2.1,1.7
1153,2023-11-26 16:37:49,41.2133,129.1432,-2.1,1.2
1154,2023-11-28 20:09:55,41.2865,129.0235,-1.4,1.4
1155,2023-11-28 22:05:45,41.197,129.0677,6.0,1.3
1156,2023-12-01 19:00:07,41.2007,129.141,-2.1,1.3
1157,2023-12-03 09:23:12,41.3697,128.8657,-2.1,1.4
1158,2023-12-03 14:34:05,41.3345,129.1148,-2.1,1.2
1159,2023-12-03 17:28:00,41.3078,129.1232,-2.1,3.3
1160,2023-12-03 17:35:56,41.3058,129.08,-2.1,1.7
1161,2023-12-03 17:53:32,41.2597,129.1412,-2.1,1.5
1162,2023-12-03 20:18:25,41.0122,129.1797,3.6,1.9
1163,2023-12-03 20:27:27,41.3105,129.1365,-2.1,1.4
1164,2023-12-03 21:16:54,41.3962,129.083,-2.1,1.2
1165,2023-12-03 23:46:36,41.403,129.054,-2.1,1.4
1166,2023-12-04 18:57:16,41.4015,129.0545,-2.1,1.0
1167,2023-12-04 20:53:39,41.3155,129.143,-2.1,2.2
1168,2023-12-06 01:05:42,41.3143,129.0652,-2.1,1.7
1169,2023-12-06 06:47:16,41.1772,129.1637,-2.1,1.4
1170,2023-12-06 10:11:03,41.3115,129.1523,-2.1,1.9
1171,2023-12-06 11:49:43,41.1792,129.1767,-2.1,1.4
1172,2023-12-07 20:18:34,41.4315,128.9737,1.4,1.6
1173,2023-12-09 04:26:46,41.363,129.0892,-2.1,1.6
1174,2023-12-10 09:08:17,41.3528,129.0603,-2.1,1.1
1175,2023-12-10 09:59:38,41.4015,129.0542,-2.1,1.2
1176,2023-12-10 13:33:58,41.344,129.1145,-2.1,1.3
1177,2023-12-13 13:42:18,41.3025,129.139,-2.1,1.2
1178,2023-12-16 10:13:47,41.3845,129.0505,-2.1,1.5
1179,2023-12-16 16:44:12,41.4092,129.0763,-2.1,1.3
1180,2023-12-17 03:11:35,41.3318,129.0022,5.5,1.3
1181,2023-12-17 17:39:12,41.318,129.0772,-2.1,1.1
1182,2023-12-19 01:09:06,41.2688,129.1365,-2.1,1.6
1183,2023-12-19 01:34:25,41.2798,129.0428,-2.1,1.2
1184,2023-12-21 14:51:47,41.3245,129.0643,-2.1,1.5
1185,2023-12-24 19:47:18,41.3372,129.0645,-2.1,1.1
1186,2023-12-27 20:44:21,41.3213,129.1477,-2.1,1.2
1187,2023-12-30 13:37:51,41.408,129.0727,-2.1,1.8
1188,2023-12-30 19:59:51,41.2588,129.1127,-2.1,1.3
1189,2024-01-02 19:43:09,41.3635,129.0608,-2.1,1.0
1190,2024-01-03 02:13:56,41.323,129.0705,-1.0,0.9
1191,2024-01-03 06:33:28,41.3305,129.0847,-2.1,1.4
1192,2024-01-05 01:51:11,41.4072,128.8815,-2.1,1.3
1193,2024-01-11 10:00:51,41.3682,129.1145,-2.1,2.3
1194,2024-01-14 21:34:50,41.3883,129.0413,-2.1,1.3
1195,2024-01-18 08:34:05,41.2578,129.0378,4.4,1.1
1196,2024-01-19 06:38:19,41.3225,129.0992,-2.1,1.5
1197,2024-01-19 09:18:21,41.2345,129.0473,5.9,1.2
1198,2024-01-20 08:00:04,41.3592,129.2278,-2.1,1.6
1199,2024-01-20 08:06:00,41.5135,129.1278,6.0,1.3
1200,2024-01-22 10:14:18,41.415,129.0168,-2.1,1.1
1201,2024-01-22 13:33:09,41.3902,129.0353,-2.1,1.3
1202,2024-01-23 07:54:07,41.3908,129.0445,-2.1,1.6
1203,2024-01-24 09:08:50,41.4112,129.0783,-2.1,1.7
1204,2024-01-27 17:04:01,41.5615,128.9857,5.9,1.2
1205,2024-01-28 14:45:44,41.4403,129.0498,-2.1,0.9
1206,2024-01-28 15:57:51,41.4505,128.977,-0.5,0.8
1207,2024-01-31 22:47:39,41.3533,129.0958,-2.1,1.1
1208,2024-02-01 14:11:28,41.3127,129.1857,-2.0,1.0
1209,2024-02-01 22:30:29,41.4053,129.2357,-2.1,1.6
1210,2024-02-07 00:34:57,41.3715,128.9985,-2.1,1.9
1211,2024-02-07 18:15:42,41.4792,129.2403,-2.1,2.3
1212,2024-02-09 02:19:15,41.538,129.2312,-2.1,1.4
1213,2024-02-10 15:58:55,41.3878,129.2462,-2.1,1.1
1214,2024-02-14 14:32:58,41.3767,129.1143,-2.1,1.8
1215,2024-02-14 14:38:55,41.3342,129.015,-2.1,1.3
1216,2024-02-14 14:39:50,41.3772,129.0843,-2.1,1.5
1217,2024-02-14 14:51:04,41.3898,129.1167,-2.1,1.3
1218,2024-02-14 15:35:45,41.4405,129.0083,-2.1,1.1
1219,2024-02-14 15:57:24,41.3933,129.0912,-2.1,1.2
1220,2024-02-14 16:34:22,41.3317,129.125,-2.1,1.0
1221,2024-02-14 17:02:17,41.4613,128.9853,-2.1,1.0
1222,2024-02-14 18:28:51,41.2927,129.103,-2.1,0.8
1223,2024-02-15 00:45:00,41.4178,129.0233,-2.1,1.0
1224,2024-02-15 21:26:11,41.3535,129.1282,-2.1,1.2
1225,2024-02-16 06:13:00,41.3328,128.995,5.6,1.2
1226,2024-02-22 22:38:32,41.3853,128.9032,-2.1,1.1
1227,2024-02-24 11:48:31,41.3317,129.0955,-2.1,0.9
1228,2024-02-25 03:46:16,41.3577,129.1542,-2.1,1.0
1229,2024-02-25 15:01:16,41.2985,129.1465,-2.1,1.5
1230,2024-02-25 20:49:41,41.4042,129.105,-2.1,1.0
1231,2024-02-26 21:32:29,41.4362,129.0625,-2.1,1.1
1232,2024-02-27 10:58:55,41.337,129.2192,-2.1,1.0
1233,2024-02-28 21:37:23,41.348,129.1135,-2.1,1.1
1234,2024-02-29 02:32:23,41.428,129.0022,-2.1,1.3
1235,2024-03-03 14:18:44,41.4575,128.9865,-2.1,1.3
1236,2024-03-04 03:12:33,41.4773,128.9915,-2.1,1.0
1237,2024-03-04 03:13:07,40.8517,129.4403,6.0,0.9
1238,2024-03-04 14:41:13,41.4087,129.0888,-2.1,1.3
1239,2024-03-07 04:14:59,41.3968,129.0913,-2.1,1.4
1240,2024-03-09 17:10:56,41.3568,129.0092,0.0,1.2
1241,2024-03-09 23:20:29,41.3542,129.0947,-2.1,1.1
1242,2024-03-12 17:37:07,41.4605,128.9867,-2.1,0.9
1243,2024-03-15 13:35:41,41.3152,129.1333,-2.1,2.2
1244,2024-03-17 18:46:07,41.3145,129.141,-2.1,1.2
