evento_id,fecha_hora_utc,lat_grados,lon_grados,profundidad_km,magnitud_ml
1210,2024-02-07 00:34:57,41.3982,128.9965,-1.8,1.9
1213,2024-02-10 15:58:55,41.4266,129.2798,-0.1,1.1
1214,2024-02-14 14:32:58,41.3799,129.1054,-1.7,1.8
1215,2024-02-14 14:38:55,41.371,129.1038,-1.2,1.3
1216,2024-02-14 14:39:50,41.3814,129.1058,-1.6,1.5
1217,2024-02-14 14:51:04,41.4229,129.1103,-0.9,1.3
1218,2024-02-14 15:35:45,41.4862,129.0388,-1.4,1.1
1219,2024-02-14 15:57:24,41.4003,129.0956,-1.6,1.2
1220,2024-02-14 16:34:22,41.3511,129.1222,-1.9,1.0
1221,2024-02-14 17:02:17,41.4863,129.0418,-1.3,1.0
1222,2024-02-14 18:28:51,41.3287,129.1378,-1.6,0.8
1223,2024-02-15 00:45:00,41.448,129.0628,-1.1,1.0
1224,2024-02-15 21:26:11,41.3675,129.1105,-1.9,1.2
1225,2024-02-16 06:13:00,41.3791,129.0188,6.1,1.2
1226,2024-02-22 22:38:32,41.3735,128.9238,-1.9,1.1
1227,2024-02-24 11:48:30,41.3595,129.1423,-1.6,0.9
1228,2024-02-25 03:46:16,41.3522,129.1211,-1.9,1.0
1229,2024-02-25 15:01:16,41.3122,129.1297,-1.9,1.5
1230,2024-02-25 20:49:42,41.4119,129.0966,-1.4,1.0
1231,2024-02-26 21:32:29,41.4543,129.0738,-0.7,1.1
1233,2024-02-28 21:37:23,41.367,129.109,-1.9,1.1
1234,2024-02-29 02:32:23,41.4627,129.049,-1.2,1.3
1235,2024-03-03 14:18:44,41.4917,129.0178,-1.6,1.3
1236,2024-03-04 03:12:33,41.4935,129.0168,-1.9,1.0
1238,2024-03-04 14:41:13,41.4258,129.0918,-1.3,1.3
1239,2024-03-07 04:14:59,41.4254,129.0808,-1.5,1.4
1240,2024-03-09 17:10:56,41.3947,129.091,-0.9,1.2
1241,2024-03-09 23:20:29,41.3815,129.105,-1.6,1.1
1242,2024-03-12 17:37:07,41.4793,129.0253,-1.5,0.9
1243,2024-03-15 13:35:41,41.3208,129.1407,-1.9,2.2
1244,2024-03-17 18:46:07,41.3588,129.1259,-1.9,1.2
1245,2024-03-18 15:17:15,41.3982,129.0992,-1.8,1.1
1248,2024-03-23 17:50:09,41.3839,129.02,-1.9,1.2
1249,2024-03-23 17:51:19,41.4736,128.9624,-0.7,1.2
1250,2024-03-24 20:13:20,41.1114,129.1495,-1.4,1.0
1252,2024-03-26 03:36:56,41.4411,129.0664,-1.7,1.6
1253,2024-03-27 00:43:09,41.4073,129.0879,-1.9,3.0
1254,2024-03-27 00:45:06,41.4033,129.1018,-1.7,2.7
1255,2024-03-27 02:14:27,41.3723,129.1253,-1.8,2.9
1256,2024-03-27 02:28:53,41.4661,129.0697,-1.9,2.1
1257,2024-03-27 04:06:26,41.5078,128.9967,-1.7,1.9
1258,2024-03-27 04:07:15,41.4322,129.0799,-1.7,1.5
1259,2024-03-27 04:20:42,41.337,129.1399,-1.9,2.0
1260,2024-03-27 12:59:51,41.378,129.0938,-1.8,1.3
1262,2024-03-27 20:12:46,41.3113,129.1457,-1.9,1.5
1263,2024-03-28 00:12:30,41.3147,129.1456,-1.9,1.4
1264,2024-03-28 10:24:33,41.3818,129.0948,-1.7,1.6
1265,2024-03-28 10:43:08,41.4763,129.0326,-1.1,1.2
1267,2024-03-28 17:44:01,41.3806,129.1342,-1.6,1.0
1268,2024-03-28 21:27:45,41.4539,129.0466,-1.8,1.0
1269,2024-03-29 17:27:35,41.3249,129.1432,-1.9,1.8
1271,2024-03-29 18:31:07,41.324,129.1466,-1.9,1.2
1272,2024-03-30 15:46:26,41.3943,129.0416,3.5,1.0
1273,2024-03-31 09:35:29,41.3492,129.1512,-1.9,1.7
1274,2024-03-31 14:52:12,41.2971,129.1851,-0.7,1.1
1275,2024-04-08 20:54:02,41.3711,129.0998,-1.4,1.3
1278,2024-04-13 15:32:20,41.4083,129.1215,-1.8,1.1
1279,2024-04-13 17:56:07,41.3513,129.1508,-1.8,1.0
1280,2024-04-14 02:25:47,41.3912,129.1301,-1.8,1.7
1281,2024-04-16 15:08:07,41.4368,129.107,-1.1,1.2
1282,2024-04-18 05:12:13,41.4121,129.0049,5.1,1.5
1283,2024-04-22 22:52:16,41.3841,129.1241,-1.8,1.5
1284,2024-04-25 18:12:27,41.4476,129.0004,3.3,1.2
1285,2024-04-29 08:16:26,41.3096,129.1509,-1.9,1.9
1286,2024-04-29 16:54:45,41.3206,129.1437,-1.9,2.7
1287,2024-04-29 20:10:18,41.4882,129.0132,-1.0,1.5
1288,2024-04-30 14:35:30,41.4814,129.0262,-1.5,1.2
1289,2024-05-02 17:55:31,41.3474,129.1225,-1.9,0.9
1292,2024-05-06 09:22:56,41.2584,129.168,3.4,1.3
1293,2024-05-06 09:34:08,41.2744,129.1611,1.6,1.1
1294,2024-05-08 20:41:26,41.4483,129.0999,-1.8,2.3
1297,2024-05-11 03:38:59,41.4066,129.1228,-1.9,1.8
1300,2024-05-22 03:29:19,41.3417,129.0638,-1.9,2.5
1301,2024-05-23 10:40:21,41.3784,129.0226,-1.9,1.4
1302,2024-05-23 15:45:41,41.52,128.8842,-1.9,1.2
1303,2024-05-25 11:06:28,41.3923,129.1045,-1.9,1.4
1306,2024-06-01 02:57:30,41.6035,128.9872,-1.8,1.4
1307,2024-06-01 03:15:26,41.4457,129.0918,-1.9,1.9
1308,2024-06-09 19:18:55,41.32,129.1463,-1.9,1.5
1309,2024-06-12 12:17:20,41.4556,129.0368,-1.4,1.3
1310,2024-06-21 15:07:18,41.4062,129.0706,-1.8,1.5
1311,2024-06-25 16:46:01,41.4585,128.9937,2.6,1.1
1313,2024-07-08 16:10:38,41.2645,129.0791,-1.9,1.0
1316,2024-07-13 02:55:01,41.4389,129.0837,-0.4,1.6
1318,2024-07-22 19:20:11,41.4009,129.0744,-1.3,1.0
1321,2024-08-02 11:24:20,41.342,129.121,-1.7,1.6
1323,2024-08-06 15:22:13,41.3009,129.1639,-1.8,1.8
1326,2024-08-15 12:47:11,41.453,128.996,2.6,1.7
1327,2024-08-26 15:15:20,41.3052,129.0738,-0.9,3.0
1328,2024-08-26 15:27:13,41.413,129.0088,-0.3,2.2
1329,2024-08-29 07:35:18,41.4264,129.0004,-1.7,2.3
1333,2024-09-05 16:43:37,41.3302,129.0513,-1.9,2.2
1334,2024-09-11 15:08:42,41.3131,129.0652,-1.8,1.7
1335,2024-09-11 16:17:45,41.4628,128.9775,-0.0,1.5
1336,2024-09-15 20:32:39,41.3114,129.0563,-1.2,1.5
1338,2024-09-22 06:07:19,41.3534,129.1157,-1.6,2.0
1340,2024-10-04 04:23:31,41.377,129.0289,-1.3,2.4
1341,2024-10-06 13:57:29,41.3322,129.1284,-1.7,1.8
1342,2024-10-19 15:49:37,41.3372,129.1178,-0.6,1.5
1343,2024-10-21 06:33:06,41.3436,129.1421,-1.7,2.2
1344,2024-10-21 12:06:58,41.3399,129.1469,-1.5,1.8
1346,2024-10-21 16:47:03,41.318,129.1248,-1.8,2.0
1347,2024-10-28 05:11:43,41.3545,129.1295,-1.9,2.1
1349,2024-11-02 12:24:56,41.353,129.133,-1.9,2.0
1351,2024-11-03 02:39:32,41.3838,129.1263,-0.6,1.8
1352,2024-11-03 18:30:32,41.4361,129.0866,-1.4,1.3
1353,2024-11-04 04:05:05,41.4268,129.0015,-1.5,1.7
1354,2024-11-09 04:23:12,41.2883,129.0784,-1.9,3.4
1355,2024-11-09 11:45:55,41.3733,129.0358,-1.0,2.3
1356,2024-11-13 10:54:15,41.4337,128.9985,-1.8,2.0
1357,2024-11-14 15:52:46,41.3745,129.0327,-1.0,1.4
1358,2024-12-02 14:04:22,41.3497,129.1505,-1.8,2.4
1362,2024-12-05 10:44:09,41.41,129.0785,-1.1,1.4
1363,2024-12-19 16:39:17,41.3605,129.1163,-1.7,1.4
1366,2024-12-19 21:53:34,41.3589,129.1129,-1.6,1.5
1367,2024-12-26 20:26:15,41.3693,129.0588,-0.7,1.4
1368,2024-12-26 23:52:11,41.3743,129.031,-1.1,2.0
1371,2025-01-08 13:50:42,41.3915,129.3218,-1.3,1.6
1375,2025-01-27 14:59:21,41.4249,129.0682,-0.5,1.2
1376,2025-01-28 13:10:27,41.4696,129.0419,-0.8,1.1
1377,2025-01-29 22:07:49,41.3931,129.0978,-1.2,1.1
1379,2025-02-05 18:32:18,41.3802,129.0303,-1.0,1.4
1380,2025-02-05 20:34:54,41.3719,129.032,-0.5,1.2
1381,2025-02-15 18:30:47,41.478,128.9664,-1.9,1.0
1382,2025-02-16 18:59:24,41.4847,128.9649,-1.6,1.2
1386,2025-03-17 13:15:18,41.3139,129.169,-1.3,1.1
1388,2025-03-27 05:30:21,41.436,128.9923,-1.7,1.8
1389,2025-03-31 12:19:43,41.4304,129.2728,-1.8,2.0
1390,2025-03-31 14:58:51,41.4281,129.2732,-1.8,2.1
1392,2025-04-15 16:40:39,41.2058,129.1964,-0.3,1.5
1394,2025-04-18 12:26:17,41.293,129.0939,-1.7,2.0
1395,2025-04-18 12:35:29,41.3748,129.0315,-1.2,1.6
1396,2025-04-18 15:01:37,41.3621,129.0245,-1.8,1.4
1397,2025-04-19 15:37:58,41.4211,129.0886,-1.7,1.1
1399,2025-05-01 07:26:06,41.3606,129.1595,-1.9,2.2
