gene_name,rna_mean_wt,rna_mean_mut,ribo_mean_wt,ribo_mean_mut,log2_TE_wt_mean,log2_TE_mut_mean,log2FC_TE,te_pvalue
Calu,15.772244753333332,14.665023093333334,68.03427033,58.86489588333334,2.106011051822714,2.0038817629826635,-0.10212928884005068,0.31012595835274126
Caly,87.84508110666667,80.88013218333333,161.49554565000003,167.93896808333332,0.8764694595708535,1.0348390992323244,0.15836963966147088,0.4924922463775244
Camk1,53.25161082666667,49.92648141,54.64366988333334,55.53553180333333,0.039664334586768275,0.15314181684613745,0.11347748225936918,0.4119526524563278
Camk1d,16.26616335666667,19.083043253333333,90.65631669,99.10737385333334,2.494553121930846,2.376810557495182,-0.11774256443566422,0.543177997263956
Camk1g,18.237657256666665,17.404986503333333,28.578656406666667,27.25463424333333,0.6403326632610282,0.6440706725446173,0.0037380092835890277,0.9565774967267863
Camk2a,496.93227742,551.5855090233333,1127.05130961,1270.6862778166667,1.183698029587381,1.2066748612296314,0.022976831642250506,0.7080020506722519
Camk2b,239.76726844666666,260.5141315266667,263.8032252533333,286.84255884333334,0.12732680963733461,0.11716221053991345,-0.010164599097421165,0.961160842539851
Camk2d,18.617410533333334,20.31841676333333,108.97811661666667,119.25255791000001,2.551526627559344,2.5497362454008616,-0.0017903821584823731,0.9893141844150652
Camk2g,72.35633908666665,75.79575533333333,91.79197770666667,95.78721460000001,0.3424524070051298,0.3282419954464744,-0.014210411558655378,0.9059995161716012
Camk2n1,575.7115177233333,575.6089057133333,1436.08080566,1492.6177196533336,1.3072859908756733,1.367415906127925,0.06012991525225164,0.773826357330093
Camk2n2,107.85658919000001,99.76818182333334,234.40195356666666,172.50788201,1.120482392945872,0.7825894023425549,-0.3378929906033171,0.18940319404706946
Camk4,9.456827523333333,9.724865483333334,114.12044012,105.60591644333333,3.609405094236139,3.441726303200754,-0.1676787910353852,0.37928772292585305
Camkk1,48.685766666666666,52.27570469,53.56659105333333,54.35674600666667,0.13314032789293448,0.05315423701840788,-0.0799860908745266,0.5464100554314582
Camkk2,65.29366095333334,71.59406014666666,55.498576103333335,57.70124145333333,-0.23784296513047565,-0.31520864875430643,-0.07736568362383078,0.40553275863436206
Camkmt,5.385920209999999,5.115144713333334,21.697793153333333,20.370280806666667,1.9909148852382346,1.996104876921658,0.005189991683423489,0.9826177694163968
Camkv,195.42201913333335,193.57526213333335,585.3672013966667,520.0019998066667,1.5736386328733054,1.4191477617751012,-0.15449087109820425,0.3916781625101868
Caml,19.437752070000002,19.480009159999998,20.710920523333332,20.46576148666667,0.08668402203983501,0.06385165542042621,-0.022832366619408795,0.8841684713514651
Camsap1,12.782963296666665,16.071949749999998,14.34517016,17.20403552,0.1748361264021587,0.09583279356731954,-0.07900333283483917,0.43370720412685887
Camsap2,9.288080063333334,11.027586496666666,19.16694429333333,21.077227083333334,1.0697247844990496,0.9275830606643737,-0.14214172383467594,0.5539734087815822
Camsap3,5.4175211333333335,6.092258149999999,3.891287046666667,4.82009318,-0.4796323870590801,-0.3410655210423668,0.1385668660167133,0.22650530605441196
Camta1,13.26981747,13.746451106666667,42.151026466666664,46.71041595333333,1.6790248741354274,1.764241490801762,0.08521661666633462,0.6187464459307254
Camta2,77.66766864666666,87.34155113000001,27.75586894,33.166763063333335,-1.4909409149215695,-1.3994308371685358,0.09151007775303377,0.44830814757829607
Cand1,14.666556563333335,17.067132140000002,107.30646058666667,118.90002674,2.871769359620638,2.798964827383376,-0.07280453223726235,0.5146816309693124
Cant1,13.384339883333334,13.13262158,8.42484795,8.86094293,-0.6721462668956896,-0.5766762445022561,0.0954700223934335,0.43070311968796277
Canx,42.831373903333336,40.26240438666667,278.54156317999997,237.82195905666666,2.7054954538721763,2.5653497323607755,-0.1401457215114008,0.22625706256479888
Cap1,104.38750553333334,108.20638434333334,250.65768635999999,234.32841296666666,1.2651475603226014,1.1134036124929036,-0.1517439478296978,0.06595738224075992
Cap2,60.758610823333335,65.7048673,116.95760392,124.38117300666666,0.9448729029669932,0.9207846056940561,-0.024088297272937154,0.5703871413387128
Capn1,8.98880053,9.105466129999998,14.560713243333334,15.074758736666666,0.6939328579417675,0.728081497625703,0.034148639683935444,0.8053676987429709
Capn10,9.263278810000001,8.777428066666666,2.175769153333333,2.1098288366666664,-2.1258372228795133,-2.0591518823572934,0.06668534052221986,0.8027104544238008
Capn15,9.65987983,9.970971533333334,3.19655859,3.588307243333333,-1.5963558124462274,-1.478947812353735,0.11740800009249241,0.2080010587380581
Capn2,15.964793689999999,15.502395470000002,27.323581083333334,27.012815316666664,0.7750692638612499,0.798193860352527,0.023124596491277183,0.7335165178438101
Capn3,1.07248287,1.0592515666666669,1.4744952166666667,1.53034082,0.4573680413746812,0.5201506493173316,0.06278260794265039,0.7205834189275331
Capn5,12.856450676666668,14.59230313,23.46229510666667,25.95440236,0.8679725608035741,0.8330396443751774,-0.03493291642839669,0.6298932223161828
Capn7,3.6442855733333333,3.69963871,9.670056109999999,9.93223305,1.4120125731600435,1.4198348304388437,0.00782225727880026,0.9726797366331369
Capns1,78.58383386333334,73.92651028666667,182.00162866333335,198.51569600000002,1.215234188111363,1.4248407301577213,0.2096065420463582,0.18572372557251282
Caprin1,21.76177815666667,23.252640143333334,88.10017469666666,87.95993929333333,2.023079398900014,1.9174389927250954,-0.10564040617491854,0.3913955214743211
Capza1,7.821961923333333,7.768895036666667,21.914339623333333,18.820770890000002,1.4899171952017827,1.2753406884227367,-0.21457650677904594,0.030961932104709853
Capza2,55.180534486666666,52.154000599999996,133.36196554,139.95126298,1.2726783863112814,1.4088361684424688,0.13615778213118745,0.5210074598110349
Capzb,127.10921052666667,120.90899184666667,356.05878430999996,328.12154475000006,1.4865388427234476,1.435047044135068,-0.0514917985883796,0.7582140403428457
Car10,28.512538239999998,30.711322983333332,23.67767363666667,26.907422666666665,-0.26100059068521575,-0.19251144536855144,0.06848914531666431,0.6199849091528734
Car11,84.06200211333334,83.45380308666665,55.69929757,60.032369646666666,-0.6029350873217986,-0.5206933526117988,0.08224173470999974,0.8067972984471506
Car12,4.489075326666668,4.170732553333333,10.909233433333334,8.881292666666667,1.272866589924788,1.0741416102340038,-0.19872497969078418,0.22303384964290926
Car14,3.80561582,2.3900976766666666,2.9639566133333335,2.4970890766666667,-0.3786910039272522,0.04702757229145892,0.4257185762187111,0.16104485138189198
Car2,70.71111646666667,56.31538400333333,231.9455426866667,203.60458574666666,1.7144526063860084,1.8547193567076008,0.14026675032159241,0.027081895649359
Car4,15.638911380000001,12.221665053333332,7.8789613,6.08307594,-0.9906699177905748,-1.010315376859367,-0.019645459068792115,0.9167672320603294
Car7,8.878913056666667,7.88935853,3.7025900000000003,3.5322837899999997,-1.2509521819472338,-1.169089096304844,0.08186308564238987,0.6573254788574283
Car8,1.3408293466666665,1.3437716533333333,4.870424693333334,4.587728666666666,1.8672323453364512,1.7484749733486005,-0.11875737198785075,0.4977784232729071
Card19,6.44043346,5.405140563333333,3.3000295333333334,3.2113761666666663,-0.9584378828362734,-0.7576121335028203,0.2008257493334531,0.29780651449514783
Carhsp1,18.675059743333332,16.05751484,13.540152053333335,15.080800933333334,-0.4916382490196815,-0.1221171047730754,0.3695211442466061,0.22595274355674275
Carm1,23.497169823333333,25.29532203333333,20.483338460000002,21.756522383333333,-0.1990160325549971,-0.2174949786304464,-0.018478946075449282,0.7534590606263487
Carmil1,2.7160779466666667,3.0260765299999997,1.9697992066666667,1.8817510066666667,-0.4567080333624734,-0.6840556154613918,-0.22734758209891842,0.1884291414359649
Carmil2,20.000999699999998,18.668469856666665,3.80498582,3.9667121366666667,-2.4212778124772205,-2.2361312715317716,0.1851465409454489,0.5223502217280618
Carmil3,4.76796929,5.105810766666667,2.3363423966666663,2.43699314,-1.0334436607212534,-1.0663810800275488,-0.03293741930629546,0.8386482876181786
Carnmt1,1.7518147400000001,1.5293813733333332,3.24397394,2.880926673333333,0.8841437752466387,0.9119057299297161,0.027761954683077406,0.8562856933403331
Carns1,1.74186479,1.5851311700000001,1.3753970000000002,1.2723856666666666,-0.34434245759465004,-0.323076773689894,0.021265683904756028,0.8509950723728276
Cars,11.890324053333332,19.98262497,17.836068033333333,32.25183544,0.5893979462398141,0.6907447779597552,0.10134683171994108,0.2310493341470144
Cars2,6.04863116,6.207220159999999,3.6424891066666665,4.102025263333334,-0.7319103524628422,-0.5995425595053713,0.13236779295747092,0.29480677681775064
Cartpt,5.869075756666667,4.686977176666667,15.760900833333332,13.61957261,1.4350219384747465,1.5216194365264182,0.08659749805167172,0.6121102128547425
Casc3,17.100991386666667,18.19165412,26.575260403333335,27.824800696666667,0.6362529846368004,0.6128963414703986,-0.023356643166401736,0.265251506263002
Casd1,6.907375206666667,6.795782783333334,8.40221098,8.465492159999998,0.29700157750038786,0.3106808354696238,0.013679257969235914,0.9427328576413153
Cask,5.45798671,5.823666786666666,19.73459908,21.505858290000003,1.8583911366775379,1.8837434738334113,0.025352337155873483,0.8829890695450686
Caskin1,28.189430353333336,30.650805430000002,14.386960683333333,16.13643817,-0.9883029297337815,-0.9423439214332853,0.04595900830049626,0.8327635510434117
Caskin2,5.14920033,5.387368306666667,3.4405464566666666,3.6201558400000002,-0.5788225626746546,-0.5798000355827424,-0.0009774729080878064,0.9949041684398865
Casp2,2.3281760533333333,2.3171289500000003,2.1423852833333332,2.0657853166666666,-0.13086805363373463,-0.19225412364203323,-0.0613860700082986,0.8245730976489836
Casp3,2.9794086366666668,2.9143529299999997,14.514296790000001,13.934897446666668,2.2904154195315516,2.2599654876239654,-0.03044993190758616,0.7710082917994443
Casp6,1.3441944933333332,1.1052398366666665,1.4188567733333333,1.4333804566666668,0.09826401082746433,0.37906353132567255,0.2807995204982082,0.3352086086143166
Casp7,1.2392398,1.1254758566666667,3.193999976666667,2.9073373533333338,1.3703975624925022,1.3749469142399926,0.004549351747490382,0.9792655907831127
Casp9,7.828379373333334,8.061276833333332,6.858549093333334,7.52981077,-0.2073460744654084,-0.1424026463366789,0.0649434281287295,0.8571562621416977
Castor2,26.415477446666667,27.731033123333333,27.54178101333333,31.067693513333335,0.048686957615095526,0.16404518786399863,0.1153582302489031,0.1776411373604921
Cat,12.970022393333332,13.052639110000001,24.650508646666665,25.849334363333337,0.9237227257876036,0.9840901564745602,0.0603674306869566,0.5402939126236808
Cav2,4.672703523333333,4.243908846666667,33.65161466666667,30.30612157666667,2.8708648182764205,2.836909109726856,-0.033955708549564534,0.8037785854843603
Cavin1,4.295743726666667,3.4960874233333334,7.706787316666667,6.5391994633333335,0.8315706083377165,0.8995736941956681,0.06800308585795167,0.7808495564058894
Cavin3,11.338767716666666,11.185410903333334,19.222074213333332,19.73119901,0.7561946783032211,0.8127607181644692,0.056566039861248085,0.751295907268374
Cbarp,118.44208499000001,123.32646120333334,45.827302126666666,54.91482154,-1.3864636323305766,-1.1989900386829293,0.18747359364764726,0.4794660903370999
Cbfa2t2,9.160378753333333,10.39949657,28.84955322,30.306990386666666,1.6559259494555307,1.5376720914407345,-0.11825385801479626,0.26245209995121105
Cbfa2t3,4.954511713333333,5.178326476666666,4.843246926666667,5.226190923333333,-0.032851585928142704,0.004983256720532366,0.03783484264867507,0.8269794338943288
Cbfb,5.031796183333333,5.207151753333334,15.386877146666665,17.68811205333333,1.6102880951241179,1.76575740548669,0.15546931036257217,0.23924394578283886
Cbl,4.628414406666667,5.271104833333333,10.01758338,10.632246803333333,1.1252463099842747,1.0132708324747306,-0.11197547750954406,0.3272528837347057
Cblb,1.8653364966666668,2.138441606666667,7.652161653333333,8.015560536666667,2.039758084863674,1.9021311687805464,-0.13762691608312738,0.48745479338616265
Cbll1,3.8116764499999998,3.79564811,9.954005773333334,9.828981516666666,1.3809624029874608,1.3683649482251667,-0.012597454762294014,0.9507851120630307
Cbln1,4.285897863333333,3.5317708866666666,10.717953623333335,9.055435426666667,1.32380625570868,1.3658474684447246,0.04204121273604455,0.7857341113116003
Cbln2,9.24184337,7.782760106666667,3.5234171366666662,3.6763593733333333,-1.4024156253298472,-1.1202786645711633,0.2821369607586839,0.2726082438964745
Cbln4,6.413981493333334,5.343287156666666,16.460052563333335,15.639778426666668,1.3611491816805372,1.5526365859301408,0.19148740424960353,0.02040531768024604
Cbr1,51.63698134333333,49.66538987333333,73.00202605,79.88914967,0.5020158273305371,0.6815584519048897,0.17954262457435266,0.2864785874510756
Cbr3,11.757687390000001,9.662902103333332,15.428352686666665,15.668384663333333,0.3928252819989277,0.6939098481114087,0.30108456611248097,0.16723791823570622
Cbr4,2.4219323299999997,2.5242795399999998,17.356775063333334,16.566914773333334,2.8394612647635644,2.712501871486212,-0.12695939327735228,0.25729225710812914
Cbs,3.55555464,3.564671503333333,13.388677756666667,15.445895399999998,1.9151073786886565,2.115951383855073,0.20084400516641643,0.2271142165455107
Cbwd1,4.269717323333334,4.89302812,11.150646466666666,10.387120776666668,1.3864340871401593,1.0786185404484214,-0.30781554669173783,0.13393148868185067
Cbx1,12.278790176666666,13.094346986666666,46.30613277333333,43.44577199666667,1.914073002147199,1.7309010133221017,-0.18317198882509733,0.24083246611907896
Cbx3,31.911429576666666,30.365624666666665,398.61390478666664,364.05350665,3.646489618416071,3.584463011304026,-0.062026607112044996,0.5224432524346793
Cbx4,13.166444083333333,14.483979936666666,24.396084256666665,26.48863138666667,0.8901234199936976,0.8692666916929229,-0.020856728300774674,0.7426345326580716
Cbx5,15.352757833333333,15.462775063333334,245.71550457666663,242.96562975999998,3.99813161254068,3.9710091802946117,-0.02712243224606814,0.8425661193117787
Cbx7,18.61341167,19.297326729999998,14.763180046666667,13.85971118,-0.34598737218319675,-0.4809256037831127,-0.13493823159991597,0.4354018545025039
Cbx8,4.116932423333334,4.01194236,7.014855986666667,7.12493594,0.7699498343852317,0.8303983552615356,0.060448520876303924,0.6130765260853557
Cby1,39.146006273333334,37.90159974333333,40.400394479999996,41.129046073333335,0.04882678003851663,0.11702311842227257,0.06819633838375594,0.28713759627594343
Cc2d1a,16.393655593333335,18.065027060000002,14.007322896666665,15.064598543333332,-0.23157886936109415,-0.26368883976394764,-0.03210997040285349,0.5924660434808169
Cc2d1b,4.2400787499999995,4.668730636666667,5.459596856666667,5.251286736666667,0.3711772637972981,0.17045551913315085,-0.20072174466414724,0.17373373460276037
Cc2d2a,1.6883844633333334,1.89801352,3.1688549233333334,3.604716626666667,0.9186190148891417,0.9244908036970513,0.005871788807909617,0.9605941829150662
Ccar1,2.4728066133333333,2.219332216666667,15.295413123333333,15.282841523333332,2.6297484432256586,2.77175672809641,0.14200828487075157,0.5101819254057869
Ccar2,27.551072296666664,29.461109460000003,27.22367463,31.227863173333333,-0.017552978200982863,0.08085769540620959,0.09841067360719245,0.2527306956608971
Ccdc103,2.1149089466666666,2.2035795433333334,0.9083145833333331,1.3001023833333334,-1.247105583818161,-0.8004831784238097,0.4466224053943514,0.3238628172246162
Ccdc106,26.1495115,25.355961846666663,18.48182034666667,19.320935456666664,-0.48960706866910425,-0.3921638846316311,0.09744318403747315,0.5577196983051574
Ccdc107,17.934021443333332,17.72339038666667,14.40649405,13.67918588,-0.3059461024792229,-0.3853259013289679,-0.079379798849745,0.756004872819275
Ccdc112,1.5761453833333334,1.6608727266666667,5.524361673333334,5.5608346,1.8021861410828173,1.7441510823377413,-0.058035058745075974,0.7907860835916568
Ccdc113,1.6714516866666667,1.9834385366666665,3.9777489066666667,4.27771213,1.2565037166233248,1.1165037229401336,-0.13999999368319127,0.27468829749857776
Ccdc115,11.7716142,12.482195306666668,12.675041026666667,12.162808410000002,0.1009833023494771,-0.05559083634627233,-0.15657413869574943,0.5435657663219297
Ccdc117,5.056808973333333,5.050533556666667,18.50942568,17.37143143333333,1.8747276577400618,1.780238521347247,-0.09448913639281487,0.49107794102472246
Ccdc12,38.903189160000004,40.281266259999995,35.23220095,34.810064583333336,-0.13551031989629345,-0.2219843644262812,-0.08647404452998775,0.6329105303159099
Ccdc120,3.25922222,3.2214249,0.9456548966666666,1.18104155,-1.8155682717563917,-1.4530866961066866,0.36248157564970507,0.24768141766965152
Ccdc124,85.87917608999999,88.43816523999999,329.77050876333334,279.90898432666665,1.9296837297133151,1.6381808698794231,-0.291502859833892,0.44161099561633527
Ccdc126,2.770428716666667,2.5110657400000003,19.13722883,19.21691872,2.7865428549103584,2.9349206395651763,0.148377784654818,0.14237655042673472
Ccdc127,4.916721286666667,5.2663135966666665,30.47591801333333,31.423777339999997,2.63352096659248,2.573426686069337,-0.06009428052314325,0.5844999216105765
Ccdc13,1.6060849500000003,1.5686117466666667,0.7940046933333335,0.8101982633333332,-1.0413806375921382,-0.9517625050084488,0.08961813258368934,0.6858342472822883
Ccdc130,4.539555896666666,5.015018983333333,3.4946078966666665,4.202944493333334,-0.37193749112226365,-0.2548929005109104,0.11704459061135325,0.46526877290062446
Ccdc134,3.5456737466666666,3.017065086666667,2.9391073566666663,2.9123615266666665,-0.35393745866872667,-0.07860453178767586,0.2753329268810508,0.46133077541454065
Ccdc136,20.22702431,21.35970325,19.67414396,19.04091199666667,-0.038709707037478426,-0.16831932871983635,-0.12960962168235793,0.1941616570566532
Ccdc137,7.942790626666667,8.536694286666668,12.299273673333333,10.883675523333332,0.6284531796740931,0.3513512217079739,-0.2771019579661192,0.06877234310362025
Ccdc148,1.75730644,1.869373503333333,1.7516942833333333,1.8577307966666663,0.025006501034742733,-0.01967292045591687,-0.04467942149065961,0.8906721495730632
Ccdc149,21.50781582,24.35647967,15.870436846666665,16.9276156,-0.43822902373731676,-0.5256459043456914,-0.0874168806083746,0.08541638508884979
Ccdc153,1.61473298,1.7405204,1.4241188566666667,1.3113940066666665,-0.14694999507016848,-0.5397934974849542,-0.3928435024147857,0.4777341912336889
Ccdc157,4.49753461,4.527594266666667,1.2718730466666666,1.5495115066666667,-1.853656117589857,-1.55398407486976,0.29967204272009695,0.26911705347434267
Ccdc159,2.170131973333333,2.15770236,2.6849031,2.2754246566666665,0.2908642854275489,0.0767498994492863,-0.2141143859782626,0.17824661654589652
Ccdc166,2.8543750500000002,2.792745383333333,1.8543613433333332,1.79387336,-0.631554771702783,-0.6402092697346448,-0.008654498031861801,0.9692035591074627
Ccdc167,2.855744316666667,2.96071534,13.145629316666666,13.34887001,2.204587781237991,2.1723573319728744,-0.03223044926511642,0.8591051861430944
Ccdc174,4.878483316666666,5.42331417,14.098332936666665,14.548164856666666,1.5312858014801458,1.424054615483333,-0.10723118599681292,0.18446513099877176
Ccdc177,3.724450243333333,4.292444913333333,2.4946377733333334,3.4420612866666667,-0.6182851617586038,-0.40250861885980244,0.21577654289880138,0.6309818614659379
Ccdc181,9.30016506,10.270926006666668,22.84223683666666,21.427324186666667,1.2941551508458184,1.0530324950885193,-0.2411226557572992,0.2755556033521399
Ccdc184,13.868512260000001,12.799877506666666,86.49242581,80.56647966999999,2.638827387341491,2.637009513407966,-0.0018178739335250604,0.9918548186053533
Ccdc186,2.4458465166666667,2.5033748366666666,18.43783354333333,21.04233279,2.9149455530240527,3.071292109096575,0.15634655607252235,0.5282112813884292
Ccdc189,1.4038249699999998,1.5229291566666667,4.3507823666666665,4.369651486666666,1.634938000601051,1.518166268014042,-0.11677173258700901,0.41021879599037403
Ccdc22,11.392763973333333,11.825336309999999,17.123915093333334,18.34215781,0.5885577126420085,0.6261428577658702,0.037585145123861685,0.8157117833214518
Ccdc25,10.097189296666665,10.004851013333335,86.41581906666666,73.99936181666668,3.080810208701515,2.8714086341686227,-0.2094015745328921,0.2858767630369775
Ccdc28a,15.46703847,15.982419926666667,8.75125118,8.028577186666666,-0.8301709584445813,-0.9994189384532189,-0.1692479800086376,0.5422115018290057
Ccdc28b,13.710560816666666,12.864304803333333,7.132580219999999,6.68857955,-0.9874139447134628,-0.9461720081866752,0.04124193652678754,0.8867153794778153
Ccdc3,6.44876571,6.214465369999999,4.0562546133333335,4.351296386666667,-0.6957843384884047,-0.5282303980407271,0.16755394044767757,0.49783922601533476
Ccdc30,1.3827402733333336,1.4888259166666666,2.5873849633333332,3.086961713333334,0.9043856693999865,1.0606949907227146,0.156309321322728,0.3450651328252958
Ccdc32,32.351312486666664,32.06659453666667,56.69271673333333,49.362746460000004,0.8033177170520601,0.6198295558820052,-0.18348816117005495,0.24810960146291883
Ccdc34,3.08673274,2.77263918,5.937605380000001,5.807535596666667,0.9304437956637601,1.0593338591646997,0.12889006350093957,0.4988235766741542
Ccdc42,1.2653643133333332,1.4173105266666666,2.6706479733333333,3.2530431666666666,1.0923531659091419,1.203714495066369,0.11136132915722707,0.5607056987991692
Ccdc43,7.209752733333333,6.815158886666667,19.13822688,16.549641026666666,1.401763905370397,1.2717778014222934,-0.12998610394810362,0.49047410607690384
Ccdc47,7.854461403333334,6.855801243333333,77.31597591666667,69.62344504666667,3.3046391244840194,3.3416520062578,0.03701288177378048,0.7783518880788431
Ccdc50,2.491345473333334,2.2635715133333334,8.66626821,7.465029256666667,1.8076712632771035,1.7203878948484868,-0.08728336842861673,0.746519394536508
Ccdc51,3.401104763333333,3.3177852066666667,3.89894859,4.507755156666668,0.19329770982008268,0.43570293659069853,0.24240522677061585,0.2117172293844438
Ccdc57,1.3783283666666666,1.52192176,0.6320612166666666,0.6374685533333334,-1.1361910933410941,-1.2695500793302967,-0.1333589859892026,0.5813815774506189
Ccdc58,3.6114022366666667,3.44318305,13.039479,10.527761660000001,1.8197866065055461,1.5806567885283938,-0.23912981797715238,0.5049406364176318
Ccdc59,7.73182452,8.1905874,19.025626426666665,20.175721043333336,1.3048363990337934,1.2949968257367426,-0.009839573297050874,0.9378530059948936
Ccdc6,8.43243072,8.48139478,13.870104893333334,12.35203081,0.713673752194888,0.5425050935743525,-0.17116865862053554,0.07025454124084168
Ccdc61,4.579055496666666,4.74838404,2.33380167,2.5645439366666665,-1.0172103282960234,-0.9110838717409706,0.10612645655505282,0.7599189997897187
Ccdc65,4.338565506666667,4.5017253833333335,4.492945203333333,5.1685083,0.050444308238812685,0.19965343904512423,0.14920913080631154,0.3958623288293337
Ccdc71l,3.1644682233333334,3.3533380633333336,3.9418614633333333,5.625916206666667,0.2471266062553518,0.6309414052952441,0.38381479903989235,0.5370402993386214
Ccdc74a,5.6979810933333335,5.024455669999999,0.98268189,1.2133446333333333,-2.565554753965247,-2.073222720875504,0.4923320330897427,0.2024479564654748
Ccdc80,1.5960673100000002,1.4231703233333333,1.2733111966666666,1.2609716566666667,-0.31647689657059336,-0.17333106291910352,0.14314583365148983,0.47103670280491033
Ccdc82,10.17065358,9.861535643333335,5.7868474700000005,5.147600716666667,-0.8081444620298837,-0.9648250206227463,-0.15668055859286267,0.5190082602047359
Ccdc84,1.6037318066666666,1.4932368299999998,0.6768690233333334,0.6612518833333333,-1.2591865883730693,-1.175842648373404,0.08334393999966538,0.6920224168707848
Ccdc85a,5.619386856666666,5.487580656666666,7.505166316666667,8.502585846666667,0.4264911567258272,0.6248759015911655,0.19838474486533825,0.3934784884420059
Ccdc85b,28.28097200666667,25.675175979999995,19.669739746666664,20.70785853,-0.5821564211808742,-0.34007975142836244,0.24207666975251174,0.5860197768724207
Ccdc85c,18.597863243333332,18.103511526666665,5.57307551,6.4247079000000005,-1.7826982179478161,-1.5033154437484049,0.27938277419941127,0.3164774337895324
Ccdc86,4.405156756666667,4.943637483333333,2.9623959466666663,3.2755310066666667,-0.584290217503869,-0.6094510770773435,-0.02516085957347447,0.9152410219767324
Ccdc87,1.0097982633333333,1.16997457,0.7371038099999999,0.9493943866666665,-0.4537123579090329,-0.3010080714642663,0.15270428644476663,0.2600045932474779
Ccdc88a,1.0405834066666666,1.1051449966666667,10.635664570000001,11.858744203333332,3.3616538291413227,3.414126805456649,0.052472976315326214,0.7930136363205855
Ccdc88c,3.9930099,4.455961473333333,2.3342963466666666,2.5128130766666668,-0.7710000838881594,-0.8260150210068377,-0.05501493711867822,0.11726138816639478
Ccdc9,18.766620966666665,19.887653943333333,16.777472846666665,18.502902196666668,-0.17707332018608782,-0.12046854578138849,0.056604774404699326,0.8339901474071392
Ccdc90b,3.682786816666667,3.4168350733333335,6.81863577,7.489656256666667,0.890228515303562,1.1345248178199656,0.24429630251640366,0.12863422783752104
Ccdc91,16.021527853333335,17.32526929666667,18.40552771,17.32604044,0.1924279836936383,0.0007818850730930971,-0.1916460986205452,0.19253885521304998
Ccdc92,46.253426329999996,47.51554485,27.345886293333333,29.028457263333333,-0.7564317221835483,-0.7160709008913647,0.040360821292183546,0.7201302477425692
Ccdc92b,14.854615520000001,15.11225517,6.5012955,7.439823573333334,-1.2130223640351703,-1.0335577553522262,0.17946460868294412,0.4139738461062035
Ccdc93,2.32809851,2.6654469966666667,10.70805028,11.60781599,2.2148599012155543,2.1145524615546254,-0.10030743966092892,0.5553892616106253
Ccdc97,20.046445063333334,21.652635536666665,26.217363786666667,28.432756553333334,0.3796680985560301,0.38475928094731415,0.005091182391284033,0.9724874912658962
Ccer2,1.834473756666667,1.31770478,0.9250861333333334,0.79678593,-1.0563212808482803,-0.7235596059751387,0.33276167487314157,0.4229443470396754
Cchcr1,1.4187438766666667,1.2499335900000001,0.7621798166666668,0.7741743266666666,-0.9140484479063494,-0.6884275228989712,0.22562092500737818,0.4410968631175572
Cckbr,24.499299739999998,22.354002243333337,29.255265803333334,27.727919766666663,0.23537221559976795,0.30226758831349726,0.0668953727137293,0.7287240440927784
Ccl21a,22.30527058,25.376856309999997,11.587025503333331,15.516119076666667,-0.9412166247966413,-0.7314430307047615,0.2097735940918798,0.4052641345962831
Ccl21b,32.915005613333335,36.571354140000004,13.353747866666666,18.17005139666667,-1.2981039678053492,-1.0266031393030486,0.2715008285023006,0.252904208622361
Ccl21d,32.877172269999996,36.529318096666664,13.353747866666666,18.17005139666667,-1.2964447437225675,-1.024943915218644,0.27150082850392354,0.2529042085373096
Ccl25,2.08241685,1.9924838166666667,3.6120793066666663,3.18294255,0.7833943905089997,0.678384947864555,-0.10500944264444467,0.6065426439202183
Ccl27a,65.89925067,62.5785198,60.39856941666667,57.84240619333334,-0.11496519722546694,-0.11263936656489916,0.002325830660567782,0.9905522296996312
Ccl27b,71.40358851333333,65.20748622999999,38.18019802333333,38.71436375,-0.8898519514946308,-0.7515445394252539,0.1383074120693769,0.5585288201254134
Ccm2,30.413159696666668,30.240453176666666,6.801302236666667,6.634229886666667,-2.1643251936509826,-2.194127667910599,-0.029802474259616574,0.8641726898536357
Ccn1,3.2321024166666668,3.5896456433333337,4.70345675,5.110494736666666,0.502949598704725,0.5154874400590407,0.012537841354315682,0.9678656123923958
Ccn2,12.987584366666667,11.26417582,55.46115447333333,51.23790581666666,2.07233824883084,2.1770668088125373,0.10472855998169717,0.6557910146595165
Ccn3,26.041290123333336,22.725125626666667,155.20142977333333,137.42506584,2.5798627572693595,2.5959433508282177,0.01608059355885816,0.9298570389626305
Ccnc,2.59636701,2.4739947499999997,31.664473766666664,28.49211346333333,3.6185599447934167,3.5259126257499136,-0.0926473190435031,0.5921721944941372
Ccnd1,14.73086673,16.040652249999997,36.10263218666666,41.62566932666667,1.283392151996224,1.3628885132429056,0.07949636124668169,0.6149658933679201
Ccnd2,9.941015253333333,10.58287037,70.97012167333334,77.75618121333333,2.835719036283114,2.8684131270408506,0.03269409075773666,0.8815097587658312
Ccnd3,10.824006226666668,8.710158733333335,15.100414210000002,12.936035466666667,0.46172472132633574,0.5675808749311431,0.10585615360480732,0.6785219706132344
Ccndbp1,30.785230896666672,29.89666080666667,62.6211447,62.97227931333333,1.0205193852069254,1.0746304359724193,0.05411105076549383,0.7010574414226198
Ccne1,9.3835484,9.894227706666667,9.52114039,8.7069476,0.025403962727370593,-0.18265722804533646,-0.20806119077270704,0.20123182258034097
