lat,lon,elev_m,shoreline
20.6858368,105.2873764,-3642,Deuteronilus
20.7248363,105.9043808,-3569,Deuteronilus
20.6973362,106.2673798,-3557,Deuteronilus
20.6949368,107.4273758,-3540,Deuteronilus
20.7071362,131.1113739,-3697,Deuteronilus
20.7358379,131.4003754,-3673,Deuteronilus
20.718338,131.4343719,-3673,Deuteronilus
20.6934376,131.4243774,-3673,Deuteronilus
20.6861362,131.4703827,-3673,Deuteronilus
20.6886368,131.536377,-3644,Deuteronilus
20.6793365,100.1883774,-3463,Deuteronilus
20.6730366,102.0143814,-3555,Deuteronilus
20.6548367,102.8923798,-3611,Deuteronilus
20.6560364,103.1183777,-3526,Deuteronilus
20.6688366,103.4573822,-3557,Deuteronilus
20.6441364,103.560379,-3533,Deuteronilus
20.6808376,103.7093811,-3533,Deuteronilus
20.6731377,105.0413818,-3644,Deuteronilus
20.6776371,105.2853775,-3642,Deuteronilus
20.636837,105.9433823,-3569,Deuteronilus
20.6349373,105.9093781,-3569,Deuteronilus
20.6290379,106.3403778,-3557,Deuteronilus
20.6598377,106.4633789,-3557,Deuteronilus
20.6682377,106.5423813,-3552,Deuteronilus
20.6814365,106.6343765,-3552,Deuteronilus
20.6377373,106.6763763,-3552,Deuteronilus
20.6519375,107.1983795,-3558,Deuteronilus
20.6311378,107.3953781,-3540,Deuteronilus
20.6697369,107.4573822,-3540,Deuteronilus
20.6501369,130.6983795,-3730,Deuteronilus
20.6472378,130.8283844,-3725,Deuteronilus
20.6550369,130.8793793,-3725,Deuteronilus
20.6383362,130.9243774,-3725,Deuteronilus
20.6434364,130.964386,-3725,Deuteronilus
20.6402378,131.0053864,-3697,Deuteronilus
20.645937,131.0523834,-3697,Deuteronilus
20.6567364,131.0953827,-3697,Deuteronilus
20.6749363,131.4343719,-3673,Deuteronilus
20.6624374,131.563385,-3644,Deuteronilus
20.6608372,131.5933838,-3644,Deuteronilus
20.6393375,131.6053772,-3644,Deuteronilus
20.6211376,101.0873795,-3517,Deuteronilus
20.6002369,101.9763794,-3548,Deuteronilus
20.6154366,103.1713791,-3526,Deuteronilus
20.6216373,103.3023758,-3557,Deuteronilus
20.5786362,103.8233795,-3523,Deuteronilus
20.6091366,104.2393799,-3538,Deuteronilus
20.5770378,104.9193802,-3634,Deuteronilus
20.5904369,105.1973801,-3644,Deuteronilus
20.589838,105.3333817,-3642,Deuteronilus
20.5900364,105.9553757,-3569,Deuteronilus
20.6171379,106.3173828,-3557,Deuteronilus
20.6164379,106.6663818,-3552,Deuteronilus
20.6131363,107.1173782,-3558,Deuteronilus
20.6227379,107.1943817,-3558,Deuteronilus
20.6233368,107.3813782,-3540,Deuteronilus
20.5892372,107.5713806,-3573,Deuteronilus
20.5756378,130.5503845,-3730,Deuteronilus
20.6187363,130.7553864,-3725,Deuteronilus
20.6183376,131.6243744,-3644,Deuteronilus
20.575737,131.6443787,-3644,Deuteronilus
20.5579376,102.4603806,-3572,Deuteronilus
20.5641365,103.9773788,-3523,Deuteronilus
20.5438366,104.0793762,-3538,Deuteronilus
20.5564365,104.2083817,-3538,Deuteronilus
20.538538,104.8823776,-3634,Deuteronilus
20.5486374,105.3703766,-3642,Deuteronilus
20.5667362,105.8043823,-3569,Deuteronilus
20.5415363,105.8863831,-3569,Deuteronilus
20.5473366,105.9593811,-3569,Deuteronilus
20.5735378,106.6373825,-3552,Deuteronilus
20.5700378,107.5793762,-3573,Deuteronilus
20.5629368,109.0343781,-3535,Deuteronilus
20.5219364,130.4253845,-3751,Deuteronilus
20.5545368,130.5013733,-3730,Deuteronilus
20.5278378,130.6073761,-3730,Deuteronilus
20.5606365,130.6713867,-3730,Deuteronilus
20.5369377,131.6373749,-3644,Deuteronilus
20.4909363,101.0623779,-3514,Deuteronilus
20.506937,102.4763794,-3572,Deuteronilus
20.5154362,102.9143829,-3611,Deuteronilus
20.4986362,104.3213806,-3597,Deuteronilus
20.5144367,104.3863831,-3620,Deuteronilus
20.4734364,104.4443817,-3597,Deuteronilus
20.4869366,104.6163788,-3624,Deuteronilus
20.4960365,104.7553787,-3616,Deuteronilus
20.4970379,105.3783798,-3567,Deuteronilus
20.5176373,105.83638,-3569,Deuteronilus
20.4924374,106.6723785,-3535,Deuteronilus
20.5094376,107.6183777,-3573,Deuteronilus
20.5046368,107.6923828,-3573,Deuteronilus
20.4764366,107.7913818,-3563,Deuteronilus
20.4918365,109.112381,-3518,Deuteronilus
20.5149364,130.4143829,-3751,Deuteronilus
20.5014362,131.6373749,-3644,Deuteronilus
20.4673367,131.9073792,-3636,Deuteronilus
20.4814377,131.9603729,-3636,Deuteronilus
20.4851379,132.0013733,-3628,Deuteronilus
20.5021362,132.036377,-3604,Deuteronilus
20.4935379,132.0793762,-3628,Deuteronilus
20.4910374,132.1313782,-3628,Deuteronilus
20.4186363,101.1393814,-3514,Deuteronilus
20.4157372,101.2703781,-3533,Deuteronilus
20.4262371,101.3183823,-3533,Deuteronilus
20.4554367,102.5783768,-3567,Deuteronilus
20.4219379,102.7953796,-3567,Deuteronilus
20.448637,104.5073776,-3624,Deuteronilus
20.4255371,105.4523773,-3567,Deuteronilus
20.4193363,105.5663757,-3570,Deuteronilus
20.4476376,105.6643829,-3570,Deuteronilus
20.4124374,106.9753799,-3547,Deuteronilus
20.4518375,107.8193817,-3563,Deuteronilus
20.4137363,108.0073776,-3567,Deuteronilus
20.4370365,108.5243759,-3569,Deuteronilus
20.4340363,109.0193787,-3518,Deuteronilus
20.4192371,129.0313721,-3717,Deuteronilus
20.4478378,129.1723785,-3717,Deuteronilus
20.459137,130.365387,-3742,Deuteronilus
20.4421368,131.6833801,-3603,Deuteronilus
20.4560375,131.734375,-3603,Deuteronilus
20.4351368,131.7753754,-3636,Deuteronilus
20.4414368,131.8203735,-3636,Deuteronilus
20.4448376,131.8553772,-3636,Deuteronilus
20.4601364,131.8993835,-3636,Deuteronilus
20.3718376,101.2693787,-3533,Deuteronilus
20.3943367,102.7243805,-3567,Deuteronilus
20.4096375,106.7833786,-3547,Deuteronilus
20.3961372,106.9423828,-3547,Deuteronilus
20.3632374,107.9803772,-3563,Deuteronilus
20.3682365,108.0303802,-3567,Deuteronilus
20.4014378,108.5323792,-3569,Deuteronilus
20.3703365,108.5843811,-3569,Deuteronilus
20.3884373,108.8613815,-3538,Deuteronilus
20.3706379,108.9683762,-3538,Deuteronilus
20.4109364,109.1053772,-3518,Deuteronilus
20.3734379,109.185379,-3518,Deuteronilus
20.3753376,110.9253769,-3589,Deuteronilus
20.3675365,128.984375,-3745,Deuteronilus
20.3660374,130.3173828,-3742,Deuteronilus
20.318037,101.3013763,-3533,Deuteronilus
20.354538,101.4783783,-3533,Deuteronilus
20.3085365,101.5623779,-3539,Deuteronilus
20.3381367,106.8693771,-3547,Deuteronilus
20.355238,107.9673767,-3563,Deuteronilus
20.3384361,108.3953781,-3555,Deuteronilus
20.3331375,108.4753799,-3555,Deuteronilus
20.3567371,108.5433807,-3569,Deuteronilus
20.3349361,108.7063828,-3569,Deuteronilus
20.3258362,109.1423798,-3518,Deuteronilus
20.3560371,109.2253799,-3518,Deuteronilus
20.3170376,109.3193817,-3519,Deuteronilus
20.3481369,110.9803772,-3589,Deuteronilus
20.3198376,128.9853821,-3745,Deuteronilus
20.3253365,129.2013855,-3717,Deuteronilus
20.3038368,101.3273773,-3533,Deuteronilus
20.2550373,101.5583801,-3539,Deuteronilus
20.2804375,108.0933762,-3567,Deuteronilus
20.2937374,108.1953812,-3567,Deuteronilus
20.2869377,108.4253769,-3555,Deuteronilus
20.2854366,109.3923798,-3519,Deuteronilus
20.2572365,109.4813766,-3519,Deuteronilus
20.252737,109.9443817,-3597,Deuteronilus
20.2969379,110.2283783,-3596,Deuteronilus
20.2573376,110.522377,-3583,Deuteronilus
20.2595367,110.6233826,-3583,Deuteronilus
20.270237,110.8223801,-3589,Deuteronilus
20.2739372,110.9383774,-3589,Deuteronilus
20.2731361,111.1273804,-3602,Deuteronilus
20.277338,111.2253799,-3602,Deuteronilus
20.2945366,128.9923859,-3745,Deuteronilus
20.2503376,129.1663818,-3717,Deuteronilus
20.2317371,101.5433807,-3478,Deuteronilus
20.2237377,108.2733765,-3527,Deuteronilus
20.2476368,109.5463791,-3550,Deuteronilus
20.2194366,109.6423798,-3550,Deuteronilus
20.2005367,109.772377,-3574,Deuteronilus
20.2381363,109.8593826,-3574,Deuteronilus
20.2461376,110.013382,-3556,Deuteronilus
20.2499371,110.1253815,-3556,Deuteronilus
20.2072372,110.4673767,-3564,Deuteronilus
20.223938,110.673378,-3571,Deuteronilus
20.2222366,110.7623825,-3507,Deuteronilus
20.2299366,111.0303802,-3531,Deuteronilus
20.210537,129.0163727,-3750,Deuteronilus
20.2085361,129.1693726,-3750,Deuteronilus
20.1554375,101.5563812,-3478,Deuteronilus
20.1906376,108.3763809,-3527,Deuteronilus
20.1929379,110.4203796,-3564,Deuteronilus
20.1456375,129.0493774,-3750,Deuteronilus
20.1956367,129.161377,-3750,Deuteronilus
20.1476364,130.240387,-3723,Deuteronilus
20.1166363,101.5923767,-3478,Deuteronilus
20.1133366,101.8303757,-3483,Deuteronilus
20.1007366,111.2273788,-3531,Deuteronilus
20.1181374,112.1913757,-3599,Deuteronilus
20.1227379,129.0283813,-3750,Deuteronilus
20.1070366,129.182373,-3750,Deuteronilus
20.1280365,130.2543793,-3716,Deuteronilus
20.0675373,101.7383804,-3478,Deuteronilus
20.0489368,111.2533798,-3463,Deuteronilus
20.0597363,111.3293762,-3463,Deuteronilus
20.0377369,111.83638,-3553,Deuteronilus
20.0704365,112.0783768,-3599,Deuteronilus
20.0702362,112.1723785,-3599,Deuteronilus
20.082737,128.9403839,-3749,Deuteronilus
20.0858364,129.0063782,-3750,Deuteronilus
20.0487366,130.3693848,-3716,Deuteronilus
20.0136375,111.4543762,-3463,Deuteronilus
19.9848366,111.5183792,-3462,Deuteronilus
20.031538,111.8143768,-3553,Deuteronilus
20.0110378,111.9653778,-3553,Deuteronilus
20.0335369,112.0583801,-3599,Deuteronilus
19.9918365,112.1923828,-3560,Deuteronilus
19.9806366,129.1333771,-3736,Deuteronilus
20.0135365,129.1313782,-3750,Deuteronilus
20.0250378,129.057373,-3750,Deuteronilus
20.0096378,129.0193787,-3750,Deuteronilus
20.0255375,129.2093811,-3750,Deuteronilus
19.9815369,130.3953857,-3679,Deuteronilus
19.973238,111.5953827,-3462,Deuteronilus
19.9345379,111.7973785,-3524,Deuteronilus
19.9758377,112.2553787,-3580,Deuteronilus
19.9318371,129.135376,-3736,Deuteronilus
19.9630375,129.1303864,-3736,Deuteronilus
19.9503365,129.3143768,-3733,Deuteronilus
19.9334373,129.3973846,-3733,Deuteronilus
19.9164371,111.6983795,-3462,Deuteronilus
19.9200363,112.3053818,-3580,Deuteronilus
19.881937,112.3653793,-3580,Deuteronilus
19.917738,113.7693787,-3603,Deuteronilus
19.8728371,113.9053802,-3603,Deuteronilus
19.9082375,115.3273773,-3575,Deuteronilus
19.8941364,128.9233856,-3732,Deuteronilus
19.9088364,128.9373779,-3732,Deuteronilus
19.8817368,128.9553833,-3732,Deuteronilus
19.8771362,129.0873871,-3736,Deuteronilus
19.9017372,129.1193848,-3736,Deuteronilus
19.9259377,129.4083862,-3733,Deuteronilus
19.8787365,129.4953766,-3733,Deuteronilus
19.847538,112.3653793,-3580,Deuteronilus
19.8547363,113.2013779,-3631,Deuteronilus
19.8316364,113.7183762,-3631,Deuteronilus
19.8266373,113.9763794,-3603,Deuteronilus
19.8388367,115.2443771,-3630,Deuteronilus
19.8196373,128.8793793,-3732,Deuteronilus
19.851738,128.9133759,-3732,Deuteronilus
19.8673363,128.9833832,-3732,Deuteronilus
19.8679371,129.0253754,-3736,Deuteronilus
19.8722363,129.0623779,-3736,Deuteronilus
19.8364372,129.5403748,-3706,Deuteronilus
19.8499374,130.4003754,-3679,Deuteronilus
19.785038,112.4163818,-3580,Deuteronilus
19.8031368,112.5183792,-3581,Deuteronilus
19.8155365,112.5763779,-3581,Deuteronilus
19.8105373,113.0293808,-3631,Deuteronilus
19.7872372,113.1033783,-3631,Deuteronilus
19.8060379,113.1713791,-3631,Deuteronilus
19.7747364,113.7293777,-3631,Deuteronilus
19.8154373,113.923378,-3603,Deuteronilus
19.7729378,114.263382,-3620,Deuteronilus
19.7860374,114.5213776,-3631,Deuteronilus
19.7755375,114.574379,-3631,Deuteronilus
19.8129368,115.3733826,-3575,Deuteronilus
19.7670364,115.4413757,-3575,Deuteronilus
19.7935371,118.6313782,-3623,Deuteronilus
19.7947369,128.8953857,-3732,Deuteronilus
19.8065376,129.583374,-3706,Deuteronilus
19.7692375,129.6063843,-3706,Deuteronilus
19.7500362,112.5943832,-3545,Deuteronilus
19.7139378,112.871376,-3565,Deuteronilus
19.7117367,113.0203781,-3582,Deuteronilus
19.7116375,113.3273773,-3604,Deuteronilus
19.7375374,114.1393814,-3560,Deuteronilus
19.7550373,114.2383804,-3614,Deuteronilus
19.7109375,114.3553772,-3557,Deuteronilus
19.7446365,114.5533829,-3600,Deuteronilus
19.7240372,114.6083832,-3600,Deuteronilus
19.7135372,114.7973785,-3612,Deuteronilus
19.7422371,115.150383,-3617,Deuteronilus
19.7506371,115.4373779,-3575,Deuteronilus
19.7435379,118.6743774,-3631,Deuteronilus
19.7296371,128.9143829,-3712,Deuteronilus
19.7202377,129.6063843,-3706,Deuteronilus
19.7005367,112.6433792,-3545,Deuteronilus
19.6696377,112.7763824,-3565,Deuteronilus
19.7038364,112.8953781,-3565,Deuteronilus
19.7041378,113.3523788,-3604,Deuteronilus
19.6676369,113.4123764,-3604,Deuteronilus
19.6881371,113.5353775,-3576,Deuteronilus
19.6688366,113.6593781,-3576,Deuteronilus
19.709837,114.4293823,-3557,Deuteronilus
19.6936378,114.8593826,-3612,Deuteronilus
19.6597366,115.0083771,-3617,Deuteronilus
19.6891365,115.1583786,-3617,Deuteronilus
19.6646366,115.2573776,-3542,Deuteronilus
19.7102375,115.4313812,-3542,Deuteronilus
19.704237,118.5723801,-3631,Deuteronilus
19.6646366,128.932373,-3712,Deuteronilus
19.701437,128.9203796,-3712,Deuteronilus
19.6638374,129.6003723,-3706,Deuteronilus
19.6098366,115.4313812,-3542,Deuteronilus
19.6318378,118.6653824,-3631,Deuteronilus
19.6058369,128.9313812,-3712,Deuteronilus
19.6411362,128.9333801,-3712,Deuteronilus
19.6098366,129.6143799,-3706,Deuteronilus
19.5590363,115.4173813,-3542,Deuteronilus
19.5619373,118.6963806,-3631,Deuteronilus
19.5957375,118.8913803,-3594,Deuteronilus
19.5528374,128.4463806,-3705,Deuteronilus
19.5559368,128.7263794,-3709,Deuteronilus
19.5512371,128.8713837,-3712,Deuteronilus
19.5665379,128.9173737,-3712,Deuteronilus
19.593338,128.9283752,-3712,Deuteronilus
19.5786362,129.6273804,-3706,Deuteronilus
19.5997372,130.2823792,-3643,Deuteronilus
19.4944363,116.3313828,-3580,Deuteronilus
19.5050373,118.4833832,-3650,Deuteronilus
19.5376377,118.7313766,-3631,Deuteronilus
19.5070362,128.385376,-3705,Deuteronilus
19.5123367,128.536377,-3709,Deuteronilus
19.504837,128.6433868,-3709,Deuteronilus
19.5402374,128.7713776,-3712,Deuteronilus
19.5114365,128.8013763,-3712,Deuteronilus
19.5150375,128.8353729,-3712,Deuteronilus
19.5424366,128.859375,-3712,Deuteronilus
19.5379372,128.8983765,-3712,Deuteronilus
19.5254364,129.6793823,-3706,Deuteronilus
19.5332375,130.2563782,-3643,Deuteronilus
19.4554367,115.5273819,-3490,Deuteronilus
19.4937363,116.3143768,-3580,Deuteronilus
19.4632378,116.7263794,-3594,Deuteronilus
19.4874363,116.7693787,-3582,Deuteronilus
19.4504375,118.4223785,-3629,Deuteronilus
19.4572372,118.4743805,-3629,Deuteronilus
19.4415379,119.0793762,-3587,Deuteronilus
19.4477367,128.2853851,-3676,Deuteronilus
19.4906368,129.6923828,-3697,Deuteronilus
19.4408379,129.7283783,-3697,Deuteronilus
19.4309368,115.5153809,-3490,Deuteronilus
19.4397373,116.3543777,-3580,Deuteronilus
19.399437,116.4713821,-3580,Deuteronilus
19.4173374,116.6983795,-3594,Deuteronilus
19.4117374,116.8403778,-3582,Deuteronilus
19.3872375,116.9443817,-3582,Deuteronilus
19.4095364,117.1533813,-3597,Deuteronilus
19.3916378,118.0963821,-3635,Deuteronilus
19.4262371,118.5043793,-3616,Deuteronilus
19.4245377,118.58638,-3616,Deuteronilus
19.3934364,118.9983826,-3587,Deuteronilus
19.4300365,119.1423798,-3587,Deuteronilus
19.4126377,128.2313843,-3635,Deuteronilus
19.410738,129.7703857,-3675,Deuteronilus
19.3726368,115.4903793,-3461,Deuteronilus
19.3638363,116.1873779,-3570,Deuteronilus
19.3828373,116.435379,-3580,Deuteronilus
19.3772373,116.6103821,-3594,Deuteronilus
19.3658371,117.0113831,-3597,Deuteronilus
19.3597374,117.1303787,-3597,Deuteronilus
19.3431377,118.0613785,-3635,Deuteronilus
19.3658371,118.1653824,-3635,Deuteronilus
19.3553371,118.3583832,-3629,Deuteronilus
19.3520374,118.9163818,-3587,Deuteronilus
19.3513374,119.1713791,-3587,Deuteronilus
19.3381367,119.6433792,-3619,Deuteronilus
19.3705368,128.1773834,-3635,Deuteronilus
19.3557377,129.8423767,-3675,Deuteronilus
19.3373375,129.9853821,-3675,Deuteronilus
19.3837376,130.0923767,-3652,Deuteronilus
19.2896366,115.5913773,-3490,Deuteronilus
19.2862377,115.8273773,-3538,Deuteronilus
19.3142376,116.0153809,-3570,Deuteronilus
19.3100376,116.1653824,-3570,Deuteronilus
19.321537,117.1003799,-3597,Deuteronilus
19.2861366,117.161377,-3597,Deuteronilus
19.3206367,117.9423828,-3632,Deuteronilus
19.3101368,118.0323792,-3635,Deuteronilus
19.2928371,118.2663803,-3629,Deuteronilus
19.2841377,119.5953827,-3619,Deuteronilus
19.2821369,128.0913849,-3635,Deuteronilus
19.3184376,128.135376,-3635,Deuteronilus
19.3258362,129.912384,-3675,Deuteronilus
19.2628365,115.6723785,-3490,Deuteronilus
19.2721367,115.7543793,-3538,Deuteronilus
19.259037,115.9283829,-3538,Deuteronilus
19.2524376,117.124382,-3597,Deuteronilus
19.2738361,117.8143768,-3632,Deuteronilus
19.2699375,119.2933807,-3634,Deuteronilus
19.2703362,119.6933823,-3619,Deuteronilus
19.2404366,119.8183823,-3583,Deuteronilus
19.2490368,128.0793762,-3659,Deuteronilus
19.1805363,117.6693802,-3609,Deuteronilus
19.2226372,119.3383789,-3596,Deuteronilus
19.1772366,119.5783768,-3608,Deuteronilus
19.2003365,119.7473831,-3608,Deuteronilus
19.2104378,119.8843765,-3583,Deuteronilus
19.1714363,128.0163727,-3659,Deuteronilus
19.157938,117.0933762,-3547,Deuteronilus
19.1674366,117.6293793,-3609,Deuteronilus
19.1237373,119.4593811,-3596,Deuteronilus
19.1413364,119.5473785,-3608,Deuteronilus
19.1360378,119.7183762,-3608,Deuteronilus
19.1597366,119.9643784,-3583,Deuteronilus
19.1198368,120.4143829,-3615,Deuteronilus
19.1294365,120.4793777,-3615,Deuteronilus
19.132637,127.9243774,-3662,Deuteronilus
19.1472378,127.9883804,-3662,Deuteronilus
19.0879364,117.3933792,-3596,Deuteronilus
19.0885372,117.5093765,-3609,Deuteronilus
19.1026363,119.6543808,-3608,Deuteronilus
19.065237,120.0303802,-3594,Deuteronilus
19.1136379,120.473381,-3615,Deuteronilus
19.0916367,120.5373764,-3641,Deuteronilus
19.0647373,120.6183777,-3641,Deuteronilus
19.0649376,127.8203812,-3662,Deuteronilus
19.0624371,117.0433807,-3547,Deuteronilus
19.022337,117.3063812,-3596,Deuteronilus
19.0395374,117.385376,-3596,Deuteronilus
19.0466366,117.4323807,-3596,Deuteronilus
19.0415363,120.0673828,-3594,Deuteronilus
19.0542374,120.3893814,-3615,Deuteronilus
19.0133362,127.2623825,-3659,Deuteronilus
19.0398369,127.286377,-3659,Deuteronilus
19.0623379,127.3493805,-3659,Deuteronilus
19.0296364,127.3503799,-3659,Deuteronilus
19.0475368,127.8083801,-3662,Deuteronilus
18.978838,117.1693802,-3525,Deuteronilus
18.9798374,117.2313766,-3525,Deuteronilus
19.0084362,117.3213806,-3596,Deuteronilus
18.9581375,120.3193817,-3577,Deuteronilus
18.966238,120.7033768,-3593,Deuteronilus
18.9751377,120.8193817,-3595,Deuteronilus
18.9642372,121.6313782,-3507,Deuteronilus
18.9840374,123.2083817,-3624,Deuteronilus
18.9744377,123.249382,-3624,Deuteronilus
18.9583378,123.2823792,-3602,Deuteronilus
18.9776363,124.2573776,-3592,Deuteronilus
18.977438,124.3893814,-3592,Deuteronilus
18.9632378,127.2303772,-3651,Deuteronilus
18.9907379,127.249382,-3651,Deuteronilus
18.9990368,127.3293762,-3649,Deuteronilus
18.9838371,127.2833786,-3649,Deuteronilus
18.9588375,127.3643799,-3649,Deuteronilus
18.9382362,117.0093765,-3525,Deuteronilus
18.9150372,117.0913773,-3525,Deuteronilus
18.9513378,120.0993805,-3584,Deuteronilus
18.902338,120.1823807,-3584,Deuteronilus
18.9391365,120.2953796,-3577,Deuteronilus
18.9077377,121.0073776,-3602,Deuteronilus
18.9220371,121.6943817,-3507,Deuteronilus
18.9181366,123.2033768,-3624,Deuteronilus
18.9543362,123.1963806,-3624,Deuteronilus
18.9335365,123.3053818,-3602,Deuteronilus
18.9084377,123.3423767,-3602,Deuteronilus
18.915638,123.4333801,-3602,Deuteronilus
18.9461365,123.46138,-3602,Deuteronilus
18.9266376,123.4953766,-3602,Deuteronilus
18.9055367,123.9183807,-3600,Deuteronilus
18.9205379,124.1583786,-3599,Deuteronilus
18.9421368,124.3843765,-3592,Deuteronilus
18.9115372,124.3563766,-3592,Deuteronilus
18.9333363,127.1603775,-3651,Deuteronilus
18.9380379,127.1953812,-3651,Deuteronilus
18.946537,127.260376,-3649,Deuteronilus
18.9250374,127.2993774,-3649,Deuteronilus
18.9379368,127.3453827,-3649,Deuteronilus
18.9492378,127.3803787,-3649,Deuteronilus
18.9134369,127.3863831,-3649,Deuteronilus
18.9531364,127.7513809,-3639,Deuteronilus
18.8871365,121.022377,-3602,Deuteronilus
18.8949375,121.5833817,-3507,Deuteronilus
18.846838,122.973381,-3618,Deuteronilus
18.8822365,123.1273804,-3624,Deuteronilus
18.8995361,123.1623764,-3624,Deuteronilus
18.9000378,123.3673782,-3602,Deuteronilus
18.8978367,123.4013824,-3602,Deuteronilus
18.8867378,123.5753784,-3598,Deuteronilus
18.8733368,123.6063766,-3598,Deuteronilus
18.8762379,123.6443787,-3598,Deuteronilus
18.8771362,123.6803818,-3598,Deuteronilus
18.8923378,123.723381,-3598,Deuteronilus
18.8625374,123.7853775,-3600,Deuteronilus
18.8735371,123.8593826,-3600,Deuteronilus
18.8774376,123.9983826,-3600,Deuteronilus
18.8712368,124.0413818,-3599,Deuteronilus
18.8942375,124.0993805,-3599,Deuteronilus
18.8892365,124.3273773,-3592,Deuteronilus
18.8732376,124.3533783,-3592,Deuteronilus
18.8536377,124.3703766,-3592,Deuteronilus
18.8578377,124.5243759,-3600,Deuteronilus
18.8753376,124.5423813,-3600,Deuteronilus
18.8761368,127.3803787,-3649,Deuteronilus
18.8558369,127.3503799,-3649,Deuteronilus
18.8623371,127.6563797,-3642,Deuteronilus
18.853138,127.7203827,-3642,Deuteronilus
18.8995361,127.7413788,-3642,Deuteronilus
18.8367367,121.7403793,-3507,Deuteronilus
18.8005371,122.9743805,-3618,Deuteronilus
18.8409367,122.9623795,-3618,Deuteronilus
18.8336372,123.0163803,-3624,Deuteronilus
18.8276367,123.0523758,-3624,Deuteronilus
18.836237,123.0903778,-3624,Deuteronilus
18.8399372,124.3943787,-3592,Deuteronilus
18.8333378,124.4253769,-3592,Deuteronilus
18.8284378,124.4453812,-3592,Deuteronilus
18.8135376,124.4653778,-3592,Deuteronilus
18.8298378,124.496376,-3592,Deuteronilus
18.8395367,127.3463821,-3649,Deuteronilus
18.8321362,127.3253784,-3649,Deuteronilus
18.8026371,127.324379,-3649,Deuteronilus
18.8277378,127.5763779,-3642,Deuteronilus
18.7619362,121.3213806,-3585,Deuteronilus
18.7890377,121.5443802,-3507,Deuteronilus
18.7756367,122.6403809,-3594,Deuteronilus
18.7529373,122.9923782,-3618,Deuteronilus
18.7909374,122.9783783,-3618,Deuteronilus
18.7627373,127.3433762,-3649,Deuteronilus
18.7584362,127.3903809,-3649,Deuteronilus
18.7533379,127.4343796,-3649,Deuteronilus
18.767437,127.4713821,-3649,Deuteronilus
18.7757378,127.5093765,-3642,Deuteronilus
18.763237,127.536377,-3642,Deuteronilus
18.726738,121.1093826,-3581,Deuteronilus
18.7276363,121.4363785,-3489,Deuteronilus
18.7237377,122.6133804,-3591,Deuteronilus
18.7178364,122.9803772,-3568,Deuteronilus
18.6443367,121.1743774,-3581,Deuteronilus
18.6651363,121.7853775,-3536,Deuteronilus
18.666338,122.1083832,-3553,Deuteronilus
18.6513367,122.2553787,-3567,Deuteronilus
18.6653366,122.8273773,-3568,Deuteronilus
18.6135368,121.8313828,-3536,Deuteronilus
18.6075363,122.3423767,-3567,Deuteronilus
18.5621376,121.8783798,-3536,Deuteronilus
18.5484371,122.0173798,-3553,Deuteronilus
18.538538,122.5503769,-3591,Deuteronilus
63.0200768,-81.7769699,-3776,Deuteronilus
61.9397964,-79.2670975,-3811,Deuteronilus
61.8134651,-79.0118561,-3811,Deuteronilus
60.8816986,-77.3491364,-3760,Deuteronilus
59.8135338,-75.3595352,-3744,Deuteronilus
59.6520653,-75.2376175,-3723,Deuteronilus
58.6056633,-73.0576706,-3732,Deuteronilus
58.2496834,-71.6738586,-3741,Deuteronilus
57.8075714,-70.2904816,-3798,Deuteronilus
56.7995033,35.7376518,-3865,Deuteronilus
57.0758781,34.3191338,-3843,Deuteronilus
57.1156082,32.5525932,-3960,Deuteronilus
57.0171127,31.3377495,-3957,Deuteronilus
57.0561447,29.8568058,-3940,Deuteronilus
56.9642181,28.5666122,-3944,Deuteronilus
57.1088943,-69.429718,-3802,Deuteronilus
56.7227859,35.9928703,-3886,Deuteronilus
56.613781,-68.8831711,-3813,Deuteronilus
56.2085609,27.1439991,-3999,Deuteronilus
55.8938599,-68.0197601,-3841,Deuteronilus
55.5026817,38.3513832,-3856,Deuteronilus
55.548172,26.0441456,-3985,Deuteronilus
55.1220055,39.0755653,-3817,Deuteronilus
55.3300095,25.646162,-3987,Deuteronilus
55.4007645,-67.1675415,-3841,Deuteronilus
54.8763771,24.8234482,-4022,Deuteronilus
54.7913475,-61.0589638,-4032,Deuteronilus
54.8375854,-62.4547348,-4013,Deuteronilus
54.9423828,-63.8325195,-3953,Deuteronilus
54.7653503,-65.2041397,-3821,Deuteronilus
54.2416916,39.3620491,-3752,Deuteronilus
54.4644928,24.1954861,-4013,Deuteronilus
54.3223381,-59.7710609,-3987,Deuteronilus
54.0933342,39.434269,-3734,Deuteronilus
53.779583,-57.4495392,-4126,Deuteronilus
54.0501633,-58.7283516,-3941,Deuteronilus
53.5522461,40.1735344,-3717,Deuteronilus
53.4299469,-56.5423279,-4035,Deuteronilus
52.9610329,42.5243378,-3579,Deuteronilus
53.2193031,41.3695259,-3617,Deuteronilus
52.8870659,22.0235252,-4005,Deuteronilus
53.2197227,-56.0149956,-4019,Deuteronilus
52.7003174,43.4804611,-3662,Deuteronilus
52.5150871,21.5375519,-4040,Deuteronilus
51.997509,47.5572662,-3566,Deuteronilus
52.1576462,46.2466431,-3528,Deuteronilus
52.3227997,45.2055702,-3549,Deuteronilus
52.0396118,20.8807049,-3993,Deuteronilus
52.3024559,-53.8095779,-4000,Deuteronilus
51.8124237,52.5325813,-3563,Deuteronilus
51.9388657,51.3023148,-3514,Deuteronilus
