year,plot,region,condition,herbi,rel_doy,rel_doy_lead,delay_day
2017,D4H2C,D,HC,0.0294993117318125,1.3061844514732854,-9.178957882470456,-10.485142333943742
2019,D6H2C,D,HC,0.117888210313209,-26.996004661228568,12.422132512069254,39.41813717329782
2020,MLC,M,LC,0.101946298550715,-7.577867487930746,0.09572165806559951,7.6735891459963455
2019,BH2C,B,HC,0.40044491090369,4.003995338771432,-5.577867487930746,-9.581862826702178
2020,NHC,N,HC,0.358283264113127,-4.577867487930746,-0.9042783419344005,3.6735891459963455
2018,FHM,F,HM,0.39675483550086,10.821042117529544,0.003995338771431989,-10.817046778758112
2020,JLC,J,LC,0.610730739599591,0.42213251206925406,-9.9042783419344,-10.326410854003655
2018,SLM,S,LM,0.350575854391284,-0.1789578824704563,21.003995338771432,21.18295322124189
2020,FH2C,F,HC,0.178582516870989,4.422132512069254,12.0957216580656,7.6735891459963455
2020,OLM,O,LM,0.130668123091883,-12.577867487930746,0.09572165806559951,12.673589145996345
2020,NLM,N,LM,0.342562449053549,5.422132512069254,6.0957216580655995,0.6735891459963455
2019,ALC,A,LC,0.130392992627954,2.003995338771432,3.422132512069254,1.418137173297822
2020,OHC,O,HC,0.227309367856785,6.422132512069254,-0.9042783419344005,-7.3264108540036545
2020,SLC,S,LC,0.0976185219196508,-5.577867487930746,4.0957216580655995,9.673589145996345
2017,FHM,F,HM,0.384677364036317,-3.6938155485267146,4.821042117529544,8.514857666056258
2020,AHM,A,HM,0.38092403993344,0.42213251206925406,0.09572165806559951,-0.32641085400365455
2018,GLC,G,LC,0.46133855949447,-13.178957882470456,13.003995338771432,26.18295322124189
2020,SHC,S,HC,0.44319589859579,-11.577867487930746,-1.9042783419344005,9.673589145996345
2018,GHC,G,HC,0.266803136920843,-1.1789578824704563,1.003995338771432,2.1829532212418883
2018,D7H2C,D,HC,0.3713384415722,5.821042117529544,-3.996004661228568,-9.817046778758112
2018,BHC,B,HC,0.298941956020969,-2.1789578824704563,1.003995338771432,3.1829532212418883
2019,JLM,J,LM,0.145649656602031,7.003995338771432,34.422132512069254,27.418137173297822
2018,SHM,S,HM,0.370109134553354,-2.1789578824704563,-0.996004661228568,1.1829532212418883
2020,NLM,N,LM,0.316722864168592,-5.577867487930746,-11.9042783419344,-6.3264108540036545
2020,OLM,O,LM,0.312564841190206,-4.577867487930746,-28.9042783419344,-24.326410854003655
2017,AHC,A,HC,0.0399220975328847,-19.693815548526715,-5.178957882470456,14.514857666056258
2019,OHC,O,HC,0.31280222461803,3.003995338771432,6.422132512069254,3.418137173297822
2020,DLC,D,LC,0.208681175712498,-7.577867487930746,-28.9042783419344,-21.326410854003655
2017,OLM,O,LM,0.184268818932196,25.306184451473285,-7.178957882470456,-32.48514233394374
2020,JHM,J,HM,0.590948463783316,5.422132512069254,-9.9042783419344,-15.326410854003655
2017,GLC,G,LC,0.192236776287341,-0.6938155485267146,-1.1789578824704563,-0.48514233394374173
2019,SHM,S,HM,0.429944930633975,-14.996004661228568,1.422132512069254,16.418137173297822
2017,GLC,G,LC,0.16919106715768,5.306184451473285,11.821042117529544,6.514857666056258
2018,GLM,G,LM,0.221650125203697,-6.178957882470456,-5.996004661228568,0.1829532212418883
2020,SLM,S,LM,0.143669764667423,8.422132512069254,-20.9042783419344,-29.326410854003655
2019,GHC,G,HC,0.185888238184571,-12.996004661228568,-7.577867487930746,5.418137173297822
2017,ALC,A,LC,0.553584736179721,-12.693815548526715,-8.178957882470456,4.514857666056258
2018,OLM,O,LM,0.450553774909112,-1.1789578824704563,21.003995338771432,22.18295322124189
2020,JLM,J,LM,0.290218099609914,-15.577867487930746,13.0957216580656,28.673589145996345
2019,SLC,S,LC,0.0736079279994821,-22.996004661228568,1.422132512069254,24.418137173297822
2020,D9H2C,D,HC,0.236616694195319,22.422132512069254,13.0957216580656,-9.326410854003655
2017,SLC,S,LC,0.190283814721897,16.306184451473285,0.8210421175295437,-15.485142333943742
2018,SLC,S,LC,0.170702006310249,3.8210421175295437,-13.996004661228568,-17.81704677875811
2018,SLM,S,LM,0.435714240076793,-6.178957882470456,2.003995338771432,8.182953221241888
2017,FHM,F,HM,0.178328119526019,-9.693815548526715,-1.1789578824704563,8.514857666056258
2020,NHM,N,HM,0.361182559840904,32.422132512069254,13.0957216580656,-19.326410854003655
2017,MLM,M,LM,0.308990369337368,28.306184451473285,-3.1789578824704563,-31.48514233394374
2020,FH2C,F,HC,0.0905165676279256,-1.577867487930746,-5.9042783419344005,-4.3264108540036545
2018,NHM,N,HM,0.0350653775678544,12.821042117529544,-0.996004661228568,-13.817046778758112
2017,GLC,G,LC,0.339431761475253,-11.693815548526715,-12.178957882470456,-0.48514233394374173
2020,DLM,D,LM,0.206183070176165,-17.577867487930746,4.0957216580655995,21.673589145996345
2018,SLC,S,LC,0.185528408764925,-1.1789578824704563,3.003995338771432,4.182953221241888
2017,OLM,O,LM,0.217593148939988,-16.693815548526715,-5.178957882470456,11.514857666056258
2020,MLC,M,LC,0.168344474370804,-6.577867487930746,-29.9042783419344,-23.326410854003655
2018,SLM,S,LM,0.620137417398169,-1.1789578824704563,-10.996004661228568,-9.817046778758112
2019,JLC,J,LC,0.271162931497025,-8.996004661228568,17.422132512069254,26.418137173297822
2018,OLM,O,LM,0.269069429914699,-13.178957882470456,7.003995338771432,20.18295322124189
2018,D1H2C,D,HC,0.50891426762632,-18.178957882470456,7.003995338771432,25.18295322124189
2018,FHC,F,HC,0.491845348220245,-11.178957882470456,-4.996004661228568,6.182953221241888
2019,GHC,G,HC,0.348548265961691,-22.996004661228568,-5.577867487930746,17.418137173297822
2020,FLM,F,LM,0.143595748656145,-11.577867487930746,13.0957216580656,24.673589145996345
2017,SHC,S,HC,0.0122860064317587,10.306184451473285,-11.178957882470456,-21.48514233394374
2017,DHC,D,HC,0.143550314256585,24.306184451473285,-1.1789578824704563,-25.48514233394374
2018,GHC,G,HC,0.399840390114161,-1.1789578824704563,-17.996004661228568,-16.81704677875811
2020,D8H2C,D,HC,0.248508352864559,37.422132512069254,22.0957216580656,-15.326410854003655
2020,JLC,J,LC,0.135927465031371,37.422132512069254,1.0957216580655995,-36.326410854003655
2018,GLM,G,LM,0.0640606548859894,5.821042117529544,1.003995338771432,-4.817046778758112
2018,BHM,B,HM,0.0296958567620909,42.821042117529544,-4.996004661228568,-47.81704677875811
2019,BHM,B,HM,0.149777264394896,-4.996004661228568,12.422132512069254,17.418137173297822
2017,D2H2C,D,HC,0.127403731810127,-23.693815548526715,-1.1789578824704563,22.51485766605626
2018,NLC,N,LC,0.030061631710546,40.821042117529544,19.003995338771432,-21.81704677875811
2020,HLC,H,LC,0.221037457070897,-11.577867487930746,13.0957216580656,24.673589145996345
2018,DLC,D,LC,0.301945618802452,-1.1789578824704563,9.003995338771432,10.182953221241888
2017,NLM,N,LM,0.128227357782473,8.306184451473285,4.821042117529544,-3.4851423339437417
2020,GHM,G,HM,0.357019777576505,-15.577867487930746,12.0957216580656,27.673589145996345
2019,D1H2C,D,HC,0.389504486287098,-4.996004661228568,-5.577867487930746,-0.5818628267021779
2018,AHM,A,HM,0.225714599548692,-25.178957882470456,14.003995338771432,39.18295322124189
2019,BHC,B,HC,0.33792220788332,-2.996004661228568,-1.577867487930746,1.418137173297822
2019,JLC,J,LC,0.24428703877177,11.003995338771432,0.42213251206925406,-10.581862826702178
2018,NLC,N,LC,0.279053838345767,-3.1789578824704563,-4.996004661228568,-1.8170467787581117
2020,ALM,A,LM,0.260780250135662,-11.577867487930746,-11.9042783419344,-0.32641085400365455
2020,BH2C,B,HC,0.174940389871825,-3.577867487930746,0.09572165806559951,3.6735891459963455
2018,OLM,O,LM,0.246881629345389,10.821042117529544,13.003995338771432,2.1829532212418883
2020,JLM,J,LM,0.228447346027661,-3.577867487930746,10.0957216580656,13.673589145996345
2019,OLM,O,LM,0.189711197890281,-5.996004661228568,1.422132512069254,7.418137173297822
2017,OLC,O,LC,0.40680923681614,-0.6938155485267146,1.8210421175295437,2.5148576660562583
2017,D4H2C,D,HC,0.287382739719019,0.30618445147328543,-8.178957882470456,-8.485142333943742
2018,D8H2C,D,HC,0.259805153697267,0.8210421175295437,0.003995338771431989,-0.8170467787581117
2018,OLM,O,LM,0.350895111337877,21.821042117529544,-4.996004661228568,-26.81704677875811
2018,SHC,S,HC,0.0658788850968568,46.821042117529544,-1.996004661228568,-48.81704677875811
2018,OLM,O,LM,0.440326827351642,-4.178957882470456,-12.996004661228568,-8.817046778758112
2019,MLM,M,LM,0.154474765508215,-4.996004661228568,-4.577867487930746,0.4181371732978221
2018,FH2C,F,HC,0.163789163686939,5.821042117529544,4.003995338771432,-1.8170467787581117
2017,ALC,A,LC,0.499269946812218,-6.693815548526715,10.821042117529544,17.51485766605626
2020,SHM,S,HM,0.314918667484922,-3.577867487930746,-15.9042783419344,-12.326410854003655
2018,BLC,B,LC,0.296366565128525,-7.178957882470456,-7.996004661228568,-0.8170467787581117
2017,OLM,O,LM,0.222147981259764,-17.693815548526715,-0.1789578824704563,17.51485766605626
2020,BHM,B,HM,0.218034544437177,1.422132512069254,14.0957216580656,12.673589145996345
2018,FH2C,F,HC,0.246100848553285,-5.178957882470456,-2.996004661228568,2.1829532212418883
2017,D7H2C,D,HC,0.134004212479521,0.30618445147328543,-11.178957882470456,-11.485142333943742
2017,BHC,B,HC,0.215080760970918,20.306184451473285,-6.178957882470456,-26.48514233394374
2019,DLC,D,LC,0.272863349802587,19.003995338771432,5.422132512069254,-13.581862826702178
2020,AHC,A,HC,0.226012559083998,0.42213251206925406,-2.9042783419344005,-3.3264108540036545
2018,D7H2C,D,HC,0.121126077212207,52.821042117529544,-9.996004661228568,-62.81704677875811
2020,D1H2C,D,HC,0.188488306857822,12.422132512069254,6.0957216580655995,-6.3264108540036545
2018,NHM,N,HM,0.403245962281424,28.821042117529544,13.003995338771432,-15.817046778758112
2020,DHM,D,HM,0.355432370343335,3.422132512069254,15.0957216580656,11.673589145996345
2019,GLC,G,LC,0.429071892548776,1.003995338771432,32.422132512069254,31.418137173297822
2017,SHM,S,HM,0.0462206992062284,0.30618445147328543,-5.178957882470456,-5.485142333943742
2019,D8H2C,D,HC,0.376659020007858,-26.996004661228568,-22.577867487930746,4.418137173297822
2018,BLC,B,LC,0.129191995106617,-9.178957882470456,3.003995338771432,12.182953221241888
2020,NHM,N,HM,0.362281112877247,-14.577867487930746,11.0957216580656,25.673589145996345
2017,OLM,O,LM,0.127355871846028,5.306184451473285,-3.1789578824704563,-8.485142333943742
2017,GLM,G,LM,0.215668284770376,13.306184451473285,-13.178957882470456,-26.48514233394374
2020,ALC,A,LC,0.353034148185701,-0.5778674879307459,-4.9042783419344005,-4.3264108540036545
2019,OHC,O,HC,0.374613431499299,-13.996004661228568,-11.577867487930746,2.418137173297822
2020,NLM,N,LM,0.271812236412104,6.422132512069254,10.0957216580656,3.6735891459963455
2018,ALC,A,LC,0.0778188804769002,-10.178957882470456,6.003995338771432,16.18295322124189
2019,D4H2C,D,HC,0.400005315357879,1.003995338771432,-0.5778674879307459,-1.581862826702178
2019,MLC,M,LC,0.345452962124098,1.003995338771432,-7.577867487930746,-8.581862826702178
2019,GLC,G,LC,0.143049416339347,-5.996004661228568,6.422132512069254,12.418137173297822
2018,JHC,J,HC,0.219532773269217,8.821042117529544,8.003995338771432,-0.8170467787581117
2019,DLM,D,LM,0.324187569559699,12.003995338771432,36.422132512069254,24.418137173297822
2017,DLM,D,LM,0.167433653197966,32.306184451473285,23.821042117529544,-8.485142333943742
2018,DLC,D,LC,0.263501167784972,-17.178957882470456,-4.996004661228568,12.182953221241888
2017,GLC,G,LC,0.214260172993606,1.3061844514732854,-7.178957882470456,-8.485142333943742
2017,GHM,G,HM,0.253086656786111,4.306184451473285,-8.178957882470456,-12.485142333943742
2019,GLC,G,LC,0.162900936348804,-7.996004661228568,-13.577867487930746,-5.581862826702178
2020,ALC,A,LC,0.459517398411761,12.422132512069254,-36.9042783419344,-49.326410854003655
2018,NLM,N,LM,0.0755032848088679,11.821042117529544,38.00399533877143,26.18295322124189
2019,NLC,N,LC,0.288885471727342,-3.996004661228568,-14.577867487930746,-10.581862826702178
2019,DLC,D,LC,0.190982702394578,11.003995338771432,2.422132512069254,-8.581862826702178
2017,FLC,F,LC,0.0441258881645277,-18.693815548526715,-1.1789578824704563,17.51485766605626
2019,FHC,F,HC,0.441133228628768,0.003995338771431989,12.422132512069254,12.418137173297822
2017,FLC,F,LC,0.143409169963285,-13.693815548526715,-7.178957882470456,6.514857666056258
2019,BHM,B,HM,0.0140624273839964,-10.996004661228568,-1.577867487930746,9.418137173297822
2018,D4H2C,D,HC,0.308714276311951,-14.178957882470456,3.003995338771432,17.18295322124189
2020,JHM,J,HM,0.639355066957017,6.422132512069254,-29.9042783419344,-36.326410854003655
2020,JLC,J,LC,0.194760564065793,11.422132512069254,-3.9042783419344005,-15.326410854003655
2017,MLM,M,LM,0.129449322920064,-4.693815548526715,-7.178957882470456,-2.4851423339437417
2020,OLC,O,LC,0.301511489437411,6.422132512069254,-35.9042783419344,-42.326410854003655
2018,FHC,F,HC,0.310188773088208,-6.178957882470456,1.003995338771432,7.182953221241888
2018,FHC,F,HC,0.0339270373233692,6.821042117529544,-23.996004661228568,-30.81704677875811
2017,MHC,M,HC,0.342192344100362,0.30618445147328543,-7.178957882470456,-7.485142333943742
2018,OHM,O,HM,0.177853277472246,11.821042117529544,21.003995338771432,9.182953221241888
2018,ALM,A,LM,0.164475528688389,-12.178957882470456,-26.996004661228568,-14.817046778758112
2017,SHM,S,HM,0.288794077919684,-0.6938155485267146,-3.1789578824704563,-2.4851423339437417
2020,D3H2C,D,HC,0.0235516318709225,1.422132512069254,0.09572165806559951,-1.3264108540036545
2017,OLC,O,LC,0.127413002116294,-20.693815548526715,11.821042117529544,32.51485766605626
2020,HHM,H,HM,0.260842259126112,-5.577867487930746,-6.9042783419344005,-1.3264108540036545
2019,BLM,B,LM,0.128703586371594,7.003995338771432,-16.577867487930746,-23.581862826702178
2017,D1H2C,D,HC,0.291985016333576,-1.6938155485267146,-18.178957882470456,-16.48514233394374
2018,FLM,F,LM,0.016400812113737,41.821042117529544,3.003995338771432,-38.81704677875811
2017,MLC,M,LC,0.351966541756788,-3.6938155485267146,-7.178957882470456,-3.4851423339437417
2017,ALC,A,LC,0.302381931625615,-10.693815548526715,-8.178957882470456,2.5148576660562583
2017,ALC,A,LC,0.48233122106425,0.30618445147328543,17.821042117529544,17.51485766605626
2020,OLC,O,LC,0.193396839705055,-12.577867487930746,11.0957216580656,23.673589145996345
2019,GHM,G,HM,0.144771947443682,43.00399533877143,17.422132512069254,-25.581862826702178
2020,FH2C,F,HC,0.140028674265693,-7.577867487930746,8.0957216580656,15.673589145996345
2020,D1H2C,D,HC,0.465150480941925,-5.577867487930746,-3.9042783419344005,1.6735891459963455
2020,JLC,J,LC,0.16319595342592,12.422132512069254,14.0957216580656,1.6735891459963455
2017,D9H2C,D,HC,0.489076686725478,0.30618445147328543,-12.178957882470456,-12.485142333943742
2019,GHC,G,HC,0.321584001576066,0.003995338771431989,-3.577867487930746,-3.581862826702178
2017,DLC,D,LC,0.167142883364469,-17.693815548526715,4.821042117529544,22.51485766605626
2017,FH2C,F,HC,0.129519562146627,-17.693815548526715,22.821042117529544,40.51485766605626
2017,OHM,O,HM,0.0514710134806489,-8.693815548526715,-0.1789578824704563,8.514857666056258
2020,FHC,F,HC,0.118204896325131,-8.577867487930746,-15.9042783419344,-7.3264108540036545
2019,NLM,N,LM,0.058169931490978,1.003995338771432,-12.577867487930746,-13.581862826702178
2018,D1H2C,D,HC,0.331710719160925,-9.178957882470456,-4.996004661228568,4.182953221241888
2018,DHC,D,HC,0.151342259279151,1.8210421175295437,1.003995338771432,-0.8170467787581117
2020,DHM,D,HM,0.19619649536471,1.422132512069254,-0.9042783419344005,-2.3264108540036545
2018,JLM,J,LM,0.211496780454967,-7.178957882470456,-11.996004661228568,-4.817046778758112
2018,SHM,S,HM,0.527647847535778,-7.178957882470456,-8.996004661228568,-1.8170467787581117
2019,JLM,J,LM,0.102155689752799,-0.996004661228568,-10.577867487930746,-9.581862826702178
2017,NHC,N,HC,0.135173800987762,-5.693815548526715,-11.178957882470456,-5.485142333943742
2018,D8H2C,D,HC,0.238360206352523,-13.178957882470456,-26.996004661228568,-13.817046778758112
2019,THC,T,HC,0.396956903363081,-21.996004661228568,-3.577867487930746,18.418137173297822
2018,BHM,B,HM,0.216667661224173,10.821042117529544,13.003995338771432,2.1829532212418883
2020,GHC,G,HC,0.136538981252242,-10.577867487930746,14.0957216580656,24.673589145996345
2019,ALC,A,LC,0.298766789190096,-1.996004661228568,0.42213251206925406,2.418137173297822
2019,SHM,S,HM,0.156586055786508,-8.996004661228568,-7.577867487930746,1.418137173297822
2020,OHC,O,HC,0.642265294426744,-3.577867487930746,19.0957216580656,22.673589145996345
2019,NLC,N,LC,0.112820180034297,-22.996004661228568,50.422132512069254,73.41813717329782
2019,MHM,M,HM,0.332102581374293,2.003995338771432,13.422132512069254,11.418137173297822
2018,D8H2C,D,HC,0.146148282363082,34.821042117529544,8.003995338771432,-26.81704677875811
2020,SHM,S,HM,0.154580126223743,-16.577867487930746,-25.9042783419344,-9.326410854003655
2018,D7H2C,D,HC,0.0704215080846152,46.821042117529544,-8.996004661228568,-55.81704677875811
2020,D7H2C,D,HC,0.25545652976745,8.422132512069254,1.0957216580655995,-7.3264108540036545
2017,AHM,A,HM,0.0472438221631321,44.306184451473285,39.821042117529544,-4.485142333943742
2017,SLC,S,LC,0.458381646996157,0.30618445147328543,4.821042117529544,4.514857666056258
2019,GLC,G,LC,0.282335066879177,33.00399533877143,-1.577867487930746,-34.58186282670218
2020,SLC,S,LC,0.286180570696777,-11.577867487930746,-3.9042783419344005,7.6735891459963455
2019,FHC,F,HC,0.400115283308643,-2.996004661228568,-9.577867487930746,-6.581862826702178
2017,JLC,J,LC,0.200499002862938,0.30618445147328543,4.821042117529544,4.514857666056258
2019,SHC,S,HC,0.404078035212119,-6.996004661228568,-14.577867487930746,-7.581862826702178
2018,GHM,G,HM,0.0379299356988019,-2.1789578824704563,7.003995338771432,9.182953221241888
2018,DHC,D,HC,0.416092220608118,-3.1789578824704563,-6.996004661228568,-3.8170467787581117
2020,GHM,G,HM,0.0418516130534428,-7.577867487930746,4.0957216580655995,11.673589145996345
2017,GHC,G,HC,0.425786222545578,11.306184451473285,20.821042117529544,9.514857666056258
2020,JLC,J,LC,0.0094115407634483,5.422132512069254,-30.9042783419344,-36.326410854003655
2019,GLC,G,LC,0.153480477256905,-4.996004661228568,-2.577867487930746,2.418137173297822
2019,SHM,S,HM,0.356893489092321,-7.996004661228568,-9.577867487930746,-1.581862826702178
2017,SHM,S,HM,0.477031461228555,-5.693815548526715,4.821042117529544,10.514857666056258
2018,FH2C,F,HC,0.213358607687042,-9.178957882470456,-15.996004661228568,-6.817046778758112
2020,FLC,F,LC,0.331490451377396,-3.577867487930746,-23.9042783419344,-20.326410854003655
2018,ALC,A,LC,0.304200291365667,-7.178957882470456,-23.996004661228568,-16.81704677875811
2017,OLC,O,LC,0.217299129848868,-29.693815548526715,-9.178957882470456,20.51485766605626
2017,OLM,O,LM,0.223015567715148,-16.693815548526715,-30.178957882470456,-13.485142333943742
2017,OLC,O,LC,0.0186555197546436,-23.693815548526715,4.821042117529544,28.51485766605626
2019,DHC,D,HC,0.469185756062856,-10.996004661228568,8.422132512069254,19.418137173297822
2018,JHM,J,HM,0.13999681048449,-21.178957882470456,-0.996004661228568,20.18295322124189
2018,NHM,N,HM,0.171049520437713,-7.178957882470456,-16.996004661228568,-9.817046778758112
2017,MLM,M,LM,0.500088825591297,-28.693815548526715,46.821042117529544,75.51485766605626
2020,D1H2C,D,HC,0.15529825776652,41.422132512069254,5.0957216580655995,-36.326410854003655
2018,NHC,N,HC,0.259716250065057,-5.178957882470456,-7.996004661228568,-2.8170467787581117
2020,OLM,O,LM,0.260410953540896,0.42213251206925406,3.0957216580655995,2.6735891459963455
2019,DLC,D,LC,0.313679716685643,25.003995338771432,6.422132512069254,-18.581862826702178
2017,NHM,N,HM,0.322926084707639,5.306184451473285,17.821042117529544,12.514857666056258
2019,NHM,N,HM,0.224782484579908,-17.996004661228568,-5.577867487930746,12.418137173297822
2017,D5H2C,D,HC,0.294549878555128,-5.693815548526715,-1.1789578824704563,4.514857666056258
2019,D7H2C,D,HC,0.145843835004619,8.003995338771432,-10.577867487930746,-18.581862826702178
2019,MHM,M,HM,0.352464666754139,-9.996004661228568,-4.577867487930746,5.418137173297822
2020,D7H2C,D,HC,0.414364560188678,0.42213251206925406,-5.9042783419344005,-6.3264108540036545
2017,SHM,S,HM,0.0661534776861485,26.306184451473285,-12.178957882470456,-38.48514233394374
2020,FHM,F,HM,0.236046394310649,-3.577867487930746,-19.9042783419344,-16.326410854003655
2020,NLC,N,LC,0.40191377092788,-3.577867487930746,-16.9042783419344,-13.326410854003655
2017,D3H2C,D,HC,0.152192419728174,-17.693815548526715,-12.178957882470456,5.514857666056258
2020,HHC,H,HC,0.135538742594575,-15.577867487930746,-5.9042783419344005,9.673589145996345
2020,GLM,G,LM,0.512687184935293,19.422132512069254,2.0957216580655995,-17.326410854003655
2017,OHC,O,HC,0.200389378645611,32.306184451473285,4.821042117529544,-27.48514233394374
2017,GLC,G,LC,0.31849861990935,1.3061844514732854,30.821042117529544,29.51485766605626
2020,BHC,B,HC,0.0093484272740687,19.422132512069254,-30.9042783419344,-50.326410854003655
2017,D3H2C,D,HC,0.390116581769921,1.3061844514732854,-1.1789578824704563,-2.4851423339437417
2020,BLM,B,LM,0.527351917025504,-10.577867487930746,1.0957216580655995,11.673589145996345
2018,HHC,H,HC,0.176033620169721,-1.1789578824704563,1.003995338771432,2.1829532212418883
2017,DLM,D,LM,0.180475758539644,3.3061844514732854,4.821042117529544,1.5148576660562583
2018,THC,T,HC,0.0379961768285046,28.821042117529544,1.003995338771432,-27.81704677875811
2017,GHM,G,HM,0.257877301342532,13.306184451473285,6.821042117529544,-6.485142333943742
2020,OHM,O,HM,0.514197888515348,6.422132512069254,11.0957216580656,4.6735891459963455
2017,MHM,M,HM,0.245613962113541,-14.693815548526715,-7.178957882470456,7.514857666056258
2018,DLC,D,LC,0.299886832182626,22.821042117529544,33.00399533877143,10.182953221241888
2019,NHC,N,HC,0.0626946082223441,-15.996004661228568,4.422132512069254,20.418137173297822
2019,MHM,M,HM,0.0941932867824298,6.003995338771432,32.422132512069254,26.418137173297822
2020,SHC,S,HC,0.263542114790524,-11.577867487930746,6.0957216580655995,17.673589145996345
2020,HHC,H,HC,0.130405238361699,-10.577867487930746,0.09572165806559951,10.673589145996345
2020,ALC,A,LC,0.15245132184114,-3.577867487930746,7.0957216580655995,10.673589145996345
2020,BLM,B,LM,0.291839577785384,-1.577867487930746,-14.9042783419344,-13.326410854003655
2020,JLC,J,LC,0.120086724172093,21.422132512069254,-28.9042783419344,-50.326410854003655
2018,NLM,N,LM,0.297727217018833,-12.178957882470456,18.003995338771432,30.18295322124189
2018,MLC,M,LC,0.514589977746313,-7.178957882470456,-4.996004661228568,2.1829532212418883
2020,GHC,G,HC,0.169922237166005,-5.577867487930746,1.0957216580655995,6.6735891459963455
2017,NLM,N,LM,0.0254161531004677,11.306184451473285,-12.178957882470456,-23.48514233394374
2020,GHC,G,HC,0.290110410006574,2.422132512069254,-0.9042783419344005,-3.3264108540036545
2017,THM,T,HM,0.254022563602581,6.306184451473285,36.821042117529544,30.51485766605626
2019,GLC,G,LC,0.404212554673263,7.003995338771432,-17.577867487930746,-24.581862826702178
2019,OLC,O,LC,0.22880950339387,-10.996004661228568,-1.577867487930746,9.418137173297822
2020,SHC,S,HC,0.122831645500532,-5.577867487930746,3.0957216580655995,8.673589145996345
2017,HHM,H,HM,0.143516636053763,-7.693815548526715,-4.178957882470456,3.5148576660562583
2019,MHC,M,HC,0.328283935686739,11.003995338771432,-5.577867487930746,-16.581862826702178
2018,AHC,A,HC,0.40934156938515,-9.178957882470456,1.003995338771432,10.182953221241888
2017,OLC,O,LC,0.188067924929583,7.306184451473285,-11.178957882470456,-18.48514233394374
2019,BHC,B,HC,0.141184030705681,-2.996004661228568,-7.577867487930746,-4.581862826702178
2020,TLC,T,LC,0.494607902217026,30.422132512069254,11.0957216580656,-19.326410854003655
2020,AHC,A,HC,0.185633816928742,8.422132512069254,10.0957216580656,1.6735891459963455
2020,NHM,N,HM,0.194394455436038,-5.577867487930746,6.0957216580655995,11.673589145996345
2018,D9H2C,D,HC,0.281332970528626,-7.178957882470456,-6.996004661228568,0.1829532212418883
2019,D8H2C,D,HC,0.399351969112361,10.003995338771432,13.422132512069254,3.418137173297822
2019,FHC,F,HC,0.413549606705793,8.003995338771432,-5.577867487930746,-13.581862826702178
2020,NHM,N,HM,0.335205044122521,2.422132512069254,-13.9042783419344,-16.326410854003655
2017,OLC,O,LC,0.183687331649335,6.306184451473285,-0.1789578824704563,-6.485142333943742
2017,OLM,O,LM,0.339495480407169,-21.693815548526715,-10.178957882470456,11.514857666056258
2020,BHC,B,HC,0.209499540124077,-11.577867487930746,8.0957216580656,19.673589145996345
2020,MHM,M,HM,0.403592353381962,8.422132512069254,13.0957216580656,4.6735891459963455
2019,AHC,A,HC,0.262158373423531,-10.996004661228568,-5.577867487930746,5.418137173297822
2018,OLM,O,LM,0.129679995092476,21.821042117529544,6.003995338771432,-15.817046778758112
2019,HLM,H,LM,0.104662572324482,7.003995338771432,-5.577867487930746,-12.581862826702178
2019,NLC,N,LC,0.178375302900133,27.003995338771432,6.422132512069254,-20.581862826702178
2017,D7H2C,D,HC,0.261618573504413,1.3061844514732854,52.821042117529544,51.51485766605626
2019,OLC,O,LC,0.26610295827072,-1.996004661228568,-4.577867487930746,-2.581862826702178
2020,HHC,H,HC,0.210472845110965,-3.577867487930746,13.0957216580656,16.673589145996345
2019,BLM,B,LM,0.0584846922819031,-10.996004661228568,-1.577867487930746,9.418137173297822
2020,GLC,G,LC,0.135790482318029,-5.577867487930746,2.0957216580655995,7.6735891459963455
2020,JLM,J,LM,0.0849711267998743,37.422132512069254,9.0957216580656,-28.326410854003655
2018,AHM,A,HM,0.225981659355782,-5.178957882470456,12.003995338771432,17.18295322124189
2019,SLM,S,LM,0.307166610335075,1.003995338771432,11.422132512069254,10.418137173297822
2017,THM,T,HM,0.158044994491887,22.306184451473285,-8.178957882470456,-30.48514233394374
2018,JLM,J,LM,0.0803494687598052,42.821042117529544,25.003995338771432,-17.81704677875811
2017,JHM,J,HM,0.188611107620905,9.306184451473285,-1.1789578824704563,-10.485142333943742
2018,MHC,M,HC,0.525462939222047,-20.178957882470456,4.003995338771432,24.18295322124189
2018,JLM,J,LM,-0.0120207311998295,36.821042117529544,-5.996004661228568,-42.81704677875811
2020,SHM,S,HM,0.243758797868783,-5.577867487930746,-1.9042783419344005,3.6735891459963455
2020,BHC,B,HC,0.224015998155586,-2.577867487930746,-29.9042783419344,-27.326410854003655
2017,THC,T,HC,0.587916584870512,-9.693815548526715,-12.178957882470456,-2.4851423339437417
2020,GLM,G,LM,0.182982283270314,0.42213251206925406,12.0957216580656,11.673589145996345
2019,TLM,T,LM,0.378074734851633,-5.996004661228568,24.422132512069254,30.418137173297822
2019,SHC,S,HC,0.328519394783046,2.003995338771432,-4.577867487930746,-6.581862826702178
2019,OHC,O,HC,0.128484056814278,-10.996004661228568,-5.577867487930746,5.418137173297822
2017,OLM,O,LM,0.137678646562645,18.306184451473285,-10.178957882470456,-28.48514233394374
2017,FHC,F,HC,-0.00490783926111904,-5.693815548526715,-7.178957882470456,-1.4851423339437417
2017,OHC,O,HC,0.348747858535223,-6.693815548526715,23.821042117529544,30.51485766605626
