frame,x_media_m,y_media_m,z_media_m,x_std_m,y_std_m,z_std_m
245,-0.9586747884750366,-0.06319336593151093,1.1476655006408691,0.17236606776714325,0.1904209852218628,0.0944896936416626
246,-0.9799624085426331,-0.06564338505268097,1.1434636116027832,0.17739826440811157,0.18312881886959076,0.08674240112304688
247,-0.9875486493110657,-0.05171358585357666,1.1656792163848877,0.18434005975723267,0.18741475045681,0.09626442193984985
248,-0.9780544638633728,-0.03571828827261925,1.1630088090896606,0.18002837896347046,0.18425306677818298,0.07477004081010818
249,-1.0031204223632812,-0.03389432653784752,1.149322509765625,0.17390431463718414,0.1959758698940277,0.08558513224124908
250,-0.9972208738327026,0.0032935847993940115,1.158048391342163,0.17607255280017853,0.20872768759727478,0.08593161404132843
251,-1.005081295967102,-0.014718428254127502,1.1364574432373047,0.17938019335269928,0.20501090586185455,0.09260094910860062
252,-1.0266532897949219,-0.03041333705186844,1.1384940147399902,0.17825353145599365,0.19407285749912262,0.09899940341711044
253,-1.0658007860183716,-0.01660165563225746,1.1528159379959106,0.18523716926574707,0.18378454446792603,0.10373492538928986
254,-1.0567554235458374,0.01788671500980854,1.1469743251800537,0.18816840648651123,0.1790151596069336,0.09276729822158813
255,-1.0244157314300537,0.017383970320224762,1.1762443780899048,0.1860043853521347,0.1760653853416443,0.09675858169794083
256,-0.996147632598877,0.03226228430867195,1.1456196308135986,0.18713408708572388,0.17989176511764526,0.09339822828769684
257,-1.0105491876602173,0.021101707592606544,1.1281663179397583,0.18724112212657928,0.17916864156723022,0.09683113545179367
258,-1.042446494102478,0.02080819196999073,1.1399263143539429,0.19012904167175293,0.18256989121437073,0.09329456090927124
259,-1.0604369640350342,0.02712411805987358,1.1482475996017456,0.18707537651062012,0.17767520248889923,0.07891528308391571
260,-1.097046971321106,0.03802284598350525,1.1293466091156006,0.18226073682308197,0.1770828366279602,0.08678562194108963
261,-1.1068310737609863,0.05208413302898407,1.1484631299972534,0.19221247732639313,0.19395579397678375,0.10403160750865936
262,-1.0938265323638916,0.07185233384370804,1.1136736869812012,0.2031126469373703,0.19311246275901794,0.10901553183794022
263,-1.0757914781570435,0.07685498148202896,1.141972303390503,0.20054787397384644,0.19831985235214233,0.1086200550198555
264,-1.0495942831039429,0.060912925750017166,1.1434264183044434,0.20110610127449036,0.18533799052238464,0.0983261689543724
265,-1.0429482460021973,0.051476724445819855,1.1471768617630005,0.20945709943771362,0.1902693510055542,0.10710228979587555
266,-1.0589646100997925,0.03323699161410332,1.1515648365020752,0.20348291099071503,0.19816060364246368,0.10362181812524796
267,-1.060791015625,0.028344864025712013,1.1651923656463623,0.20676442980766296,0.2070082128047943,0.11113770306110382
268,-1.0566387176513672,0.023436348885297775,1.1642998456954956,0.1958724558353424,0.1948319375514984,0.09545932710170746
269,-1.0675289630889893,0.03981240093708038,1.1805973052978516,0.1881314069032669,0.19254080951213837,0.08883000910282135
270,-1.0825508832931519,0.03471386432647705,1.1805438995361328,0.18311506509780884,0.18379390239715576,0.08912915736436844
271,-1.126023530960083,0.043065253645181656,1.184654712677002,0.17393173277378082,0.1848548799753189,0.09491605311632156
272,-1.1581001281738281,0.03713885694742203,1.1986722946166992,0.1760406345129013,0.19948528707027435,0.1049446165561676
273,-1.164486289024353,0.06507809460163116,1.1957162618637085,0.17688614130020142,0.20993006229400635,0.10486601293087006
274,-1.154202938079834,0.100715771317482,1.2000924348831177,0.18216949701309204,0.2030208259820938,0.10999862849712372
275,-1.1691519021987915,0.09555918723344803,1.1687426567077637,0.18822625279426575,0.19906726479530334,0.08961210399866104
276,-1.1837650537490845,0.12040231376886368,1.1575592756271362,0.19207558035850525,0.19451849162578583,0.10146977752447128
277,-1.1672309637069702,0.09050474315881729,1.162244439125061,0.19495731592178345,0.19868923723697662,0.11982336640357971
278,-1.18891179561615,0.10578805208206177,1.1594295501708984,0.19113534688949585,0.19860787689685822,0.12004370242357254
279,-1.1551990509033203,0.08249610662460327,1.1618146896362305,0.18944108486175537,0.20111361145973206,0.10791602730751038
280,-1.1592243909835815,0.05452864617109299,1.1235253810882568,0.19886206090450287,0.19552968442440033,0.1251954883337021
281,-1.1826986074447632,0.06147610396146774,1.1445910930633545,0.19502662122249603,0.19013282656669617,0.10783704370260239
282,-1.2557297945022583,0.08214880526065826,1.1352170705795288,0.20204956829547882,0.1882249414920807,0.11244593560695648
283,-1.27461838722229,0.10207002609968185,1.1428803205490112,0.21383629739284515,0.20392002165317535,0.12153016030788422
284,-1.3017995357513428,0.09100491553544998,1.1871780157089233,0.21428567171096802,0.1997266560792923,0.12750762701034546
285,-1.3228446245193481,0.14251086115837097,1.1652100086212158,0.21960967779159546,0.20607782900333405,0.16610723733901978
286,-1.3460350036621094,0.1607714593410492,1.1561225652694702,0.22614116966724396,0.2071942538022995,0.16849422454833984
287,-1.324853539466858,0.15347066521644592,1.1798728704452515,0.2300034761428833,0.2095600664615631,0.16044017672538757
288,-1.2843388319015503,0.18548618257045746,1.210311770439148,0.22155790030956268,0.19343683123588562,0.14068110287189484
289,-1.2867294549942017,0.160456120967865,1.2386176586151123,0.22642448544502258,0.1975220888853073,0.15291324257850647
290,-1.2881319522857666,0.16280576586723328,1.2172614336013794,0.229792982339859,0.21310004591941833,0.149554044008255
291,-1.3163281679153442,0.14986905455589294,1.172332763671875,0.22981864213943481,0.20812581479549408,0.13073572516441345
292,-1.3366841077804565,0.20939822494983673,1.167999267578125,0.2310284525156021,0.21974697709083557,0.14393703639507294
293,-1.3582875728607178,0.19469641149044037,1.1768944263458252,0.21797795593738556,0.2426375448703766,0.14931462705135345
294,-1.3657909631729126,0.19525735080242157,1.180017113685608,0.22169479727745056,0.2402922660112381,0.1560874581336975
295,-1.3474504947662354,0.19812005758285522,1.1829273700714111,0.2229643613100052,0.23702457547187805,0.15272867679595947
296,-1.3540949821472168,0.23729106783866882,1.1660175323486328,0.21987459063529968,0.22814972698688507,0.1519210785627365
297,-1.4181791543960571,0.22053784132003784,1.1441376209259033,0.2231265753507614,0.24847662448883057,0.16054344177246094
298,-1.4714123010635376,0.27697497606277466,1.1060783863067627,0.22038336098194122,0.2646910548210144,0.1598844975233078
299,-1.4938459396362305,0.2616897225379944,1.1247079372406006,0.212323397397995,0.2559196352958679,0.16654576361179352
300,-1.4928815364837646,0.21210944652557373,1.1093058586120605,0.22849616408348083,0.25001245737075806,0.16435444355010986
301,-1.5094103813171387,0.21949969232082367,1.1144626140594482,0.23592732846736908,0.24320043623447418,0.17180511355400085
302,-1.5120257139205933,0.22394780814647675,1.1091543436050415,0.22532407939434052,0.2176695466041565,0.15248481929302216
303,-1.4897083044052124,0.22843313217163086,1.1205494403839111,0.2043522596359253,0.2062399983406067,0.14108017086982727
304,-1.482864260673523,0.24361774325370789,1.155166745185852,0.2065185308456421,0.21284131705760956,0.13572421669960022
305,-1.4603909254074097,0.24091164767742157,1.1305339336395264,0.20779858529567719,0.2209012508392334,0.13625213503837585
306,-1.4180203676223755,0.22185486555099487,1.1501274108886719,0.20969069004058838,0.20846164226531982,0.1378449648618698
307,-1.4125964641571045,0.18797646462917328,1.1660771369934082,0.21643905341625214,0.21224430203437805,0.14189742505550385
308,-1.3751457929611206,0.17501740157604218,1.16000235080719,0.2098531872034073,0.21359676122665405,0.1312454491853714
309,-1.395129919052124,0.17374582588672638,1.1523504257202148,0.2130260169506073,0.21260897815227509,0.12652207911014557
310,-1.401004433631897,0.1875247210264206,1.1585693359375,0.18664295971393585,0.20072777569293976,0.13171540200710297
311,-1.4164766073226929,0.17681102454662323,1.1376417875289917,0.22145113348960876,0.1932709962129593,0.14767195284366608
312,-1.4369231462478638,0.18479643762111664,1.1130743026733398,0.21483415365219116,0.19681473076343536,0.14844854176044464
313,-1.4610569477081299,0.17629455029964447,1.1623071432113647,0.205215722322464,0.20513533055782318,0.1470765918493271
314,-1.4633365869522095,0.16144919395446777,1.136172890663147,0.21010199189186096,0.2079722136259079,0.14627616107463837
315,-1.4651062488555908,0.16775883734226227,1.1055850982666016,0.21644090116024017,0.19920502603054047,0.15101930499076843
316,-1.449487566947937,0.14247584342956543,1.088806390762329,0.2162443846464157,0.19690431654453278,0.14885671436786652
317,-1.4349337816238403,0.12468554824590683,1.0954715013504028,0.21440912783145905,0.20096071064472198,0.1577937752008438
318,-1.4235984086990356,0.1319502741098404,1.1074589490890503,0.2191849648952484,0.19955243170261383,0.16909098625183105
319,-1.4061906337738037,0.13365374505519867,1.1055998802185059,0.2172909379005432,0.19863945245742798,0.1526767909526825
320,-1.429864764213562,0.13824285566806793,1.1113340854644775,0.21929675340652466,0.2011750489473343,0.1430215984582901
321,-1.4597573280334473,0.10284187644720078,1.0808628797531128,0.20579294860363007,0.2053636759519577,0.15736530721187592
322,-1.4365744590759277,0.12469895929098129,1.1000930070877075,0.21411652863025665,0.20597165822982788,0.15683507919311523
323,-1.4515902996063232,0.1341673582792282,1.0911765098571777,0.20584291219711304,0.20497830212116241,0.14513422548770905
324,-1.4405806064605713,0.1455783098936081,1.0601387023925781,0.20384885370731354,0.20434464514255524,0.144118532538414
325,-1.393953561782837,0.159025639295578,1.0185736417770386,0.1933073252439499,0.18639430403709412,0.14277547597885132
326,-1.3672622442245483,0.1406657099723816,1.00884211063385,0.19811435043811798,0.18784478306770325,0.14343798160552979
327,-1.3464969396591187,0.14179204404354095,0.9730920195579529,0.20556940138339996,0.17911426723003387,0.14043068885803223
328,-1.2855942249298096,0.11698921024799347,0.9772456288337708,0.21144671738147736,0.18681786954402924,0.13287308812141418
329,-1.2737510204315186,0.10878698527812958,0.9489216208457947,0.1900489628314972,0.17959162592887878,0.12782610952854156
330,-1.2733768224716187,0.12329576164484024,0.9442079067230225,0.18131987750530243,0.18884329497814178,0.12168014794588089
331,-1.2356855869293213,0.09859856963157654,0.9462943077087402,0.19419342279434204,0.19040082395076752,0.11806903779506683
332,-1.198678731918335,0.11300723254680634,0.9306499361991882,0.174287348985672,0.18637055158615112,0.11327725648880005
333,-1.1789319515228271,0.13220514357089996,0.9403976202011108,0.1611434370279312,0.1818227916955948,0.1021445095539093
334,-1.1699761152267456,0.12935879826545715,0.9456098675727844,0.1623595952987671,0.18602992594242096,0.10163893550634384
335,-1.1828685998916626,0.12384586036205292,0.9123771786689758,0.16382555663585663,0.18499207496643066,0.09985464066267014
336,-1.2196877002716064,0.07973282039165497,0.893753170967102,0.15131443738937378,0.1756127029657364,0.10112304985523224
337,-1.2446513175964355,0.06326396763324738,0.8899999856948853,0.15735627710819244,0.17048409581184387,0.10472182184457779
338,-1.2506952285766602,0.047163575887680054,0.8679664134979248,0.15707024931907654,0.1626647263765335,0.1073390543460846
339,-1.2607852220535278,0.04998793825507164,0.8772955536842346,0.16131024062633514,0.17068587243556976,0.11228440701961517
340,-1.2510334253311157,0.07437993586063385,0.8839181065559387,0.15987521409988403,0.17723432183265686,0.11537929624319077
341,-1.2336535453796387,0.0636574774980545,0.8765648007392883,0.16360506415367126,0.17133505642414093,0.10706710070371628
342,-1.1966972351074219,0.08516116440296173,0.8552353382110596,0.15812167525291443,0.1717020869255066,0.10631562769412994
343,-1.1869498491287231,0.09983564168214798,0.863513171672821,0.15483221411705017,0.16570502519607544,0.10310103744268417
344,-1.164249300956726,0.08108317106962204,0.8432232737541199,0.1538436859846115,0.16460631787776947,0.1051892563700676
345,-1.1671696901321411,0.08699395507574081,0.8344617486000061,0.14826101064682007,0.16519416868686676,0.10129770636558533
346,-1.157870888710022,0.0787205621600151,0.8277180790901184,0.1465711146593094,0.16028565168380737,0.09306933730840683
347,-1.1230496168136597,0.06100801005959511,0.7936491966247559,0.14554768800735474,0.15579839050769806,0.09731469303369522
348,-1.1054482460021973,0.049415089190006256,0.7731237411499023,0.1517343521118164,0.154564768075943,0.10416553914546967
349,-1.080251693725586,0.05783023685216904,0.719680666923523,0.15071430802345276,0.15142077207565308,0.0995616540312767
350,-1.0584138631820679,0.06054765358567238,0.6875991225242615,0.14427106082439423,0.14320828020572662,0.10114730894565582
351,-1.0405529737472534,0.05379670858383179,0.6705557703971863,0.14287298917770386,0.14471374452114105,0.10323233902454376
352,-1.0121279954910278,0.06134001538157463,0.6534525752067566,0.13979335129261017,0.14711697399616241,0.09296068549156189
353,-0.977516233921051,0.05366213619709015,0.6365982890129089,0.14402055740356445,0.14031048119068146,0.0887705385684967
354,-0.9660686254501343,0.05736955255270004,0.6244397163391113,0.13530592620372772,0.1390548199415207,0.0913793072104454
355,-0.9479272961616516,0.05472995713353157,0.6170957684516907,0.13238906860351562,0.13936752080917358,0.08588127791881561
356,-0.926086962223053,0.04459599032998085,0.606140673160553,0.12887220084667206,0.13605272769927979,0.083065927028656
357,-0.9114121794700623,0.03149799630045891,0.5897102952003479,0.12401319295167923,0.1357521265745163,0.08183031529188156
358,-0.9035701155662537,0.03357989713549614,0.5853561758995056,0.11989716440439224,0.14043600857257843,0.07713371515274048
359,-0.8913397192955017,0.033177196979522705,0.58683180809021,0.12095966935157776,0.139839306473732,0.08078734576702118
360,-0.8820717334747314,0.04125683009624481,0.590096652507782,0.12205419689416885,0.13776440918445587,0.07694924622774124
361,-0.8805827498435974,0.04281081259250641,0.587939441204071,0.11872334778308868,0.13879568874835968,0.0762835219502449
362,-0.8757102489471436,0.046941548585891724,0.5808237195014954,0.11762683093547821,0.14256753027439117,0.07783006131649017
363,-0.8709356784820557,0.041801005601882935,0.5906257033348083,0.11882554739713669,0.14180491864681244,0.07604850828647614
364,-0.8565248250961304,0.039246391505002975,0.5943873524665833,0.11591880768537521,0.1360771209001541,0.07580089569091797
365,-0.8558967113494873,0.042529694736003876,0.5963014364242554,0.11458920687437057,0.13836903870105743,0.07405535131692886
366,-0.8559170961380005,0.03535091504454613,0.5819739103317261,0.12462548911571503,0.1310558170080185,0.07633261382579803
367,-0.853083610534668,0.03546978905797005,0.5798434019088745,0.12145674973726273,0.1284729391336441,0.06956253200769424
368,-0.8515864014625549,0.04178320989012718,0.586400032043457,0.12666025757789612,0.13553449511528015,0.0724879577755928
369,-0.847138524055481,0.046582479029893875,0.5838726758956909,0.13213659822940826,0.13392198085784912,0.07436956465244293
370,-0.8423731923103333,0.05688511207699776,0.5815505981445312,0.1360960304737091,0.1420324593782425,0.0715264081954956
371,-0.8473761677742004,0.04949875548481941,0.5815373659133911,0.12698468565940857,0.1370815485715866,0.07310508191585541
372,-0.8529629111289978,0.048442941159009933,0.5859785676002502,0.13001380860805511,0.13770923018455505,0.07953400164842606
373,-0.8473039269447327,0.03738965094089508,0.5831797122955322,0.12523441016674042,0.13947854936122894,0.07571705430746078
374,-0.841335117816925,0.03598069027066231,0.5789110064506531,0.12749187648296356,0.14231763780117035,0.07878701388835907
375,-0.8508625626564026,0.04559314250946045,0.5807356238365173,0.12500783801078796,0.138569176197052,0.07574798911809921
376,-0.8562617301940918,0.04953847825527191,0.579757571220398,0.12471076846122742,0.14466337859630585,0.07324373722076416
377,-0.8618350625038147,0.0326462984085083,0.5843424797058105,0.1294265240430832,0.13989272713661194,0.07357509434223175
378,-0.8728293180465698,0.030871499329805374,0.5902946591377258,0.12255377322435379,0.14490021765232086,0.07946769148111343
379,-0.8760265111923218,0.035075824707746506,0.5953563451766968,0.12114159017801285,0.14768923819065094,0.08035492151975632
380,-0.8975797295570374,0.04333091527223587,0.610771894454956,0.12170461565256119,0.1443101167678833,0.07716302573680878
381,-0.9057071805000305,0.045387979596853256,0.6174859404563904,0.12117879092693329,0.14828737080097198,0.0762271136045456
382,-0.9209036827087402,0.05545572564005852,0.6294108629226685,0.12629730999469757,0.15801756083965302,0.08588337898254395
383,-0.9354873299598694,0.055571649223566055,0.6643804907798767,0.13334591686725616,0.15569134056568146,0.08577276021242142
384,-0.9699410200119019,0.05001666396856308,0.6834730505943298,0.13494530320167542,0.15844297409057617,0.08705172687768936
385,-0.9941630959510803,0.07412798702716827,0.7200634479522705,0.13742011785507202,0.16201061010360718,0.08969675004482269
386,-1.0196295976638794,0.06026976928114891,0.7334478497505188,0.1419273316860199,0.15842896699905396,0.10034974664449692
387,-1.031921625137329,0.057810939848423004,0.7557229995727539,0.15215931832790375,0.15548644959926605,0.09312275052070618
388,-1.0626410245895386,0.06976260989904404,0.7578365206718445,0.14637938141822815,0.15901172161102295,0.09362853318452835
389,-1.0981086492538452,0.08132638782262802,0.7571110725402832,0.14907017350196838,0.15899024903774261,0.09258150309324265
390,-1.1037284135818481,0.06872282177209854,0.7595729827880859,0.14879128336906433,0.15057268738746643,0.0994189977645874
391,-1.1334624290466309,0.06949286162853241,0.7533544301986694,0.14737141132354736,0.1502784788608551,0.10264796018600464
392,-1.129331111907959,0.07177078723907471,0.7628764510154724,0.14410105347633362,0.16226860880851746,0.10664089769124985
393,-1.1463983058929443,0.08644235134124756,0.7452300190925598,0.1488056629896164,0.16691887378692627,0.11321839690208435
394,-1.149941325187683,0.09274914860725403,0.7494378685951233,0.15571293234825134,0.17639440298080444,0.1132366731762886
395,-1.1604828834533691,0.0960189700126648,0.7577224373817444,0.1508786380290985,0.17839643359184265,0.11441082507371902
396,-1.1648200750350952,0.0788537785410881,0.7440453767776489,0.14611895382404327,0.16963671147823334,0.11115710437297821
397,-1.1553585529327393,0.08501890301704407,0.7487494945526123,0.15028242766857147,0.15981769561767578,0.10514570772647858
398,-1.1527917385101318,0.07058493047952652,0.7374042868614197,0.1479373276233673,0.1637682020664215,0.11122200638055801
399,-1.147354245185852,0.06998274475336075,0.7422182559967041,0.15223385393619537,0.16374433040618896,0.11316723376512527
400,-1.1650232076644897,0.06969035416841507,0.7314869165420532,0.14938725531101227,0.1600538194179535,0.10915754735469818
401,-1.1557503938674927,0.06344816088676453,0.7343171834945679,0.15612167119979858,0.16147442162036896,0.11429112404584885
402,-1.1515815258026123,0.06717608869075775,0.725913405418396,0.15373346209526062,0.16102294623851776,0.11539332568645477
403,-1.1358721256256104,0.07245492190122604,0.747543215751648,0.15838682651519775,0.15890656411647797,0.10823733359575272
404,-1.1512151956558228,0.06454598903656006,0.744215726852417,0.15210466086864471,0.1574007272720337,0.11790325492620468
405,-1.138525128364563,0.05197572708129883,0.7599613070487976,0.15688806772232056,0.15725462138652802,0.11311373859643936
406,-1.1578342914581299,0.05427273362874985,0.7708045840263367,0.15021027624607086,0.15952040255069733,0.10947247594594955
407,-1.1832538843154907,0.029968848451972008,0.7672901749610901,0.1484581083059311,0.16382937133312225,0.10993530601263046
408,-1.184351921081543,0.039592064917087555,0.7535580396652222,0.14404413104057312,0.1566924750804901,0.10514256358146667
409,-1.203693151473999,0.03687087446451187,0.7955504655838013,0.15766078233718872,0.1554296612739563,0.1049441322684288
410,-1.2093758583068848,0.030180111527442932,0.7970947027206421,0.1554001420736313,0.160481795668602,0.10712362080812454
411,-1.2064356803894043,0.027731159701943398,0.7769963145256042,0.15401430428028107,0.1587577909231186,0.10593901574611664
412,-1.2473149299621582,0.0273143220692873,0.7956920862197876,0.14757110178470612,0.17226290702819824,0.11114571243524551
413,-1.2555458545684814,0.0339607335627079,0.7813700437545776,0.14844413101673126,0.16881944239139557,0.12217216938734055
414,-1.2415632009506226,0.035415373742580414,0.7908883094787598,0.14856615662574768,0.16912446916103363,0.11259189993143082
415,-1.242816686630249,0.02718210220336914,0.7901763916015625,0.14543147385120392,0.1741538792848587,0.11034771054983139
416,-1.252657413482666,0.03049529530107975,0.7647480368614197,0.14180956780910492,0.16810065507888794,0.11075017601251602
417,-1.2828024625778198,0.08053263276815414,0.7324973344802856,0.14346151053905487,0.16711458563804626,0.11802991479635239
418,-1.3078311681747437,0.08421893417835236,0.7191095352172852,0.14212685823440552,0.1662902981042862,0.12162451446056366
419,-1.3018728494644165,0.07960093021392822,0.7262391448020935,0.1409129947423935,0.1519271284341812,0.12067271769046783
420,-1.309622049331665,0.08837787061929703,0.73275226354599,0.14696797728538513,0.16063600778579712,0.12239111214876175
421,-1.3344662189483643,0.0977240577340126,0.7298994064331055,0.14411117136478424,0.1646212786436081,0.13530635833740234
422,-1.3451488018035889,0.08453507721424103,0.7302451729774475,0.16021782159805298,0.1742316335439682,0.14105306565761566
423,-1.3481767177581787,0.06734901666641235,0.7199787497520447,0.1568184643983841,0.1873304843902588,0.13862913846969604
424,-1.353784441947937,0.059982214123010635,0.7211259603500366,0.1411004364490509,0.18883663415908813,0.1282891035079956
425,-1.346798062324524,0.057238396257162094,0.7394861578941345,0.1487840861082077,0.18523560464382172,0.12115904688835144
426,-1.3502880334854126,0.05400705710053444,0.7287828326225281,0.13969264924526215,0.1713065803050995,0.12603384256362915
427,-1.3624061346054077,0.1117587760090828,0.7358106970787048,0.15965764224529266,0.1703680157661438,0.12709015607833862
428,-1.3789076805114746,0.15117457509040833,0.7369962930679321,0.1564345359802246,0.17357131838798523,0.13898839056491852
429,-1.3508248329162598,0.1520962417125702,0.7653794884681702,0.1595335751771927,0.1816592514514923,0.1424674689769745
430,-1.3534226417541504,0.1540149450302124,0.7814028263092041,0.16847774386405945,0.18016189336776733,0.14538685977458954
431,-1.352907419204712,0.1310979127883911,0.8184197545051575,0.1703953593969345,0.1816638857126236,0.14303137362003326
432,-1.3632463216781616,0.1349155306816101,0.8030825257301331,0.1728726625442505,0.19255827367305756,0.14588364958763123
433,-1.3535312414169312,0.1374506950378418,0.7877984642982483,0.16594228148460388,0.18837538361549377,0.13887573778629303
434,-1.3492594957351685,0.12924951314926147,0.8122000098228455,0.15678007900714874,0.18244437873363495,0.12969885766506195
435,-1.3459124565124512,0.10683917254209518,0.8751832246780396,0.16070201992988586,0.18353721499443054,0.13011427223682404
436,-1.3447818756103516,0.11313404887914658,0.8973239660263062,0.1630391627550125,0.1870616227388382,0.12905071675777435
437,-1.349086046218872,0.09450715035200119,0.9013549089431763,0.16468238830566406,0.17860747873783112,0.12289892882108688
438,-1.3497511148452759,0.11172956973314285,0.9212226271629333,0.1702307015657425,0.18095910549163818,0.12222034484148026
439,-1.3485796451568604,0.11503530293703079,0.9270772933959961,0.17092140018939972,0.1743842512369156,0.11504779011011124
440,-1.3393769264221191,0.10872916132211685,0.9673511385917664,0.18705399334430695,0.18171267211437225,0.12136876583099365
441,-1.3328856229782104,0.07897639274597168,0.9630147814750671,0.17882980406284332,0.19203364849090576,0.12620209157466888
442,-1.345230221748352,0.11702311038970947,0.94843590259552,0.19581036269664764,0.1991005539894104,0.13316449522972107
443,-1.3635588884353638,0.12391169369220734,0.9502332806587219,0.1861928105354309,0.20877555012702942,0.14571300148963928
444,-1.3944040536880493,0.12386766821146011,0.9757967591285706,0.20662754774093628,0.2180483192205429,0.15596362948417664
445,-1.413230538368225,0.14626413583755493,0.9857626557350159,0.2029649019241333,0.21724049746990204,0.1603725105524063
446,-1.4186166524887085,0.12134252488613129,1.0506248474121094,0.21413086354732513,0.22158870100975037,0.16740663349628448
447,-1.3632616996765137,0.057579148560762405,1.0855822563171387,0.2244003564119339,0.2069886326789856,0.13740816712379456
448,-1.3552557229995728,0.049882613122463226,1.1206234693527222,0.22766466438770294,0.2054419219493866,0.12387428432703018
449,-1.3511630296707153,0.06523167341947556,1.136358380317688,0.23571783304214478,0.22092051804065704,0.14452716708183289
450,-1.3671073913574219,0.0731499120593071,1.177222490310669,0.23022787272930145,0.2224581092596054,0.1587153971195221
451,-1.4199012517929077,0.10187800228595734,1.1528198719024658,0.23061774671077728,0.22379879653453827,0.15289263427257538
452,-1.4060766696929932,0.11666157841682434,1.189775824546814,0.22748716175556183,0.2141268104314804,0.1507531851530075
453,-1.4263920783996582,0.10049774497747421,1.1628150939941406,0.22498372197151184,0.22022011876106262,0.16379722952842712
454,-1.4898680448532104,0.06180109083652496,1.1438721418380737,0.22550418972969055,0.22024472057819366,0.16602686047554016
455,-1.508794903755188,0.05547719448804855,1.1690131425857544,0.22960270941257477,0.2214609831571579,0.17038343846797943
456,-1.476244330406189,0.05841342359781265,1.1655166149139404,0.23976600170135498,0.22249442338943481,0.159195214509964
457,-1.4774296283721924,0.06681608408689499,1.1958348751068115,0.23712144792079926,0.22519636154174805,0.15167632699012756
458,-1.4570728540420532,0.06098395958542824,1.1969211101531982,0.2350839525461197,0.22137530148029327,0.163667231798172
459,-1.4779707193374634,0.06208433210849762,1.1565442085266113,0.22339631617069244,0.23133759200572968,0.16305799782276154
460,-1.4467428922653198,0.045277632772922516,1.1240359544754028,0.21671248972415924,0.24655349552631378,0.1621352881193161
461,-1.4260292053222656,0.016329744830727577,1.1561411619186401,0.22419698536396027,0.2393517643213272,0.15721556544303894
462,-1.3999712467193604,0.013302088715136051,1.1611244678497314,0.21453145146369934,0.22094091773033142,0.16410741209983826
463,-1.4084430932998657,0.0015045666368678212,1.1878477334976196,0.19987057149410248,0.20870281755924225,0.16271311044692993
464,-1.3918389081954956,-0.005728570744395256,1.182473063468933,0.2045542299747467,0.21398058533668518,0.14920517802238464
465,-1.395366907119751,0.024448111653327942,1.1529762744903564,0.21360552310943604,0.20808686316013336,0.15442262589931488
466,-1.4259387254714966,0.03491825610399246,1.1416308879852295,0.21191416680812836,0.21140359342098236,0.16144227981567383
467,-1.4242719411849976,0.004894652403891087,1.1527024507522583,0.19955392181873322,0.21897441148757935,0.1627717763185501
468,-1.4398504495620728,0.000678259355481714,1.1444578170776367,0.20125779509544373,0.22781750559806824,0.16300031542778015
469,-1.4184575080871582,-0.024239186197519302,1.1480129957199097,0.20702965557575226,0.22592557966709137,0.15688273310661316
470,-1.4100583791732788,-0.013388406485319138,1.1447538137435913,0.2305050641298294,0.2274383157491684,0.15282155573368073
471,-1.4241799116134644,0.022207293659448624,1.1590460538864136,0.24044851958751678,0.2397046685218811,0.1544850766658783
472,-1.4177261590957642,0.062059905380010605,1.1637431383132935,0.22526057064533234,0.22654341161251068,0.1490240842103958
473,-1.4329882860183716,0.04602166265249252,1.16304612159729,0.23416456580162048,0.22086800634860992,0.15693701803684235
474,-1.4155490398406982,0.04712054505944252,1.1842681169509888,0.2309628129005432,0.20347729325294495,0.15563711524009705
