frecuencia_hz,sensibilidad_media_ft,incertidumbre_ft,banda_inf_ft,banda_sup_ft,repeticion_1_ft,repeticion_2_ft,repeticion_3_ft,repeticion_4_ft,repeticion_5_ft
305.33,133.61087869263991,42.87872419879685,90.73215449384307,176.48960289143676,77.32266355670244,108.07783388783191,297.86445324643694,128.2738255987581,56.51561717347027
305.34,172.22931790526727,62.099050893029904,110.13026701223737,234.32836879829716,91.63490777034889,386.46659241978546,20.46126243597099,208.99543094291317,153.5883959573178
305.35,157.05988003978118,36.43277247906564,120.62710756071553,193.49265251884682,96.3088228512473,96.5462883728273,139.25532059134014,158.74454757433213,294.4444208091591
305.36,121.10248024414645,11.127000725103862,109.97547951904258,132.22948096925032,142.8083758230381,149.04619570079583,108.05991552369105,116.65643434403805,88.94147982916923
305.37,134.63625003603389,29.915014522591218,104.72123551344266,164.5512645586251,189.98159442680088,189.26900368200882,122.32076579613029,144.66771890542898,26.94216736980043
305.38,140.29088227547257,34.57865186554912,105.71223040992345,174.8695341410217,206.76284457031122,119.86106072078653,206.45950995133532,149.00774869921494,19.36324743571482
305.39,210.48067002473914,33.67875884937944,176.8019111753597,244.1594288741186,196.4272670263204,231.71847858307538,161.4494969406771,328.24671327731545,134.56139429630733
305.4,117.45754867796737,5.354288678704347,112.10325999926302,122.81183735667172,115.89476989098789,113.38628280835268,128.9371480173669,100.29601777433298,128.7735248987964
305.41,124.70563981710791,21.109051569517884,103.59658824759002,145.81469138662578,98.35405554307178,96.35702240045694,84.8412193903538,145.97463538129958,198.00126637035746
305.42,93.40073544120713,38.6433170188184,54.75741842238873,132.04405246002554,10.733926537662287,132.89274531820888,84.36599483111627,219.5758662898795,19.43514422916873
305.43,167.7588886841092,24.722449645713375,143.03643903839583,192.48133832982256,106.07710553328609,207.81034228721347,210.86302065596934,205.63628954965154,108.4076853944255
305.44,144.45555842953206,57.07319745785867,87.38236097167339,201.52875588739073,60.2173330203197,79.43812579721703,76.34670535183008,366.1890655975938,140.08656238069963
305.45,166.45497083044938,39.353454115058746,127.10151671539063,205.80842494550814,131.81528083647845,148.52331565391995,290.5163643305151,54.862099717937284,206.55779361339614
305.46,180.61901707389436,57.357726892904715,123.26129018098965,237.97674396679906,141.2933721261201,401.66427290342256,164.97317373370893,71.54730408752053,123.61696251869974
305.47,142.16476798627866,37.258301919962776,104.90646606631589,179.42306990624144,76.99113525586486,71.84433319432586,96.57449456764624,239.66441605897833,225.74946085457802
305.48,112.10578851702135,24.714677355646984,87.39111116137437,136.82046587266834,127.06228214623971,15.11215073992882,136.90666165871917,153.60345035113383,127.84439768908517
305.49,154.4604798616659,29.439527329412552,125.02095253225335,183.90000719107846,183.1755562945302,66.17567595466423,149.59225666969186,244.19088376361833,129.16802662582498
305.5,182.01489133465483,33.45310859950023,148.5617827351546,215.46799993415507,146.30823599476724,306.397244829158,139.1873785595848,196.1788728818162,122.00272440794782
305.51,154.81270335690567,20.84902699399216,133.9636763629135,175.66173035089784,156.22569262008741,138.9465260121532,113.76053735095033,131.50559235880579,233.62516844253162
305.52,194.89643928091928,36.218397411086755,158.67804186983253,231.11483669200604,83.18420032940878,218.12394101348804,176.7475119520369,188.20680406334162,308.2197390463212
305.53,171.325451862661,35.559431017409715,135.7660208452513,206.8848828800707,219.07284007494852,249.9377316618071,202.23182271156884,134.57471878879394,50.81014607618658
305.54,154.1032216658853,22.107282315141163,131.99593935074412,176.21050398102645,112.94422442810226,138.21734372708295,199.6029008616262,213.22067823559007,106.53096107702494
305.55,160.5110957320015,51.53422664303814,108.97686908896337,212.04532237503963,54.86588746008887,303.5199439228277,188.71355937802554,31.39981937804874,224.05626852101682
305.56,125.36943539386338,25.972960429871264,99.39647496399212,151.34239582373465,100.52658630008011,151.54938511256375,110.380319999572,209.23917781757885,55.151707739522124
305.57,134.14139387654254,29.692462329247547,104.44893154729499,163.83385620579008,25.25444701541623,134.11208152281372,188.6233465306185,135.60346710321807,187.11362721064626
305.58,122.42382644277147,28.329600222529518,94.09422622024195,150.753426665301,75.12027861736503,128.09973535417882,111.83135340487256,70.0934181629144,226.97434667452657
305.59,180.07255139034208,35.71597650746991,144.35657488287217,215.788527897812,259.0416796426253,66.19047564553135,162.53957334297627,158.2087369097126,254.38229141086495
305.6,159.0121905323909,42.38103499689651,116.63115553549437,201.3932255292874,79.3683108989266,175.0970861962765,128.52804402711845,96.55811296817387,315.5093985714589
305.61,108.00978591730056,27.53716573278623,80.47262018451433,135.54695165008678,40.64773325214582,41.9543272894688,150.4788734038266,140.72647279166097,166.24152284940058
305.62,156.01520602013528,59.12426850755962,96.89093751257566,215.13947452769492,382.269900914758,109.98447934804352,103.32069405480541,38.88862319472204,145.61233258834727
305.63,92.8879720521342,33.67906009368823,59.208911958445974,126.56703214582242,89.34518092702646,9.03369840743057,183.09056251271025,152.726732642445,30.24368577105873
305.64,205.5586202573094,35.10365975170783,170.45496050560158,240.66228000901722,94.28976232645147,251.34798981455305,173.51106759119511,301.1468455318027,207.49743602254475
305.65,192.81041307822224,41.956590549855264,150.85382252836698,234.7670036280775,145.4691463056292,299.49924584968727,120.7628404588492,108.85009187026394,289.4707409066817
305.66,216.56577923675837,20.270079020016414,196.29570021674195,236.8358582567748,199.24690930065182,238.5284444215628,270.8164350073075,224.25215252732332,149.98495492694624
305.67,161.19731899328656,46.45787111707242,114.73944787621414,207.65519011035897,207.8885730183113,321.0582876202612,66.27076232204993,95.6408350561507,115.12813694965973
305.68,140.85524051674952,22.66852217929549,118.18671833745402,163.523762696045,111.88808191187934,113.66038831530065,230.8381495637652,127.80038424955654,120.08919854324586
305.69,205.02713867163766,31.567839021012972,173.4592996506247,236.59497769265062,204.2144689423544,163.22937782019932,176.9801489805752,326.6691931245776,154.04250449048175
305.7,156.4973917599847,41.62818908644501,114.86920267353969,198.12558084642973,95.05828044245993,228.87231386076192,39.64913723026019,152.96028957215356,265.946937694288
305.71,164.14957370350015,50.3189669478953,113.83060675560486,214.46854065139544,66.26924079958982,285.7602465374276,35.63936620211,262.72375600195977,170.35525897641355
305.72,201.78134772326857,36.62390263233839,165.15744509093017,238.40525035560697,147.72601563993373,279.2764866678143,275.4828764356608,215.45453312989795,90.96682674303615
305.73,221.52575323118998,66.41676228069001,155.10899095049996,287.94251551188,146.61560469791976,243.86252696533322,25.100881093226086,266.8716375380338,425.17811586143716
305.74,145.29253726380256,45.788924073022486,99.50361319078007,191.08146133682504,28.683490176588954,92.79395355305738,304.51900951195546,140.82960418046315,159.63662889694797
305.75,150.1250423465539,49.636847125391306,100.48819522116258,199.7618894719452,276.80753725753146,48.4268642534953,121.14974375849141,47.14952292244592,257.09154354080533
305.76,118.6016556453136,24.98295573010117,93.61869991521243,143.58461137541477,96.52635738705646,161.4138822811345,181.72779923150608,113.14845963301411,40.191779693856766
305.77,211.49489645752072,34.79183153872502,176.7030649187957,246.28672799624576,143.65811474439394,345.7796273666397,181.9162490132694,196.2730198804248,189.84747128287583
305.78,183.5751199231422,24.500346952731476,159.07477297041072,208.0754668758737,208.15473000007145,211.20021370617087,179.43211977614752,228.34073907322832,90.74779706009286
305.79,238.19678562833187,51.274022358218794,186.92276327011308,289.47080798655065,185.00062079882017,359.1065602115081,82.19761189450453,223.60887196352263,341.070263273304
305.8,225.1275588671761,16.498335567893342,208.62922329928276,241.62589443506945,228.24893563950914,213.98717080664957,183.2383476924993,216.0969018664754,284.06643833074696
305.81,130.98013091179723,21.365472707538107,109.61465820425913,152.34560361933535,180.7545240578345,171.54396249239934,82.77370763336336,79.9530032198253,139.87545715556365
305.82,189.47358774501276,16.435510694534212,173.03807705047856,205.90909843954697,193.5562024434266,211.6151911526764,125.203294790599,213.03421425570212,203.95903608265965
305.83,240.6622536384444,39.66031352076828,201.00194011767613,280.32256715921267,253.3525316250272,220.46185087923953,99.75294352096557,318.04308602697785,311.700856140012
305.84,208.63352837968245,35.38800602852434,173.24552235115812,244.02153440820678,135.36864272450285,213.72543125578903,131.75230939277037,241.02669156255533,321.29456696279465
305.85,130.69786563673728,28.438098762533734,102.25976687420354,159.13596439927102,177.30958380083962,54.47971112769637,170.00763204526604,68.3992040110204,183.29319719886405
305.86,128.57120930123733,13.573996448835103,114.99721285240223,142.14520575007242,168.32957190251278,150.76950033427786,93.67086902245698,111.33358685556112,118.75251839137792
305.87,198.55244841670137,53.97058480542744,144.58186361127392,252.52303322212882,150.75776230572376,67.4540683291513,171.25980732758214,393.25371324720845,210.0368908738412
305.88,225.03899978226923,61.78854497498262,163.25045480728662,286.82754475725187,13.078016909077443,166.5628774819546,349.89416977954363,267.63305310103044,328.0268816397401
305.89,232.5885829111208,51.99252170292604,180.59606120819475,284.5811046140468,215.10026471645097,112.51288117836197,138.9139797169393,304.44804332092303,391.9677456229287
305.9,107.98977448297288,22.403561291022886,85.58621319195,130.39333577399577,132.6922183835366,151.95931338670573,123.0978974480078,22.757757848044253,109.44168534856999
305.91,223.26616666889655,43.880362588475705,179.38580408042083,267.14652925737226,270.11769142658477,163.86671049946327,132.97000497455934,176.34058210547119,373.0358443384041
305.92,149.800943588432,33.94453346348107,115.85641012495094,183.74547705191307,207.50612567831053,57.5010726417022,216.66853784150126,189.35752210478017,77.97145967586587
305.93,157.26128723442025,35.1428827302267,122.11840450419355,192.40416996464694,267.8809539327097,60.332841905724294,108.73310473505754,181.98793208524907,167.37160351336055
305.94,167.656805543245,47.92671336309248,119.73009218015252,215.5835189063375,290.98991629570156,25.87200516843902,93.51648454122936,234.47089844352968,193.43472326732547
305.95,201.138275686246,27.234622123795607,173.9036535624504,228.37289781004162,268.79776228193066,214.9576185817712,192.08307120672933,104.25882344561177,225.59410291518714
305.96,224.039804923413,36.12003625544125,187.91976866797174,260.1598411788542,313.48253974120956,155.91398737185185,130.54545127372575,292.57867894924954,227.67836728102822
305.97,163.40955102269322,38.33432784167769,125.07522318101553,201.7438788643709,290.2253173737545,89.26798072115878,93.54946737687737,209.30594054803328,134.69904909364223
305.98,152.85232849864394,34.27962611241445,118.5727023862295,187.1319546110584,37.85648434908511,245.22304326856124,164.18980535299505,186.36386258032854,130.62844694224975
305.99,199.91220804138345,45.616648830639605,154.29555921074385,245.52885687202306,124.38513653061473,98.59246708433578,177.8116579166305,351.1984540062672,247.57332466906905
